group,date,total_cost_yuan,emergency_kWh,state_start_kWh,state_end_kWh
B1,2025-02-11,56081.22985376633,0.0,1859.3440006443336,1908.9693685227635
B1,2025-02-12,55285.45321002903,0.0,1908.9693685227635,1711.9903307707314
B1,2025-02-13,51769.68557205009,0.0,1711.9903307707314,1849.1617721889202
B1,2025-02-14,20262.873553485668,0.0,1849.1617721889202,1860.778962273801
B1,2025-02-15,19760.889747469828,0.0,1860.778962273801,1242.0331014677197
B1,2025-02-16,55105.02754637883,9.430506727796228,1242.0331014677197,1321.728574407446
B1,2025-02-17,54289.67847400058,0.0,1321.728574407446,1300.0895678241993
B1,2025-02-18,48912.882600098696,24.85174331233827,1300.0895678241993,1809.9080097614485
B1,2025-02-19,49026.695970372275,160.11868364963664,1809.9080097614485,1200.0
B1,2025-02-20,51318.535020334224,35.29647920175728,1200.0,1800.3198365740539
B1,2025-02-21,18230.70761254153,0.0,1800.3198365740539,1630.780869378829
B1,2025-02-22,18290.73424699522,0.0,1630.780869378829,1550.136470145757
B1,2025-02-23,49615.15513186865,30.20581555794515,1550.136470145757,1283.5827528437258
B1,2025-02-24,48348.529187070795,47.04678701983971,1283.5827528437258,1531.4636922343493
B1,2025-02-25,49689.67884060456,63.4594909791723,1531.4636922343493,1478.3319317953242
B1,2025-02-26,49917.08390161115,812.7152050804289,1478.3319317953242,1465.203470148178
B1,2025-02-27,45904.941070870635,13.124453741949083,1465.203470148178,1680.6353735579094
B1,2025-02-28,17805.96718455535,0.0,1680.6353735579094,1765.953404983711
B1,2025-03-01,19631.921488170152,0.0,1765.953404983711,1680.3587113435472
B1,2025-03-02,51428.610689962814,498.49451244528416,1680.3587113435472,1200.0
B1,2025-03-03,56246.4221641647,844.2331060818833,1200.0,1249.6862923932688
B1,2025-03-04,45434.73222918182,0.6247333333333245,1249.6862923932688,1282.7520619434051
B1,2025-03-05,48124.82809453179,6.6182999999999765,1282.7520619434051,1524.0437339761725
B1,2025-03-06,44621.13863613558,0.0,1524.0437339761725,1542.7164970739918
B1,2025-03-07,17950.402224401398,0.0,1542.7164970739918,1840.3135861496442
B1,2025-03-08,16606.518583009354,120.09409357774156,1840.3135861496442,1705.6511748057162
B1,2025-03-09,47038.49502725385,0.0,1705.6511748057162,1549.7020199445603
B1,2025-03-10,46058.65798681269,204.40661581856298,1549.7020199445603,1646.746654928476
B1,2025-03-11,57751.111410431906,2636.8215738786644,1646.746654928476,1662.811411559039
B1,2025-03-12,46497.467569453336,0.0,1662.811411559039,1621.5255270308112
B1,2025-03-13,46202.06466531196,0.0,1621.5255270308112,1473.251775178057
B1,2025-03-14,16584.767602506847,0.0,1473.251775178057,2098.6224950024903
B1,2025-03-15,15945.082147277724,0.0,2098.6224950024903,1602.914035859086
B1,2025-03-16,44418.02119286834,1.6399999999999864,1602.914035859086,1918.5619797449076
B1,2025-03-17,40700.0155584775,0.0,1918.5619797449076,1959.6683268447823
B1,2025-03-18,47216.02891970288,0.0,1959.6683268447823,1835.012742999228
B1,2025-03-19,44013.66267265674,744.3053481105754,1835.012742999228,1668.0670351408103
B1,2025-03-20,45933.91490510082,386.5051888529418,1668.0670351408103,1729.901004524574
B1,2025-03-21,15573.592064102933,0.0,1729.901004524574,1666.5667179974344
B1,2025-03-22,16548.291513785436,0.0,1666.5667179974344,2280.489108678327
B1,2025-03-23,44396.97637866953,0.0,2280.489108678327,1611.8363902249307
B1,2025-03-24,41842.75189866937,0.0,1611.8363902249307,2016.9882578082497
B1,2025-03-25,46331.60245731049,0.0,2016.9882578082497,1553.7255543857411
B1,2025-03-26,41124.626648975114,200.99419745139096,1553.7255543857411,1784.890592603153
B1,2025-03-27,42531.07557948203,0.0,1784.890592603153,1723.9933119902407
B1,2025-03-28,15942.916462350353,0.0,1723.9933119902407,2172.171267370333
B1,2025-03-29,14494.74587727144,24.07088164472094,2172.171267370333,1576.4157828561504
B1,2025-03-30,41102.92682396286,0.0,1576.4157828561504,1896.4916517599524
B1,2025-03-31,47207.99970500101,1621.0475137135245,1896.4916517599524,1717.5180097530836
B1,2025-04-01,43437.22930378121,0.0,1717.5180097530836,1733.4477335611148
B1,2025-04-02,41607.60444571221,0.0,1733.4477335611148,1710.0464523286782
B1,2025-04-03,43354.59250019906,0.0,1710.0464523286782,1811.8159906026904
B1,2025-04-04,14507.146182616169,0.0,1811.8159906026904,1996.8735559025267
B1,2025-04-05,14162.153434747957,0.0,1996.8735559025267,1737.1028100607716
B1,2025-04-06,39670.183119238165,0.0,1737.1028100607716,1599.004343742679
B1,2025-04-07,37532.00765929241,348.4807255626101,1599.004343742679,1421.1140767083336
B1,2025-04-08,41353.79795686789,0.0,1421.1140767083336,1534.7960269771356
B1,2025-04-09,39869.65813312638,0.0,1534.7960269771356,1669.4816468803085
B1,2025-04-10,39704.80597558299,0.0,1669.4816468803085,1965.1496727606816
B1,2025-04-11,13404.270775024985,0.0,1965.1496727606816,1591.2802301320182
B1,2025-04-12,14847.858084632633,0.0,1591.2802301320182,2053.0579608033927
B1,2025-04-13,36734.320997484174,0.0,2053.0579608033927,1766.6626983294614
B1,2025-04-14,39723.01845300674,0.0,1766.6626983294614,1643.2551178404206
B1,2025-04-15,38530.733900251274,617.5995223494957,1643.2551178404206,1632.9069330852776
B1,2025-04-16,37742.980206704124,0.0,1632.9069330852776,1651.0884427988515
B1,2025-04-17,35447.50708750287,41.314393680882404,1651.0884427988515,1763.8924159386631
B1,2025-04-18,13653.521236888204,0.0,1763.8924159386631,2267.431845408537
B1,2025-04-19,12996.703238496928,0.0,2267.431845408537,1911.734744137156
B1,2025-04-20,35098.72887792249,0.0,1911.734744137156,2032.607344342683
B1,2025-04-21,37289.391837453826,0.0,2032.607344342683,1541.3651995606922
B1,2025-04-22,33942.250932143375,37.896000479107215,1541.3651995606922,1423.8404248363006
B1,2025-04-23,37315.54319873888,647.1968196428112,1423.8404248363006,1615.8753144889747
B1,2025-04-24,34092.4661062293,0.0,1615.8753144889747,1888.8557489429643
B1,2025-04-25,13228.802848999,0.0,1888.8557489429643,1728.0107300039447
B1,2025-04-26,13220.782343398681,0.0,1728.0107300039447,1773.8721893674417
B1,2025-04-27,35087.64377324742,267.7300324162871,1773.8721893674417,1505.3303586063723
B1,2025-04-28,39981.646484041696,0.0,1505.3303586063723,1844.3214697602332
B1,2025-04-29,34666.22532665636,53.76325291198145,1844.3214697602332,1717.1138870367076
B1,2025-04-30,33165.99660703446,0.0,1717.1138870367076,1751.3024037055054
B1,2025-05-01,45145.78221589161,1972.5847670710914,1751.3024037055054,1206.5189035007875
B1,2025-05-02,20327.1802729335,1232.1113764714892,1206.5189035007875,1200.0
B1,2025-05-03,20472.41571927374,1200.6816993848045,1200.0,1207.9322009403597
B1,2025-05-04,43739.2198940855,1166.1230600156728,1207.9322009403597,1205.1323159759836
B1,2025-05-05,41586.414034658796,157.22600197202428,1205.1323159759836,1304.3837829752706
B1,2025-05-06,36652.174642315,317.1677916785554,1304.3837829752706,1337.3568456213181
B1,2025-05-07,38477.75319617933,60.86849023653713,1337.3568456213181,1452.4331827580534
B1,2025-05-08,42217.2204465787,35.99924999999996,1452.4331827580534,2152.7838153759553
B1,2025-05-09,15612.281636569933,177.41791815299422,2152.7838153759553,1671.7311642455006
B1,2025-05-10,14900.842908702287,0.0,1671.7311642455006,1324.6720312114069
B1,2025-05-11,41732.8393537153,506.0031272078543,1324.6720312114069,1428.9920367528648
B1,2025-05-12,36685.61906699759,269.41902424089557,1428.9920367528648,1646.068677210309
B1,2025-05-13,40014.253561892125,0.0,1646.068677210309,1900.798655527999
B1,2025-05-14,39681.916826219436,0.0,1900.798655527999,2088.1663569760476
B1,2025-05-15,39396.851748067726,0.0,2088.1663569760476,2521.2193825686545
B1,2025-05-16,15290.32290452762,0.0,2521.2193825686545,2110.851643560852
B1,2025-05-17,15192.493867105055,0.0,2110.851643560852,2104.774125839419
B1,2025-05-18,40704.19535713681,0.0,2104.774125839419,2213.2889550699338
B1,2025-05-19,37478.29642565447,67.00333333333333,2213.2889550699338,2059.5891472214494
B1,2025-05-20,37067.634960610354,0.0,2059.5891472214494,2022.9631894501738
B1,2025-05-21,35312.68510772197,0.0,2022.9631894501738,2025.1002080734338
B1,2025-05-22,37308.09525135356,0.0,2025.1002080734338,2903.9502255361767
B1,2025-05-23,14831.386525177943,0.0,2903.9502255361767,3015.5213715699456
B1,2025-05-24,15395.092159264575,0.0,3015.5213715699456,3086.1051158683854
B1,2025-05-25,36644.68941990341,0.0,3086.1051158683854,2425.998151024525
B1,2025-05-26,36635.01218247084,0.0,2425.998151024525,2267.866913332491
B1,2025-05-27,35062.7841058924,0.0,2267.866913332491,2449.1715452060575
B1,2025-05-28,38931.7942257002,0.0,2449.1715452060575,2787.378865507372
B1,2025-05-29,38476.070378045486,9.320012279186017,2787.378865507372,2906.4739668861976
B1,2025-05-30,15709.700485263033,0.0,2906.4739668861976,3428.187770180166
B1,2025-05-31,16732.476755294923,0.0,3428.187770180166,3380.28484948165
B1,2025-06-01,55216.81251115513,1631.7897775558054,3380.28484948165,1200.0
B1,2025-06-02,54584.01758908675,347.43653844631166,1200.0,1200.0
B1,2025-06-03,51703.6812157614,531.1548315836128,1200.0,1200.0
B1,2025-06-04,58443.424665468294,66.06830535732433,1200.0,1881.8047811662407
B1,2025-06-05,50620.004295865925,84.80354235871403,1881.8047811662407,1595.6050345904973
B1,2025-06-06,24474.307562991522,0.0,1595.6050345904973,2342.682016268494
B1,2025-06-07,25490.912349194496,0.0,2342.682016268494,2726.11186734715
B1,2025-06-08,51535.40728395653,0.0,2726.11186734715,3816.4894850453866
B1,2025-06-09,53383.26691147498,132.89640740621098,3816.4894850453866,1805.0207176683266
B1,2025-06-10,48977.872763857755,32.79018205190357,1805.0207176683266,1595.9478135287893
B1,2025-06-11,53694.00318469275,10.723241127943425,1595.9478135287893,1873.7107037739079
B1,2025-06-12,52133.92536203073,3.2145203497772172,1873.7107037739079,2231.4891144622698
B1,2025-06-13,21196.874678650987,0.0,2231.4891144622698,2160.8492212655697
B1,2025-06-14,21490.13271437027,0.0,2160.8492212655697,2108.0615107125427
B1,2025-06-15,48267.18892367348,0.0,2108.0615107125427,2382.104417548174
B1,2025-06-16,52383.11096354737,327.4902196183024,2382.104417548174,2416.1821225453755
B1,2025-06-17,52002.86500385606,42.37585282618443,2416.1821225453755,2006.7491012107298
B1,2025-06-18,52388.057504231736,12.194998064151264,2006.7491012107298,2544.9777809932534
B1,2025-06-19,49672.71173102607,126.49998507807273,2544.9777809932534,1968.4192994080793
B1,2025-06-20,21468.828510397798,0.0,1968.4192994080793,2718.7172817673077
B1,2025-06-21,20393.663618541876,0.0,2718.7172817673077,2997.9176528947883
B1,2025-06-22,47395.55755769571,0.0,2997.9176528947883,2619.130705664573
B1,2025-06-23,48943.857709894175,0.0,2619.130705664573,2498.985808965213
B1,2025-06-24,56581.2067714529,0.0,2498.985808965213,2679.682407838286
B1,2025-06-25,49322.72374659671,0.0,2679.682407838286,2250.632740883189
B1,2025-06-26,48423.26574708092,8.478515241764967,2250.632740883189,2402.495585749752
B1,2025-06-27,21792.107893454446,0.0,2402.495585749752,3068.5161494576314
B1,2025-06-28,20357.499477818634,0.0,3068.5161494576314,3085.272681037053
B1,2025-06-29,47363.11561480446,0.0,3085.272681037053,2716.515817684557
B1,2025-06-30,52336.295700935734,0.0,2716.515817684557,3058.092506282666
B1,2025-07-01,98208.88497454213,9138.313439118465,3058.092506282666,1200.0
B1,2025-07-02,50661.53562085763,178.46594246181576,1200.0,1784.8736022591834
B1,2025-07-03,55843.1400505139,47.5369826136689,1784.8736022591834,1535.5556639279675
B1,2025-07-04,24731.489616010822,0.0,1535.5556639279675,1564.63095389308
B1,2025-07-05,26036.3333230014,0.0,1564.63095389308,2138.967511449626
B1,2025-07-06,84798.74209800606,5734.161998583627,2138.967511449626,1200.0
B1,2025-07-07,55314.56846388084,68.00238186764057,1200.0,2101.613753077969
B1,2025-07-08,63942.70685408334,0.0,2101.613753077969,4065.1177799584125
B1,2025-07-09,54946.020061337964,107.70752264184443,4065.1177799584125,1550.1809752270583
B1,2025-07-10,52299.04247376912,120.60062194489637,1550.1809752270583,1518.1893822472275
B1,2025-07-11,26990.2550615151,0.0,1518.1893822472275,2040.008390985091
B1,2025-07-12,25144.066826235678,0.0,2040.008390985091,1654.691952972914
B1,2025-07-13,56317.18733465892,135.9720375342623,1654.691952972914,1629.941410712927
B1,2025-07-14,53738.19370389542,179.9648144409199,1629.941410712927,1713.5162380012302
B1,2025-07-15,55237.1298931659,0.0,1713.5162380012302,2538.8249449485456
B1,2025-07-16,53576.41366877295,47.91803811331113,2538.8249449485456,2112.4064234544026
B1,2025-07-17,51739.67066450735,16.210144425121484,2112.4064234544026,1762.290721456772
B1,2025-07-18,31613.98005329992,0.0,1762.290721456772,3643.805765877925
B1,2025-07-19,27438.553126153176,0.0,3643.805765877925,2194.965373002201
B1,2025-07-20,54342.591852559555,6.8123195112275425,2194.965373002201,2075.472634536303
B1,2025-07-21,56610.27195767263,0.0,2075.472634536303,2654.609309395392
B1,2025-07-22,55334.86468418722,11.851199630500673,2654.609309395392,2645.1904461550616
B1,2025-07-23,62723.56315416702,0.0,2645.1904461550616,3023.7691381435034
B1,2025-07-24,60718.45305827728,0.0,3023.7691381435034,2935.1039381526734
B1,2025-07-25,25771.181461071264,0.0,2935.1039381526734,2709.8430121775286
B1,2025-07-26,25714.57915911916,0.0,2709.8430121775286,2515.2213056540054
B1,2025-07-27,54204.93117251524,0.0,2515.2213056540054,2561.269986946925
B1,2025-07-28,55910.68848973,0.0,2561.269986946925,2183.9515638822636
B1,2025-07-29,56676.007945612306,0.0,2183.9515638822636,3214.728864304492
B1,2025-07-30,50911.68467271551,0.0,3214.728864304492,2744.141670406343
B1,2025-07-31,53923.4861421478,0.0,2744.141670406343,3100.8482522608756
B1,2025-08-01,26326.334489362365,0.0,3100.8482522608756,2995.9311279332837
B1,2025-08-02,26805.91144774296,0.0,2995.9311279332837,2981.1864313172737
B1,2025-08-03,45875.62897779461,79.5468491258813,2981.1864313172737,1877.6276130163033
B1,2025-08-04,48972.77612354891,12.975067924069435,1877.6276130163033,2401.28553795308
B1,2025-08-05,47964.684988725814,0.0,2401.28553795308,2469.2965807524884
B1,2025-08-06,53168.64868724283,0.0,2469.2965807524884,2449.047208509485
B1,2025-08-07,52683.03386616694,11.437934344903738,2449.047208509485,2236.1169182358317
B1,2025-08-08,24716.86320662399,0.0,2236.1169182358317,2512.4026631081383
B1,2025-08-09,23924.968923986293,0.0,2512.4026631081383,2030.7633562650205
B1,2025-08-10,48917.55112032555,5.862469086058468,2030.7633562650205,2215.592186198307
B1,2025-08-11,47213.58737302596,47.88061796837985,2215.592186198307,1873.2486541008266
B1,2025-08-12,51156.331702126,55.445308139203235,1873.2486541008266,1938.8074345910964
B1,2025-08-13,45803.13751817593,87.07598098023891,1938.8074345910964,1889.4246107417964
B1,2025-08-14,47914.46190149499,89.26612868842062,1889.4246107417964,1762.6770406249639
B1,2025-08-15,24932.52438056086,0.0,1762.6770406249639,2100.6441232387924
B1,2025-08-16,26133.22973547005,0.0,2100.6441232387924,1933.0699688618831
B1,2025-08-17,49129.2655889854,183.63020231086102,1933.0699688618831,1678.3320099315772
B1,2025-08-18,48652.842153833866,145.7459597556441,1678.3320099315772,2036.9619735616943
B1,2025-08-19,48255.33839971349,103.92821501608216,2036.9619735616943,1995.6292996097397
B1,2025-08-20,52179.465576105285,146.62542793517585,1995.6292996097397,1546.802314567777
B1,2025-08-21,49337.996386667684,29.06583883195424,1546.802314567777,1783.9108114894207
B1,2025-08-22,24791.966344250304,0.0,1783.9108114894207,1575.2168818697464
B1,2025-08-23,23392.655607204262,0.0,1575.2168818697464,1439.3628345288078
B1,2025-08-24,47250.79461543182,0.0,1439.3628345288078,1900.0420275622598
B1,2025-08-25,60757.18793603767,28.85956931432088,1900.0420275622598,1899.5524468185072
B1,2025-08-26,48161.354370874054,8.861320140572843,1899.5524468185072,2364.6525561430863
B1,2025-08-27,50409.45184290822,453.3475533937546,2364.6525561430863,1493.717390588341
B1,2025-08-28,61281.28092249952,2221.9867749517716,1493.717390588341,1374.9151259339862
B1,2025-08-29,26364.917338896415,0.0,1374.9151259339862,2181.9192632554027
B1,2025-08-30,24434.5053518101,0.0,2181.9192632554027,1540.0698926029422
B1,2025-08-31,47344.419946281676,31.43588203590025,1540.0698926029422,2115.434159944935
B1,2025-09-01,51756.98639225456,0.0,2115.434159944935,5492.753724716175
B1,2025-09-02,43513.21485094395,0.0,5492.753724716175,5155.563853565415
B1,2025-09-03,46325.04603213775,0.0,5155.563853565415,4844.333889632406
B1,2025-09-04,39452.09680680858,5.845527181324769,4844.333889632406,2920.613376140036
B1,2025-09-05,20480.244300465296,0.0,2920.613376140036,3554.377940959279
B1,2025-09-06,17400.95660254035,0.0,3554.377940959279,2463.0267383933533
B1,2025-09-07,37269.41638796289,5.120635003876465,2463.0267383933533,1773.2169340850471
B1,2025-09-08,62246.00070342303,4460.989399259932,1773.2169340850471,1200.0
B1,2025-09-09,40060.23390062731,146.95707761295034,1200.0,2399.80807317441
B1,2025-09-10,46398.53269582028,0.0,2399.80807317441,2858.7539080921474
B1,2025-09-11,45064.79997708166,0.0,2858.7539080921474,2680.945937231699
B1,2025-09-12,19623.44947092328,0.0,2680.945937231699,2955.962868270714
B1,2025-09-13,18218.37618625188,0.0,2955.962868270714,2473.8627797925596
B1,2025-09-14,48342.145601541146,0.0,2473.8627797925596,1957.1576389705633
B1,2025-09-15,39131.28547205903,85.95351488023535,1957.1576389705633,1745.3912681515324
B1,2025-09-16,47622.58564532333,8.238266666666618,1745.3912681515324,1737.0677786459858
B1,2025-09-17,45098.515300785555,7.62916666666672,1737.0677786459858,1693.6136125479002
B1,2025-09-18,43197.04987539183,501.4782580035743,1693.6136125479002,1378.0129007109058
B1,2025-09-19,19724.230132517718,0.0,1378.0129007109058,2598.926231769673
B1,2025-09-20,18426.70309057095,0.0,2598.926231769673,2061.307015611058
B1,2025-09-21,43985.47424077136,0.0,2061.307015611058,1737.0177291816744
B1,2025-09-22,46851.19511077014,19.555899999999838,1737.0177291816744,1418.6952835640411
B1,2025-09-23,46261.52157929214,6.374999999999886,1418.6952835640411,1629.9285215473524
B1,2025-09-24,52759.6764513781,1825.0897792566568,1629.9285215473524,1762.8681893566386
B1,2025-09-25,43974.78999251098,15.371666666666556,1762.8681893566386,1510.4706260611777
B1,2025-09-26,19619.638964812642,0.0,1510.4706260611777,2145.0845424560844
B1,2025-09-27,19225.768214078096,127.94636128210004,2145.0845424560844,1349.777579944336
B1,2025-09-28,44219.70669339094,5.868333333333226,1349.777579944336,1423.2635090815543
B1,2025-09-29,47328.94182651948,242.26516934113647,1423.2635090815543,1460.6906230029078
B1,2025-09-30,47804.83849479684,491.0322866956612,1460.6906230029078,1433.4481705081967
B1,2025-10-01,42217.85616004085,0.0,1433.4481705081967,3346.1499452555818
B1,2025-10-02,45577.66458279674,0.0,3346.1499452555818,3096.2505942948123
B1,2025-10-03,16055.877928817396,0.0,3096.2505942948123,3394.9744773773728
B1,2025-10-04,16976.737336255846,0.0,3394.9744773773728,2775.3062419713438
B1,2025-10-05,43093.089856996274,0.0,2775.3062419713438,2419.1279769377584
B1,2025-10-06,46189.95920750659,1224.095710693649,2419.1279769377584,1783.0923740991961
B1,2025-10-07,40644.54167482177,0.0,1783.0923740991961,2002.1747630375748
B1,2025-10-08,41003.573247934495,492.6469581246296,2002.1747630375748,1354.9513434044472
B1,2025-10-09,45470.43682145909,0.0,1354.9513434044472,1579.732202377565
B1,2025-10-10,16781.534806296884,0.0,1579.732202377565,1599.4783906393611
B1,2025-10-11,16891.72183401098,0.0,1599.4783906393611,1756.4552458283647
B1,2025-10-12,43283.947743508994,379.72354937558777,1756.4552458283647,1479.7691189777563
B1,2025-10-13,42642.5778112095,0.0,1479.7691189777563,1865.1251998248986
B1,2025-10-14,44300.90302921604,0.0,1865.1251998248986,1623.6144646126509
B1,2025-10-15,46295.32277334366,0.0,1623.6144646126509,1770.1430462592243
B1,2025-10-16,44008.876324081735,0.0,1770.1430462592243,1817.6118267452919
B1,2025-10-17,17484.38155833173,226.4672674969491,1817.6118267452919,1442.901782052495
B1,2025-10-18,18178.399714241874,0.0,1442.901782052495,2152.7650195341416
B1,2025-10-19,44914.05259170072,0.0,2152.7650195341416,1664.6030558341163
B1,2025-10-20,48625.020075911954,0.0,1664.6030558341163,1562.5879972992257
B1,2025-10-21,47391.62955983393,0.0,1562.5879972992257,1845.6533583660294
B1,2025-10-22,45900.244054058894,106.51930306543193,1845.6533583660294,1387.8326539094658
B1,2025-10-23,53677.287872996494,204.443023496124,1387.8326539094658,1494.3066770410885
B1,2025-10-24,18456.513294050557,170.5824636332669,1494.3066770410885,1488.4447503581262
B1,2025-10-25,17734.24156027929,0.0,1488.4447503581262,1496.5346408803166
B1,2025-10-26,48302.62380683233,0.0,1496.5346408803166,1731.5071236805188
B1,2025-10-27,45967.59151396198,262.13282899100744,1731.5071236805188,1433.5674115678196
B1,2025-10-28,49729.41341968172,758.5326459440993,1433.5674115678196,1575.752597776571
B1,2025-10-29,50139.10740919199,213.11809387570838,1575.752597776571,1352.9788909256831
B1,2025-10-30,48620.60613396203,720.9945454555711,1352.9788909256831,1302.7845598947015
B1,2025-10-31,19243.03934622744,0.0,1302.7845598947015,1647.3894204521298
B1,2025-11-01,18515.06443208041,0.0,1647.3894204521298,2018.9180380069283
B1,2025-11-02,48894.462100008815,168.11076879464997,2018.9180380069283,1519.2708931404002
B1,2025-11-03,51313.38224695858,0.0,1519.2708931404002,1862.5139015882187
B1,2025-11-04,47410.279689943636,21.807021687264978,1862.5139015882187,1462.6839146696852
B1,2025-11-05,52812.760896604435,0.0,1462.6839146696852,1791.7042150613997
B1,2025-11-06,49010.81023504866,0.0,1791.7042150613997,1505.3080840203813
B1,2025-11-07,18724.24487189971,0.0,1505.3080840203813,1820.1020438481903
B1,2025-11-08,19018.506468979765,0.0,1820.1020438481903,1999.3487120333311
B1,2025-11-09,50689.48282036659,0.0,1999.3487120333311,1718.418358720816
B1,2025-11-10,51603.14378216709,0.0,1718.418358720816,1599.5208667475126
B1,2025-11-11,53490.05423576313,0.0,1599.5208667475126,1783.8558962404957
B1,2025-11-12,50683.337987377956,0.0,1783.8558962404957,1803.2011330779696
B1,2025-11-13,57144.46915804727,1129.2122098893356,1803.2011330779696,1604.6600795565905
B1,2025-11-14,19662.336936741747,0.0,1604.6600795565905,2204.424200504467
B1,2025-11-15,21035.661279279724,0.0,2204.424200504467,1899.9760694977597
B1,2025-11-16,50688.819136249265,0.0,1899.9760694977597,1646.6261097435563
B1,2025-11-17,49436.71290307017,0.0,1646.6261097435563,1944.2831093301181
B1,2025-11-18,51083.77159542713,0.0,1944.2831093301181,1445.4494197038425
B1,2025-11-19,51613.0960013549,1.384999999999991,1445.4494197038425,1671.4811891908973
B1,2025-11-20,51334.12671487101,0.0,1671.4811891908973,1765.3672723842067
B1,2025-11-21,20093.104992886914,0.0,1765.3672723842067,2147.2771944465703
B1,2025-11-22,22205.17345691647,0.0,2147.2771944465703,2001.3793667185785
B1,2025-11-23,51815.70211772624,0.0,2001.3793667185785,1796.7393661550752
B1,2025-11-24,51402.611507122616,15.257445961388385,1796.7393661550752,1504.2477909394704
B1,2025-11-25,59510.42156499823,0.0,1504.2477909394704,1787.0412694564943
B1,2025-11-26,55568.31958004547,25.272163732611148,1787.0412694564943,2077.932091375495
B1,2025-11-27,53773.44467096021,0.0,2077.932091375495,1988.632484567685
B1,2025-11-28,20621.983673095976,0.0,1988.632484567685,2155.0973878692967
B1,2025-11-29,25598.75845711829,0.0,2155.0973878692967,1956.2088811484757
B1,2025-11-30,55540.274371742096,3.160825961536716,1956.2088811484757,1695.14659656624
B1,2025-12-01,70711.04016213154,2433.473715721555,1695.14659656624,1752.211087280021
B1,2025-12-02,73088.95295924935,2501.091065994579,1752.211087280021,1424.3493589730074
B1,2025-12-03,87113.83965307125,5523.291123420927,1424.3493589730074,1304.2217854385458
B1,2025-12-04,66216.28839321299,157.30530950826542,1304.2217854385458,2677.834371234291
B1,2025-12-05,27288.985955646458,0.0,2677.834371234291,2853.6644065386295
B1,2025-12-06,28886.755587861633,0.0,2853.6644065386295,2373.0314908201217
B1,2025-12-07,65752.68003591639,35.09978700557383,2373.0314908201217,1974.9832721518949
B1,2025-12-08,69236.92499679993,0.0,1974.9832721518949,2382.8547534713116
B1,2025-12-09,63642.57726747358,0.0,2382.8547534713116,1679.201555349309
B1,2025-12-10,62301.62274264843,335.006557561224,1679.201555349309,1695.787181987335
B1,2025-12-11,63776.252072436655,0.0,1695.787181987335,1866.718094995944
B1,2025-12-12,27392.51027394489,0.0,1866.718094995944,1952.4979893104423
B1,2025-12-13,27806.66913290215,0.0,1952.4979893104423,2019.524556067684
B1,2025-12-14,62292.795299248,439.75774968138074,2019.524556067684,1484.704214518557
B1,2025-12-15,62220.12964696764,236.47991331341268,1484.704214518557,1622.51258718713
B1,2025-12-16,65080.52806714162,0.0,1622.51258718713,1792.3720479843755
B1,2025-12-17,64988.71433393231,0.0,1792.3720479843755,1813.8478582995021
B1,2025-12-18,62552.049956679475,0.0,1813.8478582995021,1944.5607795620601
B1,2025-12-19,26394.103660353594,0.0,1944.5607795620601,1694.7151516418749
B1,2025-12-20,28319.040871072237,0.0,1694.7151516418749,1928.3969027884334
B1,2025-12-21,63495.06785352691,16.26476587070465,1928.3969027884334,1798.2116229383357
B1,2025-12-22,63075.3587427812,0.0,1798.2116229383357,1742.7017496155372
B1,2025-12-23,64873.386752275495,0.0,1742.7017496155372,2062.4624929690567
B1,2025-12-24,64167.73284191082,0.0,2062.4624929690567,1841.01840572724
B1,2025-12-25,61341.53811352138,0.0,1841.01840572724,1832.0834009706548
B1,2025-12-26,27194.41902487131,0.0,1832.0834009706548,2325.9271134334763
B1,2025-12-27,27578.982771054798,0.0,2325.9271134334763,2108.851455085816
B1,2025-12-28,63291.15459570529,0.0,2108.851455085816,2163.4312350387713
B1,2025-12-29,62696.54329959714,0.0,2163.4312350387713,1764.0652224645492
B1,2025-12-30,63886.37031264724,0.0,1764.0652224645492,2058.800724073342
B1,2025-12-31,64277.65164133115,0.0,2058.800724073342,1682.897933104455
B2,2025-02-01,22480.969987601486,0.0,6075.795025925926,2749.609082942003
B2,2025-02-02,57604.00340074028,0.0,2749.609082942003,2631.56005295408
B2,2025-02-03,57844.803409134074,0.0,2631.56005295408,2334.751404912955
B2,2025-02-04,58245.33961983489,0.0,2334.751404912955,1707.5013556908984
B2,2025-02-05,56435.94616304935,0.0,1707.5013556908984,1832.1387296975383
B2,2025-02-06,57583.56079983806,27.204021673302464,1832.1387296975383,1706.818603745887
B2,2025-02-07,22931.613225609217,0.0,1706.818603745887,1816.949359465325
B2,2025-02-08,19925.99735587786,0.0,1816.949359465325,1939.6330191176219
B2,2025-02-09,57094.782425367,0.0,1939.6330191176219,2005.7531851050096
B2,2025-02-10,53126.14569416027,2.8079258506321594,2005.7531851050096,1859.3440006443336
B2,2025-02-11,53656.183436906496,0.0,1859.3440006443336,1908.9693685227635
B2,2025-02-12,52953.221942804266,11.351454797329893,1908.9693685227635,1711.9903307707314
B2,2025-02-13,50604.713718917505,5.931297964388477,1711.9903307707314,1849.1617721889202
B2,2025-02-14,21004.96332665788,0.0,1849.1617721889202,2030.6019058641946
B2,2025-02-15,19455.600207828254,0.0,2030.6019058641946,1277.889473591037
B2,2025-02-16,53422.779293640524,61.936582224790186,1277.889473591037,1422.720447245799
B2,2025-02-17,50707.585155328525,2.2318611986195265,1422.720447245799,1300.0895678241993
