date,slot,allow_pv,actual_pv_kW,original_forecast_kW,gated_forecast_kW
2025-02-21,97,True,2201.539,2116.025197595493,2116.025197595493
2025-02-21,98,True,1867.2375,1779.9039633986902,1779.9039633986902
2025-02-21,99,True,1538.2765,1425.272883909318,1425.272883909318
2025-02-21,100,True,1200.397,1078.5154769920068,1078.5154769920068
2025-02-21,101,True,861.2625,761.687225967311,761.687225967311
2025-02-21,102,True,537.6432,477.78753642207084,477.78753642207084
2025-02-21,103,True,241.4042,217.70295346164244,217.70295346164244
2025-02-21,104,True,36.225,38.56168370752211,38.56168370752211
2025-02-21,105,True,0.0,30.944032844150126,30.944032844150126
2025-02-21,106,True,3.2712,34.33856483784015,34.33856483784015
2025-02-21,107,True,0.0,26.482415195688688,26.482415195688688
2025-02-21,108,True,0.0,24.38036310689781,24.38036310689781
2025-02-21,109,True,0.2349,22.776721761088936,22.776721761088936
2025-02-21,110,False,0.0,20.454383655275286,0.0
2025-02-21,111,False,0.0,18.636662013588236,0.0
2025-02-21,112,False,0.0169,16.948007752295283,0.0
2025-02-21,113,False,0.0,15.302159185535409,0.0
2025-02-21,114,False,0.0,13.787523119274919,0.0
2025-02-21,115,False,0.0012,12.377060950996398,0.0
2025-02-21,116,False,0.0,11.063970091121373,0.0
2025-02-21,117,False,0.0,9.853386959493431,0.0
2025-02-21,118,False,0.0,8.741517275622382,0.0
2025-02-21,119,False,0.0,7.726119555005635,0.0
2025-02-21,120,False,0.0,6.804452594258553,0.0
2025-02-21,121,False,0.0,5.973316261650755,0.0
2025-02-21,122,False,0.0,5.229095296062784,0.0
2025-02-21,123,False,0.0,4.567805744013455,0.0
2025-02-21,124,False,0.0,3.9851436453239444,0.0
2025-02-21,125,False,0.0,3.476535561931545,0.0
2025-02-21,126,False,0.0,3.0371905314663366,0.0
2025-02-21,127,False,0.0,2.662153017552498,0.0
2025-02-21,128,False,0.0,2.346356422464261,0.0
2025-02-21,129,False,0.0,2.084676724800463,0.0
2025-02-21,130,False,0.0,1.8719858052611364,0.0
2025-02-21,131,False,0.0,1.703204027408873,0.0
2025-02-21,132,False,0.0,1.573351647445481,0.0
2025-02-21,133,False,0.0,1.4775986374726955,0.0
2025-02-21,134,False,0.0,1.4113125203531816,0.0
2025-02-21,135,False,0.0,1.3701038310368219,0.0
2025-02-21,136,False,0.0,1.3498688389378017,0.0
2025-02-21,137,False,0.0,1.346829188485831,0.0
2025-02-21,138,False,0.0,1.357568140156804,0.0
2025-02-21,139,False,0.0,1.3790631219176426,0.0
2025-02-21,140,False,0.0,1.4087143308846173,0.0
2025-02-21,141,False,0.0,1.4443691568632246,0.0
2025-02-21,142,False,0.0,1.4843422330639022,0.0
2025-02-21,143,False,0.0,1.5274309544132016,0.0
2025-02-22,0,False,0.0,0.0,0.0
2025-02-22,1,False,0.0,0.0,0.0
2025-02-22,2,False,0.0,0.0,0.0
2025-02-22,3,False,0.0,0.0,0.0
2025-02-22,4,False,0.0,0.0,0.0
2025-02-22,5,False,0.0,0.0,0.0
2025-02-22,6,False,0.0,0.0,0.0
2025-02-22,7,False,0.0,0.061559737397850256,0.0
2025-02-22,8,False,0.0,0.17082568430092238,0.0
2025-02-22,9,False,0.0,0.2954437100018126,0.0
2025-02-22,10,False,0.0,0.438969779869943,0.0
2025-02-22,11,False,0.0,0.6052833998470319,0.0
2025-02-22,12,False,0.0,0.7985486269110389,0.0
2025-02-22,13,False,0.0,1.0231720421474861,0.0
2025-02-22,14,False,0.0,1.2837580259540147,0.0
2025-02-22,15,False,0.0,1.5850616970572524,0.0
2025-02-22,16,False,0.0,1.9319398963837457,0.0
2025-02-22,17,False,0.0,2.329300613243454,0.0
2025-02-22,18,False,0.0,2.7820512646312565,0.0
2025-02-22,19,False,0.0,3.2950462486223557,0.0
2025-02-22,20,False,0.0,3.87303419975224,0.0
2025-02-22,21,False,0.0,4.520605377875192,0.0
2025-02-22,22,False,0.0,5.242139622257824,0.0
2025-02-22,23,False,0.0,6.041755299580437,0.0
2025-02-22,24,False,0.0,6.923259668111786,0.0
2025-02-22,25,False,0.0,7.890101070636426,0.0
2025-02-22,26,False,0.0,8.945323355822474,0.0
2025-02-22,27,False,0.0,10.093507824272297,0.0
2025-02-22,28,False,0.0,11.330808676050246,0.0
2025-02-22,29,False,0.0,12.664765466238897,0.0
2025-02-22,30,False,0.0116,14.121997426913644,0.0
2025-02-22,31,False,0.0,15.620216529465608,0.0
2025-02-22,32,False,0.0,17.241982456209808,0.0
2025-02-22,33,True,0.1612,19.3428130762139,19.3428130762139
2025-02-22,34,True,0.0,20.769572168899906,20.769572168899906
2025-02-22,35,True,0.0,22.671839464428736,22.671839464428736
2025-02-22,36,True,2.2448,30.00994349549091,30.00994349549091
2025-02-22,37,True,0.0,26.73945602102509,26.73945602102509
2025-02-22,38,True,60.7125,42.37561199241212,42.37561199241212
2025-02-22,39,True,303.7986,237.15912448101787,237.15912448101787
2025-02-22,40,True,604.9859,515.8344654081177,515.8344654081177
2025-02-22,41,True,898.0125,813.4711037520061,813.4711037520061
2025-02-22,42,True,1212.8148,1130.2522541291132,1130.2522541291132
2025-02-22,43,True,1514.6147,1450.0387536435696,1450.0387536435696
2025-02-22,44,True,1814.625,1762.795455597298,1762.795455597298
2025-02-22,45,True,2157.8016,2072.6973897809753,2072.6973897809753
2025-02-22,46,True,2473.685,2396.089876783315,2396.089876783315
2025-02-22,47,True,2736.45,2732.0784286718845,2732.0784286718845
2025-02-22,48,True,3007.6336,3058.9010598479313,3058.9010598479313
2025-02-22,49,True,3392.3578,3353.9840176540797,3353.9840176540797
2025-02-22,50,True,3798.1875,3640.5069932044626,3640.5069932044626
2025-02-22,51,True,4017.1783,3965.9222758679607,3965.9222758679607
2025-02-22,52,True,4203.1024,4293.620784282379,4293.620784282379
2025-02-22,53,True,4447.725,4606.1431610531245,4606.1431610531245
2025-02-22,54,True,4684.7518,4917.978042807077,4917.978042807077
2025-02-22,55,True,4839.9424,5209.40290094358,5209.40290094358
2025-02-22,56,True,4962.1125,5466.88670090028,5466.88670090028
2025-02-22,57,True,5190.4247,5690.072658019924,5690.072658019924
2025-02-22,58,True,5526.1121,5871.300203855387,5871.300203855387
2025-02-22,59,True,5799.2625,6018.318267397927,6018.318267397927
2025-02-22,60,True,5839.2651,6154.089308378756,6154.089308378756
2025-02-22,61,True,5994.9118,6292.206047349844,6292.206047349844
2025-02-22,62,True,6313.35,6429.735786903324,6429.735786903324
2025-02-22,63,True,6488.4878,6556.191534467878,6556.191534467878
2025-02-22,64,True,6537.6626,6686.603375957245,6686.603375957245
2025-02-22,65,True,6665.25,6837.22798744641,6837.22798744641
2025-02-22,66,True,7026.8904,7008.825318669982,7008.825318669982
2025-02-22,67,True,7196.6991,7161.6269460283465,7161.6269460283465
2025-02-22,68,True,7036.9875,7251.089215843406,7251.089215843406
2025-02-22,69,True,6838.4627,7262.675988758356,7262.675988758356
2025-02-22,70,True,6850.6826,7277.031114959519,7277.031114959519
2025-02-22,71,True,6945.0,7315.354631657052,7315.354631657052
2025-02-22,72,True,6816.8238,7328.059295019331,7328.059295019331
2025-02-22,73,True,6881.5181,7314.4920117805095,7314.4920117805095
2025-02-22,74,True,7082.5125,7272.630310459859,7272.630310459859
2025-02-22,75,True,6920.2875,7199.188604372792,7199.188604372792
2025-02-22,76,True,6728.7622,7141.270912127824,7141.270912127824
2025-02-22,77,True,6638.4,7099.003400845106,7099.003400845106
2025-02-22,78,True,6452.1264,7019.777793897857,7019.777793897857
2025-02-22,79,True,6327.6482,6881.701939563325,6881.701939563325
2025-02-22,80,True,6262.125,6733.005276539833,6733.005276539833
2025-02-22,81,True,6084.4275,6638.844952998244,6638.844952998244
2025-02-22,82,True,5954.7493,6491.770251346848,6491.770251346848
2025-02-22,83,True,5870.625,6295.779634175162,6295.779634175162
2025-02-22,84,True,5658.1833,6146.814678520246,6146.814678520246
2025-02-22,85,True,5443.5458,5897.067983560332,5897.067983560332
2025-02-22,86,True,5259.9375,5554.4503951171955,5554.4503951171955
2025-02-22,87,True,4997.4813,5281.357020970067,5281.357020970067
2025-02-22,88,True,4659.4398,4990.599336636016,4990.599336636016
2025-02-22,89,True,4348.7625,4665.015070564906,4665.015070564906
2025-02-22,90,True,4172.6309,4390.8697296014925,4390.8697296014925
2025-02-22,91,True,3982.4801,4129.950210016526,4129.950210016526
2025-02-22,92,True,3688.575,3836.377192246737,3836.377192246737
2025-02-22,93,True,3326.5139,3503.7956964082496,3503.7956964082496
2025-02-22,94,True,2940.3343,3181.4498883354054,3181.4498883354054
2025-02-22,95,True,2602.7625,2869.4432613633194,2869.4432613633194
2025-02-22,96,True,2371.0611,2523.207637944049,2523.207637944049
2025-02-22,97,True,2132.3804,2169.180261844682,2169.180261844682
2025-02-22,98,True,1810.425,1820.9716730379862,1820.9716730379862
2025-02-22,99,True,1430.8447,1466.8172194855576,1466.8172194855576
2025-02-22,100,True,1104.1204,1118.4790498353032,1118.4790498353032
2025-02-22,101,True,838.425,792.9358987384105,792.9358987384105
2025-02-22,102,True,547.1112,500.417627593946,500.417627593946
2025-02-22,103,True,256.0801,231.3655009627593,231.3655009627593
2025-02-22,104,True,49.35,43.46589127669145,43.46589127669145
2025-02-22,105,True,0.0,29.020254521176795,29.020254521176795
2025-02-22,106,True,1.9199,31.988538446435747,31.988538446435747
2025-02-22,107,True,0.0,24.540610139191045,24.540610139191045
2025-02-22,108,True,0.0,22.426194135500985,22.426194135500985
2025-02-22,109,True,0.1378,20.77824810274977,20.77824810274977
2025-02-22,110,False,0.0,18.470047368690153,0.0
2025-02-22,111,False,0.0,16.63505358286948,0.0
2025-02-22,112,False,0.0099,14.925884580412973,0.0
2025-02-22,113,False,0.0,13.262996495102456,0.0
2025-02-22,114,False,0.0,11.728630784042249,0.0
2025-02-22,115,False,0.0,10.298011883338265,0.0
2025-02-22,116,False,0.0,8.965080552071207,0.0
2025-02-22,117,False,0.0,7.734761357373451,0.0
2025-02-22,118,False,0.0,6.603671193755101,0.0
2025-02-22,119,False,0.0,5.569810439656322,0.0
2025-02-22,120,False,0.0,4.630666463377153,0.0
2025-02-22,121,False,0.0,3.7832525064241267,0.0
2025-02-22,122,False,0.0,3.024149705592933,0.0
2025-02-22,123,False,0.0,2.3495518972519562,0.0
2025-02-22,124,False,0.0,1.755312827081525,0.0
2025-02-22,125,False,0.0,1.2369953712484119,0.0
2025-02-22,126,False,0.0,0.7899223607851269,0.0
2025-02-22,127,False,0.0,0.40922858990424515,0.0
2025-02-22,128,False,0.0,0.08991358119162385,0.0
2025-02-22,129,False,0.0,0.0,0.0
2025-02-22,130,False,0.0,0.0,0.0
2025-02-22,131,False,0.0,0.0,0.0
2025-02-22,132,False,0.0,0.0,0.0
2025-02-22,133,False,0.0,0.0,0.0
2025-02-22,134,False,0.0,0.0,0.0
2025-02-22,135,False,0.0,0.0,0.0
2025-02-22,136,False,0.0,0.0,0.0
2025-02-22,137,False,0.0,0.0,0.0
2025-02-22,138,False,0.0,0.0,0.0
2025-02-22,139,False,0.0,0.0,0.0
2025-02-22,140,False,0.0,0.0,0.0
2025-02-22,141,False,0.0,0.0,0.0
2025-02-22,142,False,0.0,0.0,0.0
2025-02-22,143,False,0.0,0.0,0.0
2025-02-23,0,False,0.0,0.0,0.0
2025-02-23,1,False,0.0,0.0,0.0
2025-02-23,2,False,0.0,0.0,0.0
2025-02-23,3,False,0.0,0.0,0.0
2025-02-23,4,False,0.0,0.0,0.0
2025-02-23,5,False,0.0,0.0,0.0
2025-02-23,6,False,0.0,0.0,0.0
2025-02-23,7,False,0.0,0.0,0.0
2025-02-23,8,False,0.0,0.0,0.0
2025-02-23,9,False,0.0,0.0,0.0
2025-02-23,10,False,0.0,0.0,0.0
2025-02-23,11,False,0.0,0.0,0.0
2025-02-23,12,False,0.0,0.0,0.0
2025-02-23,13,False,0.0,0.0,0.0
2025-02-23,14,False,0.0,0.0,0.0
2025-02-23,15,False,0.0,0.0,0.0
2025-02-23,16,False,0.0,0.0,0.0
2025-02-23,17,False,0.0,0.0,0.0
2025-02-23,18,False,0.0,0.0,0.0
2025-02-23,19,False,0.0,0.0,0.0
2025-02-23,20,False,0.0,0.0,0.0
2025-02-23,21,False,0.0,0.0,0.0
2025-02-23,22,False,0.0,0.0,0.0
2025-02-23,23,False,0.0,0.17189507101659984,0.0
2025-02-23,24,False,0.0,1.1283556889405268,0.0
2025-02-23,25,False,0.0,2.1811507929573324,0.0
2025-02-23,26,False,0.0,3.3332563756814437,0.0
2025-02-23,27,False,0.0,4.588749281232822,0.0
2025-02-23,28,False,0.0,5.94462539236433,0.0
2025-02-23,29,False,0.0,7.407047223216825,0.0
2025-02-23,30,False,0.0045,8.999913916354936,0.0
2025-02-23,31,False,0.0,10.648548420970226,0.0
2025-02-23,32,False,0.0,12.426901315742828,0.0
2025-02-23,33,True,0.0627,14.655072498284689,14.655072498284689
2025-02-23,34,True,0.0,16.291756545614103,16.291756545614103
2025-02-23,35,True,0.0,18.373289448708952,18.373289448708952
2025-02-23,36,True,0.8736,25.374231280921542,25.374231280921542
2025-02-23,37,True,0.3058,22.816721711405144,22.816721711405144
2025-02-23,38,True,67.875,48.559444635618036,48.559444635618036
2025-02-23,39,True,295.0933,257.30265457301914,257.30265457301914
2025-02-23,40,True,575.6469,543.49554731963,543.49554731963
2025-02-23,41,True,842.1375,841.5710967717039,841.5710967717039
2025-02-23,42,True,1117.2789,1161.5180644506663,1161.5180644506663
2025-02-23,43,True,1425.1708,1482.3546166958677,1482.3546166958677
2025-02-23,44,True,1734.825,1795.4636656767464,1795.4636656767464
2025-02-23,45,True,1991.8862,2111.12823002609,2111.12823002609
2025-02-23,46,True,2264.018,2430.877744912578,2430.877744912578
2025-02-23,47,True,2596.95,2748.0527784713813,2748.0527784713813
2025-02-23,48,True,2994.6632,3055.907729286872,3055.907729286872
2025-02-23,49,True,3498.6174,3369.5736849361533,3369.5736849361533
2025-02-23,50,True,3985.65,3690.222869741626,3690.222869741626
2025-02-23,51,True,4281.0789,4000.837467926055,4000.837467926055
2025-02-23,52,True,4677.9868,4290.767582437811,4290.767582437811
2025-02-23,53,True,5031.9,4577.613418090648,4577.613418090648
2025-02-23,54,True,4914.1915,4887.316706891829,4887.316706891829
2025-02-23,55,True,4952.1155,5175.137118477347,5175.137118477347
2025-02-23,56,True,5288.4375,5417.6842072131485,5417.6842072131485
2025-02-23,57,True,5456.7368,5629.567186303202,5629.567186303202
2025-02-23,58,True,5563.6268,5819.884840687019,5819.884840687019
2025-02-23,59,True,5673.6,5989.914856562238,5989.914856562238
2025-02-23,60,True,5731.5094,6141.323297903733,6141.323297903733
2025-02-23,61,True,5965.3004,6299.647401737724,6299.647401737724
2025-02-23,62,True,6379.2,6457.121895223196,6457.121895223196
2025-02-23,63,True,6740.096,6579.059573960506,6579.059573960506
2025-02-23,64,True,7044.518,6682.136752084358,6682.136752084358
2025-02-23,65,True,7179.45,6835.103612116634,6835.103612116634
2025-02-23,66,True,7020.6292,7086.65038602615,7086.65038602615
2025-02-23,67,True,7052.2472,7257.274684036495,7257.274684036495
2025-02-23,68,True,7288.6875,7274.938071453686,7274.938071453686
2025-02-23,69,True,7273.436,7237.838784352778,7237.838784352778
2025-02-23,70,True,7151.1114,7259.307815872216,7259.307815872216
2025-02-23,71,True,6985.7625,7316.784786495097,7316.784786495097
2025-02-23,72,True,6672.6042,7298.520378664684,7298.520378664684
2025-02-23,73,True,6378.4867,7281.791307818375,7281.791307818375
2025-02-23,74,True,6253.0125,7263.757004571542,7263.757004571542
2025-02-23,75,True,6355.8648,7159.508347649904,7159.508347649904
2025-02-23,76,True,6723.9525,7065.884670598675,7065.884670598675
2025-02-23,77,True,7067.0625,7000.724510532829,7000.724510532829
2025-02-23,78,True,6987.5636,6887.8086017610585,6887.8086017610585
2025-02-23,79,True,6920.58,6774.865020420475,6774.865020420475
2025-02-23,80,True,6895.425,6668.344662232729,6668.344662232729
2025-02-23,81,True,6506.5964,6521.802725253396,6521.802725253396
2025-02-23,82,True,6070.0792,6370.023359207202,6370.023359207202
2025-02-23,83,True,5874.6375,6228.473822632066,6228.473822632066
2025-02-23,84,True,5923.2863,6062.110570480368,6062.110570480368
2025-02-23,85,True,5942.4513,5800.7713064809595,5800.7713064809595
2025-02-23,86,True,5794.05,5484.037245291153,5484.037245291153
2025-02-23,87,True,5529.0012,5219.321237860642,5219.321237860642
2025-02-23,88,True,5150.5796,4919.662427134695,4919.662427134695
2025-02-23,89,True,4772.7,4598.703946275688,4598.703946275688
2025-02-23,90,True,4530.1324,4367.494485344153,4367.494485344153
2025-02-23,91,True,4160.6463,4128.777250732231,4128.777250732231
2025-02-23,92,True,3726.3,3823.719790838573,3823.719790838573
2025-02-23,93,True,3548.0906,3488.283545626823,3488.283545626823
2025-02-23,94,True,3303.0016,3166.918416157239,3166.918416157239
2025-02-23,95,True,2954.4,2858.09898156506,2858.09898156506
2025-02-23,96,True,2778.7688,2525.941893717727,2525.941893717727
2025-02-23,97,True,2511.4884,2184.470560446703,2184.470560446703
2025-02-23,98,True,2081.1375,1837.9272785036594,1837.9272785036594
2025-02-23,99,True,1697.2468,1477.3398762864765,1477.3398762864765
2025-02-23,100,True,1360.0797,1130.996646602707,1130.996646602707
2025-02-23,101,True,1029.6375,814.3854539235475,814.3854539235475
2025-02-23,102,True,687.9566,520.2324917318134,520.2324917318134
2025-02-23,103,True,345.2263,242.7218890197354,242.7218890197354
2025-02-23,104,True,84.15,45.859656968971976,45.859656968971976
2025-02-23,105,True,2.6492,23.295715898466035,23.295715898466035
2025-02-23,106,True,0.185,25.687246853546007,25.687246853546007
2025-02-23,107,True,0.0,18.767872479949418,18.767872479949418
2025-02-23,108,True,0.0,16.64284360334166,16.64284360334166
2025-02-23,109,True,0.0133,14.953300692532961,14.953300692532961
2025-02-23,110,False,0.0,12.690057572830568,0.0
2025-02-23,111,False,0.0,10.867921935381503,0.0
2025-02-23,112,False,0.0,9.17541357176876,0.0
2025-02-23,113,False,0.0,7.540809508700654,0.0
2025-02-23,114,False,0.0,6.037168224458416,0.0
2025-02-23,115,False,0.0,4.641479422348013,0.0
2025-02-23,116,False,0.0,3.3479615558092632,0.0
2025-02-23,117,False,0.0,2.1597629750413745,0.0
2025-02-23,118,False,0.0,1.073078565226897,0.0
2025-02-23,119,False,0.0,0.08514679694577865,0.0
2025-02-23,120,False,0.0,0.0,0.0
2025-02-23,121,False,0.0,0.0,0.0
2025-02-23,122,False,0.0,0.0,0.0
2025-02-23,123,False,0.0,0.0,0.0
2025-02-23,124,False,0.0,0.0,0.0
2025-02-23,125,False,0.0,0.0,0.0
2025-02-23,126,False,0.0,0.0,0.0
2025-02-23,127,False,0.0,0.0,0.0
2025-02-23,128,False,0.0,0.0,0.0
2025-02-23,129,False,0.0,0.0,0.0
2025-02-23,130,False,0.0,0.0,0.0
2025-02-23,131,False,0.0,0.0,0.0
2025-02-23,132,False,0.0,0.0,0.0
2025-02-23,133,False,0.0,0.0,0.0
2025-02-23,134,False,0.0,0.0,0.0
2025-02-23,135,False,0.0,0.0,0.0
2025-02-23,136,False,0.0,0.0,0.0
2025-02-23,137,False,0.0,0.0,0.0
2025-02-23,138,False,0.0,0.0,0.0
2025-02-23,139,False,0.0,0.0,0.0
2025-02-23,140,False,0.0,0.0,0.0
2025-02-23,141,False,0.0,0.0,0.0
2025-02-23,142,False,0.0,0.0,0.0
2025-02-23,143,False,0.0,0.0,0.0
2025-02-24,0,False,0.0,2.9330043712102523,0.0
2025-02-24,1,False,0.0,2.966046232081819,0.0
2025-02-24,2,False,0.0,3.0041016086646195,0.0
2025-02-24,3,False,0.0,3.0480287988846264,0.0
2025-02-24,4,False,0.0,3.099176662093118,0.0
2025-02-24,5,False,0.0,3.159371149419382,0.0
2025-02-24,6,False,0.0,3.2308971903881094,0.0
2025-02-24,7,False,0.0,3.316476081682243,0.0
2025-02-24,8,False,0.0,3.4192385600758506,0.0
2025-02-24,9,False,0.0,3.542693776301583,0.0
2025-02-24,10,False,0.0,3.690694419684487,0.0
2025-02-24,11,False,0.0,3.86739827451434,0.0
2025-02-24,12,False,0.0,4.077226518100542,0.0
2025-02-24,13,False,0.0,4.324819097033821,0.0
2025-02-24,14,False,0.0,4.6149875421617,0.0
2025-02-24,15,False,0.0,4.952665603983586,0.0
2025-02-24,16,False,0.0,5.342858108422732,0.0
2025-02-24,17,False,0.0,5.790588448092979,0.0
2025-02-24,18,False,0.0,6.300845136131027,0.0
2025-02-24,19,False,0.0,6.878527858314403,0.0
2025-02-24,20,False,0.0,7.52839346446455,0.0
2025-02-24,21,False,0.0,8.255002341998495,0.0
2025-02-24,22,False,0.0,9.062665612926335,0.0
2025-02-24,23,False,0.0,9.955393590603371,0.0
2025-02-24,24,False,0.0,10.936845924171617,0.0
2025-02-24,25,False,0.0,12.010283846926058,0.0
2025-02-24,26,False,0.0,13.178524929904249,0.0
2025-02-24,27,False,0.0,14.445178516309316,0.0
2025-02-24,28,False,0.0017,15.808217652326402,0.0
2025-02-24,29,False,0.0,17.27272149249225,0.0
2025-02-24,30,False,0.0,18.858963205552637,0.0
2025-02-24,31,False,0.024,20.504284265694526,0.0
2025-02-24,32,False,0.0,22.270768133798082,0.0
2025-02-24,33,True,0.0,24.42713696317042,24.42713696317042
2025-02-24,34,True,0.3346,26.098777704535024,26.098777704535024
2025-02-24,35,True,0.0,28.155731377710843,28.155731377710843
2025-02-24,36,True,0.0,34.35528200835785,34.35528200835785
2025-02-24,37,True,8.5274,32.60020953809999,32.60020953809999
2025-02-24,38,True,104.4,69.0038755218694,69.0038755218694
2025-02-24,39,True,363.6268,287.59884328168846,287.59884328168846
2025-02-24,40,True,663.7178,578.3725372179733,578.3725372179733
2025-02-24,41,True,947.475,874.6958219591851,874.6958219591851
2025-02-24,42,True,1264.6881,1191.367912980712,1191.367912980712
2025-02-24,43,True,1627.275,1509.945150977796,1509.945150977796
2025-02-24,44,True,1994.175,1818.38486047012,1818.38486047012
2025-02-24,45,True,2304.8699,2121.9325176705856,2121.9325176705856
2025-02-24,46,True,2589.2146,2431.849786171964,2431.849786171964
2025-02-24,47,True,2883.1875,2753.0369861551676,2753.0369861551676
2025-02-24,48,True,3211.9116,3087.523658030105,3087.523658030105
2025-02-24,49,True,3620.0417,3454.000875802957,3454.000875802957
2025-02-24,50,True,4048.5375,3815.6465414251934,3815.6465414251934
2025-02-24,51,True,4397.7999,4110.158908496189,4110.158908496189
2025-02-24,52,True,4827.6289,4407.946517106153,4407.946517106153
2025-02-24,53,True,5258.55,4712.618399193034,4712.618399193034
2025-02-24,54,True,5421.6074,4956.41653970255,4956.41653970255
2025-02-24,55,True,5508.9897,5186.433385688301,5186.433385688301
2025-02-24,56,True,5781.225,5429.168021285244,5429.168021285244
2025-02-24,57,True,6283.1247,5661.6740855712815,5661.6740855712815
2025-02-24,58,True,6434.5813,5865.052866964343,5865.052866964343
2025-02-24,59,True,6335.6625,6026.132018553846,6026.132018553846
2025-02-24,60,True,6653.72,6153.488946283799,6153.488946283799
2025-02-24,61,True,6999.9686,6321.958251959818,6321.958251959818
2025-02-24,62,True,7124.925,6529.601308785141,6529.601308785141
2025-02-24,63,True,7176.6409,6701.930896454264,6701.930896454264
2025-02-24,64,True,7239.3486,6847.571484062467,6847.571484062467
2025-02-24,65,True,7288.6125,7000.104379707426,7000.104379707426
2025-02-24,66,True,7280.2892,7179.57619669971,7179.57619669971
2025-02-24,67,True,7426.1164,7339.323751555274,7339.323751555274
2025-02-24,68,True,7593.1125,7416.980817730481,7416.980817730481
2025-02-24,69,True,7431.829,7386.2280309992975,7386.2280309992975
2025-02-24,70,True,7346.7359,7354.632767588433,7354.632767588433
2025-02-24,71,True,7506.5625,7320.699103996058,7320.699103996058
2025-02-24,72,True,7662.6274,7197.52532729321,7197.52532729321
2025-02-24,73,True,7623.2908,7119.050019271686,7119.050019271686
2025-02-24,74,True,7484.175,7102.380228689002,7102.380228689002
2025-02-24,75,True,7488.331,7042.213559254109,7042.213559254109
2025-02-24,76,True,7412.0712,7030.5814882551085,7030.5814882551085
2025-02-24,77,True,7292.2125,7041.067219635704,7041.067219635704
2025-02-24,78,True,7354.8203,6939.844595831224,6939.844595831224
2025-02-24,79,True,7100.2459,6835.2038665741375,6835.2038665741375
2025-02-24,80,True,6704.1375,6738.503279985964,6738.503279985964
2025-02-24,81,True,6867.1772,6548.73982022286,6548.73982022286
2025-02-24,82,True,6973.5924,6349.5527886471355,6349.5527886471355
2025-02-24,83,True,6683.775,6199.303641838527,6199.303641838527
2025-02-24,84,True,6254.1863,6063.307100720682,6063.307100720682
2025-02-24,85,True,5863.3035,5833.921350346864,5833.921350346864
2025-02-24,86,True,5588.0625,5533.331736908955,5533.331736908955
2025-02-24,87,True,5383.0528,5277.053677911034,5277.053677911034
2025-02-24,88,True,5027.9214,4972.251886415486,4972.251886415486
2025-02-24,89,True,4561.6125,4640.2067209408915,4640.2067209408915
2025-02-24,90,True,4249.9457,4405.896032375581,4405.896032375581
2025-02-24,91,True,4055.4377,4144.605627467088,4144.605627467088
2025-02-24,92,True,3816.3375,3822.1315340329334,3822.1315340329334
2025-02-24,93,True,3413.1616,3526.4743547551866,3526.4743547551866
2025-02-24,94,True,3063.8175,3218.4832389869894,3218.4832389869894
2025-02-24,95,True,2794.3125,2896.9368706330815,2896.9368706330815
2025-02-24,96,True,2429.6837,2605.911706256629,2605.911706256629
2025-02-24,97,True,2090.7487,2287.834437062163,2287.834437062163
2025-02-24,98,True,1808.9625,1923.3458528372526,1923.3458528372526
2025-02-24,99,True,1486.8074,1554.2200548441533,1554.2200548441533
2025-02-24,100,True,1173.3022,1208.2440505134384,1208.2440505134384
2025-02-24,101,True,888.375,889.0863389709955,889.0863389709955
2025-02-24,102,True,596.3514,582.6313142147436,582.6313142147436
2025-02-24,103,True,310.8971,286.3692801937529,286.3692801937529
2025-02-24,104,True,93.75,71.13293454727241,71.13293454727241
2025-02-24,105,True,9.722,34.89146253783356,34.89146253783356
2025-02-24,106,True,0.0,35.84593812597,35.84593812597
2025-02-24,107,True,0.0,29.742277874841683,29.742277874841683
2025-02-24,108,True,0.4487,27.562633896487284,27.562633896487284
2025-02-24,109,True,0.0,25.750722269087113,25.750722269087113
2025-02-24,110,False,0.0,23.48388271333494,0.0
2025-02-24,111,False,0.0322,21.591186988476956,0.0
2025-02-24,112,False,0.0,19.81899694222986,0.0
2025-02-24,113,False,0.0,18.11001392593663,0.0
2025-02-24,114,False,0.0023,16.52384037188927,0.0
2025-02-24,115,False,0.0,15.04229651743897,0.0
2025-02-24,116,False,0.0,13.66115026166436,0.0
2025-02-24,117,False,0.0,12.383084592807762,0.0
2025-02-24,118,False,0.0,11.20519100508011,0.0
2025-02-24,119,False,0.0,10.125272173946431,0.0
2025-02-24,120,False,0.0,9.140626243140126,0.0
2025-02-24,121,False,0.0,8.248088175575827,0.0
2025-02-24,122,False,0.0,7.444074130799979,0.0
2025-02-24,123,False,0.0,6.724628492617143,0.0
2025-02-24,124,False,0.0,6.085473151383923,0.0
2025-02-24,125,False,0.0,5.522058629396433,0.0
2025-02-24,126,False,0.0,5.0296166249341,0.0
2025-02-24,127,False,0.0,4.603213540956659,0.0
2025-02-24,128,False,0.0,4.237804558253178,0.0
2025-02-24,129,False,0.0,3.9282878100564425,0.0
2025-02-24,130,False,0.0,3.669558215782203,0.0
2025-02-24,131,False,0.0,3.456560535622284,0.0
2025-02-24,132,False,0.0,3.28434121518001,0.0
2025-02-24,133,False,0.0,3.148098600126122,0.0
2025-02-24,134,False,0.0,3.0432311148881475,0.0
2025-02-24,135,False,0.0,2.96538301655594,0.0
2025-02-24,136,False,0.0,2.9104873553575032,0.0
