strategy_id,time_version,date,natural_slot,interval_start,interval_end,plan_source,price_yuan_kWh,load_kW,pv_kW,net_kWh,plan_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,planned_cost_yuan,emergency_cost_yuan,gap_unknown
N_free,start_time_v1,2025-02-02,90,2025-02-02 15:00:00,2025-02-02 15:10:00,issued template slot 89,0.6694,6229.68,3990.7125,373.16125,1283.1350366377117,833.3333333333333,0.0,0.0,76.64045330437841,9386.07297466388,10136.07297466388,858.9305935252842,0.0,False
N_free,start_time_v1,2025-02-02,91,2025-02-02 15:10:00,2025-02-02 15:20:00,issued template slot 90,0.66,6095.8225,3664.4343,405.2313666666667,1331.6154197163455,737.6966948179102,0.0,0.0,188.6873582317687,10136.07297466388,10800.0,878.8661770127881,0.0,False
N_free,start_time_v1,2025-02-02,92,2025-02-02 15:20:00,2025-02-02 15:30:00,issued template slot 91,0.7217,6087.739,3383.0733,450.7776166666666,1377.3926879987343,0.0,0.0,0.0,926.6150713320678,10800.0,10800.0,994.0643029286866,0.0,False
N_free,start_time_v1,2025-02-02,93,2025-02-02 15:30:00,2025-02-02 15:40:00,issued template slot 92,0.7308,6190.57,3070.35,520.0366666666666,1436.229851594012,0.0,0.0,0.0,916.1931849273453,10800.0,10800.0,1049.596775544904,0.0,False
N_free,start_time_v1,2025-02-02,94,2025-02-02 15:40:00,2025-02-02 15:50:00,issued template slot 93,0.7534,6188.1819,2736.101,575.3468166666665,641.1796401133715,0.0,0.0,0.0,65.83282344670499,10800.0,10800.0,483.06474086141407,0.0,False
N_free,start_time_v1,2025-02-02,95,2025-02-02 15:50:00,2025-02-02 16:00:00,issued template slot 94,0.7823,6219.2064,2390.1165,638.18165,688.9202179280868,0.0,0.0,0.0,50.73856792808681,10800.0,10800.0,538.9422864851423,0.0,False
N_free,start_time_v1,2025-02-02,96,2025-02-02 16:00:00,2025-02-02 16:10:00,issued template slot 95,0.8055,6258.91,2058.375,700.0891666666666,729.7094059805851,0.0,0.0,0.0,29.620239313918432,10800.0,10800.0,587.7809265173613,0.0,False
N_free,start_time_v1,2025-02-02,97,2025-02-02 16:10:00,2025-02-02 16:20:00,issued template slot 96,0.8271,6141.1677,1767.9971,728.8617666666665,770.1950991039796,0.0,0.0,0.0,41.33333243731306,10800.0,10800.0,637.0283664689015,0.0,False
N_free,start_time_v1,2025-02-02,98,2025-02-02 16:20:00,2025-02-02 16:30:00,issued template slot 97,0.8519,6137.4884,1483.7678,775.6201000000001,813.9384865643199,0.0,0.0,0.0,38.31838656431978,10800.0,10800.0,693.3941967041441,0.0,False
N_free,start_time_v1,2025-02-02,99,2025-02-02 16:30:00,2025-02-02 16:40:00,issued template slot 98,0.8791,6224.49,1193.0625,838.57125,856.4931739138112,0.0,0.0,0.0,17.92192391381127,10800.0,10800.0,752.9431491876314,0.0,False
N_free,start_time_v1,2025-02-02,100,2025-02-02 16:40:00,2025-02-02 16:50:00,issued template slot 99,0.9024,6105.9198,916.1739,864.95765,911.6344554955682,0.0,0.0,0.0,46.67680549556826,10800.0,10800.0,822.6589326392008,0.0,False
N_free,start_time_v1,2025-02-02,101,2025-02-02 16:50:00,2025-02-02 17:00:00,issued template slot 100,0.9163,6010.4802,651.19,893.2150333333332,956.8975576079347,0.0,0.0,0.0,63.68252427460152,10800.0,10800.0,876.8052320361505,0.0,False
N_free,start_time_v1,2025-02-02,102,2025-02-02 17:00:00,2025-02-02 17:10:00,issued template slot 101,0.9264,6029.99,380.5875,941.5670833333334,989.9923253080947,0.0,0.0,0.0,48.42524197476132,10800.0,10800.0,917.128890165419,0.0,False
N_free,start_time_v1,2025-02-02,103,2025-02-02 17:10:00,2025-02-02 17:20:00,issued template slot 102,0.9462,6026.1738,112.3562,985.6362666666665,1038.28198246556,0.0,0.0,0.0,52.64571579889355,10800.0,10800.0,982.422411808913,0.0,False
N_free,start_time_v1,2025-02-02,104,2025-02-02 17:20:00,2025-02-02 17:30:00,issued template slot 103,0.9742,6032.2614,0.0,1005.3769,1055.1625831033184,0.0,0.0,0.0,49.78568310331843,10800.0,10800.0,1027.9393884592528,0.0,False
N_free,start_time_v1,2025-02-02,105,2025-02-02 17:30:00,2025-02-02 17:40:00,issued template slot 104,0.9862,6161.51,0.0,1026.9183333333333,1069.8979166511729,0.0,0.0,0.0,42.97958331783957,10800.0,10800.0,1055.1333254013866,0.0,False
N_free,start_time_v1,2025-02-02,106,2025-02-02 17:40:00,2025-02-02 17:50:00,issued template slot 105,0.976,6305.1609,3.5758,1050.2641833333332,1095.4803815810053,0.0,0.0,0.0,45.21619824767208,10800.0,10800.0,1069.1888524230612,0.0,False
N_free,start_time_v1,2025-02-02,107,2025-02-02 17:50:00,2025-02-02 18:00:00,issued template slot 106,1.0742,5412.6184,0.0,902.1030666666667,950.0145889483671,0.0,0.0,0.0,47.9115222817004,10800.0,10800.0,1020.505671448336,0.0,False
N_free,start_time_v1,2025-02-02,108,2025-02-02 18:00:00,2025-02-02 18:10:00,issued template slot 107,1.2313,4082.26,0.0,680.3766666666667,764.4667120473337,0.0,0.0,0.0,84.090045380667,10800.0,10800.0,941.2878625438819,0.0,False
N_free,start_time_v1,2025-02-02,109,2025-02-02 18:10:00,2025-02-02 18:20:00,issued template slot 108,1.2561,4095.677,0.2567,682.57005,725.5832452628424,0.0,0.0,0.0,43.01319526284237,10800.0,10800.0,911.4051143746564,0.0,False
N_free,start_time_v1,2025-02-02,110,2025-02-02 18:20:00,2025-02-02 18:30:00,issued template slot 109,1.2447,4472.5015,0.0,745.4169166666667,759.8237953262975,0.0,0.0,0.0,14.40687865963082,10800.0,10800.0,945.7526780426424,0.0,False
N_free,start_time_v1,2025-02-02,111,2025-02-02 18:30:00,2025-02-02 18:40:00,issued template slot 110,1.2545,4531.66,0.0,755.2766666666666,750.5767301732694,0.0,4.699936493397217,0.0,0.0,10800.0,10794.77784834067,941.5985080023664,0.0,False
N_free,start_time_v1,2025-02-02,112,2025-02-02 18:40:00,2025-02-02 18:50:00,issued template slot 111,1.2522,4527.6331,0.0184,754.60245,760.8282706376511,5.8023907325898305,0.0,0.0,0.4234299050613375,10794.77784834067,10800.0,952.7091604924667,0.0,False
N_free,start_time_v1,2025-02-02,113,2025-02-02 18:50:00,2025-02-02 19:00:00,issued template slot 112,1.2881,4424.796,0.0,737.466,422.51247621463676,0.0,314.95352378536325,0.0,0.0,10800.0,10450.051640238486,544.2383206120736,0.0,False
N_free,start_time_v1,2025-02-02,114,2025-02-02 19:00:00,2025-02-02 19:10:00,issued template slot 113,1.3466,4323.77,0.0,720.6283333333333,0.0,0.0,720.6283333333333,0.0,0.0,10450.051640238486,9649.353492090337,0.0,0.0,False
N_free,start_time_v1,2025-02-02,115,2025-02-02 19:10:00,2025-02-02 19:20:00,issued template slot 114,1.3523,4404.8581,0.0013,734.1428000000001,0.0,0.0,734.1428000000001,0.0,0.0,9649.353492090337,8833.639269868114,0.0,0.0,False
N_free,start_time_v1,2025-02-02,116,2025-02-02 19:20:00,2025-02-02 19:30:00,issued template slot 115,1.3445,4312.8182,0.0,718.8030333333332,0.0,0.0,718.8030333333332,0.0,0.0,8833.639269868114,8034.969232831077,0.0,0.0,False
N_free,start_time_v1,2025-02-02,117,2025-02-02 19:30:00,2025-02-02 19:40:00,issued template slot 116,1.3483,4130.13,0.0,688.355,0.0,0.0,688.355,0.0,0.0,8034.969232831077,7270.130343942188,0.0,0.0,False
N_free,start_time_v1,2025-02-02,118,2025-02-02 19:40:00,2025-02-02 19:50:00,issued template slot 117,1.349,4288.8356,0.0,714.8059333333333,0.0,0.0,714.8059333333333,0.0,0.0,7270.130343942188,6475.901529127374,0.0,0.0,False
N_free,start_time_v1,2025-02-02,119,2025-02-02 19:50:00,2025-02-02 20:00:00,issued template slot 118,1.3473,4348.8871,0.0,724.8145166666666,0.0,0.0,724.8145166666666,0.0,0.0,6475.901529127374,5670.5520661644105,0.0,0.0,False
N_free,start_time_v1,2025-02-02,120,2025-02-02 20:00:00,2025-02-02 20:10:00,issued template slot 119,1.3482,4231.89,0.0,705.315,0.0,0.0,705.315,0.0,0.0,5670.5520661644105,4886.868732831077,0.0,0.0,False
N_free,start_time_v1,2025-02-02,121,2025-02-02 20:10:00,2025-02-02 20:20:00,issued template slot 120,1.3513,4286.1231,0.0,714.35385,0.0,0.0,714.35385,0.0,0.0,4886.868732831077,4093.1422328310773,0.0,0.0,False
N_free,start_time_v1,2025-02-02,122,2025-02-02 20:20:00,2025-02-02 20:30:00,issued template slot 121,1.34,4243.0563,0.0,707.17605,0.0,0.0,707.17605,0.0,0.0,4093.1422328310773,3307.3910661644104,0.0,0.0,False
N_free,start_time_v1,2025-02-02,123,2025-02-02 20:30:00,2025-02-02 20:40:00,issued template slot 122,1.3489,4138.32,0.0,689.7199999999999,0.0,0.0,689.7199999999999,0.0,0.0,3307.3910661644104,2541.035510608855,0.0,0.0,False
N_free,start_time_v1,2025-02-02,124,2025-02-02 20:40:00,2025-02-02 20:50:00,issued template slot 123,1.3952,4290.6901,0.0,715.1150166666666,0.0,0.0,715.1150166666666,0.0,0.0,2541.035510608855,1746.4632698681144,0.0,0.0,False
N_free,start_time_v1,2025-02-02,125,2025-02-02 20:50:00,2025-02-02 21:00:00,issued template slot 124,1.2226,4315.4061,0.0,719.23435,747.3371738056367,28.102823805636717,0.0,0.0,0.0,1746.4632698681144,1771.7558112931874,913.6944286947713,0.0,False
N_free,start_time_v1,2025-02-02,126,2025-02-02 21:00:00,2025-02-02 21:10:00,issued template slot 125,0.9332,4171.98,0.0,695.3299999999999,751.6684739674007,56.33847396740077,0.0,0.0,0.0,1771.7558112931874,1822.460437863848,701.4570199063784,0.0,False
N_free,start_time_v1,2025-02-02,127,2025-02-02 21:10:00,2025-02-02 21:20:00,issued template slot 126,0.9068,4209.43,0.0,701.5716666666667,757.5859879443542,56.014321277687486,0.0,0.0,0.0,1822.460437863848,1872.8733270137668,686.9789738679405,0.0,False
N_free,start_time_v1,2025-02-02,128,2025-02-02 21:20:00,2025-02-02 21:30:00,issued template slot 127,0.9371,4246.2148,0.0,707.7024666666666,750.8399817329671,43.137515066300466,0.0,0.0,0.0,1872.8733270137668,1911.6970905734372,703.6121468819634,0.0,False
N_free,start_time_v1,2025-02-02,129,2025-02-02 21:30:00,2025-02-02 21:40:00,issued template slot 128,0.9371,4246.12,0.0,707.6866666666666,766.6807322740517,58.994065607385096,0.0,0.0,0.0,1911.6970905734372,1964.7917496200837,718.4565142140139,0.0,False
N_free,start_time_v1,2025-02-02,130,2025-02-02 21:40:00,2025-02-02 21:50:00,issued template slot 129,0.9871,4309.7445,0.0,718.2907499999999,769.695585614209,51.404835614209105,0.0,0.0,0.0,1964.7917496200837,2011.0561016728718,759.7665125597857,0.0,False
N_free,start_time_v1,2025-02-02,131,2025-02-02 21:50:00,2025-02-02 22:00:00,issued template slot 130,0.7764,3982.239,0.0,663.7065,705.8366257050105,42.13012570501053,0.0,0.0,0.0,2011.0561016728718,2048.9732148073813,548.0115561973702,0.0,False
N_free,start_time_v1,2025-02-02,132,2025-02-02 22:00:00,2025-02-02 22:10:00,issued template slot 131,0.4209,3400.51,0.0,566.7516666666667,592.5346632233808,25.782996556714124,0.0,0.0,0.0,2048.9732148073813,2072.177911708424,249.39783975072098,0.0,False
N_free,start_time_v1,2025-02-02,133,2025-02-02 22:10:00,2025-02-02 22:20:00,issued template slot 132,0.3859,3218.53,0.0,536.4216666666666,572.0891034023862,35.66743673571955,0.0,0.0,0.0,2072.177911708424,2104.2786047705713,220.76918500298083,0.0,False
N_free,start_time_v1,2025-02-02,134,2025-02-02 22:20:00,2025-02-02 22:30:00,issued template slot 133,0.4368,3233.6389,0.0,538.9398166666666,586.554402169059,47.6145855023924,0.0,0.0,0.0,2104.2786047705713,2147.1317317227245,256.206962867445,0.0,False
N_free,start_time_v1,2025-02-02,135,2025-02-02 22:30:00,2025-02-02 22:40:00,issued template slot 134,0.4198,3249.58,0.0,541.5966666666666,599.1339883712669,57.537321704600345,0.0,0.0,0.0,2147.1317317227245,2198.915321256865,251.51644831825786,0.0,False
N_free,start_time_v1,2025-02-02,136,2025-02-02 22:40:00,2025-02-02 22:50:00,issued template slot 135,0.4186,3279.304,0.0,546.5506666666666,590.9995417822249,44.44887511555828,0.0,0.0,0.0,2198.915321256865,2238.919308860867,247.39240819003936,0.0,False
N_free,start_time_v1,2025-02-02,137,2025-02-02 22:50:00,2025-02-02 23:00:00,issued template slot 136,0.4241,3263.6442,0.0,543.9407,612.1445149032858,68.20381490328577,0.0,0.0,0.0,2238.919308860867,2300.3027422738246,259.61048877048347,0.0,False
N_free,start_time_v1,2025-02-02,138,2025-02-02 23:00:00,2025-02-02 23:10:00,issued template slot 137,0.4237,3249.25,0.0,541.5416666666666,611.2056670320283,69.66400036536163,0.0,0.0,0.0,2300.3027422738246,2363.00034260265,258.96784112147037,0.0,False
N_free,start_time_v1,2025-02-02,139,2025-02-02 23:10:00,2025-02-02 23:20:00,issued template slot 138,0.4248,3340.4792,0.0,556.7465333333333,613.7230228024827,56.97648946914933,0.0,0.0,0.0,2363.00034260265,2414.2791831248846,260.70954008649466,0.0,False
N_free,start_time_v1,2025-02-02,140,2025-02-02 23:20:00,2025-02-02 23:30:00,issued template slot 139,0.424,3374.5712,0.0,562.4285333333332,606.4263755818837,43.997842248550455,0.0,0.0,0.0,2414.2791831248846,2453.87724114858,257.12478324671866,0.0,False
N_free,start_time_v1,2025-02-02,141,2025-02-02 23:30:00,2025-02-02 23:40:00,issued template slot 140,0.422,3290.75,0.0,548.4583333333333,625.3664345118414,76.9081011785081,0.0,0.0,0.0,2453.87724114858,2523.0945322092375,263.90463536399704,0.0,False
N_free,start_time_v1,2025-02-02,142,2025-02-02 23:40:00,2025-02-02 23:50:00,issued template slot 141,0.424,3222.8875,0.0,537.1479166666666,608.9719425970484,71.82402593038182,0.0,0.0,0.0,2523.0945322092375,2587.7361555465814,258.2041036611485,0.0,False
N_free,start_time_v1,2025-02-02,143,2025-02-02 23:50:00,2025-02-03 00:00:00,issued template slot 142,0.4271,3382.9527,0.0,563.8254499999999,612.5186693416651,48.69321934166521,0.0,0.0,0.0,2587.7361555465814,2631.56005295408,261.60672367582515,0.0,False
N_free,start_time_v1,2025-02-03,0,2025-02-03 00:00:00,2025-02-03 00:10:00,carry from previous template slot 143,0.4276,3548.26,0.0,591.3766666666667,615.4873251022111,24.11065843554445,0.0,0.0,0.0,2631.56005295408,2653.2596455460703,263.18238021370547,0.0,False
N_free,start_time_v1,2025-02-03,1,2025-02-03 00:10:00,2025-02-03 00:20:00,issued template slot 0,0.4248,3319.2759,0.0,553.2126499999999,1445.9893839767783,833.3333333333333,0.0,0.0,59.4434006434451,2653.2596455460703,3403.2596455460703,614.2562903133354,0.0,False
N_free,start_time_v1,2025-02-03,2,2025-02-03 00:20:00,2025-02-03 00:30:00,issued template slot 1,0.4245,3357.1864,0.0,559.5310666666667,1448.6940903354007,833.3333333333333,0.0,0.0,55.829690335400755,3403.2596455460703,4153.25964554607,614.9706413473775,0.0,False
N_free,start_time_v1,2025-02-03,3,2025-02-03 00:30:00,2025-02-03 00:40:00,issued template slot 2,0.4269,3657.72,0.0,609.6199999999999,1443.2284552018555,833.3333333333333,0.0,0.0,0.27512186852231935,4153.25964554607,4903.25964554607,616.114227525672,0.0,False
N_free,start_time_v1,2025-02-03,4,2025-02-03 00:40:00,2025-02-03 00:50:00,issued template slot 3,0.4272,3554.5058,0.0,592.4176333333332,1447.730404753355,833.3333333333333,0.0,0.0,21.97943808668856,4903.25964554607,5653.25964554607,618.4704289106334,0.0,False
N_free,start_time_v1,2025-02-03,5,2025-02-03 00:50:00,2025-02-03 01:00:00,issued template slot 4,0.4271,3451.8734,0.0,575.3122333333333,1459.8381215031116,833.3333333333333,0.0,0.0,51.19255483644497,5653.25964554607,6403.25964554607,623.4968616939789,0.0,False
N_free,start_time_v1,2025-02-03,6,2025-02-03 01:00:00,2025-02-03 01:10:00,issued template slot 5,0.4285,3501.36,0.0,583.56,1472.2560205037635,833.3333333333333,0.0,0.0,55.36268717043026,6403.25964554607,7153.25964554607,630.8617047858627,0.0,False
N_free,start_time_v1,2025-02-03,7,2025-02-03 01:10:00,2025-02-03 01:20:00,issued template slot 6,0.4311,3451.4924,0.0,575.2487333333333,657.3117948652188,82.06306153188541,0.0,0.0,0.0,7153.25964554607,7227.116400924767,283.3671147663958,0.0,False
N_free,start_time_v1,2025-02-03,8,2025-02-03 01:20:00,2025-02-03 01:30:00,issued template slot 7,0.4302,3542.1206,0.0,590.3534333333333,1401.977782074645,811.6243487413116,0.0,0.0,0.0,7227.116400924767,7957.578314791947,603.1308418485123,0.0,False
N_free,start_time_v1,2025-02-03,9,2025-02-03 01:30:00,2025-02-03 01:40:00,issued template slot 8,0.4279,3695.18,0.0,615.8633333333332,1495.6199531529169,833.3333333333333,0.0,0.0,46.42328648625039,7957.578314791947,8707.578314791946,639.9757779541332,0.0,False
N_free,start_time_v1,2025-02-03,10,2025-02-03 01:40:00,2025-02-03 01:50:00,issued template slot 9,0.4312,3578.3139,0.0,596.3856499999999,648.6337319468788,52.24808194687887,0.0,0.0,0.0,8707.578314791946,8754.601588544137,279.69086521549417,0.0,False
N_free,start_time_v1,2025-02-03,11,2025-02-03 01:50:00,2025-02-03 02:00:00,issued template slot 10,0.4333,3604.263,0.0,600.7104999999999,649.9409158125125,49.23041581251255,0.0,0.0,0.0,8754.601588544137,8798.908962775398,281.6193988215617,0.0,False
N_free,start_time_v1,2025-02-03,12,2025-02-03 02:00:00,2025-02-03 02:10:00,issued template slot 11,0.4311,3829.91,0.0,638.3183333333333,679.5085811132329,41.190247779899664,0.0,0.0,0.0,8798.908962775398,8835.980185777307,292.9361493179147,0.0,False
N_free,start_time_v1,2025-02-03,13,2025-02-03 02:10:00,2025-02-03 02:20:00,issued template slot 12,0.4293,3880.9085,0.0,646.8180833333333,1506.263336851009,833.3333333333333,0.0,0.0,26.111920184342353,8835.980185777307,9585.980185777307,646.6388505101381,0.0,False
N_free,start_time_v1,2025-02-03,14,2025-02-03 02:20:00,2025-02-03 02:30:00,issued template slot 13,0.4324,3840.4513,0.0,640.0752166666666,680.9478473871495,40.8726307204829,0.0,0.0,0.0,9585.980185777307,9622.765553425741,294.4418492102035,0.0,False
N_free,start_time_v1,2025-02-03,15,2025-02-03 02:30:00,2025-02-03 02:40:00,issued template slot 14,0.4367,3782.43,0.0,630.405,679.3398364969447,48.93483649694474,0.0,0.0,0.0,9622.765553425741,9666.806906272992,296.6677065982157,0.0,False
N_free,start_time_v1,2025-02-03,16,2025-02-03 02:40:00,2025-02-03 02:50:00,issued template slot 15,0.4348,3687.2132,0.0,614.5355333333333,660.4430848593221,45.907551525988765,0.0,0.0,0.0,9666.806906272992,9708.123702646382,287.16065329683323,0.0,False
N_free,start_time_v1,2025-02-03,17,2025-02-03 02:50:00,2025-02-03 03:00:00,issued template slot 16,0.4335,3675.2639,0.0,612.5439833333332,688.8996688773813,76.35568554404801,0.0,0.0,0.0,9708.123702646382,9776.843819636026,298.63800645834476,0.0,False
N_free,start_time_v1,2025-02-03,18,2025-02-03 03:00:00,2025-02-03 03:10:00,issued template slot 17,0.4357,3798.75,0.0,633.125,692.5161416157642,59.39114161576424,0.0,0.0,0.0,9776.843819636026,9830.295847090214,301.7292829019885,0.0,False
N_free,start_time_v1,2025-02-03,19,2025-02-03 03:10:00,2025-02-03 03:20:00,issued template slot 18,0.4374,3984.4677,0.0,664.07795,681.9033779312188,17.82542793121877,0.0,0.0,0.0,9830.295847090214,9846.33873222831,298.2645375071151,0.0,False
N_free,start_time_v1,2025-02-03,20,2025-02-03 03:20:00,2025-02-03 03:30:00,issued template slot 19,0.4371,4080.7714,0.0,680.1285666666666,684.7220672758938,4.593500609227135,0.0,0.0,0.0,9846.33873222831,9850.472882776616,299.29201560629315,0.0,False
N_free,start_time_v1,2025-02-03,21,2025-02-03 03:30:00,2025-02-03 03:40:00,issued template slot 20,0.4356,4010.12,0.0,668.3533333333332,699.1240875044473,30.77075417111405,0.0,0.0,0.0,9850.472882776616,9878.16656153062,304.53845251693724,0.0,False
N_free,start_time_v1,2025-02-03,22,2025-02-03 03:40:00,2025-02-03 03:50:00,issued template slot 21,0.4353,3846.4851,0.0,641.0808499999999,685.3433901691836,44.262540169183694,0.0,0.0,0.0,9878.16656153062,9918.002847682885,298.32997774064563,0.0,False
N_free,start_time_v1,2025-02-03,23,2025-02-03 03:50:00,2025-02-03 04:00:00,issued template slot 22,0.436,3882.6756,0.0,647.1125999999999,693.3027471994869,46.190147199487,0.0,0.0,0.0,9918.002847682885,9959.573980162422,302.2799977789763,0.0,False
N_free,start_time_v1,2025-02-03,24,2025-02-03 04:00:00,2025-02-03 04:10:00,issued template slot 23,0.4378,4079.42,0.0,679.9033333333333,713.79795773365,33.89462440031673,0.0,0.0,0.0,9959.573980162422,9990.079142122708,312.500745895792,0.0,False
N_free,start_time_v1,2025-02-03,25,2025-02-03 04:10:00,2025-02-03 04:20:00,issued template slot 24,0.4401,4136.8547,0.0,689.4757833333333,699.2565065999256,9.780723266592304,0.0,0.0,0.0,9990.079142122708,9998.881793062641,307.7427885546273,0.0,False
N_free,start_time_v1,2025-02-03,26,2025-02-03 04:20:00,2025-02-03 04:30:00,issued template slot 25,0.4389,4238.4444,0.0,706.4074,713.3819174166164,6.974517416616322,0.0,0.0,0.0,9998.881793062641,10005.158858737595,313.10332355415295,0.0,False
N_free,start_time_v1,2025-02-03,27,2025-02-03 04:30:00,2025-02-03 04:40:00,issued template slot 26,0.4364,4297.05,0.0,716.175,735.2000400045227,19.025040004522793,0.0,0.0,0.0,10005.158858737595,10022.281394741665,320.8412974579737,0.0,False
N_free,start_time_v1,2025-02-03,28,2025-02-03 04:40:00,2025-02-03 04:50:00,issued template slot 27,0.4393,4021.4082,0.0,670.2347,718.3285207815596,48.09382078155966,0.0,0.0,0.0,10022.281394741665,10065.565833445069,315.56171917933915,0.0,False
N_free,start_time_v1,2025-02-03,29,2025-02-03 04:50:00,2025-02-03 05:00:00,issued template slot 28,0.4422,3863.4609,0.0,643.9101499999999,713.986101516077,70.07595151607711,0.0,0.0,0.0,10065.565833445069,10128.634189809538,315.7246540904093,0.0,False
N_free,start_time_v1,2025-02-03,30,2025-02-03 05:00:00,2025-02-03 05:10:00,issued template slot 29,0.4395,3942.06,0.0,657.01,711.5326457011053,54.52264570110526,0.0,0.0,0.0,10128.634189809538,10177.704570940532,312.7185977856358,0.0,False
N_free,start_time_v1,2025-02-03,31,2025-02-03 05:10:00,2025-02-03 05:20:00,issued template slot 30,0.4333,3947.5006,0.0,657.9167666666666,744.4236792771896,86.50691261052305,0.0,0.0,0.0,10177.704570940532,10255.560792290004,322.5587802308063,0.0,False
N_free,start_time_v1,2025-02-03,32,2025-02-03 05:20:00,2025-02-03 05:30:00,issued template slot 31,0.4439,3942.7658,0.0135,657.1253833333333,755.1613383556246,98.03595502229132,0.0,0.0,0.0,10255.560792290004,10343.793151810065,335.2161180960618,0.0,False
N_free,start_time_v1,2025-02-03,33,2025-02-03 05:30:00,2025-02-03 05:40:00,issued template slot 32,0.4301,3952.29,0.0,658.7149999999999,1557.4412451550454,506.8964979888167,0.0,0.0,391.8297471662288,10343.793151810065,10800.0,669.855479541185,0.0,False
N_free,start_time_v1,2025-02-03,34,2025-02-03 05:40:00,2025-02-03 05:50:00,issued template slot 33,0.3713,3985.0604,0.0,664.1767333333332,1529.0302191086937,0.0,0.0,0.0,864.8534857753605,10800.0,10800.0,567.728920355058,0.0,False
N_free,start_time_v1,2025-02-03,35,2025-02-03 05:50:00,2025-02-03 06:00:00,issued template slot 34,0.5708,4499.5576,0.1876,749.895,774.4897994610366,0.0,0.0,0.0,24.594799461036587,10800.0,10800.0,442.07877753235965,0.0,False
N_free,start_time_v1,2025-02-03,36,2025-02-03 06:00:00,2025-02-03 06:10:00,issued template slot 35,0.9099,5189.98,0.0,864.9966666666666,901.9127159141362,0.0,0.0,0.0,36.91604924746969,10800.0,10800.0,820.6503802102726,0.0,False
N_free,start_time_v1,2025-02-03,37,2025-02-03 06:10:00,2025-02-03 06:20:00,issued template slot 36,0.9368,5241.4145,0.0,873.5690833333333,201.24390947490713,0.0,672.3251738584262,0.0,0.0,10800.0,10052.972029046194,188.525294396093,0.0,False
N_free,start_time_v1,2025-02-03,38,2025-02-03 06:20:00,2025-02-03 06:30:00,issued template slot 37,0.8758,5279.2812,2.6125,879.4447833333334,916.822795169652,37.37801183631859,0.0,0.0,0.0,10052.972029046194,10086.612239698881,802.9534040095812,0.0,False
N_free,start_time_v1,2025-02-03,39,2025-02-03 06:30:00,2025-02-03 06:40:00,issued template slot 38,0.8759,5482.36,0.0,913.7266666666666,932.582931472197,18.856264805530373,0.0,0.0,0.0,10086.612239698881,10103.582878023859,816.8493896764974,0.0,False
N_free,start_time_v1,2025-02-03,40,2025-02-03 06:40:00,2025-02-03 06:50:00,issued template slot 39,0.8601,5399.2249,0.0,899.8708166666667,932.3613179264084,32.49050125974179,0.0,0.0,0.0,10103.582878023859,10132.824329157627,801.9239695485039,0.0,False
N_free,start_time_v1,2025-02-03,41,2025-02-03 06:50:00,2025-02-03 07:00:00,issued template slot 40,0.8442,5309.6915,140.4823,861.5348666666666,903.6870563349872,42.1521896683206,0.0,0.0,0.0,10132.824329157627,10170.761299859116,762.8926129579962,0.0,False
N_free,start_time_v1,2025-02-03,42,2025-02-03 07:00:00,2025-02-03 07:10:00,issued template slot 41,0.8334,5379.84,433.35,824.415,866.0822285383783,41.66722853837837,0.0,0.0,0.0,10170.761299859116,10208.261805543656,721.7929292638845,0.0,False
N_free,start_time_v1,2025-02-03,43,2025-02-03 07:10:00,2025-02-03 07:20:00,issued template slot 42,0.8092,5474.7763,744.1555,788.4368000000001,816.89433713123,28.45753713122997,0.0,0.0,0.0,10208.261805543656,10233.873588961764,661.0308976065913,0.0,False
N_free,start_time_v1,2025-02-03,44,2025-02-03 07:20:00,2025-02-03 07:30:00,issued template slot 43,0.7972,5479.928,1066.8534,735.5124333333333,764.4639550537856,28.95152172045232,0.0,0.0,0.0,10233.873588961764,10259.92995851017,609.430664968878,0.0,False
N_free,start_time_v1,2025-02-03,45,2025-02-03 07:30:00,2025-02-03 07:40:00,issued template slot 44,0.7644,5338.1,1389.675,658.0708333333333,716.5079599237705,58.437126590437174,0.0,0.0,0.0,10259.92995851017,10312.523372441565,547.6986845657301,0.0,False
N_free,start_time_v1,2025-02-03,46,2025-02-03 07:40:00,2025-02-03 07:50:00,issued template slot 45,0.6899,5211.6634,1691.7213,586.6570166666667,1465.1926070661043,541.6406972871503,0.0,0.0,336.8948931122874,10312.523372441565,10800.0,1010.8363796149052,0.0,False
N_free,start_time_v1,2025-02-03,47,2025-02-03 07:50:00,2025-02-03 08:00:00,issued template slot 46,0.86,5884.2656,2065.6691,636.4327499999999,701.1078377798275,0.0,0.0,0.0,64.67508777982755,10800.0,10800.0,602.9527404906516,0.0,False
N_free,start_time_v1,2025-02-03,48,2025-02-03 08:00:00,2025-02-03 08:10:00,issued template slot 47,1.1617,6901.39,2476.0125,737.5629166666668,70.7419127072692,0.0,666.8210039593976,0.0,0.0,10800.0,10059.087773378447,82.18087999203462,0.0,False
N_free,start_time_v1,2025-02-03,49,2025-02-03 08:10:00,2025-02-03 08:20:00,issued template slot 48,1.1683,6957.866,2776.7082,696.8596333333332,35.727924483863944,0.0,661.1317088494693,0.0,0.0,10059.087773378447,9324.496985767926,41.74093417449824,0.0,False
