strategy_id,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,theta,theta_preset,residual_days,fallback_reason,solver_seconds,mip_gap,milp_fallback
T_base_6000,2025-05-26,6086.18445111111,5991.170122407408,51475.575961522634,5624.363325499999,96.54371666666668,13205.660611522635,10782.097991166667,31838.365324624687,36155.3663476114,67993.73167223608,18,4,base,base,28,,0.02869160007685423,0.0,False
T_base_6000,2025-05-27,5991.170122407408,5992.292749629628,59150.93359485596,65.57990483333049,6460.140180041157,17710.50344814814,14344.4974285,35479.78794290875,333.3891723643131,35813.17711527306,3,2,base,base,28,,0.03282630001194775,0.0,False
T_base_6000,2025-05-28,5992.292749629628,6145.515728703705,52977.089587860086,2765.4542158333356,175.05686666666634,16609.274504526744,13315.611667499996,32384.321150377466,18427.81950151876,50812.140651896225,9,2,base,base,28,,0.036523899994790554,0.0,False
T_base_6000,2025-05-29,6145.515728703705,5953.782150925926,55556.86401604938,2319.0893319999936,442.9612999999996,18396.993516049384,15074.124968000006,33442.02970826105,15407.967918209626,48849.99762647068,9,3,base,base,28,,0.05328369978815317,0.0,False
T_base_6000,2025-05-30,5953.782150925926,5909.828148148148,27062.875830833334,351.5074670000018,17809.11242777778,16045.243188888886,13036.205585499998,13687.212734565499,2130.8679915685107,15818.080726134009,2,2,base,base,28,,0.024678600020706654,0.0,False
T_base_6000,2025-05-31,5909.828148148148,6045.330819074074,27671.090000000004,363.4826139999999,16363.751583333331,16629.931983333332,13348.292502666663,14231.965570281669,1542.8865777879994,15774.852148069669,7,2,base,base,28,,0.03859770018607378,0.0,False
T_base_6000,2025-06-01,6045.330819074074,4616.09893074074,57626.12099958847,14628.273771666662,1.200349999999844,12182.50958292181,11154.141461666668,34638.77778828967,88865.80464346573,123504.5824317554,50,2,base,base,28,,0.053599199978634715,0.0,False
T_base_6000,2025-06-02,4616.09893074074,4576.6453342592595,67806.5587308642,7501.828142185185,2659.3460333333337,21282.85066604938,17274.61727633333,39914.08096406802,47901.632528972405,87815.71349304043,24,2,base,base,28,,0.025941100204363465,0.0,False
T_base_6000,2025-06-03,4576.6453342592595,4865.848203148148,66223.80789855967,6294.277036833339,190.09596666666653,20396.523965226334,16260.901829833329,39598.84800966451,38123.31812851987,77722.16613818437,29,2,base,base,28,,0.039499100064858794,0.0,False
T_base_6000,2025-06-04,4865.848203148148,4689.320688703703,65367.61435864197,7784.392980979423,66.76724711934082,18941.337046502056,15501.35777066667,38603.554788422174,50416.179944966454,89019.73473338863,26,2,base,base,28,,0.027873599901795387,0.0,False
T_base_6000,2025-06-05,4689.320688703703,4410.809892037037,66900.87617695471,8006.505511000007,174.0980333333332,20182.23871028806,16598.273072333322,39772.00364455562,50097.82684980029,89869.8304943559,29,2,base,base,28,,0.05296689993701875,0.0,False
T_base_6000,2025-06-06,4410.809892037037,4778.971161851851,28996.045413833333,7289.696081999992,2166.4193333333333,15436.745366666664,12172.418604166669,14509.666958260437,43323.039425619616,57832.70638388005,27,2,base,base,28,,0.056535999989137053,0.0,False
T_base_6000,2025-06-07,4778.971161851851,4830.234315555555,30600.61868766667,4374.9043065,880.0115872427932,15383.481062757206,12414.482822499998,15943.622402362098,25054.22541860758,40997.84782096968,22,2,base,base,28,,0.02814169996418059,0.0,False
T_base_6000,2025-06-08,4830.234315555555,5949.35604537037,81976.09975617283,92.96593333333328,12408.929575514408,18252.648897325096,13777.436049999998,50554.23717153259,626.9789792416664,51181.21615077426,6,2,base,base,28,,0.021434800000861287,0.0,False
T_base_6000,2025-06-09,5949.35604537037,6019.942636851853,68709.73787880658,6189.788768333333,541.9027999999998,17691.490428806585,14266.579314999999,42419.57104439545,41899.2818628775,84318.85290727296,12,2,base,base,28,,0.023121900158002973,0.0,False
T_base_6000,2025-06-10,6019.942636851853,5929.220213148148,74995.49159053498,909.1136263333277,150.9609833333334,22193.948323868317,18058.74832366667,46362.50522749813,6077.928376059626,52440.43360355776,8,3,base,base,28,,0.021898499922826886,0.0,False
T_base_6000,2025-06-11,5929.220213148148,5976.180881296296,77131.42004130658,4664.644834644033,1441.1321121399174,22253.799188477366,17983.31274133333,47243.962322546824,27587.300912668823,74831.26323521565,21,4,base,base,28,,0.027926100185140967,0.0,False
T_base_6000,2025-06-12,5976.180881296296,6152.832629999999,80772.34349279835,9.14154249999958,4123.622690946498,21297.28598518519,17091.815074166665,50472.639628172285,58.21843071708117,50530.85805888937,2,2,base,base,28,,0.0318297001067549,0.0,False
T_base_6000,2025-06-13,6152.832629999999,6149.929531666667,34842.315049666664,198.4092206666644,3486.3607730452695,16903.487293621394,13694.437496333334,19909.829286917033,1166.3920061873173,21076.22129310435,3,1,base,base,28,,0.058636900037527084,1.8272275239859882e-16,False
T_base_6000,2025-06-14,6149.929531666667,5908.068703703704,35462.562255666664,65.60563333333377,6600.189653909467,15538.474896090534,12803.839411,20142.888084532697,302.8957627333354,20445.783847266033,2,1,base,base,28,,0.03677779994904995,0.0,False
T_base_6000,2025-06-15,5908.068703703704,6058.862027777778,76391.19077757202,452.3806513333299,1767.1560082304504,22703.826819341564,18254.385732000002,47023.47399725915,3135.3329080263097,50158.806905285455,4,2,base,base,28,,0.021675500087440014,0.0,False
T_base_6000,2025-06-16,6058.862027777778,6169.482467592592,75595.07873703702,2390.9245025000037,828.6819903292164,22966.894930041148,18503.626497499998,46418.70948832246,15074.112351150015,61492.82183947248,16,4,base,base,28,,0.025919200154021382,0.0,False
T_base_6000,2025-06-17,6169.482467592592,5985.943604074074,76664.07469256995,2512.7447835000025,488.53739835390695,22191.87283271605,18140.601971666663,47224.87332695464,17037.293234811266,64262.16656176591,9,3,base,base,28,,0.05735719995573163,0.0,False
T_base_6000,2025-06-18,5985.943604074074,6138.6724774074055,80028.61357510288,110.57934999999986,4957.405089711936,21662.84710205761,17409.45016666667,49564.963957270214,745.8156582749991,50310.779615545216,3,2,base,base,28,,0.024634000146761537,0.0,False
T_base_6000,2025-06-19,6138.6724774074055,5974.307782777775,75792.66457181069,186.30513333333317,3562.5329452675005,22657.1620265432,18500.229466666664,46736.308792607015,1254.9311916666657,47991.23998427368,6,3,base,base,28,,0.027288499986752868,0.0,False
T_base_6000,2025-06-20,5974.307782777775,6002.971511481484,33757.89657883333,0.0,8246.746446090532,16235.641720576135,13125.072437833329,19212.834236831615,0.0,19212.834236831615,0,0,base,base,28,,0.033731200033798814,0.0,False
T_base_6000,2025-06-21,6002.971511481484,6675.449899444444,34190.22463966666,358.1890458333341,11398.535166666668,16894.250366666667,13079.112247833338,19349.778655909395,1497.07483289792,20846.853488807315,5,1,base,base,28,,0.04430900001898408,0.0,False
T_base_6000,2025-06-22,6675.449899444444,6107.137010555556,68637.43503539095,2130.0241134691305,137.91811666666638,19387.797537860082,16215.59760566667,42443.37438668037,14380.088640293172,56823.46302697354,12,2,base,base,28,,0.02678849990479648,1.7142740697042163e-16,False
T_base_6000,2025-06-23,6107.137010555556,5780.074691111112,72400.15634382716,576.8031650000045,2001.523263580249,22150.033330246908,18235.883084999994,44606.09632260253,3975.7228621936974,48581.81918479622,8,3,base,base,28,,0.025677100056782365,0.0,False
T_base_6000,2025-06-24,5780.074691111112,6094.390690370372,71966.02340802469,8408.46154446296,281.3694666666671,18639.15177098765,14814.828535166667,44637.09789443005,50783.40221813846,95420.50011256851,27,2,base,base,28,,0.028406300116330385,0.0,False
T_base_6000,2025-06-25,6094.390690370372,6002.169371666669,80369.08719814815,59.62854999999979,6099.287055555561,20921.08690925925,17029.079583333332,49840.2354002672,403.93276680833185,50244.168167075535,4,3,base,base,28,,0.03466330002993345,1.4598561896327679e-16,False
T_base_6000,2025-06-26,6002.169371666669,5885.491626296292,75730.02265253702,121.89448333333337,4163.919064609056,22345.390572427976,18204.7763345,46468.55225949741,823.1488441166669,47291.701103614076,5,3,base,base,28,,0.025727299973368645,0.0,False
T_base_6000,2025-06-27,5885.491626296292,6183.777033148147,32630.709769666668,160.4255375000007,9567.684812551443,16754.461904115225,13302.657276166663,17995.6577030417,1119.1285496000048,19114.786252641705,1,1,base,base,28,,0.024001199984923005,0.0,False
T_base_6000,2025-06-28,6183.777033148147,5881.444402592593,32829.181920166666,184.8795849999992,8391.379035187241,16409.76695164609,13564.010598333336,18016.148601947294,851.4108804599964,18867.55948240729,3,1,base,base,28,,0.025637000100687146,0.0,False
T_base_6000,2025-06-29,5881.444402592593,6152.241374814816,72140.17840411523,1633.8066431666648,253.52238333333332,21099.878187448558,16847.184056833335,44335.20017704374,11046.658548175414,55381.85872521916,11,5,base,base,28,,0.02223000000230968,1.6411243402822914e-16,False
T_base_6000,2025-06-30,6152.241374814816,5747.405129814814,73696.18744629629,920.5087720000018,809.7948166666667,22597.73704629629,18668.519628,45050.47831458104,5002.987557435345,50053.465872016386,12,4,base,base,28,,0.02883640001527965,0.0,False
T_base_6000,2025-07-01,5747.405129814814,4606.236210370371,75444.28238106996,6866.279531469132,629.471116666667,20218.941000205756,17404.39423766666,46287.96848229521,40786.02340164428,87073.99188393948,30,2,base,base,28,,0.03135970002040267,0.0,False
T_base_6000,2025-07-02,4606.236210370371,4556.926557037037,69090.89839485596,7755.016595000005,130.21271666666667,20291.129444855964,16480.19353833333,41905.71822043246,48049.42541906069,89955.14363949315,31,2,base,base,28,,0.03202250017784536,0.0,False
T_base_6000,2025-07-03,4556.926557037037,4655.489984999999,63585.94990164609,18716.745515666666,0.0,12913.523151646086,10371.246667666666,39285.82915926212,110580.56217068632,149866.39132994844,60,2,base,base,28,,0.048696399899199605,0.0,False
T_base_6000,2025-07-04,4655.489984999999,4401.703516666667,32191.911696833333,9079.561783333334,9760.989533333333,15042.233166666665,12412.6166865,17483.229763908883,41717.657101087345,59200.886864996224,32,2,base,base,28,,0.039137399988248944,0.0,False
T_base_6000,2025-07-05,4401.703516666667,4562.667975,32667.456651666664,9533.516050000002,10363.689966666665,15275.446083333332,12228.243315,17395.74843364916,46592.550508288354,63988.298941937515,34,2,base,base,28,,0.029299800051376224,0.0,False
T_base_6000,2025-07-06,4562.667975,4278.418711851852,64611.92489238682,17544.293730166664,0.0,13779.270575720158,11417.033503166665,39972.98977416491,105710.76060798581,145683.75038215073,55,3,base,base,28,,0.036021400010213256,0.0,False
T_base_6000,2025-07-07,4278.418711851852,4734.298111851851,70222.59612407407,7416.46042133333,119.41986666666696,19472.960274074074,15362.806362000003,43070.56433923364,45530.50218785614,88601.06652708977,28,2,base,base,28,,0.02428980008699,0.0,False
T_base_6000,2025-07-08,4734.298111851851,5986.177067777777,78539.05974074073,3620.538405833342,1283.0783500000002,21991.798524074067,16686.665744166658,48959.39770610135,23932.47632592713,72891.87403202849,18,4,base,base,28,,0.028527900110930204,1.4861207357697316e-16,False
T_base_6000,2025-07-09,5986.177067777777,6016.266768148149,79695.20624238683,142.77428216666564,1588.1368304526732,21915.989195267488,17724.870517833333,50273.006580511865,933.8922989919118,51206.89887950377,5,3,base,base,28,,0.025806999998167157,0.0,False
T_base_6000,2025-07-10,6016.266768148149,6089.318597037038,79145.36080761316,540.8596994999926,2520.9115337448497,22347.047073868314,18035.361483833338,49765.09487329778,3507.5109821369483,53272.605855434726,10,3,base,base,28,,0.03717019991017878,0.0,False
T_base_6000,2025-07-11,6089.318597037038,6141.122530740744,41919.38257933334,642.084429333333,6825.366303909468,16687.894812757197,13470.571258000002,24735.399260939466,2613.9320092493317,27349.3312701888,6,1,base,base,28,,0.02483999985270202,0.0,False
T_base_6000,2025-07-12,6141.122530740744,5957.231968888889,42180.76942233333,268.3983763333338,8423.515990329215,16352.157793004117,13410.749318,24689.263906513836,1796.0194977058372,26485.283404219674,4,3,base,base,28,,0.04267650004476309,0.0,False
T_base_6000,2025-07-13,5957.231968888889,6144.286621851854,81335.9265510288,200.70724999999993,8206.871388888885,20493.120128806586,16431.078116666664,51028.10369510004,1352.3670572083329,52380.47075230838,5,3,base,base,28,,0.022171400021761656,0.0,False
T_base_6000,2025-07-14,6144.286621851854,6119.039691851852,74667.75202777777,1294.987861666668,559.2054220164604,19045.14467242798,15449.289421666663,47110.39074859448,8749.096387268593,55859.48713586308,10,5,base,base,28,,0.055830700090155005,0.0,False
T_base_6000,2025-07-15,6119.039691851852,6170.82250037037,75652.48420761316,1283.7220214999998,491.8839938271601,19203.511180452675,15508.2395285,47640.35388499375,8830.195148673414,56470.549033667165,6,2,base,base,28,,0.028302100021392107,0.0,False
T_base_6000,2025-07-16,6170.82250037037,6081.389589814812,77319.78435925925,573.8019635000005,1962.594549999999,20404.831625925923,16608.4032365,48553.79174618248,3973.284136709336,52527.07588289182,4,3,base,base,28,,0.023881299886852503,0.0,False
T_base_6000,2025-07-17,6081.389589814812,5808.895731296297,75873.82878024691,1623.0572035000018,1135.266233333334,20454.99029691358,16813.786613166667,48013.68817781637,11080.949321455762,59094.63749927214,7,4,base,base,28,,0.028591900132596493,0.0,False
T_base_6000,2025-07-18,5808.895731296297,6299.046664814814,42154.69297516666,0.0,7324.815262345675,16392.072487654325,12836.442874833336,24802.600753447416,0.0,24802.600753447416,0,0,base,base,28,,0.027817599941045046,0.0,False
T_base_6000,2025-07-19,6299.046664814814,5950.560909814813,41402.51056833333,357.81889333333646,11813.05480185185,16200.488364814815,13436.032754999997,24296.14767983383,2384.4047805850214,26680.55246041885,4,2,base,base,28,,0.057743499986827374,0.0,False
T_base_6000,2025-07-20,5950.560909814813,6023.493187962971,76389.36203374487,30.769583333333458,305.1689500000001,20838.660000411524,16813.675549999996,48438.27411154298,210.94615666666755,48649.22026820965,2,1,base,base,28,,0.024558299919590354,0.0,False
T_base_6000,2025-07-21,6023.493187962971,6053.015607962962,78297.88249609052,608.8849606666691,850.8246981481484,21261.174897942376,17194.981489333328,49254.02384976331,4242.44828250235,53496.47213226566,4,2,base,base,28,,0.033089099917560816,0.0,False
T_base_6000,2025-07-22,6053.015607962962,6000.479069444445,79076.09089917695,174.46841666666637,1384.7742942386878,21673.28047160493,17602.640066666667,49751.236512294796,1180.6496956166645,50931.88620791146,5,3,base,base,28,,0.028333900030702353,1.4624676941216028e-16,False
T_base_6000,2025-07-23,6000.479069444445,6006.300233703703,78688.87341831275,629.5270354999996,793.162927983535,22649.744006995883,18341.053597833336,49370.519656850345,3975.737188447997,53346.25684529834,10,2,base,base,28,,0.04923500004224479,0.0,False
T_base_6000,2025-07-24,6006.300233703703,6264.526354074074,78506.9558755144,384.167137166663,1058.42885617283,20967.466569341574,16751.244412833337,49450.01844440967,2661.873186374641,52111.89163078431,4,4,base,base,28,,0.03675099997781217,0.0,False
T_base_6000,2025-07-25,6264.526354074074,6052.451301111112,40913.020331333326,279.9914130000009,11700.928449999996,16724.375133333335,13737.611405666667,24069.90949020553,1405.2098222853385,25475.119312490868,8,4,base,base,28,,0.02201039995998144,0.0,False
T_base_6000,2025-07-26,6052.451301111112,6292.661561111112,41334.980428999996,57.85092233333599,9462.289934567896,17080.31903209877,13618.869181999997,24287.635189974695,236.92898916301107,24524.564179137706,2,1,base,base,28,,0.07869830005802214,0.0,False
T_base_6000,2025-07-27,6292.661561111112,6119.81826462963,77716.86665246914,1703.61099017901,1713.1655666666672,21987.796014814812,17965.673738833335,48630.54532772199,10081.150227367532,58711.69555508952,11,4,base,base,28,,0.05604719999246299,0.0,False
T_base_6000,2025-07-28,6119.81826462963,5870.090708148147,78060.51033251028,3598.015539000002,252.63456913579876,19346.151946707818,15895.137877666664,48986.70668710905,24137.198044844845,73123.9047319539,10,2,base,base,28,,0.025316999992355704,0.0,False
T_base_6000,2025-07-29,5870.090708148147,6261.431885000002,83538.48620063579,179.23623333333342,3193.272622222227,21594.720013580245,17139.51615183333,52248.54677218906,1215.314085158334,53463.86085734739,6,2,base,base,28,,0.025094199925661087,0.0,False
T_base_6000,2025-07-30,6261.431885000002,6195.807754444446,81047.56484138477,408.8654786666668,3228.6395067901244,22018.93937242798,17894.402609166664,50565.701312397665,2772.5816569120007,53338.282969309665,4,1,base,base,28,,0.03055369993671775,1.438911638786964e-16,False
T_base_6000,2025-07-31,6195.807754444446,5992.317268888889,78475.56139204322,1093.5143067783297,992.1842458847757,21394.929596158436,17513.034409888336,49152.216134939554,7507.140100958111,56659.35623589766,9,3,base,base,28,,0.02966640004888177,0.0,False
T_base_6000,2025-08-01,5992.317268888889,6215.294633703704,40643.067988166666,83.87507766666408,16172.984362962958,16325.89162037037,13023.292584166666,23731.152540258285,572.9975608193154,24304.1501010776,2,1,base,base,28,,0.052477800054475665,0.0,False
T_base_6000,2025-08-02,6215.294633703704,6285.358967037036,39441.429962999995,283.1425156666669,15504.222502674895,17001.40601399177,13708.080971333335,22971.257950850693,1882.2549634740014,24853.512914324696,3,1,base,base,28,,0.06316270004026592,0.0,False
T_base_6000,2025-08-03,6285.358967037036,5833.55337314815,71023.2038590535,442.513799999999,5418.183526543205,19024.6272825103,15816.573133333333,45036.412944113596,2722.1056453999945,47758.51858951359,15,2,base,base,28,,0.03845170000568032,0.0,False
T_base_6000,2025-08-04,5833.55337314815,6066.706619814813,66859.24995246912,2433.965086000003,130.47973333333334,18617.06473580246,14869.984513999996,42719.65668864123,16590.223184175687,59309.87987281692,6,2,base,base,28,,0.03467849991284311,1.7031872861745252e-16,False
T_base_6000,2025-08-05,6066.706619814813,6036.548248148135,69020.75361008229,49.47783333333325,124.41401666666661,20108.685410082297,16315.177716666665,44076.650796979746,333.6964039166661,44410.34720089641,3,1,base,base,28,,0.04194300016388297,0.0,False
T_base_6000,2025-08-06,6036.548248148135,5718.619566666667,70863.90389609055,1777.9474028333348,1141.6355736625526,19326.06458909466,15940.248130499995,44789.42814168218,11949.96947658851,56739.3976182707,9,3,base,base,28,,0.04479330009780824,0.0,False
T_base_6000,2025-08-07,5718.619566666667,6093.743726666666,72869.42082222222,37.39556666666658,5264.985524074077,20611.757214814803,16357.9116,46549.55338845693,252.47997342499943,46802.03336188193,3,3,base,base,28,,0.03525449987500906,0.0,False
T_base_6000,2025-08-08,6093.743726666666,6156.172992222225,40008.687696,0.0,21056.98464444444,16422.870855555557,13246.339053999996,23339.522713046135,0.0,23339.522713046135,0,0,base,base,28,,0.049422600073739886,1.5587203096737644e-16,False
T_base_6000,2025-08-09,6156.172992222225,5850.579233518518,39177.27234033333,53.88211750000387,17485.456758024688,16309.48990864198,13485.721208833333,22793.404398656763,209.17038013501502,23002.57477879178,1,1,base,base,28,,0.024845500010997057,0.0,False
T_base_6000,2025-08-10,5850.579233518518,6083.334308148147,70607.84072695473,39.74818333333326,1394.6271637860063,19678.22699650206,15729.8843,44963.46432526018,271.42984943333283,45234.894174693516,2,1,base,base,28,,0.03426530002616346,0.0,False
T_base_6000,2025-08-11,6083.334308148147,6105.0817848148145,70635.38138888888,232.60208333333355,2305.8987327871764,20953.993037377433,16953.16163127572,44791.58508521407,1570.5852731833347,46362.17035839741,8,3,base,base,28,,0.05566820013336837,0.0,False
T_base_6000,2025-08-12,6105.0817848148145,6268.19331,68242.7009244856,3158.6297500226297,120.76075000000003,17753.82053600823,14233.794261500003,43424.276528562776,21379.792162444213,64804.06869100699,12,1,base,base,28,,0.031160499900579453,0.0,False
T_base_6000,2025-08-13,6268.19331,6421.803761481484,71155.12126440328,240.8496333333336,1343.0493753086457,19966.80350576131,16034.861433333332,45210.596250453185,1630.4380260166683,46841.03427646985,6,2,base,base,28,,0.033036099979653955,0.0,False
T_base_6000,2025-08-14,6421.803761481484,5980.788429814816,69600.15240824278,1118.44869683333,1264.0630152263311,20658.741605349795,17130.494498833337,43883.567954106926,7357.585503634308,51241.15345774123,10,3,base,base,28,,0.04153669998049736,0.0,False
T_base_6000,2025-08-15,5980.788429814816,5825.068225925925,39577.50446316666,138.33926799999995,19558.098438477362,16516.6662781893,13518.647868833334,23022.771375038414,556.9962973279997,23579.76767236641,2,1,base,base,28,,0.06414410006254911,0.0,False
T_base_6000,2025-08-16,5825.068225925925,6224.150769814816,39575.07653,263.1245341666693,19381.553953292176,16674.697130041153,13147.33038583333,22875.63372363167,1831.7123553550127,24707.34607898668,2,2,base,base,28,,0.023978100158274174,0.0,False
T_base_6000,2025-08-17,6224.150769814816,6082.795819074074,66499.11464176953,690.4360891666665,361.24466440328837,19948.062660699587,16285.150210833333,42900.57608962049,4020.182380984505,46920.758470605,11,3,base,base,28,,0.040692799957469106,0.0,False
T_base_6000,2025-08-18,6082.795819074074,6165.969813703705,67989.59865144032,915.3146176666719,492.0866166666674,20757.12863477366,16738.417598999997,43378.23355052697,6101.048240761037,49479.28179128801,11,5,base,base,28,,0.044817900052294135,0.0,False
T_base_6000,2025-08-19,6165.969813703705,5980.192728436212,69036.37129979423,163.27466666666658,1251.9230139917686,19985.59094320987,16355.52804074074,44141.39187453751,1101.7081947999995,45243.10006933751,4,2,base,base,28,,0.02844260004349053,0.0,False
T_base_6000,2025-08-20,5980.192728436212,5884.229610185185,69185.80362149063,5050.609635333333,274.2802792181096,17883.20377560585,14571.761864666663,44219.29450593985,32374.707820251002,76594.00232619085,16,4,base,base,28,,0.04250159999355674,0.0,False
T_base_6000,2025-08-21,5884.229610185185,6030.71680574074,75807.71657633744,61.35513333333313,6291.022310288072,18956.802316049376,15223.1714,47640.90277791047,415.7269053749985,48056.62968328547,6,2,base,base,28,,0.026215799851343036,0.0,False
T_base_6000,2025-08-22,6030.71680574074,6002.342235740742,39179.96942483333,1058.1415223333288,15881.50268333333,16587.241983333333,13461.203119500002,22607.03720378095,7053.822619396392,29660.859823177343,8,3,base,base,28,,0.026041700039058924,0.0,False
T_base_6000,2025-08-23,6002.342235740742,5899.517137037038,39847.577604499995,45.87071233333461,14358.633343004116,16301.849540329216,13297.040716499998,23273.37668813185,178.07010527800495,23451.446793409857,1,1,base,base,28,,0.02220370015129447,0.0,False
T_base_6000,2025-08-24,5899.517137037038,5947.973214259259,71991.33541337447,641.7451036440349,5028.894018724278,20142.034449794235,16271.43743483333,45622.03267461274,4173.77396307912,49795.80663769186,10,3,base,base,28,,0.029806099832057953,0.0,False
T_base_6000,2025-08-25,5947.973214259259,5998.980010185184,68460.03020288065,5536.703638333331,167.53323333333333,15843.197236213993,12787.083644999999,44206.477607822715,37513.548350099154,81720.02595792187,8,1,base,base,28,,0.03520960011519492,0.0,False
T_base_6000,2025-08-26,5998.980010185184,6413.2747492592625,75500.05630576133,69.60673333333341,5755.250103909463,20593.31203518519,16307.71748333333,47737.404444236585,480.05621045833385,48217.46065469492,2,2,base,base,28,,0.022458000108599663,0.0,False
T_base_6000,2025-08-27,6413.2747492592625,6085.140510555554,69671.11431213992,2061.914195666663,354.86178374485746,19785.993011728388,16321.975154333333,44791.783508359134,14092.53290511348,58884.31641347261,6,3,base,base,28,,0.04009229992516339,0.0,False
T_base_6000,2025-08-28,6085.140510555554,6054.64064888889,73080.70569588477,1958.0853098333328,578.1163191357972,19580.68199341564,15887.802290166666,46640.57584245229,13262.827519664996,59903.403362117286,8,3,base,base,28,,0.028734700055792928,0.0,False
T_base_6000,2025-08-29,6054.64064888889,6369.7173222222245,40769.79894933333,0.0,14650.156815020577,17267.646201646086,13703.224417333331,24025.09592504033,0.0,24025.09592504033,0,0,base,base,28,,0.023736000061035156,0.0,False
T_base_6000,2025-08-30,6369.7173222222245,5916.211582777777,40659.68194333333,78.35428300000274,19712.4466127572,15373.815503909464,12860.945723666666,23851.952996043332,508.42674440801903,24360.37974045135,2,1,base,base,28,,0.02287790016271174,0.0,False
T_base_6000,2025-08-31,5916.211582777777,6400.057222222222,68489.31131049382,2525.5515926666685,301.4383666666672,19112.31777716049,15045.516323999997,44277.88853240493,16942.96746773301,61220.856000137945,11,3,base,base,28,,0.02504680003039539,0.0,False
T_base_6000,2025-09-01,6400.057222222222,9372.777103518518,71182.74306273044,0.0,11185.360507818936,19725.26383374485,13302.015812166666,45325.476957797175,0.0,45325.476957797175,0,0,base,base,28,,0.035757399862632155,0.0,False
T_base_6000,2025-09-02,9372.777103518518,9157.213742222224,66598.6876590535,0.0,9133.321296090537,18955.881779629628,15548.271266666667,43185.451175824375,0.0,43185.451175824375,0,0,base,base,28,,0.03439980000257492,1.6848168575477508e-16,False
T_base_6000,2025-09-03,9157.213742222224,9193.618642592593,66727.87252876337,0.0,7996.629629423872,16582.953889506167,13399.428240166664,43094.50275553077,0.0,43094.50275553077,0,0,base,base,28,,0.04057130008004606,1.6883725647001755e-16,False
T_base_6000,2025-09-04,9193.618642592593,9082.796434259259,68847.56703341768,0.0,11626.604495061729,17869.1419781893,14573.744989833336,44901.565288951344,0.0,44901.565288951344,0,0,base,base,28,,0.03684299997985363,0.0,False
T_base_6000,2025-09-05,9082.796434259259,9520.345300185187,37935.37532583333,0.0,27536.255492592598,16742.443090740737,13167.584924166667,22881.98227704342,0.0,22881.98227704342,0,0,base,base,28,,0.026316799921914935,0.0,False
T_base_6000,2025-09-06,9520.345300185187,9929.109970740741,37390.723829833325,0.0,25988.696849382708,17437.13198395062,13756.188703500002,22452.885424589884,0.0,22452.885424589884,0,0,base,base,28,,0.06051780004054308,0.0,False
T_base_6000,2025-09-07,9929.109970740741,9094.05478814815,64954.7037446502,0.0,7538.223527572023,16879.19086707818,14423.694266666665,42521.480944922965,0.0,42521.480944922965,0,0,base,base,28,,0.040768299950286746,0.0,False
T_base_6000,2025-09-08,9094.05478814815,5881.3785707407405,55879.71757160494,3811.9821164999926,252.4768166666663,15447.694388271602,15404.041050166674,35026.941041522485,25595.360870263783,60622.30191178627,10,3,base,base,28,,0.026299400022253394,0.0,False
T_base_6000,2025-09-09,5881.3785707407405,5970.970318888889,63448.61046293209,245.09591466666643,6670.644097942388,20208.397050823045,16288.169037833333,39331.567503769766,1582.9539545621656,40914.52145833193,3,3,base,base,28,,0.029733800096437335,0.0,False
T_base_6000,2025-09-10,5970.970318888889,6048.298545,58654.74605843621,6216.0975539999945,399.7731333333329,16239.349608436214,13084.27777933334,36965.99950706738,38972.19857771363,75938.198084781,17,2,base,base,28,,0.04785869992338121,0.0,False
T_base_6000,2025-09-11,6048.298545,6116.444211666668,65169.467545267486,360.15599950000455,8078.945997942382,20490.845597325104,16536.253833833332,39984.89459242321,2041.1179377840324,42026.01253020724,5,2,base,base,28,,0.051854300079867244,0.0,False
T_base_6000,2025-09-12,6116.444211666668,6154.559268703704,31088.80609283333,807.7238310000005,17200.539035596703,16368.584931069956,13224.250242833332,17052.24978065168,3256.1963395260027,20308.446120177683,6,1,base,base,28,,0.026908299885690212,0.0,False
T_base_6000,2025-09-13,6154.559268703704,6113.020613148148,31693.824708166663,280.73231100000027,20880.04389876543,16446.296984567904,13358.8853475,17208.080394744247,1837.166646736002,19045.24704148025,3,1,base,base,28,,0.022925199940800667,0.0,False
T_base_6000,2025-09-14,6113.020613148148,5744.654936296295,59182.044536213994,3952.40394723251,45.71975000000009,17478.59522427983,14489.19124083333,37045.415478262556,26609.91263682797,63655.328115090524,9,2,base,base,28,,0.07115900004282594,0.0,False
T_base_6000,2025-09-15,5744.654936296295,6171.999394259259,64606.75079670781,416.98660190740793,5293.298860082301,22519.98891069959,17856.581005499997,39573.756037407016,2893.1410705394114,42466.897107946425,3,2,base,base,28,,0.031372400000691414,0.0,False
T_base_6000,2025-09-16,6171.999394259259,5827.7617996296285,60189.45804341563,2593.453698166666,33.62841666666668,18775.406193415638,15517.892851833334,37887.017226997734,17138.39603930083,55025.413266298565,12,5,base,base,28,,0.04170419997535646,0.0,False
T_base_6000,2025-09-17,5827.7617996296285,5837.154102407407,63097.25427201646,1599.125296499998,747.1920999999994,20950.610505349792,16961.541436833337,38881.77492378331,10159.536278724994,49041.31120250831,9,4,base,base,28,,0.034432000014930964,0.0,False
