group_type,strategy_id,publication_hour,version,age_bin,age_lower_h,age_upper_h,clock_hours,n_intervals_self,n_emergency_self,days_with_emergency_self,emergency_kWh_self,emergency_cost_yuan_self,emergency_rate_self,mean_kWh_per_interval_self,n_intervals_L80,n_emergency_L80,days_with_emergency_L80,emergency_kWh_L80,emergency_cost_yuan_L80,emergency_rate_L80,mean_kWh_per_interval_L80,d_emergency_kWh_self_minus_L80,n_paired_all,pv_mae_kW_all,net_mae_kWh_all,mean_a_load_kWh_all,mean_a_pv_kWh_all,mean_eps_kWh_all,mean_g_kWh_all,mean_pos_a_load_kWh_all,mean_pos_a_pv_kWh_all,share_load_under_all,share_pv_over_all,share_g_positive_all,pv_prominent_share_all,n_paired_em,pv_mae_kW_em,net_mae_kWh_em,mean_a_load_kWh_em,mean_a_pv_kWh_em,mean_eps_kWh_em,mean_g_kWh_em,mean_pos_a_load_kWh_em,mean_pos_a_pv_kWh_em,share_load_under_em,share_pv_over_em,share_g_positive_em,pv_prominent_share_em,n_em_emsoc,mean_state_start_kWh_emsoc,median_state_start_kWh_emsoc,median_state_end_kWh_emsoc,mean_state_end_kWh_emsoc,intervals_start_at_floor_emsoc,intervals_start_above_floor_emsoc,inventory_limited_share_emsoc,power_limited_share_emsoc,close_share_emsoc,mean_need_kWh_emsoc,mean_cap_kWh_emsoc,energy_share_pct,cost_share_pct,n_intervals_L75,n_emergency_L75,days_with_emergency_L75,emergency_kWh_L75,emergency_cost_yuan_L75,emergency_rate_L75,mean_kWh_per_interval_L75,d_emergency_kWh_self_minus_L75
node_age,L80,6,1,"[2,3)",2.0,3.0,8,2004,15,8,491.31646331144395,2842.0980066092934,0.0074850299401197605,0.24516789586399398,,,,,,,,,2004.0,166.83010117265468,35.64391534303122,1.2826032008894395,20.064996024617432,21.347599225506873,-30.648694921618663,11.698455626284069,23.935006443363275,0.5199600798403193,0.7969061876247505,0.21407185628742514,0.6482035928143712,15.0,177.6878688888888,102.49317138071933,72.87852656590452,29.6146448148148,102.49317138071933,47.84672265899438,72.87852656590452,29.6146448148148,1.0,1.0,1.0,0.13333333333333333,15.0,9258.28195366252,9580.64794469041,8654.722018764485,8332.356027736594,0.0,15.0,0.0,1.0,0.0,866.087764220763,7252.453758296267,1.9443266565389044,2.1890751671983066,2004.0,24.0,13.0,1175.661817717318,6480.6855118128,0.011976047904191617,0.5866575936713163,-684.345354405874
node_age,L80,6,1,"[3,4)",3.0,4.0,9,2004,19,7,1697.2966426187822,8209.666444555533,0.009481037924151697,0.8469544124844223,,,,,,,,,2004.0,207.33131975216236,40.9690493374795,1.4485176776774509,10.193318471390551,11.641836149068002,-41.05198091446749,11.490094906457411,22.37426921504214,0.5139720558882236,0.6307385229540918,0.2060878243512974,0.5079840319361277,19.0,376.57760175438585,106.57789483035431,50.90857041514965,55.66932441520467,106.57789483035431,56.04847966865112,53.35863907290803,59.21612902046781,0.8421052631578947,0.8947368421052632,0.8947368421052632,0.5263157894736842,19.0,1284.6396799228833,1200.0,1200.0,1200.0,12.0,7.0,1.0,0.0,0.0,165.50711417368885,76.17571193059503,6.716850243639734,6.323348773675244,2004.0,40.0,14.0,3723.1284763130034,18170.873685093968,0.01996007984031936,1.857848541074353,-2025.8318336942211
node_age,L80,6,1,"[4,5)",4.0,5.0,10,2004,23,7,5064.025274692582,24768.25374797875,0.011477045908183632,2.526958719906478,,,,,,,,,2004.0,268.5080604374584,50.477542298219696,1.4325553197340828,4.018582900864935,5.4511382205990175,-51.139606541218456,11.304749993209311,24.384963153554,0.5224550898203593,0.5444111776447106,0.22105788423153694,0.47005988023952094,23.0,266.9964630434783,103.18821924190105,73.4439833723359,29.744235869565195,103.18821924190105,64.37664742628188,73.58698506659118,37.121823188405784,0.9565217391304348,0.6521739130434783,0.9130434782608695,0.391304347826087,23.0,1226.4310302329584,1200.0,1200.0,1200.0,18.0,5.0,1.0,0.0,0.0,243.96293915281854,23.787927209662712,20.040279669460435,19.07730454350243,2004.0,36.0,12.0,6353.197839420677,30918.428052334923,0.017964071856287425,3.1702584029045293,-1289.1725647280955
node_age,L80,6,1,"[5,6)",5.0,6.0,11,2004,0,0,0.0,0.0,0.0,0.0,,,,,,,,,2004.0,334.80757091650037,60.18719180123415,1.1482338556138012,-5.366707526613441,-4.21847367099964,-61.33515377520386,11.981738616393766,25.21727714640164,0.5189620758483033,0.48353293413173654,0.2120758483033932,0.42065868263473055,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_age,L80,12,2,"[0,1)",0.0,1.0,12,2004,0,0,0.0,0.0,0.0,0.0,,,,,,,,,2004.0,281.4600528942116,51.53110184964243,0.6583652419015855,-14.664085986360611,-14.00572074445903,-52.08013175930557,11.584100578598317,16.12296141467066,0.49700598802395207,0.4101796407185629,0.21906187624750498,0.3498003992015968,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_age,L80,12,2,"[1,2)",1.0,2.0,13,2004,0,0,0.0,0.0,0.0,0.0,,,,,,,,,2004.0,187.33030383399867,39.93258991786732,0.765679025917242,-17.008061343978714,-16.24238231806147,-40.68070267957663,12.109267953071127,7.106827980843867,0.5299401197604791,0.29291417165668665,0.20758483033932135,0.2120758483033932,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_age,L80,12,2,"[2,3)",2.0,3.0,14,2004,0,0,0.0,0.0,0.0,0.0,,,,,,,,,2004.0,203.06852991516965,41.615159658940975,0.31682496587371656,-24.263316741516967,-23.946491775643253,-38.12332797160671,12.08543978317943,4.790719122172322,0.5154690618762475,0.21706586826347304,0.21057884231536927,0.15718562874251496,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_age,L80,12,2,"[3,4)",3.0,4.0,15,2004,0,0,0.0,0.0,0.0,0.0,,,,,,,,,2004.0,192.17300432468394,40.31823856705637,0.02494334513965499,-25.309116175981366,-25.284172830841708,-36.424907668859895,12.130516025851467,3.3598589390663127,0.5164670658682635,0.18163672654690619,0.2125748502994012,0.12125748502994012,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_age,L80,12,2,"[4,5)",4.0,5.0,16,2004,0,0,0.0,0.0,0.0,0.0,,,,,,,,,2004.0,157.02030343479706,35.73414755805693,0.46648238119602653,-23.178048012308718,-22.71156563111269,-31.23065350445537,12.437290170001715,1.4960012800787315,0.5159680638722555,0.1157684630738523,0.21307385229540918,0.0658682634730539,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_age,L80,12,2,"[5,6)",5.0,6.0,17,2004,0,0,0.0,0.0,0.0,0.0,,,,,,,,,2004.0,108.1085111194278,32.36441048004777,-0.20721058468166256,-4.779581944444444,-4.986792529126102,-27.951907770560105,12.542494644286496,6.6192516210634285,0.5119760479041916,0.35479041916167664,0.21656686626746507,0.2554890219560878,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_age,L80,18,3,"[0,1)",0.0,1.0,18,2004,0,0,0.0,0.0,0.0,0.0,,,,,,,,,2004.0,45.09833787425149,26.941727093216198,0.09028394744252351,4.117043529607451,4.207327477049974,-25.078019116000306,12.687991716212116,5.816716587658017,0.5139720558882236,0.35479041916167664,0.2125748502994012,0.2465069860279441,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_age,L80,18,3,"[1,2)",1.0,2.0,19,2004,88,43,2116.6270285278674,14267.290588825788,0.043912175648702596,1.056201112039854,,,,,,,,,2004.0,0.21272132401862942,24.625969370801677,-0.027509119661808128,-0.010386327345309379,-0.03789544700711923,-25.657808946640923,12.300399768922121,0.012533613328897762,0.5119760479041916,0.04091816367265469,0.20359281437125748,0.022954091816367265,88.0,0.33048598484848485,51.65977208733079,51.688705862583326,-0.028933775252525253,51.65977208733079,26.51160041314923,51.688705862583326,0.01307361111111111,1.0,0.07954545454545454,1.0,0.0,88.0,8331.105720099322,8170.391954504294,7244.466028578368,7405.179794173397,0.0,88.0,0.0,1.0,0.0,857.3859132029684,6417.995148089391,8.376300533020641,10.989125448373096,2004.0,112.0,50.0,2841.4960162106963,19152.59792214998,0.05588822355289421,1.4179121837378723,-724.8689876828289
node_age,L80,18,3,"[2,3)",2.0,3.0,20,2004,95,55,8089.222523555821,55038.18807856522,0.04740518962075848,4.036538185407096,,,,,,,,,2004.0,0.0008088822355289421,24.946260421677145,0.21852376601312276,-0.00013481370592149033,0.2183889523071974,-24.303270756640835,12.582392983732024,0.0,0.5189620758483033,0.0,0.21007984031936128,0.0,95.0,0.00041368421052631583,54.616046731128314,54.616115678496755,-6.894736842105262e-05,54.616046731128314,30.672807812776803,54.616115678496755,0.0,1.0,0.0,0.968421052631579,0.0,95.0,3134.8665037428495,2877.0522882525665,1951.1263623266404,2411.9073451292593,15.0,80.0,0.3368421052631579,0.6631578947368421,0.0,735.8129535265031,1741.3798533685647,32.01213913577836,42.39218017471411,2004.0,123.0,75.0,11140.866977459933,75946.15975718752,0.061377245508982034,5.559314859011943,-3051.644453904112
node_age,L80,18,3,"[3,4)",3.0,4.0,21,2004,64,14,2810.2560821241077,12874.089504678137,0.031936127744510975,1.402323394273507,,,,,,,,,2004.0,0.0,26.094082157227447,0.3125179925443327,0.0,0.3125179925443318,-26.428195727485694,13.203300074885888,0.0,0.5159680638722555,0.0,0.21057884231536927,0.0,64.0,0.0,69.60008965660202,69.60008965660202,0.0,69.60008965660202,45.02671232018494,69.60008965660202,0.0,1.0,0.0,1.0,0.0,64.0,1201.2405122633286,1200.0,1200.0,1200.0,58.0,6.0,1.0,0.0,0.0,45.02671232018493,1.1164610369957502,11.121255280857216,9.91603722652817,2004.0,113.0,33.0,3876.2071669231077,17768.181286822975,0.056387225548902194,1.9342351132350837,-1065.951084799
node_age,L80,18,3,"[4,5)",4.0,5.0,22,2004,58,12,2384.514955285413,4969.6339032382275,0.028942115768463075,1.18987772219831,,,,,,,,,2004.0,0.0,25.417915241275214,-0.38308338302560346,0.0,-0.38308338302560485,-25.78231903505594,12.517415929124805,0.0,0.5134730538922155,0.0,0.2120758483033932,0.0,58.0,0.0,67.44806100496812,67.44806100496811,0.0,67.44806100496812,44.46327877011696,67.44806100496811,0.0,1.0,0.0,1.0,0.0,58.0,1203.7232799498347,1200.0,1200.0,1200.0,51.0,7.0,1.0,0.0,0.0,44.46327877011696,3.350951954851223,9.436435244259629,3.8277716469828733,2004.0,89.0,24.0,3329.1606563390114,6951.5847918418085,0.04441117764471058,1.6612578125444168,-944.6457010535983
node_age,L80,18,3,"[5,6)",5.0,6.0,23,2004,41,12,1658.2650769626587,3518.287211978742,0.020459081836327345,0.8274775833146999,,,,,,,,,2004.0,0.0,24.93013832240619,0.2883125865191387,0.0,0.2883125865191374,-25.118519413666228,12.609225454462665,0.0,0.5044910179640718,0.0,0.20958083832335328,0.0,41.0,0.0,65.86195589647122,65.86195589647122,0.0,65.86195589647122,42.58610240044558,65.86195589647122,0.0,1.0,0.0,1.0,0.0,41.0,1202.3784585760327,1200.0,1200.0,1200.0,33.0,8.0,1.0,0.0,0.0,42.58610240044558,2.140612718429509,6.562387449862879,2.7098978110197183,2004.0,67.0,17.0,2513.8506386138156,5333.289079443506,0.03343313373253493,1.2544164863342393,-855.5855616511569
merged_age,L80,-1,-1,"[0,1)",0.0,1.0,"0,6,12,18",7682,37,23,544.3740682698012,2459.771274931422,0.0048164540484248895,0.07086358608042193,,,,,,,,,7682.0,129.634594215916,34.96629314191251,0.6605599089105634,4.571088570684716,5.231648479595279,-31.582808630184605,11.93462396272469,13.08842713666869,0.5145795365790159,0.43907836500911224,0.2175214787815673,0.35459515751106485,37.0,229.93886576576577,57.481349479256245,19.158205184961968,38.32314429429429,57.481349479256245,18.90822115142541,20.274293073219162,38.32314429429429,0.8108108108108109,1.0,1.0,0.6486486486486487,37.0,9753.274732372016,9880.229899128177,8954.303973202252,8827.348806446089,0.0,37.0,0.0,1.0,0.0,848.046145989274,7697.947259134813,2.154295838026013,1.8945948388894966,7682.0,43.0,25.0,705.049341102306,3180.283144141071,0.005597500650872169,0.09177939873760818,-160.6752728325048
merged_age,L80,-1,-1,"[1,2)",1.0,2.0,"1,7,13,19",8016,88,43,2116.6270285278674,14267.290588825788,0.010978043912175649,0.2640502780099635,,,,,,,,,8016.0,88.67379674609116,31.019713910865914,0.4897473145714795,2.227139213240185,2.716886527811664,-29.123454419427862,12.015524167117922,8.503052668794355,0.5192115768463074,0.313872255489022,0.2097055888223553,0.24738023952095808,88.0,0.33048598484848485,51.65977208733079,51.688705862583326,-0.028933775252525253,51.65977208733079,26.51160041314923,51.688705862583326,0.01307361111111111,1.0,0.07954545454545454,1.0,0.0,88.0,8331.105720099322,8170.391954504294,7244.466028578368,7405.179794173397,0.0,88.0,0.0,1.0,0.0,857.3859132029684,6417.995148089391,8.376300533020641,10.989125448373096,8016.0,118.0,53.0,3099.005370874317,20191.440662122128,0.01472055888223553,0.38660246642643675,-982.3783423464497
merged_age,L80,-1,-1,"[2,3)",2.0,3.0,"2,8,14,20",8016,110,63,8580.538986867265,57880.28608517452,0.013722554890219561,1.0704265203177725,,,,,,,,,8016.0,92.47485999251496,31.26342870819054,0.6199742423607306,-1.0496138826513635,-0.42963964029063356,-28.989999271058455,12.030362654021314,7.181431391383899,0.5194610778443114,0.25349301397205587,0.21419660678642716,0.20134730538922155,110.0,24.230521212121204,61.144745546981646,57.10644443587055,4.038301111111109,61.144745546981646,33.014705291806465,57.10644443587055,4.038360656565654,1.0,0.13636363636363635,0.9727272727272728,0.01818181818181818,110.0,3969.8777014591683,3312.123701762142,2386.197775836216,3219.2412563938956,15.0,95.0,0.2909090909090909,0.7090909090909091,0.0,753.5777004393568,2492.8899313132515,33.95646579231726,44.58125534191243,8016.0,147.0,87.0,12316.528795177252,82426.8452690003,0.018338323353293412,1.5364931131708148,-3735.989808309987
merged_age,L80,-1,-1,"[3,4)",3.0,4.0,"3,9,15,21",8016,83,20,4507.552724742889,21083.755949233673,0.010354291417165668,0.5623194516894822,,,,,,,,,8016.0,99.8762836015469,32.50801754620945,0.608895764325145,-3.778983189870259,-3.170087425545114,-31.68634198937614,12.11851596059073,6.433532038527113,0.5152195608782435,0.2030938123752495,0.21007984031936128,0.15731037924151697,83.0,86.2045112449799,78.0648884313164,65.32130814349847,12.743580287817935,78.0648884313164,47.54976749633985,65.88216723382871,13.555499414323958,0.963855421686747,0.20481927710843373,0.9759036144578314,0.12048192771084337,83.0,1220.3318879926242,1200.0,1200.0,1200.0,70.0,13.0,1.0,0.0,0.0,72.60656334689064,18.298699193361852,17.838105524496946,16.239386000203417,8016.0,153.0,45.0,7599.335643236111,35939.05497191694,0.01908682634730539,0.9480209135773591,-3091.7829184932216
merged_age,L80,-1,-1,"[4,5)",4.0,5.0,"4,10,16,22",8016,81,18,7448.540229977996,29737.887651216977,0.010104790419161677,0.9292091105261971,,,,,,,,,8016.0,106.44516936751498,33.459332300653685,0.4935199141598872,-4.790218359115103,-4.296698444955218,-32.555335026325956,11.898740203715247,6.475321601068695,0.5178393213572854,0.17864271457085829,0.21344810379241516,0.14159181636726548,81.0,75.81381049382716,77.5965009981713,69.15060686236885,8.44589413580246,77.5965009981713,50.117692092237874,69.19121228172529,10.540764609053493,0.9876543209876543,0.18518518518518517,0.9753086419753086,0.1111111111111111,81.0,1210.1711596598577,1200.0,1200.0,1200.0,69.0,12.0,1.0,0.0,0.0,101.11133048372358,9.15404369387177,29.476714913720066,22.905076190485303,8016.0,125.0,34.0,9682.358495759687,37870.01284417673,0.0155938123752495,1.2078790538622364,-2233.8182657816906
merged_age,L80,-1,-1,"[5,6)",5.0,6.0,"5,11,17,23",8016,41,12,1658.2650769626587,3518.287211978741,0.005114770459081836,0.20686939582867497,,,,,,,,,8016.0,134.27155786551896,36.56974514435581,0.5161994865376216,1.3779383836493673,1.89413787018699,-34.23436368257202,12.084573176856358,11.878265680617929,0.5069860279441117,0.34530938123752497,0.2154441117764471,0.27931636726546905,41.0,0.0,65.86195589647122,65.86195589647122,0.0,65.86195589647122,42.58610240044558,65.86195589647122,0.0,1.0,0.0,1.0,0.0,41.0,1202.3784585760327,1200.0,1200.0,1200.0,33.0,8.0,1.0,0.0,0.0,42.58610240044558,2.140612718429509,6.562387449862879,2.7098978110197174,8016.0,67.0,17.0,2513.8506386138156,5333.289079443506,0.008358283433133733,0.3136041215835598,-855.5855616511569
midnight_carry,L80,-1,-1,,,,0,334,9,9,413.33643734938744,883.7133030529903,0.02694610778443114,1.2375342435610401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1200.7243226111987,1200.0,1200.0,1200.0,8.0,1.0,1.0,0.0,0.0,46.57816116667735,0.65189035007877,1.6357299485561887,0.6806643691165407,,,,,,,,
