month,clock_hour,n_intervals,n_midnight,n_intervals_L75,n_emergency_L75,days_with_emergency_L75,emergency_kWh_L75,emergency_cost_yuan_L75,emergency_rate_L75,mean_kWh_per_interval_L75,n_intervals_L80,n_emergency_L80,days_with_emergency_L80,emergency_kWh_L80,emergency_cost_yuan_L80,emergency_rate_L80,mean_kWh_per_interval_L80,d_emergency_kWh_L75_minus_L80,d_emergency_cost_yuan_L75_minus_L80,n_paired_all,pv_mae_kW_all,net_mae_kWh_all,mean_a_load_kWh_all,mean_a_pv_kWh_all,mean_eps_kWh_all,mean_g_kWh_all,mean_pos_a_load_kWh_all,mean_pos_a_pv_kWh_all,share_load_under_all,share_pv_over_all,share_g_positive_all,pv_prominent_share_all,n_paired_em,pv_mae_kW_em,net_mae_kWh_em,mean_a_load_kWh_em,mean_a_pv_kWh_em,mean_eps_kWh_em,mean_g_kWh_em,mean_pos_a_load_kWh_em,mean_pos_a_pv_kWh_em,share_load_under_em,share_pv_over_em,share_g_positive_em,pv_prominent_share_em
2025-04,17,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,126.67193999999999,24.420912696836776,1.982013842737849,-20.14252685185185,-18.16051300911399,-21.313138326502965,9.562356042469023,0.4847315740740737,0.55,0.08888888888888889,0.2,0.044444444444444446,,,,,,,,,,,,,
2025-04,18,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,121.77595981481484,25.746006695624956,2.190583959196243,17.93918935185185,20.129773311048094,-4.376541847861179,9.390652805417192,19.11759132716049,0.5111111111111111,0.85,0.4166666666666667,0.7111111111111111,,,,,,,,,,,,,
2025-04,19,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.043503888888888884,15.811512414141877,0.539015739562141,-0.007250648148148148,0.5317650914139853,-15.559155158941753,8.174720697222378,0.0,0.5111111111111111,0.0,0.22777777777777777,0.0,,,,,,,,,,,,,
2025-04,20,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0001822222222222222,16.975547945529662,1.5070315715019413,-3.0370370370370368e-05,1.5070012011315659,-14.818513926269288,9.241289665923205,0.0,0.5166666666666667,0.0,0.2611111111111111,0.0,,,,,,,,,,,,,
2025-04,21,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,16.419455029032314,1.4873106987323035,0.0,1.4873106987323057,-12.404315165131003,8.953382863882307,0.0,0.5222222222222223,0.0,0.2722222222222222,0.0,,,,,,,,,,,,,
2025-04,22,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,16.170247989293703,-1.623852108316868,0.0,-1.62385210831687,-16.939321947541828,7.273197940488417,0.0,0.46111111111111114,0.0,0.20555555555555555,0.0,,,,,,,,,,,,,
2025-04,23,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,16.85119886133111,1.1805855517277217,0.0,1.180585551727725,-16.809939522933316,9.015892206529417,0.0,0.5277777777777778,0.0,0.2388888888888889,0.0,,,,,,,,,,,,,
2025-05,0,186,31,186,3,3,53.77580935739284,114.97268040610588,0.016129032258064516,0.2891172546096389,186,2,2,18.70674832319752,39.99502791499629,0.010752688172043012,0.1005739157161157,35.069061034195315,74.97765249110958,155,0.0,18.931114703360247,1.3239681691507634,0.0,1.323968169150761,-16.205257487671577,10.127541436255502,0.0,0.5290322580645161,0.0,0.27741935483870966,0.0,,,,,,,,,,,,,
2025-05,1,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,17.683272622448214,-1.6009941624130526,0.0,-1.6009941624130575,-15.16231143953064,8.04113923001758,0.0,0.44623655913978494,0.0,0.25268817204301075,0.0,,,,,,,,,,,,,
2025-05,2,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,15.945624014566983,0.9585390090072402,0.0,0.9585390090072413,-12.489822804181683,8.452081511787108,0.0,0.5161290322580645,0.0,0.24731182795698925,0.0,,,,,,,,,,,,,
2025-05,3,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0018564516129032258,18.209087066334703,0.5060453663050802,-0.0003094086021505376,0.5057359577029266,-13.058041097453245,9.357524415244622,0.0,0.478494623655914,0.0,0.27956989247311825,0.0,,,,,,,,,,,,,
2025-05,4,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.3742956989247312,17.715835125168294,1.8302268459380333,-0.062382616487455196,1.7678442294505805,-15.3290220486313,9.776797831431299,0.0,0.5376344086021505,0.0,0.24731182795698925,0.0,,,,,,,,,,,,,
2025-05,5,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,212.9769887096774,38.72886095091386,1.2320834427330163,35.49616478494624,36.728248227679245,-18.11686795466793,8.353102663637083,35.49616478494624,0.4946236559139785,1.0,0.23118279569892472,0.9193548387096774,,,,,,,,,,,,,
2025-05,6,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,142.7921478494623,27.312615031026777,-0.2752814750458004,23.310609050179206,23.035327575133397,-20.677693128634317,8.181484979912543,23.55465017921146,0.4946236559139785,0.9623655913978495,0.23118279569892472,0.8225806451612904,,,,,,,,,,,,,
2025-05,7,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,160.16479874551965,29.279199962917506,2.3416576980481034,22.334183602150535,24.67584130019864,-24.331110784163293,9.772143587739913,24.514158363201908,0.553763440860215,0.8709677419354839,0.22043010752688172,0.7258064516129032,,,,,,,,,,,,,
2025-05,8,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,180.92266299283153,34.37059125606479,1.9146994647181046,15.32479103942653,17.23949050414464,-32.53322096096789,9.748908802856583,22.739284102449226,0.543010752688172,0.6612903225806451,0.22580645161290322,0.5698924731182796,,,,,,,,,,,,,
2025-05,9,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,235.50404363799288,41.50673908745815,1.1824096495362122,-6.743515501792116,-5.561105852255903,-43.945798769947196,8.61184546021596,16.25357921893668,0.553763440860215,0.44086021505376344,0.1774193548387097,0.3763440860215054,,,,,,,,,,,,,
2025-05,10,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,277.92236505376354,49.501003366592336,4.810515996492911,-18.610528136200717,-13.800012139707803,-53.812585704500094,10.21674564176105,13.854933019713267,0.5645161290322581,0.3548387096774194,0.1881720430107527,0.2956989247311828,,,,,,,,,,,,,
2025-05,11,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,322.9915198924731,55.53999641571515,3.8105014709820044,-21.3452693548387,-17.534767883856702,-62.122775943024,10.479899659679731,16.243325313620073,0.5967741935483871,0.34946236559139787,0.17204301075268819,0.3010752688172043,,,,,,,,,,,,,
2025-05,12,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,281.8386378136201,50.36980612435823,0.9902392475465948,-21.729122491039437,-20.738883243492843,-45.15585552582644,9.136875394977887,12.621991905615282,0.4838709677419355,0.40860215053763443,0.23655913978494625,0.34408602150537637,,,,,,,,,,,,,
2025-05,13,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,213.62719811827958,39.220410136595305,0.1598582499264694,-18.086382258064514,-17.92652400813805,-35.57110499943883,8.125629615158317,8.759075380824372,0.4946236559139785,0.3225806451612903,0.22043010752688172,0.27956989247311825,,,,,,,,,,,,,
2025-05,14,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,262.83761818996413,50.1795496467558,-2.45607150775433,-35.19736989247311,-37.65344140022744,-44.21825809094522,7.241659978764317,4.304449902927117,0.44623655913978494,0.1827956989247312,0.23118279569892472,0.15053763440860216,,,,,,,,,,,,,
2025-05,15,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,207.96630017921143,44.46675353622956,-3.2148711873166183,-30.198983422939055,-33.41385461025568,-36.82807191414905,8.669713138214231,2.231033303464756,0.41397849462365593,0.16129032258064516,0.24193548387096775,0.10215053763440861,,,,,,,,,,,,,
2025-05,16,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,170.10368449820788,36.16841735662397,6.202230881080143,-24.187511559139786,-17.98528067805964,-22.110868057501786,16.40061446934653,2.0815512619474315,0.543010752688172,0.15591397849462366,0.2903225806451613,0.0913978494623656,,,,,,,,,,,,,
2025-05,17,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,112.5119523297491,31.69342976076484,10.934704869547089,-17.150807974910396,-6.21610310536331,-19.792616928329156,21.026058445411866,0.8005920400238948,0.5967741935483871,0.11290322580645161,0.34946236559139787,0.05913978494623656,,,,,,,,,,,,,
2025-05,18,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,81.5051922939068,40.29192860688606,16.322331032531412,7.297965322580645,23.62029635511205,-25.37109658807263,25.604922019297085,10.441082019115889,0.6451612903225806,0.6935483870967742,0.2903225806451613,0.2849462365591398,,,,,,,,,,,,,
2025-05,19,186,0,186,3,2,58.56213346738468,394.2076139011602,0.016129032258064516,0.31485017993217573,186,3,2,50.50072894585253,340.0148220051603,0.016129032258064516,0.27150929540780927,8.061404521532154,54.1927918959999,186,0.3616698924731183,32.252897774452215,17.315468090647503,-0.060278315412186374,17.25518977523532,-13.057441982005335,24.794211785596456,0.0,0.6236559139784946,0.0,0.3763440860215054,0.0,3.0,1.0496666666666667,99.05646908335059,99.231413527795,-0.17494444444444443,99.05646908335059,60.674348853539264,99.231413527795,0.0,1.0,0.0,1.0,0.0
2025-05,20,186,0,186,17,12,4230.827669202646,28597.64618803224,0.0913978494623656,22.746385318293793,186,14,9,3395.0719466327882,22832.576311164546,0.07526881720430108,18.25307498189671,835.7557225698574,5765.069876867692,186,0.00179247311827957,33.414342668749725,18.41074514587761,-0.00029874551971326163,18.41044640035789,-14.802315548589702,25.91258252738535,0.0,0.6774193548387096,0.0,0.3602150537634409,0.0,17.0,0.0009764705882352941,68.6672579068237,68.66742065192176,-0.0001627450980392157,68.6672579068237,45.76830896511246,68.66742065192176,0.0,1.0,0.0,0.8823529411764706,0.0
2025-05,21,186,0,186,33,7,1501.9851857407843,6874.928499340074,0.1774193548387097,8.075189170649379,186,27,5,1235.3172123366403,5655.777547550402,0.14516129032258066,6.641490388906668,266.66797340414405,1219.150951789672,186,0.0,34.821081750392835,17.41594379247833,0.0,17.415943792478334,-17.625640584682078,26.118512771435583,0.0,0.6505376344086021,0.0,0.3602150537634409,0.0,33.0,0.0,66.45705110592394,66.45705110592394,0.0,66.45705110592394,46.42184976642618,66.45705110592394,0.0,1.0,0.0,1.0,0.0
2025-05,22,186,0,186,29,6,1264.7275505629416,2633.1915566620537,0.15591397849462366,6.799610486897535,186,24,5,1019.8868899929238,2120.1057788790263,0.12903225806451613,5.483262849424322,244.8406605700178,513.0857777830274,186,0.0,30.797756879625542,13.441097248742986,0.0,13.441097248742986,-15.039815545396479,22.119427064184258,0.0,0.6666666666666666,0.0,0.34408602150537637,0.0,29.0,0.0,60.172086878455055,60.172086878455055,0.0,60.172086878455055,44.77398766780063,60.172086878455055,0.0,1.0,0.0,1.0,0.0
2025-05,23,186,0,186,22,6,614.9519335348516,1303.0324610603066,0.11827956989247312,3.3061931910475892,186,15,5,365.6236190982619,774.8342087268293,0.08064516129032258,1.9657183822487199,249.32831443658972,528.1982523334773,186,0.0,27.212107146848876,10.494065790137425,0.0,10.494065790137427,-15.717237676062776,18.853086468493146,0.0,0.5913978494623656,0.0,0.34946236559139787,0.0,22.0,0.0,46.351612129658285,46.35161212965828,0.0,46.351612129658285,29.819086783084188,46.35161212965828,0.0,1.0,0.0,1.0,0.0
2025-06,0,180,30,180,3,3,157.94930466020423,337.69561336351666,0.016666666666666666,0.8774961370011346,180,2,2,99.57717640814462,212.8960031606132,0.011111111111111112,0.5532065356008035,58.37212825205961,124.79961020290347,150,0.0,32.80979755365088,14.023238318357638,0.0,14.023238318357638,-17.874336544170294,23.416517936004258,0.0,0.6,0.0,0.3466666666666667,0.0,,,,,,,,,,,,,
2025-06,1,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,34.16700537868025,10.565998729554327,0.0,10.565998729554329,-18.86701325106522,22.366502054117294,0.0,0.5833333333333334,0.0,0.34444444444444444,0.0,,,,,,,,,,,,,
2025-06,2,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0,28.459694668477496,6.022018784022261,0.0,6.022018784022266,-17.484187779859298,17.240856726249877,0.0,0.6111111111111112,0.0,0.3,0.0,,,,,,,,,,,,,
2025-06,3,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,0.0034100000000000003,21.72608040822888,0.3936251889251562,-0.0005683333333333333,0.39305685559182535,-20.084988754754942,11.05984539116961,0.0,0.4722222222222222,0.0,0.24444444444444444,0.0,,,,,,,,,,,,,
2025-06,4,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,1.6604424999999998,18.922858431444006,-3.6019059782077743,0.17547212962962966,-3.426433848578142,-16.310243476380887,7.685936807663594,0.2261062731481481,0.46111111111111114,0.5833333333333334,0.25,0.3388888888888889,,,,,,,,,,,,,
2025-06,5,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,129.1347661111111,23.874662133222863,-4.602363491358032,21.45397694444445,16.851613453086408,-24.601181886249034,6.424300563653492,21.488218981481484,0.35,0.9833333333333333,0.15,0.9,,,,,,,,,,,,,
2025-06,6,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,131.6748096296296,27.681571594014176,-2.0670271137901426,20.593656759259257,18.526629645469107,-17.539987978208384,7.554826393200167,21.26972918209876,0.4888888888888889,0.9111111111111111,0.2722222222222222,0.7777777777777778,,,,,,,,,,,,,
2025-06,7,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,151.67115333333328,28.998891389259505,-4.78309567615313,18.460985925925918,13.677890249772794,-21.380895447773966,6.303771651129161,21.86975574074073,0.4111111111111111,0.7944444444444444,0.2833333333333333,0.6944444444444444,,,,,,,,,,,,,
2025-06,8,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,149.0188184259259,28.158819038844694,-3.17544948922743,8.720261481481485,5.544811992254056,-28.24105984335595,6.838510473233082,16.7783656095679,0.46111111111111114,0.6166666666666667,0.2388888888888889,0.5333333333333333,,,,,,,,,,,,,
2025-06,9,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,223.4495537962963,40.55053631217851,-1.9820970212916595,-0.6680635185185168,-2.6501605398101726,-29.230153233717445,8.102404677170785,18.286764390432097,0.46111111111111114,0.4777777777777778,0.2833333333333333,0.3888888888888889,,,,,,,,,,,,,
2025-06,10,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,292.8392278703704,50.42229152121567,-4.860105139241248,-1.8590866666666632,-6.71919180590791,-30.43629620830539,7.022661076885119,23.4737256558642,0.4388888888888889,0.4722222222222222,0.34444444444444444,0.45,,,,,,,,,,,,,
2025-06,11,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,350.5934093518519,59.85574617225049,-3.1490757182006024,-13.027686574074076,-16.176762292274674,-32.93305411366392,8.530407093235901,22.702274158950615,0.45,0.45,0.35,0.40555555555555556,,,,,,,,,,,,,
2025-06,12,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,307.76571527777776,51.14842433991732,-2.1329709161192882,-9.596874537037037,-11.72984545315633,-41.235147175916204,12.007128723294091,20.848705671296297,0.4777777777777778,0.46111111111111114,0.2777777777777778,0.4166666666666667,,,,,,,,,,,,,
2025-06,13,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,219.18200499999998,44.57642952733708,2.258484942808293,-15.364369351851858,-13.105884409043565,-29.82108352941388,14.868542581747125,10.582982407407401,0.5166666666666667,0.3277777777777778,0.31666666666666665,0.2611111111111111,,,,,,,,,,,,,
2025-06,14,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,223.45094916666665,52.02617529233501,7.431028606169518,-18.82366425925926,-11.39263565308974,-23.00586679912663,19.477387112193373,9.209080300925919,0.5944444444444444,0.3277777777777778,0.3277777777777778,0.2111111111111111,,,,,,,,,,,,,
2025-06,15,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,228.5042342592592,47.567634476262015,10.780232554424144,-20.94054462962962,-10.160312075205471,-31.422217129445432,21.54017374993187,8.571747206790123,0.5888888888888889,0.3277777777777778,0.3333333333333333,0.2111111111111111,,,,,,,,,,,,,
2025-06,16,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,188.64974212962963,45.02085017116497,8.708268990445248,-22.25186611111111,-13.543597120665865,-30.30750928403892,20.55131418678326,4.594878788580247,0.5388888888888889,0.2388888888888889,0.28888888888888886,0.12777777777777777,,,,,,,,,,,,,
2025-06,17,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,111.85295601851851,38.344640276259874,4.921848612525312,-14.27395824074074,-9.352109628215423,-27.804036655081735,19.228320391003688,2.1841005478395057,0.5333333333333333,0.2111111111111111,0.2722222222222222,0.12222222222222222,,,,,,,,,,,,,
2025-06,18,180,0,180,0,0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,0.0,0.0,0.0,0.0,180,47.44988527777777,32.885232095205964,1.3461248352697959,-5.3596212037037025,-4.013496368433914,-37.02200328345247,16.017170221340034,1.2743465046296296,0.55,0.2388888888888889,0.17222222222222222,0.08888888888888889,,,,,,,,,,,,,
2025-06,19,180,0,180,33,14,786.4352640627728,5302.316714160559,0.18333333333333332,4.369084800348738,180,23,11,576.0385938825607,3883.690102626975,0.12777777777777777,3.2002144104586705,210.39667018021214,1418.6266115335839,180,1.2308593518518518,30.101361501577067,4.426584316870889,0.07374574074074075,4.500330057611632,-27.664086576201914,17.279219845952376,0.13944448302469134,0.5,0.4388888888888889,0.24444444444444444,0.25555555555555554,33.0,0.8533068181818183,54.962137111138205,54.93694725423585,0.025189856902356905,54.962137111138205,24.76329314334781,54.93694725423585,0.08370382996632995,1.0,0.2727272727272727,1.0,0.0
2025-06,20,180,0,180,24,12,1163.1503018536278,7969.97578648371,0.13333333333333333,6.461946121409043,180,20,11,891.4128218020213,6102.344534689796,0.1111111111111111,4.952293454455674,271.73748005160644,1867.631251793914,180,0.0034338888888888887,31.647990856085492,3.072415748657896,-0.0005723148148148149,3.0718434338430827,-27.082846572705108,17.3601757560754,0.0,0.5444444444444444,0.0,0.22777777777777777,0.0,24.0,4.9999999999999996e-05,59.07943133104606,59.07943966437938,-8.333333333333332e-06,59.07943133104606,29.629092748536124,59.07943966437938,0.0,1.0,0.0,1.0,0.0
2025-06,21,180,0,180,6,1,341.9046453789497,1564.1956081225705,0.03333333333333333,1.899470252105276,180,6,1,285.71685134824804,1304.2140451083376,0.03333333333333333,1.5873158408236003,56.18779403070164,259.98156301423296,180,0.0,32.283106822568826,4.680865775144065,0.0,4.6808657751440625,-27.732787996371158,18.481986298856445,0.0,0.5333333333333333,0.0,0.2388888888888889,0.0,6.0,0.0,92.26391757009735,92.26391757009736,0.0,92.26391757009735,56.98410756315826,92.26391757009736,0.0,1.0,0.0,1.0,0.0
2025-06,22,180,0,180,11,3,427.19780959518494,888.6106472153198,0.06111111111111111,2.373321164417694,180,6,1,270.3849996809888,562.2773202135239,0.03333333333333333,1.5021388871166046,156.81280991419612,326.33332700179585,180,0.0,31.114218035026795,7.6248843610411,0.0,7.624884361041101,-25.266374798668135,19.36955119803395,0.0,0.5555555555555556,0.0,0.26666666666666666,0.0,11.0,0.0,71.31222684939877,71.31222684939877,0.0,71.31222684939877,40.12023827359316,71.31222684939877,0.0,1.0,0.0,1.0,0.0
2025-06,23,180,0,180,15,3,704.1295762139928,1493.6057373096494,0.08333333333333333,3.9118309789666266,180,7,2,398.5203052417507,844.8082787479328,0.03888888888888889,2.2140016957875037,305.6092709722421,648.7974585617166,180,0.0,34.24772498517544,10.324332734447609,0.0,10.324332734447609,-25.40980251640287,22.28602885981153,0.0,0.5777777777777777,0.0,0.26666666666666666,0.0,15.0,0.0,81.24336085102635,81.24336085102638,0.0,81.24336085102635,47.628444479735116,81.24336085102638,0.0,1.0,0.0,1.0,0.0
2025-07,0,186,31,186,2,2,147.73826395532785,315.8644083364909,0.010752688172043012,0.794291741695311,186,2,2,122.5746639837879,262.0646315973385,0.010752688172043012,0.6590035698053113,25.163599971539952,53.79977673915238,155,0.0,31.654181376695476,0.5214058697526819,0.0,0.5214058697526833,-28.34051895136347,16.087793623224076,0.0,0.49032258064516127,0.0,0.23225806451612904,0.0,,,,,,,,,,,,,
2025-07,1,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,36.37370421876936,3.815976358504591,0.0,3.815976358504596,-32.877354755887254,20.094840288636973,0.0,0.510752688172043,0.0,0.25268817204301075,0.0,,,,,,,,,,,,,
2025-07,2,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,38.054503418619234,7.314956089705083,0.0,7.314956089705083,-27.69799276681841,22.68472975416216,0.0,0.521505376344086,0.0,0.3010752688172043,0.0,,,,,,,,,,,,,
2025-07,3,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0024069892473118277,37.038990516990914,8.264732726039307,-0.00040116487455197134,8.264331561164752,-21.881880888999994,22.65195288495597,0.0,0.6021505376344086,0.0,0.3709677419354839,0.0,,,,,,,,,,,,,
2025-07,4,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.4764817204301075,34.817915625078136,7.484906443429996,-0.07913297491039427,7.4057734685196035,-16.248355306945975,21.162322234970915,0.00014032258064516112,0.553763440860215,0.021505376344086023,0.3118279569892473,0.0,,,,,,,,,,,,,
2025-07,5,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,179.06295322580647,42.95163452173218,5.378160761220203,29.84382553763441,35.22198629885461,-13.225465333463703,18.144227868544206,29.84382553763441,0.5268817204301075,1.0,0.3655913978494624,0.7258064516129032,,,,,,,,,,,,,
2025-07,6,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,148.95886917562726,40.5215140509538,3.3254718446308402,23.39901487455197,26.7244867191828,-20.252088703063638,17.12558869443037,24.11274653524492,0.5268817204301075,0.9247311827956989,0.3279569892473118,0.6505376344086021,,,,,,,,,,,,,
2025-07,7,186,0,186,3,1,219.0714326060987,887.961003543913,0.016129032258064516,1.1778034011080576,186,0,0,0.0,0.0,0.0,0.0,219.0714326060987,887.961003543913,186,128.5416909498208,40.824638472392635,-0.3311442613625373,16.926544982078855,16.595400720716317,-31.33867773614208,16.59863575517625,19.175080070191157,0.5053763440860215,0.7849462365591398,0.26881720430107525,0.5376344086021505,3.0,59.67641666666653,46.27036920758027,36.32429976313584,9.94606944444442,46.27036920758027,8.492136962895962,36.32429976313584,9.94606944444442,1.0,1.0,0.6666666666666666,0.3333333333333333
2025-07,8,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,186.28170573476703,42.91918038743659,0.03014425357448349,16.24390439068101,16.274048644255497,-25.503337294030406,16.090411495983222,23.64542767323776,0.4731182795698925,0.7043010752688172,0.3333333333333333,0.5913978494623656,,,,,,,,,,,,,
2025-07,9,186,0,186,3,1,264.0905178274188,1256.4616932629813,0.016129032258064516,1.4198414936958001,186,1,1,20.02366604147906,95.80323017545656,0.005376344086021506,0.1076541185025756,244.06685178593975,1160.6584630875248,186,215.98887553763444,45.389995911860886,2.0600117944775396,3.6013116487455203,5.661323443223059,-34.63338797772687,15.563533034543228,19.799728785842298,0.44623655913978494,0.5698924731182796,0.2956989247311828,0.44086021505376344,3.0,567.8234083333331,55.78368951686844,63.63981983672854,-94.63723472222217,-30.99741488549363,-61.90431512513411,63.63981983672854,0.0,1.0,0.0,0.3333333333333333,0.0
2025-07,10,186,0,186,2,1,241.25668333333334,1201.2000326583336,0.010752688172043012,1.2970789426523297,186,2,1,241.25668333333334,1201.2000326583336,0.010752688172043012,1.2970789426523297,0.0,0.0,186,317.8795633512545,62.66195938633271,4.206926810791016,6.472133333333328,10.679060144124344,-46.838846816387864,18.678423247014088,29.726030279271203,0.5591397849462365,0.5591397849462365,0.2956989247311828,0.4838709677419355,2.0,117.78809999999976,80.25754637952271,99.88889637952266,-19.63134999999996,80.25754637952271,53.409900391483575,99.88889637952266,0.0,1.0,0.0,1.0,0.0
2025-07,11,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,334.39382715053756,65.97353425733034,5.771351440664837,-5.498163172043018,0.27318826862181483,-39.20040955420431,19.47189844924555,25.117070676523287,0.553763440860215,0.5053763440860215,0.2903225806451613,0.3924731182795699,,,,,,,,,,,,,
2025-07,12,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,311.85563620071684,59.06295469830164,7.076451119840097,-19.884818727598578,-12.808367607758479,-38.445302331993986,19.875349780680573,16.045560319593775,0.5483870967741935,0.3279569892473118,0.27419354838709675,0.2903225806451613,,,,,,,,,,,,,
2025-07,13,186,0,186,0,0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,186,193.50566200716847,50.46254711390582,3.741510062863683,-15.945723387096786,-12.2042133242331,-41.754469835696646,18.839466622127354,8.152610140382315,0.5591397849462365,0.3333333333333333,0.23118279569892472,0.1935483870967742,,,,,,,,,,,,,
