group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
B2,2025-03-27,0,plan,41343.646060928506,0.0,0.02054860000498593,2.4054832200211726e-12,144,B2 2025-03-27 00:00 plan
B2,2025-03-27,6,revision,28669.459532514393,0.0,0.01825909991748631,1.8189894035458565e-12,109,B2 2025-03-27 06:00
B2,2025-03-27,12,revision,23849.530756766955,0.0,0.015759299974888563,3.885780586188048e-12,73,B2 2025-03-27 12:00
B2,2025-03-27,18,revision,12854.365503398363,0.0,0.007686999859288335,9.094947017729282e-13,37,B2 2025-03-27 18:00
B2,2025-03-28,0,plan,15668.616524353429,0.0,0.02235010010190308,9.251858538542972e-13,144,B2 2025-03-28 00:00 plan
B2,2025-03-28,6,revision,7214.365001019086,1.2606718701430478e-16,0.05532220005989075,1.6168794698185388e-11,109,B2 2025-03-28 06:00
B2,2025-03-28,12,revision,7229.283645384471,0.0,0.014494099887087941,1.892930256985892e-10,73,B2 2025-03-28 12:00
B2,2025-03-28,18,revision,4942.156798129476,0.0,0.007279600016772747,4.547473508864641e-13,37,B2 2025-03-28 18:00
B2,2025-03-29,0,plan,14179.741754854633,0.0,0.024328799918293953,3.885780586188048e-12,144,B2 2025-03-29 00:00 plan
B2,2025-03-29,6,revision,7344.620089919199,0.0,0.041120899841189384,5.399384643093679e-10,109,B2 2025-03-29 06:00
B2,2025-03-29,12,revision,7202.024653047851,1.2628319751558138e-16,0.012947400100529194,9.094947017729282e-13,73,B2 2025-03-29 12:00
B2,2025-03-29,18,revision,4985.744709965932,0.0,0.008315999992191792,9.094947017729282e-13,37,B2 2025-03-29 18:00
B2,2025-03-30,0,plan,39896.751999807,0.0,0.02101080003194511,9.094947017729282e-13,144,B2 2025-03-30 00:00 plan
B2,2025-03-30,6,revision,24908.10302226123,0.0,0.025180800119414926,7.958078640513122e-13,109,B2 2025-03-30 06:00
B2,2025-03-30,12,revision,22739.161871548484,0.0,0.013379500014707446,1.4247862149356177e-11,73,B2 2025-03-30 12:00
B2,2025-03-30,18,revision,13417.306181154405,0.0,0.011367399943992496,8.754108549169359e-13,37,B2 2025-03-30 18:00
B2,2025-03-31,0,plan,35147.66292919414,0.0,0.048565999837592244,8.696747026230394e-12,144,B2 2025-03-31 00:00 plan
B2,2025-03-31,6,revision,30738.94951347823,0.0,0.02319009997881949,6.1789673635376015e-12,109,B2 2025-03-31 06:00
B2,2025-03-31,12,revision,22881.00206630896,0.0,0.02009949996136129,1.8189894035458565e-12,73,B2 2025-03-31 12:00
B2,2025-03-31,18,revision,13015.989866870417,0.0,0.012081900145858526,9.094947017729282e-13,37,B2 2025-03-31 18:00
B2,2025-04-01,0,plan,42020.2035985499,0.0,0.028008599998429418,1.8565917224846075e-11,144,B2 2025-04-01 00:00 plan
B2,2025-04-01,6,revision,29508.82805217819,0.0,0.02984649990685284,9.094947017729282e-13,109,B2 2025-04-01 06:00
B2,2025-04-01,12,revision,23795.959379965516,0.0,0.021318500163033605,1.8189894035458565e-12,73,B2 2025-04-01 12:00
B2,2025-04-01,18,revision,12608.759408716252,0.0,0.01178609998896718,1.2582527612418442e-11,37,B2 2025-04-01 18:00
B2,2025-04-02,0,plan,40409.12898830314,0.0,0.03315249993465841,8.668621376273222e-13,144,B2 2025-04-02 00:00 plan
B2,2025-04-02,6,revision,29320.294651095945,0.0,0.018082300201058388,8.313350008393172e-13,109,B2 2025-04-02 06:00
B2,2025-04-02,12,revision,21675.356677812153,0.0,0.020985000068321824,4.40003589119442e-12,73,B2 2025-04-02 12:00
B2,2025-04-02,18,revision,12646.692903292946,0.0,0.00681679998524487,1.8189894035458565e-12,37,B2 2025-04-02 18:00
B2,2025-04-03,0,plan,42151.43653159845,0.0,0.031214100075885653,9.094947017729282e-13,144,B2 2025-04-03 00:00 plan
B2,2025-04-03,6,revision,26669.063576195866,0.0,0.018602000083774328,1.7053025658242404e-12,109,B2 2025-04-03 06:00
B2,2025-04-03,12,revision,23511.68731818982,0.0,0.013921600067988038,1.8189894035458565e-12,73,B2 2025-04-03 12:00
B2,2025-04-03,18,revision,12733.989334239855,0.0,0.007633500033989549,1.8189894035458565e-12,37,B2 2025-04-03 18:00
B2,2025-04-04,0,plan,14227.020696327007,0.0,0.027030800003558397,8.526512829121202e-13,144,B2 2025-04-04 00:00 plan
B2,2025-04-04,6,revision,6231.184768322929,0.0,0.023647999856621027,1.1102230246251565e-12,109,B2 2025-04-04 06:00
B2,2025-04-04,12,revision,6456.800798249356,0.0,0.013935399940237403,9.094947017729282e-13,73,B2 2025-04-04 12:00
B2,2025-04-04,18,revision,4881.034412870614,0.0,0.008012500125914812,5.684341886080801e-13,37,B2 2025-04-04 18:00
B2,2025-04-05,0,plan,13991.965188075465,0.0,0.031980999978259206,9.094947017729282e-13,144,B2 2025-04-05 00:00 plan
B2,2025-04-05,6,revision,6529.70346114553,0.0,0.01927160006016493,8.917311333789257e-13,109,B2 2025-04-05 06:00
B2,2025-04-05,12,revision,6521.9697428601585,0.0,0.013726299861446023,9.094947017729282e-13,73,B2 2025-04-05 12:00
B2,2025-04-05,18,revision,5089.996090586455,0.0,0.007664100034162402,7.389644451905042e-13,37,B2 2025-04-05 18:00
B2,2025-04-06,0,plan,38508.689203123744,0.0,0.03028569999150932,9.094947017729282e-13,144,B2 2025-04-06 00:00 plan
B2,2025-04-06,6,revision,24196.257706773282,0.0,0.02256070007570088,9.094947017729282e-13,109,B2 2025-04-06 06:00
B2,2025-04-06,12,revision,22999.5867830835,0.0,0.014471500180661678,2.035408878479454e-12,73,B2 2025-04-06 12:00
B2,2025-04-06,18,revision,12558.105661632417,0.0,0.007642399985343218,1.8189894035458565e-12,37,B2 2025-04-06 18:00
B2,2025-04-07,0,plan,34155.72496225109,0.0,0.030814100056886673,1.9042545318370685e-12,144,B2 2025-04-07 00:00 plan
B2,2025-04-07,6,revision,24607.65573366887,0.0,0.02218699990771711,8.633094239485217e-13,109,B2 2025-04-07 06:00
B2,2025-04-07,12,revision,22215.550090843382,0.0,0.013729299884289503,1.1368683772161603e-12,73,B2 2025-04-07 12:00
B2,2025-04-07,18,revision,12516.516057911747,0.0,0.010494900168851018,4.779510121011299e-10,37,B2 2025-04-07 18:00
B2,2025-04-08,0,plan,39993.805452882,0.0,0.02316169999539852,2.590520390792032e-12,144,B2 2025-04-08 00:00 plan
B2,2025-04-08,6,revision,25425.96674995961,0.0,0.018452499993145466,9.094947017729282e-13,109,B2 2025-04-08 06:00
B2,2025-04-08,12,revision,22698.50129958588,0.0,0.014176800148561597,8.810729923425242e-13,73,B2 2025-04-08 12:00
B2,2025-04-08,18,revision,12596.236755660171,0.0,0.011300500016659498,7.958078640513122e-13,37,B2 2025-04-08 18:00
B2,2025-04-09,0,plan,38766.71319407423,0.0,0.054359399946406484,8.61626559574353e-12,144,B2 2025-04-09 00:00 plan
B2,2025-04-09,6,revision,27304.49462253858,0.0,0.027409000089392066,2.7284841053187847e-12,109,B2 2025-04-09 06:00
B2,2025-04-09,12,revision,23413.008627380677,0.0,0.014662399888038635,2.590520390792032e-12,73,B2 2025-04-09 12:00
B2,2025-04-09,18,revision,12706.373020063707,0.0,0.007553099887445569,9.094947017729282e-13,37,B2 2025-04-09 18:00
B2,2025-04-10,0,plan,38532.807669051326,0.0,0.027715699980035424,1.295260195396016e-12,144,B2 2025-04-10 00:00 plan
B2,2025-04-10,6,revision,26362.498943377217,0.0,0.026978700188919902,1.5916157281026244e-12,109,B2 2025-04-10 06:00
B2,2025-04-10,12,revision,22816.420625195096,0.0,0.015742899850010872,1.2582527612418442e-11,73,B2 2025-04-10 12:00
B2,2025-04-10,18,revision,12915.057594606622,0.0,0.011434199986979365,8.633094239485217e-13,37,B2 2025-04-10 18:00
B2,2025-04-11,0,plan,13192.997247318614,0.0,0.02399220014922321,1.295260195396016e-12,144,B2 2025-04-11 00:00 plan
B2,2025-04-11,6,revision,6339.108110891994,0.0,0.022238799836486578,4.625929269271486e-12,109,B2 2025-04-11 06:00
B2,2025-04-11,12,revision,5876.143843411947,0.0,0.014300900045782328,2.9910495566744303e-12,73,B2 2025-04-11 12:00
B2,2025-04-11,18,revision,4919.383920622056,0.0,0.007786700036376715,8.526512829121202e-13,37,B2 2025-04-11 18:00
B2,2025-04-12,0,plan,14603.626663800562,0.0,0.056534399976953864,1.6653345369377348e-11,144,B2 2025-04-12 00:00 plan
B2,2025-04-12,6,revision,6552.256614673782,0.0,0.04872999992221594,5.551115123125783e-12,109,B2 2025-04-12 06:00
B2,2025-04-12,12,revision,6637.928938276409,2.7402965901864136e-16,0.009474000195041299,9.094947017729282e-13,73,B2 2025-04-12 12:00
B2,2025-04-12,18,revision,5039.840034566035,0.0,0.007208700058981776,8.526512829121202e-13,37,B2 2025-04-12 18:00
B2,2025-04-13,0,plan,35634.83094849326,0.0,0.020472999894991517,1.8503717077085944e-12,144,B2 2025-04-13 00:00 plan
B2,2025-04-13,6,revision,21883.324107956054,0.0,0.03444409999065101,1.3642420526593924e-12,109,B2 2025-04-13 06:00
B2,2025-04-13,12,revision,21518.33280547485,0.0,0.0197049998678267,5.939693181744587e-11,73,B2 2025-04-13 12:00
B2,2025-04-13,18,revision,12603.764100869561,0.0,0.01082920003682375,8.637535131583718e-13,37,B2 2025-04-13 18:00
B2,2025-04-14,0,plan,38490.208752151455,0.0,0.026024300139397383,9.251858538542972e-13,144,B2 2025-04-14 00:00 plan
B2,2025-04-14,6,revision,22320.541299134777,0.0,0.023845700081437826,9.094947017729282e-13,109,B2 2025-04-14 06:00
B2,2025-04-14,12,revision,21473.316097220173,0.0,0.015323499916121364,9.094947017729282e-13,73,B2 2025-04-14 12:00
B2,2025-04-14,18,revision,13343.800002981741,0.0,0.011941800126805902,9.094947017729282e-13,37,B2 2025-04-14 18:00
B2,2025-04-15,0,plan,33175.52906587349,0.0,0.03194899996742606,1.7905676941154525e-12,144,B2 2025-04-15 00:00 plan
B2,2025-04-15,6,revision,24056.848709065718,0.0,0.021299799904227257,9.094947017729282e-13,109,B2 2025-04-15 06:00
B2,2025-04-15,12,revision,20858.373570941236,0.0,0.017692599911242723,8.810729923425242e-13,73,B2 2025-04-15 12:00
B2,2025-04-15,18,revision,12778.707304937672,0.0,0.011162300128489733,6.821210263296962e-13,37,B2 2025-04-15 18:00
B2,2025-04-16,0,plan,36526.693672796726,0.0,0.03741470002569258,9.094947017729282e-13,144,B2 2025-04-16 00:00 plan
B2,2025-04-16,6,revision,25700.65864019564,0.0,0.030038600089028478,1.2505552149377763e-12,109,B2 2025-04-16 06:00
B2,2025-04-16,12,revision,22101.05944474571,0.0,0.01657800003886223,9.094947017729282e-13,73,B2 2025-04-16 12:00
B2,2025-04-16,18,revision,12662.013869446791,0.0,0.012331200065091252,1.5916157281026244e-12,37,B2 2025-04-16 18:00
B2,2025-04-17,0,plan,34137.20920165249,0.0,0.023749300045892596,1.6653345369377348e-12,144,B2 2025-04-17 00:00 plan
B2,2025-04-17,6,revision,25242.528559093113,0.0,0.02943970006890595,2.0463630789890885e-12,109,B2 2025-04-17 06:00
B2,2025-04-17,12,revision,21156.02550913109,0.0,0.015492599923163652,5.736152293896643e-12,73,B2 2025-04-17 12:00
B2,2025-04-17,18,revision,12610.520926463472,0.0,0.008229500148445368,1.8189894035458565e-12,37,B2 2025-04-17 18:00
B2,2025-04-18,0,plan,13359.321623090736,0.0,0.025923500070348382,8.526512829121202e-13,144,B2 2025-04-18 00:00 plan
B2,2025-04-18,6,revision,5747.614710995074,0.0,0.04367569996975362,5.3660779523549235e-12,109,B2 2025-04-18 06:00
B2,2025-04-18,12,revision,5849.651000196463,3.1095691067463083e-16,0.025856300024315715,2.9114488597770105e-12,73,B2 2025-04-18 12:00
B2,2025-04-18,18,revision,4785.557953915268,0.0,0.008982099825516343,6.821210263296962e-13,37,B2 2025-04-18 18:00
B2,2025-04-19,0,plan,12884.181618881381,0.0,0.05747310002334416,6.299929841393638e-11,144,B2 2025-04-19 00:00 plan
B2,2025-04-19,6,revision,5341.673282689281,0.0,0.02175750001333654,9.094947017729282e-13,109,B2 2025-04-19 06:00
B2,2025-04-19,12,revision,6208.373086244612,0.0,0.010875200154259801,1.0231815394945443e-12,73,B2 2025-04-19 12:00
B2,2025-04-19,18,revision,4832.150459016811,0.0,0.008847200078889728,6.252776074688882e-13,37,B2 2025-04-19 18:00
B2,2025-04-20,0,plan,34102.30683065247,0.0,0.029648000141605735,1.5063505998114124e-12,144,B2 2025-04-20 00:00 plan
B2,2025-04-20,6,revision,22022.06767359421,0.0,0.028005599975585938,1.5063505998114124e-12,109,B2 2025-04-20 06:00
B2,2025-04-20,12,revision,21573.274814629967,0.0,0.015826799906790257,8.242295734817162e-13,73,B2 2025-04-20 12:00
B2,2025-04-20,18,revision,12478.553901106423,0.0,0.011193000013008714,1.8189894035458565e-12,37,B2 2025-04-20 18:00
B2,2025-04-21,0,plan,36276.34734822109,0.0,0.02670579985715449,8.952838470577262e-13,144,B2 2025-04-21 00:00 plan
B2,2025-04-21,6,revision,20806.91981436739,0.0,0.018883199896663427,1.0231815394945443e-12,109,B2 2025-04-21 06:00
B2,2025-04-21,12,revision,20825.009133165026,0.0,0.02050659991800785,9.094947017729282e-13,73,B2 2025-04-21 12:00
B2,2025-04-21,18,revision,12318.480461246801,0.0,0.014155299868434668,1.3642420526593924e-12,37,B2 2025-04-21 18:00
B2,2025-04-22,0,plan,32949.442609951686,0.0,0.0339393001049757,9.094947017729282e-13,144,B2 2025-04-22 00:00 plan
B2,2025-04-22,6,revision,24263.586808527645,0.0,0.01936600008048117,3.700743415417189e-12,109,B2 2025-04-22 06:00
B2,2025-04-22,12,revision,20919.562929406173,0.0,0.013917600037530065,8.526512829121202e-13,73,B2 2025-04-22 12:00
B2,2025-04-22,18,revision,12662.491379779856,0.0,0.008632200071588159,9.094947017729282e-13,37,B2 2025-04-22 18:00
B2,2025-04-23,0,plan,31668.638648649154,0.0,0.027801800053566694,2.4442670110147446e-12,144,B2 2025-04-23 00:00 plan
B2,2025-04-23,6,revision,23278.228297055066,0.0,0.023381599923595786,1.1368683772161603e-12,109,B2 2025-04-23 06:00
B2,2025-04-23,12,revision,20847.444853128436,0.0,0.021259099943563342,1.2221335055073723e-12,73,B2 2025-04-23 12:00
B2,2025-04-23,18,revision,12512.294053443542,0.0,0.010329899843782187,2.2737367544323206e-12,37,B2 2025-04-23 18:00
B2,2025-04-24,0,plan,32794.80099308058,0.0,0.02911809994839132,3.0127011996228248e-12,144,B2 2025-04-24 00:00 plan
B2,2025-04-24,6,revision,19696.14408946576,0.0,0.02488499996252358,9.094947017729282e-13,109,B2 2025-04-24 06:00
B2,2025-04-24,12,revision,20593.578839978894,0.0,0.029421200044453144,1.153250646413263e-12,73,B2 2025-04-24 12:00
B2,2025-04-24,18,revision,12531.543728806391,0.0,0.008177899988368154,2.5011104298755527e-12,37,B2 2025-04-24 18:00
B2,2025-04-25,0,plan,13013.634672442886,0.0,0.02459460007958114,3.515706244646329e-12,144,B2 2025-04-25 00:00 plan
B2,2025-04-25,6,revision,5733.353025762925,0.0,0.01889199996367097,1.8503717077085944e-12,109,B2 2025-04-25 06:00
B2,2025-04-25,12,revision,5468.062478352524,0.0,0.009486900176852942,9.094947017729282e-13,73,B2 2025-04-25 12:00
B2,2025-04-25,18,revision,4518.150643356197,0.0,0.007428599987179041,7.958078640513122e-13,37,B2 2025-04-25 18:00
B2,2025-04-26,0,plan,13117.66125776017,0.0,0.02152210008352995,8.242295734817162e-13,144,B2 2025-04-26 00:00 plan
B2,2025-04-26,6,revision,5690.332925665661,0.0,0.019820400048047304,7.87370169064161e-13,109,B2 2025-04-26 06:00
B2,2025-04-26,12,revision,5888.750930581948,0.0,0.015125799924135208,9.094947017729282e-13,73,B2 2025-04-26 12:00
B2,2025-04-26,18,revision,4708.792954015679,0.0,0.007751299999654293,6.821210263296962e-13,37,B2 2025-04-26 18:00
B2,2025-04-27,0,plan,32306.528426333345,0.0,0.047954099951311946,2.5579538487363607e-12,144,B2 2025-04-27 00:00 plan
B2,2025-04-27,6,revision,21587.391779546404,0.0,0.02691950020380318,1.6484591469634324e-12,109,B2 2025-04-27 06:00
B2,2025-04-27,12,revision,20074.619973364017,0.0,0.026121699949726462,1.3073986337985843e-12,73,B2 2025-04-27 12:00
B2,2025-04-27,18,revision,12654.790662378698,0.0,0.007642799988389015,5.684341886080801e-13,37,B2 2025-04-27 18:00
B2,2025-04-28,0,plan,38833.077295696894,0.0,0.030422799987718463,6.106226635438361e-12,144,B2 2025-04-28 00:00 plan
B2,2025-04-28,6,revision,26160.639556148446,0.0,0.025186399929225445,1.0231815394945443e-12,109,B2 2025-04-28 06:00
B2,2025-04-28,12,revision,22381.37155108958,0.0,0.014604700030758977,9.094947017729282e-13,73,B2 2025-04-28 12:00
B2,2025-04-28,18,revision,12433.439750372983,0.0,0.011719599831849337,7.958078640513122e-13,37,B2 2025-04-28 18:00
B2,2025-04-29,0,plan,33186.69246322257,0.0,0.033960500033572316,4.547473508864641e-12,144,B2 2025-04-29 00:00 plan
B2,2025-04-29,6,revision,20832.935801987256,0.0,0.018583000171929598,8.526512829121202e-13,109,B2 2025-04-29 06:00
B2,2025-04-29,12,revision,21109.03001297874,0.0,0.014480300014838576,1.609823385706477e-11,73,B2 2025-04-29 12:00
B2,2025-04-29,18,revision,12564.582008957406,0.0,0.010778099996969104,7.958078640513122e-13,37,B2 2025-04-29 18:00
B2,2025-04-30,0,plan,32031.506891521793,0.0,0.032825500005856156,1.3642420526593924e-12,144,B2 2025-04-30 00:00 plan
B2,2025-04-30,6,revision,20655.32369944572,0.0,0.023869600147008896,3.787192781601334e-12,109,B2 2025-04-30 06:00
B2,2025-04-30,12,revision,20041.04409895137,0.0,0.021802800009027123,2.2168933355715126e-12,73,B2 2025-04-30 12:00
B2,2025-04-30,18,revision,12465.769934362837,0.0,0.007769000018015504,1.8189894035458565e-12,37,B2 2025-04-30 18:00
B2,2025-05-01,0,plan,33715.62593181879,0.0,0.029523100005462766,1.0658141036401503e-12,144,B2 2025-05-01 00:00 plan
B2,2025-05-01,6,revision,20658.123988121122,0.0,0.018755000084638596,9.094947017729282e-13,109,B2 2025-05-01 06:00
B2,2025-05-01,12,revision,20363.556516482062,0.0,0.032587300054728985,6.31494856406789e-13,73,B2 2025-05-01 12:00
B2,2025-05-01,18,revision,12947.316374352926,0.0,0.011460399953648448,7.620570841027074e-13,37,B2 2025-05-01 18:00
B2,2025-05-02,0,plan,14295.039668043362,0.0,0.08056479995138943,7.771561172376096e-12,144,B2 2025-05-02 00:00 plan
B2,2025-05-02,6,revision,6401.1707316713755,0.0,0.03490770002827048,3.30127585506148e-12,109,B2 2025-05-02 06:00
B2,2025-05-02,12,revision,6291.33924868472,0.0,0.009286499815061688,2.7284841053187847e-12,73,B2 2025-05-02 12:00
B2,2025-05-02,18,revision,5262.484790889484,0.0,0.008009999990463257,9.663381206337363e-13,37,B2 2025-05-02 18:00
B2,2025-05-03,0,plan,13745.038288450734,1.3233789279977938e-16,0.044629500014707446,1.5347723092418164e-12,144,B2 2025-05-03 00:00 plan
B2,2025-05-03,6,revision,5907.152238633113,0.0,0.027576199965551496,9.947598300641403e-13,109,B2 2025-05-03 06:00
B2,2025-05-03,12,revision,6020.982718705135,0.0,0.014278300106525421,5.153285205968435e-10,73,B2 2025-05-03 12:00
B2,2025-05-03,18,revision,5113.732561554586,0.0,0.007805800065398216,5.684341886080801e-13,37,B2 2025-05-03 18:00
B2,2025-05-04,0,plan,36502.1408466907,0.0,0.0206816999707371,9.094947017729282e-13,144,B2 2025-05-04 00:00 plan
B2,2025-05-04,6,revision,21663.21390766509,0.0,0.01880459999665618,1.852222079416303e-10,109,B2 2025-05-04 06:00
B2,2025-05-04,12,revision,20861.9163165968,0.0,0.02795469993725419,1.3642420526593924e-12,73,B2 2025-05-04 12:00
B2,2025-05-04,18,revision,13858.6384520386,0.0,0.010772200068458915,7.958078640513122e-13,37,B2 2025-05-04 18:00
B2,2025-05-05,0,plan,39339.281211593814,0.0,0.023632700089365244,7.958078640513122e-13,144,B2 2025-05-05 00:00 plan
B2,2025-05-05,6,revision,24438.58319095571,0.0,0.030422199983149767,3.069544618483633e-12,109,B2 2025-05-05 06:00
B2,2025-05-05,12,revision,22248.06245051305,0.0,0.016505900071933866,2.0489933238612526e-12,73,B2 2025-05-05 12:00
B2,2025-05-05,18,revision,14106.607511506281,0.0,0.011222900124266744,8.206768598029157e-13,37,B2 2025-05-05 18:00
B2,2025-05-06,0,plan,34433.14284596882,0.0,0.038005399983376265,2.2737367544323206e-12,144,B2 2025-05-06 00:00 plan
B2,2025-05-06,6,revision,24478.84743307267,0.0,0.022854800103232265,3.240074875066057e-12,109,B2 2025-05-06 06:00
B2,2025-05-06,12,revision,21899.771548972578,0.0,0.014455399941653013,1.1368683772161603e-12,73,B2 2025-05-06 12:00
B2,2025-05-06,18,revision,14127.972451533527,0.0,0.015489500015974045,5.684341886080801e-13,37,B2 2025-05-06 18:00
B2,2025-05-07,0,plan,36977.72518622785,0.0,0.03320820000953972,1.7621459846850485e-12,144,B2 2025-05-07 00:00 plan
B2,2025-05-07,6,revision,26227.826933391145,0.0,0.02430750010535121,7.958078640513122e-13,109,B2 2025-05-07 06:00
B2,2025-05-07,12,revision,23629.4663084276,0.0,0.021887100068852305,8.952838470577262e-13,73,B2 2025-05-07 12:00
B2,2025-05-07,18,revision,14235.288444511245,0.0,0.012290199985727668,7.389644451905042e-13,37,B2 2025-05-07 18:00
B2,2025-05-08,0,plan,40786.60542210289,0.0,0.022090000100433826,8.526512829121202e-13,144,B2 2025-05-08 00:00 plan
B2,2025-05-08,6,revision,26250.89042570677,0.0,0.018455600133165717,1.2323475573339238e-10,109,B2 2025-05-08 06:00
B2,2025-05-08,12,revision,24640.258853328865,0.0,0.015640199882909656,8.704148513061227e-13,73,B2 2025-05-08 12:00
B2,2025-05-08,18,revision,15385.28642197711,0.0,0.017537999898195267,5.684341886080801e-13,37,B2 2025-05-08 18:00
B2,2025-05-09,0,plan,14167.544786579194,0.0,0.041278199991211295,4.9960036108132044e-12,144,B2 2025-05-09 00:00 plan
B2,2025-05-09,6,revision,7540.647257972884,0.0,0.05804360006004572,1.480740428579645e-11,109,B2 2025-05-09 06:00
B2,2025-05-09,12,revision,7422.501477751526,0.0,0.01007319986820221,2.7284841053187847e-12,73,B2 2025-05-09 12:00
B2,2025-05-09,18,revision,5977.228496037035,0.0,0.008316099876537919,6.252776074688882e-13,37,B2 2025-05-09 18:00
B2,2025-05-10,0,plan,14487.042979743374,0.0,0.06207200000062585,1.7023419710919068e-11,144,B2 2025-05-10 00:00 plan
B2,2025-05-10,6,revision,8374.675107418934,0.0,0.03416440007276833,9.094947017729282e-13,109,B2 2025-05-10 06:00
B2,2025-05-10,12,revision,7628.185838011868,0.0,0.018057999899610877,9.094947017729282e-13,73,B2 2025-05-10 12:00
B2,2025-05-10,18,revision,5989.911906052784,0.0,0.007627999875694513,2.0463630789890885e-12,37,B2 2025-05-10 18:00
B2,2025-05-11,0,plan,37003.74170146849,0.0,0.02037929999642074,3.700743415417189e-12,144,B2 2025-05-11 00:00 plan
B2,2025-05-11,6,revision,24731.001002985326,0.0,0.02186730015091598,2.4054832200211726e-12,109,B2 2025-05-11 06:00
B2,2025-05-11,12,revision,22546.321929398713,0.0,0.013838700018823147,4.625929269271486e-12,73,B2 2025-05-11 12:00
B2,2025-05-11,18,revision,14257.685637124712,0.0,0.00791220017708838,6.821210263296962e-13,37,B2 2025-05-11 18:00
B2,2025-05-12,0,plan,33763.556798470134,0.0,0.032406199956312776,2.1032064978498966e-12,144,B2 2025-05-12 00:00 plan
B2,2025-05-12,6,revision,26410.173613736068,0.0,0.01736750011332333,1.0231815394945443e-12,109,B2 2025-05-12 06:00
B2,2025-05-12,12,revision,22526.178034155633,0.0,0.013857099926099181,1.0231815394945443e-12,73,B2 2025-05-12 12:00
B2,2025-05-12,18,revision,14336.21993306544,0.0,0.013136799912899733,1.0231815394945443e-12,37,B2 2025-05-12 18:00
B2,2025-05-13,0,plan,38777.1114949861,0.0,0.05893389997072518,1.0658141036401503e-12,144,B2 2025-05-13 00:00 plan
B2,2025-05-13,6,revision,24557.701026227547,0.0,0.0189345998223871,9.094947017729282e-13,109,B2 2025-05-13 06:00
B2,2025-05-13,12,revision,22947.8817434152,0.0,0.014000199967995286,7.958078640513122e-13,73,B2 2025-05-13 12:00
B2,2025-05-13,18,revision,14391.484900567746,0.0,0.007734599988907576,7.958078640513122e-13,37,B2 2025-05-13 18:00
B2,2025-05-14,0,plan,38608.244505357194,0.0,0.03586260019801557,3.169049304154988e-11,144,B2 2025-05-14 00:00 plan
B2,2025-05-14,6,revision,26107.8714549472,0.0,0.02570419991388917,4.2525982735242e-12,109,B2 2025-05-14 06:00
B2,2025-05-14,12,revision,23394.102901784092,0.0,0.02309989999048412,4.916955731459893e-12,73,B2 2025-05-14 12:00
B2,2025-05-14,18,revision,14705.421478522012,0.0,0.01108089997433126,3.1563769420539844e-10,37,B2 2025-05-14 18:00
B2,2025-05-15,0,plan,38268.83046331052,0.0,0.022769700037315488,9.251858538542972e-13,144,B2 2025-05-15 00:00 plan
B2,2025-05-15,6,revision,27826.177866091886,0.0,0.02887060004286468,1.8189894035458565e-12,109,B2 2025-05-15 06:00
B2,2025-05-15,12,revision,23978.722046989216,0.0,0.017379000084474683,3.5342099617234154e-11,73,B2 2025-05-15 12:00
B2,2025-05-15,18,revision,14927.540700978147,0.0,0.008255500113591552,1.0066022089934752e-12,37,B2 2025-05-15 18:00
B2,2025-05-16,0,plan,14806.741848470288,0.0,0.02141029993072152,8.526512829121202e-13,144,B2 2025-05-16 00:00 plan
B2,2025-05-16,6,revision,7824.213729592688,0.0,0.021754599874839187,1.1472304587793285e-11,109,B2 2025-05-16 06:00
B2,2025-05-16,12,revision,7736.447922822575,2.351194529701189e-16,0.00966159999370575,9.094947017729282e-13,73,B2 2025-05-16 12:00
B2,2025-05-16,18,revision,6276.331072043835,0.0,0.0069651000667363405,8.526512829121202e-13,37,B2 2025-05-16 18:00
B2,2025-05-17,0,plan,14872.230503069983,0.0,0.07046659989282489,1.4210854715202004e-12,144,B2 2025-05-17 00:00 plan
B2,2025-05-17,6,revision,7849.279924674925,0.0,0.05437949998304248,1.1652900866465643e-12,109,B2 2025-05-17 06:00
B2,2025-05-17,12,revision,7927.0019033470335,4.589350237894659e-16,0.009789800038561225,1.8189894035458565e-12,73,B2 2025-05-17 12:00
B2,2025-05-17,18,revision,6589.562949562564,0.0,0.007329999934881926,9.094947017729282e-13,37,B2 2025-05-17 18:00
B2,2025-05-18,0,plan,39559.160978746906,0.0,0.028730300022289157,3.700743415417189e-12,144,B2 2025-05-18 00:00 plan
B2,2025-05-18,6,revision,25403.95848886436,0.0,0.018277700059115887,9.094947017729282e-13,109,B2 2025-05-18 06:00
B2,2025-05-18,12,revision,23115.029816780647,0.0,0.01676760008558631,7.068419923446831e-11,73,B2 2025-05-18 12:00
B2,2025-05-18,18,revision,14886.155733274398,0.0,0.012218300020322204,2.3242642378641498e-12,37,B2 2025-05-18 18:00
B2,2025-05-19,0,plan,35896.40662711345,0.0,0.02486750017851591,8.526512829121202e-13,144,B2 2025-05-19 00:00 plan
B2,2025-05-19,6,revision,22394.070469711576,0.0,0.019566499860957265,9.094947017729282e-13,109,B2 2025-05-19 06:00
B2,2025-05-19,12,revision,22360.217560287732,0.0,0.025380699895322323,1.1472304587793285e-11,73,B2 2025-05-19 12:00
B2,2025-05-19,18,revision,14505.616905314293,0.0,0.007979399990290403,1.8189894035458565e-12,37,B2 2025-05-19 18:00
