contrast,date,delta_total_cost_yuan,delta_planned_cost_yuan,delta_emergency_cost_yuan,delta_unused_kWh,delta_morning_emergency_cost_yuan
no_correction,2025-11-11,387.25395112072874,-13.844501582614612,401.09845270333665,68.61641666666651,3.471537889420791
no_correction,2025-11-12,4.21858985680592,4.218589856813196,0.0,-25.885549999998716,0.0
no_correction,2025-11-13,272.52845890445315,36.01287808487541,236.51558081957774,-23.7802333333334,0.0
no_correction,2025-11-14,-232.29015602610525,-232.29015602609434,-1.0231815394945443e-11,-88.8626493827096,0.0
no_correction,2025-11-15,-117.50887062641414,-173.79311575974862,56.284245133335844,6.278384567901412,56.284245133332206
no_correction,2025-11-16,139.00522800141334,22.62629395341355,116.37893404799979,24.178285802466462,0.0
no_correction,2025-11-17,51.19440467666573,51.19440467666573,0.0,-44.04580185185114,0.0
no_correction,2025-11-18,-63.045477970154025,-56.823640220165544,-6.221837749988481,-116.68808333333357,0.0
no_correction,2025-11-19,-17.285583114804467,-19.745995514465903,2.460412399666893,21.413333333333526,2.460412399666893
no_correction,2025-11-20,72.00183163617476,72.00183163617476,0.0,-55.75128333332941,0.0
no_correction,2025-11-21,-95.57289036992734,-99.35007271992436,3.7771823499988386,2.863366666666934,3.7771823499988386
no_correction,2025-11-22,-11.608814043825987,-65.40982932935003,53.801015285521316,2.940866666666352,53.80101528552359
no_correction,2025-11-23,-54.66574187904189,54.08985305795795,-108.75559493700007,-25.38506666666683,0.0
no_correction,2025-11-24,-27.49679237944656,-27.49679237944656,0.0,14.059925720164301,0.0
no_correction,2025-11-25,355.184708646957,128.58064560845378,226.60406303850323,48.18848333333324,226.60406303850232
no_correction,2025-11-26,72.13658297874645,72.13658297874645,0.0,-57.59864999999991,0.0
no_correction,2025-11-27,-46.87593367466616,-46.87593367466616,0.0,-18.23584794238377,0.0
no_correction,2025-11-28,22.299488814172946,-122.988453271857,145.2879420860304,-26.552316666666457,145.28794208603017
no_correction,2025-11-29,179.80487811048806,-39.64433317829025,219.44921128877832,15.722433333333129,0.0
no_correction,2025-11-30,385.49790243111784,102.78805065942288,282.7098517716918,65.56014588477956,0.0
no_correction,2025-12-01,-41.228079374166555,57.2504708833294,-98.47855025749595,-29.479249999999865,-98.47855025749595
no_correction,2025-12-02,-99.10332810653199,66.30826261430047,-165.4115907208252,0.0,-165.41159072082883
no_correction,2025-12-03,-88.56123324265354,67.68721096401714,-156.24844420667068,-1.1025166666668156,-156.24844420666523
no_correction,2025-12-04,186.2883136208693,126.90065501086065,59.38765861000138,27.10340000000008,59.38765861000138
no_correction,2025-12-05,119.4537966229691,141.38888748962927,-21.935090866660175,0.0,-21.935090866660175
no_correction,2025-12-06,140.56020619763876,185.60756009464967,-45.04735389701091,0.0,-45.04735389701091
no_correction,2025-12-07,-9.414867726532975,62.24950359014474,-71.6643713166668,0.0,-71.66437131666862
no_correction,2025-12-08,63.94716005117516,63.947160051167884,0.0,4.547473508864641e-13,0.0
no_correction,2025-12-09,-57.69070380330959,-57.690703803316865,0.0,-21.202583333332996,0.0
no_correction,2025-12-10,-59.48073040416057,-46.080982620842406,-13.3997477833218,-11.207333333333281,0.0
no_correction,2025-12-11,25.764148860573187,25.764148860580462,0.0,-12.309266666668918,0.0
no_correction,2025-12-12,-119.53996500682842,-42.54313950681171,-76.99682550002035,-24.04656666666665,0.0
no_correction,2025-12-13,-18.326979208355624,-18.326979208355624,0.0,-18.386489917696508,0.0
no_correction,2025-12-14,-34.313612584839575,-34.3136125848323,0.0,-45.70861666666474,0.0
no_correction,2025-12-15,-15.440410754221375,-15.440410754221375,0.0,2.0463630789890885e-12,0.0
no_correction,2025-12-16,-0.8573097248881822,29.302276941773016,-30.15958666665813,-0.2381833333333816,0.0
no_correction,2025-12-17,41.61141694973048,41.61141694973048,0.0,-1.692966666665484,0.0
no_correction,2025-12-18,-21.67306925493176,-8.377145704922441,-13.295923550002044,-17.409516666666605,0.0
no_correction,2025-12-19,37.909591560946865,37.90959156094323,0.0,9.094947017729282e-13,0.0
no_correction,2025-12-20,263.48140998400413,92.92139260376644,170.56001738023906,41.503483333333406,170.56001738023906
no_correction,2025-12-21,212.79740913469868,75.51309064136149,137.28431849333538,26.001600000000053,0.0
no_correction,2025-12-22,-11.068248338073317,-26.41008224406687,15.341833905995372,-13.68063333333339,0.0
no_correction,2025-12-23,23.81462040284532,23.814620402852597,0.0,-2.2737367544323206e-12,0.0
no_correction,2025-12-24,-19.34405370845343,-19.34405370845343,0.0,-34.30611666666766,0.0
no_correction,2025-12-25,-8.243866736243945,-8.243866736243945,0.0,-3.8115991769574293,0.0
no_correction,2025-12-26,2.2151579248456983,2.2151579248456983,0.0,-1.311166666666736,0.0
no_correction,2025-12-27,-34.62265211758131,-34.62265211758131,0.0,1.9326762412674725e-12,0.0
no_correction,2025-12-28,-43.15524001772428,-43.15524001773156,0.0,-20.234820370370016,0.0
no_correction,2025-12-29,-34.529571316386864,-34.529571316386864,0.0,-33.61769999999888,0.0
no_correction,2025-12-30,6.013179660178139,43.26720783517521,-37.254028174996165,-17.955533333333733,0.0
no_correction,2025-12-31,0.3085529403324472,0.30855294033972314,0.0,0.0,0.0
q80,2025-02-01,-1320.8994854896337,-1320.8994854896337,0.0,-127.32873333333191,0.0
q80,2025-02-02,-654.6181050075684,-654.6181050075684,0.0,-503.3229372428068,0.0
q80,2025-02-03,-609.6299826659451,-609.6299826659451,0.0,-1109.6954072016488,0.0
q80,2025-02-04,-523.0285446232083,-523.0285446232083,0.0,-1239.100313580243,0.0
q80,2025-02-05,-573.026088032595,-573.026088032595,0.0,-807.9473362139906,0.0
q80,2025-02-06,-396.0357736019723,-396.0357736019723,0.0,-1049.7827366255206,0.0
q80,2025-02-07,-500.9336121580236,-500.9336121580236,0.0,-802.5724390946525,0.0
q80,2025-02-08,-423.896088821828,-423.896088821828,0.0,-758.1792049382639,0.0
q80,2025-02-09,-370.4947023308632,-370.4947023308632,0.0,-441.04373909465403,0.0
q80,2025-02-10,-237.00186153481627,-237.00186153481627,0.0,-414.81443189299534,0.0
q80,2025-02-11,-222.33809126518463,-222.33809126518463,0.0,-229.91124526748763,0.0
q80,2025-02-12,-147.1123551832934,-147.1123551832934,0.0,-416.880999176954,0.0
q80,2025-02-13,-225.97019919703598,-225.97019919703598,0.0,-452.52991728394954,0.0
q80,2025-02-14,-425.8444210381458,-425.8444210381458,0.0,-472.3820656378666,0.0
q80,2025-02-15,-398.5804457934355,-398.5804457934355,0.0,-295.241632716049,0.0
q80,2025-02-16,-167.59522276461212,-167.59522276460484,0.0,-403.61060884773906,0.0
q80,2025-02-17,-220.98617977086542,-220.98617977086542,0.0,-387.21682818930094,0.0
q80,2025-02-18,-212.5285033540713,-212.5285033540713,0.0,-679.83848909465,0.0
q80,2025-02-19,-339.39366920790053,-339.39366920790053,0.0,-153.01297818930107,0.0
q80,2025-02-20,-106.25521470139938,-106.25521470139938,0.0,-474.0027345679009,0.0
q80,2025-02-21,-447.7327099361137,-447.7327099361137,0.0,-695.9713693415597,0.0
q80,2025-02-22,-551.9551802764254,-551.9551802764254,0.0,-685.7881446502088,0.0
q80,2025-02-23,-324.62890147457074,-324.62890147457074,0.0,-417.2531860082345,0.0
q80,2025-02-24,-226.2141616019726,-226.2141616019726,0.0,-415.81401337449006,0.0
q80,2025-02-25,-229.06929575407412,-229.06929575407412,0.0,-302.40159567901264,0.0
q80,2025-02-26,-178.0160958039487,-178.0160958039487,0.0,-679.7358864197593,0.0
q80,2025-02-27,-342.7735169461812,-342.7735169461739,0.0,-481.93934691358754,0.0
q80,2025-02-28,-501.39493902210234,-501.39493902210234,0.0,-530.5164072016541,0.0
q80,2025-03-01,-540.2985793088264,-540.2985793088264,0.0,-745.6116932098657,0.0
q80,2025-03-02,-329.8578659535706,-329.85786595357786,1.0913936421275139e-11,-90.96231666667063,0.0
q80,2025-03-03,-85.27400773646514,-85.27400773646514,0.0,-335.39862572016773,0.0
q80,2025-03-04,-191.87457300937967,-191.87457300937967,0.0,-400.0459588477406,0.0
q80,2025-03-05,-215.97254272691498,-215.97254272691498,0.0,-356.57898539095186,0.0
q80,2025-03-06,-198.41691097185685,-198.41691097185685,0.0,-369.79621275720365,0.0
q80,2025-03-07,-499.4238374024899,-499.4238374024899,0.0,-923.5561695473225,0.0
q80,2025-03-08,-668.3446212495655,-668.3446212495655,0.0,-768.2492919753149,0.0
q80,2025-03-09,-364.3634824859255,-364.3634824859255,0.0,-580.5614567901239,0.0
q80,2025-03-10,-804.2996130393876,-296.982521007405,-507.31709203198534,-546.6247775720207,0.0
q80,2025-03-11,-246.54768095901818,-246.54768095901818,0.0,-746.1005687242869,0.0
q80,2025-03-12,-365.3578952641983,-365.3578952641983,0.0,-530.3244370370403,0.0
q80,2025-03-13,-277.00371284247376,-277.0037128424665,0.0,-309.6846827160491,0.0
q80,2025-03-14,-494.82650398346414,-494.82650398346414,0.0,-727.5725170781825,0.0
q80,2025-03-15,-632.0732765713183,-632.0732765713183,0.0,-288.7960096687266,0.0
q80,2025-03-16,-143.99842096483917,-143.9984209648319,0.0,-750.7908084362207,0.0
q80,2025-03-17,-371.9881032562989,-371.9881032562989,0.0,-732.9676080246954,0.0
q80,2025-03-18,-361.3606082459228,-361.36060824593005,0.0,-519.316626337456,0.0
q80,2025-03-19,-267.4615023792576,-267.4615023792576,0.0,-796.2267397119303,0.0
q80,2025-03-20,-389.75489320296765,-389.75489320296765,0.0,-514.0689946502071,0.0
q80,2025-03-21,-565.3052567920495,-565.3052567920495,0.0,-522.1491146090502,0.0
q80,2025-03-22,-547.9515029043832,-547.9515029043832,0.0,-1335.4245967078168,0.0
q80,2025-03-23,-598.5581359631033,-598.5581359631105,0.0,-395.25558991769867,0.0
q80,2025-03-24,-218.25000666666165,-218.25000666666165,0.0,-84.01594567901066,0.0
q80,2025-03-25,-76.7668758897562,-76.7668758897562,0.0,-202.08538683127335,0.0
q80,2025-03-26,-136.05333532789518,-136.05333532789518,0.0,-395.917552263385,0.0
q80,2025-03-27,-219.59538296789833,-219.59538296789833,0.0,-430.3708818930113,0.0
q80,2025-03-28,-533.8988103584197,-533.8988103584197,0.0,-892.9457193415656,0.0
q80,2025-03-29,-682.971495800115,-682.971495800115,0.0,-699.6455674897188,0.0
q80,2025-03-30,-333.49581887802924,-333.49581887802924,0.0,-747.2658298354008,0.0
q80,2025-03-31,-369.5374251871617,-369.5374251871617,0.0,-663.737964814819,0.0
q80,2025-04-01,-336.4107374725936,-336.4107374725936,0.0,-615.1937119341537,0.0
q80,2025-04-02,-357.75661722420773,-313.5365848237052,-44.22003240050071,-521.5732751028863,-44.22003240050071
q80,2025-04-03,-267.04956625284103,-267.04956625284103,0.0,-324.2854543209887,0.0
q80,2025-04-04,-499.32939983330107,-499.32939983330107,0.0,-924.912313374487,0.0
q80,2025-04-05,-697.7038503425847,-697.7038503425847,0.0,-502.16971131688297,0.0
q80,2025-04-06,-252.3650570933387,-252.3650570933387,0.0,-357.3246331275732,0.0
q80,2025-04-07,-201.61574993876275,-201.61574993876275,0.0,-545.0927923868312,0.0
q80,2025-04-08,-277.2689832977776,-277.2689832977776,0.0,-228.1264078189315,0.0
q80,2025-04-09,-145.02988087041012,-145.02988087041012,0.0,-598.902477160495,0.0
q80,2025-04-10,-304.34028154073894,-304.34028154073894,0.0,-578.0881936214028,0.0
q80,2025-04-11,-591.9489436054992,-591.9489436054992,0.0,-651.5570691358007,0.0
q80,2025-04-12,-597.913670794982,-597.913670794982,0.0,-954.9302298353905,0.0
q80,2025-04-13,-424.66204371752974,-424.66204371752974,0.0,-681.7747718107066,0.0
q80,2025-04-14,-340.57815038617264,-340.57815038617264,0.0,-360.9924666666702,0.0
q80,2025-04-15,-209.99617760789988,-209.99617760789988,0.0,-759.5677185185232,0.0
q80,2025-04-16,-373.453996017779,-373.453996017779,0.0,-505.61388004114724,0.0
q80,2025-04-17,-266.77687157136097,-266.77687157136097,0.0,-625.6510158436231,0.0
q80,2025-04-18,-609.5700666678185,-609.5700666678185,0.0,-1118.7905024691427,0.0
q80,2025-04-19,-771.7655410670013,-771.7655410670013,0.0,-936.7521777777729,0.0
q80,2025-04-20,-427.0938530834537,-427.0938530834537,0.0,-866.3356720164629,0.0
q80,2025-04-21,-415.18806579654483,-415.18806579654483,0.0,-600.3153890946578,0.0
q80,2025-04-22,-301.834211190122,-301.834211190122,0.0,-617.3667965020613,0.0
q80,2025-04-23,-309.88800499160425,-309.88800499160425,0.0,-873.2792156378564,0.0
q80,2025-04-24,-430.4264632256818,-430.4264632256818,0.0,-628.6250755144065,0.0
q80,2025-04-25,-612.1981022079835,-612.1981022079835,0.0,-596.1203271605009,0.0
q80,2025-04-26,-568.6020057826863,-568.6020057826863,0.0,-287.07637407407674,0.0
q80,2025-04-27,-176.22087166259007,-176.22087166259007,0.0,-324.95218189299885,0.0
q80,2025-04-28,-187.79827993253275,-187.79827993253275,0.0,-417.86265000000253,0.0
q80,2025-04-29,-226.45347104296525,-226.45347104296525,0.0,-775.9172014403302,0.0
q80,2025-04-30,-379.54701495308836,-379.54701495308836,0.0,-351.7335960905357,0.0
q80,2025-05-01,-191.75796244049707,-191.75796244049707,0.0,-3.964855967076801,0.0
q80,2025-05-02,-120.00347334793696,-120.00347334793514,0.0,-64.71192674897247,0.0
q80,2025-05-03,-191.75309191640554,-191.75309191640372,0.0,-110.85237283950119,0.0
q80,2025-05-04,34.680365974672895,34.68036597466562,0.0,-1.336024691352577,0.0
q80,2025-05-05,122.97543907356157,122.97543907356157,0.0,5.306692181073686,0.0
q80,2025-05-06,123.62217336779577,123.62217336779577,0.0,-7.829041769551623,0.0
q80,2025-05-07,219.1229075355368,219.1229075355368,0.0,-9.385532921812228,0.0
q80,2025-05-08,67.54341782179108,67.54341782179108,0.0,-223.421787860083,0.0
q80,2025-05-09,-702.7766229718236,-702.7766229718236,0.0,-544.519830864192,0.0
q80,2025-05-10,-1027.6009411786981,-1027.6009411786981,0.0,-1756.041708024699,0.0
q80,2025-05-11,-784.0923515203103,-784.0923515203103,0.0,-1302.5054010288077,0.0
q80,2025-05-12,-605.2112406909291,-605.2112406909291,0.0,-1544.9720131687263,0.0
q80,2025-05-13,-708.9408801576938,-708.9408801576938,0.0,-1336.5986858024726,0.0
q80,2025-05-14,-619.9446320395728,-619.9446320395728,0.0,-1558.469252674895,0.0
q80,2025-05-15,-713.1841860621644,-713.1841860621644,0.0,-1944.573655187217,0.0
q80,2025-05-16,-1078.982577474355,-1078.982577474355,0.0,-1360.9242347736654,0.0
q80,2025-05-17,-836.8532230451328,-836.8532230451328,0.0,-1441.3558370370429,0.0
q80,2025-05-18,-646.0175278609313,-646.0175278609313,0.0,-1686.7624751028834,0.0
q80,2025-05-19,-768.9507503828354,-768.9507503828427,0.0,-1068.9619115226415,0.0
q80,2025-05-20,-505.85651825086825,-505.85651825086825,0.0,-1170.9348668724338,0.0
q80,2025-05-21,-549.9830384687812,-549.9830384687812,0.0,-1250.6840654321022,0.0
q80,2025-05-22,-583.9126167484792,-583.9126167484792,0.0,-1594.7780390946464,0.0
q80,2025-05-23,-959.6678748308987,-959.6678748308987,0.0,-2096.5930930041213,0.0
q80,2025-05-24,-1127.3733351680166,-1127.3733351680166,0.0,-2074.901181481484,0.0
q80,2025-05-25,-906.8074407058666,-906.8074407058666,0.0,-1372.0240205761293,0.0
q80,2025-05-26,-635.0747925214018,-635.0747925214018,0.0,-1704.3362561728363,0.0
q80,2025-05-27,-775.4204215486607,-775.4204215486607,0.0,-1511.36179300412,0.0
q80,2025-05-28,-694.5859551253961,-694.5859551253961,0.0,-1689.01333765433,0.0
q80,2025-05-29,-776.5679748321418,-776.5679748321418,0.0,-1115.7977845679034,0.0
q80,2025-05-30,-789.8152108375652,-789.8152108375652,0.0,-1996.5861292201625,0.0
q80,2025-05-31,-1080.549788952334,-1080.549788952334,0.0,-1782.4820329218092,0.0
q80,2025-06-01,-966.810282565697,-792.3888579555351,-174.4214246101692,1.2055833333333794,-1.26012419955264
q80,2025-06-02,426.41432315560087,426.4143231555936,0.0,92.18142427983457,0.0
q80,2025-06-03,433.0386673932662,433.0386673932662,0.0,73.1085166666644,0.0
q80,2025-06-04,313.99150221985474,313.99150221985474,0.0,53.12681481481468,0.0
q80,2025-06-05,370.52527194158756,370.52527194158756,0.0,36.35363436214311,0.0
q80,2025-06-06,336.6717981091133,336.6717981091133,0.0,-8.268444238682605,0.0
q80,2025-06-07,200.1685418082743,200.16854180827067,0.0,5.44647244830594,0.0
q80,2025-06-08,111.57259064864047,111.57259064864047,0.0,0.0,0.0
q80,2025-06-09,-901.6537966738251,-901.6537966738251,0.0,-291.8310499999998,0.0
q80,2025-06-10,-809.2391996674269,-809.2391996674269,0.0,-528.771162551453,0.0
q80,2025-06-11,-876.2505948542675,-876.2505948542675,0.0,-2176.736228806587,0.0
q80,2025-06-12,-978.7320294108649,-978.7320294108649,0.0,-2493.758509053503,0.0
q80,2025-06-13,-1270.510080458851,-1270.510080458851,0.0,-2756.0581755143994,0.0
q80,2025-06-14,-1352.1938622856687,-1352.1938622856687,0.0,-2514.789833744857,0.0
q80,2025-06-15,-1100.995909729878,-1100.995909729878,0.0,-2528.1849388888877,0.0
q80,2025-06-16,-1128.7654837449954,-1128.7654837449954,0.0,-2364.8536469135797,0.0
q80,2025-06-17,-1061.0800361958682,-1061.0800361958682,0.0,-1969.7397781893014,0.0
q80,2025-06-18,-890.3591925979854,-890.3591925979854,0.0,-2284.734812345683,0.0
q80,2025-06-19,-1024.8366247237063,-1024.8366247237063,0.0,-1858.875648971196,0.0
q80,2025-06-20,-1051.1637689457348,-1051.1637689457348,0.0,-2713.7840421810724,0.0
q80,2025-06-21,-1328.5208401531017,-1328.5208401531017,0.0,-3172.1987734567956,0.0
q80,2025-06-22,-1388.905723099262,-1388.905723099262,0.0,-1918.5620358024717,0.0
q80,2025-06-23,-868.5011788245683,-868.5011788245683,0.0,-2028.2080648148203,0.0
q80,2025-06-24,-913.6777714912969,-913.6777714912969,0.0,-2264.054749588481,0.0
q80,2025-06-25,-1016.0083059326571,-1016.0083059326571,0.0,-2072.87528415638,0.0
q80,2025-06-26,-934.3937921396864,-934.3937921396864,0.0,-1953.7086430041145,0.0
q80,2025-06-27,-1081.5308965711665,-1081.5308965711665,0.0,-2599.1576154320974,0.0
q80,2025-06-28,-1291.9599994148484,-1291.9599994148484,0.0,-2457.7661792181098,0.0
q80,2025-06-29,-1076.873822809015,-1076.873822809015,0.0,-2373.3426096707826,0.0
q80,2025-06-30,-1062.6632934017907,-1062.6632934017907,0.0,-1641.4233434156395,0.0
q80,2025-07-01,-743.2780993747147,-743.2780993747147,0.0,83.11515205761043,0.0
q80,2025-07-02,297.1954212861456,310.7470403309635,-13.551619044823383,80.40216728395717,-13.551619044828414
q80,2025-07-03,-146.17069443232322,344.42383643993526,-490.59453087226575,-5.339766666666833,-490.5945308722621
q80,2025-07-04,3.305597313948965,3.305597313963517,-1.4551915228366852e-11,0.0,-5.4569682106375694e-12
q80,2025-07-05,154.70484143660724,154.70484143660724,0.0,0.0,-1.8189894035458565e-12
q80,2025-07-06,175.51231353214826,309.2228447363159,-133.71053120416764,0.0,-133.7105312041631
q80,2025-07-07,430.3112813011321,430.3112813011321,0.0,18.720473251030853,0.0
q80,2025-07-08,176.92464662923885,176.92464662923885,0.0,-27.75135740740734,0.0
q80,2025-07-09,-1036.9168195802413,-1036.9168195802413,0.0,-289.3059333333349,0.0
q80,2025-07-10,-1206.0130955544446,-1206.0130955544446,0.0,-2441.3001014403344,0.0
q80,2025-07-11,-1275.2320730397005,-1275.2320730397005,0.0,-2826.847000205762,0.0
q80,2025-07-12,-1365.1068694313835,-1365.1068694313835,0.0,-2632.1556927983547,0.0
q80,2025-07-13,-1137.060711424565,-1137.0607114245722,0.0,-2600.480150411524,0.0
q80,2025-07-14,-1159.6283095440158,-1159.6283095440158,0.0,-2557.942779835392,0.0
q80,2025-07-15,-1141.4691060450568,-1141.4691060450568,0.0,-3090.7228234567956,0.0
q80,2025-07-16,-1368.3723887377782,-1368.3723887377782,0.0,-2833.8021621399184,0.0
q80,2025-07-17,-1259.2324918103695,-1259.2324918103695,0.0,-2674.051423251025,0.0
q80,2025-07-18,-1332.4280831291035,-1332.4280831291035,0.0,-3025.2625649526763,0.0
q80,2025-07-19,-1422.016954392333,-1422.016954392333,0.0,-2579.6621316872333,0.0
q80,2025-07-20,-1117.9744363380232,-1117.9744363380232,0.0,-2864.1233759259285,0.0
q80,2025-07-21,-1272.1129434266695,-1272.1129434266695,0.0,-2989.90607345679,0.0
q80,2025-07-22,-1325.5454333377784,-1325.5454333377784,0.0,-2541.7420555555545,0.0
q80,2025-07-23,-1134.5530168499972,-1134.5530168499972,0.0,-2487.1865174897102,0.0
q80,2025-07-24,-1111.2632576496908,-1111.2632576496908,0.0,-3173.5480825102895,0.0
q80,2025-07-25,-1511.6850976448986,-1511.6850976448986,0.0,-2760.161011934164,0.0
q80,2025-07-26,-1350.1222613468672,-1350.1222613468672,0.0,-2889.7652888888915,0.0
q80,2025-07-27,-1250.6241924834612,-1250.6241924834612,0.0,-2895.4005635802514,0.0
q80,2025-07-28,-1285.3994927422173,-1285.3994927422173,0.0,-2666.157834567901,0.0
q80,2025-07-29,-1187.6661129103668,-1187.6661129103668,0.0,-2670.2880320987642,0.0
q80,2025-07-30,-1189.4292942362954,-1189.4292942362954,0.0,-2644.277366872426,0.0
q80,2025-07-31,-1178.3253412511767,-1178.3253412511767,0.0,-1317.052480246919,0.0
q80,2025-08-01,-850.5776707837031,-850.5776707837031,0.0,-1512.7458620864236,0.0
q80,2025-08-02,-902.2630010069988,-902.2630010069988,0.0,-1580.691870781895,0.0
q80,2025-08-03,-695.0748696774899,-695.0748696774899,0.0,-441.80101522633595,0.0
q80,2025-08-04,-232.20491835061694,-232.20491835061694,0.0,-1012.775784362143,0.0
q80,2025-08-05,-479.22750720000477,-479.2275071999975,0.0,-945.0536436213952,0.0
q80,2025-08-06,-452.96495657185005,-452.96495657185005,0.0,-68.03567407407536,0.0
q80,2025-08-07,-43.63502572495781,-43.63502572495781,0.0,-812.6622390946504,0.0
q80,2025-08-08,-705.2497172352487,-705.2497172352487,0.0,-1172.5919259259317,0.0
q80,2025-08-09,-779.3765296684178,-779.3765296684178,0.0,-884.1717365123404,0.0
q80,2025-08-10,-396.2683795190096,-396.2683795190096,0.0,-1164.6636794238684,0.0
q80,2025-08-11,-551.1930940583989,-551.1930940583989,0.0,-694.6795623456819,0.0
q80,2025-08-12,-346.4972609481483,-346.4972609481483,0.0,-609.0532423868326,0.0
q80,2025-08-13,-312.5796684266679,-312.57966842666065,0.0,-1086.3629456790131,0.0
q80,2025-08-14,-511.58271250074176,-511.58271250074176,0.0,-320.2763415637892,0.0
q80,2025-08-15,-497.35991239766736,-497.35991239766736,0.0,-806.7883469135777,0.0
q80,2025-08-16,-642.617692568514,-642.617692568514,0.0,-916.7024314814844,0.0
q80,2025-08-17,-427.73098171259335,-427.73098171259335,0.0,-887.9594318930103,0.0
q80,2025-08-18,-428.3029359713546,-428.3029359713619,0.0,-1039.853911111114,0.0
q80,2025-08-19,-496.86683807111694,-496.86683807110967,0.0,-727.3660617283967,0.0
q80,2025-08-20,-468.1590236628399,-363.5072369995105,-104.65178666333304,-693.6590072016431,-104.65178666333304
q80,2025-08-21,-335.46332618765155,-335.46332618765155,0.0,-1024.2833413580283,0.0
q80,2025-08-22,-747.3374009143336,-747.3374009143117,-2.2168933355715126e-11,-471.57557160493525,0.0
q80,2025-08-23,-540.6783501506688,-540.6783501506688,0.0,-896.2244028806635,0.0
q80,2025-08-24,-413.98319487209665,-413.98319487209665,0.0,-1031.137375308641,0.0
q80,2025-08-25,-487.2188436582728,-487.2188436582728,0.0,-484.6790664609068,0.0
q80,2025-08-26,-256.5656316266686,-256.56563162666134,0.0,-1401.0979061728394,0.0
q80,2025-08-27,-647.4922490597528,-647.4922490597528,0.0,-1010.3300195473266,0.0
q80,2025-08-28,-480.5796510172877,-480.5796510172877,0.0,-1087.0856329218104,0.0
q80,2025-08-29,-770.1220555920008,-770.1220555920008,0.0,-1437.1333903292143,0.0
q80,2025-08-30,-856.4767440694195,-856.4767440694195,0.0,-982.4737958847836,0.0
q80,2025-08-31,-440.62288126420026,-440.62288126420026,0.0,-1152.1920569958884,0.0
q80,2025-09-01,-541.1831134153108,-541.1831134153108,0.0,-4509.333131481486,0.0
q80,2025-09-02,-1970.2487250524064,-1970.2487250524064,0.0,-4235.068484773667,0.0
q80,2025-09-03,-1854.3199051197516,-1854.3199051197516,0.0,-4261.627210288063,0.0
q80,2025-09-04,-1865.5940841006159,-1865.5940841006159,0.0,-4108.252023251029,0.0
q80,2025-09-05,-1842.5310926340317,-1842.5310926340317,0.0,-4403.9254479423835,0.0
q80,2025-09-06,-1936.314093699133,-1936.314093699133,0.0,-4919.149669135797,0.0
q80,2025-09-07,-2112.047841553416,-2112.047841553416,0.0,-4032.462146296295,0.0
q80,2025-09-08,-1768.3135144361077,-1768.313514436115,0.0,-104.33785246914067,0.0
q80,2025-09-09,-47.13222899840912,-47.13222899840912,0.0,-548.6127156378607,0.0
q80,2025-09-10,-309.75124113084894,-309.75124113087077,1.6370904631912708e-11,-340.81118004115365,1.6825651982799172e-11
q80,2025-09-11,-193.22462468938465,-193.22462468938465,0.0,-709.1977059670808,0.0
q80,2025-09-12,-643.944643568153,-643.944643568153,0.0,-1026.1272434156344,0.0
q80,2025-09-13,-735.0992707530495,-735.0992707530495,0.0,-990.3069553497917,0.0
q80,2025-09-14,-449.3706701678966,-449.3706701678966,0.0,-232.05868312757593,0.0
q80,2025-09-15,-143.0592594414411,-143.0592594414411,0.0,-452.86828539094677,0.0
q80,2025-09-16,-249.91011291358154,-249.91011291358154,0.0,-69.80828868312346,0.0
q80,2025-09-17,-83.09127351823554,-83.09127351823554,0.0,-424.0190727810841,0.0
q80,2025-09-18,-226.9838343051888,-226.98383430518152,0.0,-117.08433580247402,0.0
q80,2025-09-19,-384.57949028039366,-384.57949028039366,0.0,-750.4312024691299,0.0
q80,2025-09-20,-659.6707220318349,-659.6707220318349,0.0,-790.1714318930026,0.0
q80,2025-09-21,-362.0981948888948,-362.0981948888948,0.0,-485.1754487654325,0.0
q80,2025-09-22,-257.5449776059322,-257.5449776059322,0.0,-101.73533888889506,0.0
q80,2025-09-23,-78.00548390026961,-78.00548390026233,0.0,-597.4792057613186,0.0
q80,2025-09-24,-320.84426951802743,-320.84426951802743,0.0,-761.8412833333423,0.0
q80,2025-09-25,-373.8849813086417,-373.884981308649,0.0,-550.1388606995915,0.0
q80,2025-09-26,-581.7597611139681,-581.7597611139681,0.0,-891.7521794238764,0.0
q80,2025-09-27,-681.2722786121703,-681.2722786121703,0.0,-109.54872222222366,0.0
q80,2025-09-28,-75.21481382639467,-75.21481382639467,0.0,-556.2615847736633,0.0
q80,2025-09-29,-273.3190269629631,-273.3190269629631,0.0,-526.8211339506197,0.0
q80,2025-09-30,-265.28978582222044,-265.2897858222277,0.0,-719.6902368312822,0.0
q80,2025-10-01,-356.00979692148394,-356.00979692148394,0.0,-2510.341675925927,0.0
q80,2025-10-02,-1122.3041133215447,-1122.3041133215447,0.0,-2884.5036002057577,0.0
q80,2025-10-03,-1410.635646039118,-1410.635646039118,0.0,-2992.2307438271637,0.0
q80,2025-10-04,-1441.9143957815832,-1441.9143957815832,0.0,-3187.5555300411543,0.0
q80,2025-10-05,-1389.9527083422217,-1389.9527083422217,0.0,-2613.27654382716,0.0
q80,2025-10-06,-1165.091089893147,-1165.091089893147,0.0,-2383.5987460905353,0.0
q80,2025-10-07,-1067.0416380393872,-1067.0416380393872,0.0,-2600.21741296296,0.0
