strategy_id,date,previous_final_kWh,initial_kWh,morning_emergency_cost_yuan
B_fixed_q80,2025-05-10,10800.0,10800.0,0.0
B_fixed_q80,2025-05-11,10800.0,10800.0,0.0
B_fixed_q80,2025-05-12,10800.0,10800.0,0.0
B_fixed_q80,2025-05-13,10800.0,10800.0,0.0
B_fixed_q80,2025-05-14,10800.0,10800.0,0.0
B_fixed_q80,2025-05-15,10800.0,10800.0,0.0
B_fixed_q80,2025-05-16,10800.0,10800.0,0.0
B_fixed_q80,2025-05-17,10800.0,10800.0,0.0
B_fixed_q80,2025-05-18,10800.0,10800.0,0.0
B_fixed_q80,2025-05-19,10800.0,10800.0,0.0
B_fixed_q80,2025-05-20,10800.0,10800.0,0.0
B_fixed_q80,2025-05-21,10800.0,10800.0,0.0
B_fixed_q80,2025-05-22,10800.0,10800.0,0.0
B_fixed_q80,2025-05-23,10800.0,10800.0,0.0
B_fixed_q80,2025-05-24,10800.0,10800.0,0.0
B_fixed_q80,2025-05-25,10800.0,10800.0,0.0
B_fixed_q80,2025-05-26,10800.0,10800.0,0.0
B_fixed_q80,2025-05-27,10800.0,10800.0,0.0
B_fixed_q80,2025-05-28,10800.0,10800.0,0.0
B_fixed_q80,2025-05-29,10800.0,10800.0,0.0
B_fixed_q80,2025-05-30,10800.0,10800.0,0.0
B_fixed_q80,2025-05-31,10800.0,10800.0,0.0
B_fixed_q80,2025-06-01,10800.0,10800.0,1.26012419955264
B_fixed_q80,2025-06-02,9977.309295,9977.309295,0.0
B_fixed_q80,2025-06-03,9165.75387574074,9165.75387574074,0.0
B_fixed_q80,2025-06-04,8580.99819962963,8580.99819962963,0.0
B_fixed_q80,2025-06-05,7878.283092037039,7878.283092037039,0.0
B_fixed_q80,2025-06-06,6900.1045177777805,6900.1045177777805,0.0
B_fixed_q80,2025-06-07,6396.049702962966,6396.049702962966,0.0
B_fixed_q80,2025-06-08,6162.864000740745,6162.864000740745,0.0
B_fixed_q80,2025-06-09,8077.448349629636,8077.448349629636,0.0
B_fixed_q80,2025-06-10,9532.174645555566,9532.174645555566,0.0
B_fixed_q80,2025-06-11,10800.0,10800.0,0.0
B_fixed_q80,2025-06-12,10800.0,10800.0,0.0
B_fixed_q80,2025-06-13,10800.0,10800.0,0.0
B_fixed_q80,2025-06-14,10800.0,10800.0,0.0
B_fixed_q80,2025-06-15,10800.0,10800.0,0.0
B_fixed_q80,2025-06-16,10800.0,10800.0,0.0
B_fixed_q80,2025-06-17,10800.0,10800.0,0.0
B_fixed_q80,2025-06-18,10800.0,10800.0,0.0
B_fixed_q80,2025-06-19,10800.0,10800.0,0.0
B_fixed_q80,2025-06-20,10800.0,10800.0,0.0
B_fixed_q80,2025-06-21,10800.0,10800.0,0.0
B_fixed_q80,2025-06-22,10800.0,10800.0,0.0
B_fixed_q80,2025-06-23,10800.0,10800.0,0.0
B_fixed_q80,2025-06-24,10800.0,10800.0,2749.442880942157
B_fixed_q80,2025-06-25,10800.0,10800.0,0.0
B_fixed_q80,2025-06-26,10800.0,10800.0,0.0
B_fixed_q80,2025-06-27,10800.0,10800.0,0.0
B_fixed_q80,2025-06-28,10800.0,10800.0,0.0
B_fixed_q80,2025-06-29,10800.0,10800.0,0.0
B_fixed_q80,2025-06-30,10800.0,10800.0,0.0
B_fixed_q80,2025-07-01,10800.0,10800.0,0.0
B_fixed_q80,2025-07-02,10201.513515,10201.513515,13.551619044828414
B_fixed_q80,2025-07-03,9529.334589629629,9529.334589629629,15652.246622447332
B_fixed_q80,2025-07-04,8971.71668037037,8971.71668037037,10211.14756547208
B_fixed_q80,2025-07-05,8195.79845611111,8195.79845611111,9381.531850261832
B_fixed_q80,2025-07-06,7601.236107962961,7601.236107962961,7056.194610899146
B_fixed_q80,2025-07-07,6736.695274074073,6736.695274074073,0.0
B_fixed_q80,2025-07-08,6376.8046116666665,6376.8046116666665,0.0
B_fixed_q80,2025-07-09,8553.901797407409,8553.901797407409,0.0
B_fixed_q80,2025-07-10,10740.827032222223,10740.827032222223,0.0
B_fixed_q80,2025-07-11,10800.0,10800.0,0.0
B_fixed_q80,2025-07-12,10800.0,10800.0,0.0
B_fixed_q80,2025-07-13,10800.0,10800.0,0.0
B_fixed_q80,2025-07-14,10800.0,10800.0,0.0
B_fixed_q80,2025-07-15,10800.0,10800.0,0.0
B_fixed_q80,2025-07-16,10800.0,10800.0,0.0
B_fixed_q80,2025-07-17,10800.0,10800.0,0.0
B_fixed_q80,2025-07-18,10800.0,10800.0,0.0
B_fixed_q80,2025-07-19,10800.0,10800.0,0.0
B_fixed_q80,2025-07-20,10800.0,10800.0,0.0
B_fixed_q80,2025-07-21,10800.0,10800.0,0.0
B_fixed_q80,2025-07-22,10800.0,10800.0,0.0
B_fixed_q80,2025-07-23,10800.0,10800.0,0.0
B_fixed_q80,2025-07-24,10800.0,10800.0,0.0
B_fixed_q80,2025-07-25,10800.0,10800.0,0.0
B_fixed_q80,2025-07-26,10800.0,10800.0,0.0
B_fixed_q80,2025-07-27,10800.0,10800.0,0.0
B_fixed_q80,2025-07-28,10800.0,10800.0,0.0
B_fixed_q80,2025-07-29,10800.0,10800.0,0.0
B_fixed_q80,2025-07-30,10800.0,10800.0,0.0
B_fixed_q80,2025-07-31,10800.0,10800.0,0.0
B_fixed_q80,2025-08-01,10800.0,10800.0,0.0
B_fixed_q80,2025-08-02,10800.0,10800.0,0.0
B_fixed_q80,2025-08-03,10800.0,10800.0,0.0
B_fixed_q80,2025-08-04,10800.0,10800.0,0.0
B_fixed_q80,2025-08-05,10800.0,10800.0,0.0
B_fixed_q80,2025-08-06,10800.0,10800.0,0.0
B_fixed_q80,2025-08-07,10743.687423703705,10743.687423703705,0.0
B_fixed_q80,2025-08-08,10800.0,10800.0,0.0
B_fixed_q80,2025-08-09,10800.0,10800.0,0.0
B_fixed_q80,2025-08-10,10800.0,10800.0,0.0
B_fixed_q80,2025-08-11,10800.0,10800.0,0.0
B_fixed_q80,2025-08-12,10800.0,10800.0,0.0
B_fixed_q80,2025-08-13,10800.0,10800.0,0.0
B_fixed_q80,2025-08-14,10800.0,10800.0,0.0
B_fixed_q80,2025-08-15,10800.0,10800.0,0.0
B_fixed_q80,2025-08-16,10800.0,10800.0,0.0
B_fixed_q80,2025-08-17,10800.0,10800.0,0.0
B_fixed_q80,2025-08-18,10800.0,10800.0,0.0
B_fixed_q80,2025-08-19,10800.0,10800.0,0.0
B_fixed_q80,2025-08-20,10800.0,10800.0,2265.2387888549933
B_fixed_q80,2025-08-21,10800.0,10800.0,0.0
B_fixed_q80,2025-08-22,10800.0,10800.0,0.0
B_fixed_q80,2025-08-23,10800.0,10800.0,0.0
B_fixed_q80,2025-08-24,10800.0,10800.0,0.0
B_fixed_q80,2025-08-25,10800.0,10800.0,0.0
B_fixed_q80,2025-08-26,10800.0,10800.0,0.0
B_fixed_q80,2025-08-27,10800.0,10800.0,0.0
B_fixed_q80,2025-08-28,10800.0,10800.0,0.0
B_fixed_q80,2025-08-29,10800.0,10800.0,0.0
B_fixed_q80,2025-08-30,10800.0,10800.0,0.0
B_fixed_q80,2025-08-31,10800.0,10800.0,0.0
B_fixed_q80,2025-09-01,10800.0,10800.0,0.0
B_fixed_q80,2025-09-02,10800.0,10800.0,0.0
B_fixed_q80,2025-09-03,10800.0,10800.0,0.0
B_fixed_q80,2025-09-04,10800.0,10800.0,0.0
B_fixed_q80,2025-09-05,10800.0,10800.0,0.0
B_fixed_q80,2025-09-06,10800.0,10800.0,0.0
B_fixed_q80,2025-09-07,10800.0,10800.0,0.0
B_fixed_q80,2025-09-08,10800.0,10800.0,0.0
B_fixed_q80,2025-09-09,10732.42173,10732.42173,0.0
B_fixed_q80,2025-09-10,10800.0,10800.0,3946.532941386644
B_fixed_q80,2025-09-11,10800.0,10800.0,0.0
B_fixed_q80,2025-09-12,10800.0,10800.0,0.0
B_fixed_q80,2025-09-13,10800.0,10800.0,0.0
B_fixed_q80,2025-09-14,10800.0,10800.0,0.0
B_fixed_q80,2025-09-15,10800.0,10800.0,0.0
B_fixed_q80,2025-09-16,10800.0,10800.0,0.0
B_fixed_q80,2025-09-17,10797.280262592592,10797.280262592592,0.0
B_fixed_q80,2025-09-18,10800.0,10800.0,0.0
B_fixed_q80,2025-09-19,10724.292287407408,10724.292287407408,0.0
B_fixed_q80,2025-09-20,10800.0,10800.0,0.0
B_fixed_q80,2025-09-21,10800.0,10800.0,0.0
B_fixed_q80,2025-09-22,10800.0,10800.0,0.0
B_fixed_q80,2025-09-23,10767.93711,10767.93711,0.0
B_fixed_q80,2025-09-24,10800.0,10800.0,0.0
B_fixed_q80,2025-09-25,10800.0,10800.0,0.0
B_fixed_q80,2025-09-26,10800.0,10800.0,0.0
B_fixed_q80,2025-09-27,10800.0,10800.0,0.0
B_fixed_q80,2025-09-28,10800.0,10800.0,225.66116896633957
B_fixed_q80,2025-09-29,10800.0,10800.0,70.4806164
B_fixed_q80,2025-09-30,10800.0,10800.0,0.0
B_fixed_q80,2025-10-01,10800.0,10800.0,0.0
B_fixed_q80,2025-10-02,10800.0,10800.0,0.0
B_fixed_q80,2025-10-03,10800.0,10800.0,0.0
B_fixed_q80,2025-10-04,10800.0,10800.0,0.0
B_fixed_q80,2025-10-05,10800.0,10800.0,0.0
B_fixed_q80,2025-10-06,10800.0,10800.0,0.0
B_fixed_q80,2025-10-07,10800.0,10800.0,0.0
B_fixed_q80,2025-10-08,10800.0,10800.0,0.0
B_fixed_q80,2025-10-09,10800.0,10800.0,0.0
B_fixed_q80,2025-10-10,10800.0,10800.0,0.0
B_fixed_q80,2025-10-11,10800.0,10800.0,0.0
B_fixed_q80,2025-10-12,10800.0,10800.0,56.29481013333249
B_fixed_q80,2025-10-13,10800.0,10800.0,0.0
B_fixed_q80,2025-10-14,10800.0,10800.0,168.96873035000294
B_fixed_q80,2025-10-15,10800.0,10800.0,0.0
B_fixed_q80,2025-10-16,10800.0,10800.0,0.0
B_fixed_q80,2025-10-17,10800.0,10800.0,0.0
B_fixed_q80,2025-10-18,10800.0,10800.0,0.0
B_fixed_q80,2025-10-19,10800.0,10800.0,0.0
B_fixed_q80,2025-10-20,10800.0,10800.0,0.0
B_fixed_q80,2025-10-21,10800.0,10800.0,0.0
B_fixed_q80,2025-10-22,10800.0,10800.0,0.0
B_fixed_q80,2025-10-23,10800.0,10800.0,0.0
B_fixed_q80,2025-10-24,10800.0,10800.0,0.0
B_fixed_q80,2025-10-25,10800.0,10800.0,0.0
B_fixed_q80,2025-10-26,10800.0,10800.0,0.0
B_fixed_q80,2025-10-27,10800.0,10800.0,92.48526773333363
B_fixed_q80,2025-10-28,10800.0,10800.0,0.0
B_fixed_q80,2025-10-29,10800.0,10800.0,0.0
B_fixed_q80,2025-10-30,10800.0,10800.0,0.0
B_fixed_q80,2025-10-31,10800.0,10800.0,0.0
B_fixed_q80,2025-11-01,10800.0,10800.0,0.0
B_fixed_q80,2025-11-02,10800.0,10800.0,0.0
B_fixed_q80,2025-11-03,10800.0,10800.0,0.0
B_fixed_q80,2025-11-04,10800.0,10800.0,102.94440553333342
B_fixed_q80,2025-11-05,10800.0,10800.0,0.0
B_fixed_q80,2025-11-06,10800.0,10800.0,0.0
B_fixed_q80,2025-11-07,10800.0,10800.0,0.0
B_fixed_q80,2025-11-08,10800.0,10800.0,0.0
B_fixed_q80,2025-11-09,10800.0,10800.0,0.0
B_fixed_q80,2025-11-10,10800.0,10800.0,0.0
B_fixed_q80,2025-11-11,10800.0,10800.0,0.0
B_fixed_q80,2025-11-12,10800.0,10800.0,0.0
B_fixed_q80,2025-11-13,10800.0,10800.0,0.0
B_fixed_q80,2025-11-14,10800.0,10800.0,0.0
B_fixed_q80,2025-11-15,10800.0,10800.0,0.0
B_fixed_q80,2025-11-16,10800.0,10800.0,0.0
B_fixed_q80,2025-11-17,10800.0,10800.0,0.0
B_fixed_q80,2025-11-18,10800.0,10800.0,0.0
B_fixed_q80,2025-11-19,10800.0,10800.0,6.301057500000476
B_fixed_q80,2025-11-20,10800.0,10800.0,0.0
B_fixed_q80,2025-11-21,10800.0,10800.0,0.0
B_fixed_q80,2025-11-22,10800.0,10800.0,0.0
B_fixed_q80,2025-11-23,10800.0,10800.0,0.0
B_fixed_q80,2025-11-24,10800.0,10800.0,0.0
B_fixed_q80,2025-11-25,10800.0,10800.0,0.0
B_fixed_q80,2025-11-26,10800.0,10800.0,154.53999266666654
B_fixed_q80,2025-11-27,10800.0,10800.0,0.0
B_fixed_q80,2025-11-28,10800.0,10800.0,0.0
B_fixed_q80,2025-11-29,10800.0,10800.0,0.0
B_fixed_q80,2025-11-30,10800.0,10800.0,28.398311333333652
B_fixed_q80,2025-12-01,10800.0,10800.0,8334.382437610839
B_fixed_q80,2025-12-02,10800.0,10800.0,10885.426482489349
B_fixed_q80,2025-12-03,10800.0,10800.0,2323.4751636798437
B_fixed_q80,2025-12-04,10800.0,10800.0,10255.429681209009
B_fixed_q80,2025-12-05,10800.0,10800.0,5169.6514865815725
B_fixed_q80,2025-12-06,10691.576717962964,10691.576717962964,4165.093728218312
B_fixed_q80,2025-12-07,10769.557352962964,10769.557352962964,329.72192270833307
B_fixed_q80,2025-12-08,10800.0,10800.0,0.0
B_fixed_q80,2025-12-09,10800.0,10800.0,13.52268306666664
B_fixed_q80,2025-12-10,10800.0,10800.0,0.0
B_fixed_q80,2025-12-11,10800.0,10800.0,0.0
B_fixed_q80,2025-12-12,10800.0,10800.0,0.0
B_fixed_q80,2025-12-13,10800.0,10800.0,0.0
B_fixed_q80,2025-12-14,10800.0,10800.0,0.0
B_fixed_q80,2025-12-15,10800.0,10800.0,0.0
B_fixed_q80,2025-12-16,10800.0,10800.0,0.0
B_fixed_q80,2025-12-17,10800.0,10800.0,0.0
B_fixed_q80,2025-12-18,10800.0,10800.0,0.0
B_fixed_q80,2025-12-19,10800.0,10800.0,0.0
B_fixed_q80,2025-12-20,10800.0,10800.0,0.0
B_fixed_q80,2025-12-21,10800.0,10800.0,0.0
B_fixed_q80,2025-12-22,10800.0,10800.0,80.71093470000068
B_fixed_q80,2025-12-23,10800.0,10800.0,0.0
B_fixed_q80,2025-12-24,10800.0,10800.0,0.3436695833326905
B_fixed_q80,2025-12-25,10800.0,10800.0,0.0
B_fixed_q80,2025-12-26,10800.0,10800.0,0.0
B_fixed_q80,2025-12-27,10800.0,10800.0,0.0
B_fixed_q80,2025-12-28,10800.0,10800.0,0.0
B_fixed_q80,2025-12-29,10800.0,10800.0,0.0
B_fixed_q80,2025-12-30,10800.0,10800.0,35.1749816833327
B_fixed_q80,2025-12-31,10800.0,10800.0,0.0
T_base_6000,2025-02-02,6461.617734629626,6461.617734629626,0.0
T_base_6000,2025-02-03,6481.581257777775,6481.581257777775,0.0
T_base_6000,2025-02-04,6378.642642592591,6378.642642592591,0.0
T_base_6000,2025-02-05,6399.321981111108,6399.321981111108,0.0
T_base_6000,2025-02-06,6250.542638888888,6250.542638888888,171.32531989999995
T_base_6000,2025-02-07,6432.448171481487,6432.448171481487,0.0
T_base_6000,2025-02-08,6122.271422777779,6122.271422777779,0.0
T_base_6000,2025-02-09,6053.16870611111,6053.16870611111,7.527344133333336
T_base_6000,2025-02-10,5963.053408518517,5963.053408518517,0.0
T_base_6000,2025-02-11,5845.272645185185,5845.272645185185,1116.5609277745823
T_base_6000,2025-02-12,5987.422078518519,5987.422078518519,0.0
T_base_6000,2025-02-13,5973.455044629628,5973.455044629628,0.0
T_base_6000,2025-02-14,6065.388585000001,6065.388585000001,270.07473701998657
T_base_6000,2025-02-15,5956.732932407411,5956.732932407411,0.0
T_base_6000,2025-02-16,5817.094828703704,5817.094828703704,200.1070254666656
T_base_6000,2025-02-17,5958.169324444445,5958.169324444445,12.818234399999781
T_base_6000,2025-02-18,5992.606927407406,5992.606927407406,155.62323000000018
T_base_6000,2025-02-19,6080.274931296296,6080.274931296296,4276.455585699988
T_base_6000,2025-02-20,5759.68896425926,5759.68896425926,229.2326799499996
T_base_6000,2025-02-21,5917.509337407407,5917.509337407407,0.0
T_base_6000,2025-02-22,5917.8433487037055,5917.8433487037055,0.0
T_base_6000,2025-02-23,5980.408563333333,5980.408563333333,44.24209746666736
T_base_6000,2025-02-24,5912.942513333333,5912.942513333333,240.8110123166668
T_base_6000,2025-02-25,6007.291790740742,6007.291790740742,226.05982486666682
T_base_6000,2025-02-26,5825.001814444443,5825.001814444443,416.74704141167734
T_base_6000,2025-02-27,6178.764495,6178.764495,6668.298123162497
T_base_6000,2025-02-28,6089.960399999999,6089.960399999999,0.0
T_base_6000,2025-03-01,6027.738473333332,6027.738473333332,0.0
T_base_6000,2025-03-02,6045.175963703704,6045.175963703704,0.0
T_base_6000,2025-03-03,5932.476946481481,5932.476946481481,0.0
T_base_6000,2025-03-04,5964.447743148149,5964.447743148149,0.0
T_base_6000,2025-03-05,5846.7246864814815,5846.7246864814815,0.0
T_base_6000,2025-03-06,5928.466234259258,5928.466234259258,0.0
T_base_6000,2025-03-07,5803.215928518517,5803.215928518517,0.0
T_base_6000,2025-03-08,6002.716867407405,6002.716867407405,1103.468001947006
T_base_6000,2025-03-09,5977.143245555557,5977.143245555557,261.8792724716271
T_base_6000,2025-03-10,6018.152825000001,6018.152825000001,3870.205169300156
T_base_6000,2025-03-11,6040.558404814815,6040.558404814815,0.0
T_base_6000,2025-03-12,6119.013490185185,6119.013490185185,0.0
T_base_6000,2025-03-13,5860.366446666668,5860.366446666668,3764.283117733839
T_base_6000,2025-03-14,5957.682453888889,5957.682453888889,1292.0331943119963
T_base_6000,2025-03-15,5989.120460555554,5989.120460555554,667.1979624756798
T_base_6000,2025-03-16,5785.233125,5785.233125,7.461180000000455
T_base_6000,2025-03-17,5865.419101481481,5865.419101481481,0.0
T_base_6000,2025-03-18,6126.355225,6126.355225,9411.38882174165
T_base_6000,2025-03-19,5867.507813333332,5867.507813333332,0.0
T_base_6000,2025-03-20,6190.23759166667,6190.23759166667,0.0
T_base_6000,2025-03-21,6058.04116611111,6058.04116611111,1423.5091267237128
T_base_6000,2025-03-22,5881.748263148148,5881.748263148148,0.0
T_base_6000,2025-03-23,6220.731268888891,6220.731268888891,0.0
T_base_6000,2025-03-24,6076.168835925924,6076.168835925924,0.0
T_base_6000,2025-03-25,5717.359769259258,5717.359769259258,3704.099509226671
T_base_6000,2025-03-26,5916.701541296296,5916.701541296296,0.0
T_base_6000,2025-03-27,5862.6376692592585,5862.6376692592585,240.77397274164895
T_base_6000,2025-03-28,5852.199204259257,5852.199204259257,259.89403605000103
T_base_6000,2025-03-29,6021.135278333331,6021.135278333331,0.0
T_base_6000,2025-03-30,6014.363718703702,6014.363718703702,2210.782166101666
T_base_6000,2025-03-31,5924.751163333333,5924.751163333333,0.0
T_base_6000,2025-04-01,6151.9349579629625,6151.9349579629625,0.0
T_base_6000,2025-04-02,6051.816763518519,6051.816763518519,9859.788293765028
T_base_6000,2025-04-03,5971.642553703703,5971.642553703703,0.0
T_base_6000,2025-04-04,6002.173845555555,6002.173845555555,0.0
T_base_6000,2025-04-05,6008.130568333333,6008.130568333333,0.0
T_base_6000,2025-04-06,5876.041382407408,5876.041382407408,0.0
T_base_6000,2025-04-07,6048.257511851852,6048.257511851852,0.0
T_base_6000,2025-04-08,5779.685873518519,5779.685873518519,3951.815000491651
T_base_6000,2025-04-09,5817.783310925926,5817.783310925926,0.0
T_base_6000,2025-04-10,5843.264732222222,5843.264732222222,0.0
T_base_6000,2025-04-11,6078.503904814814,6078.503904814814,64.03936166333092
T_base_6000,2025-04-12,5785.1219648148135,5785.1219648148135,0.0
T_base_6000,2025-04-13,5977.251156666667,5977.251156666667,0.0
T_base_6000,2025-04-14,6041.271361666667,6041.271361666667,0.0
T_base_6000,2025-04-15,6015.56827462963,6015.56827462963,0.0
T_base_6000,2025-04-16,6160.38600962963,6160.38600962963,2312.7669538991354
T_base_6000,2025-04-17,5889.46380925926,5889.46380925926,0.0
T_base_6000,2025-04-18,6016.678823703704,6016.678823703704,0.0
T_base_6000,2025-04-19,6232.198113518523,6232.198113518523,754.7668993279971
T_base_6000,2025-04-20,5998.376592222223,5998.376592222223,0.0
T_base_6000,2025-04-21,5978.0730651851845,5978.0730651851845,0.0
T_base_6000,2025-04-22,5894.227565555555,5894.227565555555,5837.439334368416
T_base_6000,2025-04-23,5739.230712962963,5739.230712962963,0.0
T_base_6000,2025-04-24,6088.742148518517,6088.742148518517,0.0
T_base_6000,2025-04-25,5917.062414814815,5917.062414814815,0.0
T_base_6000,2025-04-26,5783.800238703703,5783.800238703703,0.0
T_base_6000,2025-04-27,5851.48555425926,5851.48555425926,4952.446187632661
T_base_6000,2025-04-28,5951.919763333334,5951.919763333334,844.5040536583444
T_base_6000,2025-04-29,6065.666356296296,6065.666356296296,0.0
T_base_6000,2025-04-30,6299.662088518518,6299.662088518518,191.05666520750523
T_base_6000,2025-05-01,5931.985363518518,5931.985363518518,2192.9735530508333
T_base_6000,2025-05-02,5144.32781,5144.32781,1445.0009921390013
T_base_6000,2025-05-03,5375.338744259259,5375.338744259259,0.0
T_base_6000,2025-05-04,5628.939329259259,5628.939329259259,0.0
T_base_6000,2025-05-05,5394.521150925925,5394.521150925925,5519.964346928996
T_base_6000,2025-05-06,5341.122248148148,5341.122248148148,0.0
T_base_6000,2025-05-07,5117.255385740741,5117.255385740741,0.0
T_base_6000,2025-05-08,5406.003272407406,5406.003272407406,0.0
T_base_6000,2025-05-09,5969.306307592592,5969.306307592592,776.1371860874998
T_base_6000,2025-05-10,6311.815982592592,6311.815982592592,0.0
T_base_6000,2025-05-11,5893.303383518516,5893.303383518516,0.0
T_base_6000,2025-05-12,5988.13246574074,5988.13246574074,0.0
T_base_6000,2025-05-13,6163.3134479629625,6163.3134479629625,0.0
T_base_6000,2025-05-14,6193.4554450000005,6193.4554450000005,0.0
T_base_6000,2025-05-15,5907.556245185185,5907.556245185185,0.0
T_base_6000,2025-05-16,6088.794007222222,6088.794007222222,0.0
T_base_6000,2025-05-17,5510.910979444447,5510.910979444447,548.3555424629094
T_base_6000,2025-05-18,5994.023784444444,5994.023784444444,0.0
T_base_6000,2025-05-19,6164.13424740741,6164.13424740741,0.0
T_base_6000,2025-05-20,5840.707845740741,5840.707845740741,38.18809474665586
T_base_6000,2025-05-21,5690.517191666666,5690.517191666666,0.0
T_base_6000,2025-05-22,5817.018649814815,5817.018649814815,0.0
T_base_6000,2025-05-23,6245.253031296296,6245.253031296296,1249.992607882157
T_base_6000,2025-05-24,6345.915869259258,6345.915869259258,99.04607735399925
T_base_6000,2025-05-25,6061.010450555558,6061.010450555558,0.0
T_base_6000,2025-05-26,6086.18445111111,6086.18445111111,7717.2058625582295
T_base_6000,2025-05-27,5991.170122407408,5991.170122407408,0.0
T_base_6000,2025-05-28,5992.292749629628,5992.292749629628,1202.423820733349
T_base_6000,2025-05-29,6145.515728703705,6145.515728703705,0.0
T_base_6000,2025-05-30,5953.782150925926,5953.782150925926,0.0
T_base_6000,2025-05-31,5909.828148148148,5909.828148148148,1496.4504977713336
T_base_6000,2025-06-01,6045.330819074074,6045.330819074074,6057.052877679984
T_base_6000,2025-06-02,4616.09893074074,4616.09893074074,5419.580871633349
T_base_6000,2025-06-03,4576.64533425926,4576.64533425926,8390.191019872485
T_base_6000,2025-06-04,4865.848203148148,4865.848203148148,2923.3674353549977
T_base_6000,2025-06-05,4689.320688703703,4689.320688703703,10055.217115426683
T_base_6000,2025-06-06,4410.809892037037,4410.809892037037,7495.610486852996
T_base_6000,2025-06-07,4778.971161851851,4778.971161851851,5859.577549529671
T_base_6000,2025-06-08,4830.234315555555,4830.234315555555,0.0
T_base_6000,2025-06-09,5949.35604537037,5949.35604537037,0.0
T_base_6000,2025-06-10,6019.942636851853,6019.942636851853,0.0
T_base_6000,2025-06-11,5929.220213148148,5929.220213148148,7077.378213891658
T_base_6000,2025-06-12,5976.180881296296,5976.180881296296,0.0
T_base_6000,2025-06-13,6152.832629999999,6152.832629999999,0.0
T_base_6000,2025-06-14,6149.929531666667,6149.929531666667,0.0
T_base_6000,2025-06-15,5908.068703703704,5908.068703703704,0.0
T_base_6000,2025-06-16,6058.862027777778,6058.862027777778,1781.4452640416794
T_base_6000,2025-06-17,6169.482467592592,6169.482467592592,0.0
T_base_6000,2025-06-18,5985.943604074074,5985.943604074074,0.0
T_base_6000,2025-06-19,6138.6724774074055,6138.6724774074055,0.0
T_base_6000,2025-06-20,5974.307782777775,5974.307782777775,0.0
T_base_6000,2025-06-21,6002.971511481484,6002.971511481484,1497.07483289792
T_base_6000,2025-06-22,6675.449899444444,6675.449899444444,0.0
T_base_6000,2025-06-23,6107.137010555556,6107.137010555556,0.0
T_base_6000,2025-06-24,5780.074691111112,5780.074691111112,9394.345685596654
T_base_6000,2025-06-25,6094.390690370372,6094.390690370372,0.0
T_base_6000,2025-06-26,6002.169371666669,6002.169371666669,0.0
T_base_6000,2025-06-27,5885.491626296292,5885.491626296292,0.0
T_base_6000,2025-06-28,6183.777033148147,6183.777033148147,0.0
T_base_6000,2025-06-29,5881.444402592593,5881.444402592593,34.617825450976596
T_base_6000,2025-06-30,6152.241374814816,6152.241374814816,1179.0745397713354
T_base_6000,2025-07-01,5747.405129814814,5747.405129814814,13255.020312273657
T_base_6000,2025-07-02,4606.236210370371,4606.236210370371,13160.397081475012
T_base_6000,2025-07-03,4556.926557037037,4556.926557037037,23922.28441536133
T_base_6000,2025-07-04,4655.489984999999,4655.489984999999,14635.079060720665
T_base_6000,2025-07-05,4401.703516666667,4401.703516666667,14159.43237223833
T_base_6000,2025-07-06,4562.667975,4562.667975,18802.328953463155
T_base_6000,2025-07-07,4278.418711851852,4278.418711851852,12792.27816979166
T_base_6000,2025-07-08,4734.298111851851,4734.298111851851,1505.7226801141
T_base_6000,2025-07-09,5986.177067777777,5986.177067777777,0.0
T_base_6000,2025-07-10,6016.266768148149,6016.266768148149,0.0
T_base_6000,2025-07-11,6089.318597037038,6089.318597037038,2613.932009249332
T_base_6000,2025-07-12,6141.122530740744,6141.122530740744,0.0
T_base_6000,2025-07-13,5957.231968888889,5957.231968888889,0.0
T_base_6000,2025-07-14,6144.286621851854,6144.286621851854,0.0
T_base_6000,2025-07-15,6119.039691851852,6119.039691851852,0.0
T_base_6000,2025-07-16,6170.82250037037,6170.82250037037,0.0
T_base_6000,2025-07-17,6081.389589814812,6081.389589814812,0.0
T_base_6000,2025-07-18,5808.895731296297,5808.895731296297,0.0
T_base_6000,2025-07-19,6299.046664814814,6299.046664814814,0.0
T_base_6000,2025-07-20,5950.560909814813,5950.560909814813,0.0
T_base_6000,2025-07-21,6023.493187962971,6023.493187962971,0.0
T_base_6000,2025-07-22,6053.015607962962,6053.015607962962,0.0
T_base_6000,2025-07-23,6000.479069444445,6000.479069444445,0.0
T_base_6000,2025-07-24,6006.300233703703,6006.300233703703,0.0
T_base_6000,2025-07-25,6264.526354074074,6264.526354074074,644.3608451700845
T_base_6000,2025-07-26,6052.451301111112,6052.451301111112,236.92898916301107
T_base_6000,2025-07-27,6292.661561111112,6292.661561111112,4891.961721715217
T_base_6000,2025-07-28,6119.81826462963,6119.81826462963,0.0
T_base_6000,2025-07-29,5870.090708148147,5870.090708148147,0.0
T_base_6000,2025-07-30,6261.431885000002,6261.431885000002,0.0
T_base_6000,2025-07-31,6195.807754444446,6195.807754444446,0.0
T_base_6000,2025-08-01,5992.317268888889,5992.317268888889,0.0
T_base_6000,2025-08-02,6215.294633703704,6215.294633703704,0.0
T_base_6000,2025-08-03,6285.358967037036,6285.358967037036,0.0
T_base_6000,2025-08-04,5833.55337314815,5833.55337314815,0.0
T_base_6000,2025-08-05,6066.706619814813,6066.706619814813,0.0
T_base_6000,2025-08-06,6036.548248148135,6036.548248148135,0.0
