strategy_id,terminal_mode,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_bound_gap_yuan,terminal_target,terminal_lower_kWh,terminal_upper_kWh,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
T_fixed6000,fixed6000,2025-05-09,128,0.06432510004378855,1.2088841469455098e-16,1,15046.846367717708,1.8189894035458565e-12,6000.0,6000.0,6000.0,False,28,,2.2737367544323206e-13,1.1368683772161603e-12,0.0,2.2737367544323206e-13,1.432454155292362e-12,1.598721155460225e-12,1.8984813721090177e-14,0.0,1.204613297849653e-11
T_fixed6000,fixed6000,2025-05-10,129,0.07883050013333559,0.0,1,15475.133016531006,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.4210854715202004e-12,0.0,0.0,4.888534022029489e-12,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
T_fixed6000,fixed6000,2025-05-11,130,0.024570100009441376,0.0,1,38740.600781556175,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.659739592076221e-15,8.659739592076221e-15,7.216449660063517e-12
T_fixed6000,fixed6000,2025-05-12,131,0.03378299996256828,0.0,1,39345.63087119868,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
T_fixed6000,fixed6000,2025-05-13,132,0.02875680010765791,0.0,1,38541.907865631816,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.881784197001252e-15,8.881784197001252e-15,7.401486830834376e-12
T_fixed6000,fixed6000,2025-05-14,133,0.031474199844524264,0.0,1,39161.280549876625,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,9.500854731376415e-13,0.0,3.9968028886505635e-15,3.9968028886505635e-15,3.3306690738754692e-12
T_fixed6000,fixed6000,2025-05-15,134,0.02426289999857545,1.871275156590341e-16,1,38882.35029764933,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.1094237467877974e-15,2.1094237467877974e-15,1.7578531223231644e-12
T_fixed6000,fixed6000,2025-05-16,135,0.022442299872636795,0.0,1,15273.856482327465,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,9.094947017729282e-13,0.0,1.7595155221972345e-15,1.7595155221972345e-15,1.466262935164362e-12
T_fixed6000,fixed6000,2025-05-17,136,0.024287900188937783,0.0,1,15295.111123523307,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,2.1094237467877974e-15,0.0,0.0
T_fixed6000,fixed6000,2025-05-18,137,0.029129400150850415,0.0,1,38086.53886192208,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,5.551115123125783e-16,0.0,0.0
T_fixed6000,fixed6000,2025-05-19,138,0.022669299971312284,0.0,1,37663.1304722018,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
T_fixed6000,fixed6000,2025-05-20,139,0.0238066001329571,0.0,1,37247.45403012612,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.0436096431476471e-14,1.0436096431476471e-14,8.696747026230392e-12
T_fixed6000,fixed6000,2025-05-21,140,0.029408599948510528,0.0,1,38189.64120498778,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.774758283725532e-15,1.9984014443252818e-15,1.6653345369377346e-12
T_fixed6000,fixed6000,2025-05-22,141,0.03453640011139214,0.0,1,37811.03580163825,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.8332002582610585e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-05-23,142,0.042656999779865146,0.0,1,15388.520439016895,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.2126596023639045e-15,6.661338147750939e-16,5.551115123125783e-13
T_fixed6000,fixed6000,2025-05-24,143,0.02573539991863072,0.0,1,15560.752476002854,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,1.5916157281026244e-12,0.0,2.6645352591003757e-15,2.6645352591003757e-15,2.220446049250313e-12
T_fixed6000,fixed6000,2025-05-25,144,0.024771199794486165,0.0,1,37223.22212562817,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,3.0068540250264497e-12,0.0,3.60822483003174e-15,3.60822483003174e-15,2.9605947323337505e-12
T_fixed6000,fixed6000,2025-05-26,145,0.026601399993523955,0.0,1,37054.144605576825,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.438494264988549e-15,5.329070518200751e-15,4.440892098500626e-12
T_fixed6000,fixed6000,2025-05-27,146,0.028569799847900867,0.0,1,37937.83073962026,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
T_fixed6000,fixed6000,2025-05-28,147,0.06116360006853938,0.0,1,36928.219120311995,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.8758328224066645e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-05-29,148,0.029902900103479624,0.0,1,37363.50704621601,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0
T_fixed6000,fixed6000,2025-05-30,149,0.029790599830448627,0.0,1,15607.404396873604,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.619075244245023e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
T_fixed6000,fixed6000,2025-05-31,150,0.03339209989644587,0.0,1,15416.057037651097,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,4.210623619319122e-12,0.0,8.215650382226158e-15,8.215650382226158e-15,6.846375318521798e-12
T_fixed6000,fixed6000,2025-06-01,151,0.023808799916878343,0.0,1,38015.11244619144,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.633094239485217e-13,0.0,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0
T_fixed6000,fixed6000,2025-06-02,152,0.03795389994047582,0.0,1,44861.656053285944,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.885780586188048e-15,0.0,0.0
T_fixed6000,fixed6000,2025-06-03,153,0.022218900034204125,0.0,1,47103.001227600005,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.9968028886505635e-15,3.9968028886505635e-15,3.3306690738754692e-12
T_fixed6000,fixed6000,2025-06-04,154,0.022793600102886558,0.0,1,48309.85638960244,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.84297022087776e-14,1.84297022087776e-14,1.535808517398133e-11
T_fixed6000,fixed6000,2025-06-05,155,0.03292690007947385,0.0,1,49366.00560516729,-7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.771561172376096e-15,0.0,0.0
T_fixed6000,fixed6000,2025-06-06,156,0.03133549983613193,0.0,1,21944.074507905818,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,6.812342170258197e-10,0.0,1.191713394632643e-11,1.191713394632643e-11,9.930944955272024e-09
T_fixed6000,fixed6000,2025-06-07,157,0.03333740006200969,0.0,1,22728.670192492373,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.3877787807814415e-16,0.0,0.0
T_fixed6000,fixed6000,2025-06-08,158,0.0281356000341475,0.0,1,57223.45071355668,-7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
T_fixed6000,fixed6000,2025-06-09,159,0.020883200224488974,0.0,1,49171.5420784094,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.103828801926284e-15,0.0,0.0
T_fixed6000,fixed6000,2025-06-10,160,0.029735999880358577,1.3481415665123495e-16,1,53970.278752003556,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.55351295663786e-15,0.0,0.0
T_fixed6000,fixed6000,2025-06-11,161,0.027902400121092796,0.0,1,52491.97599287394,-7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,0.0,1.0658141036401503e-14,1.0658141036401503e-14,8.881784197001252e-12
T_fixed6000,fixed6000,2025-06-12,162,0.024423300055786967,0.0,1,56701.935874074356,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0
T_fixed6000,fixed6000,2025-06-13,163,0.03142769983969629,0.0,1,21961.906971266602,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.1937117960769683e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-06-14,164,0.03614420001395047,0.0,1,22925.798671790875,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.7905676941154525e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-06-15,165,0.0327377999201417,0.0,1,53376.074431788365,-7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.199040866595169e-14,1.199040866595169e-14,9.992007221626407e-12
T_fixed6000,fixed6000,2025-06-16,166,0.03113350016064942,0.0,1,53425.626250455025,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.6644542716260402e-14,0.0,0.0
T_fixed6000,fixed6000,2025-06-17,167,0.03199529997073114,1.3326750677467003e-16,1,54596.63642155236,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.552713678800501e-15,3.552713678800501e-15,2.9605947323337505e-12
T_fixed6000,fixed6000,2025-06-18,168,0.012893799925222993,0.0,1,55533.95292953588,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-06-19,169,0.012588599929586053,1.3641782014119777e-16,1,53335.82963466595,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-06-20,170,0.042215799912810326,0.0,1,21432.4374492004,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.1368683772161603e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-06-21,171,0.05253190011717379,0.0,1,20821.306603573044,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.404032445861958e-11,0.0,2.1826984664130578e-13,2.1826984664130578e-13,1.818915388677548e-10
T_fixed6000,fixed6000,2025-06-22,172,0.020860299933701754,0.0,1,50793.350467081684,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-06-23,173,0.012589999940246344,0.0,1,51912.11611383378,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-06-24,174,0.0535117001272738,1.4404003684656527e-16,1,50513.43899567272,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.3422212571579827e-14,0.0,0.0
T_fixed6000,fixed6000,2025-06-25,175,0.024231499992311,0.0,1,52962.166446147705,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,2.1094237467877974e-15,0.0,0.0
T_fixed6000,fixed6000,2025-06-26,176,0.027238300070166588,1.4144321587182329e-16,1,51440.83842647457,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.3306690738754696e-15,3.3306690738754696e-15,2.775557561562891e-12
T_fixed6000,fixed6000,2025-06-27,177,0.03277830011211336,0.0,1,20500.95318355421,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.947598300641403e-13,0.0,0.0,0.0,0.0,8.992806499463768e-15,0.0,0.0
T_fixed6000,fixed6000,2025-06-28,178,0.036368099972605705,0.0,1,20590.68030237259,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,2.8256516358042025e-12,0.0,1.84297022087776e-14,1.84297022087776e-14,1.535808517398133e-11
T_fixed6000,fixed6000,2025-06-29,179,0.03077239985577762,1.387501783821536e-16,1,52439.26673840787,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.2068973112619125e-14,0.0,0.0
T_fixed6000,fixed6000,2025-06-30,180,0.022737800143659115,0.0,1,51810.34511433293,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0
T_fixed6000,fixed6000,2025-07-01,181,0.02623299998231232,1.4187276564569638e-16,1,51285.09041935447,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,6.217248937900877e-15,6.217248937900877e-15,5.1810407815840636e-12
T_fixed6000,fixed6000,2025-07-02,182,0.024057700065895915,0.0,1,56974.1719186011,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.4432899320127035e-15,0.0,0.0
T_fixed6000,fixed6000,2025-07-03,183,0.020537700038403273,0.0,1,55650.56632482167,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.219646771412954e-15,1.1102230246251565e-15,9.25185853854297e-13
T_fixed6000,fixed6000,2025-07-04,184,0.038543400121852756,0.0,1,25638.548310443246,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,1.1368683772161603e-13,0.0,1.9544363921039344e-15,1.9544363921039344e-15,1.6286969934199452e-12
T_fixed6000,fixed6000,2025-07-05,185,0.03392529999837279,0.0,1,26486.680515977412,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,6.0111915445304476e-12,1.8540724511240114e-14,0.0,0.0
T_fixed6000,fixed6000,2025-07-06,186,0.023989900015294552,0.0,1,48624.741195087365,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
T_fixed6000,fixed6000,2025-07-07,187,0.023947000037878752,2.561171639070131e-16,1,56817.41514852212,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.995204332975845e-15,0.0,0.0
T_fixed6000,fixed6000,2025-07-08,188,0.026711200131103396,1.2478870647468244e-16,1,58306.21872548696,1.4551915228366852e-11,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.0436096431476471e-14,1.0436096431476471e-14,8.696747026230392e-12
T_fixed6000,fixed6000,2025-07-09,189,0.021537499967962503,0.0,1,51814.20692346859,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.551115123125783e-15,5.551115123125783e-15,4.625929269271485e-12
T_fixed6000,fixed6000,2025-07-10,190,0.022938299924135208,0.0,1,52591.712863123015,0.0,6000.0,6000.0,6000.0,False,28,,1.7053025658242404e-13,9.094947017729282e-13,0.0,0.0,1.7053025658242404e-12,0.0,1.709743457922741e-14,1.709743457922741e-14,1.4247862149356175e-11
T_fixed6000,fixed6000,2025-07-11,191,0.025475699920207262,0.0,1,25631.197113816223,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,4.547473508864641e-13,0.0,1.4158940829539605e-15,1.4158940829539605e-15,1.179911735794967e-12
T_fixed6000,fixed6000,2025-07-12,192,0.02725549996830523,0.0,1,25803.03618825078,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.914335439641027e-15,1.0456198158757126e-15,8.713498465630938e-13
T_fixed6000,fixed6000,2025-07-13,193,0.02569260005839169,0.0,1,51718.14053411868,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.619075244245023e-12,0.0,1.0547118733938987e-14,1.9984014443252818e-15,1.6653345369377346e-12
T_fixed6000,fixed6000,2025-07-14,194,0.021111699985340238,0.0,1,51106.15971673594,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
T_fixed6000,fixed6000,2025-07-15,195,0.02072220016270876,0.0,1,52398.359494987904,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.914335439641027e-15,0.0,0.0
T_fixed6000,fixed6000,2025-07-16,196,0.02482590009458363,0.0,1,51817.03825979752,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,1.1102230246251565e-15,9.25185853854297e-13
T_fixed6000,fixed6000,2025-07-17,197,0.06320540001615882,0.0,1,51751.41345210423,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,2.4016344468691386e-12,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
T_fixed6000,fixed6000,2025-07-18,198,0.03595679998397827,0.0,1,26495.713369734076,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,0.0,7.66053886991358e-15,0.0,0.0
T_fixed6000,fixed6000,2025-07-19,199,0.037104499991983175,0.0,1,26174.39168026529,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.3642420526593924e-12,0.0,0.0,0.0,0.0,6.033705073534547e-15,0.0,0.0
T_fixed6000,fixed6000,2025-07-20,200,0.022248599911108613,0.0,1,50977.65253939401,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,0.0,2.220446049250313e-15,2.220446049250313e-15,1.850371707708594e-12
T_fixed6000,fixed6000,2025-07-21,201,0.028515799902379513,0.0,1,53006.331147515455,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,5.329070518200751e-15,5.329070518200751e-15,4.440892098500626e-12
T_fixed6000,fixed6000,2025-07-22,202,0.024351200088858604,0.0,1,55087.29183623117,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,8.215650382226158e-15,8.215650382226158e-15,6.846375318521798e-12
T_fixed6000,fixed6000,2025-07-23,203,0.024614399997517467,0.0,1,53088.58156247979,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
T_fixed6000,fixed6000,2025-07-24,204,0.031369199976325035,1.3496689073559287e-16,1,53909.20376492485,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,5.329070518200751e-15,0.0,0.0
T_fixed6000,fixed6000,2025-07-25,205,0.026985999895259738,0.0,1,26361.788269773104,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,1.619075244245023e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
T_fixed6000,fixed6000,2025-07-26,206,0.04503970011137426,0.0,1,26532.466820533813,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,5.538885147400111e-13,0.0,9.992007221626409e-15,9.992007221626409e-15,7.772784169948663e-12
T_fixed6000,fixed6000,2025-07-27,207,0.02570770005695522,0.0,1,52815.85265356071,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.5543122344752192e-15,0.0,0.0
T_fixed6000,fixed6000,2025-07-28,208,0.02010229998268187,0.0,1,53056.27506553184,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.886579864025407e-15,2.886579864025407e-15,2.4054832200211722e-12
T_fixed6000,fixed6000,2025-07-29,209,0.025582400150597095,0.0,1,57815.28480751545,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,0.0,3.219646771412954e-15,2.220446049250313e-16,1.850371707708594e-13
T_fixed6000,fixed6000,2025-07-30,210,0.021585300099104643,0.0,1,54590.771086723515,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,9.325873406851315e-15,9.325873406851315e-15,7.771561172376096e-12
T_fixed6000,fixed6000,2025-07-31,211,0.045309599954634905,0.0,1,54118.48022977655,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.687538997430238e-14,1.1102230246251565e-15,9.25185853854297e-13
T_fixed6000,fixed6000,2025-08-01,212,0.025699499994516373,0.0,1,26845.168951637235,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.774758283725532e-15,2.6236769365999423e-15,2.1863974471666182e-12
T_fixed6000,fixed6000,2025-08-02,213,0.023654600139707327,0.0,1,26384.362219174203,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.886579864025407e-15,2.886579864025407e-15,2.4054832200211722e-12
T_fixed6000,fixed6000,2025-08-03,214,0.022586199920624495,0.0,1,50383.20773368259,7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.700743415417188e-13
T_fixed6000,fixed6000,2025-08-04,215,0.025399700039997697,0.0,1,48332.3671105012,-7.275957614183426e-12,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,7.327471962526033e-15,7.327471962526033e-15,6.10622663543836e-12
T_fixed6000,fixed6000,2025-08-05,216,0.037435500184074044,0.0,1,46886.57847268839,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0
T_fixed6000,fixed6000,2025-08-06,217,0.027404200052842498,0.0,1,47532.75460992284,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,9.25185853854297e-13
T_fixed6000,fixed6000,2025-08-07,218,0.057377600111067295,0.0,1,48434.14682125313,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,1.5489831639570184e-12,0.0,0.0,0.0,0.0,5.551115123125766e-16,0.0,0.0
T_fixed6000,fixed6000,2025-08-08,219,0.0342670998070389,0.0,1,24892.27982330845,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,6.252776074688882e-13,0.0,0.0,0.0,0.0,7.549516567451064e-15,0.0,0.0
T_fixed6000,fixed6000,2025-08-09,220,0.030078399926424026,0.0,1,24048.5856325288,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,1.6190752442450194e-12,0.0,1.9984014443252818e-15,1.9984014443252818e-15,1.6653345369377346e-12
T_fixed6000,fixed6000,2025-08-10,221,0.06129230000078678,0.0,1,45844.19753329398,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-08-11,222,0.038526799995452166,0.0,1,47419.0070949973,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.947598300641403e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T_fixed6000,fixed6000,2025-08-12,223,0.027324300026521087,0.0,1,47851.00736716262,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,2.9976021664879227e-15,1.7763568394002505e-15,1.4802973661668753e-12
T_fixed6000,fixed6000,2025-08-13,224,0.03394349990412593,0.0,1,46299.80504360497,0.0,6000.0,6000.0,6000.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.1086244689504383e-15,3.1086244689504383e-15,2.5905203907920318e-12
