strategy_id,predictor_id,alpha,date,slot,terminal_mode,nominal_charge_kWh,nominal_discharge_kWh,nominal_unused_kWh,nominal_binary_mode,nominal_state_start_kWh,nominal_state_end_kWh,nominal_planned_cost_yuan
T_fixed6000,P1,0.8,2025-03-17,78,fixed6000,66.57005240005765,0.0,0.0,1.0,10336.040886258557,10395.953933418608,0.0
T_fixed6000,P1,0.8,2025-03-17,79,fixed6000,77.1925476907489,0.0,0.0,1.0,10395.953933418608,10465.427226340282,0.0
T_fixed6000,P1,0.8,2025-03-17,80,fixed6000,49.16252924696926,0.0,0.0,1.0,10465.427226340282,10509.673502662554,0.0
T_fixed6000,P1,0.8,2025-03-17,81,fixed6000,74.9974650564762,0.0,0.0,1.0,10509.673502662554,10577.171221213383,0.0
T_fixed6000,P1,0.8,2025-03-17,82,fixed6000,36.778535673818006,0.0,0.0,1.0,10577.171221213383,10610.27190331982,0.0
T_fixed6000,P1,0.8,2025-03-17,83,fixed6000,10.244507480484259,0.0,0.0,1.0,10610.27190331982,10619.491960052255,0.0
T_fixed6000,P1,0.8,2025-03-17,84,fixed6000,0.0,40.1929747005954,0.0,0.0,10619.491960052255,10574.833099273816,0.0
T_fixed6000,P1,0.8,2025-03-17,85,fixed6000,0.0,88.32908924130136,0.0,0.0,10574.833099273816,10476.68966678348,0.0
T_fixed6000,P1,0.8,2025-03-17,86,fixed6000,0.0,109.19112671137071,0.0,0.0,10476.68966678348,10355.366192659736,0.0
T_fixed6000,P1,0.8,2025-03-17,87,fixed6000,0.0,134.7104124088719,0.0,0.0,10355.366192659736,10205.68795664988,0.0
T_fixed6000,P1,0.8,2025-03-17,88,fixed6000,0.0,179.63009360552192,0.0,0.0,10205.68795664988,10006.098963754856,0.0
T_fixed6000,P1,0.8,2025-03-17,89,fixed6000,48.77892916127166,0.0,0.0,1.0000000000000073,10006.098963754856,10050.0,199.41050171994596
T_fixed6000,P1,0.8,2025-03-17,90,fixed6000,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,722.4969020566672
T_fixed6000,P1,0.8,2025-03-17,91,fixed6000,0.0,0.0,0.0,-3.67483998247711e-15,10800.0,10800.0,208.52838217209506
T_fixed6000,P1,0.8,2025-03-17,92,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,256.21216461921665
T_fixed6000,P1,0.8,2025-03-17,93,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,305.5547403414699
T_fixed6000,P1,0.8,2025-03-17,94,fixed6000,0.0,0.0,0.0,-3.67483998247711e-15,10800.0,10800.0,359.95963482296776
T_fixed6000,P1,0.8,2025-03-17,95,fixed6000,0.0,0.0,0.0,-3.674839982477236e-15,10800.0,10800.0,405.3205225159848
T_fixed6000,P1,0.8,2025-03-17,96,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,463.43432762431775
T_fixed6000,P1,0.8,2025-03-17,97,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,507.95758847083926
T_fixed6000,P1,0.8,2025-03-17,98,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,555.4395042616742
T_fixed6000,P1,0.8,2025-03-17,99,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,621.2117145206875
T_fixed6000,P1,0.8,2025-03-17,100,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,696.9665676021649
T_fixed6000,P1,0.8,2025-03-17,101,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,754.6559485819749
T_fixed6000,P1,0.8,2025-03-17,102,fixed6000,-0.0,0.0,0.0,0.0,10800.0,10800.0,817.6060212837683
T_fixed6000,P1,0.8,2025-03-17,103,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,876.6190140082966
T_fixed6000,P1,0.8,2025-03-17,104,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,946.0502161559175
T_fixed6000,P1,0.8,2025-03-17,105,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,991.7071097420037
T_fixed6000,P1,0.8,2025-03-17,106,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,985.2792972068125
T_fixed6000,P1,0.8,2025-03-17,107,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,885.5948161640664
T_fixed6000,P1,0.8,2025-03-17,108,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,866.560239953577
T_fixed6000,P1,0.8,2025-03-17,109,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,908.2734400224599
T_fixed6000,P1,0.8,2025-03-17,110,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,930.4954045853659
T_fixed6000,P1,0.8,2025-03-17,111,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,921.4666235838819
T_fixed6000,P1,0.8,2025-03-17,112,fixed6000,0.0,507.5366394976714,0.0,0.0,10800.0,10236.070400558143,294.3298670235991
T_fixed6000,P1,0.8,2025-03-17,113,fixed6000,0.0,748.7967309853971,0.0,0.0,10236.070400558143,9404.07403279659,0.0
T_fixed6000,P1,0.8,2025-03-17,114,fixed6000,0.0,747.3323052168173,0.0,0.0,9404.07403279659,8573.704804777904,0.0
T_fixed6000,P1,0.8,2025-03-17,115,fixed6000,0.0,737.1770159710677,0.0,0.0,8573.704804777904,7754.619231476719,0.0
T_fixed6000,P1,0.8,2025-03-17,116,fixed6000,0.0,733.7612916775365,0.0,0.0,7754.619231476719,6939.328907390567,0.0
T_fixed6000,P1,0.8,2025-03-17,117,fixed6000,0.0,762.8937171531209,0.0,0.0,6939.328907390567,6091.669221664877,0.0
T_fixed6000,P1,0.8,2025-03-17,118,fixed6000,0.0,751.1353195182933,0.0,0.0,6091.669221664877,5257.074422200107,0.0
T_fixed6000,P1,0.8,2025-03-17,119,fixed6000,0.0,724.3614757908172,0.0,0.0,5257.074422200107,4452.228337988087,0.0
T_fixed6000,P1,0.8,2025-03-17,120,fixed6000,0.0,723.3297801149257,0.0,0.0,4452.228337988087,3648.5285823048366,0.0
T_fixed6000,P1,0.8,2025-03-17,121,fixed6000,0.0,731.9928089932885,0.0,0.0,3648.5285823048366,2835.2032389789606,0.0
T_fixed6000,P1,0.8,2025-03-17,122,fixed6000,0.0,728.6212937808662,0.0,0.0,2835.2032389789606,2025.624023666887,0.0
T_fixed6000,P1,0.8,2025-03-17,123,fixed6000,0.0,743.0616213001983,0.0,0.0,2025.624023666887,1200.0,0.0
T_fixed6000,P1,0.8,2025-03-17,124,fixed6000,0.0,-0.0,0.0,0.0,1200.0,1200.0,923.911435090477
T_fixed6000,P1,0.8,2025-03-17,125,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,701.9915074745314
T_fixed6000,P1,0.8,2025-03-17,126,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,682.1294361916576
T_fixed6000,P1,0.8,2025-03-17,127,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,701.7345067634117
T_fixed6000,P1,0.8,2025-03-17,128,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,720.1854897047918
T_fixed6000,P1,0.8,2025-03-17,129,fixed6000,0.0,-0.0,0.0,0.0,1200.0,1200.0,771.6154876801916
T_fixed6000,P1,0.8,2025-03-17,130,fixed6000,0.0,-0.0,0.0,0.0,1200.0,1200.0,546.7828830355642
T_fixed6000,P1,0.8,2025-03-17,131,fixed6000,833.3333333333333,0.0,0.0,1.0,1200.0,1950.0,593.3614571605549
T_fixed6000,P1,0.8,2025-03-17,132,fixed6000,833.3333333333333,0.0,0.0,1.0,1950.0,2700.0,536.0059823476463
T_fixed6000,P1,0.8,2025-03-17,133,fixed6000,0.0,0.0,0.0,0.0,2700.0,2700.0,247.20768586418876
T_fixed6000,P1,0.8,2025-03-17,134,fixed6000,833.3333333333333,0.0,0.0,1.0,2700.0,3450.0,594.9470659824423
T_fixed6000,P1,0.8,2025-03-17,135,fixed6000,833.3333333333333,0.0,0.0,1.0,3450.0,4200.0,596.5707344646034
T_fixed6000,P1,0.8,2025-03-17,136,fixed6000,0.0,0.0,0.0,0.0,4200.0,4200.0,245.56888815223795
T_fixed6000,P1,0.8,2025-03-17,137,fixed6000,833.3333333333333,0.0,0.0,1.0,4200.0,4950.0,590.6868564538611
T_fixed6000,P1,0.8,2025-03-17,138,fixed6000,0.0,0.0,0.0,0.0,4950.0,4950.0,244.82709058523128
T_fixed6000,P1,0.8,2025-03-17,139,fixed6000,0.0,0.0,0.0,-7.327471962526011e-16,4950.0,4950.0,250.70330722237838
T_fixed6000,P1,0.8,2025-03-17,140,fixed6000,833.3333333333333,0.0,0.0,1.0,4950.0,5700.0,604.9613597506639
T_fixed6000,P1,0.8,2025-03-17,141,fixed6000,333.3333333333333,0.0,0.0,1.0000000000000047,5700.0,6000.0,389.51191685060815
T_fixed6000,P1,0.8,2025-03-17,142,fixed6000,0.0,0.0,0.0,-3.552713678800522e-15,6000.0,6000.0,248.31650742104318
T_fixed6000,P1,0.8,2025-03-17,143,fixed6000,0.0,0.0,0.0,-0.0,6000.0,6000.0,255.93765296650972
T_fixed6000,P1,0.8,2025-03-18,0,fixed6000,833.3333333333333,0.0,0.0,1.0,6629.295022936175,7379.295022936175,609.3806755559973
T_fixed6000,P1,0.8,2025-03-18,1,fixed6000,833.3333333333333,0.0,0.0,1.0,7379.295022936175,8129.295022936174,605.1622448457922
T_fixed6000,P1,0.8,2025-03-18,2,fixed6000,833.3333333333333,0.0,0.0,1.0,8129.295022936174,8879.295022936174,605.7314358684205
T_fixed6000,P1,0.8,2025-03-18,3,fixed6000,467.44997451536216,0.0,0.0,0.9999999999999998,8879.295022936174,9300.0,448.2270485934741
T_fixed6000,P1,0.8,2025-03-18,4,fixed6000,833.3333333333333,0.0,0.0,1.0,9300.0,10050.0,599.226025976763
T_fixed6000,P1,0.8,2025-03-18,5,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,251.71182528507535
T_fixed6000,P1,0.8,2025-03-18,6,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,266.54776627606975
T_fixed6000,P1,0.8,2025-03-18,7,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,267.9098594296265
T_fixed6000,P1,0.8,2025-03-18,8,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,254.6658910357617
T_fixed6000,P1,0.8,2025-03-18,9,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,253.82915172535607
T_fixed6000,P1,0.8,2025-03-18,10,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,258.9171687454157
T_fixed6000,P1,0.8,2025-03-18,11,fixed6000,0.0,0.0,0.0,-0.0,10050.0,10050.0,271.594257509971
T_fixed6000,P1,0.8,2025-03-18,12,fixed6000,0.0,0.0,0.0,-0.0,10050.0,10050.0,263.84049539732706
T_fixed6000,P1,0.8,2025-03-18,13,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,260.84588978894357
T_fixed6000,P1,0.8,2025-03-18,14,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,261.56705962741654
T_fixed6000,P1,0.8,2025-03-18,15,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,260.64572649646885
T_fixed6000,P1,0.8,2025-03-18,16,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,262.026598429603
T_fixed6000,P1,0.8,2025-03-18,17,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,264.80001189669383
T_fixed6000,P1,0.8,2025-03-18,18,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,259.14329097631804
T_fixed6000,P1,0.8,2025-03-18,19,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,263.32179196087174
T_fixed6000,P1,0.8,2025-03-18,20,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,269.62909404595933
T_fixed6000,P1,0.8,2025-03-18,21,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,262.84221124338495
T_fixed6000,P1,0.8,2025-03-18,22,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,261.31316214732914
T_fixed6000,P1,0.8,2025-03-18,23,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,263.6717154081672
T_fixed6000,P1,0.8,2025-03-18,24,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,275.4988845438669
T_fixed6000,P1,0.8,2025-03-18,25,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,275.85707365711875
T_fixed6000,P1,0.8,2025-03-18,26,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,267.4163982930608
T_fixed6000,P1,0.8,2025-03-18,27,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,269.222850832473
T_fixed6000,P1,0.8,2025-03-18,28,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,278.07542178952184
T_fixed6000,P1,0.8,2025-03-18,29,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,275.4775240815918
T_fixed6000,P1,0.8,2025-03-18,30,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,262.5428896434413
T_fixed6000,P1,0.8,2025-03-18,31,fixed6000,0.0,0.0,0.0,0.0,10050.0,10050.0,270.1536732693465
T_fixed6000,P1,0.8,2025-03-18,32,fixed6000,0.0,0.0,0.0,-0.0,10050.0,10050.0,269.8808924107785
T_fixed6000,P1,0.8,2025-03-18,33,fixed6000,833.3333333333333,0.0,0.0,1.0,10050.0,10800.0,531.073513616542
T_fixed6000,P1,0.8,2025-03-18,34,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,379.73385520653136
T_fixed6000,P1,0.8,2025-03-18,35,fixed6000,0.0,811.7557880169045,0.0,0.0,10800.0,9898.049124425661,0.0
T_fixed6000,P1,0.8,2025-03-18,36,fixed6000,0.0,793.0627539314432,0.0,0.0,9898.049124425661,9016.868286724057,0.0
T_fixed6000,P1,0.8,2025-03-18,37,fixed6000,0.0,734.3631716334892,0.0,0.0,9016.868286724057,8200.909207131292,0.0
T_fixed6000,P1,0.8,2025-03-18,38,fixed6000,0.0,693.657359232006,0.0,0.0,8200.909207131292,7430.178807984618,0.0
T_fixed6000,P1,0.8,2025-03-18,39,fixed6000,0.0,660.5621253559889,0.0,0.0,7430.178807984618,6696.220890922408,0.0
T_fixed6000,P1,0.8,2025-03-18,40,fixed6000,0.0,610.9242447811166,0.0,0.0,6696.220890922408,6017.416174498945,0.0
T_fixed6000,P1,0.8,2025-03-18,41,fixed6000,0.0,554.1977103036729,0.0,0.0,6017.416174498945,5401.640940828197,0.0
T_fixed6000,P1,0.8,2025-03-18,42,fixed6000,0.0,329.15765863395643,0.0,0.0,5401.640940828197,5035.91020901269,151.39771504561057
T_fixed6000,P1,0.8,2025-03-18,43,fixed6000,0.0,0.0,0.0,0.0,5035.91020901269,5035.91020901269,392.15688414544354
T_fixed6000,P1,0.8,2025-03-18,44,fixed6000,0.0,0.0,0.0,0.0,5035.91020901269,5035.91020901269,337.37768985456006
T_fixed6000,P1,0.8,2025-03-18,45,fixed6000,0.0,0.0,0.0,0.0,5035.91020901269,5035.91020901269,233.2591629329249
T_fixed6000,P1,0.8,2025-03-18,46,fixed6000,0.0,375.9760886801772,0.0,0.0,5035.91020901269,4618.158999368048,0.0
T_fixed6000,P1,0.8,2025-03-18,47,fixed6000,0.0,531.856515118496,0.0,0.0,4618.158999368048,4027.207315903053,0.0
T_fixed6000,P1,0.8,2025-03-18,48,fixed6000,0.0,505.0197677091545,0.0,0.0,4027.207315903053,3466.074240670659,0.0
T_fixed6000,P1,0.8,2025-03-18,49,fixed6000,0.0,405.3112217709377,0.0,0.0,3466.074240670659,3015.7284387029504,0.0
T_fixed6000,P1,0.8,2025-03-18,50,fixed6000,0.0,345.27880472169846,0.0,0.0,3015.7284387029504,2632.0853223455074,0.0
T_fixed6000,P1,0.8,2025-03-18,51,fixed6000,0.0,304.2315179618445,0.0,0.0,2632.0853223455074,2294.0503023879023,0.0
T_fixed6000,P1,0.8,2025-03-18,52,fixed6000,0.0,233.42623534633532,0.0,0.0,2294.0503023879023,2034.687818669752,0.0
T_fixed6000,P1,0.8,2025-03-18,53,fixed6000,0.0,217.25515569117158,0.0,0.0,2034.687818669752,1793.2932012351168,0.0
T_fixed6000,P1,0.8,2025-03-18,54,fixed6000,0.0,170.70164393470208,0.0,0.0,1793.2932012351168,1603.6247079743368,0.0
T_fixed6000,P1,0.8,2025-03-18,55,fixed6000,0.0,118.70875475325472,0.0,0.0,1603.6247079743368,1471.7260915818315,0.0
T_fixed6000,P1,0.8,2025-03-18,56,fixed6000,0.0,93.71161534878274,0.0,0.0,1471.7260915818315,1367.6020745276285,0.0
T_fixed6000,P1,0.8,2025-03-18,57,fixed6000,0.0,50.33896015128721,0.0,0.0,1367.6020745276285,1311.6698965817538,0.0
T_fixed6000,P1,0.8,2025-03-18,58,fixed6000,0.0,27.501834840077507,0.0,0.0,1311.6698965817538,1281.112302315001,0.0
T_fixed6000,P1,0.8,2025-03-18,59,fixed6000,0.0,14.599590154147187,0.0,0.0,1281.112302315001,1264.8905354770598,0.0
T_fixed6000,P1,0.8,2025-03-18,60,fixed6000,0.0,21.109089754206366,0.0,0.0,1264.8905354770598,1241.4359913057194,0.0
T_fixed6000,P1,0.8,2025-03-18,61,fixed6000,0.0,23.483140238894208,0.0,0.0,1241.4359913057194,1215.3436132625036,0.0
T_fixed6000,P1,0.8,2025-03-18,62,fixed6000,40.19666273817393,0.0,0.0,1.0,1215.3436132625036,1251.5206097268601,0.0
T_fixed6000,P1,0.8,2025-03-18,63,fixed6000,85.01446966056558,0.0,0.0,1.0,1251.5206097268601,1328.0336324213692,0.0
T_fixed6000,P1,0.8,2025-03-18,64,fixed6000,106.8598801403885,0.0,0.0,1.0,1328.0336324213692,1424.207524547719,0.0
T_fixed6000,P1,0.8,2025-03-18,65,fixed6000,833.3333333333333,0.0,0.0,1.0,1424.207524547719,2174.207524547719,362.9277465801624
T_fixed6000,P1,0.8,2025-03-18,66,fixed6000,833.3333333333333,0.0,0.0,1.0,2174.207524547719,2924.207524547719,329.82541849349894
T_fixed6000,P1,0.8,2025-03-18,67,fixed6000,833.3333333333333,0.0,0.0,1.0,2924.207524547719,3674.207524547719,343.56139795669105
T_fixed6000,P1,0.8,2025-03-18,68,fixed6000,833.3333333333333,0.0,0.0,1.0,3674.207524547719,4424.207524547719,315.8839181152796
T_fixed6000,P1,0.8,2025-03-18,69,fixed6000,833.3333333333333,0.0,0.0,1.0,4424.207524547719,5174.207524547719,303.46507793623095
T_fixed6000,P1,0.8,2025-03-18,70,fixed6000,833.3333333333333,0.0,0.0,1.0,5174.207524547719,5924.207524547719,303.41208657707114
T_fixed6000,P1,0.8,2025-03-18,71,fixed6000,833.3333333333333,0.0,0.0,1.0,5924.207524547719,6674.207524547719,264.3747108314705
T_fixed6000,P1,0.8,2025-03-18,72,fixed6000,833.3333333333333,0.0,0.0,1.0,6674.207524547719,7424.207524547719,265.1290533275404
T_fixed6000,P1,0.8,2025-03-18,73,fixed6000,833.3333333333333,0.0,0.0,1.0,7424.207524547719,8174.207524547719,261.7889108206722
T_fixed6000,P1,0.8,2025-03-18,74,fixed6000,833.3333333333333,0.0,0.0,1.0,8174.207524547719,8924.207524547719,249.38069617509814
T_fixed6000,P1,0.8,2025-03-18,75,fixed6000,833.3333333333333,0.0,0.0,1.0,8924.207524547719,9674.207524547719,261.3872767636818
T_fixed6000,P1,0.8,2025-03-18,76,fixed6000,833.3333333333333,0.0,0.0,1.0,9674.207524547719,10424.207524547719,400.3010232360406
T_fixed6000,P1,0.8,2025-03-18,77,fixed6000,65.20465291733368,0.0,0.0,1.0,10424.207524547719,10482.89171217332,0.0
T_fixed6000,P1,0.8,2025-03-18,78,fixed6000,82.18215429430148,0.0,0.0,1.0,10482.89171217332,10556.855651038191,0.0
T_fixed6000,P1,0.8,2025-03-18,79,fixed6000,69.33894073177542,0.0,0.0,1.0,10556.855651038191,10619.260697696789,0.0
T_fixed6000,P1,0.8,2025-03-18,80,fixed6000,53.30043751331689,0.0,0.0,1.0,10619.260697696789,10667.231091458774,0.0
T_fixed6000,P1,0.8,2025-03-18,81,fixed6000,84.48798114388681,0.0,0.0,1.0,10667.231091458774,10743.270274488272,0.0
T_fixed6000,P1,0.8,2025-03-18,82,fixed6000,63.0330283463639,0.0,0.0,1.0,10743.270274488272,10800.0,0.0
T_fixed6000,P1,0.8,2025-03-18,83,fixed6000,0.0,29.829616210347773,0.0,0.0,10800.0,10766.855981988503,0.0
T_fixed6000,P1,0.8,2025-03-18,84,fixed6000,0.0,35.142351216647874,0.0,0.0,10766.855981988503,10727.808925081117,0.0
T_fixed6000,P1,0.8,2025-03-18,85,fixed6000,0.0,41.18528248290371,0.0,0.0,10727.808925081117,10682.047500100112,0.0
T_fixed6000,P1,0.8,2025-03-18,86,fixed6000,0.0,51.71209668646407,0.0,0.0,10682.047500100112,10624.58961489293,0.0
T_fixed6000,P1,0.8,2025-03-18,87,fixed6000,0.0,101.77235720435239,0.0,0.0,10624.58961489293,10511.509217999204,0.0
T_fixed6000,P1,0.8,2025-03-18,88,fixed6000,0.0,161.7365959311196,0.0,0.0,10511.509217999204,10331.801889186849,0.0
T_fixed6000,P1,0.8,2025-03-18,89,fixed6000,0.0,0.0,0.0,0.0,10331.801889186849,10331.801889186849,138.5947348208485
T_fixed6000,P1,0.8,2025-03-18,90,fixed6000,520.2201231257236,0.0,0.0,1.0000000000000024,10331.801889186849,10800.0,509.4189272561648
T_fixed6000,P1,0.8,2025-03-18,91,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,194.1888174367294
T_fixed6000,P1,0.8,2025-03-18,92,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,239.90924082918562
T_fixed6000,P1,0.8,2025-03-18,93,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,294.22912319663556
T_fixed6000,P1,0.8,2025-03-18,94,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,341.1323225393755
T_fixed6000,P1,0.8,2025-03-18,95,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,382.8337622116049
T_fixed6000,P1,0.8,2025-03-18,96,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,444.6459414671871
T_fixed6000,P1,0.8,2025-03-18,97,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,513.9404853692804
T_fixed6000,P1,0.8,2025-03-18,98,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,563.7452152948593
T_fixed6000,P1,0.8,2025-03-18,99,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,609.1189150260392
T_fixed6000,P1,0.8,2025-03-18,100,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,675.7495384302472
T_fixed6000,P1,0.8,2025-03-18,101,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,734.7989475616139
T_fixed6000,P1,0.8,2025-03-18,102,fixed6000,-0.0,0.0,0.0,0.0,10800.0,10800.0,806.6994650786037
T_fixed6000,P1,0.8,2025-03-18,103,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,860.9735433873589
T_fixed6000,P1,0.8,2025-03-18,104,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,931.9493190741372
T_fixed6000,P1,0.8,2025-03-18,105,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,978.8644043758375
T_fixed6000,P1,0.8,2025-03-18,106,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,974.3130201536774
T_fixed6000,P1,0.8,2025-03-18,107,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,884.735389787332
T_fixed6000,P1,0.8,2025-03-18,108,fixed6000,0.0,-0.0,0.0,0.0,10800.0,10800.0,876.2343693769067
T_fixed6000,P1,0.8,2025-03-18,109,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,915.5407542620363
T_fixed6000,P1,0.8,2025-03-18,110,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,921.9574931614401
T_fixed6000,P1,0.8,2025-03-18,111,fixed6000,0.0,0.0,0.0,0.0,10800.0,10800.0,911.66612182274
T_fixed6000,P1,0.8,2025-03-18,112,fixed6000,0.0,553.3912665035833,0.0,0.0,10800.0,10185.120814996018,220.99099914515304
T_fixed6000,P1,0.8,2025-03-18,113,fixed6000,0.0,731.6967550905902,0.0,0.0,10185.120814996018,9372.124420450918,0.0
T_fixed6000,P1,0.8,2025-03-18,114,fixed6000,0.0,715.7446799670397,0.0,0.0,9372.124420450918,8576.852553820874,0.0
T_fixed6000,P1,0.8,2025-03-18,115,fixed6000,0.0,727.0733219802082,0.0,0.0,8576.852553820874,7768.993307176198,0.0
T_fixed6000,P1,0.8,2025-03-18,116,fixed6000,0.0,736.120986401707,0.0,0.0,7768.993307176198,6951.08110006319,0.0
T_fixed6000,P1,0.8,2025-03-18,117,fixed6000,0.0,745.9980490455675,0.0,0.0,6951.08110006319,6122.1943789014485,0.0
T_fixed6000,P1,0.8,2025-03-18,118,fixed6000,0.0,743.4352944085897,0.0,0.0,6122.1943789014485,5296.155162891904,0.0
T_fixed6000,P1,0.8,2025-03-18,119,fixed6000,0.0,743.9208782238079,0.0,0.0,5296.155162891904,4469.576409309895,0.0
T_fixed6000,P1,0.8,2025-03-18,120,fixed6000,0.0,735.5312972924286,0.0,0.0,4469.576409309895,3652.319412318308,0.0
T_fixed6000,P1,0.8,2025-03-18,121,fixed6000,0.0,735.651915530039,0.0,0.0,3652.319412318308,2834.928395062709,0.0
T_fixed6000,P1,0.8,2025-03-18,122,fixed6000,0.0,737.3595597305455,0.0,0.0,2834.928395062709,2015.639995362103,0.0
T_fixed6000,P1,0.8,2025-03-18,123,fixed6000,0.0,734.0759958258928,0.0,0.0,2015.639995362103,1200.0,0.0
T_fixed6000,P1,0.8,2025-03-18,124,fixed6000,0.0,-0.0,0.0,0.0,1200.0,1200.0,906.4376793885596
T_fixed6000,P1,0.8,2025-03-18,125,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,701.9859198234354
T_fixed6000,P1,0.8,2025-03-18,126,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,699.8916788906187
T_fixed6000,P1,0.8,2025-03-18,127,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,713.5064581553734
T_fixed6000,P1,0.8,2025-03-18,128,fixed6000,0.0,0.0,0.0,0.0,1200.0,1200.0,706.8106735770843
T_fixed6000,P1,0.8,2025-03-18,129,fixed6000,0.0,-0.0,0.0,0.0,1200.0,1200.0,750.3481455337599
T_fixed6000,P1,0.8,2025-03-18,130,fixed6000,0.0,-0.0,0.0,0.0,1200.0,1200.0,520.924817685748
T_fixed6000,P1,0.8,2025-03-18,131,fixed6000,833.3333333333333,0.0,0.0,1.0,1200.0,1950.0,589.1140268345453
T_fixed6000,P1,0.8,2025-03-18,132,fixed6000,833.3333333333333,0.0,0.0,1.0,1950.0,2700.0,536.766004159131
T_fixed6000,P1,0.8,2025-03-18,133,fixed6000,0.0,0.0,0.0,2.2204460492503064e-15,2700.0,2700.0,246.75810113088633
T_fixed6000,P1,0.8,2025-03-18,134,fixed6000,833.3333333333333,0.0,0.0,1.0,2700.0,3450.0,584.1888719323928
T_fixed6000,P1,0.8,2025-03-18,135,fixed6000,833.3333333333333,0.0,0.0,1.0,3450.0,4200.0,590.4190479830139
T_fixed6000,P1,0.8,2025-03-18,136,fixed6000,0.0,0.0,0.0,0.0,4200.0,4200.0,240.55193774421036
T_fixed6000,P1,0.8,2025-03-18,137,fixed6000,833.3333333333333,0.0,0.0,1.0,4200.0,4950.0,581.2810228207209
