strategy_id,predictor_id,alpha,date,issue_time,slot,start_time,end_time,price_yuan_kWh,load_kW,pv_kW,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,residual_adjustment_kWh,protected_net_kWh,residual_days,fallback_reason,planned_kWh,charge_kWh,discharge_kWh,emergency_kWh,unused_kWh,state_start_kWh,state_end_kWh,nominal_state_end_kWh,planned_cost_yuan,emergency_cost_yuan,terminal_mode,nominal_terminal_target_kWh,nominal_terminal_lower_kWh,nominal_terminal_upper_kWh,nominal_terminal_violation_kWh
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,38,2025-04-03 06:20:00,2025-04-03 06:30:00,0.8759,4807.2,971.775,4805.919525018721,1042.1347677572005,627.2974595435868,16.92647764022138,644.2239371838082,28,,0.0,0.0,639.2375,0.0,0.0,8390.938574074073,7680.674685185184,7659.362475450963,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,39,2025-04-03 06:30:00,2025-04-03 06:40:00,0.8601,4761.4706,1266.3791,4773.102583083159,1356.5690677572002,569.4222525543264,23.95129710651736,593.3735496608438,28,,0.0,0.0,582.5152499999999,0.0,0.0,7680.674685185184,7033.435518518518,7000.058531383359,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,40,2025-04-03 06:40:00,2025-04-03 06:50:00,0.8442,4868.9657,1560.9108,4723.579023870064,1691.6045677572004,505.3290760188106,25.70622672270588,531.0353027415165,28,,0.0,0.0,551.3424833333332,0.0,0.0,7033.435518518518,6420.832759259259,6410.019306115008,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,41,2025-04-03 06:50:00,2025-04-03 07:00:00,0.8334,5020.9,1847.1375,4703.261398273154,2017.4719330415955,447.631577538593,20.012640587724945,467.6442181263179,28,,0.0,0.0,528.9604166666666,0.0,0.0,6420.832759259259,5833.098962962962,5890.414619307988,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,42,2025-04-03 07:00:00,2025-04-03 07:10:00,0.8092,4726.7144,2135.6881,4652.135958852113,2376.134729629028,379.33353820384747,26.995788371694033,406.3293265755415,28,,299.0319965629521,0.0,132.80572010371458,0.0,0.0,5833.098962962962,5685.537051736613,5771.195363738444,241.97669161874083,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,43,2025-04-03 07:10:00,2025-04-03 07:20:00,0.7972,4630.8862,2396.0673,4715.723384570256,2702.7630169715867,335.4933945997782,23.60764411697801,359.1010387167562,28,,359.1010387167562,0.0,13.368777949910395,0.0,0.0,5685.537051736613,5670.68285401449,5771.195363738444,286.27534806499807,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,44,2025-04-03 07:20:00,2025-04-03 07:30:00,0.7644,4724.72,2684.3625,4713.970332937974,3015.870474750466,283.0166430312512,25.26683054432044,308.28347357557163,28,,308.28347357557163,0.0,31.776109757761674,0.0,0.0,5670.68285401449,5635.376065394755,5771.195363738444,235.65188720116694,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,45,2025-04-03 07:30:00,2025-04-03 07:40:00,0.6899,4529.8272,3070.9468,4484.827810314594,3346.8081137021154,189.6699494354131,39.33746983422668,229.00741926963977,28,,229.00741926963977,0.0,14.13931406369349,0.0,0.0,5635.376065394755,5619.665716435095,5771.195363738444,157.99221855412446,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,46,2025-04-03 07:40:00,2025-04-03 07:50:00,0.86,5366.0635,3310.1948,5285.891052209272,3524.923254731761,293.49463291291846,39.50790078295432,333.0025336958728,28,,0.0,0.0,342.6447833333333,0.0,0.0,5619.665716435095,5238.949290509169,5401.192548520808,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,47,2025-04-03 07:50:00,2025-04-03 08:00:00,1.1617,6728.61,3432.2625,6517.627367337032,3827.917676327682,448.2849485015584,32.11081841946435,480.39576692102276,28,,0.0,0.0,549.3912499999999,0.0,0.0,5238.949290509169,4628.514568286947,4867.419474164116,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,48,2025-04-03 08:00:00,2025-04-03 08:10:00,1.1683,6646.2541,3723.9194,6665.991667799398,4127.877764963904,423.0189838059156,52.87273124300157,475.89171504891715,28,,0.0,0.0,487.0557833333333,0.0,0.0,4628.514568286947,4087.3414756943544,4338.650901887541,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,49,2025-04-03 08:10:00,2025-04-03 08:20:00,1.0956,6357.2852,4079.8091,6440.627586356569,4400.537764963904,340.0149702321108,47.391802081224256,387.40677231333507,28,,0.0,0.0,379.57935000000003,0.0,0.0,4087.3414756943544,3665.586642361021,3908.1989326505022,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,50,2025-04-03 08:20:00,2025-04-03 08:30:00,1.0849,6485.7,4402.125,6534.918084755459,4692.471864963904,307.07436996525905,35.89578271702629,342.97015268228535,28,,0.0,0.0,347.26249999999993,0.0,0.0,3665.586642361021,3279.739420138799,3527.1209852257407,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,51,2025-04-03 08:30:00,2025-04-03 08:40:00,1.061,6409.3216,4687.3013,6429.229409901855,5024.30491493433,234.1540824945876,40.21116152258048,274.3652440171681,28,,0.0,0.0,287.0033833333333,0.0,0.0,3279.739420138799,2960.8467719906507,3222.270714095554,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,52,2025-04-03 08:40:00,2025-04-03 08:50:00,1.043,6283.7892,4880.252,6413.761299454343,5268.771626298107,190.8316121927061,61.156851578969366,251.98846377167547,28,,0.0,0.0,233.9228666666666,0.0,0.0,2960.8467719906507,2700.9324756943543,2942.283532127026,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,53,2025-04-03 08:50:00,2025-04-03 09:00:00,1.036,6370.71,5127.5625,6534.491376456081,5581.437414934329,158.84232692029187,69.73815484621417,228.58048176650604,28,,0.0,0.0,207.19125,0.0,0.0,2700.9324756943543,2470.719975694354,2688.3052190531303,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,54,2025-04-03 09:00:00,2025-04-03 09:10:00,1.0147,6694.0091,5645.1078,6433.32137688702,5771.230614934329,110.34846032544843,75.73993909841857,186.088399423867,28,,0.0,0.0,174.8168833333334,0.0,0.0,2470.719975694354,2276.4789942128727,2481.540330804389,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,55,2025-04-03 09:10:00,2025-04-03 09:20:00,0.9922,6769.6013,6082.0845,6385.837509888718,5937.073514934329,74.79399915906484,63.39788681750383,138.19188597656867,28,,0.0,0.0,114.58613333333338,0.0,0.0,2276.4789942128727,2149.161068286947,2327.993790830424,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,56,2025-04-03 09:20:00,2025-04-03 09:30:00,0.97,6565.34,6380.0625,6448.7294623946045,5839.507812950583,101.53694157400362,83.22657123693202,184.76351281093565,28,,0.0,0.0,30.879583333333358,0.0,0.0,2149.161068286947,2114.8504201387987,2122.7009988182735,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,57,2025-04-03 09:30:00,2025-04-03 09:40:00,0.9422,6487.6573,6790.3119,6424.950507213177,6013.731512950583,68.53649904376562,97.45280657122869,165.9893056149943,28,,0.0,50.442433333333305,0.0,0.0,0.0,2114.8504201387987,2160.2486101387985,1938.2684370238355,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,58,2025-04-03 09:40:00,2025-04-03 09:50:00,0.9569,6398.8756,7073.2072,6459.785303884055,5950.478112950583,84.88453182224535,128.389154825362,213.27368664760735,28,,0.0,112.38859999999991,0.0,0.0,0.0,2160.2486101387985,2261.3983501387984,1701.2976740820495,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,59,2025-04-03 09:50:00,2025-04-03 10:00:00,0.9977,6309.16,7224.675,6488.940544684883,5913.256526889904,95.94733629916314,108.98204898467571,204.92938528383885,28,,0.0,152.58583333333337,0.0,0.0,0.0,2261.3983501387984,2398.7256001387987,1473.5983571000063,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,60,2025-04-03 10:00:00,2025-04-03 10:10:00,0.9919,6405.9511,7498.8962,6442.013817691948,6264.244241504935,29.628262697835453,57.580360986757114,87.20862368459257,28,,0.0,182.15751666666665,0.0,0.0,0.0,2398.7256001387987,2562.6673651387987,1376.6998863393478,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,61,2025-04-03 10:10:00,2025-04-03 10:20:00,0.9588,6438.9461,7737.2028,6340.30103796063,6666.976175726149,-54.44585629425319,52.99312265645918,-1.4527336377940117,28,,0.0,216.37611666666663,0.0,0.0,0.0,2562.6673651387987,2757.4058701387985,1378.0073466133624,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,62,2025-04-03 10:20:00,2025-04-03 10:30:00,0.9549,6364.47,7819.7625,6358.658592058698,6860.536848052261,-83.64637599892724,58.37292674305854,-25.273449255868698,28,,0.0,242.54874999999993,0.0,0.0,0.0,2757.4058701387985,2975.6997451387983,1400.7534509436443,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,63,2025-04-03 10:30:00,2025-04-03 10:40:00,0.9839,6388.1768,7829.132,6326.636552793787,6965.736257007262,-106.51661736891249,97.21234574318912,-9.304271625723374,28,,0.0,240.15919999999988,0.0,0.0,0.0,2975.6997451387983,3191.843025138798,1409.1272954067954,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,64,2025-04-03 10:40:00,2025-04-03 10:50:00,0.799,6436.8648,8051.0644,6419.318029344069,7150.120885008254,-121.8004759440308,149.45336297112328,27.65288702709249,28,,27.65288702709249,296.68615369375914,0.0,0.0,0.0,3191.843025138798,3458.8605634631813,1409.1272954067954,22.0946567346469,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,65,2025-04-03 10:50:00,2025-04-03 11:00:00,0.5025,6383.24,8315.2125,6427.273107503468,7180.286359797153,-125.5022087156141,131.30799296897715,5.8057842533630435,28,,839.1391175866963,833.3333333333333,0.0,0.0,327.8012009200297,3458.8605634631813,4208.860563463181,2159.1272954067954,421.6674065873149,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,66,2025-04-03 11:00:00,2025-04-03 11:10:00,0.4662,6227.2061,8202.1678,6377.541945423985,7032.0952554934665,-109.0922183449135,86.8561326983226,-22.236085646590908,28,,811.0972476867423,833.3333333333333,0.0,0.0,306.9241976867422,4208.860563463181,4958.860563463181,2909.1272954067954,378.1335368715593,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,67,2025-04-03 11:10:00,2025-04-03 11:20:00,0.5007,6371.7196,8284.2866,6345.502380472215,7077.3458561584,-121.9739126143642,97.63951904841105,-24.33439356595315,28,,808.9989397673801,833.3333333333333,0.0,0.0,294.42677310071326,4958.860563463181,5708.860563463181,3659.1272954067954,405.06576914152726,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,68,2025-04-03 11:20:00,2025-04-03 11:30:00,0.4827,6655.52,8632.875,6328.222161727927,7222.581684410949,-149.05992044717019,117.7103929376305,-31.349527509539683,28,,801.9838058237935,833.3333333333333,0.0,0.0,298.20963915712696,5708.860563463181,6458.860563463181,4409.127295406795,387.11758307114513,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,69,2025-04-03 11:30:00,2025-04-03 11:40:00,0.4785,6505.9918,8722.4098,6326.440948756568,7226.776917222647,-150.0559947443465,86.9867667825668,-63.06922796177969,28,,770.2641053715536,833.3333333333333,0.0,0.0,306.33377203822033,6458.860563463181,7208.860563463181,5159.127295406795,368.57137442028835,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,70,2025-04-03 11:40:00,2025-04-03 11:50:00,0.4662,6337.5504,8655.5555,6237.233666579543,7265.486688970098,-171.37550373175918,92.90709239273777,-78.46841133902142,28,,754.8649219943119,833.3333333333333,0.0,0.0,307.8657719943119,7208.860563463181,7958.860563463181,5909.127295406795,351.9180266337482,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,71,2025-04-03 11:50:00,2025-04-03 12:00:00,0.4432,6212.93,8639.475,5981.945815086359,7354.205717222647,-228.70998368938126,88.38273696022725,-140.327246729154,28,,693.0060866041792,833.3333333333333,0.0,0.0,264.09691993751267,7958.860563463181,8708.860563463182,6659.127295406795,307.1402975829722,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,72,2025-04-03 12:00:00,2025-04-03 12:10:00,0.4411,5848.714,8772.8815,5917.047815086359,7431.293117222647,-252.37421702271467,74.30196135897268,-178.072255663742,28,,655.2610776695913,833.3333333333333,0.0,0.0,309.28899433625793,8708.860563463182,9458.860563463182,7409.127295406795,289.0356613600567,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,73,2025-04-03 12:10:00,2025-04-03 12:20:00,0.4551,5950.6398,8960.1611,5938.572012549139,7428.719743492436,-248.3579551572161,103.92155939803558,-144.43639575918053,28,,688.8969375741527,833.3333333333333,0.0,0.0,357.15048757415275,9458.860563463182,10208.860563463182,8159.127295406795,313.5169962899969,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,74,2025-04-03 12:20:00,2025-04-03 12:30:00,0.4463,6358.73,8969.2875,5918.424190301322,7454.443443492436,-256.0032088651857,102.78872428144919,-153.2144845837365,28,,680.1188487495967,656.8215961520198,0.0,0.0,458.3901692642437,10208.860563463182,10800.0,8909.127295406795,303.537042196945,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,75,2025-04-03 12:30:00,2025-04-03 12:40:00,0.4113,6193.4308,8676.4078,5900.426881935421,7238.612788970098,-223.03098450577954,100.78256550207999,-122.24841900369955,28,,711.0849143296336,0.0,0.0,0.0,1124.9144143296337,10800.0,10800.0,9659.127295406795,292.4692252637783,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,76,2025-04-03 12:40:00,2025-04-03 12:50:00,0.5682,6136.4168,8700.631,5989.441761777901,6971.564717998591,-163.68715937011498,96.84708658071094,-66.84007278940405,28,,766.4932605439292,0.0,0.0,0.0,1193.8622938772623,10800.0,10800.0,10409.127295406795,435.5214706410606,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,77,2025-04-03 12:50:00,2025-04-03 13:00:00,0.8279,6382.3,8852.925,6121.945285024737,7025.652717998591,-150.61790549564222,129.37302996080427,-21.244875534837945,28,,0.0,0.0,0.0,0.0,411.77083333333314,10800.0,10800.0,10428.24768338815,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,78,2025-04-03 13:00:00,2025-04-03 13:10:00,0.8636,6388.8044,8342.9919,6277.813551739784,7222.093401450199,-157.37997495173582,67.04203490016121,-90.3379400515746,28,,0.0,0.0,0.0,0.0,325.6979166666668,10800.0,10800.0,10509.551829434567,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,79,2025-04-03 13:10:00,2025-04-03 13:20:00,0.8416,6223.1259,7914.7289,6283.118922975967,7185.727554673839,-150.43477194964544,100.25856487815386,-50.176207071491575,28,,0.0,0.0,0.0,0.0,281.9338333333333,10800.0,10800.0,10554.71041579891,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,80,2025-04-03 13:20:00,2025-04-03 13:30:00,0.8618,6076.61,7792.9125,6178.924979713914,6988.480964154863,-134.92599740682482,93.23750518852451,-41.68849221830031,28,,0.0,0.0,0.0,0.0,286.05041666666676,10800.0,10800.0,10592.230058795381,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,81,2025-04-03 13:30:00,2025-04-03 13:40:00,0.8623,6064.8845,7439.4787,6236.648579713914,7061.283461515681,-137.43914696696112,59.693199985946706,-77.74594698101441,28,,0.0,0.0,0.0,0.0,229.09903333333324,10800.0,10800.0,10662.201411078295,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,82,2025-04-03 13:40:00,2025-04-03 13:50:00,0.9026,6151.9067,6919.8851,6237.785112629392,7008.678544508698,-128.48223864655102,50.18104480306496,-78.30119384348606,28,,0.0,0.0,0.0,0.0,127.99640000000014,10800.0,10800.0,10732.672485537432,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,83,2025-04-03 13:50:00,2025-04-03 14:00:00,0.9754,6246.4,6471.3,6166.331975063235,6708.935898496678,-90.43398723890716,53.468067404936676,-36.96591983397049,28,,0.0,0.0,0.0,0.0,37.48333333333342,10800.0,10800.0,10765.941813388006,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,84,2025-04-03 14:00:00,2025-04-03 14:10:00,1.0002,6268.3212,6280.4546,6134.23490624879,6610.662297072887,-79.40456513734944,54.629989709474785,-24.77457542787465,28,,0.0,0.0,0.0,0.0,2.022233333333285,10800.0,10800.0,10788.238931273094,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,85,2025-04-03 14:10:00,2025-04-03 14:20:00,0.9978,6251.9555,6284.8783,6192.35110101616,6503.649307352602,-51.88303438940693,38.81518024839983,-13.067854141007103,28,,0.0,0.0,0.0,0.0,5.48713333333338,10800.0,10800.0,10800.0,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,86,2025-04-03 14:20:00,2025-04-03 14:30:00,1.0271,6225.33,6262.05,6223.623624610205,6326.354937714913,-17.12188551745127,62.609251642756135,45.48736612530487,28,,0.0,0.0,0.0,0.0,6.120000000000042,10800.0,10800.0,10749.458482082995,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,87,2025-04-03 14:30:00,2025-04-03 14:40:00,1.0906,6193.4394,6015.4958,6201.239179944883,5957.170821767644,40.67805969620652,62.00385946298121,102.68191915918773,28,,0.0,0.0,29.65726666666675,0.0,0.0,10800.0,10767.04748148148,10635.367460795009,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,88,2025-04-03 14:40:00,2025-04-03 14:50:00,0.9376,6205.1403,5825.8951,6179.594505991949,5687.280724899398,82.05229684875849,62.84612771561994,144.89842456437844,28,,0.0,0.0,63.20753333333338,0.0,0.0,10767.04748148148,10696.816888888889,10474.369211279032,0.0,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,89,2025-04-03 14:50:00,2025-04-03 15:00:00,0.6694,6226.23,5694.75,6176.764012385439,5573.538831244106,100.53753019022209,45.46931937459294,146.006849564815,28,,146.006849564815,57.426849564815086,0.0,0.0,0.0,10696.816888888889,10748.501053497223,10474.369211279032,97.73698509868717,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,90,2025-04-03 15:00:00,2025-04-03 15:10:00,0.66,6180.3469,5361.6925,6122.557569784196,5321.192930815347,133.56077316147486,49.820591689699086,183.38136485117394,28,,545.1933523189159,57.22105166975275,0.0,0.0,351.52990064916327,10748.501053497223,10800.0,10800.0,359.82761253048454,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,91,2025-04-03 15:10:00,2025-04-03 15:20:00,0.7217,6192.9761,5099.0193,6117.128606589552,5034.943554971136,180.36417526973597,60.182189866002886,240.54636513573885,28,,240.54636513573885,0.0,0.0,0.0,58.22023180240555,10800.0,10800.0,10800.0,173.60231171846274,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,92,2025-04-03 15:20:00,2025-04-03 15:30:00,0.7308,6278.33,4906.95,6128.563531976277,4716.706097144407,235.3095724719783,54.410607307278326,289.7201797792566,28,,289.7201797792566,0.0,0.0,0.0,61.15684644592329,10800.0,10800.0,10800.0,211.72750738268076,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,93,2025-04-03 15:30:00,2025-04-03 15:40:00,0.7534,6299.0125,4506.5434,6154.516567510448,4622.116085588027,255.4000803204035,48.267274127320206,303.6673544477237,28,,303.6673544477237,0.0,0.0,0.0,4.922504447723668,10800.0,10800.0,10800.0,228.78298484091502,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,94,2025-04-03 15:40:00,2025-04-03 15:50:00,0.7823,6171.6456,4127.3874,6136.710716769431,4346.65333624851,298.3428967534869,54.284355424491274,352.62725217797816,28,,352.62725217797816,0.0,0.0,0.0,11.917552177978166,10800.0,10800.0,10800.0,275.86029937883234,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,95,2025-04-03 15:50:00,2025-04-03 16:00:00,0.8055,6041.22,3826.6875,6106.554076879577,3926.620414167835,363.3222771186237,55.222888652333566,418.5451657709572,28,,418.5451657709573,0.0,0.0,0.0,49.45641577095728,10800.0,10800.0,10800.0,337.1381310285061,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,96,2025-04-03 16:00:00,2025-04-03 16:10:00,0.8271,6138.6573,3424.3115,6143.343556847329,3558.531077401792,430.8020799075894,56.46187090140279,487.2639508089922,28,,487.2639508089922,0.0,0.0,0.0,34.87298414232555,10800.0,10800.0,10800.0,403.01601371411743,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,97,2025-04-03 16:10:00,2025-04-03 16:20:00,0.8519,6199.6307,3004.6571,6145.851442503028,3162.886376000952,497.16084441701264,47.01544787061266,544.1762922876253,28,,544.1762922876253,0.0,0.0,0.0,11.680692287625334,10800.0,10800.0,10800.0,463.583783399828,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,98,2025-04-03 16:20:00,2025-04-03 16:30:00,0.8791,6136.89,2671.95,6119.203042503028,2871.980647748403,541.2037324591041,36.97333888069386,578.177071339798,28,,578.177071339798,0.0,0.0,0.0,0.6870713397979671,10800.0,10800.0,10800.0,508.2754634148164,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,99,2025-04-03 16:30:00,2025-04-03 16:40:00,0.9024,6122.0984,2446.8368,6144.935150685607,2542.7854193641315,600.3582885535793,43.0472839388201,643.4055724923994,28,,643.4055724923994,0.0,0.0,0.0,30.861972492399445,10800.0,10800.0,10800.0,580.6091886171412,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,100,2025-04-03 16:40:00,2025-04-03 16:50:00,0.9163,6149.384,2219.2387,6143.458488918713,2240.933057698007,650.420905203451,41.22318817390362,691.6440933773546,28,,691.6440933773547,0.0,0.0,0.0,36.619876710688004,10800.0,10800.0,10800.0,633.75348276167,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,101,2025-04-03 16:50:00,2025-04-03 17:00:00,0.9264,6159.09,1960.875,6102.575172875458,1922.8239381927965,696.6252057804434,36.931849900403904,733.5570556808473,28,,733.5570556808473,0.0,0.0,0.0,33.854555680847284,10800.0,10800.0,10800.0,679.5672563827369,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,102,2025-04-03 17:00:00,2025-04-03 17:10:00,0.9462,6108.7002,1722.3023,6099.791560436018,1666.3276658671468,738.9106490948118,25.945604021612667,764.8562531164245,28,,764.8562531164245,0.0,0.0,0.0,33.789936449757874,10800.0,10800.0,10800.0,723.7069866987608,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,103,2025-04-03 17:10:00,2025-04-03 17:20:00,0.9742,6051.9449,1419.7014,6057.211180373338,1368.2664635090496,781.490786144048,21.030484134306448,802.5212702783545,28,,802.5212702783545,0.0,0.0,0.0,30.480686945021034,10800.0,10800.0,10800.0,781.8162215051728,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,104,2025-04-03 17:20:00,2025-04-03 17:30:00,0.9862,6144.24,1071.15,6084.763848914802,1049.0892774553893,839.2790952432354,30.00746114714434,869.2865563903797,28,,869.2865563903797,0.0,0.0,0.0,23.771556390379715,10800.0,10800.0,10800.0,857.2904019121925,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
T_fixed6000,P1,0.8,2025-04-03,2025-04-03,105,2025-04-03 17:30:00,2025-04-03 17:40:00,0.976,6341.0169,788.067,6237.309230753345,768.988417727626,911.3868021709532,20.83853976254227,932.2253419334954,28,,932.2253419334954,0.0,0.0,0.0,6.733691933495493,10800.0,10800.0,10800.0,909.8519337270915,0.0,fixed6000,6000.0,6000.0,6000.0,0.0
