strategy_id,predictor_id,alpha,terminal_mode,date,initial_kWh,final_kWh,planned_kWh,emergency_kWh,unused_kWh,charge_kWh,discharge_kWh,loss_kWh,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_slots,emergency_events,solved,solver_seconds,mip_gap,milp_fallback,mip_node_count,mip_dual_bound_yuan,objective_bound_gap_yuan,nominal_terminal_kWh,nominal_terminal_target_kWh,nominal_terminal_lower_kWh,nominal_terminal_upper_kWh,nominal_terminal_violation_kWh,nominal_terminal_error_kWh
T_fixed6000,P1,0.8,fixed6000,2025-04-18,6628.660278215118,6844.245507832831,27960.84366087352,0.0,18376.35550611246,15980.759288272562,12750.388316844836,3014.7857418100166,13905.956366691735,0.0,13905.956366691735,0,0,True,0.06238249992020428,1.308064943956529e-16,False,1,13905.956366691735,1.8189894035458565e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-19,6844.245507832831,6786.515957181969,27935.847571013677,0.0,18204.410983500355,15782.704911047886,12835.947573534562,3004.486888164185,13959.384002770177,0.0,13959.384002770177,0,0,True,0.02267610002309084,0.0,False,1,13959.384002770177,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-20,6786.515957181969,6705.443551828377,61465.7536922212,0.0,5833.753093372364,19722.21515965125,16047.95944413574,3755.328120869097,36391.21759851317,0.0,36391.21759851317,0,0,True,0.04941290011629462,0.0,False,1,36391.21759851317,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-21,6705.443551828377,6307.926906145432,61668.35484845595,0.0,10066.40883907402,18120.003195596073,15034.967569547473,3482.5522717315494,36474.358563416856,0.0,36474.358563416856,0,0,True,0.026087800040841103,0.0,False,1,36474.358563416856,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-22,6307.926906145432,6493.350777362935,58483.7281899534,0.0,2499.7662614039073,19285.005935721463,15453.973323838629,3645.608740665328,34859.89910849189,0.0,34859.89910849189,0,0,True,0.023850700119510293,0.0,False,1,34859.89910849189,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-23,6493.350777362935,6683.230837111495,60994.96664509791,0.0,5897.359869763109,18562.094762602283,14864.404703934146,3507.809998919579,36143.2103083433,0.0,36143.2103083433,0,0,True,0.02225769986398518,0.0,False,1,36143.2103083433,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-24,6683.230837111495,6584.217558984792,60435.157372424976,0.0,10008.429460902587,18030.174535981198,14693.5533244588,3435.6344896490987,35860.751957887165,0.0,35860.751957887165,0,0,True,0.02346880012191832,0.0,False,1,35860.75195788716,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-25,6584.217558984792,6447.145336175692,26981.33195752762,0.0,22138.63864907949,15608.950836717462,12766.615178269334,2979.4078812572284,13197.645575709612,0.0,13197.645575709612,0,0,True,0.038085300009697676,0.0,False,1,13197.645575709612,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-26,6447.145336175692,6449.227044758894,27322.153902483453,0.0,24325.34799751075,15393.3617574447,12466.749485805325,2924.5305630561734,13398.252277006062,0.0,13398.252277006062,0,0,True,0.04271060018800199,0.0,False,1,13398.252277006062,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-27,6449.227044758894,6174.085048062729,55478.1499355073,646.7675356888208,4041.52329588673,19776.583100013773,16266.660108037708,3785.0649886722344,32858.8083968898,4511.8503289652135,37370.65872585501,1,1,True,0.03925730008631945,0.0,False,1,32858.8083968898,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-28,6174.085048062729,6287.676018233506,58515.706492745056,2307.6951130620337,802.1483743716086,17352.916008500648,13953.630093731832,3285.694944598047,34760.06100681395,15636.982066168926,50397.04307298288,6,1,True,0.06259159999899566,0.0,False,1,34760.06100681395,-7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-29,6287.676018233506,6567.004717276489,60503.969287689135,0.0,9455.319125466189,17705.476928513635,14090.04048295736,3336.1077465132926,35764.667214775596,0.0,35764.667214775596,0,0,True,0.045530400006100535,0.0,False,1,35764.667214775596,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-04-30,6567.004717276489,6352.5622524163555,58544.411881104505,0.0,7192.227801863042,17306.988759380318,14211.659113472184,3309.772110768275,34817.55639830271,0.0,34817.55639830271,0,0,True,0.02382560004480183,0.0,False,1,34817.55639830271,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-01,6352.5622524163555,5443.0433483589995,57142.81731810441,1713.410084245077,5027.815169879843,19134.73919011197,16317.705757642318,3726.552336527011,34034.05235394851,11183.762961326143,45217.81531527465,9,1,True,0.029974800068885088,0.0,False,1,34034.05235394851,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-02,5443.0433483589995,5625.652057950939,27884.156966825787,1876.1263475585508,12269.566510806733,15979.204640060669,12778.807919816398,3017.7880106523335,13684.17474139385,11524.624175532601,25208.79891692645,9,1,True,0.05570400017313659,0.0,False,1,13684.174741393848,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-03,5625.652057950939,6050.819088202582,31171.546253800683,553.4195448587254,19665.518443164372,14787.501990887147,11595.22628539211,2767.108675243395,16035.250393870332,2893.2087612488313,18928.459155119162,7,1,True,0.06880850018933415,0.0,False,1,16035.25039387033,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-04,6050.819088202582,5776.3499594662935,62113.18073404684,907.507735397073,8297.066747595785,17031.455812512926,14042.501423998134,3263.423517251086,36910.71101716113,5742.21603883678,42652.927055997905,8,1,True,0.042935599805787206,0.0,False,1,36910.71101716113,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-05,5776.3499594662935,6173.699867989029,63173.527649743904,166.2716204193382,3945.203237085945,20847.233238983372,16528.644005906066,3921.2393245545677,37949.5577324793,1159.9108240453033,39109.4685565246,1,1,True,0.03580610011704266,0.0,False,1,37949.55773247929,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-06,6173.699867989029,6101.863947588765,66111.07126789767,0.0,9544.06297328528,19797.780296347148,16100.854368401428,3768.7618483459855,39700.82145299087,0.0,39700.82145299087,0,0,True,0.046496300026774406,0.0,False,1,39700.82145299087,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-07,6101.863947588765,6235.014614976518,64492.02686882977,169.99468946459024,5732.604639712881,19693.344041750017,15831.773073168537,3728.420301193729,38755.21525200815,1185.8829537049814,39941.09820571313,1,1,True,0.038768399972468615,0.0,False,1,38755.21525200816,-7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-08,6235.014614976518,6839.617402524436,65696.23973809414,35.999250000000075,5714.445010907935,19195.468781016218,15004.187203830012,3586.678789638291,40351.63299422957,243.22893262500048,40594.86192685457,1,1,True,0.042746700113639235,0.0,False,1,40351.63299422957,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-09,6839.617402524436,6378.758210790137,28883.365331458685,0.0,17761.3390244343,15986.388050448693,13363.747593424312,3083.4996487586823,15046.846367717708,0.0,15046.846367717708,0,0,True,0.06432510004378855,1.2088841469455098e-16,False,1,15046.846367717708,1.8189894035458565e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-10,6378.758210790137,6276.358304728145,29429.864826995356,0.0,14420.18822049583,15688.37494011574,12799.743616949547,2991.031229228191,15475.133016531006,0.0,15475.133016531006,0,0,True,0.07883050013333559,0.0,False,1,15475.133016531006,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-11,6276.358304728145,6065.446001199597,64699.82122408215,272.0638574032648,6153.842489479027,18546.234641309275,15212.271132636211,3544.875812201619,38740.600781556175,1888.001829236842,40628.602610793016,3,2,True,0.024570100009441376,0.0,False,1,38740.600781556175,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-12,6065.446001199597,6579.81306621975,65553.91629340973,0.0,9927.603203035118,17011.51315012181,13316.39529308053,3180.750792021129,39345.63087119867,0.0,39345.63087119867,0,0,True,0.03378299996256828,0.0,False,1,39345.63087119868,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-13,6579.81306621975,6427.860275786136,63795.906080631474,0.0,7345.324690760042,18200.66386628957,14879.295243084805,3473.3214136383804,38541.907865631816,0.0,38541.907865631816,0,0,True,0.02875680010765791,0.0,False,1,38541.907865631816,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-14,6427.860275786136,6670.326959673469,64765.46986928962,0.0,8123.167481552623,17947.01888897407,14318.865284570402,3385.6869205163416,39161.280549876625,0.0,39161.280549876625,0,0,True,0.031474199844524264,0.0,False,1,39161.280549876625,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-15,6670.326959673469,7146.299985446579,64065.373920395796,0.0,7335.177708177925,18614.537924677603,14649.39999579306,3489.1649031114343,38882.35029764934,0.0,38882.35029764934,0,0,True,0.02426289999857545,1.871275156590341e-16,False,1,38882.35029764933,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-16,7146.299985446579,6655.970136005574,28680.6675150752,0.0,23499.354477824465,15300.544044285843,12834.73754036844,2956.1363533584117,15273.856482327465,0.0,15273.856482327465,0,0,True,0.022442299872636795,0.0,False,1,15273.856482327465,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-17,6655.970136005574,6571.521256817108,28964.991134384974,0.0,15538.606330190394,16071.524800688787,13093.93907982754,3062.0346000497175,15295.111123523307,0.0,15295.111123523307,0,0,True,0.024287900188937783,0.0,False,1,15295.111123523307,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-18,6571.521256817108,6798.923697057762,62406.09528748588,0.0,5021.427525418627,18441.24982026668,14732.750158199422,3481.0972218266043,38086.53886192208,0.0,38086.53886192208,0,0,True,0.029129400150850415,0.0,False,1,38086.53886192208,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-19,6798.923697057762,6570.665430657789,62188.05297790469,67.00333333333344,11724.74049385161,16950.166879717843,13935.067612331424,3243.3575337863876,37663.13047220181,451.9039816666674,38115.03445386848,1,1,True,0.022669299971312284,0.0,False,1,37663.1304722018,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-20,6570.665430657789,6628.260673461266,61329.42695662909,0.0,3368.7365035166595,17797.157462750758,14363.861826304988,3375.700393642297,37247.454030126115,0.0,37247.454030126115,0,0,True,0.0238066001329571,0.0,False,1,37247.45403012612,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-21,6628.260673461266,6731.807725072603,62774.48912391468,0.0,8136.687787405728,16747.335298554804,13472.149245379182,3171.639001564279,38189.64120498778,0.0,38189.64120498778,0,0,True,0.029408599948510528,0.0,False,1,38189.64120498778,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-22,6731.807725072603,7462.904810495797,61733.49726002676,0.0,6895.645230950993,17701.23071330642,13680.00950089732,3290.1241269859006,37811.03580163825,0.0,37811.03580163825,0,0,True,0.03453640011139214,0.0,False,1,37811.03580163825,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-23,7462.904810495797,7521.708457149209,28489.583311574803,0.0,18877.3069327026,16517.916913425277,13326.589417886407,3132.523848885463,15388.520439016895,0.0,15388.520439016895,0,0,True,0.042656999779865146,0.0,False,1,15388.520439016895,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-24,7521.708457149209,7397.936676905408,28731.260779457043,0.0,22063.915497145437,15917.04474314578,13004.200844167506,3036.615679222079,15560.752476002854,0.0,15560.752476002854,0,0,True,0.02573539991863072,0.0,False,1,15560.752476002854,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-25,7397.936676905408,6979.453502987021,60867.90541222417,0.0,9684.961141501091,15866.152336401528,13228.218249011783,3056.417261308129,37223.22212562817,0.0,37223.22212562817,0,0,True,0.024771199794486165,0.0,False,1,37223.22212562817,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-26,6979.453502987021,7298.68441539758,60369.658857308525,0.0,1930.0672823842542,18802.372651340906,14942.614026416635,3540.5277125137177,37054.14460557683,0.0,37054.14460557683,0,0,True,0.026601399993523955,0.0,False,1,37054.144605576825,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-27,7298.68441539758,6974.845020002602,61764.00138294416,0.0,9572.041619768095,16279.199573850256,13477.607110674186,3125.4318585710466,37937.83073962026,0.0,37937.83073962026,0,0,True,0.028569799847900867,0.0,False,1,37937.83073962026,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-28,6974.845020002602,7213.360204823428,60425.73621532331,0.0,4406.992092920458,18580.296610863803,14835.376588460946,3506.404837582042,36928.219120311995,0.0,36928.219120311995,0,0,True,0.06116360006853938,0.0,False,1,36928.219120311995,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-29,7213.360204823428,7272.860202143266,60713.33233266955,16.272338369147064,3053.2599351854687,18487.743359291526,14921.522123438288,3506.721238533408,37363.50704621601,109.39079468659115,37472.8978409026,1,1,True,0.029902900103479624,0.0,False,1,37363.50704621601,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-30,7272.860202143266,7753.896636929092,28941.78621624509,0.0,18772.135510244065,16528.866568563757,12955.4491292294,3092.381004548532,15607.404396873604,0.0,15607.404396873604,0,0,True,0.029790599830448627,0.0,False,1,15607.404396873604,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-05-31,7753.896636929092,7417.158689865872,28540.31191963431,0.0,17269.856601292464,16759.673266835493,13878.399498493647,3218.0117154050663,15416.057037651097,0.0,15416.057037651097,0,0,True,0.03339209989644587,0.0,False,1,15416.057037651097,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-01,7417.158689865872,5278.918532023828,62144.469460217995,9679.647175326603,19.49046007532047,13180.084302774329,12600.284427305043,2718.0400333113275,38015.112446191444,62795.64008753873,100810.75253373018,25,2,True,0.023808799916878343,0.0,False,1,38015.11244619144,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-02,5278.918532023828,5618.639971392812,73583.39395327575,2561.389087792317,3035.6785351384906,21908.14610788162,17439.84905195203,4128.575616560611,44861.656053285944,17398.732375216023,62260.38842850197,9,3,True,0.03795389994047582,0.0,False,1,44861.656053285944,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-03,5618.639971392812,6580.746372434445,76250.00344178114,40.29286162651158,2986.4091229380024,22345.392558941287,17233.872211804966,4149.413946094682,47103.0012276,271.5663424414145,47374.567570041414,3,2,True,0.022218900034204125,0.0,False,1,47103.001227600005,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-04,6580.746372434445,6787.079488349488,77368.34024706038,16.98111629146797,3710.0124928371233,20233.411839602748,16203.363785754695,3823.71493793302,48309.85638960245,116.51744029476006,48426.37382989721,2,2,True,0.022793600102886558,0.0,False,1,48309.85638960244,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-05,6787.079488349488,6741.0859510075525,78964.01393346878,69.71413658408983,3894.8842671078037,21215.36826255862,17225.842476280224,4035.5193236203327,49366.00560516728,470.11702177687425,49836.122626944154,3,2,True,0.03292690007947385,0.0,False,1,49366.00560516729,-7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-06,6741.0859510075525,6577.38507957624,38237.201884312904,382.5260219915933,5005.232815163677,15299.10776541583,12539.608074275004,2923.20056257214,21944.074507905814,2668.501529413355,24612.57603731917,1,1,True,0.03133549983613193,0.0,False,1,21944.074507905818,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-07,6577.38507957624,7536.706558019232,38740.2000660082,0.0,3694.7315951882647,16081.926176602996,12162.970872449732,2959.6338257102707,22728.670192492373,0.0,22728.670192492373,0,0,True,0.03333740006200969,0.0,False,1,22728.670192492373,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-08,7536.706558019232,8063.454882424385,89500.05196207919,0.0,20903.480381302463,15460.920116554857,12049.27180244479,2884.899989704907,57223.450713556675,0.0,57223.450713556675,0,0,True,0.0281356000341475,0.0,False,1,57223.45071355668,-7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-09,8063.454882424385,6229.65875350455,78513.56353826141,370.7148837806385,5979.598039454241,19065.179817275486,17093.212168020997,3805.7637781743265,49171.5420784094,2558.5022761645705,51730.04435457397,6,3,True,0.020883200224488974,0.0,False,1,49171.5420784094,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-10,6229.65875350455,6599.72272036721,85588.74781643556,5.811013956503871,9742.756143754386,20527.899384883898,16294.540931579562,3863.294486441675,53970.27875200357,39.07770747066888,54009.35645947424,2,2,True,0.029735999880358577,1.3481415665123495e-16,False,1,53970.278752003556,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-11,6599.72272036721,6616.257269414482,84021.77445601296,16.654103352649486,3454.4874463659658,23603.230011528605,19103.735215195637,4482.96024728571,52491.97599287393,112.25462553137783,52604.23061840531,2,2,True,0.027902400121092796,0.0,False,1,52491.97599287394,-7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-12,6616.257269414482,6961.443364485326,89142.52146047176,0.0,12674.086058519686,19501.981489763115,15485.937521144358,3670.8578735479077,56701.93587407435,0.0,56701.93587407435,0,0,True,0.024423300055786967,0.0,False,1,56701.935874074356,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-13,6961.443364485326,6851.953418924532,37930.33843972171,0.0,6866.8280781053345,14824.934803268898,12106.738141652524,2827.6866071771706,21961.906971266602,0.0,21961.906971266602,0,0,True,0.03142769983969629,0.0,False,1,21961.906971266602,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-14,6851.953418924532,6726.471461883762,39665.08998711097,0.0,11156.635984781455,12779.184282453729,10464.073030124211,2440.593209370286,22925.79867179088,0.0,22925.79867179088,0,0,True,0.03614420001395047,0.0,False,1,22925.798671790875,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-15,6726.471461883762,6995.532254402225,84766.58433373529,0.0,10064.543799005929,20173.21835857579,16098.152157179771,3806.005408877554,53376.07443178836,0.0,53376.07443178836,0,0,True,0.0327377999201417,0.0,False,1,53376.074431788365,-7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-16,6995.532254402225,6937.329621803169,84698.7283583616,31.456292669324398,8084.2383921241135,21075.135850417333,17123.242408177182,4010.096074839199,53425.626250455025,212.26524165526098,53637.891492110284,3,2,True,0.03113350016064942,0.0,False,1,53425.626250455025,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-17,6937.329621803169,6669.164093386878,86468.29349882464,53.91140459325061,8246.469542554762,20421.437472479636,16782.713328283164,3906.8896726127605,54596.636421552364,367.2649929668729,54963.901414519234,3,2,True,0.03199529997073114,1.3326750677467003e-16,False,1,54596.63642155236,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-18,6669.164093386878,7096.539877535337,87834.73512421854,14.512200539325477,13029.343484949557,18457.23544249843,14565.722502690116,3464.1371556598565,55533.95292953588,97.83409270267738,55631.78702223856,2,2,True,0.012893799925222993,0.0,False,1,55533.95292953588,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-19,7096.539877535337,6712.5966117133175,84492.84259392087,84.78791349279413,13041.803873105695,19062.480913409458,15786.158479101483,3660.2657001300004,53335.82963466595,571.0356460019245,53906.86528066787,2,1,True,0.012588599929586053,1.3641782014119777e-16,False,1,53335.82963466595,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-20,6712.5966117133175,7181.566563341204,36717.81896523481,0.0,10999.29994607814,15241.395856271443,11923.457687114775,2848.9682175287867,21432.4374492004,0.0,21432.4374492004,0,0,True,0.042215799912810326,0.0,False,1,21432.4374492004,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-21,7181.566563341204,7506.705409417946,36016.22167950493,0.0,13244.066853527444,16551.52349741276,13114.109071435269,3112.275579900751,20821.306603573044,0.0,20821.306603573044,0,0,True,0.05253190011717379,0.0,False,1,20821.306603573044,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-22,7506.705409417946,7143.364219665061,80500.71282539776,0.0,9954.576697752764,17977.905781171445,14889.110753526465,3452.136217397864,50793.35046708168,0.0,50793.35046708168,0,0,True,0.020860299933701754,0.0,False,1,50793.350467081684,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-23,7143.364219665061,7018.74159512442,82783.75036215025,0.0,12113.594821364108,19584.367909856548,15975.498369070387,3733.49216532681,51912.11611383378,0.0,51912.11611383378,0,0,True,0.012589999940246344,0.0,False,1,51912.11611383378,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-24,7018.74159512442,7070.396511090599,80552.92938830057,1617.1143168181811,1540.9529895681667,22704.258111479117,18343.95964592853,4308.643549584416,50513.438995672725,7768.171774917101,58281.610770589825,8,1,True,0.0535117001272738,1.4404003684656527e-16,False,1,50513.43899567272,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-25,7070.396511090599,7216.286352243837,84055.85558696446,0.0,9616.033139141005,20374.21170588896,16371.810624732141,3856.5112400035796,52962.166446147705,0.0,52962.166446147705,0,0,True,0.024231499992311,0.0,False,1,52962.166446147705,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-26,7216.286352243837,6942.303274280555,81766.24892365625,16.173607790518872,10792.02512905596,19418.938627497017,15975.92505843954,3716.996647020763,51440.838426474584,109.06026783796082,51549.89869431254,3,2,True,0.027238300070166588,1.4144321587182329e-16,False,1,51440.83842647457,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-27,6942.303274280555,7427.308533762183,35604.1321816766,0.0,12281.257559079348,16393.28432840588,12842.0555724753,3066.2234964489553,20500.953183554207,0.0,20500.953183554207,0,0,True,0.03277830011211336,0.0,False,1,20500.95318355421,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-28,7427.308533762183,7546.558612667208,35733.85172423435,0.0,10806.493311356462,16016.353816824787,12865.921520613556,3031.1822173062083,20590.680302372588,0.0,20590.680302372588,0,0,True,0.036368099972605705,0.0,False,1,20590.68030237259,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-29,7546.558612667208,7814.3429185958985,82737.16534301965,0.0,9634.527641492587,18915.069962410133,15080.200794216395,3567.0848622650574,52439.266738407874,0.0,52439.266738407874,0,0,True,0.03077239985577762,1.387501783821536e-16,False,1,52439.26673840787,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-06-30,7814.3429185958985,7167.629924201846,82030.29130500753,1.6158779333899247,9136.157751115941,18947.932333927936,15929.866885436279,3664.7784428857144,51810.34511433293,10.882150396941439,51821.227264729874,2,2,True,0.022737800143659115,0.0,False,1,51810.34511433293,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-07-01,7167.629924201846,5255.469293602985,81730.68899637353,1815.1716326053279,2348.009313332167,21327.64131501234,18996.334032698964,4243.4679129122305,51285.09041935447,11032.689718187405,62317.78013754188,19,3,True,0.02623299998231232,1.4187276564569638e-16,False,1,51285.09041935447,7.275957614183426e-12,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-07-02,5255.469293602985,6408.981026653374,90174.41169991266,111.88626523787536,12593.939900834717,19733.84809423053,14946.256396581375,3634.0799645987618,56974.1719186011,754.1288465975048,57728.300765198604,5,2,True,0.024057700065895915,0.0,False,1,56974.1719186011,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
T_fixed6000,P1,0.8,fixed6000,2025-07-03,6408.981026653374,6628.8798270107,87811.7428395118,23.659183447842793,3782.0028857037278,21553.006755794697,17260.026551872113,4073.0814035652606,55650.56632482167,164.62279833026759,55815.18912315194,2,1,True,0.020537700038403273,0.0,False,1,55650.56632482167,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0
