group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
Q43_S0,2025-03-21,0,plan,11630.333116986014,0.0,0.049189900048077106,3.0316490059097605e-12,144,Q43_S0 2025-03-21 00:00 plan
Q43_S0,2025-03-21,6,revision,5376.9102856107575,0.0,0.018593000015243888,9.094947017729282e-13,109,Q43_S0 2025-03-21 06:00
Q43_S0,2025-03-21,12,revision,5435.135686315857,0.0,0.01568229985423386,1.0231815394945443e-12,73,Q43_S0 2025-03-21 12:00
Q43_S0,2025-03-21,18,revision,3717.311952885891,0.0,0.008670799899846315,9.094947017729282e-13,37,Q43_S0 2025-03-21 18:00
Q43_S0,2025-03-22,0,plan,12477.726985971292,0.0,0.03257749998010695,7.958078640513122e-13,144,Q43_S0 2025-03-22 00:00 plan
Q43_S0,2025-03-22,6,revision,6158.540008353418,0.0,0.026214599842205644,8.713030297258229e-13,109,Q43_S0 2025-03-22 06:00
Q43_S0,2025-03-22,12,revision,6137.562508402936,0.0,0.010150500107556581,1.0231815394945443e-12,73,Q43_S0 2025-03-22 12:00
Q43_S0,2025-03-22,18,revision,4031.889684836037,0.0,0.008264100179076195,6.821210263296962e-13,37,Q43_S0 2025-03-22 18:00
Q43_S0,2025-03-23,0,plan,43482.79596625854,0.0,0.02452179999090731,1.1102230246251565e-12,144,Q43_S0 2025-03-23 00:00 plan
Q43_S0,2025-03-23,6,revision,29169.453033198264,0.0,0.024051500018686056,1.0231815394945443e-12,109,Q43_S0 2025-03-23 06:00
Q43_S0,2025-03-23,12,revision,23959.393470499697,0.0,0.015203599818050861,1.295260195396016e-11,73,Q43_S0 2025-03-23 12:00
Q43_S0,2025-03-23,18,revision,12492.959413834222,0.0,0.007978699868544936,1.2505552149377763e-12,37,Q43_S0 2025-03-23 18:00
Q43_S0,2025-03-24,0,plan,40863.7389314867,0.0,0.03698819992132485,2.7755575615628914e-12,144,Q43_S0 2025-03-24 00:00 plan
Q43_S0,2025-03-24,6,revision,28370.35747670452,0.0,0.0205058001447469,9.059419880941277e-13,109,Q43_S0 2025-03-24 06:00
Q43_S0,2025-03-24,12,revision,24876.35307259966,0.0,0.014514000155031681,9.094947017729282e-13,73,Q43_S0 2025-03-24 12:00
Q43_S0,2025-03-24,18,revision,12741.125554960903,0.0,0.012318700086325407,1.9326762412674725e-12,37,Q43_S0 2025-03-24 18:00
Q43_S0,2025-03-25,0,plan,45581.99939870519,0.0,0.031894000014290214,9.094947017729282e-13,144,Q43_S0 2025-03-25 00:00 plan
Q43_S0,2025-03-25,6,revision,29342.718732492733,0.0,0.023328199982643127,1.0231815394945443e-12,109,Q43_S0 2025-03-25 06:00
Q43_S0,2025-03-25,12,revision,25403.559680145696,0.0,0.014497100142762065,9.094947017729282e-13,73,Q43_S0 2025-03-25 12:00
Q43_S0,2025-03-25,18,revision,12769.465021672922,0.0,0.00783769995905459,1.3642420526593924e-12,37,Q43_S0 2025-03-25 18:00
Q43_S0,2025-03-26,0,plan,39166.83604456126,0.0,0.022663200041279197,8.526512829121202e-13,144,Q43_S0 2025-03-26 00:00 plan
Q43_S0,2025-03-26,6,revision,26583.56703436673,0.0,0.030622400110587478,1.6653345369377348e-12,109,Q43_S0 2025-03-26 06:00
Q43_S0,2025-03-26,12,revision,23557.555889255033,0.0,0.014840599847957492,6.890784239506805e-10,73,Q43_S0 2025-03-26 12:00
Q43_S0,2025-03-26,18,revision,12779.029786317291,0.0,0.008598300162702799,2.2737367544323206e-12,37,Q43_S0 2025-03-26 18:00
Q43_S0,2025-03-27,0,plan,41250.96192256952,0.0,0.0335703999735415,2.4054832200211726e-12,144,Q43_S0 2025-03-27 00:00 plan
Q43_S0,2025-03-27,6,revision,28826.742011608436,0.0,0.019760699942708015,1.7053025658242404e-12,109,Q43_S0 2025-03-27 06:00
Q43_S0,2025-03-27,12,revision,23876.41236794654,0.0,0.015630400041118264,3.885780586188048e-12,73,Q43_S0 2025-03-27 12:00
Q43_S0,2025-03-27,18,revision,12817.54104131947,0.0,0.007844900013878942,2.7284841053187847e-12,37,Q43_S0 2025-03-27 18:00
Q43_S0,2025-03-28,0,plan,12009.907055374,0.0,0.020814199931919575,9.094947017729282e-13,144,Q43_S0 2025-03-28 00:00 plan
Q43_S0,2025-03-28,6,revision,5466.037894883254,3.327802401898107e-16,0.06489429995417595,5.984173296150059e-12,109,Q43_S0 2025-03-28 06:00
Q43_S0,2025-03-28,12,revision,5476.515564520384,0.0,0.017347499961033463,9.094947017729282e-13,73,Q43_S0 2025-03-28 12:00
Q43_S0,2025-03-28,18,revision,3694.493442550366,0.0,0.007818799931555986,1.5916157281026244e-12,37,Q43_S0 2025-03-28 18:00
Q43_S0,2025-03-29,0,plan,11041.796523430268,0.0,0.02454989985562861,1.1102230246251565e-12,144,Q43_S0 2025-03-29 00:00 plan
Q43_S0,2025-03-29,6,revision,5535.9642171912665,0.0,0.02496670000255108,7.586524001605237e-12,109,Q43_S0 2025-03-29 06:00
Q43_S0,2025-03-29,12,revision,5436.5724567618545,0.0,0.010516200214624405,9.094947017729282e-13,73,Q43_S0 2025-03-29 12:00
Q43_S0,2025-03-29,18,revision,3589.805877606667,0.0,0.00807609991170466,1.4210854715202004e-12,37,Q43_S0 2025-03-29 18:00
Q43_S0,2025-03-30,0,plan,39268.844881580815,0.0,0.030632699839770794,9.094947017729282e-13,144,Q43_S0 2025-03-30 00:00 plan
Q43_S0,2025-03-30,6,revision,24654.557986239666,0.0,0.028439199784770608,2.1884716261411086e-12,109,Q43_S0 2025-03-30 06:00
Q43_S0,2025-03-30,12,revision,22545.294149650847,0.0,0.014682699926197529,1.4247862149356177e-11,73,Q43_S0 2025-03-30 12:00
Q43_S0,2025-03-30,18,revision,13074.275099487995,0.0,0.010401199804618955,4.547473508864641e-13,37,Q43_S0 2025-03-30 18:00
Q43_S0,2025-03-31,0,plan,35061.63724323013,0.0,0.03961060009896755,8.696747026230394e-12,144,Q43_S0 2025-03-31 00:00 plan
Q43_S0,2025-03-31,6,revision,31331.681720333025,0.0,0.01976149994879961,9.094947017729282e-13,109,Q43_S0 2025-03-31 06:00
Q43_S0,2025-03-31,12,revision,23240.06234688575,0.0,0.02127890009433031,4.423128530106624e-12,73,Q43_S0 2025-03-31 12:00
Q43_S0,2025-03-31,18,revision,12968.863809007382,0.0,0.007990499958395958,4.547473508864641e-13,37,Q43_S0 2025-03-31 18:00
Q43_S0,2025-04-01,0,plan,43315.81676186917,0.0,0.0304366999771446,3.515706244646329e-12,144,Q43_S0 2025-04-01 00:00 plan
Q43_S0,2025-04-01,6,revision,31121.52645333156,0.0,0.028115199878811836,9.094947017729282e-13,109,Q43_S0 2025-04-01 06:00
Q43_S0,2025-04-01,12,revision,24151.030201500464,0.0,0.020358600188046694,2.1387336346379016e-12,73,Q43_S0 2025-04-01 12:00
Q43_S0,2025-04-01,18,revision,12420.313889760291,0.0,0.01713820011354983,8.393286066166183e-10,37,Q43_S0 2025-04-01 18:00
Q43_S0,2025-04-02,0,plan,40759.719833279174,0.0,0.02844209992326796,4.810966440042345e-12,144,Q43_S0 2025-04-02 00:00 plan
Q43_S0,2025-04-02,6,revision,29458.10582927561,0.0,0.03055100003257394,9.094947017729282e-13,109,Q43_S0 2025-04-02 06:00
Q43_S0,2025-04-02,12,revision,21443.046229775227,0.0,0.02616609982214868,9.660790685946572e-10,73,Q43_S0 2025-04-02 12:00
Q43_S0,2025-04-02,18,revision,12442.396191904292,0.0,0.008391799870878458,6.821210263296962e-13,37,Q43_S0 2025-04-02 18:00
Q43_S0,2025-04-03,0,plan,42433.18957240109,0.0,0.03800790011882782,5.255586001519647e-12,144,Q43_S0 2025-04-03 00:00 plan
Q43_S0,2025-04-03,6,revision,26860.505571340353,0.0,0.022346599958837032,9.094947017729282e-13,109,Q43_S0 2025-04-03 06:00
Q43_S0,2025-04-03,12,revision,23809.68563912055,0.0,0.014430199982598424,1.8189894035458565e-12,73,Q43_S0 2025-04-03 12:00
Q43_S0,2025-04-03,18,revision,12813.357819922565,0.0,0.00791729986667633,1.8189894035458565e-12,37,Q43_S0 2025-04-03 18:00
Q43_S0,2025-04-04,0,plan,10955.350891420836,0.0,0.03090129978954792,8.526512829121202e-13,144,Q43_S0 2025-04-04 00:00 plan
Q43_S0,2025-04-04,6,revision,4771.078223369483,0.0,0.0200633998028934,1.1102230246251565e-12,109,Q43_S0 2025-04-04 06:00
Q43_S0,2025-04-04,12,revision,4929.494380559524,0.0,0.015289700124412775,9.094947017729282e-13,73,Q43_S0 2025-04-04 12:00
Q43_S0,2025-04-04,18,revision,3805.100944902159,0.0,0.00885900016874075,5.684341886080801e-13,37,Q43_S0 2025-04-04 18:00
Q43_S0,2025-04-05,0,plan,10964.02102703405,0.0,0.024885900085791945,9.094947017729282e-13,144,Q43_S0 2025-04-05 00:00 plan
Q43_S0,2025-04-05,6,revision,5196.349223751496,0.0,0.02051740000024438,8.526512829121202e-13,109,Q43_S0 2025-04-05 06:00
Q43_S0,2025-04-05,12,revision,5155.899195833783,0.0,0.01621589995920658,9.094947017729282e-13,73,Q43_S0 2025-04-05 12:00
Q43_S0,2025-04-05,18,revision,3875.627815250481,0.0,0.008561300113797188,7.389644451905042e-13,37,Q43_S0 2025-04-05 18:00
Q43_S0,2025-04-06,0,plan,38706.97187809439,0.0,0.02838760009035468,9.094947017729282e-13,144,Q43_S0 2025-04-06 00:00 plan
Q43_S0,2025-04-06,6,revision,24144.909637123466,0.0,0.020827800035476685,9.251858538542972e-13,109,Q43_S0 2025-04-06 06:00
Q43_S0,2025-04-06,12,revision,22942.77245122831,0.0,0.01514660008251667,2.035408878479454e-12,73,Q43_S0 2025-04-06 12:00
Q43_S0,2025-04-06,18,revision,12518.045402441381,0.0,0.007844700012356043,1.1368683772161603e-12,37,Q43_S0 2025-04-06 18:00
Q43_S0,2025-04-07,0,plan,33962.81614168525,0.0,0.04516720003448427,1.4495071809506044e-12,144,Q43_S0 2025-04-07 00:00 plan
Q43_S0,2025-04-07,6,revision,24616.49006921281,0.0,0.027045799884945154,1.6626700016786344e-12,109,Q43_S0 2025-04-07 06:00
Q43_S0,2025-04-07,12,revision,22049.964134929374,0.0,0.014273100066930056,9.094947017729282e-13,73,Q43_S0 2025-04-07 12:00
Q43_S0,2025-04-07,18,revision,12533.641544376736,0.0,0.009538099868223071,4.779510121011299e-10,37,Q43_S0 2025-04-07 18:00
Q43_S0,2025-04-08,0,plan,39503.488125094445,0.0,0.025755499955266714,9.43689570931383e-12,144,Q43_S0 2025-04-08 00:00 plan
Q43_S0,2025-04-08,6,revision,25142.275983412914,0.0,0.02002349984832108,9.094947017729282e-13,109,Q43_S0 2025-04-08 06:00
Q43_S0,2025-04-08,12,revision,22537.594569397923,0.0,0.01574499998241663,8.810729923425242e-13,73,Q43_S0 2025-04-08 12:00
Q43_S0,2025-04-08,18,revision,12367.419031564652,0.0,0.010181199992075562,7.958078640513122e-13,37,Q43_S0 2025-04-08 18:00
Q43_S0,2025-04-09,0,plan,38692.096424351104,0.0,0.027845900040119886,3.182639337258782e-11,144,Q43_S0 2025-04-09 00:00 plan
Q43_S0,2025-04-09,6,revision,27871.957740365873,0.0,0.030800099950283766,1.8189894035458565e-12,109,Q43_S0 2025-04-09 06:00
Q43_S0,2025-04-09,12,revision,23471.62766579371,0.0,0.01436270005069673,2.590520390792032e-12,73,Q43_S0 2025-04-09 12:00
Q43_S0,2025-04-09,18,revision,12540.829529508783,0.0,0.00830290000885725,7.958078640513122e-13,37,Q43_S0 2025-04-09 18:00
Q43_S0,2025-04-10,0,plan,38285.67088516014,0.0,0.052852800115942955,1.8189894035458565e-12,144,Q43_S0 2025-04-10 00:00 plan
Q43_S0,2025-04-10,6,revision,26171.17794065799,0.0,0.027059100102633238,2.3661073100811336e-12,109,Q43_S0 2025-04-10 06:00
Q43_S0,2025-04-10,12,revision,22959.543438344575,0.0,0.014219800010323524,1.2582527612418442e-11,73,Q43_S0 2025-04-10 12:00
Q43_S0,2025-04-10,18,revision,12850.814024598796,0.0,0.011446499964222312,9.094947017729282e-13,37,Q43_S0 2025-04-10 18:00
Q43_S0,2025-04-11,0,plan,10317.122138104107,0.0,0.023512399988248944,2.3239408672549286e-12,144,Q43_S0 2025-04-11 00:00 plan
Q43_S0,2025-04-11,6,revision,4788.09997533669,0.0,0.01871740003116429,9.094947017729282e-13,109,Q43_S0 2025-04-11 06:00
Q43_S0,2025-04-11,12,revision,4429.692919906575,0.0,0.015781499911099672,9.094947017729282e-13,73,Q43_S0 2025-04-11 12:00
Q43_S0,2025-04-11,18,revision,3823.098248603201,0.0,0.008601299952715635,8.526512829121202e-13,37,Q43_S0 2025-04-11 18:00
Q43_S0,2025-04-12,0,plan,10861.823945170117,0.0,0.06800410011783242,9.094947017729282e-13,144,Q43_S0 2025-04-12 00:00 plan
Q43_S0,2025-04-12,6,revision,4930.518485463113,0.0,0.058896000031381845,6.3159354289786685e-12,109,Q43_S0 2025-04-12 06:00
Q43_S0,2025-04-12,12,revision,4991.040814200329,3.644509174059514e-16,0.010374800069257617,9.094947017729282e-13,73,Q43_S0 2025-04-12 12:00
Q43_S0,2025-04-12,18,revision,3918.6725235933177,0.0,0.008064400171861053,8.526512829121202e-13,37,Q43_S0 2025-04-12 18:00
Q43_S0,2025-04-13,0,plan,35767.674119241296,0.0,0.022739799926057458,9.251858538542972e-13,144,Q43_S0 2025-04-13 00:00 plan
Q43_S0,2025-04-13,6,revision,21784.05416862527,0.0,0.026351600186899304,1.1937117960769683e-12,109,Q43_S0 2025-04-13 06:00
Q43_S0,2025-04-13,12,revision,21342.176521614518,0.0,0.021961400052532554,1.4779288903810084e-12,73,Q43_S0 2025-04-13 12:00
Q43_S0,2025-04-13,18,revision,12270.140603899,0.0,0.012680399930104613,7.958078640513122e-13,37,Q43_S0 2025-04-13 18:00
Q43_S0,2025-04-14,0,plan,37957.37865181004,0.0,0.02394709992222488,9.251858538542972e-13,144,Q43_S0 2025-04-14 00:00 plan
Q43_S0,2025-04-14,6,revision,21975.975316156957,0.0,0.029374699806794524,2.9842794901924208e-12,109,Q43_S0 2025-04-14 06:00
Q43_S0,2025-04-14,12,revision,20907.388793008344,0.0,0.014336199965327978,8.242295734817162e-13,73,Q43_S0 2025-04-14 12:00
Q43_S0,2025-04-14,18,revision,13166.39231495204,0.0,0.01091199996881187,7.513989430663059e-13,37,Q43_S0 2025-04-14 18:00
Q43_S0,2025-04-15,0,plan,32627.939999485156,0.0,0.05131789995357394,1.7905676941154525e-12,144,Q43_S0 2025-04-15 00:00 plan
Q43_S0,2025-04-15,6,revision,23500.328299313802,0.0,0.02094850013963878,9.094947017729282e-13,109,Q43_S0 2025-04-15 06:00
Q43_S0,2025-04-15,12,revision,20665.411520856618,0.0,0.04034780012443662,1.0231815394945443e-12,73,Q43_S0 2025-04-15 12:00
Q43_S0,2025-04-15,18,revision,12528.426762965437,0.0,0.012129500042647123,7.958078640513122e-13,37,Q43_S0 2025-04-15 18:00
Q43_S0,2025-04-16,0,plan,36737.65108183982,0.0,0.03423779993318021,9.094947017729282e-13,144,Q43_S0 2025-04-16 00:00 plan
Q43_S0,2025-04-16,6,revision,25921.415780898158,0.0,0.020529899979010224,1.2505552149377763e-12,109,Q43_S0 2025-04-16 06:00
Q43_S0,2025-04-16,12,revision,22058.04329811077,0.0,0.015734100015833974,1.0231815394945443e-12,73,Q43_S0 2025-04-16 12:00
Q43_S0,2025-04-16,18,revision,12550.249119325317,0.0,0.007216100115329027,1.0231815394945443e-12,37,Q43_S0 2025-04-16 18:00
Q43_S0,2025-04-17,0,plan,33712.668432764156,0.0,0.04332199995405972,1.3073986337985843e-12,144,Q43_S0 2025-04-17 00:00 plan
Q43_S0,2025-04-17,6,revision,25000.990518036262,0.0,0.024617400020360947,2.2737367544323206e-12,109,Q43_S0 2025-04-17 06:00
Q43_S0,2025-04-17,12,revision,20909.421017237313,0.0,0.013988399878144264,8.633094239485217e-13,73,Q43_S0 2025-04-17 12:00
Q43_S0,2025-04-17,18,revision,12471.651712845467,0.0,0.008058999897912145,1.8189894035458565e-12,37,Q43_S0 2025-04-17 18:00
Q43_S0,2025-04-18,0,plan,10450.05280368167,0.0,0.024393000174313784,8.526512829121202e-13,144,Q43_S0 2025-04-18 00:00 plan
Q43_S0,2025-04-18,6,revision,4308.219335997166,0.0,0.0483812999445945,7.958078640513122e-13,109,Q43_S0 2025-04-18 06:00
Q43_S0,2025-04-18,12,revision,4377.515751679936,0.0,0.026965900091454387,2.7755575615628914e-12,73,Q43_S0 2025-04-18 12:00
Q43_S0,2025-04-18,18,revision,3432.423290158446,0.0,0.007999700028449297,1.3073986337985843e-12,37,Q43_S0 2025-04-18 18:00
Q43_S0,2025-04-19,0,plan,10137.832732723899,0.0,0.0866729998961091,8.526512829121202e-13,144,Q43_S0 2025-04-19 00:00 plan
Q43_S0,2025-04-19,6,revision,4070.0453363720135,0.0,0.020906700054183602,9.094947017729282e-13,109,Q43_S0 2025-04-19 06:00
Q43_S0,2025-04-19,12,revision,4651.408754970799,0.0,0.01401449996046722,1.8189894035458565e-12,73,Q43_S0 2025-04-19 12:00
Q43_S0,2025-04-19,18,revision,3759.3417204590237,0.0,0.00856059999205172,6.252776074688882e-13,37,Q43_S0 2025-04-19 18:00
Q43_S0,2025-04-20,0,plan,33802.41310035785,0.0,0.03177740005776286,1.5063505998114124e-12,144,Q43_S0 2025-04-20 00:00 plan
Q43_S0,2025-04-20,6,revision,21814.74482632005,0.0,0.024903499986976385,6.661338147750939e-12,109,Q43_S0 2025-04-20 06:00
Q43_S0,2025-04-20,12,revision,21038.041175313814,0.0,0.015381099889054894,8.242295734817162e-13,73,Q43_S0 2025-04-20 12:00
Q43_S0,2025-04-20,18,revision,12406.031706772817,0.0,0.008104800013825297,9.094947017729282e-13,37,Q43_S0 2025-04-20 18:00
Q43_S0,2025-04-21,0,plan,35387.5984681236,0.0,0.024739200016483665,9.094947017729282e-13,144,Q43_S0 2025-04-21 00:00 plan
Q43_S0,2025-04-21,6,revision,20390.983232168866,0.0,0.018119100015610456,9.094947017729282e-13,109,Q43_S0 2025-04-21 06:00
Q43_S0,2025-04-21,12,revision,20259.082674739333,0.0,0.028874299954622984,1.8189894035458565e-12,73,Q43_S0 2025-04-21 12:00
Q43_S0,2025-04-21,18,revision,12241.151261453473,0.0,0.007512900047004223,2.021099337273174e-12,37,Q43_S0 2025-04-21 18:00
Q43_S0,2025-04-22,0,plan,32772.885155787626,0.0,0.038524100091308355,9.094947017729282e-13,144,Q43_S0 2025-04-22 00:00 plan
Q43_S0,2025-04-22,6,revision,23892.27659449883,0.0,0.0243947000708431,3.700743415417189e-12,109,Q43_S0 2025-04-22 06:00
Q43_S0,2025-04-22,12,revision,20323.26667764461,0.0,0.014747299952432513,4.255854927729767e-12,73,Q43_S0 2025-04-22 12:00
Q43_S0,2025-04-22,18,revision,12669.630820279783,0.0,0.011748999822884798,1.4779288903810084e-12,37,Q43_S0 2025-04-22 18:00
Q43_S0,2025-04-23,0,plan,31722.621662651414,0.0,0.03416170016862452,2.4442670110147446e-12,144,Q43_S0 2025-04-23 00:00 plan
Q43_S0,2025-04-23,6,revision,23004.128972492636,0.0,0.031194699928164482,1.1368683772161603e-12,109,Q43_S0 2025-04-23 06:00
Q43_S0,2025-04-23,12,revision,20530.211033265467,0.0,0.015200000023469329,3.219646771412954e-11,73,Q43_S0 2025-04-23 12:00
Q43_S0,2025-04-23,18,revision,12295.513827384659,0.0,0.010451700072735548,2.2737367544323206e-12,37,Q43_S0 2025-04-23 18:00
Q43_S0,2025-04-24,0,plan,32624.244092619203,0.0,0.03568290011025965,9.094947017729282e-13,144,Q43_S0 2025-04-24 00:00 plan
Q43_S0,2025-04-24,6,revision,19653.411288783256,0.0,0.020183900138363242,9.094947017729282e-13,109,Q43_S0 2025-04-24 06:00
Q43_S0,2025-04-24,12,revision,20516.37876438389,0.0,0.027336299885064363,8.242295734817162e-13,73,Q43_S0 2025-04-24 12:00
Q43_S0,2025-04-24,18,revision,12377.898531036331,0.0,0.008536299923434854,1.3642420526593924e-12,37,Q43_S0 2025-04-24 18:00
Q43_S0,2025-04-25,0,plan,9850.863062936356,0.0,0.03642229991964996,1.295260195396016e-12,144,Q43_S0 2025-04-25 00:00 plan
Q43_S0,2025-04-25,6,revision,4238.727201435171,0.0,0.02019109996035695,9.094947017729282e-13,109,Q43_S0 2025-04-25 06:00
Q43_S0,2025-04-25,12,revision,4049.264213498099,0.0,0.014546799939125776,9.094947017729282e-13,73,Q43_S0 2025-04-25 12:00
Q43_S0,2025-04-25,18,revision,3255.8620119075545,0.0,0.010808800114318728,7.958078640513122e-13,37,Q43_S0 2025-04-25 18:00
Q43_S0,2025-04-26,0,plan,10038.49682351557,0.0,0.022802300052717328,9.251858538542972e-13,144,Q43_S0 2025-04-26 00:00 plan
Q43_S0,2025-04-26,6,revision,4382.792463262917,0.0,0.03609499987214804,1.36927506370436e-10,109,Q43_S0 2025-04-26 06:00
Q43_S0,2025-04-26,12,revision,4519.087842621534,0.0,0.019038300029933453,9.094947017729282e-13,73,Q43_S0 2025-04-26 12:00
Q43_S0,2025-04-26,18,revision,3522.558648758024,0.0,0.007734699873253703,2.5011104298755527e-12,37,Q43_S0 2025-04-26 18:00
Q43_S0,2025-04-27,0,plan,31589.30414579007,0.0,0.030637199990451336,1.1457501614131615e-12,144,Q43_S0 2025-04-27 00:00 plan
Q43_S0,2025-04-27,6,revision,21823.444405030867,0.0,0.025565699907019734,1.6484591469634324e-12,109,Q43_S0 2025-04-27 06:00
Q43_S0,2025-04-27,12,revision,20099.930436274397,0.0,0.016032999847084284,1.3507713466272738e-11,73,Q43_S0 2025-04-27 12:00
Q43_S0,2025-04-27,18,revision,12498.88885896399,0.0,0.008645399939268827,7.958078640513122e-13,37,Q43_S0 2025-04-27 18:00
Q43_S0,2025-04-28,0,plan,39161.77147391785,0.0,0.049888200126588345,1.3073986337985843e-12,144,Q43_S0 2025-04-28 00:00 plan
Q43_S0,2025-04-28,6,revision,26746.74840762413,0.0,0.02222379995509982,1.0231815394945443e-12,109,Q43_S0 2025-04-28 06:00
Q43_S0,2025-04-28,12,revision,22703.546761423877,0.0,0.017667900072410703,8.810729923425242e-13,73,Q43_S0 2025-04-28 12:00
Q43_S0,2025-04-28,18,revision,12333.625328012233,0.0,0.008849299978464842,4.547473508864641e-13,37,Q43_S0 2025-04-28 18:00
Q43_S0,2025-04-29,0,plan,32247.657837886927,0.0,0.035660499939695,8.242295734817162e-13,144,Q43_S0 2025-04-29 00:00 plan
Q43_S0,2025-04-29,6,revision,21115.68998948031,0.0,0.031230900203809142,1.0800249583553523e-12,109,Q43_S0 2025-04-29 06:00
Q43_S0,2025-04-29,12,revision,21094.707603201234,0.0,0.029117299942299724,9.094947017729282e-13,73,Q43_S0 2025-04-29 12:00
Q43_S0,2025-04-29,18,revision,12365.704351356117,0.0,0.008611900033429265,3.637978807091713e-12,37,Q43_S0 2025-04-29 18:00
Q43_S0,2025-04-30,0,plan,31263.102713490098,0.0,0.05588759994134307,1.3642420526593924e-12,144,Q43_S0 2025-04-30 00:00 plan
Q43_S0,2025-04-30,6,revision,19865.63290433695,0.0,0.028796900063753128,1.9682033780554775e-12,109,Q43_S0 2025-04-30 06:00
Q43_S0,2025-04-30,12,revision,19265.19183994696,0.0,0.03219119994901121,2.2168933355715126e-12,73,Q43_S0 2025-04-30 12:00
Q43_S0,2025-04-30,18,revision,12317.94456839049,0.0,0.01001300010830164,2.2737367544323206e-12,37,Q43_S0 2025-04-30 18:00
Q43_S0,2025-05-01,0,plan,33708.93971307807,0.0,0.05350679997354746,1.0658141036401503e-12,144,Q43_S0 2025-05-01 00:00 plan
Q43_S0,2025-05-01,6,revision,22501.30130436177,0.0,0.0282024999614805,9.094947017729282e-13,109,Q43_S0 2025-05-01 06:00
Q43_S0,2025-05-01,12,revision,20828.137942866684,0.0,0.0355704000685364,9.094947017729282e-13,73,Q43_S0 2025-05-01 12:00
Q43_S0,2025-05-01,18,revision,13234.335725844703,0.0,0.012981100007891655,9.094947017729282e-13,37,Q43_S0 2025-05-01 18:00
Q43_S0,2025-05-02,0,plan,11459.04014330291,0.0,0.07534820004366338,9.251858538542972e-13,144,Q43_S0 2025-05-02 00:00 plan
Q43_S0,2025-05-02,6,revision,5037.303976302456,0.0,0.03471639985218644,9.88611981632955e-10,109,Q43_S0 2025-05-02 06:00
Q43_S0,2025-05-02,12,revision,4957.467158268019,0.0,0.00976080005057156,2.7284841053187847e-12,73,Q43_S0 2025-05-02 12:00
Q43_S0,2025-05-02,18,revision,4016.5003220142526,0.0,0.00869959988631308,8.526512829121202e-13,37,Q43_S0 2025-05-02 18:00
Q43_S0,2025-05-03,0,plan,10893.578302872444,0.0,0.0469099001493305,2.1600499167107046e-12,144,Q43_S0 2025-05-03 00:00 plan
Q43_S0,2025-05-03,6,revision,4788.909363253339,0.0,0.0588879999704659,3.637978807091713e-12,109,Q43_S0 2025-05-03 06:00
Q43_S0,2025-05-03,12,revision,4872.412492520753,0.0,0.015855700010433793,5.153285205968435e-10,73,Q43_S0 2025-05-03 12:00
Q43_S0,2025-05-03,18,revision,4037.1591746619383,0.0,0.008668499998748302,5.684341886080801e-13,37,Q43_S0 2025-05-03 18:00
Q43_S0,2025-05-04,0,plan,36903.59796323117,0.0,0.03128280001692474,1.8189894035458565e-12,144,Q43_S0 2025-05-04 00:00 plan
Q43_S0,2025-05-04,6,revision,22149.264869319715,0.0,0.02072599995881319,1.852222079416303e-10,109,Q43_S0 2025-05-04 06:00
Q43_S0,2025-05-04,12,revision,21212.475912561567,0.0,0.0387275000102818,3.723243935382925e-12,73,Q43_S0 2025-05-04 12:00
Q43_S0,2025-05-04,18,revision,14306.530017611549,0.0,0.010899499990046024,6.821210263296962e-13,37,Q43_S0 2025-05-04 18:00
Q43_S0,2025-05-05,0,plan,39554.416943218814,0.0,0.02708670007996261,1.5631940186722204e-12,144,Q43_S0 2025-05-05 00:00 plan
Q43_S0,2025-05-05,6,revision,24733.444218824963,0.0,0.039491500006988645,2.6147972675971687e-12,109,Q43_S0 2025-05-05 06:00
Q43_S0,2025-05-05,12,revision,22685.904218825486,0.0,0.014683300163596869,9.094947017729282e-13,73,Q43_S0 2025-05-05 12:00
Q43_S0,2025-05-05,18,revision,14413.619392187007,0.0,0.010975999990478158,5.684341886080801e-13,37,Q43_S0 2025-05-05 18:00
Q43_S0,2025-05-06,0,plan,35008.907801165115,0.0,0.03742099995724857,1.683838254014821e-11,144,Q43_S0 2025-05-06 00:00 plan
Q43_S0,2025-05-06,6,revision,25288.033514484563,0.0,0.02505100006237626,1.3642420526593924e-12,109,Q43_S0 2025-05-06 06:00
Q43_S0,2025-05-06,12,revision,22494.803202122617,0.0,0.015621099853888154,1.4802973661668755e-11,73,Q43_S0 2025-05-06 12:00
Q43_S0,2025-05-06,18,revision,14673.646076269719,0.0,0.011406099889427423,6.821210263296962e-13,37,Q43_S0 2025-05-06 18:00
Q43_S0,2025-05-07,0,plan,37580.18035659692,0.0,0.037399299908429384,1.61237150467875e-11,144,Q43_S0 2025-05-07 00:00 plan
Q43_S0,2025-05-07,6,revision,26794.251290382468,0.0,0.027954099932685494,1.2505552149377763e-12,109,Q43_S0 2025-05-07 06:00
Q43_S0,2025-05-07,12,revision,24007.982539922876,0.0,0.019069600151851773,8.844776762847081e-11,73,Q43_S0 2025-05-07 12:00
Q43_S0,2025-05-07,18,revision,14512.85445003271,0.0,0.01140730013139546,7.389644451905042e-13,37,Q43_S0 2025-05-07 18:00
Q43_S0,2025-05-08,0,plan,41259.77836878426,0.0,0.021863100118935108,8.526512829121202e-13,144,Q43_S0 2025-05-08 00:00 plan
