publication_date,template_slot,interval_start,q_nominal_kWh,kind 
2025-01-09,14,2025-01-09 02:20:00,1488.6143499999998,january_plan
2025-01-09,15,2025-01-09 02:30:00,675.9966666666667,january_plan
2025-01-09,16,2025-01-09 02:40:00,694.1636666666666,january_plan
2025-01-09,17,2025-01-09 02:50:00,677.9054333333333,january_plan
2025-01-09,18,2025-01-09 03:00:00,653.24,january_plan
2025-01-09,19,2025-01-09 03:10:00,678.0538333333333,january_plan
2025-01-09,20,2025-01-09 03:20:00,690.0798666666666,january_plan
2025-01-09,21,2025-01-09 03:30:00,676.8533333333332,january_plan
2025-01-09,22,2025-01-09 03:40:00,689.7840166666666,january_plan
2025-01-09,23,2025-01-09 03:50:00,713.8835166666665,january_plan
2025-01-09,24,2025-01-09 04:00:00,721.8299999999999,january_plan
2025-01-09,25,2025-01-09 04:10:00,704.1930833333332,january_plan
2025-01-09,26,2025-01-09 04:20:00,700.3314999999999,january_plan
2025-01-09,27,2025-01-09 04:30:00,712.3166666666666,january_plan
2025-01-09,28,2025-01-09 04:40:00,703.1725333333334,january_plan
2025-01-09,29,2025-01-09 04:50:00,678.2314166666666,january_plan
2025-01-09,30,2025-01-09 05:00:00,671.8249999999999,january_plan
2025-01-09,31,2025-01-09 05:10:00,710.4925499999999,january_plan
2025-01-09,32,2025-01-09 05:20:00,283.03397916666813,january_plan
2025-01-09,33,2025-01-09 05:30:00,691.5216666666666,january_plan
2025-01-09,34,2025-01-09 05:40:00,1521.7201333333333,january_plan
2025-01-09,35,2025-01-09 05:50:00,773.6214333333334,january_plan
2025-01-09,36,2025-01-09 06:00:00,901.9316666666666,january_plan
2025-01-09,37,2025-01-09 06:10:00,281.43483333333324,january_plan
2025-01-09,38,2025-01-09 06:20:00,949.2315166666667,january_plan
2025-01-09,39,2025-01-09 06:30:00,922.9433333333333,january_plan
2025-01-09,40,2025-01-09 06:40:00,909.8164333333332,january_plan
2025-01-09,41,2025-01-09 06:50:00,913.9334166666665,january_plan
2025-01-09,42,2025-01-09 07:00:00,917.955,january_plan
2025-01-09,43,2025-01-09 07:10:00,894.4209166666666,january_plan
2025-01-09,44,2025-01-09 07:20:00,870.6843666666666,january_plan
2025-01-09,45,2025-01-09 07:30:00,812.5079166666666,january_plan
2025-01-09,46,2025-01-09 07:40:00,1520.7147,january_plan
2025-01-09,47,2025-01-09 07:50:00,747.6794833333333,january_plan
2025-01-09,48,2025-01-09 08:00:00,106.41874999999993,january_plan
2025-01-09,49,2025-01-09 08:10:00,104.66171666666662,january_plan
2025-01-09,50,2025-01-09 08:20:00,4.804316666666523,january_plan
2025-01-09,51,2025-01-09 08:30:00,0.0,january_plan
2025-01-09,52,2025-01-09 08:40:00,0.0,january_plan
2025-01-09,53,2025-01-09 08:50:00,0.0,january_plan
2025-01-09,54,2025-01-09 09:00:00,0.0,january_plan
2025-01-09,55,2025-01-09 09:10:00,0.0,january_plan
2025-01-09,56,2025-01-09 09:20:00,557.2452999999999,january_plan
2025-01-09,57,2025-01-09 09:30:00,522.145,january_plan
2025-01-09,58,2025-01-09 09:40:00,326.4650333333318,january_plan
2025-01-09,59,2025-01-09 09:50:00,0.0,january_plan
2025-01-09,60,2025-01-09 10:00:00,0.0,january_plan
2025-01-09,61,2025-01-09 10:10:00,0.0,january_plan
2025-01-09,62,2025-01-09 10:20:00,0.0,january_plan
2025-01-09,63,2025-01-09 10:30:00,0.0,january_plan
2025-01-09,64,2025-01-09 10:40:00,0.0,january_plan
2025-01-09,65,2025-01-09 10:50:00,297.67779999999993,january_plan
2025-01-09,66,2025-01-09 11:00:00,1083.6750000000002,january_plan
2025-01-09,67,2025-01-09 11:10:00,1036.2126166666667,january_plan
2025-01-09,68,2025-01-09 11:20:00,992.4247,january_plan
2025-01-09,69,2025-01-09 11:30:00,972.1708333333333,january_plan
2025-01-09,70,2025-01-09 11:40:00,987.7199833333333,january_plan
2025-01-09,71,2025-01-09 11:50:00,960.7245499999999,january_plan
2025-01-09,72,2025-01-09 12:00:00,893.32375,january_plan
2025-01-09,73,2025-01-09 12:10:00,866.1543666666666,january_plan
2025-01-09,74,2025-01-09 12:20:00,861.8573833333335,january_plan
2025-01-09,75,2025-01-09 12:30:00,866.7945833333333,january_plan
2025-01-09,76,2025-01-09 12:40:00,888.4794166666666,january_plan
2025-01-09,77,2025-01-09 12:50:00,903.7232000000001,january_plan
2025-01-09,78,2025-01-09 13:00:00,96.04416666666671,january_plan
2025-01-09,79,2025-01-09 13:10:00,167.39900000000003,january_plan
2025-01-09,80,2025-01-09 13:20:00,205.56175,january_plan
2025-01-09,81,2025-01-09 13:30:00,198.49791666666653,january_plan
2025-01-09,82,2025-01-09 13:40:00,214.90294999999998,january_plan
2025-01-09,83,2025-01-09 13:50:00,0.0,january_plan
2025-01-09,84,2025-01-09 14:00:00,0.0,january_plan
2025-01-09,85,2025-01-09 14:10:00,0.0,january_plan
2025-01-09,86,2025-01-09 14:20:00,0.0,january_plan
2025-01-09,87,2025-01-09 14:30:00,0.0,january_plan
2025-01-09,88,2025-01-09 14:40:00,0.0,january_plan
2025-01-09,89,2025-01-09 14:50:00,0.0,january_plan
2025-01-09,90,2025-01-09 15:00:00,1387.0504166666667,january_plan
2025-01-09,91,2025-01-09 15:10:00,1438.2514999999999,january_plan
2025-01-09,92,2025-01-09 15:20:00,1453.0243500000001,january_plan
2025-01-09,93,2025-01-09 15:30:00,621.7733333333333,january_plan
2025-01-09,94,2025-01-09 15:40:00,1543.8811,january_plan
2025-01-09,95,2025-01-09 15:50:00,1554.0539639917702,january_plan
2025-01-09,96,2025-01-09 16:00:00,784.1983333333333,january_plan
2025-01-09,97,2025-01-09 16:10:00,832.9895333333334,january_plan
2025-01-09,98,2025-01-09 16:20:00,879.3449,january_plan
2025-01-09,99,2025-01-09 16:30:00,909.7987499999999,january_plan
2025-01-09,100,2025-01-09 16:40:00,958.8510333333334,january_plan
2025-01-09,101,2025-01-09 16:50:00,1014.089,january_plan
2025-01-09,102,2025-01-09 17:00:00,1046.5583333333334,january_plan
2025-01-09,103,2025-01-09 17:10:00,1035.9547499999999,january_plan
2025-01-09,104,2025-01-09 17:20:00,1022.2620499999999,january_plan
2025-01-09,105,2025-01-09 17:30:00,1030.8716666666664,january_plan
2025-01-09,106,2025-01-09 17:40:00,1045.9988666666666,january_plan
2025-01-09,107,2025-01-09 17:50:00,958.1885833333333,january_plan
2025-01-09,108,2025-01-09 18:00:00,804.2149999999999,january_plan
2025-01-09,109,2025-01-09 18:10:00,743.7868,january_plan
2025-01-09,110,2025-01-09 18:20:00,747.9296333333332,january_plan
2025-01-09,111,2025-01-09 18:30:00,755.225,january_plan
2025-01-09,112,2025-01-09 18:40:00,738.8777833333334,january_plan
2025-01-09,113,2025-01-09 18:50:00,219.58425000000034,january_plan
2025-01-09,114,2025-01-09 19:00:00,0.0,january_plan
2025-01-09,115,2025-01-09 19:10:00,0.0,january_plan
2025-01-09,116,2025-01-09 19:20:00,0.0,january_plan
2025-01-09,117,2025-01-09 19:30:00,0.0,january_plan
2025-01-09,118,2025-01-09 19:40:00,0.0,january_plan
2025-01-09,119,2025-01-09 19:50:00,0.0,january_plan
2025-01-09,120,2025-01-09 20:00:00,0.0,january_plan
2025-01-09,121,2025-01-09 20:10:00,0.0,january_plan
2025-01-09,122,2025-01-09 20:20:00,0.0,january_plan
2025-01-09,123,2025-01-09 20:30:00,0.0,january_plan
2025-01-09,124,2025-01-09 20:40:00,0.0,january_plan
2025-01-09,125,2025-01-09 20:50:00,733.0050833333332,january_plan
2025-01-09,126,2025-01-09 21:00:00,774.7116666666667,january_plan
2025-01-09,127,2025-01-09 21:10:00,772.2666666666667,january_plan
2025-01-09,128,2025-01-09 21:20:00,756.4289666666666,january_plan
2025-01-09,129,2025-01-09 21:30:00,764.8116666666666,january_plan
2025-01-09,130,2025-01-09 21:40:00,792.1586333333332,january_plan
2025-01-09,131,2025-01-09 21:50:00,731.3947166666667,january_plan
2025-01-09,132,2025-01-09 22:00:00,1449.245,january_plan
2025-01-09,133,2025-01-09 22:10:00,1424.9214333333334,january_plan
2025-01-09,134,2025-01-09 22:20:00,1428.1094333333333,january_plan
2025-01-09,135,2025-01-09 22:30:00,587.8716666666667,january_plan
2025-01-09,136,2025-01-09 22:40:00,596.2832333333333,january_plan
2025-01-09,137,2025-01-09 22:50:00,579.7073333333333,january_plan
2025-01-09,138,2025-01-09 23:00:00,1387.2683333333334,january_plan
2025-01-09,139,2025-01-09 23:10:00,1413.0677166666667,january_plan
2025-01-09,140,2025-01-09 23:20:00,940.1565833333332,january_plan
2025-01-09,141,2025-01-09 23:30:00,616.8266666666666,january_plan
2025-01-09,142,2025-01-09 23:40:00,628.2881666666666,january_plan
2025-01-09,143,2025-01-09 23:50:00,1404.7003333333332,january_plan
2025-01-10,0,2025-01-10 00:00:00,1319.8533333333335,january_plan
2025-01-10,1,2025-01-10 00:10:00,1325.72515,january_plan
2025-01-10,2,2025-01-10 00:20:00,778.3718534979414,january_plan
2025-01-10,3,2025-01-10 00:30:00,459.41833333333335,january_plan
2025-01-10,4,2025-01-10 00:40:00,454.1775666666666,january_plan
2025-01-10,5,2025-01-10 00:50:00,439.95568333333335,january_plan
2025-01-10,6,2025-01-10 01:00:00,1263.96,january_plan
2025-01-10,7,2025-01-10 01:10:00,1317.1135166666668,january_plan
2025-01-10,8,2025-01-10 01:20:00,521.8418333333333,january_plan
2025-01-10,9,2025-01-10 01:30:00,509.47,january_plan
2025-01-10,10,2025-01-10 01:40:00,487.25686666666667,january_plan
2025-01-10,11,2025-01-10 01:50:00,490.1092166666666,january_plan
2025-01-10,12,2025-01-10 02:00:00,507.86833333333334,january_plan
2025-01-10,13,2025-01-10 02:10:00,500.10395,january_plan
2025-01-10,14,2025-01-10 02:20:00,1310.0879166666668,january_plan
2025-01-10,15,2025-01-10 02:30:00,466.6833333333333,january_plan
2025-01-10,16,2025-01-10 02:40:00,1325.5487166666667,january_plan
2025-01-10,17,2025-01-10 02:50:00,526.83435,january_plan
2025-01-10,18,2025-01-10 03:00:00,549.0,january_plan
2025-01-10,19,2025-01-10 03:10:00,0.0,january_plan
2025-01-10,20,2025-01-10 03:20:00,0.0,january_plan
2025-01-10,21,2025-01-10 03:30:00,343.988783333333,january_plan
2025-01-10,22,2025-01-10 03:40:00,562.64675,january_plan
2025-01-10,23,2025-01-10 03:50:00,534.0349333333334,january_plan
2025-01-10,24,2025-01-10 04:00:00,525.8566666666666,january_plan
2025-01-10,25,2025-01-10 04:10:00,578.3907166666667,january_plan
2025-01-10,26,2025-01-10 04:20:00,1395.2377666666666,january_plan
2025-01-10,27,2025-01-10 04:30:00,490.92999999999995,january_plan
2025-01-10,28,2025-01-10 04:40:00,512.4968166666666,january_plan
2025-01-10,29,2025-01-10 04:50:00,557.1438333333333,january_plan
2025-01-10,30,2025-01-10 05:00:00,556.925,january_plan
2025-01-10,31,2025-01-10 05:10:00,521.7393999999999,january_plan
2025-01-10,32,2025-01-10 05:20:00,537.3937833333333,january_plan
2025-01-10,33,2025-01-10 05:30:00,601.3083333333333,january_plan
2025-01-10,34,2025-01-10 05:40:00,1455.6142166666666,january_plan
2025-01-10,35,2025-01-10 05:50:00,583.8952999999999,january_plan
2025-01-10,36,2025-01-10 06:00:00,0.0,january_plan
2025-01-10,37,2025-01-10 06:10:00,0.0,january_plan
2025-01-10,38,2025-01-10 06:20:00,0.0,january_plan
2025-01-10,39,2025-01-10 06:30:00,0.0,january_plan
2025-01-10,40,2025-01-10 06:40:00,0.0,january_plan
2025-01-10,41,2025-01-10 06:50:00,0.0,january_plan
2025-01-10,42,2025-01-10 07:00:00,0.0,january_plan
2025-01-10,43,2025-01-10 07:10:00,0.0,january_plan
2025-01-10,44,2025-01-10 07:20:00,0.0,january_plan
2025-01-10,45,2025-01-10 07:30:00,0.0,january_plan
2025-01-10,46,2025-01-10 07:40:00,198.6222166666683,january_plan
2025-01-10,47,2025-01-10 07:50:00,0.0,january_plan
2025-01-10,48,2025-01-10 08:00:00,0.0,january_plan
2025-01-10,49,2025-01-10 08:10:00,0.0,january_plan
2025-01-10,50,2025-01-10 08:20:00,0.0,january_plan
2025-01-10,51,2025-01-10 08:30:00,0.0,january_plan
2025-01-10,52,2025-01-10 08:40:00,0.0,january_plan
2025-01-10,53,2025-01-10 08:50:00,0.0,january_plan
2025-01-10,54,2025-01-10 09:00:00,0.0,january_plan
2025-01-10,55,2025-01-10 09:10:00,0.0,january_plan
2025-01-10,56,2025-01-10 09:20:00,0.0,january_plan
2025-01-10,57,2025-01-10 09:30:00,0.0,january_plan
2025-01-10,58,2025-01-10 09:40:00,0.0,january_plan
2025-01-10,59,2025-01-10 09:50:00,0.0,january_plan
2025-01-10,60,2025-01-10 10:00:00,0.0,january_plan
2025-01-10,61,2025-01-10 10:10:00,0.0,january_plan
2025-01-10,62,2025-01-10 10:20:00,0.0,january_plan
2025-01-10,63,2025-01-10 10:30:00,0.0,january_plan
2025-01-10,64,2025-01-10 10:40:00,0.0,january_plan
2025-01-10,65,2025-01-10 10:50:00,0.0,january_plan
2025-01-10,66,2025-01-10 11:00:00,0.0,january_plan
2025-01-10,67,2025-01-10 11:10:00,580.6646666666668,january_plan
2025-01-10,68,2025-01-10 11:20:00,382.69883333333433,january_plan
2025-01-10,69,2025-01-10 11:30:00,541.0270833333334,january_plan
2025-01-10,70,2025-01-10 11:40:00,565.5862999999999,january_plan
2025-01-10,71,2025-01-10 11:50:00,581.6579,january_plan
2025-01-10,72,2025-01-10 12:00:00,552.7679166666667,january_plan
2025-01-10,73,2025-01-10 12:10:00,526.4388666666667,january_plan
2025-01-10,74,2025-01-10 12:20:00,574.7888166666667,january_plan
2025-01-10,75,2025-01-10 12:30:00,658.3383333333334,january_plan
2025-01-10,76,2025-01-10 12:40:00,662.6592833333333,january_plan
2025-01-10,77,2025-01-10 12:50:00,0.0,january_plan
2025-01-10,78,2025-01-10 13:00:00,0.0,january_plan
2025-01-10,79,2025-01-10 13:10:00,0.0,january_plan
2025-01-10,80,2025-01-10 13:20:00,0.0,january_plan
2025-01-10,81,2025-01-10 13:30:00,0.0,january_plan
2025-01-10,82,2025-01-10 13:40:00,0.0,january_plan
2025-01-10,83,2025-01-10 13:50:00,0.0,january_plan
2025-01-10,84,2025-01-10 14:00:00,0.0,january_plan
2025-01-10,85,2025-01-10 14:10:00,0.0,january_plan
2025-01-10,86,2025-01-10 14:20:00,0.0,january_plan
2025-01-10,87,2025-01-10 14:30:00,0.0,january_plan
2025-01-10,88,2025-01-10 14:40:00,0.0,january_plan
2025-01-10,89,2025-01-10 14:50:00,0.0,january_plan
2025-01-10,90,2025-01-10 15:00:00,123.26916666666662,january_plan
2025-01-10,91,2025-01-10 15:10:00,353.497794032921,january_plan
2025-01-10,92,2025-01-10 15:20:00,206.63090000000003,january_plan
2025-01-10,93,2025-01-10 15:30:00,269.3945833333333,january_plan
2025-01-10,94,2025-01-10 15:40:00,289.2252833333333,january_plan
2025-01-10,95,2025-01-10 15:50:00,319.32286666666664,january_plan
2025-01-10,96,2025-01-10 16:00:00,372.625,january_plan
2025-01-10,97,2025-01-10 16:10:00,405.0970333333333,january_plan
2025-01-10,98,2025-01-10 16:20:00,412.97413333333327,january_plan
2025-01-10,99,2025-01-10 16:30:00,434.185,january_plan
2025-01-10,100,2025-01-10 16:40:00,503.27354999999994,january_plan
2025-01-10,101,2025-01-10 16:50:00,523.3016833333332,january_plan
2025-01-10,102,2025-01-10 17:00:00,492.1795833333333,january_plan
2025-01-10,103,2025-01-10 17:10:00,499.08248333333336,january_plan
2025-01-10,104,2025-01-10 17:20:00,495.72551666666664,january_plan
2025-01-10,105,2025-01-10 17:30:00,474.53666666666663,january_plan
2025-01-10,106,2025-01-10 17:40:00,488.4798666666666,january_plan
2025-01-10,107,2025-01-10 17:50:00,223.77148333333497,january_plan
2025-01-10,108,2025-01-10 18:00:00,0.0,january_plan
2025-01-10,109,2025-01-10 18:10:00,0.0,january_plan
2025-01-10,110,2025-01-10 18:20:00,0.0,january_plan
2025-01-10,111,2025-01-10 18:30:00,0.0,january_plan
2025-01-10,112,2025-01-10 18:40:00,0.0,january_plan
2025-01-10,113,2025-01-10 18:50:00,0.0,january_plan
2025-01-10,114,2025-01-10 19:00:00,0.0,january_plan
2025-01-10,115,2025-01-10 19:10:00,0.0,january_plan
2025-01-10,116,2025-01-10 19:20:00,0.0,january_plan
2025-01-10,117,2025-01-10 19:30:00,0.0,january_plan
2025-01-10,118,2025-01-10 19:40:00,0.0,january_plan
2025-01-10,119,2025-01-10 19:50:00,0.0,january_plan
2025-01-10,120,2025-01-10 20:00:00,0.0,january_plan
2025-01-10,121,2025-01-10 20:10:00,0.0,january_plan
2025-01-10,122,2025-01-10 20:20:00,0.0,january_plan
2025-01-10,123,2025-01-10 20:30:00,0.0,january_plan
2025-01-10,124,2025-01-10 20:40:00,0.0,january_plan
2025-01-10,125,2025-01-10 20:50:00,0.0,january_plan
2025-01-10,126,2025-01-10 21:00:00,483.94999999999993,january_plan
2025-01-10,127,2025-01-10 21:10:00,479.3476833333333,january_plan
2025-01-10,128,2025-01-10 21:20:00,456.58206666666666,january_plan
2025-01-10,129,2025-01-10 21:30:00,441.12666666666667,january_plan
2025-01-10,130,2025-01-10 21:40:00,475.7172166666667,january_plan
2025-01-10,131,2025-01-10 21:50:00,466.8642333333333,january_plan
2025-01-10,132,2025-01-10 22:00:00,413.5733333333333,january_plan
2025-01-10,133,2025-01-10 22:10:00,1242.2919833333335,january_plan
2025-01-10,134,2025-01-10 22:20:00,1249.4127333333333,january_plan
2025-01-10,135,2025-01-10 22:30:00,743.6766666666666,january_plan
2025-01-10,136,2025-01-10 22:40:00,1242.4912833333333,january_plan
2025-01-10,137,2025-01-10 22:50:00,1246.4016666666666,january_plan
2025-01-10,138,2025-01-10 23:00:00,421.90666666666664,january_plan
2025-01-10,139,2025-01-10 23:10:00,436.45973333333336,january_plan
2025-01-10,140,2025-01-10 23:20:00,445.81814999999995,january_plan
2025-01-10,141,2025-01-10 23:30:00,448.15666666666664,january_plan
2025-01-10,142,2025-01-10 23:40:00,1285.3964833333334,january_plan
2025-01-10,143,2025-01-10 23:50:00,1292.5194666666666,january_plan
2025-01-11,0,2025-01-11 00:00:00,1293.9233333333334,january_plan
2025-01-11,1,2025-01-11 00:10:00,1282.79905,january_plan
2025-01-11,2,2025-01-11 00:20:00,459.69795,january_plan
2025-01-11,3,2025-01-11 00:30:00,474.4666666666667,january_plan
2025-01-11,4,2025-01-11 00:40:00,1277.1400333333333,january_plan
2025-01-11,5,2025-01-11 00:50:00,1260.0379166666667,january_plan
2025-01-11,6,2025-01-11 01:00:00,456.28499999999997,january_plan
2025-01-11,7,2025-01-11 01:10:00,501.7836333333333,january_plan
2025-01-11,8,2025-01-11 01:20:00,496.2863666666666,january_plan
2025-01-11,9,2025-01-11 01:30:00,787.184607201646,january_plan
2025-01-11,10,2025-01-11 01:40:00,484.0436833333333,january_plan
2025-01-11,11,2025-01-11 01:50:00,490.67343333333326,january_plan
2025-01-11,12,2025-01-11 02:00:00,473.23333333333335,january_plan
2025-01-11,13,2025-01-11 02:10:00,1326.92805,january_plan
2025-01-11,14,2025-01-11 02:20:00,507.4181,january_plan
2025-01-11,15,2025-01-11 02:30:00,502.91999999999996,january_plan
2025-01-11,16,2025-01-11 02:40:00,514.7361833333333,january_plan
2025-01-11,17,2025-01-11 02:50:00,523.4828,january_plan
2025-01-11,18,2025-01-11 03:00:00,520.01,january_plan
2025-01-11,19,2025-01-11 03:10:00,518.6503,january_plan
2025-01-11,20,2025-01-11 03:20:00,529.0792833333333,january_plan
2025-01-11,21,2025-01-11 03:30:00,537.1383333333333,january_plan
2025-01-11,22,2025-01-11 03:40:00,523.4585333333333,january_plan
2025-01-11,23,2025-01-11 03:50:00,533.9196,january_plan
2025-01-11,24,2025-01-11 04:00:00,550.9366666666666,january_plan
2025-01-11,25,2025-01-11 04:10:00,513.8285166666667,january_plan
2025-01-11,26,2025-01-11 04:20:00,504.9363833333333,january_plan
2025-01-11,27,2025-01-11 04:30:00,536.675,january_plan
2025-01-11,28,2025-01-11 04:40:00,1373.3682666666668,january_plan
2025-01-11,29,2025-01-11 04:50:00,544.7534333333333,january_plan
2025-01-11,30,2025-01-11 05:00:00,0.0,january_plan
2025-01-11,31,2025-01-11 05:10:00,1275.5191732510293,january_plan
2025-01-11,32,2025-01-11 05:20:00,565.6305333333332,january_plan
2025-01-11,33,2025-01-11 05:30:00,546.5266666666666,january_plan
2025-01-11,34,2025-01-11 05:40:00,552.1797333333333,january_plan
2025-01-11,35,2025-01-11 05:50:00,559.3708166666667,january_plan
2025-01-11,36,2025-01-11 06:00:00,0.0,january_plan
2025-01-11,37,2025-01-11 06:10:00,0.0,january_plan
2025-01-11,38,2025-01-11 06:20:00,0.0,january_plan
2025-01-11,39,2025-01-11 06:30:00,0.0,january_plan
2025-01-11,40,2025-01-11 06:40:00,0.0,january_plan
2025-01-11,41,2025-01-11 06:50:00,0.0,january_plan
2025-01-11,42,2025-01-11 07:00:00,0.0,january_plan
2025-01-11,43,2025-01-11 07:10:00,0.0,january_plan
2025-01-11,44,2025-01-11 07:20:00,0.0,january_plan
2025-01-11,45,2025-01-11 07:30:00,0.0,january_plan
2025-01-11,46,2025-01-11 07:40:00,0.0,january_plan
2025-01-11,47,2025-01-11 07:50:00,0.0,january_plan
2025-01-11,48,2025-01-11 08:00:00,0.0,january_plan
2025-01-11,49,2025-01-11 08:10:00,0.0,january_plan
2025-01-11,50,2025-01-11 08:20:00,0.0,january_plan
2025-01-11,51,2025-01-11 08:30:00,0.0,january_plan
2025-01-11,52,2025-01-11 08:40:00,0.0,january_plan
2025-01-11,53,2025-01-11 08:50:00,0.0,january_plan
2025-01-11,54,2025-01-11 09:00:00,0.0,january_plan
2025-01-11,55,2025-01-11 09:10:00,0.0,january_plan
2025-01-11,56,2025-01-11 09:20:00,0.0,january_plan
2025-01-11,57,2025-01-11 09:30:00,0.0,january_plan
2025-01-11,58,2025-01-11 09:40:00,0.0,january_plan
2025-01-11,59,2025-01-11 09:50:00,0.0,january_plan
2025-01-11,60,2025-01-11 10:00:00,0.0,january_plan
2025-01-11,61,2025-01-11 10:10:00,0.0,january_plan
2025-01-11,62,2025-01-11 10:20:00,0.0,january_plan
2025-01-11,63,2025-01-11 10:30:00,0.0,january_plan
2025-01-11,64,2025-01-11 10:40:00,0.0,january_plan
2025-01-11,65,2025-01-11 10:50:00,0.0,january_plan
2025-01-11,66,2025-01-11 11:00:00,159.66491440329077,january_plan
2025-01-11,67,2025-01-11 11:10:00,568.1927000000001,january_plan
2025-01-11,68,2025-01-11 11:20:00,0.0,january_plan
2025-01-11,69,2025-01-11 11:30:00,654.8545833333333,january_plan
2025-01-11,70,2025-01-11 11:40:00,638.7029,january_plan
2025-01-11,71,2025-01-11 11:50:00,620.2030166666667,january_plan
2025-01-11,72,2025-01-11 12:00:00,620.2654166666669,january_plan
2025-01-11,73,2025-01-11 12:10:00,600.6577833333333,january_plan
2025-01-11,74,2025-01-11 12:20:00,601.2599,january_plan
2025-01-11,75,2025-01-11 12:30:00,623.1333333333334,january_plan
2025-01-11,76,2025-01-11 12:40:00,619.9132999999999,january_plan
2025-01-11,77,2025-01-11 12:50:00,0.0,january_plan
2025-01-11,78,2025-01-11 13:00:00,0.0,january_plan
2025-01-11,79,2025-01-11 13:10:00,0.0,january_plan
2025-01-11,80,2025-01-11 13:20:00,0.0,january_plan
2025-01-11,81,2025-01-11 13:30:00,0.0,january_plan
2025-01-11,82,2025-01-11 13:40:00,0.0,january_plan
2025-01-11,83,2025-01-11 13:50:00,0.0,january_plan
2025-01-11,84,2025-01-11 14:00:00,0.0,january_plan
2025-01-11,85,2025-01-11 14:10:00,0.0,january_plan
2025-01-11,86,2025-01-11 14:20:00,0.0,january_plan
2025-01-11,87,2025-01-11 14:30:00,0.0,january_plan
2025-01-11,88,2025-01-11 14:40:00,0.0,january_plan
2025-01-11,89,2025-01-11 14:50:00,0.0,january_plan
2025-01-11,90,2025-01-11 15:00:00,91.14374999999995,january_plan
2025-01-11,91,2025-01-11 15:10:00,447.7910927983537,january_plan
2025-01-11,92,2025-01-11 15:20:00,157.96661666666665,january_plan
2025-01-11,93,2025-01-11 15:30:00,186.12750000000005,january_plan
2025-01-11,94,2025-01-11 15:40:00,222.66743333333335,january_plan
2025-01-11,95,2025-01-11 15:50:00,298.6727333333333,january_plan
2025-01-11,96,2025-01-11 16:00:00,376.9233333333333,january_plan
2025-01-11,97,2025-01-11 16:10:00,389.0626333333333,january_plan
2025-01-11,98,2025-01-11 16:20:00,419.69326666666666,january_plan
2025-01-11,99,2025-01-11 16:30:00,486.6825,january_plan
2025-01-11,100,2025-01-11 16:40:00,516.4642999999999,january_plan
2025-01-11,101,2025-01-11 16:50:00,494.5460666666666,january_plan
2025-01-11,102,2025-01-11 17:00:00,463.45208333333323,january_plan
2025-01-11,103,2025-01-11 17:10:00,479.1987,january_plan
2025-01-11,104,2025-01-11 17:20:00,494.05166666666673,january_plan
2025-01-11,105,2025-01-11 17:30:00,482.66499999999996,january_plan
2025-01-11,106,2025-01-11 17:40:00,471.03299999999996,january_plan
2025-01-11,107,2025-01-11 17:50:00,379.8833666666652,january_plan
2025-01-11,108,2025-01-11 18:00:00,0.0,january_plan
2025-01-11,109,2025-01-11 18:10:00,0.0,january_plan
2025-01-11,110,2025-01-11 18:20:00,0.0,january_plan
2025-01-11,111,2025-01-11 18:30:00,0.0,january_plan
2025-01-11,112,2025-01-11 18:40:00,0.0,january_plan
2025-01-11,113,2025-01-11 18:50:00,0.0,january_plan
2025-01-11,114,2025-01-11 19:00:00,0.0,january_plan
2025-01-11,115,2025-01-11 19:10:00,0.0,january_plan
2025-01-11,116,2025-01-11 19:20:00,0.0,january_plan
2025-01-11,117,2025-01-11 19:30:00,0.0,january_plan
2025-01-11,118,2025-01-11 19:40:00,0.0,january_plan
2025-01-11,119,2025-01-11 19:50:00,0.0,january_plan
2025-01-11,120,2025-01-11 20:00:00,0.0,january_plan
2025-01-11,121,2025-01-11 20:10:00,0.0,january_plan
2025-01-11,122,2025-01-11 20:20:00,0.0,january_plan
2025-01-11,123,2025-01-11 20:30:00,0.0,january_plan
2025-01-11,124,2025-01-11 20:40:00,0.0,january_plan
2025-01-11,125,2025-01-11 20:50:00,0.0,january_plan
2025-01-11,126,2025-01-11 21:00:00,530.5933333333332,january_plan
2025-01-11,127,2025-01-11 21:10:00,507.24198333333334,january_plan
2025-01-11,128,2025-01-11 21:20:00,490.1867333333333,january_plan
2025-01-11,129,2025-01-11 21:30:00,508.1133333333333,january_plan
2025-01-11,130,2025-01-11 21:40:00,514.8985499999999,january_plan
2025-01-11,131,2025-01-11 21:50:00,460.3778,january_plan
2025-01-11,132,2025-01-11 22:00:00,1228.5283333333334,january_plan
2025-01-11,133,2025-01-11 22:10:00,1253.1819,january_plan
2025-01-11,134,2025-01-11 22:20:00,1268.9751,january_plan
2025-01-11,135,2025-01-11 22:30:00,1250.68,january_plan
2025-01-11,136,2025-01-11 22:40:00,1264.6658666666667,january_plan
2025-01-11,137,2025-01-11 22:50:00,417.68061666666665,january_plan
2025-01-11,138,2025-01-11 23:00:00,483.3834773662552,january_plan
2025-01-11,139,2025-01-11 23:10:00,442.73188333333326,january_plan
2025-01-11,140,2025-01-11 23:20:00,1313.7575833333335,january_plan
2025-01-11,141,2025-01-11 23:30:00,1289.4816666666666,january_plan
2025-01-11,142,2025-01-11 23:40:00,416.6579333333333,january_plan
2025-01-11,143,2025-01-11 23:50:00,0.0,january_plan
2025-01-12,0,2025-01-12 00:00:00,599.25,january_plan
