date,slot,load_forecast_kW,pv_forecast_kW,support_start_slot,support_end_slot,support_valid
2025-03-28,103,2700.424675737706,1223.660580681849,30,112,1
2025-03-28,104,2695.8901218346928,902.6586686723696,30,112,1
2025-03-28,105,2663.737198970143,612.6190686723697,30,112,1
2025-03-28,106,2694.0302137341846,325.65226867236976,30,112,1
2025-03-28,107,2720.218011488048,106.90866867236974,30,112,1
2025-03-28,108,2682.2205981539228,25.47678548589837,30,112,1
2025-03-28,109,2639.558509677732,26.63748276126304,30,112,1
2025-03-28,110,2661.32387702728,18.72098548589837,30,112,1
2025-03-28,111,2619.6209517321918,18.98038548589837,30,112,1
2025-03-28,112,2648.0295360893674,19.777741297392406,30,112,1
2025-03-28,113,2739.864717849713,0.0,30,112,1
2025-03-28,114,2702.889240325273,0.0,30,112,1
2025-03-28,115,2658.9940407385616,0.0,30,112,1
2025-03-28,116,2658.888637500317,0.0,30,112,1
2025-03-28,117,2768.147049540547,0.0,30,112,1
2025-03-28,118,2850.9636324907297,0.0,30,112,1
2025-03-28,119,2795.4562555719763,0.0,30,112,1
2025-03-28,120,2692.7198805865937,0.0,30,112,1
2025-03-28,121,2738.3222084091776,0.0,30,112,1
2025-03-28,122,2869.096255571976,0.0,30,112,1
2025-03-28,123,2805.786149540547,0.0,30,112,1
2025-03-28,124,2759.147564858031,0.0,30,112,1
2025-03-28,125,2756.6907649754694,0.0,30,112,1
2025-03-28,126,2759.060609659672,0.0,30,112,1
2025-03-28,127,2751.805211488048,0.0,30,112,1
2025-03-28,128,2777.168694543312,0.0,30,112,1
2025-03-28,129,2905.168923368674,0.0,30,112,1
2025-03-28,130,2719.256574400989,0.0,30,112,1
2025-03-28,131,2301.3568367037565,0.0,30,112,1
2025-03-28,132,2280.245706027856,0.0,30,112,1
2025-03-28,133,2377.12831703419,0.0,30,112,1
2025-03-28,134,2423.78183743594,0.0,30,112,1
2025-03-28,135,2304.982748689805,0.0,30,112,1
2025-03-28,136,2279.047029476485,0.0,30,112,1
2025-03-28,137,2350.43303335146,0.0,30,112,1
2025-03-28,138,2323.972558345717,0.0,30,112,1
2025-03-28,139,2440.518611464241,0.0,30,112,1
2025-03-28,140,2561.1114481204327,0.0,30,112,1
2025-03-28,141,2448.4197051949204,0.0,30,112,1
2025-03-28,142,2338.8234687253407,0.0,30,112,1
2025-03-28,143,2457.960605033493,0.0,30,112,1
2025-03-29,0,2389.220517730296,0.0,30,112,1
2025-03-29,1,2344.289146431073,0.0,30,112,1
2025-03-29,2,2347.717595800892,0.0,30,112,1
2025-03-29,3,2412.929009044326,0.0,30,112,1
2025-03-29,4,2460.0181680158803,0.0,30,112,1
2025-03-29,5,2418.650872851565,0.0,30,112,1
2025-03-29,6,2368.590464932746,0.0,30,112,1
2025-03-29,7,2384.752267054166,0.0,30,112,1
2025-03-29,8,2455.1049600245724,0.0,30,112,1
2025-03-29,9,2479.7773570796053,0.0,30,112,1
2025-03-29,10,2511.3266920726965,0.0,30,112,1
2025-03-29,11,2486.12055434389,0.0,30,112,1
2025-03-29,12,2499.421729917937,0.0,30,112,1
2025-03-29,13,2528.970713084841,0.0,30,112,1
2025-03-29,14,2560.086510972432,0.0,30,112,1
2025-03-29,15,2548.1160620685514,0.0,30,112,1
2025-03-29,16,2555.0201090954884,0.0,30,112,1
2025-03-29,17,2475.8235657933183,0.0,30,112,1
2025-03-29,18,2465.954081288888,0.0,30,112,1
2025-03-29,19,2517.392352754612,0.0,30,112,1
2025-03-29,20,2521.0200717349044,0.0,30,112,1
2025-03-29,21,2484.2396159453806,0.0,30,112,1
2025-03-29,22,2481.4989425061262,0.0,30,112,1
2025-03-29,23,2576.0144084606195,0.0,30,112,1
2025-03-29,24,2561.135106098654,0.0,30,112,1
2025-03-29,25,2525.030761096366,0.0,30,112,1
2025-03-29,26,2545.7202168091635,0.0,30,112,1
2025-03-29,27,2554.860513421032,0.0,30,112,1
2025-03-29,28,2601.8344515859426,0.0,30,112,1
2025-03-29,29,2554.724789971095,0.0,30,112,1
2025-03-29,30,2589.46272227172,7.772707860751701,30,112,1
2025-03-29,31,2582.6509515859425,8.524407860751701,30,112,1
2025-03-29,32,2566.7052020160977,7.772707860751701,30,112,1
2025-03-29,33,2593.5000586794285,20.60670219206944,30,112,1
2025-03-29,34,2581.2150865535864,22.2592078607517,30,112,1
2025-03-29,35,2576.4814586794287,117.13237795566198,30,112,1
2025-03-29,36,2588.8181945882425,330.612277955662,30,112,1
2025-03-29,37,2640.812878577436,597.8741779556619,30,112,1
2025-03-29,38,2619.7257063632883,883.3177248746069,30,112,1
2025-03-29,39,2534.795015747908,1125.5661578342,30,112,1
2025-03-29,40,2670.6111561323446,1413.6771578342,30,112,1
2025-03-29,41,2997.268568210997,1711.557377955662,30,112,1
2025-03-29,42,3058.6030910844343,2082.964268525465,30,112,1
2025-03-29,43,3045.8331269518053,2490.7399286407776,30,112,1
2025-03-29,44,3076.885182991504,2854.815800802577,30,112,1
2025-03-29,45,3036.074256379587,3141.72578929672,30,112,1
2025-03-29,46,3022.373862223578,3402.7040642357474,30,112,1
2025-03-29,47,3018.46426922484,3754.26846920385,30,112,1
2025-03-29,48,3054.705844452229,4026.137094264823,30,112,1
2025-03-29,49,3057.7638407622408,4304.409647353781,30,112,1
2025-03-29,50,2980.0153414902315,4651.985247353782,30,112,1
2025-03-29,51,2981.6872219131383,4873.420594264823,30,112,1
2025-03-29,52,3340.66452557764,5056.454994540451,30,112,1
2025-03-29,53,3821.1709745855615,5329.614656345393,30,112,1
2025-03-29,54,3738.164343333522,5637.818465044098,30,112,1
2025-03-29,55,3698.0853050265687,5970.323465044098,30,112,1
2025-03-29,56,3757.153697378486,6080.931437708438,30,112,1
2025-03-29,57,3717.967509670445,6342.126117967753,30,112,1
2025-03-29,58,3640.102658644124,6624.773587137023,30,112,1
2025-03-29,59,3683.996234739481,6909.7286007188,30,112,1
2025-03-29,60,3626.784331382193,6869.586529320178,30,112,1
2025-03-29,61,3629.519788127551,7012.430215489901,30,112,1
2025-03-29,62,3581.7019216176177,7351.620729084117,30,112,1
2025-03-29,63,3565.370803090634,7269.60300211828,30,112,1
2025-03-29,64,3561.956896597783,7296.762570544639,30,112,1
2025-03-29,65,3552.8460476233954,7487.791963009738,30,112,1
2025-03-29,66,3555.6504622739253,7658.382130918779,30,112,1
2025-03-29,67,3588.1646219035374,8099.180740211252,30,112,1
2025-03-29,68,3547.3759141176056,8246.525912090829,30,112,1
2025-03-29,69,3542.2749978811607,8264.570141016504,30,112,1
2025-03-29,70,3603.470415456109,8206.954255606874,30,112,1
2025-03-29,71,3635.812936455389,8249.85769596976,30,112,1
2025-03-29,72,3438.575960033209,8532.703429712974,30,112,1
2025-03-29,73,3339.2398962499856,8341.175556328693,30,112,1
2025-03-29,74,3413.8180587972247,8015.108295528015,30,112,1
2025-03-29,75,3484.2672484716986,7915.973805953955,30,112,1
2025-03-29,76,3503.321865802409,7852.573768477573,30,112,1
2025-03-29,77,3463.7210889486714,7617.821982931846,30,112,1
2025-03-29,78,3467.151108292636,7571.334302473456,30,112,1
2025-03-29,79,3425.8861074536508,7331.412302473455,30,112,1
2025-03-29,80,3417.1347140802804,7146.956538157036,30,112,1
2025-03-29,81,3403.3875622521723,7093.682892853751,30,112,1
2025-03-29,82,3431.10953108918,7000.037723298966,30,112,1
2025-03-29,83,3468.728974544212,6874.84820881094,30,112,1
2025-03-29,84,3436.171740428576,6723.800508284093,30,112,1
2025-03-29,85,3330.0004056085627,6601.191739218122,30,112,1
2025-03-29,86,3286.53879671447,6437.501495823652,30,112,1
2025-03-29,87,3390.6367970551373,6277.396492409381,30,112,1
2025-03-29,88,3458.655104248708,5901.867491783711,30,112,1
2025-03-29,89,3368.7804233444685,5497.106874962828,30,112,1
2025-03-29,90,3330.754292172236,5342.184462501356,30,112,1
2025-03-29,91,3325.2586095859847,5042.3078573853245,30,112,1
2025-03-29,92,3352.738169087604,4639.188315244476,30,112,1
2025-03-29,93,3335.909501774876,4341.889879697821,30,112,1
2025-03-29,94,3346.116226584244,4057.934982292717,30,112,1
2025-03-29,95,3409.469618953245,3718.045510043215,30,112,1
2025-03-29,96,3419.790292844045,3373.9824028428447,30,112,1
2025-03-29,97,3323.1989927770483,3003.4444028428447,30,112,1
2025-03-29,98,3264.0801039566554,2723.3753679963,30,112,1
2025-03-29,99,3361.3766371315287,2440.127736943171,30,112,1
2025-03-29,100,3146.483074240598,2125.8620304508663,30,112,1
2025-03-29,101,2687.753360949542,1768.9592886469266,30,112,1
2025-03-29,102,2678.7684140237907,1480.5118886469263,30,112,1
2025-03-29,103,2663.998014023791,1186.708377955662,30,112,1
2025-03-29,104,2614.3751582641225,900.132377955662,30,112,1
2025-03-29,105,2612.851348057211,622.771977955662,30,112,1
2025-03-29,106,2629.7455156014166,346.123077955662,30,112,1
2025-03-29,107,2633.790589913857,118.44487795566198,30,112,1
2025-03-29,108,2644.4785206864995,21.198707860751703,30,112,1
2025-03-29,109,2733.971604630748,20.60670219206944,30,112,1
2025-03-29,110,2721.777852937201,7.772707860751701,30,112,1
2025-03-29,111,2577.1106097458364,8.444807860751702,30,112,1
2025-03-29,112,2549.7795953436867,7.772707860751701,30,112,1
2025-03-29,113,2628.61115451163,0.0,30,112,1
2025-03-29,114,2667.939865760044,0.0,30,112,1
2025-03-29,115,2667.1435281732447,0.0,30,112,1
2025-03-29,116,2678.8068273053027,0.0,30,112,1
2025-03-29,117,2693.4709631283786,0.0,30,112,1
2025-03-29,118,2681.417471814777,0.0,30,112,1
2025-03-29,119,2629.705051708216,0.0,30,112,1
2025-03-29,120,2674.723023487367,0.0,30,112,1
2025-03-29,121,2667.748599367276,0.0,30,112,1
2025-03-29,122,2711.3927388426428,0.0,30,112,1
2025-03-29,123,2700.0975431545844,0.0,30,112,1
2025-03-29,124,2627.1173039968467,0.0,30,112,1
2025-03-29,125,2619.3236577729435,0.0,30,112,1
2025-03-29,126,2749.402003374184,0.0,30,112,1
2025-03-29,127,2819.309571303049,0.0,30,112,1
2025-03-29,128,2855.232917429088,0.0,30,112,1
2025-03-29,129,2857.3428100772367,0.0,30,112,1
2025-03-29,130,2671.623132943403,0.0,30,112,1
2025-03-29,131,2255.22250138887,0.0,30,112,1
2025-03-29,132,2193.304781799245,0.0,30,112,1
2025-03-29,133,2279.817319319341,0.0,30,112,1
2025-03-29,134,2315.271348007162,0.0,30,112,1
2025-03-29,135,2378.5023195193185,0.0,30,112,1
2025-03-29,136,2351.2727808026643,0.0,30,112,1
2025-03-29,137,2243.863671135118,0.0,30,112,1
2025-03-29,138,2276.829895896585,0.0,30,112,1
2025-03-29,139,2396.192184406026,0.0,30,112,1
2025-03-29,140,2404.8664156129585,0.0,30,112,1
2025-03-29,141,2329.2352597845124,0.0,30,112,1
2025-03-29,142,2615.760600168696,0.0,30,112,1
2025-03-29,143,3234.619323287573,0.0,30,112,1
2025-03-30,0,3367.732817716699,0.0,28,114,1
2025-03-30,1,3257.2430801280734,0.0,28,114,1
2025-03-30,2,3349.285197910903,0.0,28,114,1
2025-03-30,3,3398.043364360203,0.0,28,114,1
2025-03-30,4,3466.5042535122107,0.0,28,114,1
2025-03-30,5,3493.7553224824437,0.0,28,114,1
2025-03-30,6,3409.759896941387,0.0,28,114,1
2025-03-30,7,3440.7493693197694,0.0,28,114,1
2025-03-30,8,3538.5340390321794,0.0,28,114,1
2025-03-30,9,3455.8895721302333,0.0,28,114,1
2025-03-30,10,3392.5488674615463,0.0,28,114,1
2025-03-30,11,3418.6174443089544,0.0,28,114,1
2025-03-30,12,3433.834669356069,0.0,28,114,1
2025-03-30,13,3496.622194915512,0.0,28,114,1
2025-03-30,14,3541.842221563716,0.0,28,114,1
2025-03-30,15,3537.4866374160606,0.0,28,114,1
2025-03-30,16,3494.4026215637155,0.0,28,114,1
2025-03-30,17,3496.981790009745,0.0,28,114,1
2025-03-30,18,3478.9951076569523,0.0,28,114,1
2025-03-30,19,3568.286481081644,0.0,28,114,1
2025-03-30,20,3569.780321505268,0.0,28,114,1
2025-03-30,21,3578.7919920906684,0.0,28,114,1
2025-03-30,22,3477.9456255741725,0.0,28,114,1
2025-03-30,23,3517.1067150192434,0.0,28,114,1
2025-03-30,24,3578.086668019997,0.0,28,114,1
2025-03-30,25,3527.5748590255844,0.0,28,114,1
2025-03-30,26,3495.26131013896,0.0,28,114,1
2025-03-30,27,3572.528392074228,0.0,28,114,1
2025-03-30,28,3599.859807218288,20.37018701278572,28,114,1
2025-03-30,29,3545.182979352786,20.29638701278572,28,114,1
2025-03-30,30,3506.741413329914,20.29638701278572,28,114,1
2025-03-30,31,3555.177662937046,21.32438701278572,28,114,1
2025-03-30,32,3566.5343909249486,20.29638701278572,28,114,1
2025-03-30,33,3392.62801555278,31.887225650714893,28,114,1
2025-03-30,34,3853.972062867408,39.48418701278572,28,114,1
2025-03-30,35,4741.576764671653,155.86179345923424,28,114,1
2025-03-30,36,4822.632758185552,394.4163934592343,28,114,1
2025-03-30,37,4697.234158185553,688.0200126808365,28,114,1
2025-03-30,38,4765.313937997172,969.2821126808366,28,114,1
2025-03-30,39,4711.486288660576,1253.781312680837,28,114,1
2025-03-30,40,4675.338314539922,1530.9953126808366,28,114,1
2025-03-30,41,4730.008384213477,1833.9946126808368,28,114,1
2025-03-30,42,4695.297305431421,2205.1831734017205,28,114,1
2025-03-30,43,4724.935496125469,2577.3396447297227,28,114,1
2025-03-30,44,4728.580060033985,2879.71704262905,28,114,1
2025-03-30,45,4534.159903517959,3175.5087619082747,28,114,1
2025-03-30,46,5333.225660756228,3506.015361908275,28,114,1
2025-03-30,47,6581.569045312271,3833.7553619082746,28,114,1
2025-03-30,48,6618.299045706771,4092.007534339496,28,114,1
2025-03-30,49,6438.421441162505,4438.004434339496,28,114,1
2025-03-30,50,6497.1701423215245,4762.845393126757,28,114,1
2025-03-30,51,6458.633660815018,4988.445593126757,28,114,1
2025-03-30,52,6387.200271176393,5284.459990369976,28,114,1
2025-03-30,53,6388.481680380867,5597.147590369976,28,114,1
2025-03-30,54,6430.670148622829,6043.263389074153,28,114,1
2025-03-30,55,6418.14948806694,6242.050689074153,28,114,1
2025-03-30,56,6459.384380152456,6416.835981109035,28,114,1
2025-03-30,57,6357.77370201939,6650.955680126345,28,114,1
2025-03-30,58,6355.228002019389,6860.717474550015,28,114,1
2025-03-30,59,6438.066092159119,7070.636348205707,28,114,1
2025-03-30,60,6352.308476869995,7276.462682097078,28,114,1
2025-03-30,61,6299.242058019127,7505.792844769115,28,114,1
2025-03-30,62,6324.751952851679,7767.884040515313,28,114,1
2025-03-30,63,6364.732823208938,7792.124452162082,28,114,1
2025-03-30,64,6305.05665596177,7852.463828457499,28,114,1
2025-03-30,65,6224.748246052484,7921.8521284575,28,114,1
2025-03-30,66,6207.08340488634,8040.482100030117,28,114,1
2025-03-30,67,6216.54097250193,8359.68956724055,28,114,1
2025-03-30,68,6220.126966243382,8546.124667240549,28,114,1
2025-03-30,69,6303.122447958397,8663.45044644573,28,114,1
2025-03-30,70,6127.104009407778,8827.443409549358,28,114,1
2025-03-30,71,5850.378399321447,8794.81031765115,28,114,1
2025-03-30,72,5733.476930670767,8709.799711529444,28,114,1
2025-03-30,73,5864.506576180992,8586.751511529445,28,114,1
2025-03-30,74,5941.770976180992,8536.902774709592,28,114,1
2025-03-30,75,5729.81770051407,8417.721425871998,28,114,1
2025-03-30,76,5884.099205266116,8190.646967240549,28,114,1
2025-03-30,77,6218.381670857872,8151.625425871997,28,114,1
2025-03-30,78,6235.275577263687,8133.902847305026,28,114,1
2025-03-30,79,6165.952886168329,7880.967700444844,28,114,1
2025-03-30,80,6225.957655575539,7676.862952162082,28,114,1
2025-03-30,81,6258.732158644008,7592.664775115438,28,114,1
2025-03-30,82,6191.622587866324,7451.4618284575,28,114,1
2025-03-30,83,6116.541923604293,7393.7771284575,28,114,1
2025-03-30,84,6159.526809566126,7213.182475115438,28,114,1
2025-03-30,85,6186.951149102949,7132.669524710563,28,114,1
2025-03-30,86,6177.33845642873,6853.077381183472,28,114,1
2025-03-30,87,6124.608088054287,6555.470004136829,28,114,1
2025-03-30,88,6124.144374747418,6080.201821842482,28,114,1
2025-03-30,89,6098.960972253136,5678.142921842482,28,114,1
2025-03-30,90,6039.121635987547,5611.532153134611,28,114,1
2025-03-30,91,6102.846227107739,5267.318891577694,28,114,1
2025-03-30,92,6176.851310886511,4863.291535322185,28,114,1
2025-03-30,93,6116.85973578906,4591.069654543788,28,114,1
2025-03-30,94,6091.068393382353,4299.138338301243,28,114,1
2025-03-30,95,6054.690124202867,3795.5662699450686,28,114,1
2025-03-30,96,6060.059962302981,3514.8313162034306,28,114,1
2025-03-30,97,6098.113435037472,3165.7328162034305,28,114,1
2025-03-30,98,6100.5566852781,2928.323010446527,28,114,1
2025-03-30,99,6120.003082678899,2641.057810446527,28,114,1
2025-03-30,100,6058.222940171611,2296.0277874524963,28,114,1
2025-03-30,101,5908.19499130344,1814.6544677837303,28,114,1
2025-03-30,102,6060.537031143617,1555.9100126808366,28,114,1
2025-03-30,103,6082.743200003274,1234.3769934592342,28,114,1
2025-03-30,104,6131.6517813001,942.3070271651784,28,114,1
2025-03-30,105,6245.072683929135,665.5910689583211,28,114,1
2025-03-30,106,5587.4726328372935,373.5789934592343,28,114,1
2025-03-30,107,4377.2626328372935,156.42429345923424,28,114,1
2025-03-30,108,4087.401642602597,41.51068701278572,28,114,1
2025-03-30,109,4246.088637438742,31.887225650714893,28,114,1
2025-03-30,110,4335.208085078482,20.29638701278572,28,114,1
2025-03-30,111,4331.218330085279,21.46838701278572,28,114,1
2025-03-30,112,4372.85370662803,20.29638701278572,28,114,1
2025-03-30,113,4415.176112420132,20.29638701278572,28,114,1
2025-03-30,114,4272.150675191768,20.38048701278572,28,114,1
2025-03-30,115,4224.331933535896,0.0,28,114,1
2025-03-30,116,4282.892696606004,0.0,28,114,1
2025-03-30,117,4381.752075191768,0.0,28,114,1
2025-03-30,118,4346.60774142205,0.0,28,114,1
2025-03-30,119,4242.687252393969,0.0,28,114,1
2025-03-30,120,4139.4529847916965,0.0,28,114,1
2025-03-30,121,4232.737384791696,0.0,28,114,1
2025-03-30,122,4377.010660280123,0.0,28,114,1
2025-03-30,123,4257.131130400087,0.0,28,114,1
2025-03-30,124,4306.365021242761,0.0,28,114,1
2025-03-30,125,4463.94784912201,0.0,28,114,1
2025-03-30,126,4301.859105012118,0.0,28,114,1
2025-03-30,127,4210.170531378472,0.0,28,114,1
2025-03-30,128,4388.827920100921,0.0,28,114,1
2025-03-30,129,4470.335760928798,0.0,28,114,1
2025-03-30,130,4053.082571099777,0.0,28,114,1
2025-03-30,131,3345.757591800075,0.0,28,114,1
2025-03-30,132,3217.758023749308,0.0,28,114,1
2025-03-30,133,3258.6496707338383,0.0,28,114,1
2025-03-30,134,3252.9794532449846,0.0,28,114,1
2025-03-30,135,3255.9457835115527,0.0,28,114,1
2025-03-30,136,3234.020785256726,0.0,28,114,1
2025-03-30,137,3188.1472617810414,0.0,28,114,1
2025-03-30,138,3275.6356207034355,0.0,28,114,1
2025-03-30,139,3296.248566509108,0.0,28,114,1
2025-03-30,140,3305.025121546052,0.0,28,114,1
2025-03-30,141,3374.719820703436,0.0,28,114,1
2025-03-30,142,3413.517720703436,0.0,28,114,1
2025-03-30,143,3430.4319313988817,0.0,28,114,1
2025-03-31,0,3462.906610234648,0.0,28,114,1
2025-03-31,1,3422.57181505082,0.0,28,114,1
2025-03-31,2,3302.614506873877,0.0,28,114,1
2025-03-31,3,3357.453923751265,0.0,28,114,1
2025-03-31,4,3375.0331929430336,0.0,28,114,1
2025-03-31,5,3325.720161026735,0.0,28,114,1
2025-03-31,6,3379.949384983793,0.0,28,114,1
2025-03-31,7,3407.425277508508,0.0,28,114,1
2025-03-31,8,3420.0343149053824,0.0,28,114,1
2025-03-31,9,3481.4595811189515,0.0,28,114,1
2025-03-31,10,3533.777706800864,0.0,28,114,1
2025-03-31,11,3576.0812657369534,0.0,28,114,1
2025-03-31,12,3562.537630721104,0.0,28,114,1
2025-03-31,13,3552.2488168466325,0.0,28,114,1
2025-03-31,14,3496.377103010098,0.0,28,114,1
2025-03-31,15,3417.356933471513,0.0,28,114,1
2025-03-31,16,3450.3821472620903,0.0,28,114,1
2025-03-31,17,3473.075019101153,0.0,28,114,1
2025-03-31,18,3420.848429234225,0.0,28,114,1
2025-03-31,19,3493.4404050772114,0.0,28,114,1
2025-03-31,20,3641.143191972492,0.0,28,114,1
2025-03-31,21,3596.8930909696605,0.0,28,114,1
2025-03-31,22,3543.641745550121,0.0,28,114,1
2025-03-31,23,3547.3921396814308,0.0,28,114,1
2025-03-31,24,3544.9355410195085,0.0,28,114,1
2025-03-31,25,3520.895014685801,0.0,28,114,1
2025-03-31,26,3542.0008850851245,0.0,28,114,1
2025-03-31,27,3502.463820384506,0.0,28,114,1
2025-03-31,28,3495.4723077126023,1.7631703427154264,28,114,1
2025-03-31,29,3572.82213384984,1.6661703427154264,28,114,1
2025-03-31,30,3572.986865232845,1.6661703427154264,28,114,1
2025-03-31,31,3634.82349049264,3.0171703427154264,28,114,1
2025-03-31,32,3627.202055965993,1.6661703427154264,28,114,1
2025-03-31,33,3421.117711382354,4.378594633249825,28,114,1
2025-03-31,34,3826.700511850352,25.773370342715424,28,114,1
2025-03-31,35,4729.605126619637,151.50977380454418,28,114,1
2025-03-31,36,4850.572061597643,379.3375738045442,28,114,1
2025-03-31,37,4723.2659716722055,614.3846214599334,28,114,1
2025-03-31,38,4719.268203102637,939.6153214599334,28,114,1
2025-03-31,39,4770.353841744616,1247.0340144965471,28,114,1
2025-03-31,40,4760.670127617649,1475.649745968995,28,114,1
2025-03-31,41,4742.549773092991,1805.8546459689949,28,114,1
2025-03-31,42,4734.4166809899225,2164.278224080799,28,114,1
2025-03-31,43,4805.73800702404,2504.2118208612637,28,114,1
2025-03-31,44,4729.983101145811,2851.349783911824,28,114,1
2025-03-31,45,4477.346041755331,3214.736637273126,28,114,1
2025-03-31,46,5242.338854157556,3516.7355995966445,28,114,1
2025-03-31,47,6527.753936358112,3827.0332927165214,28,114,1
2025-03-31,48,6623.540436716888,4109.338089043535,28,114,1
2025-03-31,49,6384.852481731855,4436.9812745086565,28,114,1
2025-03-31,50,6407.620850789915,4726.7363562867295,28,114,1
2025-03-31,51,6459.285112587967,4941.647791371727,28,114,1
2025-03-31,52,6454.005301876335,5115.540764287332,28,114,1
2025-03-31,53,6460.737895432076,5393.97090308823,28,114,1
2025-03-31,54,6479.558324582912,5784.2452251426,28,114,1
2025-03-31,55,6514.823909367484,6160.936791371727,28,114,1
2025-03-31,56,6496.690283874988,6227.012745569633,28,114,1
2025-03-31,57,6446.792555430651,6639.125495655819,28,114,1
2025-03-31,58,6406.189233773888,6816.2483801811695,28,114,1
2025-03-31,59,6425.004313798144,6923.802477681483,28,114,1
2025-03-31,60,6411.255360078612,7142.953234307079,28,114,1
2025-03-31,61,6471.755477085531,7358.013056642913,28,114,1
2025-03-31,62,6387.4208749413765,7584.337518450377,28,114,1
2025-03-31,63,6292.813685707451,7829.142745123248,28,114,1
2025-03-31,64,6238.69992170379,8046.381561071107,28,114,1
2025-03-31,65,6381.921106578172,8234.671507693352,28,114,1
2025-03-31,66,6395.254876863543,8340.077441953845,28,114,1
2025-03-31,67,6335.952303158849,8538.378417000977,28,114,1
2025-03-31,68,6315.190459823533,8696.186017000977,28,114,1
2025-03-31,69,6314.948462849159,8527.266836420797,28,114,1
2025-03-31,70,6203.716423319277,8522.152805114572,28,114,1
2025-03-31,71,5993.798355521416,8651.86456350519,28,114,1
2025-03-31,72,5952.9973953452845,8673.897464849986,28,114,1
2025-03-31,73,5954.642923455836,8556.810489546127,28,114,1
2025-03-31,74,5875.587193348619,8440.180536840335,28,114,1
2025-03-31,75,5868.488998269015,8502.498586735604,28,114,1
2025-03-31,76,6021.966797347012,8455.806098242594,28,114,1
2025-03-31,77,6277.193826678407,8215.591084779495,28,114,1
2025-03-31,78,6262.254882409953,7943.5241840743165,28,114,1
2025-03-31,79,6203.587108511242,7779.937667437936,28,114,1
2025-03-31,80,6210.105969050144,7616.167542312725,28,114,1
2025-03-31,81,6162.821823038348,7680.892639209787,28,114,1
2025-03-31,82,6150.814694477945,7514.127617015129,28,114,1
2025-03-31,83,6162.168463557238,7224.859417015129,28,114,1
2025-03-31,84,6140.095242776097,6965.217514737598,28,114,1
2025-03-31,85,6137.386617586945,6813.741014930281,28,114,1
2025-03-31,86,6164.968928154183,6609.035631522104,28,114,1
2025-03-31,87,6092.115546120283,6240.882027605545,28,114,1
2025-03-31,88,6106.71856144744,5952.076727734254,28,114,1
2025-03-31,89,6192.182503026342,5521.710412445161,28,114,1
2025-03-31,90,6122.9844440935385,5355.168373644261,28,114,1
2025-03-31,91,6079.373312483439,5086.148691371727,28,114,1
2025-03-31,92,6058.074244443424,4744.9990139769,28,114,1
2025-03-31,93,6118.517671089419,4493.388462297382,28,114,1
2025-03-31,94,6135.467097023268,4201.671750926339,28,114,1
2025-03-31,95,6149.874769051031,3755.767152999432,28,114,1
2025-03-31,96,6125.911771780772,3389.546352999432,28,114,1
2025-03-31,97,6112.480867101685,3054.301797047246,28,114,1
2025-03-31,98,6141.522395577744,2780.634222115152,28,114,1
2025-03-31,99,6084.520777898062,2448.3631963127277,28,114,1
2025-03-31,100,6035.822020394216,2104.458593093191,28,114,1
2025-03-31,101,6026.492752183339,1802.7330427494587,28,114,1
2025-03-31,102,6135.197766967142,1573.0578822231987,28,114,1
2025-03-31,103,6118.222055155204,1271.8093822231986,28,114,1
2025-03-31,104,6091.335118224321,966.0528214599334,28,114,1
2025-03-31,105,6284.828706232512,644.1482214599334,28,114,1
2025-03-31,106,5513.314641333073,338.3118214599334,28,114,1
2025-03-31,107,4198.884230463575,102.0528214599334,28,114,1
2025-03-31,108,4074.435113792717,0.0,28,114,1
2025-03-31,109,4350.953553119789,4.378594633249825,28,114,1
2025-03-31,110,4324.484279564943,1.6661703427154264,28,114,1
2025-03-31,111,4267.573599616268,3.1022703427154266,28,114,1
2025-03-31,112,4273.544512399309,1.6661703427154264,28,114,1
2025-03-31,113,4309.3194010651005,1.6661703427154264,28,114,1
2025-03-31,114,4338.574262022037,1.7692703427154264,28,114,1
2025-03-31,115,4289.889630425118,0.0,28,114,1
2025-03-31,116,4220.776793895372,0.0,28,114,1
2025-03-31,117,4258.809122976463,0.0,28,114,1
2025-03-31,118,4322.384514926856,0.0,28,114,1
2025-03-31,119,4304.942156266687,0.0,28,114,1
2025-03-31,120,4208.025602032942,0.0,28,114,1
2025-03-31,121,4211.195417254556,0.0,28,114,1
2025-03-31,122,4313.773562048157,0.0,28,114,1
2025-03-31,123,4412.8603727929385,0.0,28,114,1
2025-03-31,124,4392.5536303123245,0.0,28,114,1
2025-03-31,125,4335.552224252536,0.0,28,114,1
2025-03-31,126,4331.839448315512,0.0,28,114,1
2025-03-31,127,4343.378826574385,0.0,28,114,1
2025-03-31,128,4414.006587548704,0.0,28,114,1
2025-03-31,129,4465.306106474939,0.0,28,114,1
2025-03-31,130,3982.2444524692446,0.0,28,114,1
2025-03-31,131,3277.5758210738504,0.0,28,114,1
2025-03-31,132,3165.261762010062,0.0,28,114,1
2025-03-31,133,3297.0688970448787,0.0,28,114,1
2025-03-31,134,3366.3043616004816,0.0,28,114,1
2025-03-31,135,3345.3806580188984,0.0,28,114,1
2025-03-31,136,3324.1113804676206,0.0,28,114,1
2025-03-31,137,3288.824727455273,0.0,28,114,1
2025-03-31,138,3291.619234062829,0.0,28,114,1
2025-03-31,139,3325.343942579823,0.0,28,114,1
2025-03-31,140,3338.535513683534,0.0,28,114,1
2025-03-31,141,3418.994289521845,0.0,28,114,1
