day_index,date,n_train_days,n_rows,trained,branch,n_trees,model_file,model_sha256,constant_new_columns,correction_min_kW,correction_max_kW,train_first,train_last,prediction_min_kW,prediction_max_kW
140,2025-05-21,56,8064,True,fitted,100,,c1dab2c745105ae06f7b7fc35d683f3f6714401f095c47e81050c18ff885e058,,-226.06350839137596,1009.5656780719016,2025-03-26,2025-05-20,0.0,8416.114059408885
141,2025-05-22,56,8064,True,fitted,100,,c90bb582d4de8c4cd462394e7df254b96ea4e5c923bd353bf7e35eb8e5671b5d,,-959.0967756085465,1013.0110568930276,2025-03-27,2025-05-21,0.0,8450.220518855233
142,2025-05-23,56,8064,True,fitted,100,,5fb268eefb4c3c5c51a90cc3b15053d3c89529571c5bbff9a487e2efc7455128,,-782.7223345021861,522.8691458027209,2025-03-28,2025-05-22,0.0,8403.856073044723
143,2025-05-24,56,8064,True,fitted,100,,40beef9d7d1472f2c1587bc7b7267b37ca533273cdbb555af1e1291d352e092d,,-542.2202107264601,719.536098408783,2025-03-29,2025-05-23,0.0,8257.511401791679
144,2025-05-25,56,8064,True,fitted,100,,b956cd719e8f95e6118c24f03949c4e0247ab8c4616c65c5f5c31c86d6e0a7af,,-945.2638766117733,557.117134166869,2025-03-30,2025-05-24,0.0,8272.538111981059
145,2025-05-26,56,8064,True,fitted,100,,dd57e1f9c3e73a5395d2d7443ada54025c7f8658428412fb2448790cb08a6ea9,,-802.2690099689845,273.0389229347823,2025-03-31,2025-05-25,0.0,8566.97188794745
146,2025-05-27,56,8064,True,fitted,100,,b89d0c73df7b8b8df21b5f2400bb377a692222f472ba8c23a8b4f207ee7fe103,,-335.7771282148974,1098.3890155260376,2025-04-01,2025-05-26,0.0,8544.857298624644
147,2025-05-28,56,8064,True,fitted,100,,60feb659b19ead18496489168322bb636f077b9c5a93035321afbde06c94b8b9,,-1047.1626029336708,600.9156547204511,2025-04-02,2025-05-27,0.0,8254.753178314424
148,2025-05-29,56,8064,True,fitted,100,,63d1f8500da9ceec241f46a13845271f8199ca571f09e3b0fd47a513439dbd3b,,-863.3355586526752,1133.382067368886,2025-04-03,2025-05-28,0.0,8680.45690410199
149,2025-05-30,56,8064,True,fitted,100,,53e8e03b5e9f80cd5415bf87b1782184484e6c97672a0517b850722f91cb9334,,-564.5599385309466,1082.210792374897,2025-04-04,2025-05-29,0.0,8522.192805512275
150,2025-05-31,56,8064,True,fitted,100,,32de9250669a62ba3089df7580a15ebaa813dc00b6f86be122ba02b03843fe68,,-1128.5967471490098,1058.0242909776496,2025-04-05,2025-05-30,0.0,8795.10655285099
151,2025-06-01,56,8064,True,fitted,100,,3b61012cc22ae7d248d37bd48a974ab0ca5fcdadefcd239941bb6615a645dfb4,,-1021.0499647340374,849.2302238985839,2025-04-06,2025-05-31,0.0,8499.382110973702
152,2025-06-02,56,8064,True,fitted,100,,711657a381031863c7303058ca14b73ffa2846dbed7235856e68fb2571bdadb7,,-71.67421896396738,1118.5372480684107,2025-04-07,2025-06-01,0.0,8280.728922554563
153,2025-06-03,56,8064,True,fitted,100,,dc651b87e471f3a54669e8d50981cda544d28c27d5644006fa213d1dd0db9461,,-806.3021397370554,1329.1835823606207,2025-04-08,2025-06-02,0.0,8537.21238236062
154,2025-06-04,56,8064,True,fitted,100,,d2a1a5748da6366d2da03e6d0a62b6a5dbaa92ab338ed0814004f4022ba02026,,-422.01826273719,984.7084168414406,2025-04-09,2025-06-03,0.0,8062.227444341741
155,2025-06-05,56,8064,True,fitted,100,,d9815068f84dd826c2f3b69b97116b845f5631f106e4eff33779a2a8a9e3ae80,,-58.06689365338307,1133.7957757025647,2025-04-10,2025-06-04,0.0,7915.022767463492
156,2025-06-06,56,8064,True,fitted,100,,04d62885d990b072f7b89e9fa3067f467377aca8eb303e509826821b00ab30e9,,-278.7369252150757,799.0939678960077,2025-04-11,2025-06-05,0.0,7631.169439615595
157,2025-06-07,56,8064,True,fitted,100,,11da25161244ade698a106d05877280ae9d76af1937cf5a8b06015b57e6a469e,,2.1006124709087137,1102.9881332331775,2025-04-12,2025-06-06,0.0,7411.489261941757
158,2025-06-08,56,8064,True,fitted,100,,459864e11423f48be6be53cb1d103c1cb09a3cb0d945fd7ed24a8c7d7aebd9ce,,-57.36368393596104,874.081842010196,2025-04-13,2025-06-07,0.0,7111.575973029496
159,2025-06-09,56,8064,True,fitted,100,,1119f33325175cd42497b6a69c31d33ff2e44841a2bbb3ccaaaa85b0ede875ff,,-882.3799244934411,143.3883760883427,2025-04-14,2025-06-08,0.0,7352.413979979626
160,2025-06-10,56,8064,True,fitted,100,,0cb520e8343aae42b8d62782f5c590877ce728988a89a9a18f932c83fc5c6681,,-737.6612282928475,213.12649418452725,2025-04-15,2025-06-09,0.0,6947.2775340995195
161,2025-06-11,56,8064,True,fitted,100,,3e98bb6a6265ba6dca3b6d7f6ecc482e0592429a563f381cde88244f207b8175,,-514.7478388822282,670.4066461386928,2025-04-16,2025-06-10,0.0,6874.775161117772
162,2025-06-12,56,8064,True,fitted,100,,80aa12fba3651e05c3ce6d555d9cb2697fd2b1698b76840c5de66aa0ef3af0ee,,-504.8656707368158,824.7387281252085,2025-04-17,2025-06-11,0.0,6767.41812198822
163,2025-06-13,56,8064,True,fitted,100,,135b56691e8b7bd9ff3a791b87ee155c3c727141aa827fe8eece475f2a27f4a7,,-728.6086562185895,494.8351879408605,2025-04-18,2025-06-12,0.0,6968.04303879061
164,2025-06-14,56,8064,True,fitted,100,,6adeca5803db255497bae0e358418d79e1080cdf54ffbfa158aff32cfe359a9f,,-1142.4288661190617,584.502548122154,2025-04-19,2025-06-13,0.0,6583.892330799481
165,2025-06-15,56,8064,True,fitted,100,,40009427344147614b171b572c345e836f7eb31e1abdf833658c8a7e41d6f09a,,-736.0665502785183,1091.012578279376,2025-04-20,2025-06-14,0.0,6923.235911740606
166,2025-06-16,56,8064,True,fitted,100,,e2a8b021aeca4a18f3c1ff47831c4fb2718362baac9dcf02d732b38f5e73a3d6,,-709.5812358808662,397.4595103476987,2025-04-21,2025-06-15,0.0,6776.149708125525
167,2025-06-17,56,8064,True,fitted,100,,2b5c9095af31fbb2f536acc9431e5c066e7d76763d273db267347c0256cedf04,,-796.7854104846301,360.7410358455907,2025-04-22,2025-06-16,0.0,6667.570710444804
168,2025-06-18,56,8064,True,fitted,100,,b41dc452c5c2e360bcae75e1c0d8ca3e308b7511c1c489779ab8cb0d3e9f8fa9,,-662.1480546634589,803.7161126944196,2025-04-23,2025-06-17,0.0,6504.0089321117
169,2025-06-19,56,8064,True,fitted,100,,c16e973c23d07b02b5c209c828465838530a55c3ce0bcbf469e2f9bd959a97c8,,-739.3924198149471,400.4778049522918,2025-04-24,2025-06-18,0.0,6619.421866007175
170,2025-06-20,56,8064,True,fitted,100,,b9fc5d684388a2519f5028267ebbd1e36ea0d7088a870b3ce7dcace91575dff8,,-922.629735552001,368.02968816307373,2025-04-25,2025-06-19,0.0,6941.390664447999
171,2025-06-21,56,8064,True,fitted,100,,a40c422a6d9f1555cbff9a19e0c78ebd739d334b5284bec9deaaa078727d94ab,,-612.66151154453,456.09844582624356,2025-04-26,2025-06-20,0.0,6727.048187180942
172,2025-06-22,56,8064,True,fitted,100,,5bc6bcd35ef1b6b5d93f538e0e04405b234da8618d7698888aefe01ef8105e11,,-977.2318593568813,389.7531253102154,2025-04-27,2025-06-21,0.0,7628.555840643119
173,2025-06-23,56,8064,True,fitted,100,,516f00e4eaf805b2c5666648eaa231f79cf837abfc0d2786a4395f8d7e3ab400,,-861.2595539537691,599.9189111427117,2025-04-28,2025-06-22,0.0,6929.843725562444
174,2025-06-24,56,8064,True,fitted,100,,e682903ca4bd40e019146922569bf0f54d04eb781e35a9e93155f77033cb4303,,-720.4006443281861,464.5900323535787,2025-04-29,2025-06-23,0.0,7146.547617377326
175,2025-06-25,56,8064,True,fitted,100,,bacc8b309000a86ec2c43eead5e79b7cb67d0822f5aadaaebe91fce8ae15a9f9,,-116.79633412540538,1035.5019651167222,2025-04-30,2025-06-24,0.0,7053.1106757468715
176,2025-06-26,56,8064,True,fitted,100,,e221b3809e24a52000011f1f91bdddf44b1c7c935294fcba6fd48f25f57e5140,,-644.7185094340427,1015.9360601068513,2025-05-01,2025-06-25,0.0,7035.121227891624
177,2025-06-27,56,8064,True,fitted,100,,8d84d914ee245ee525adaabe37d824b56bf2276f5110250d3c1fa4d74f491baa,,-1043.7155803145374,435.88126747573136,2025-05-02,2025-06-26,0.0,7159.015025356438
178,2025-06-28,56,8064,True,fitted,100,,f0c4593809fa32811231ce92ccf0fd4baa0fcb98cddb465400bd90b3cc60766b,,-1051.7931662305775,203.76552215628524,2025-05-03,2025-06-27,0.0,7109.666430776511
179,2025-06-29,56,8064,True,fitted,100,,1eb54adc0eddfd97627141ce4f8836415e040e2ca99f123dc8b58c6887070735,,-847.3033533789929,647.9968275061188,2025-05-04,2025-06-28,0.0,7778.940746621007
180,2025-06-30,56,8064,True,fitted,100,,37c2341adc614c41aa01bdbd021fc4a0983b2b8e596df7acf42e4d77894fac6a,,-870.9057453316647,777.4197658685626,2025-05-05,2025-06-29,0.0,6959.0837107111865
181,2025-07-01,56,8064,True,fitted,100,,d6b99a6f9dfc45ab44e0e383ad9ef1668fd480894af3fda7eacd78c24679c959,,-706.2652493861168,338.3130686805314,2025-05-06,2025-06-30,0.0,7144.209714022693
182,2025-07-02,56,8064,True,fitted,100,,b1008924839210a5aebf5e78fcdf234ad9feb87928513666d790b25c286d82e2,,-1117.2563123510577,207.91851263807183,2025-05-07,2025-07-01,0.0,7325.517260578428
183,2025-07-03,56,8064,True,fitted,100,,8e368021d00ff683df45738be244936a2b8f31e1ed8b3aa6137bdeb5b57a2d6d,,-1207.5950490650578,5.1242279718527675,2025-05-08,2025-07-02,0.0,7373.8109881700375
184,2025-07-04,56,8064,True,fitted,100,,ff1cfd3dd0c0994577c6998b9e1098e38573ab79a398e0f432429055eec589f8,,-640.4393614985739,346.924297732041,2025-05-09,2025-07-03,0.0,7531.096397732041
185,2025-07-05,56,8064,True,fitted,100,,9e9ffda9edb0b43679bbe603a406e97370cd5bee14004e2f2b41ecbd34701623,,-1189.3254406979065,107.39421367913576,2025-05-10,2025-07-04,0.0,8071.0370593020925
186,2025-07-06,56,8064,True,fitted,100,,efe8aec37fe603aa7b01c20140d7e2c016fda142fe05c8bad36fdd013600e6b0,,-835.4015829710405,200.58594592580621,2025-05-11,2025-07-05,0.0,8079.46781891517
187,2025-07-07,56,8064,True,fitted,100,,75b56b555a4ad26d8a09d2c594d603a11e0379527457aa22fa7034b1aa4b3ec3,,-605.8563275949255,685.7864048048134,2025-05-12,2025-07-06,0.0,7804.148945340089
188,2025-07-08,56,8064,True,fitted,100,,17641121158d5b4a7b4d605903ce18387b864a4210215e0fe4ba7d13cd2d4e6b,,-546.2952156655235,579.7531604193726,2025-05-13,2025-07-07,0.0,8125.61308301839
189,2025-07-09,56,8064,True,fitted,100,,9235c563f9d026d95ce3d7b4529257bddc6c7e5eba9f98f5e5aedf149d4f5e22,,-1105.8680772124933,317.6432497868942,2025-05-14,2025-07-08,0.0,8278.402522787506
190,2025-07-10,56,8064,True,fitted,100,,3730e868805377ad090767d93ccb69ee870384c662b4a289093012cd2b060f20,,-942.5369756317947,592.3027748364863,2025-05-15,2025-07-09,0.0,8366.337533646276
191,2025-07-11,56,8064,True,fitted,100,,8a4032bf177f5df758653b9c93033ce29a3b13097fc07379425f9d45735b5136,,-1074.3858961306094,331.80817035214125,2025-05-16,2025-07-10,0.0,8423.943557150029
192,2025-07-12,56,8064,True,fitted,100,,2456d19742cb76c33fddc23f98821e15b12c42c7591fb60b04a66d87e6785dbf,,-467.852355592215,785.2745834637062,2025-05-17,2025-07-11,0.0,8151.373206221108
193,2025-07-13,56,8064,True,fitted,100,,b148a231638953a5ef627014b617d3f8012acb1ad98af5c12db4bf57e3c16461,,-792.5445737721872,694.7061603225352,2025-05-18,2025-07-12,0.0,8270.870638796498
194,2025-07-14,56,8064,True,fitted,100,,a1ef3f9222b68b86c97ed409c6dc2a4c6d40ecf7cf17b6c3de05fe20da566d97,,-995.721734894509,153.45936448318724,2025-05-19,2025-07-13,0.0,8756.509165105492
195,2025-07-15,56,8064,True,fitted,100,,f3c83cac3f56c56a63c5cc3f1218be3add6605676169838c7d6faa3565a1d4eb,,-776.5147371970126,365.40138234966827,2025-05-20,2025-07-14,0.0,8504.880254485975
196,2025-07-16,56,8064,True,fitted,100,,c49053339aefee674e08bcc131a316ee9dc7d5f679828734e023e20a17e2d6e4,,-940.2219876927306,752.7135385082528,2025-05-21,2025-07-15,0.0,8132.229293077065
197,2025-07-17,56,8064,True,fitted,100,,fc6894fe558a6f56e181dea793eb23dbe04ca614835375ecd914b572eaae31e2,,-894.6700835291788,427.0661977672198,2025-05-22,2025-07-16,0.0,8226.47917466036
198,2025-07-18,56,8064,True,fitted,100,,117db49eda43c4082054bb200850e8baa233bb65deb3372f748bb824308bf5cf,,-1043.3320844064265,350.01160786115236,2025-05-23,2025-07-17,0.0,8043.3982904889635
199,2025-07-19,56,8064,True,fitted,100,,82543404a307d6e5adc0afbe919987627107b4965a4261175cfb62b9ca00ea03,,-189.11807944862872,867.8719287687472,2025-05-24,2025-07-18,0.0,8228.8770029036
200,2025-07-20,56,8064,True,fitted,100,,9aa4f06a37e59bff7bfceb3219f93a85f83675f649e625c32786497329a1c756,,-737.8097648828809,561.587750156407,2025-05-25,2025-07-19,0.0,8153.689276521686
201,2025-07-21,56,8064,True,fitted,100,,721818b5c40bfdd6c35f559c3a7a535c43c7fe59c1535f9a11170ce1e2411200,,-575.6146476371539,636.4689776545697,2025-05-26,2025-07-20,0.0,8286.21778167504
202,2025-07-22,56,8064,True,fitted,100,,b4b09960f216e8513b063a67c4126953e2ca73524468fce04183ec6a1e227599,,-623.8509257325842,484.2781579982945,2025-05-27,2025-07-21,0.0,7900.574074267415
203,2025-07-23,56,8064,True,fitted,100,,010b5991767ea412f2ccd237c72d23b0ef252fd291b04116b46036a2a0e3c2a8,,-1072.3144212474685,806.7982632712814,2025-05-28,2025-07-22,0.0,8171.79722423927
204,2025-07-24,56,8064,True,fitted,100,,d96eef1e86b5ec744f42f67b6dbfe34fa6096da8df254b2e0138967eec243c1e,,-925.2675657796494,519.1785500454798,2025-05-29,2025-07-23,0.0,8095.024067056973
205,2025-07-25,56,8064,True,fitted,100,,309e31ada67c3ded6f9d4faf6313bc839dd6d05f81466d01ead2d93b873b0f83,,-820.894630634643,806.7454908150389,2025-05-30,2025-07-24,0.0,8219.154909615136
206,2025-07-26,56,8064,True,fitted,100,,3c4491c406a1485f443fb5efedcee575f244d7e602a38a12f10c2425f1e67660,,-820.5821125876212,474.06670756052665,2025-05-31,2025-07-25,0.0,8211.424292866137
207,2025-07-27,56,8064,True,fitted,100,,c893c08132659cb4c2d86892e2b411a9733ffa0898b8e84ce77384c2b085c235,,-534.1588681993707,801.9541355178543,2025-06-01,2025-07-26,0.0,8059.811937350216
208,2025-07-28,56,8064,True,fitted,100,,54f20f72f626b50c652a58f22147f2cab4b1308b2007d05a2b3eff498e2169fa,,-923.324620330563,736.1678718477445,2025-06-02,2025-07-27,0.0,7910.525891012909
209,2025-07-29,56,8064,True,fitted,100,,5ee92176261e3bd2547351faa23ace60c64efc17186874fa759d848791bbc78f,,-184.23475118066946,880.715756159691,2025-06-03,2025-07-28,0.0,8105.306068441796
210,2025-07-30,56,8064,True,fitted,100,,ab5743b86d10ea8805c5b7919677f0a60efa63c7cd84fb321617b583f6350738,,-210.98602381828948,986.5955598698289,2025-06-04,2025-07-29,0.0,8200.074200946026
211,2025-07-31,56,8064,True,fitted,100,,c3d87118fabca360806d3c2b5a9b2950a70c3289e0be4ba7570cdaa55cccb5e6,,-955.9780275985097,766.3047866943073,2025-06-05,2025-07-30,0.0,8039.244472798969
212,2025-08-01,56,8064,True,fitted,100,,7f43a91a088f84277ac51ecaf51d0d139546c23bc60dcd24d078a9be5355f5e3,,-877.1610642958489,204.37732777792826,2025-06-06,2025-07-31,0.0,7729.954668171343
213,2025-08-02,56,8064,True,fitted,100,,233730887f0df9bf518be5767e77e31f8e708839ed6b50c05b89120ce1b53868,,-864.9402243195566,-21.63833321873998,2025-06-07,2025-08-01,0.0,8612.171988867176
214,2025-08-03,56,8064,True,fitted,100,,9fb1d4acf173f825827f90f70d8f57524f19d69aba7173e915f2224568bc643c,,-1143.9945542445864,143.29593337240965,2025-06-08,2025-08-02,0.0,8301.389878475507
215,2025-08-04,56,8064,True,fitted,100,,69c1b1e19420cba515e9f15f8debbc55e4a13cb3397f365f5dc4620206ad1232,,-952.3935577759573,26.50835048177639,2025-06-09,2025-08-03,0.0,8999.44321789325
216,2025-08-05,56,8064,True,fitted,100,,4af5c5b9e762dfda0bbe3f3fb8cb044a0f8620ebd5a24faaba0cd2944cd784a0,,-982.8280270573712,104.61798637825738,2025-06-10,2025-08-04,0.0,8699.284109498318
217,2025-08-06,56,8064,True,fitted,100,,517d19a3fe9a181002717148a0fffcbc77e35dfc3b0b4f3446e8ad4098e3723a,,-676.3344982646693,672.8718853186782,2025-06-11,2025-08-05,0.0,8783.022144411088
218,2025-08-07,56,8064,True,fitted,100,,cd0283f860198070a902beb9e9dbf4a923e63b4785e69b1a559bfdcb31361f67,,-543.556850151343,847.1564392561694,2025-06-12,2025-08-06,0.0,8861.177620283865
219,2025-08-08,56,8064,True,fitted,100,,ad94fe9605c77de03a8f8fec0c8f377e7da4d09814d94dc72729328a791df21c,,-484.2327165996806,379.6299371608142,2025-06-13,2025-08-07,0.0,9487.685418528345
220,2025-08-09,56,8064,True,fitted,100,,6d30ba4836bed301d3067a73af5d315456977240a8998fd25673b2a5acc14341,,-819.1995896883876,320.5750260216799,2025-06-14,2025-08-08,0.0,9501.271735409638
221,2025-08-10,56,8064,True,fitted,100,,b0ce4626af995910ec87ace289c681780151b0ee06ea4913db12eab2adeb0e0e,,-277.013411631493,872.2455937583592,2025-06-15,2025-08-09,0.0,9422.601495411604
222,2025-08-11,56,8064,True,fitted,100,,451989606079de44475570d822b821560df8edbbc416647d1eb955648f3b084e,,-976.5089629703693,474.49358947639655,2025-06-16,2025-08-10,0.0,9040.605925832357
223,2025-08-12,56,8064,True,fitted,100,,1cc5b7311b4b062cadeb04696539db9bf2eed02b8d5a50b15d399187b470fa68,,-964.0574586425066,390.65415823212834,2025-06-17,2025-08-11,0.0,9035.136151791983
224,2025-08-13,56,8064,True,fitted,100,,4d49d290766ba5b78f10e4703b5e1f705903f6406c3b5944bc45cc73f8334bfe,,-242.69350159463013,732.258373937707,2025-06-18,2025-08-12,0.0,9254.261202952983
225,2025-08-14,56,8064,True,fitted,100,,172c922618b552ae3fc41b7ff7a6dcaba3f28d743687b01ac4b8e3724848afe7,,-352.58649160253685,553.0134275897769,2025-06-19,2025-08-13,0.0,9104.520897238932
226,2025-08-15,56,8064,True,fitted,100,,fcf1df5600a2f5c044e505ef8c09d445eb1216bb6b3e663cbc413b153657a165,,-685.1810672999683,471.79341373444316,2025-06-20,2025-08-14,0.0,9000.37563932688
227,2025-08-16,56,8064,True,fitted,100,,42c45eb515dcefdfd3db516d5a4829ba1a11b4408b168927606a82c2a3307bae,,-840.3089815080731,240.82670660373446,2025-06-21,2025-08-15,0.0,9305.072075405342
228,2025-08-17,56,8064,True,fitted,100,,ddc07912836670563707bc2d254e0b184754b0d35a9b1bd7ccc130466b350199,,-957.256417285522,534.0261266470217,2025-06-22,2025-08-16,0.0,9114.101058548924
229,2025-08-18,56,8064,True,fitted,100,,00cbf7918a69e9348ab4bfd77f1da091da8a904bc8e60651699beb7ec4abf3f8,,-909.3647475195945,670.1091843717768,2025-06-23,2025-08-17,0.0,9328.786367399622
230,2025-08-19,56,8064,True,fitted,100,,d810e6e0c0241b318337c525d667e67c4efb9cbd42b03fb4a04bfe633f759012,,-910.053862871359,635.786819633935,2025-06-24,2025-08-18,0.0,9333.699389595817
231,2025-08-20,56,8064,True,fitted,100,,8e5ddb78f80613a98f27167ca70b263509e5f08b3917634c9a4dfded3fa1df2b,,-450.4827855841765,616.3604052011426,2025-06-25,2025-08-19,0.0,9273.644020214037
232,2025-08-21,56,8064,True,fitted,100,,74b28de1475109b93b70eb3a3f2a694ed84166e191a899f55113bde9d9499f3d,,-23.44874910016088,877.6931176815575,2025-06-26,2025-08-20,0.0,8988.10862271372
233,2025-08-22,56,8064,True,fitted,100,,6fca5b528a11ad5a3ced0030d5fe0119e1c48f30d6d4831b189207c5532bdd3b,,-284.4623790827715,757.8650409879097,2025-06-27,2025-08-21,0.0,9202.487919180905
234,2025-08-23,56,8064,True,fitted,100,,d218dd1eeca91f0987ae3820bfa9df2bb62c03c9a0180ae08217d11322c25fde,,-661.3186476097225,550.9506816049505,2025-06-28,2025-08-22,0.0,8720.802026266187
235,2025-08-24,56,8064,True,fitted,100,,f7015c2b8da82bd92bc52c614989a05da2bbe409532835b361d105a93b7bf2b0,,-283.5102337199919,644.4008020587327,2025-06-29,2025-08-23,0.0,8936.619538548106
236,2025-08-25,56,8064,True,fitted,100,,bf8a59f8872723b6088e2270ad1781bc58f04552a96eee7869452e4d46a267d1,,-659.2484745892757,412.93157491849723,2025-06-30,2025-08-24,0.0,9421.879851390022
237,2025-08-26,56,8064,True,fitted,100,,33f6ae649c87564292ee9bd7df9f00c39d24f65f9190048d3c2cbbab0290db54,,-98.30791253516524,983.0631876128245,2025-07-01,2025-08-25,0.0,8924.942060203155
238,2025-08-27,56,8064,True,fitted,100,,5faa2b4b6b020476b4b693ecb1e2ade5d518c7f63f8c7d6bd218c60e5679a409,,-721.2829406625385,419.52401631221653,2025-07-02,2025-08-26,0.0,9205.830659337462
239,2025-08-28,56,8064,True,fitted,100,,5474cf594709f5f45eec1dc35eb1ddfcd888d1c9733ba1ea7967222e64aa00fb,,-688.8186820801379,709.9175218129998,2025-07-03,2025-08-27,0.0,9173.577236505318
240,2025-08-29,56,8064,True,fitted,100,,6a35e139a81f3ce65785ff737c1319c437b7a3724c919940ee783fe620caf845,,-357.8616040594403,899.1938506615438,2025-07-04,2025-08-28,0.0,8927.110391928883
241,2025-08-30,56,8064,True,fitted,100,,352d2211d80c32b4788ff91dc7738474e7184b5b2ad933663faa8290e0f3ad0b,,-459.6641861203219,783.1094961629104,2025-07-05,2025-08-29,0.0,8814.52549768137
242,2025-08-31,56,8064,True,fitted,100,,520db6b8f41eae465bd55241dce5968670294bfb0c405473a4a141e200123c45,,-708.4756907428568,523.6227166560951,2025-07-06,2025-08-30,0.0,9024.464790355289
243,2025-09-01,56,8064,True,fitted,100,,9ada61d67a5d03e669d48a8df38560a296a82d9544a1385bacc79b7863630717,,-378.46823145442147,377.5030293006214,2025-07-07,2025-08-31,0.0,8640.09865715133
244,2025-09-02,56,8064,True,fitted,100,,73a4196ce8ac0401b935e389545ea5b2806a75e59fd4208798546d7662e0758e,,-490.38353911264045,790.0142354334114,2025-07-08,2025-09-01,0.0,8670.868127704049
245,2025-09-03,56,8064,True,fitted,100,,3d635ecebddba7e64fb516c3ff8cb04622da905366916f33c07eb66977596464,,-1075.5277948029884,316.1426233246499,2025-07-09,2025-09-02,0.0,8475.593918844897
246,2025-09-04,56,8064,True,fitted,100,,5d2473f9ad45259ab72458f89d5b9fd89c2ba5638cb291d21209c2184f115ae0,,-612.9500199774945,788.3185152662618,2025-07-10,2025-09-03,0.0,8748.345418734942
247,2025-09-05,56,8064,True,fitted,100,,1821dfc75c06d9ba98da72c0c7b2205b44504f54ce3e99cc310f4a37eb534775,,-1009.4823871846729,519.1055782997504,2025-07-11,2025-09-04,0.0,8691.018060465212
248,2025-09-06,56,8064,True,fitted,100,,f61608eaecf2196f98f7521c6564eff164b44127658834c7f4f31ec24f0d8966,,-543.2101203234934,940.8623467853287,2025-07-12,2025-09-05,0.0,8783.08321371474
249,2025-09-07,56,8064,True,fitted,100,,0bc19942b876488b8d3a024aef929d7633ff405b624642cadb652aa35c55b995,,-925.0682682049052,729.5175300455601,2025-07-13,2025-09-06,0.0,8842.481731795095
250,2025-09-08,56,8064,True,fitted,100,,d883a82206a21f766c4ba8b8d13971842197bd43975209c4594354300f5ec769,,-168.50609672692593,970.7485497430705,2025-07-14,2025-09-07,0.0,8957.579027268055
251,2025-09-09,56,8064,True,fitted,100,,ec04f55342695b83c251d1f76fb42dfbe9a8e355fe993ba469a0b0edc905691a,,-290.675444649708,744.6729687423349,2025-07-15,2025-09-08,0.0,8797.680663007728
252,2025-09-10,56,8064,True,fitted,100,,7671387fbcd8c64767192364709e5f4ff4d27e50ebc14c9a7c8e57b5676b9c09,,-791.707059885164,338.9144757825597,2025-07-16,2025-09-09,0.0,9178.837428368186
253,2025-09-11,56,8064,True,fitted,100,,4cd42b96e2d506aa32014d41a6b82d353276a1a7fc9fbd8b558e4c3de727faff,,-146.8423446363029,862.4369293752601,2025-07-17,2025-09-10,0.0,8938.265196599372
254,2025-09-12,56,8064,True,fitted,100,,e3dc0554b00083113dc36f30b49cdadb80edb0b6c2d37923052adac496e2d28d,,-975.5228052091392,62.55784364846887,2025-07-18,2025-09-11,0.0,8870.864259652784
255,2025-09-13,56,8064,True,fitted,100,,d75572c0aa6da96914a86826dea31dece3db93d9e68885ab60f71591f3b701c1,,-320.76302351148,493.48078672441204,2025-07-19,2025-09-12,0.0,8998.521774235267
256,2025-09-14,56,8064,True,fitted,100,,77201e478c5499001df457a0fcd6f64c26a72dbe96207747ab56540b48af2d51,,-980.6695072503863,301.0453154158444,2025-07-20,2025-09-13,0.0,9169.342855243252
257,2025-09-15,56,8064,True,fitted,100,,b3b43ca4165c166c01b46c8684bfb6506a65f8d8af5c21c5add5eee75c91d869,,-200.22043385160748,883.6872377542151,2025-07-21,2025-09-14,0.0,9063.786336126714
258,2025-09-16,56,8064,True,fitted,100,,6fb0d1f70fdacf46b4ea7691397ed0734aaf3a16a113715f5eb9d32fe774ec65,,-996.2308804411838,222.6517653690693,2025-07-22,2025-09-15,0.0,9086.343020144095
259,2025-09-17,56,8064,True,fitted,100,,5786ee33c1f900094a94696074fd11bd34e3a1a51550741a4f0be03be81afd8f,,-223.6905631439497,851.7518909805766,2025-07-23,2025-09-16,0.0,8985.358931750427
260,2025-09-18,56,8064,True,fitted,100,,6a9a0bdef1440cae87872c9b1755c6b1b8b92c16d5856804ef249ce8b9c9a17a,,-531.3436997954834,970.0621054465927,2025-07-24,2025-09-17,0.0,8976.284278753936
261,2025-09-19,56,8064,True,fitted,100,,49a1d7946a0c8703c7d0928756430bff955c981ac90d28083137649a0e4a7d2e,,-755.0619055027564,760.9800745311219,2025-07-25,2025-09-18,0.0,8780.767839218981
262,2025-09-20,56,8064,True,fitted,100,,11f1e09a75730881a9b07b1d99383c7ab4e61be90b20dccc1dbde3aa04a94ea1,,-145.6952950879372,836.8873290026052,2025-07-26,2025-09-19,0.0,8797.79765171949
263,2025-09-21,56,8064,True,fitted,100,,5570ba92125d0dbb350f2477208a155a3cfc50d2130f5c5e744924a2cf535834,,-752.7155382695445,656.4832221226604,2025-07-27,2025-09-20,0.0,8647.58500266601
264,2025-09-22,56,8064,True,fitted,100,,6186946426d9c9bc11ce2cda472843183a0e1a1f9d9e0e924ebe8497bcd57431,,-602.600055732455,507.13894767713447,2025-07-28,2025-09-21,0.0,8699.703443584942
265,2025-09-23,56,8064,True,fitted,100,,cfd876638bd5005ca4e1a661d8872cf4c134312d931bb9317aab1c6eed003ca0,,-223.26284867469477,567.2636724311865,2025-07-29,2025-09-22,0.0,8727.682109266098
266,2025-09-24,56,8064,True,fitted,100,,1b79a13ffda2eed7ffdb9adaa2fb2f845f0590176a4c29bdd25d85d96feabef3,,-130.75534192750087,725.7178835957731,2025-07-30,2025-09-23,0.0,8689.008923420062
