group,date,update_hour,kind,objective_yuan,mip_gap,seconds,max_violation_kWh,n_intervals,context
B2,2025-03-27,0,plan,42254.501447413626,0.0,0.05587269994430244,1.8189894035458565e-12,144,B2 2025-03-27 00:00 plan
B2,2025-03-27,6,revision,29915.000869020907,0.0,0.017643899889662862,9.094947017729282e-13,109,B2 2025-03-27 06:00
B2,2025-03-27,12,revision,24075.0577495047,0.0,0.01645729993470013,7.408888317665212e-10,73,B2 2025-03-27 12:00
B2,2025-03-27,18,revision,13026.363652667254,0.0,0.01162320002913475,2.7284841053187847e-12,37,B2 2025-03-27 18:00
B2,2025-03-28,0,plan,15849.507250626035,0.0,0.02056360011920333,9.094947017729282e-13,144,B2 2025-03-28 00:00 plan
B2,2025-03-28,6,revision,7356.867948281186,0.0,0.018615599954500794,9.663381206337363e-13,109,B2 2025-03-28 06:00
B2,2025-03-28,12,revision,7318.784665896953,0.0,0.014815100003033876,1.2505552149377763e-12,73,B2 2025-03-28 12:00
B2,2025-03-28,18,revision,4994.056304673568,0.0,0.007616300135850906,7.958078640513122e-13,37,B2 2025-03-28 18:00
B2,2025-03-29,0,plan,14277.146828343963,0.0,0.04224879993125796,1.0231815394945443e-12,144,B2 2025-03-29 00:00 plan
B2,2025-03-29,6,revision,7545.232189888712,0.0,0.01873370003886521,9.094947017729282e-13,109,B2 2025-03-29 06:00
B2,2025-03-29,12,revision,7260.8981425295515,0.0,0.009934000205248594,1.8189894035458565e-12,73,B2 2025-03-29 12:00
B2,2025-03-29,18,revision,5042.884328590325,0.0,0.011306099826470017,5.684341886080801e-13,37,B2 2025-03-29 18:00
B2,2025-03-30,0,plan,40792.97143151281,0.0,0.019767000107094646,8.810729923425242e-13,144,B2 2025-03-30 00:00 plan
B2,2025-03-30,6,revision,25750.132775946116,0.0,0.03352990001440048,1.5347723092418164e-12,109,B2 2025-03-30 06:00
B2,2025-03-30,12,revision,22788.973641601562,0.0,0.014189800014719367,8.455458555545192e-13,73,B2 2025-03-30 12:00
B2,2025-03-30,18,revision,13330.408564778729,0.0,0.01092290016822517,7.844835892001356e-13,37,B2 2025-03-30 18:00
B2,2025-03-31,0,plan,35763.64849168836,0.0,0.026026699924841523,6.106226635438361e-12,144,B2 2025-03-31 00:00 plan
B2,2025-03-31,6,revision,31926.405084963008,0.0,0.01753329997882247,9.094947017729282e-13,109,B2 2025-03-31 06:00
B2,2025-03-31,12,revision,22921.9420388464,0.0,0.020124400034546852,2.0392576516314875e-12,73,B2 2025-03-31 12:00
B2,2025-03-31,18,revision,13142.614681444844,0.0,0.007650200044736266,6.821210263296962e-13,37,B2 2025-03-31 18:00
B2,2025-04-01,0,plan,43101.544372627744,0.0,0.019526900025084615,6.821210263296962e-13,144,B2 2025-04-01 00:00 plan
B2,2025-04-01,6,revision,30557.938332505262,0.0,0.02574290009215474,8.810729923425242e-13,109,B2 2025-04-01 06:00
B2,2025-04-01,12,revision,24081.753982206126,0.0,0.02468029991723597,1.6040502259784262e-12,73,B2 2025-04-01 12:00
B2,2025-04-01,18,revision,12802.86578093793,0.0,0.020966799929738045,6.936673457857978e-13,37,B2 2025-04-01 18:00
B2,2025-04-02,0,plan,41362.01610800764,0.0,0.02536799991503358,1.0231815394945443e-12,144,B2 2025-04-02 00:00 plan
B2,2025-04-02,6,revision,29956.15453995958,0.0,0.020640799775719643,9.62193288008469e-12,109,B2 2025-04-02 06:00
B2,2025-04-02,12,revision,21701.173740836995,0.0,0.0255235000513494,2.3305801732931286e-12,73,B2 2025-04-02 12:00
B2,2025-04-02,18,revision,12849.433775253638,0.0,0.006979800062254071,3.637978807091713e-12,37,B2 2025-04-02 18:00
B2,2025-04-03,0,plan,43083.10871859932,0.0,0.02514880010858178,6.821210263296962e-13,144,B2 2025-04-03 00:00 plan
B2,2025-04-03,6,revision,27485.742326633757,0.0,0.018427400151267648,2.3874235921539366e-12,109,B2 2025-04-03 06:00
B2,2025-04-03,12,revision,23840.05654328164,0.0,0.017505799885839224,6.661338147750939e-12,73,B2 2025-04-03 12:00
B2,2025-04-03,18,revision,12948.705911464309,0.0,0.007983900140970945,1.1368683772161603e-12,37,B2 2025-04-03 18:00
B2,2025-04-04,0,plan,14377.807839275876,0.0,0.020075200125575066,7.958078640513122e-13,144,B2 2025-04-04 00:00 plan
B2,2025-04-04,6,revision,6369.817426078269,0.0,0.01790420012548566,9.094947017729282e-13,109,B2 2025-04-04 06:00
B2,2025-04-04,12,revision,6593.458209864636,0.0,0.010115300072357059,9.094947017729282e-13,73,B2 2025-04-04 12:00
B2,2025-04-04,18,revision,4953.558764932314,0.0,0.007586700143292546,5.684341886080801e-13,37,B2 2025-04-04 18:00
B2,2025-04-05,0,plan,14130.303248243596,0.0,0.020881199976429343,2.220446049250313e-12,144,B2 2025-04-05 00:00 plan
B2,2025-04-05,6,revision,6719.021815632244,0.0,0.018475400051102042,8.526512829121202e-13,109,B2 2025-04-05 06:00
B2,2025-04-05,12,revision,6638.505570489069,0.0,0.014351899968460202,5.363455459031504e-12,73,B2 2025-04-05 12:00
B2,2025-04-05,18,revision,5317.342059090135,0.0,0.007680600043386221,3.410605131648481e-13,37,B2 2025-04-05 18:00
B2,2025-04-06,0,plan,39312.10682907416,0.0,0.026616299990564585,9.094947017729282e-13,144,B2 2025-04-06 00:00 plan
B2,2025-04-06,6,revision,24949.721528175945,0.0,0.02154300012625754,7.031412489292658e-12,109,B2 2025-04-06 06:00
B2,2025-04-06,12,revision,23241.82158619088,0.0,0.015336700016632676,9.094947017729282e-13,73,B2 2025-04-06 12:00
B2,2025-04-06,18,revision,12739.229527760328,0.0,0.007064900128170848,3.751665644813329e-12,37,B2 2025-04-06 18:00
B2,2025-04-07,0,plan,34849.30689882748,0.0,0.04221859993413091,1.7905676941154525e-12,144,B2 2025-04-07 00:00 plan
B2,2025-04-07,6,revision,24819.949242813163,0.0,0.01855839998461306,2.590520390792032e-12,109,B2 2025-04-07 06:00
B2,2025-04-07,12,revision,22249.744464570904,0.0,0.014522000215947628,6.47630097698008e-12,73,B2 2025-04-07 12:00
B2,2025-04-07,18,revision,12692.550765581456,0.0,0.011727700009942055,9.094947017729282e-13,37,B2 2025-04-07 18:00
B2,2025-04-08,0,plan,40896.469390111626,0.0,0.028819300001487136,1.0231815394945443e-12,144,B2 2025-04-08 00:00 plan
B2,2025-04-08,6,revision,26161.575513547326,0.0,0.017988499952480197,1.0231815394945443e-12,109,B2 2025-04-08 06:00
B2,2025-04-08,12,revision,23118.500818844732,0.0,0.014154599979519844,1.0231815394945443e-12,73,B2 2025-04-08 12:00
B2,2025-04-08,18,revision,12877.699767945542,0.0,0.00782610010355711,1.0231815394945443e-12,37,B2 2025-04-08 18:00
B2,2025-04-09,0,plan,39454.789231521136,0.0,0.02083569997921586,6.291263806209221e-12,144,B2 2025-04-09 00:00 plan
B2,2025-04-09,6,revision,27924.917139901016,0.0,0.027945100096985698,6.174616373755271e-12,109,B2 2025-04-09 06:00
B2,2025-04-09,12,revision,23764.21023779373,0.0,0.01438329997472465,2.220446049250313e-12,73,B2 2025-04-09 12:00
B2,2025-04-09,18,revision,12900.252604935686,0.0,0.012804799946025014,9.094947017729282e-13,37,B2 2025-04-09 18:00
B2,2025-04-10,0,plan,39257.345001568014,0.0,0.024596000090241432,2.960594732333751e-12,144,B2 2025-04-10 00:00 plan
B2,2025-04-10,6,revision,26784.14311130972,0.0,0.03142090002074838,1.8189894035458565e-12,109,B2 2025-04-10 06:00
B2,2025-04-10,12,revision,23123.373630097074,0.0,0.013997800182551146,8.810729923425242e-13,73,B2 2025-04-10 12:00
B2,2025-04-10,18,revision,13168.735437825624,0.0,0.010618400061503053,7.958078640513122e-13,37,B2 2025-04-10 18:00
B2,2025-04-11,0,plan,13337.246390319779,0.0,0.05027960008010268,1.010549668636587e-12,144,B2 2025-04-11 00:00 plan
B2,2025-04-11,6,revision,6409.70932720917,0.0,0.021897600032389164,8.526512829121202e-13,109,B2 2025-04-11 06:00
B2,2025-04-11,12,revision,5973.2958392664905,0.0,0.020944399992004037,9.094947017729282e-13,73,B2 2025-04-11 12:00
B2,2025-04-11,18,revision,5180.050353734094,0.0,0.007336899871006608,7.389644451905042e-13,37,B2 2025-04-11 18:00
B2,2025-04-12,0,plan,14809.345959728018,0.0,0.05525210010819137,7.958078640513122e-13,144,B2 2025-04-12 00:00 plan
B2,2025-04-12,6,revision,6704.530630550393,0.0,0.02920229989103973,8.526512829121202e-13,109,B2 2025-04-12 06:00
B2,2025-04-12,12,revision,6831.686279825095,0.0,0.009102000156417489,1.8189894035458565e-12,73,B2 2025-04-12 12:00
B2,2025-04-12,18,revision,5118.11822479475,0.0,0.007202300010249019,5.684341886080801e-13,37,B2 2025-04-12 18:00
B2,2025-04-13,0,plan,36305.24941027511,0.0,0.024696100037544966,8.810729923425242e-13,144,B2 2025-04-13 00:00 plan
B2,2025-04-13,6,revision,22480.90946672422,0.0,0.026395099936053157,2.6147972675971687e-12,109,B2 2025-04-13 06:00
B2,2025-04-13,12,revision,21718.441967031886,0.0,0.027194099966436625,9.094947017729282e-13,73,B2 2025-04-13 12:00
B2,2025-04-13,18,revision,12788.229197437187,0.0,0.012372500030323863,6.590283874174929e-13,37,B2 2025-04-13 18:00
B2,2025-04-14,0,plan,39406.34413341347,0.0,0.04081680020317435,1.2825341413154917e-11,144,B2 2025-04-14 00:00 plan
B2,2025-04-14,6,revision,23059.73481550287,0.0,0.027559399837628007,2.6432189770275727e-12,109,B2 2025-04-14 06:00
B2,2025-04-14,12,revision,21907.608860775734,0.0,0.014570900006219745,7.389644451905042e-13,73,B2 2025-04-14 12:00
B2,2025-04-14,18,revision,13158.398242575679,0.0,0.010916899889707565,8.064660050877137e-13,37,B2 2025-04-14 18:00
B2,2025-04-15,0,plan,33926.897637379305,0.0,0.031840099953114986,1.9255708139098715e-12,144,B2 2025-04-15 00:00 plan
B2,2025-04-15,6,revision,24515.867305221174,0.0,0.018319499911740422,7.958078640513122e-13,109,B2 2025-04-15 06:00
B2,2025-04-15,12,revision,21498.995462904564,0.0,0.015204300172626972,7.549516567451064e-11,73,B2 2025-04-15 12:00
B2,2025-04-15,18,revision,13001.741481539553,0.0,0.008020899957045913,5.684341886080801e-13,37,B2 2025-04-15 18:00
B2,2025-04-16,0,plan,37461.683094561224,0.0,0.024256900185719132,8.511709855459534e-12,144,B2 2025-04-16 00:00 plan
B2,2025-04-16,6,revision,26494.62117566815,0.0,0.017753400141373277,1.0231815394945443e-12,109,B2 2025-04-16 06:00
B2,2025-04-16,12,revision,22519.773982799765,0.0,0.018045700155198574,4.218847493575595e-11,73,B2 2025-04-16 12:00
B2,2025-04-16,18,revision,12878.950833442837,0.0,0.009773300029337406,1.5916157281026244e-12,37,B2 2025-04-16 18:00
B2,2025-04-17,0,plan,34894.786606800306,0.0,0.05419760011136532,2.0179413695586845e-12,144,B2 2025-04-17 00:00 plan
B2,2025-04-17,6,revision,25321.313966958383,0.0,0.04796999995596707,1.5010215292932116e-12,109,B2 2025-04-17 06:00
B2,2025-04-17,12,revision,21485.55932288454,0.0,0.027605200186371803,2.960594732333751e-12,73,B2 2025-04-17 12:00
B2,2025-04-17,18,revision,12831.338850786791,0.0,0.013685300014913082,3.637978807091713e-12,37,B2 2025-04-17 18:00
B2,2025-04-18,0,plan,13549.148325765975,0.0,0.035273600136861205,7.956598343146956e-12,144,B2 2025-04-18 00:00 plan
B2,2025-04-18,6,revision,5938.379183736319,0.0,0.022097500041127205,9.094947017729282e-13,109,B2 2025-04-18 06:00
B2,2025-04-18,12,revision,6087.074309995546,0.0,0.01963300001807511,5.862845232893518e-12,73,B2 2025-04-18 12:00
B2,2025-04-18,18,revision,4917.165438913699,0.0,0.011424700031057,9.663381206337363e-13,37,B2 2025-04-18 18:00
B2,2025-04-19,0,plan,13035.786934501952,0.0,0.05252159992232919,2.3665280261746753e-12,144,B2 2025-04-19 00:00 plan
B2,2025-04-19,6,revision,5526.2559179683985,0.0,0.04010059987194836,1.6653345369377348e-11,109,B2 2025-04-19 06:00
B2,2025-04-19,12,revision,6503.471296808052,1.3984757681936944e-16,0.019728499930351973,1.8189894035458565e-12,73,B2 2025-04-19 12:00
B2,2025-04-19,18,revision,4986.282329931889,0.0,0.018579599913209677,4.547473508864641e-13,37,B2 2025-04-19 18:00
B2,2025-04-20,0,plan,35137.91890292503,0.0,0.04200709983706474,1.1102230246251565e-12,144,B2 2025-04-20 00:00 plan
B2,2025-04-20,6,revision,21902.438232006625,0.0,0.040398400044068694,1.794120407794253e-12,109,B2 2025-04-20 06:00
B2,2025-04-20,12,revision,22022.9117726845,0.0,0.021176600130274892,5.978550987606468e-10,73,B2 2025-04-20 12:00
B2,2025-04-20,18,revision,12712.584454609101,0.0,0.016170700080692768,1.8189894035458565e-12,37,B2 2025-04-20 18:00
B2,2025-04-21,0,plan,37713.153673515466,0.0,0.04011139995418489,9.094947017729282e-13,144,B2 2025-04-21 00:00 plan
B2,2025-04-21,6,revision,21715.810781922977,0.0,0.026611600071191788,9.094947017729282e-13,109,B2 2025-04-21 06:00
B2,2025-04-21,12,revision,21630.504617250157,0.0,0.051409499952569604,9.094947017729282e-13,73,B2 2025-04-21 12:00
B2,2025-04-21,18,revision,12560.916018204174,0.0,0.009374599903821945,9.094947017729282e-13,37,B2 2025-04-21 18:00
B2,2025-04-22,0,plan,33873.34841221213,0.0,0.034507100004702806,7.958078640513122e-13,144,B2 2025-04-22 00:00 plan
B2,2025-04-22,6,revision,24810.31971344007,0.0,0.02223140001296997,8.526512829121202e-13,109,B2 2025-04-22 06:00
B2,2025-04-22,12,revision,21281.586281683958,0.0,0.020014700014144182,2.960594732333751e-12,73,B2 2025-04-22 12:00
B2,2025-04-22,18,revision,12889.4793058273,0.0,0.0094822000246495,1.3642420526593924e-12,37,B2 2025-04-22 18:00
B2,2025-04-23,0,plan,32983.881997256416,0.0,0.05058500007726252,1.9895196601282805e-12,144,B2 2025-04-23 00:00 plan
B2,2025-04-23,6,revision,22511.906834937967,0.0,0.04218870005570352,9.094947017729282e-13,109,B2 2025-04-23 06:00
B2,2025-04-23,12,revision,21127.439081440407,0.0,0.022520900005474687,9.094947017729282e-13,73,B2 2025-04-23 12:00
B2,2025-04-23,18,revision,12780.26195989333,0.0,0.013604900101199746,7.958078640513122e-13,37,B2 2025-04-23 18:00
B2,2025-04-24,0,plan,34405.83556287103,0.0,0.028120200149714947,3.3306690738754696e-12,144,B2 2025-04-24 00:00 plan
B2,2025-04-24,6,revision,20525.455865126005,0.0,0.02194559993222356,3.293661639721298e-11,109,B2 2025-04-24 06:00
B2,2025-04-24,12,revision,21320.85260351795,0.0,0.03704269998706877,1.4373574149005276e-12,73,B2 2025-04-24 12:00
B2,2025-04-24,18,revision,12794.367783756772,0.0,0.009437099797651172,1.8189894035458565e-12,37,B2 2025-04-24 18:00
B2,2025-04-25,0,plan,13325.711797520826,0.0,0.02673720009624958,7.958078640513122e-13,144,B2 2025-04-25 00:00 plan
B2,2025-04-25,6,revision,6014.435491734702,0.0,0.026232399977743626,9.094947017729282e-13,109,B2 2025-04-25 06:00
B2,2025-04-25,12,revision,5739.446758237045,0.0,0.011346699902787805,9.094947017729282e-13,73,B2 2025-04-25 12:00
B2,2025-04-25,18,revision,4741.615063221412,0.0,0.008156100055202842,6.821210263296962e-13,37,B2 2025-04-25 18:00
B2,2025-04-26,0,plan,13387.703827125493,0.0,0.02116190013475716,7.958078640513122e-13,144,B2 2025-04-26 00:00 plan
B2,2025-04-26,6,revision,5938.333264391142,0.0,0.023011500015854836,9.251858538542972e-13,109,B2 2025-04-26 06:00
B2,2025-04-26,12,revision,6099.23320466061,0.0,0.017705600010231137,3.0038718334815114e-12,73,B2 2025-04-26 12:00
B2,2025-04-26,18,revision,4921.4151319129005,0.0,0.010000899899750948,7.958078640513122e-13,37,B2 2025-04-26 18:00
B2,2025-04-27,0,plan,33993.92027730375,0.0,0.02497959998436272,5.921189464667502e-12,144,B2 2025-04-27 00:00 plan
B2,2025-04-27,6,revision,21721.017219542544,0.0,0.038470600033178926,1.1795009413617663e-12,109,B2 2025-04-27 06:00
B2,2025-04-27,12,revision,20766.675854214358,0.0,0.020919200032949448,3.504604014400078e-10,73,B2 2025-04-27 12:00
B2,2025-04-27,18,revision,12792.207018223076,0.0,0.011902000056579709,9.094947017729282e-13,37,B2 2025-04-27 18:00
B2,2025-04-28,0,plan,41003.05769714594,0.0,0.020977600011974573,9.094947017729282e-13,144,B2 2025-04-28 00:00 plan
B2,2025-04-28,6,revision,27057.990731495203,0.0,0.024010299937799573,1.4247862149356177e-11,109,B2 2025-04-28 06:00
B2,2025-04-28,12,revision,23377.35453063542,0.0,0.015517600113525987,8.588685318500211e-13,73,B2 2025-04-28 12:00
B2,2025-04-28,18,revision,12678.200230717926,0.0,0.01220529992133379,6.821210263296962e-13,37,B2 2025-04-28 18:00
B2,2025-04-29,0,plan,35081.73152838998,0.0,0.02902589994482696,9.094947017729282e-13,144,B2 2025-04-29 00:00 plan
B2,2025-04-29,6,revision,21835.300112494984,0.0,0.01976469997316599,9.094947017729282e-13,109,B2 2025-04-29 06:00
B2,2025-04-29,12,revision,21848.409817041767,0.0,0.016139900078997016,9.094947017729282e-13,73,B2 2025-04-29 12:00
B2,2025-04-29,18,revision,12782.408403231539,0.0,0.008519400143995881,1.8189894035458565e-12,37,B2 2025-04-29 18:00
B2,2025-04-30,0,plan,33870.738585538835,0.0,0.055203399853780866,1.6484591469634324e-12,144,B2 2025-04-30 00:00 plan
B2,2025-04-30,6,revision,20323.655026479933,0.0,0.028639900032430887,3.0127011996228248e-12,109,B2 2025-04-30 06:00
B2,2025-04-30,12,revision,19918.6404163104,0.0,0.04440420004539192,9.094947017729282e-13,73,B2 2025-04-30 12:00
B2,2025-04-30,18,revision,12679.826593785247,0.0,0.009031099965795875,1.7053025658242404e-12,37,B2 2025-04-30 18:00
B2,2025-05-01,0,plan,35749.42632284478,0.0,0.03295550006441772,1.0231815394945443e-12,144,B2 2025-05-01 00:00 plan
B2,2025-05-01,6,revision,21775.272577522042,0.0,0.027655200101435184,1.0231815394945443e-12,109,B2 2025-05-01 06:00
B2,2025-05-01,12,revision,21412.326111406186,0.0,0.03673129994422197,1.0231815394945443e-12,73,B2 2025-05-01 12:00
B2,2025-05-01,18,revision,13190.716194494975,0.0,0.011233400087803602,1.0231815394945443e-12,37,B2 2025-05-01 18:00
B2,2025-05-02,0,plan,14859.930427791815,0.0,0.03655809978954494,2.605914185199117e-12,144,B2 2025-05-02 00:00 plan
B2,2025-05-02,6,revision,6753.45985889392,0.0,0.0181082000490278,1.401900950330834e-12,109,B2 2025-05-02 06:00
B2,2025-05-02,12,revision,6592.205912106971,0.0,0.010272399988025427,9.094947017729282e-13,73,B2 2025-05-02 12:00
B2,2025-05-02,18,revision,5400.341147100502,0.0,0.008011400001123548,8.526512829121202e-13,37,B2 2025-05-02 18:00
B2,2025-05-03,0,plan,14245.792633433148,0.0,0.04569819988682866,8.141635513917816e-12,144,B2 2025-05-03 00:00 plan
B2,2025-05-03,6,revision,6225.842469936564,0.0,0.04032789985649288,3.6379788070917125e-12,109,B2 2025-05-03 06:00
B2,2025-05-03,12,revision,6283.381169496598,1.4474606541270735e-16,0.010628999909386039,1.8189894035458565e-12,73,B2 2025-05-03 12:00
B2,2025-05-03,18,revision,5226.192396763127,0.0,0.011099199997261167,5.684341886080801e-13,37,B2 2025-05-03 18:00
B2,2025-05-04,0,plan,38626.687422698684,0.0,0.022071799961850047,2.7755575615628914e-12,144,B2 2025-05-04 00:00 plan
B2,2025-05-04,6,revision,22991.667544177264,0.0,0.022448900155723095,9.094947017729282e-13,109,B2 2025-05-04 06:00
B2,2025-05-04,12,revision,21503.79659702699,0.0,0.02964519988745451,1.5063505998114124e-12,73,B2 2025-05-04 12:00
B2,2025-05-04,18,revision,13985.195640680862,0.0,0.012615800136700273,8.633094239485217e-13,37,B2 2025-05-04 18:00
B2,2025-05-05,0,plan,41684.02168782663,0.0,0.02191730006597936,5.736152293896643e-12,144,B2 2025-05-05 00:00 plan
B2,2025-05-05,6,revision,25851.84852988359,0.0,0.019864799920469522,9.094947017729282e-13,109,B2 2025-05-05 06:00
B2,2025-05-05,12,revision,22921.821431180542,0.0,0.02623159997165203,9.339832991592796e-11,73,B2 2025-05-05 12:00
B2,2025-05-05,18,revision,14302.821101152682,0.0,0.01284829992800951,9.094947017729282e-13,37,B2 2025-05-05 18:00
B2,2025-05-06,0,plan,36318.352517067986,0.0,0.022579200100153685,8.810729923425242e-13,144,B2 2025-05-06 00:00 plan
B2,2025-05-06,6,revision,24155.195373428905,0.0,0.035920900059863925,2.3092638912203256e-12,109,B2 2025-05-06 06:00
B2,2025-05-06,12,revision,22640.91329404451,0.0,0.022470699856057763,1.7621459846850485e-12,73,B2 2025-05-06 12:00
B2,2025-05-06,18,revision,14425.749884510704,0.0,0.017232799902558327,7.958078640513122e-13,37,B2 2025-05-06 18:00
B2,2025-05-07,0,plan,39136.70732129339,0.0,0.027669299859553576,1.1102230246251565e-12,144,B2 2025-05-07 00:00 plan
B2,2025-05-07,6,revision,26268.80235643845,0.0,0.026343700010329485,1.1368683772161603e-12,109,B2 2025-05-07 06:00
B2,2025-05-07,12,revision,24374.44207006363,0.0,0.016474999953061342,2.0463630789890885e-12,73,B2 2025-05-07 12:00
B2,2025-05-07,18,revision,14621.014358324555,0.0,0.012803199933841825,6.821210263296962e-13,37,B2 2025-05-07 18:00
B2,2025-05-08,0,plan,43309.88197256521,0.0,0.03608780005015433,8.810729923425242e-13,144,B2 2025-05-08 00:00 plan
B2,2025-05-08,6,revision,28003.25178470769,0.0,0.02093210001476109,1.4779288903810084e-12,109,B2 2025-05-08 06:00
B2,2025-05-08,12,revision,25667.74931942635,0.0,0.01659539993852377,3.885780586188048e-12,73,B2 2025-05-08 12:00
B2,2025-05-08,18,revision,15701.262668523756,0.0,0.010021300055086613,7.958078640513122e-13,37,B2 2025-05-08 18:00
B2,2025-05-09,0,plan,14687.377022001427,0.0,0.08398320013657212,1.3358203432289883e-12,144,B2 2025-05-09 00:00 plan
B2,2025-05-09,6,revision,8099.550493207585,0.0,0.02073710015974939,8.526512829121202e-13,109,B2 2025-05-09 06:00
B2,2025-05-09,12,revision,7909.539181496997,0.0,0.011446299962699413,9.094947017729282e-13,73,B2 2025-05-09 12:00
B2,2025-05-09,18,revision,6195.9232809277655,0.0,0.008743399986997247,1.0231815394945443e-12,37,B2 2025-05-09 18:00
B2,2025-05-10,0,plan,14968.074038409655,0.0,0.023924299981445074,2.446498255806961e-12,144,B2 2025-05-10 00:00 plan
B2,2025-05-10,6,revision,8963.575797484611,0.0,0.02701730001717806,7.958078640513122e-13,109,B2 2025-05-10 06:00
B2,2025-05-10,12,revision,8086.020853670198,1.124774123430703e-16,0.01261859992519021,9.094947017729282e-13,73,B2 2025-05-10 12:00
B2,2025-05-10,18,revision,6352.216545908535,0.0,0.008671999908983707,2.7284841053187847e-12,37,B2 2025-05-10 18:00
B2,2025-05-11,0,plan,39312.328148848625,0.0,0.02506999997422099,6.846375318521799e-12,144,B2 2025-05-11 00:00 plan
B2,2025-05-11,6,revision,26088.360994505943,0.0,0.0225186999887228,1.2505552149377763e-12,109,B2 2025-05-11 06:00
B2,2025-05-11,12,revision,23216.005999137735,0.0,0.01601330004632473,9.094947017729282e-13,73,B2 2025-05-11 12:00
B2,2025-05-11,18,revision,14500.385541413409,0.0,0.008663799846544862,2.2737367544323206e-13,37,B2 2025-05-11 18:00
B2,2025-05-12,0,plan,35657.48068689056,0.0,0.03188290004618466,1.4068746168049984e-12,144,B2 2025-05-12 00:00 plan
B2,2025-05-12,6,revision,26379.75200714819,0.0,0.021317399805411696,9.094947017729282e-13,109,B2 2025-05-12 06:00
B2,2025-05-12,12,revision,23038.796935149152,0.0,0.01982720009982586,1.104505046134967e-11,73,B2 2025-05-12 12:00
B2,2025-05-12,18,revision,14609.367501029134,0.0,0.011732899816706777,6.821210263296962e-13,37,B2 2025-05-12 18:00
B2,2025-05-13,0,plan,41237.15971232168,0.0,0.02472350001335144,8.810729923425242e-13,144,B2 2025-05-13 00:00 plan
B2,2025-05-13,6,revision,25935.846377522383,0.0,0.02692069998010993,8.952838470577262e-13,109,B2 2025-05-13 06:00
B2,2025-05-13,12,revision,23548.582879677877,0.0,0.016909899888560176,1.0177044392397269e-11,73,B2 2025-05-13 12:00
B2,2025-05-13,18,revision,14682.119609190446,0.0,0.011872400064021349,8.755218772193984e-13,37,B2 2025-05-13 18:00
B2,2025-05-14,0,plan,40691.7864936449,0.0,0.029034600127488375,1.1102230246251565e-12,144,B2 2025-05-14 00:00 plan
B2,2025-05-14,6,revision,26926.58941577982,0.0,0.03253549989312887,1.8189894035458565e-12,109,B2 2025-05-14 06:00
B2,2025-05-14,12,revision,24311.29532779181,0.0,0.02488319994881749,1.8189894035458565e-12,73,B2 2025-05-14 12:00
B2,2025-05-14,18,revision,15053.227342167424,0.0,0.008680100087076426,9.094947017729282e-13,37,B2 2025-05-14 18:00
B2,2025-05-15,0,plan,40163.462076473654,0.0,0.03521989984437823,1.6653345369377348e-12,144,B2 2025-05-15 00:00 plan
B2,2025-05-15,6,revision,28010.430831172147,0.0,0.03479150007478893,2.6147972675971687e-12,109,B2 2025-05-15 06:00
B2,2025-05-15,12,revision,24884.99899408458,1.4619163970858499e-16,0.02604519994929433,1.1657341758564144e-11,73,B2 2025-05-15 12:00
B2,2025-05-15,18,revision,15284.140355942312,0.0,0.008396400138735771,5.684341886080801e-13,37,B2 2025-05-15 18:00
B2,2025-05-16,0,plan,15370.472930161748,0.0,0.0623241001740098,1.3642420526593924e-12,144,B2 2025-05-16 00:00 plan
B2,2025-05-16,6,revision,8335.452898916252,0.0,0.01998250000178814,9.094947017729282e-13,109,B2 2025-05-16 06:00
B2,2025-05-16,12,revision,8250.41206124895,0.0,0.014801000012084842,9.094947017729282e-13,73,B2 2025-05-16 12:00
B2,2025-05-16,18,revision,6619.635258224872,0.0,0.01322960015386343,9.094947017729282e-13,37,B2 2025-05-16 18:00
B2,2025-05-17,0,plan,15355.084584008631,0.0,0.03891590004786849,2.5263741715914672e-12,144,B2 2025-05-17 00:00 plan
B2,2025-05-17,6,revision,8316.415144428733,0.0,0.024043399840593338,1.5158245029548803e-12,109,B2 2025-05-17 06:00
B2,2025-05-17,12,revision,8398.9245530288,2.1657408541548295e-16,0.011562000028789043,1.8189894035458565e-12,73,B2 2025-05-17 12:00
B2,2025-05-17,18,revision,6803.516108543166,0.0,0.007673499872907996,2.8421709430404007e-12,37,B2 2025-05-17 18:00
B2,2025-05-18,0,plan,41184.78597370289,0.0,0.021410799818113446,9.094947017729282e-13,144,B2 2025-05-18 00:00 plan
B2,2025-05-18,6,revision,26542.67147606778,0.0,0.025354300159960985,2.7755575615628914e-12,109,B2 2025-05-18 06:00
B2,2025-05-18,12,revision,23791.57043702331,0.0,0.017210799967870116,8.197146665149073e-11,73,B2 2025-05-18 12:00
B2,2025-05-18,18,revision,15212.27017512227,0.0,0.011696500005200505,4.547473508864641e-13,37,B2 2025-05-18 18:00
B2,2025-05-19,0,plan,37339.75004870559,0.0,0.024656499968841672,9.094947017729282e-13,144,B2 2025-05-19 00:00 plan
B2,2025-05-19,6,revision,23285.509713623487,0.0,0.028083999874070287,5.3717030823463574e-12,109,B2 2025-05-19 06:00
B2,2025-05-19,12,revision,22879.210419740022,1.5900805754873822e-16,0.02168340003117919,8.589795541524836e-13,73,B2 2025-05-19 12:00
B2,2025-05-19,18,revision,14831.75523857117,1.2264154675472452e-16,0.016855099936947227,8.589795541524836e-13,37,B2 2025-05-19 18:00
