group,published_at,accepted,state_kWh,old_total_yuan,new_total_yuan,old_ordinary_yuan,old_adjustment_yuan,old_emergency_yuan,new_ordinary_yuan,new_adjustment_yuan,new_emergency_yuan
Q43,2025-03-26 18:00:00,True,10800.0,12946.23457008458,12946.187393817912,12946.197292832912,0.03727725166679505,0.0,12946.102940299581,0.08445351833185144,0.0
Q43,2025-03-27 06:00:00,True,10731.725363692804,37886.53289975579,29750.366835351786,29122.596066879658,0.0,8763.936832876132,28056.528598435514,1693.83823691627,0.0
Q43,2025-03-27 12:00:00,True,6199.98653512354,26629.39924657322,24306.267021518837,25923.209999634026,706.1892469391935,0.0,23579.78823601185,726.4787855069887,0.0
Q43,2025-03-27 18:00:00,True,10800.0,12986.03042198113,12984.808846390022,12986.03042198113,0.0,0.0,12983.587270798911,1.221575591110882,0.0
Q43,2025-03-28 06:00:00,True,5635.933403488317,5663.444009790881,5648.406874169769,5663.444009790881,0.0,0.0,5633.3697385486585,15.03713562111106,0.0
Q43,2025-03-28 12:00:00,True,10800.0,5695.7061226239375,5642.572086519322,5633.36973854866,15.03713562111106,47.299248454166474,5621.700163247761,20.871923271560362,0.0
Q43,2025-03-28 18:00:00,False,10800.0,3806.3958730934783,3806.3958730934796,3804.4985098518123,1.8973632416658293,0.0,3804.498509851815,1.8973632416645092,0.0
Q43,2025-03-29 06:00:00,True,4234.060515373626,7792.728542363842,5735.887711670728,5186.70488700712,0.0,2606.0236553567224,5552.826770116192,183.0609415545357,0.0
Q43,2025-03-29 12:00:00,True,10800.0,5735.887711670727,5583.999071822851,5552.826770116191,183.0609415545357,0.0,5451.567676884274,132.43139493857703,0.0
Q43,2025-03-29 18:00:00,False,10800.0,3695.6333803773186,3695.6333803773186,3694.855844194818,0.7775361825005871,0.0,3694.855844194818,0.7775361825005809,0.0
Q43,2025-03-30 06:00:00,True,10640.407045456357,27225.795554157812,25502.563620709207,27201.53948050781,0.0,24.25607365000196,23794.160908820042,1708.4027118891634,2.2524950793467727e-12
Q43,2025-03-30 12:00:00,True,5343.457193273372,23458.461616932516,22884.381432342052,22967.753706912634,490.70791001988124,0.0,21829.020189822262,1055.3612425197891,0.0
Q43,2025-03-30 18:00:00,True,10665.45841380693,13319.171539224248,12767.241518780202,12541.612346981095,2.7812869124295387,774.7779053307231,12693.885986122119,73.35553265808244,0.0
Q43,2025-03-31 06:00:00,True,9955.817463706248,74381.56520420164,32060.64329645018,23365.332951123703,0.0,51016.232253077935,29162.206514674686,2898.436781775492,0.0
Q43,2025-03-31 12:00:00,True,7705.904928649087,29351.856548592383,23194.155558129933,27240.776373055804,2111.080175536579,0.0,23135.64237941417,58.51317871576151,0.0
Q43,2025-03-31 18:00:00,False,10800.0,12825.878625701705,12825.878625701707,12822.976414492608,2.902211209097268,0.0,12822.976414492608,2.902211209098019,1.381927461352461e-12
Q43,2025-04-01 06:00:00,True,10483.556822819099,42923.263977783834,32048.794131189654,31159.38628146378,0.0,11763.877696320058,29988.969268246485,2059.8248629431673,7.499352250306401e-13
Q43,2025-04-01 12:00:00,True,8224.838742496868,27230.504195040103,24468.05265592563,26168.962872918044,1061.5413221220604,0.0,23231.597479586388,1236.4551763392406,7.499352250306401e-13
Q43,2025-04-01 18:00:00,True,10790.446720405975,12589.625817019407,12584.79948428959,12589.625817019407,0.0,0.0,12579.973151559772,4.8263327298167145,0.0
Q43,2025-04-02 06:00:00,True,10727.641016142294,38901.78944717933,30099.952919934763,28295.786235946303,0.0,10606.00321123303,29404.46199778052,695.4909221542448,0.0
Q43,2025-04-02 12:00:00,True,8450.528112323103,23992.78265014728,21585.998721010747,23367.868248611605,624.9144015356768,0.0,20885.923508969077,700.075212041663,4.541561793303116e-12
Q43,2025-04-02 18:00:00,False,10800.0,12628.508117160216,12628.508117160216,12626.617186693342,1.8909304668742974,0.0,12626.617186693342,1.8909304668747793,0.0
Q43,2025-04-03 06:00:00,True,10800.0,29827.707154741645,27823.949725917864,29827.707154741645,0.0,0.0,25820.192297094083,2003.7574288237815,0.0
Q43,2025-04-03 12:00:00,True,7297.532229970831,25185.33244495633,24310.625125445622,23749.48083592602,1060.3081486632627,375.54346036704555,22751.153117638696,1559.4720078069242,0.0
Q43,2025-04-03 18:00:00,False,10800.0,13013.260035623824,13013.260035623824,13001.762238941394,11.497796682430453,0.0,13001.762238941394,11.4977966824305,0.0
Q43,2025-04-04 06:00:00,True,4572.81877869983,5055.709025945919,4967.177554267978,5055.709025945919,0.0,0.0,4878.646082590032,88.5314716779436,1.7528805074107367e-12
Q43,2025-04-04 12:00:00,True,10800.0,6474.8276150356305,5087.643447989992,4878.646082590032,88.5314716779436,1507.6500607676546,5073.299900705082,14.343547284909217,0.0
Q43,2025-04-04 18:00:00,True,10505.875293609633,3872.6820912972967,3854.5517922835807,3872.6820912972967,0.0,0.0,3836.4214932698646,18.130299013715984,8.832401476865924e-14
Q43,2025-04-05 06:00:00,True,3920.71747458639,5798.654635830295,5362.476165544178,5255.826981530758,0.0,542.827654299537,5326.926437539704,35.549728004473565,0.0
Q43,2025-04-05 12:00:00,True,10800.0,5362.476165544177,5314.242544601599,5326.926437539703,35.549728004473565,0.0,5294.770690244652,19.4718543569474,0.0
Q43,2025-04-05 18:00:00,True,10766.724805523272,4015.7973694595735,3970.8870113385856,3951.6397150010193,0.0,64.15765445855409,3964.47124589273,6.4157654458553965,1.2249756764504126e-13
Q43,2025-04-06 06:00:00,True,10786.574195712143,28402.537264035545,25135.034531655216,26076.162567003274,0.0,2326.3746970322713,23514.614633905527,1620.419897749689,5.315996531862766e-13
Q43,2025-04-06 12:00:00,True,6229.755253101931,25526.970024559585,23250.256736821877,22542.230846005023,651.157146938717,2333.582031615844,22128.38113908543,1121.8755977364422,2.235140073025832e-12
Q43,2025-04-06 18:00:00,False,10800.0,12672.194479580985,12672.194479580989,12649.847276933197,22.347202647788002,0.0,12649.8472769332,22.347202647789192,0.0
Q43,2025-04-07 06:00:00,True,10697.440730055336,41284.484132295904,25098.15036290472,21642.76603848535,0.0,19641.718093810552,23930.48166109204,1167.668701812679,0.0
Q43,2025-04-07 12:00:00,True,7813.076629774966,24467.457735029107,22270.326760650798,23334.18454868835,1133.2731863407562,0.0,21524.840696196712,745.4860644540868,0.0
Q43,2025-04-07 18:00:00,True,10800.0,12682.374091894542,12681.524692586723,12680.55608916653,1.8180027280119015,0.0,12678.857290550895,2.667402035828385,0.0
Q43,2025-04-08 06:00:00,True,10782.510500663733,29124.798921400983,26118.983301412518,27114.455465806786,0.0,2010.343455594196,24526.553780507264,1592.4295209052489,6.944333108549472e-12
Q43,2025-04-08 12:00:00,True,6464.94702470866,24045.311713442974,23016.242209892975,23050.950422108584,994.3612913343889,0.0,21495.54921162282,1520.6929982701565,0.0
Q43,2025-04-08 18:00:00,False,10800.0,12535.853698052337,12535.853698052337,12531.28256605604,4.5711319962975026,0.0,12531.28256605604,4.571131996297003,0.0
Q43,2025-04-09 06:00:00,True,10800.0,39060.657603741645,28537.391624986314,26555.129655868644,0.0,12505.527947872999,27842.980595798068,694.4110291882467,0.0
Q43,2025-04-09 12:00:00,True,7241.124460670462,25352.794603867667,23869.36804996444,24960.31234630947,232.67890902353062,159.80334853466593,23019.41795478598,849.9500951784604,0.0
Q43,2025-04-09 18:00:00,False,10800.0,12687.330509844276,12687.33050984428,12681.416876883157,5.913632961118698,0.0,12681.41687688316,5.9136329611196965,0.0
Q43,2025-04-10 06:00:00,True,10800.0,33829.57038348817,26836.3479886116,25921.93160207746,0.0,7907.638781410709,26531.542526433554,304.80546217804687,0.0
Q43,2025-04-10 12:00:00,True,6976.631579730469,24976.736842870625,23243.553523108025,24838.654902383107,138.08194048751957,0.0,21924.61602480798,1318.9374983000464,0.0
Q43,2025-04-10 18:00:00,True,10741.375399687166,13209.262556547368,12904.005239256867,12832.403390259436,34.32735158010597,342.53181470782584,12903.022857311127,0.9823819457400789,0.0
Q43,2025-04-11 06:00:00,True,3594.208821819823,6444.830956065634,4902.126425386713,4516.051197989413,0.0,1928.779758076222,4773.434682920946,128.6917424657666,0.0
Q43,2025-04-11 12:00:00,True,10800.0,4902.126425386713,4569.748086788154,4773.434682920946,128.6917424657666,0.0,4551.849123855241,17.898962932913616,0.0
Q43,2025-04-11 18:00:00,True,10366.318808567821,4046.333729753167,3885.0102611061166,3814.2241663755135,1.6474653104387484,230.4620980672147,3860.3165859889564,24.69367511716022,0.0
Q43,2025-04-12 06:00:00,True,4131.2478195797585,5351.724185335268,5094.441050155043,5351.724185335268,0.0,0.0,4837.157914974817,257.2831351802256,2.643218977027573e-13
Q43,2025-04-12 12:00:00,True,10800.0,5941.656467756723,5159.528756679898,4837.157914974818,257.2831351802256,847.2154176016799,4956.233507570663,203.29524910923493,0.0
Q43,2025-04-12 18:00:00,True,10537.890783487435,3997.3173869826974,3954.2130463896774,3935.7397575640935,0.0,61.57762941860407,3948.0552834478162,6.157762941861209,0.0
Q43,2025-04-13 06:00:00,True,10800.0,23158.794858600664,22657.2554238177,23158.794858600664,0.0,0.0,22155.715989034736,501.53943478296276,0.0
Q43,2025-04-13 12:00:00,True,5929.591257538871,25251.98242379259,21526.229270966644,21149.090447616538,252.57865769146724,3850.3133184845833,21239.62792105745,286.6013499091714,2.1187588572502136e-11
Q43,2025-04-13 18:00:00,True,10800.0,12389.470033953767,12369.199445921618,12389.470033953767,0.0,0.0,12348.928857889463,20.27058803215226,2.804426912916824e-12
Q43,2025-04-14 06:00:00,True,10773.66563046286,25717.995638025506,22930.951049602103,25717.995638025506,0.0,0.0,20143.906461178696,2787.0445884234055,3.11857206725108e-14
Q43,2025-04-14 12:00:00,True,6032.12577731471,21437.98486611704,21255.323870291268,19698.522810177587,1705.7834865109987,33.67856942845387,19400.557957382953,1854.765912908315,0.0
Q43,2025-04-14 18:00:00,True,10502.438267282283,14192.566563628818,12876.548935583447,12413.108654915302,36.71323061903609,1742.7446780944783,12746.544329106757,130.00460647669067,3.11857206725108e-14
Q43,2025-04-15 06:00:00,True,10111.913611111111,40744.49203063705,24004.86049765903,20717.668156632357,0.0,20026.823874004695,22909.129717316806,1095.730780342224,0.0
Q43,2025-04-15 12:00:00,True,8648.774118703706,23414.80697789311,21030.68790357478,22357.59699202897,1057.2099858641386,0.0,20350.243632023332,680.4442715514485,0.0
Q43,2025-04-15 18:00:00,True,10742.319717719147,12828.829022669343,12589.508340260683,12468.332269019422,22.625848147485915,337.8709055024342,12534.032417748605,55.47592251207739,0.0
Q43,2025-04-16 06:00:00,True,10800.0,39390.059433592236,27032.55040434145,24333.302374666673,0.0,15056.757058925563,25772.806318484236,1259.7440858572133,2.326032699784264e-12
Q43,2025-04-16 12:00:00,True,7186.420745650816,24752.845120056823,22361.25469073829,23759.389828914384,993.4552911424396,0.0,21523.89480289831,837.3598878399795,0.0
Q43,2025-04-16 18:00:00,False,10800.0,12716.597935854978,12716.597935854981,12674.960445581006,41.637490273972375,0.0,12674.960445581004,41.637490273971125,5.834715466335183e-12
Q43,2025-04-17 06:00:00,True,9520.39459806032,47677.10030026318,25185.32907597205,21857.120980303152,0.0,25819.979319960024,24075.92637741575,1109.4026985562994,0.0
Q43,2025-04-17 12:00:00,True,6982.367700436798,22862.790273666003,21354.521824675456,22527.567175878386,335.22309778761814,0.0,20851.92266904776,502.5991556276957,0.0
Q43,2025-04-17 18:00:00,False,10800.0,12636.635689082992,12636.635689082996,12607.72648578064,28.90920330235191,0.0,12607.726485780642,28.90920330235287,0.0
Q43,2025-04-18 06:00:00,True,3702.457325039723,4532.531768622459,4456.27060173639,4532.531768622459,0.0,0.0,4380.009434850321,76.26116688606939,0.0
Q43,2025-04-18 12:00:00,True,10800.0,5389.006328046921,4537.246172817028,4380.009434850321,76.26116688606939,932.7357263105308,4532.681935991952,4.564236825076293,0.0
Q43,2025-04-18 18:00:00,True,10800.0,3552.7349627778617,3550.97942761461,3552.7349627778617,0.0,0.0,3549.223892451357,1.7555351632526792,0.0
Q43,2025-04-19 06:00:00,True,4066.7239113717314,4287.899101259116,4216.371594311652,4287.899101259116,0.0,0.0,4144.84408736419,71.52750694746234,0.0
Q43,2025-04-19 12:00:00,True,10800.0,8092.983773268372,4826.490071705957,4144.84408736419,71.52750694746234,3876.612178956719,4646.959748223677,179.53032348228044,0.0
Q43,2025-04-19 18:00:00,True,10470.88901851852,3922.243054304448,3874.170703189804,3883.7883500918288,38.45470421261908,0.0,3851.7401160153995,22.43058717440448,0.0
Q43,2025-04-20 06:00:00,True,10800.0,26048.231269499902,22037.47557041784,21437.11435533464,0.0,4611.11691416526,21828.378476435275,209.09709398256294,0.0
Q43,2025-04-20 12:00:00,True,7133.785853879967,23247.36980120067,21204.464124928294,21118.537362447525,69.34234592573515,2059.490092827412,20819.563702182997,384.90042274529645,0.0
Q43,2025-04-20 18:00:00,False,10800.0,12567.31383517919,12567.31383517919,12548.753066218405,18.56076896078377,0.0,12548.753066218402,18.560768960784436,4.018033905595075e-12
Q43,2025-04-21 06:00:00,True,10132.693944444445,23276.063295229327,21037.188991229516,23276.063295229327,0.0,0.0,18795.51109719321,2241.677894036304,0.0
Q43,2025-04-21 12:00:00,True,6195.81579666667,23687.35572794821,20674.591003706664,18795.51109719321,1680.9901124835615,3210.854518271436,19191.690685252994,1482.9003184536714,0.0
Q43,2025-04-21 18:00:00,False,10800.0,12416.386200744419,12416.38620074442,12383.637166077384,32.74903466703472,0.0,12383.637166077386,32.74903466703441,0.0
Q43,2025-04-22 06:00:00,True,10643.168729833671,50899.691066803214,24410.680078329176,19812.29421291028,0.0,31087.396853892933,22877.884789856213,1532.7952884729655,0.0
Q43,2025-04-22 12:00:00,True,8251.079364648487,22902.82677106124,20572.132486980998,21818.643283131787,1084.1834879294556,0.0,20241.17319652859,330.959290452407,0.0
Q43,2025-04-22 18:00:00,False,10800.0,12825.509773900545,12825.509773900567,12775.897773220962,49.61200067958289,0.0,12775.89777322096,49.612000679582316,2.453384695400018e-11
Q43,2025-04-23 06:00:00,True,8850.367519915384,43587.829312617236,23250.01912889321,19708.296310239035,0.0,23879.533002378197,22069.444856008486,1180.5742728847265,0.0
Q43,2025-04-23 12:00:00,True,7016.2332494735565,21530.020452193436,20311.72172986891,20922.77907154197,607.2413806514671,0.0,20110.57992332562,201.141806543292,0.0
Q43,2025-04-23 18:00:00,False,10800.0,12496.526523130986,12496.526523130988,12491.349201262987,5.177321867999207,0.0,12491.349201262989,5.17732186799941,0.0
Q43,2025-04-24 06:00:00,True,10132.268592592593,21100.991919692093,20117.399054193476,20428.225530517797,0.0,672.7663891742967,19620.85148177194,496.54757242153704,0.0
Q43,2025-04-24 12:00:00,True,6678.5785116666675,24626.96653140602,20804.069564002297,19620.851481771944,391.30334337619956,4614.811706257874,20195.14118278844,608.9283812138558,0.0
Q43,2025-04-24 18:00:00,False,10800.0,12571.415534051173,12571.415534051173,12538.00875804774,33.406776003433805,0.0,12538.00875804774,33.40677600343426,0.0
Q43,2025-04-25 06:00:00,True,3416.5049328127566,4652.8539761780585,4418.916795727971,4411.370957227533,0.0,241.48301895052552,4332.1884876338645,86.72830809410618,0.0
Q43,2025-04-25 12:00:00,True,10800.0,4418.91679572797,4217.77806473281,4332.188487633864,86.72830809410618,0.0,4022.6877847404057,195.0902799924043,0.0
Q43,2025-04-25 18:00:00,True,10800.0,3316.9913209748306,3315.799266056115,3297.694957263641,19.29636371118967,0.0,3295.3108474262085,20.488418629906214,0.0
Q43,2025-04-26 06:00:00,True,3348.551054958174,4629.109901963944,4546.365899322708,4629.109901963944,0.0,0.0,4463.621896681471,82.74400264123662,0.0
Q43,2025-04-26 12:00:00,True,10800.0,5882.436712561662,4693.118658087258,4463.62189668147,82.74400264123662,1336.0708132389545,4671.7824060461535,21.336252041104444,0.0
Q43,2025-04-26 18:00:00,False,10800.0,3653.583461275886,3653.583461275888,3653.247995314896,0.33546596099004355,0.0,3653.2479953148973,0.33546596099073533,0.0
Q43,2025-04-27 06:00:00,True,8900.629592197873,29758.07404644225,22083.951766308488,20427.55180713182,0.0,9330.522239310432,21522.64543989664,561.3063264118389,6.7125824898539576e-12
Q43,2025-04-27 12:00:00,True,6914.720469057688,22159.723681226515,20509.188828842773,20736.240709678244,234.41760346718902,1189.0653680810801,19739.823964433926,769.3648644088462,0.0
Q43,2025-04-27 18:00:00,True,10704.148248456542,12918.384268735175,12515.099578595818,12279.67168631326,72.7607080211497,565.9518744007652,12388.116475820865,126.98310277495251,0.0
Q43,2025-04-28 06:00:00,True,10800.0,31822.588396243522,27519.106034256813,26695.80738158203,0.0,5126.78101466149,27169.281450612278,349.8245836445352,0.0
Q43,2025-04-28 12:00:00,True,7290.826677824619,24731.172024096155,23233.408560626813,24478.159414101377,100.20573277145823,152.8068772233197,21751.472419238544,1481.9361413882705,0.0
Q43,2025-04-28 18:00:00,False,10800.0,12476.39623467331,12476.396234673311,12450.27635453421,26.1198801391,0.0,12450.276354534211,26.11988013910014,0.0
Q43,2025-04-29 06:00:00,True,9079.989771017103,24907.468136833297,21454.308087607762,21334.45686571779,0.0,3573.011271115504,20609.36459550594,844.9434921018105,1.1285692380624824e-11
Q43,2025-04-29 12:00:00,True,7901.737158609697,22343.737204952125,21401.45803024441,20609.36459550594,749.7398903418059,984.632719104379,20473.442830837615,928.0151994067929,7.523794920416549e-13
Q43,2025-04-29 18:00:00,False,10800.0,12533.170990103963,12533.170990103978,12502.89283712064,30.278152983322475,7.523794920416549e-13,12502.89283712064,30.2781529833237,1.3062617654213682e-11
Q43,2025-04-30 06:00:00,True,9992.469893439453,19672.966404349285,19670.904488779728,19672.966404349285,0.0,0.0,19668.84257321017,2.061915569556852,0.0
Q43,2025-04-30 12:00:00,True,6979.36221177279,19670.904488779724,19134.827894302067,19668.842573210168,2.061915569556852,0.0,18596.689384254856,538.1385100472124,0.0
Q43,2025-04-30 18:00:00,False,10800.0,12481.612340868533,12481.612340868533,12420.947250786348,60.665090082184875,0.0,12420.947250786347,60.665090082186516,0.0
Q43,2025-05-01 06:00:00,True,9790.195638988112,24850.195832449128,22127.706849316564,22007.911988434957,0.0,2842.2838440141722,21443.73500923939,683.9718400771371,3.574497497993434e-11
Q43,2025-05-01 12:00:00,True,7129.274339077908,21520.426726631355,21261.25806056496,21105.898853166815,414.5278734645417,0.0,20712.490712642746,548.7673479222144,0.0
Q43,2025-05-01 18:00:00,True,10555.694487071249,14431.163305821447,13341.825824853187,12924.132109013843,11.221832798740984,1495.8093640088625,13209.020742370954,132.8050824822323,0.0
Q43,2025-05-02 06:00:00,True,4104.102719023155,5294.406509516015,5246.709715210255,5294.406509516015,0.0,0.0,5199.012920904494,47.69679430576048,0.0
Q43,2025-05-02 12:00:00,True,10800.0,5246.709715210255,5151.924553254465,5199.012920904494,47.69679430576048,0.0,5009.442596992913,142.48195626155115,0.0
Q43,2025-05-02 18:00:00,True,10518.360713216825,4911.219037032109,4092.3401180760075,3785.2684549673063,23.625778085185388,1102.3248039796174,4005.733415763231,86.60670231277678,0.0
Q43,2025-05-03 06:00:00,True,3852.349610866505,5073.952253969006,4980.819003371659,5073.952253969006,0.0,0.0,4887.685752774312,93.1332505973472,0.0
Q43,2025-05-03 12:00:00,True,10800.0,5662.278916604256,5030.815919404987,4887.685752774312,93.1332505973472,681.4599132325964,4984.13457477686,46.68134462812644,0.0
Q43,2025-05-03 18:00:00,True,10736.49746391327,4288.389000972779,4107.539175913348,4029.145855514705,0.8862525160266085,258.3568929420476,4080.817234103116,26.72194181023211,0.0
Q43,2025-05-04 06:00:00,True,10185.148583746059,24738.060011835078,22987.81052150823,24399.60198680535,0.0,338.4580250297254,21483.94051264994,1503.8700088582868,0.0
Q43,2025-05-04 12:00:00,True,7984.4815546719865,22427.707692352713,21628.206739651414,21483.940512649937,943.7671797027767,0.0,19977.017150808497,1651.189588842917,0.0
Q43,2025-05-04 18:00:00,True,10249.844468067313,16666.11492469179,14310.120779250641,13378.80700377681,39.1896603844033,3248.118260530574,14025.809294348966,284.31148490167527,0.0
Q43,2025-05-05 06:00:00,True,10800.0,26819.623773014173,25711.365728954857,26819.623773014173,0.0,0.0,24603.107684895545,1108.258044059312,0.0
Q43,2025-05-05 12:00:00,True,8787.409788971318,25572.85955383686,23142.22771877117,22558.882798293664,1065.1446448779634,1948.8321106652336,21595.28334949275,1546.9443692784193,0.0
Q43,2025-05-05 18:00:00,True,10519.104528253441,15903.799104920205,14574.736056064516,14135.23887393724,66.7971497272078,1701.7630812557575,14472.768428506895,101.96762755761988,0.0
Q43,2025-05-06 06:00:00,True,8591.652847530773,40957.59399391897,25761.856560412372,23150.16948608812,0.0,17807.424507830845,24891.29420230429,870.5623581080847,0.0
Q43,2025-05-06 12:00:00,True,6749.617330194663,25463.64624766215,22929.506762214132,23210.67940234177,198.38901774157875,2054.577827578799,22466.88066144058,462.6261007735528,0.0
Q43,2025-05-06 18:00:00,True,10745.161976114028,15128.24690369068,14916.820397952566,14826.97891969017,4.055204502975969,297.21277949753454,14884.169768863117,32.65062908944925,0.0
Q43,2025-05-07 06:00:00,True,9912.593193844976,40302.189689861625,27295.15060721023,25111.001452082557,0.0,15191.188237779072,26567.10088883434,728.0497183758921,1.558873918838799e-12
Q43,2025-05-07 12:00:00,True,6912.221846544061,25944.69968341072,24483.53102809514,25601.591176270555,340.14020194017144,2.9683051999930212,24043.989914517293,439.54111357784916,0.0
Q43,2025-05-07 18:00:00,True,10750.380300570034,14976.600316419377,14734.88880562509,14655.431450619439,14.995472437284326,306.17339336265366,14717.812879153804,17.075926471287765,0.0
Q43,2025-05-08 06:00:00,True,10800.0,30626.964109783992,27715.36431632917,28538.39832253385,0.0,2088.5657872501442,26160.83189619918,1554.532420129991,0.0
Q43,2025-05-08 12:00:00,True,7569.691406017197,27836.067736963178,25419.956821248597,25218.135750721267,596.3085187714933,2021.6234674704185,24654.912868514864,765.0439527337342,0.0
Q43,2025-05-08 18:00:00,True,10780.568476286915,16110.280641478199,16029.674114708254,15929.26805560966,66.56868380795513,114.4439020605842,15951.82630580342,77.84780890483384,0.0
Q43,2025-05-09 06:00:00,True,3597.319463056753,8454.856696791514,6317.711513002029,5782.00597342411,0.0,2672.850723367404,6126.0135978088565,191.6979151931726,7.286615755219828e-14
Q43,2025-05-09 12:00:00,True,10800.0,6378.061885733337,6241.807932969188,6126.013597808856,191.6979151931726,60.350372731308,6065.5487024130025,176.25923055618614,0.0
Q43,2025-05-09 18:00:00,True,10774.27053653016,5171.688205429204,5088.573676345999,4977.578461209453,75.37470267231451,118.73504154743618,5001.325469518941,87.24820682705857,0.0
Q43,2025-05-10 06:00:00,True,3909.497236419669,11644.647763110659,7133.197493119552,6246.592095902849,0.0,5398.05566720781,6837.662360713984,295.5351324055678,0.0
Q43,2025-05-10 12:00:00,True,10800.0,7133.197493119552,6615.950765285426,6837.662360713984,295.5351324055678,0.0,6492.831208824567,123.11955646085939,0.0
Q43,2025-05-10 18:00:00,True,10800.0,5475.148976631496,5474.999905317316,5475.148976631496,0.0,0.0,5474.850834003134,0.14907131418191727,0.0
Q43,2025-05-11 06:00:00,True,10800.0,33366.3043391751,25843.733024501456,24788.069362420567,0.0,8578.234976754527,24872.457296370714,971.2757281307433,0.0
Q43,2025-05-11 12:00:00,True,7243.44935543502,26059.81959087886,23311.016824450388,24085.189127611604,620.4008624634522,1354.2296008038006,22249.175741683805,1061.8410827665843,0.0
Q43,2025-05-11 18:00:00,True,10744.297619913108,15075.150591119567,14828.380567654134,14649.397809428898,80.54285134017458,345.2099303504953,14715.024414018939,113.35615363519582,0.0
Q43,2025-05-12 06:00:00,True,10636.541351524378,54692.11493954239,26809.3171907743,21658.561360256026,0.0,33033.55357928637,25092.398580601544,1716.9186101727576,0.0
Q43,2025-05-12 12:00:00,True,10359.28156885819,25584.587824745835,23110.705803088862,24275.912336582565,1308.6754881632705,0.0,22626.657655477917,484.04814761094667,0.0
Q43,2025-05-12 18:00:00,False,10800.0,14956.997865501979,14956.997865501979,14903.990390560864,53.00747494111359,0.0,14903.990390560864,53.0074749411138,0.0
Q43,2025-05-13 06:00:00,True,10792.718035407044,33508.197092664246,26048.88264131903,26845.532321808765,0.0,6662.664770855479,23519.129771879732,2529.752869439297,0.0
Q43,2025-05-13 12:00:00,True,6307.63213985149,24353.89764296667,23950.45804829279,23519.129771879736,834.7678710869316,0.0,23189.57128888256,760.886759410231,0.0
Q43,2025-05-13 18:00:00,False,10800.0,15098.913304312087,15098.913304312087,15048.183683163605,50.72962114848244,0.0,15048.183683163605,50.72962114848244,0.0
Q43,2025-05-14 06:00:00,True,10800.0,34007.62194741631,27067.353488841316,26044.105287664082,0.0,7963.516659752224,26726.27075511557,341.08273372574297,2.3845245777920353e-12
Q43,2025-05-14 12:00:00,True,7942.573894264783,25968.79073667775,24076.233906101115,25900.62410886672,68.16662781102983,0.0,22388.17695895757,1688.0569471435426,2.3845245777920353e-12
Q43,2025-05-14 18:00:00,False,10800.0,15289.979017974343,15289.979017974343,15229.725144545739,60.2538734286014,2.3845245777920353e-12,15229.725144545739,60.25387342860152,2.3845245777920353e-12
Q43,2025-05-15 06:00:00,True,10699.384729831454,43328.00219188299,28926.35080207375,26455.781487106284,0.0,16872.2207047767,28102.827697084595,823.5231049891565,0.0
Q43,2025-05-15 12:00:00,True,8473.114569090794,28112.390862033455,24919.770633800654,27448.031635161246,664.359226872211,0.0,23720.22808618448,1199.542547616172,0.0
Q43,2025-05-15 18:00:00,False,10800.0,15624.685037812482,15624.685037812482,15555.216827527562,69.46821028491962,0.0,15555.216827527562,69.46821028491962,0.0
Q43,2025-05-16 06:00:00,True,2882.6009741917464,7024.022776110254,6829.655256986412,7024.022776110254,0.0,0.0,6635.28773786257,194.36751912384204,0.0
Q43,2025-05-16 12:00:00,True,10800.0,6829.6552569864125,6765.190147591955,6635.287737862571,194.36751912384204,0.0,6506.357519073653,258.83262851830096,1.3272938303998672e-12
Q43,2025-05-16 18:00:00,True,10791.084651512,5751.97237719846,5709.36713034635,5626.037528976844,79.09583610277984,46.83901211883565,5634.505059510293,74.86207083605561,1.3272938303998672e-12
Q43,2025-05-17 06:00:00,True,2503.6700073531583,7008.43872508936,6876.026009159103,7008.43872508936,0.0,0.0,6743.613293228838,132.4127159302605,4.067487680003979e-12
Q43,2025-05-17 12:00:00,True,10800.0,7724.94281622215,6931.1459390269465,6743.613293228837,132.4127159302605,848.9168070630524,6845.212882141426,85.93305688551999,0.0
Q43,2025-05-17 18:00:00,True,10800.0,5843.222717972058,5841.485742217855,5843.222717972058,0.0,0.0,5839.748766463653,1.7369757542023703,0.0
Q43,2025-05-18 06:00:00,True,10800.0,28904.788555346073,26797.035273286336,27780.770276784562,0.0,1124.0182785615116,25441.902238654246,1355.1330346320813,7.655671652173624e-12
Q43,2025-05-18 12:00:00,True,10085.18172958665,24270.464007534527,23633.309930659558,23257.497207838478,1012.9667996960484,0.0,22273.33484483827,1359.975085821285,0.0
Q43,2025-05-18 18:00:00,True,10800.0,15499.173198811739,15497.091534775678,15490.718080477654,8.455118334084105,0.0,15486.554752405533,10.536782370145604,0.0
Q43,2025-05-19 06:00:00,True,10211.982018518518,26598.389914575186,23441.772732481146,23644.180894512723,0.0,2954.209020062461,22566.944720399504,874.8280120816421,7.825633474567439e-13
Q43,2025-05-19 12:00:00,True,7942.597779999999,23255.691652063793,22844.247211691247,22566.944720399504,404.08056450985663,284.6663671544332,22288.09565545106,556.1515562401883,7.825633474567439e-13
Q43,2025-05-19 18:00:00,True,10800.0,15137.639270819769,15117.506109219474,15137.639270819769,0.0,0.0,15097.372947619177,20.13316160029709,0.0
Q43,2025-05-20 06:00:00,True,10800.0,38893.65596580418,26222.91400837948,23773.881714185427,0.0,15119.774251618754,25406.569910314796,816.3440980646856,0.0
