group,published_at,interval_start,q_kWh,c_kWh,d_kWh,w_kWh,state_start_kWh,state_end_kWh,price_yuan_kWh,protected_net_kWh
Q43,2025-03-24 06:00:00,2025-03-24 23:00:00,544.6074270092313,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4588,544.6074270092313
Q43,2025-03-24 06:00:00,2025-03-24 23:10:00,548.3267563018956,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4414,548.3267563018956
Q43,2025-03-24 06:00:00,2025-03-24 23:20:00,576.6095567867274,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.395,576.6095567867274
Q43,2025-03-24 06:00:00,2025-03-24 23:30:00,594.9639700549228,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.3923,594.9639700549228
Q43,2025-03-24 06:00:00,2025-03-24 23:40:00,586.5768176087615,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4555,586.5768176087615
Q43,2025-03-24 06:00:00,2025-03-24 23:50:00,0.0,0.0,586.4820747376531,0.0,2514.3109481698975,1862.6641984613939,0.4985,586.4820747376531
Q43,2025-03-24 06:00:00,2025-03-25 00:00:00,0.0,0.0,596.3977786152544,0.0,1862.6641984613939,1200.0,0.4741,596.3977786152544
Q43,2025-03-24 12:00:00,2025-03-24 12:00:00,454.5855029196359,833.3333333333334,0.0,0.0,6305.764176669815,7055.764176669815,0.4689,-378.74783041369744
Q43,2025-03-24 12:00:00,2025-03-24 12:10:00,427.1832128187142,833.3333333333334,0.0,0.0,7055.764176669815,7805.764176669814,0.4606,-406.1501205146192
Q43,2025-03-24 12:00:00,2025-03-24 12:20:00,0.0,388.27879796341466,0.0,0.0,7805.764176669814,8155.215094836887,0.4829,-388.27879796341466
Q43,2025-03-24 12:00:00,2025-03-24 12:30:00,187.9698660143997,584.4427302489809,0.0,0.0,8155.215094836887,8681.21355206097,0.4789,-396.47286423458115
Q43,2025-03-24 12:00:00,2025-03-24 12:40:00,430.78643421947896,833.3333333333334,0.0,0.0,8681.21355206097,9431.21355206097,0.4011,-402.5468991138544
Q43,2025-03-24 12:00:00,2025-03-24 12:50:00,0.0,364.3208227379097,0.0,0.0,9431.21355206097,9759.102292525089,0.5326,-364.3208227379097
Q43,2025-03-24 12:00:00,2025-03-24 13:00:00,0.0,295.6177753277898,0.0,0.0,9759.102292525089,10025.1582903201,0.7882,-295.6177753277898
Q43,2025-03-24 12:00:00,2025-03-24 13:10:00,0.0,258.92686167242425,0.0,0.0,10025.1582903201,10258.192465825281,0.7921,-258.92686167242425
Q43,2025-03-24 12:00:00,2025-03-24 13:20:00,0.0,207.381074644871,0.0,0.0,10258.192465825281,10444.835433005665,0.7998,-207.381074644871
Q43,2025-03-24 12:00:00,2025-03-24 13:30:00,0.0,152.70978152346925,0.0,0.0,10444.835433005665,10582.274236376787,0.8818,-152.70978152346925
Q43,2025-03-24 12:00:00,2025-03-24 13:40:00,0.0,113.09630167513356,0.0,0.0,10582.274236376787,10684.060907884406,0.8463,-113.09630167513356
Q43,2025-03-24 12:00:00,2025-03-24 13:50:00,0.0,76.50373429157737,0.0,0.0,10684.060907884406,10752.914268746827,0.8363,-76.50373429157737
Q43,2025-03-24 12:00:00,2025-03-24 14:00:00,0.0,52.317479170191895,0.0,0.0,10752.914268746827,10800.0,0.9028,-52.317479170191895
Q43,2025-03-24 12:00:00,2025-03-24 14:10:00,0.0,0.0,22.100329429427955,0.0,10800.0,10775.444078411747,0.9391,22.100329429427955
Q43,2025-03-24 12:00:00,2025-03-24 14:20:00,0.0,0.0,66.48233912105889,0.0,10775.444078411747,10701.574812721681,0.929,66.48233912105889
Q43,2025-03-24 12:00:00,2025-03-24 14:30:00,0.0,0.0,116.12164563939054,0.0,10701.574812721681,10572.550762011248,0.9497,116.12164563939054
Q43,2025-03-24 12:00:00,2025-03-24 14:40:00,0.0,0.0,147.94610012115254,0.0,10572.550762011248,10408.166206321079,1.0522,147.94610012115254
Q43,2025-03-24 12:00:00,2025-03-24 14:50:00,0.0,0.0,222.97079725904172,0.0,10408.166206321079,10160.420876033255,0.9276,222.97079725904172
Q43,2025-03-24 12:00:00,2025-03-24 15:00:00,955.2405883588183,710.6434710741612,0.0,0.0,10160.420876033255,10800.0,0.6701,244.59711728465706
Q43,2025-03-24 12:00:00,2025-03-24 15:10:00,271.2522855892431,0.0,-0.0,0.0,10800.0,10800.0,0.6973,271.2522855892431
Q43,2025-03-24 12:00:00,2025-03-24 15:20:00,299.4799744335792,0.0,-0.0,0.0,10800.0,10800.0,0.7604,299.4799744335792
Q43,2025-03-24 12:00:00,2025-03-24 15:30:00,353.45217430158937,0.0,0.0,0.0,10800.0,10800.0,0.7499,353.45217430158937
Q43,2025-03-24 12:00:00,2025-03-24 15:40:00,408.44785245013856,0.0,-0.0,0.0,10800.0,10800.0,0.8101,408.44785245013856
Q43,2025-03-24 12:00:00,2025-03-24 15:50:00,437.8819034546342,0.0,-0.0,0.0,10800.0,10800.0,0.8585,437.8819034546342
Q43,2025-03-24 12:00:00,2025-03-24 16:00:00,483.35312254196594,0.0,0.0,0.0,10800.0,10800.0,0.8436,483.35312254196594
Q43,2025-03-24 12:00:00,2025-03-24 16:10:00,537.6152015944346,0.0,0.0,0.0,10800.0,10800.0,0.8148,537.6152015944346
Q43,2025-03-24 12:00:00,2025-03-24 16:20:00,567.661566554657,0.0,0.0,0.0,10800.0,10800.0,0.8555,567.661566554657
Q43,2025-03-24 12:00:00,2025-03-24 16:30:00,618.3738187207488,0.0,-0.0,0.0,10800.0,10800.0,0.9333,618.3738187207488
Q43,2025-03-24 12:00:00,2025-03-24 16:40:00,654.3717095544524,0.0,-0.0,0.0,10800.0,10800.0,0.9415,654.3717095544524
Q43,2025-03-24 12:00:00,2025-03-24 16:50:00,706.620367561697,0.0,-0.0,0.0,10800.0,10800.0,0.9617,706.620367561697
Q43,2025-03-24 12:00:00,2025-03-24 17:00:00,749.1897282188775,0.0,-0.0,0.0,10800.0,10800.0,1.0038,749.1897282188775
Q43,2025-03-24 12:00:00,2025-03-24 17:10:00,838.4148192525674,0.0,0.0,0.0,10800.0,10800.0,0.9978,838.4148192525674
Q43,2025-03-24 12:00:00,2025-03-24 17:20:00,895.3529240369338,0.0,-0.0,0.0,10800.0,10800.0,1.0291,895.3529240369338
Q43,2025-03-24 12:00:00,2025-03-24 17:30:00,955.9201209960653,0.0,4.440485134923802,0.0,10800.0,10795.066127627862,1.0778,960.3606061309891
Q43,2025-03-24 12:00:00,2025-03-24 17:40:00,1029.9709774856192,5.482080413485619,0.0,0.0,10795.066127627862,10800.0,1.0471,1024.4888970721336
Q43,2025-03-24 12:00:00,2025-03-24 17:50:00,919.3465136221356,0.0,-0.0,0.0,10800.0,10800.0,1.1044,919.3465136221356
Q43,2025-03-24 12:00:00,2025-03-24 18:00:00,0.0,0.0,717.1709706282338,0.0,10800.0,10003.14336596863,1.2576,717.1709706282338
Q43,2025-03-24 12:00:00,2025-03-24 18:10:00,0.0,0.0,679.9844265604223,0.0,10003.14336596863,9247.605114234828,1.3309,679.9844265604223
Q43,2025-03-24 12:00:00,2025-03-24 18:20:00,0.0,0.0,723.7160944729192,0.0,9247.605114234828,8443.476120376028,1.3218,723.7160944729192
Q43,2025-03-24 12:00:00,2025-03-24 18:30:00,0.0,0.0,732.3141228889142,0.0,8443.476120376028,7629.793761610568,1.277,732.3141228889142
Q43,2025-03-24 12:00:00,2025-03-24 18:40:00,742.7524789714878,0.0,0.0,0.0,7629.793761610568,7629.793761610568,1.2392,742.7524789714878
Q43,2025-03-24 12:00:00,2025-03-24 18:50:00,752.720958524327,0.0,0.0,0.0,7629.793761610568,7629.793761610568,1.2231,752.720958524327
Q43,2025-03-24 12:00:00,2025-03-24 19:00:00,746.9759407644433,-0.0,0.0,0.0,7629.793761610568,7629.793761610568,1.2362,746.9759407644433
Q43,2025-03-24 12:00:00,2025-03-24 19:10:00,0.0,0.0,734.3473596672499,0.0,7629.793761610568,6813.852250869179,1.2743,734.3473596672499
Q43,2025-03-24 12:00:00,2025-03-24 19:20:00,0.0,0.0,726.3736887868374,0.0,6813.852250869179,6006.77037443936,1.2892,726.3736887868374
Q43,2025-03-24 12:00:00,2025-03-24 19:30:00,0.0,0.0,731.9756255411494,0.0,6006.77037443936,5193.464123838083,1.2665,731.9756255411494
Q43,2025-03-24 12:00:00,2025-03-24 19:40:00,742.1826196291659,-0.0,0.0,0.0,5193.464123838083,5193.464123838083,1.2433,742.1826196291659
Q43,2025-03-24 12:00:00,2025-03-24 19:50:00,0.0,0.0,753.7874614678001,0.0,5193.464123838083,4355.922499984971,1.2766,753.7874614678001
Q43,2025-03-24 12:00:00,2025-03-24 20:00:00,0.0,0.0,768.6127986984053,0.0,4355.922499984971,3501.9082792089653,1.3205,768.6127986984053
Q43,2025-03-24 12:00:00,2025-03-24 20:10:00,0.0,0.0,718.8364405252373,0.0,3501.9082792089653,2703.2011230698126,1.2704,718.8364405252373
Q43,2025-03-24 12:00:00,2025-03-24 20:20:00,727.1559320923601,-0.0,0.0,0.0,2703.2011230698126,2703.2011230698126,1.2177,727.1559320923601
Q43,2025-03-24 12:00:00,2025-03-24 20:30:00,171.25273217399229,0.0,595.0087413258508,0.0,2703.2011230698126,2042.0802993744228,1.2564,766.2614734998431
Q43,2025-03-24 12:00:00,2025-03-24 20:40:00,0.0,0.0,757.8722694369804,0.0,2042.0802993744228,1200.0,1.3583,757.8722694369804
Q43,2025-03-24 12:00:00,2025-03-24 20:50:00,760.1627545992662,0.0,-0.0,0.0,1200.0,1200.0,1.2168,760.1627545992662
Q43,2025-03-24 12:00:00,2025-03-24 21:00:00,778.1777326540657,0.0,0.0,0.0,1200.0,1200.0,0.9233,778.1777326540657
Q43,2025-03-24 12:00:00,2025-03-24 21:10:00,756.0747122251447,0.0,0.0,0.0,1200.0,1200.0,0.886,756.0747122251447
Q43,2025-03-24 12:00:00,2025-03-24 21:20:00,739.0436086696096,0.0,0.0,0.0,1200.0,1200.0,0.9218,739.0436086696096
Q43,2025-03-24 12:00:00,2025-03-24 21:30:00,748.547352797848,0.0,0.0,0.0,1200.0,1200.0,0.9458,748.547352797848
Q43,2025-03-24 12:00:00,2025-03-24 21:40:00,776.7404398903973,0.0,-0.0,0.0,1200.0,1200.0,1.0127,776.7404398903973
Q43,2025-03-24 12:00:00,2025-03-24 21:50:00,707.731072723761,0.0,-0.0,0.0,1200.0,1200.0,0.7609,707.731072723761
Q43,2025-03-24 12:00:00,2025-03-24 22:00:00,1410.0455726450007,833.3333333333334,0.0,0.0,1200.0,1950.0,0.3518,576.7122393116673
Q43,2025-03-24 12:00:00,2025-03-24 22:10:00,1382.3969746884995,833.3333333333334,0.0,0.0,1950.0,2700.0,0.3552,549.063641355166
Q43,2025-03-24 12:00:00,2025-03-24 22:20:00,396.98464802479447,0.0,167.1201466470922,0.0,2700.0,2514.3109481698975,0.4676,564.1047946718867
Q43,2025-03-24 12:00:00,2025-03-24 22:30:00,582.2297405098826,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4543,582.2297405098826
Q43,2025-03-24 12:00:00,2025-03-24 22:40:00,595.1483348583633,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.3895,595.1483348583633
Q43,2025-03-24 12:00:00,2025-03-24 22:50:00,573.0807951361105,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.3979,573.0807951361105
Q43,2025-03-24 12:00:00,2025-03-24 23:00:00,544.6074270092313,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4588,544.6074270092313
Q43,2025-03-24 12:00:00,2025-03-24 23:10:00,548.3267563018956,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4414,548.3267563018956
Q43,2025-03-24 12:00:00,2025-03-24 23:20:00,576.6095567867274,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.395,576.6095567867274
Q43,2025-03-24 12:00:00,2025-03-24 23:30:00,594.9639700549228,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.3923,594.9639700549228
Q43,2025-03-24 12:00:00,2025-03-24 23:40:00,586.5768176087615,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4555,586.5768176087615
Q43,2025-03-24 12:00:00,2025-03-24 23:50:00,0.0,0.0,586.4820747376531,0.0,2514.3109481698975,1862.6641984613939,0.4985,586.4820747376531
Q43,2025-03-24 12:00:00,2025-03-25 00:00:00,0.0,0.0,596.3977786152544,0.0,1862.6641984613939,1200.0,0.4741,596.3977786152544
Q43,2025-03-24 18:00:00,2025-03-24 18:00:00,0.0,0.0,717.1709706282346,0.0,10800.0,10003.143365968628,1.2576,717.1709706282338
Q43,2025-03-24 18:00:00,2025-03-24 18:10:00,0.0,0.0,679.9844265604223,0.0,10003.143365968628,9247.605114234824,1.3309,679.9844265604223
Q43,2025-03-24 18:00:00,2025-03-24 18:20:00,0.0,0.0,723.7160944729192,0.0,9247.605114234824,8443.476120376024,1.3218,723.7160944729192
Q43,2025-03-24 18:00:00,2025-03-24 18:30:00,0.0,0.0,732.3141228889142,0.0,8443.476120376024,7629.793761610565,1.277,732.3141228889142
Q43,2025-03-24 18:00:00,2025-03-24 18:40:00,742.7524789714881,0.0,0.0,0.0,7629.793761610565,7629.7937616105655,1.2392,742.7524789714878
Q43,2025-03-24 18:00:00,2025-03-24 18:50:00,752.720958524327,0.0,0.0,0.0,7629.7937616105655,7629.7937616105655,1.2231,752.720958524327
Q43,2025-03-24 18:00:00,2025-03-24 19:00:00,746.9759407644434,9.947598300641403e-14,0.0,0.0,7629.7937616105655,7629.7937616105655,1.2362,746.9759407644433
Q43,2025-03-24 18:00:00,2025-03-24 19:10:00,0.0,0.0,734.3473596672499,0.0,7629.7937616105655,6813.852250869177,1.2743,734.3473596672499
Q43,2025-03-24 18:00:00,2025-03-24 19:20:00,0.0,0.0,726.3736887868374,0.0,6813.852250869177,6006.7703744393575,1.2892,726.3736887868374
Q43,2025-03-24 18:00:00,2025-03-24 19:30:00,0.0,0.0,731.9756255411494,0.0,6006.7703744393575,5193.46412383808,1.2665,731.9756255411494
Q43,2025-03-24 18:00:00,2025-03-24 19:40:00,742.1826196291657,-0.0,0.0,0.0,5193.46412383808,5193.46412383808,1.2433,742.1826196291659
Q43,2025-03-24 18:00:00,2025-03-24 19:50:00,0.0,0.0,753.7874614678001,0.0,5193.46412383808,4355.922499984968,1.2766,753.7874614678001
Q43,2025-03-24 18:00:00,2025-03-24 20:00:00,0.0,0.0,768.6127986984053,0.0,4355.922499984968,3501.908279208963,1.3205,768.6127986984053
Q43,2025-03-24 18:00:00,2025-03-24 20:10:00,0.0,0.0,718.8364405252373,0.0,3501.908279208963,2703.2011230698104,1.2704,718.8364405252373
Q43,2025-03-24 18:00:00,2025-03-24 20:20:00,727.1559320923602,7.596666779854899e-14,0.0,0.0,2703.2011230698104,2703.2011230698104,1.2177,727.1559320923601
Q43,2025-03-24 18:00:00,2025-03-24 20:30:00,171.25273217399453,0.0,595.0087413258485,0.0,2703.2011230698104,2042.0802993744228,1.2564,766.2614734998431
Q43,2025-03-24 18:00:00,2025-03-24 20:40:00,0.0,0.0,757.8722694369804,0.0,2042.0802993744228,1200.0,1.3583,757.8722694369804
Q43,2025-03-24 18:00:00,2025-03-24 20:50:00,760.1627545992662,0.0,-0.0,0.0,1200.0,1200.0,1.2168,760.1627545992662
Q43,2025-03-24 18:00:00,2025-03-24 21:00:00,778.1777326540657,0.0,0.0,0.0,1200.0,1200.0,0.9233,778.1777326540657
Q43,2025-03-24 18:00:00,2025-03-24 21:10:00,756.0747122251447,0.0,0.0,0.0,1200.0,1200.0,0.886,756.0747122251447
Q43,2025-03-24 18:00:00,2025-03-24 21:20:00,739.0436086696096,0.0,0.0,0.0,1200.0,1200.0,0.9218,739.0436086696096
Q43,2025-03-24 18:00:00,2025-03-24 21:30:00,748.547352797848,0.0,0.0,0.0,1200.0,1200.0,0.9458,748.547352797848
Q43,2025-03-24 18:00:00,2025-03-24 21:40:00,776.7404398903974,0.0,-1.1368683772161603e-13,0.0,1200.0,1200.0,1.0127,776.7404398903973
Q43,2025-03-24 18:00:00,2025-03-24 21:50:00,707.731072723761,0.0,-0.0,0.0,1200.0,1200.0,0.7609,707.731072723761
Q43,2025-03-24 18:00:00,2025-03-24 22:00:00,1410.0455726450025,833.3333333333334,0.0,0.0,1200.0,1950.0000000000011,0.3518,576.7122393116673
Q43,2025-03-24 18:00:00,2025-03-24 22:10:00,1382.3969746884998,833.3333333333334,0.0,0.0,1950.0000000000011,2699.999999999999,0.3552,549.063641355166
Q43,2025-03-24 18:00:00,2025-03-24 22:20:00,396.984648024795,0.0,167.1201466470917,0.0,2699.999999999999,2514.3109481698975,0.4676,564.1047946718867
Q43,2025-03-24 18:00:00,2025-03-24 22:30:00,582.2297405098825,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4543,582.2297405098826
Q43,2025-03-24 18:00:00,2025-03-24 22:40:00,595.1483348583631,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.3895,595.1483348583633
Q43,2025-03-24 18:00:00,2025-03-24 22:50:00,573.0807951361103,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.3979,573.0807951361105
Q43,2025-03-24 18:00:00,2025-03-24 23:00:00,544.6074270092313,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4588,544.6074270092313
Q43,2025-03-24 18:00:00,2025-03-24 23:10:00,548.3267563018951,0.0,0.0,0.0,2514.3109481698975,2514.310948169897,0.4414,548.3267563018956
Q43,2025-03-24 18:00:00,2025-03-24 23:20:00,576.609556786728,0.0,0.0,0.0,2514.310948169897,2514.310948169898,0.395,576.6095567867274
Q43,2025-03-24 18:00:00,2025-03-24 23:30:00,594.9639700549224,0.0,0.0,0.0,2514.310948169898,2514.3109481698975,0.3923,594.9639700549228
Q43,2025-03-24 18:00:00,2025-03-24 23:40:00,586.5768176087615,0.0,0.0,0.0,2514.3109481698975,2514.3109481698975,0.4555,586.5768176087615
Q43,2025-03-24 18:00:00,2025-03-24 23:50:00,0.0,0.0,586.4820747376531,0.0,2514.3109481698975,1862.6641984613939,0.4985,586.4820747376531
Q43,2025-03-24 18:00:00,2025-03-25 00:00:00,0.0,0.0,596.3977786152544,0.0,1862.6641984613939,1200.0,0.4741,596.3977786152544
Q43,2025-03-25 00:00:00,2025-03-25 00:10:00,1239.9080552360178,649.4728569624367,0.0,0.0,1965.474428733807,2550.0,0.4137,590.4351982735811
Q43,2025-03-25 00:00:00,2025-03-25 00:20:00,1430.993461170615,833.3333333333334,0.0,0.0,2550.0,3300.0,0.3964,597.6601278372817
Q43,2025-03-25 00:00:00,2025-03-25 00:30:00,587.8426462268864,0.0,0.0,0.0,3300.0,3300.0,0.4186,587.8426462268864
Q43,2025-03-25 00:00:00,2025-03-25 00:40:00,1412.5437029662407,833.3333333333334,0.0,0.0,3300.0,4050.0,0.4109,579.2103696329073
Q43,2025-03-25 00:00:00,2025-03-25 00:50:00,566.8543179049361,0.0,0.0,0.0,4050.0,4050.0,0.4161,566.8543179049361
Q43,2025-03-25 00:00:00,2025-03-25 01:00:00,577.5095217326489,0.0,0.0,0.0,4050.0,4050.0,0.4365,577.5095217326489
Q43,2025-03-25 00:00:00,2025-03-25 01:10:00,609.3096643610149,0.0,0.0,0.0,4050.0,4050.0,0.4209,609.3096643610149
Q43,2025-03-25 00:00:00,2025-03-25 01:20:00,1437.311466696312,833.3333333333334,0.0,0.0,4050.0,4800.0,0.381,603.9781333629786
Q43,2025-03-25 00:00:00,2025-03-25 01:30:00,1422.2355713358133,833.3333333333334,0.0,0.0,4800.0,5550.0,0.3706,588.9022380024801
Q43,2025-03-25 00:00:00,2025-03-25 01:40:00,596.6468614858879,0.0,0.0,0.0,5550.0,5550.0,0.4307,596.6468614858879
Q43,2025-03-25 00:00:00,2025-03-25 01:50:00,606.7247051689058,0.0,0.0,0.0,5550.0,5550.0,0.4547,606.7247051689058
Q43,2025-03-25 00:00:00,2025-03-25 02:00:00,603.7413238942707,0.0,0.0,0.0,5550.0,5550.0,0.4236,603.7413238942707
Q43,2025-03-25 00:00:00,2025-03-25 02:10:00,606.0060820362587,0.0,0.0,0.0,5550.0,5550.0,0.4198,606.0060820362587
Q43,2025-03-25 00:00:00,2025-03-25 02:20:00,607.5576737768503,0.0,0.0,0.0,5550.0,5550.0,0.434,607.5576737768503
Q43,2025-03-25 00:00:00,2025-03-25 02:30:00,597.9905622157896,0.0,0.0,0.0,5550.0,5550.0,0.4499,597.9905622157896
Q43,2025-03-25 00:00:00,2025-03-25 02:40:00,586.5700520045033,0.0,0.0,0.0,5550.0,5550.0,0.4641,586.5700520045033
Q43,2025-03-25 00:00:00,2025-03-25 02:50:00,588.8262895290567,0.0,0.0,0.0,5550.0,5550.0,0.4576,588.8262895290567
Q43,2025-03-25 00:00:00,2025-03-25 03:00:00,606.8226372521341,0.0,0.0,0.0,5550.0,5550.0,0.4377,606.8226372521341
Q43,2025-03-25 00:00:00,2025-03-25 03:10:00,591.50257413006,0.0,0.0,0.0,5550.0,5550.0,0.4341,591.50257413006
Q43,2025-03-25 00:00:00,2025-03-25 03:20:00,593.7913842926998,0.0,0.0,0.0,5550.0,5550.0,0.4411,593.7913842926998
Q43,2025-03-25 00:00:00,2025-03-25 03:30:00,627.5854232473412,0.0,0.0,0.0,5550.0,5550.0,0.4386,627.5854232473412
Q43,2025-03-25 00:00:00,2025-03-25 03:40:00,604.3638228955602,0.0,0.0,0.0,5550.0,5550.0,0.4147,604.3638228955602
Q43,2025-03-25 00:00:00,2025-03-25 03:50:00,1410.0185880656686,833.3333333333334,0.0,0.0,5550.0,6300.0,0.4099,576.6852547323352
Q43,2025-03-25 00:00:00,2025-03-25 04:00:00,587.011983345752,0.0,0.0,0.0,6300.0,6300.0,0.4391,587.011983345752
Q43,2025-03-25 00:00:00,2025-03-25 04:10:00,609.2740600017627,0.0,0.0,0.0,6300.0,6300.0,0.4721,609.2740600017627
Q43,2025-03-25 00:00:00,2025-03-25 04:20:00,621.6983324296683,0.0,0.0,0.0,6300.0,6300.0,0.4558,621.6983324296683
Q43,2025-03-25 00:00:00,2025-03-25 04:30:00,1455.9677317330213,833.3333333333334,0.0,0.0,6300.0,7050.0,0.4044,622.6343983996879
Q43,2025-03-25 00:00:00,2025-03-25 04:40:00,1444.0742063524187,833.3333333333334,0.0,0.0,7050.0,7800.0,0.3853,610.7408730190854
Q43,2025-03-25 00:00:00,2025-03-25 04:50:00,1443.783091866326,833.3333333333334,0.0,0.0,7800.0,8550.0,0.388,610.4497585329926
Q43,2025-03-25 00:00:00,2025-03-25 05:00:00,1440.0033902874488,833.3333333333334,0.0,0.0,8550.0,9300.0,0.3952,606.6700569541154
Q43,2025-03-25 00:00:00,2025-03-25 05:10:00,1440.8678235337734,833.3333333333334,0.0,0.0,9300.0,10050.0,0.4122,607.5344902004401
Q43,2025-03-25 00:00:00,2025-03-25 05:20:00,608.6989045174979,0.0,0.0,0.0,10050.0,10050.0,0.4766,608.6989045174979
Q43,2025-03-25 00:00:00,2025-03-25 05:30:00,607.942712153404,0.0,0.0,0.0,10050.0,10050.0,0.4951,607.942712153404
Q43,2025-03-25 00:00:00,2025-03-25 05:40:00,1406.7681469303081,833.3333333333334,0.0,0.0,10050.0,10800.0,0.3766,573.4348135969748
Q43,2025-03-25 00:00:00,2025-03-25 05:50:00,654.7411269981321,0.0,-0.0,0.0,10800.0,10800.0,0.5617,654.7411269981321
Q43,2025-03-25 00:00:00,2025-03-25 06:00:00,0.0,0.0,802.4284775526046,0.0,10800.0,9908.412802719327,0.95,802.4284775526046
Q43,2025-03-25 00:00:00,2025-03-25 06:10:00,0.0,0.0,791.1746022203124,0.0,9908.412802719327,9029.329911363424,0.9811,791.1746022203124
Q43,2025-03-25 00:00:00,2025-03-25 06:20:00,0.0,0.0,744.5524267895947,0.0,9029.329911363424,8202.049437152764,0.9437,744.5524267895947
Q43,2025-03-25 00:00:00,2025-03-25 06:30:00,0.0,0.0,704.5203052595238,0.0,8202.049437152764,7419.249097975515,0.9799,704.5203052595238
Q43,2025-03-25 00:00:00,2025-03-25 06:40:00,0.0,0.0,656.1843025125656,0.0,7419.249097975515,6690.155428517109,0.928,656.1843025125656
Q43,2025-03-25 00:00:00,2025-03-25 06:50:00,592.1170447425021,0.0,0.0,0.0,6690.155428517109,6690.155428517109,0.8769,592.1170447425021
Q43,2025-03-25 00:00:00,2025-03-25 07:00:00,541.7190219504439,0.0,0.0,0.0,6690.155428517109,6690.155428517109,0.8679,541.7190219504439
Q43,2025-03-25 00:00:00,2025-03-25 07:10:00,504.1001687279828,0.0,0.0,0.0,6690.155428517109,6690.155428517109,0.8455,504.1001687279828
Q43,2025-03-25 00:00:00,2025-03-25 07:20:00,454.75310269216874,0.0,0.0,0.0,6690.155428517109,6690.155428517109,0.8174,454.75310269216874
Q43,2025-03-25 00:00:00,2025-03-25 07:30:00,396.77608908520097,0.0,0.0,0.0,6690.155428517109,6690.155428517109,0.7607,396.77608908520097
Q43,2025-03-25 00:00:00,2025-03-25 07:40:00,1143.5260001028253,833.3333333333334,0.0,0.0,6690.155428517109,7440.155428517109,0.6803,310.1926667694919
Q43,2025-03-25 00:00:00,2025-03-25 07:50:00,372.6853073170738,0.0,0.0,0.0,7440.155428517109,7440.155428517109,0.8622,372.6853073170738
Q43,2025-03-25 00:00:00,2025-03-25 08:00:00,0.0,0.0,534.8304154798082,0.0,7440.155428517109,6845.899411317322,1.1814,534.8304154798082
Q43,2025-03-25 00:00:00,2025-03-25 08:10:00,0.0,0.0,543.5271411212728,0.0,6845.899411317322,6241.980365627019,1.1974,543.5271411212728
Q43,2025-03-25 00:00:00,2025-03-25 08:20:00,0.0,0.0,463.30430339195846,0.0,6241.980365627019,5727.19780630262,1.1263,463.30430339195846
Q43,2025-03-25 00:00:00,2025-03-25 08:30:00,0.0,0.0,393.31301182680056,0.0,5727.19780630262,5290.183348717286,1.1244,393.31301182680056
Q43,2025-03-25 00:00:00,2025-03-25 08:40:00,0.0,0.0,368.6244651972644,0.0,5290.183348717286,4880.600609609215,1.1286,368.6244651972644
Q43,2025-03-25 00:00:00,2025-03-25 08:50:00,0.0,0.0,379.8814166585745,0.0,4880.600609609215,4458.510146655243,1.1145,379.8814166585745
Q43,2025-03-25 00:00:00,2025-03-25 09:00:00,0.0,0.0,350.3787157507704,0.0,4458.510146655243,4069.2004624877204,1.0917,350.3787157507704
Q43,2025-03-25 00:00:00,2025-03-25 09:10:00,0.0,0.0,309.903349755106,0.0,4069.2004624877204,3724.863407204269,1.0758,309.903349755106
Q43,2025-03-25 00:00:00,2025-03-25 09:20:00,0.0,0.0,301.34195274132514,0.0,3724.863407204269,3390.0390152694636,1.0236,301.34195274132514
Q43,2025-03-25 00:00:00,2025-03-25 09:30:00,0.0,0.0,278.31281456721354,0.0,3390.0390152694636,3080.8025546392264,0.9696,278.31281456721354
Q43,2025-03-25 00:00:00,2025-03-25 09:40:00,0.0,0.0,288.8384442056009,0.0,3080.8025546392264,2759.8709499663364,1.0003,288.8384442056009
Q43,2025-03-25 00:00:00,2025-03-25 09:50:00,0.0,0.0,272.7971037950033,0.0,2759.8709499663364,2456.7630568607774,1.0414,272.7971037950033
Q43,2025-03-25 00:00:00,2025-03-25 10:00:00,0.0,0.0,256.37613179856186,0.0,2456.7630568607774,2171.9006881957084,1.0361,256.37613179856186
Q43,2025-03-25 00:00:00,2025-03-25 10:10:00,0.0,0.0,240.02213751453792,0.0,2171.9006881957084,1905.2094242906662,0.9987,240.02213751453792
