group,published_at,interval_start,q_kWh,c_kWh,d_kWh,w_kWh,state_start_kWh,state_end_kWh,price_yuan_kWh,protected_net_kWh
Q42,2025-04-13,2025-04-13 20:00:00,0.0,0.0,759.8298380295344,0.0,3665.077976637218,2820.8226010488465,1.2565,759.8298380295344
Q42,2025-04-13,2025-04-13 20:10:00,0.0,0.0,726.7486789492477,0.0,2820.8226010488465,2013.3240688830158,1.248,726.7486789492477
Q42,2025-04-13,2025-04-13 20:20:00,729.8476192404879,0.0,0.0,0.0,2013.3240688830158,2013.3240688830158,1.2146,729.8476192404879
Q42,2025-04-13,2025-04-13 20:30:00,753.1374128700154,0.0,0.0,0.0,2013.3240688830158,2013.3240688830158,1.2287,753.1374128700154
Q42,2025-04-13,2025-04-13 20:40:00,0.0,0.0,731.9916619947141,0.0,2013.3240688830158,1200.0,1.3312,731.9916619947141
Q42,2025-04-13,2025-04-13 20:50:00,727.9943974396223,0.0,-0.0,0.0,1200.0,1200.0,1.1791,727.9943974396223
Q42,2025-04-13,2025-04-13 21:00:00,757.2978945775909,0.0,0.0,0.0,1200.0,1200.0,0.8871,757.2978945775909
Q42,2025-04-13,2025-04-13 21:10:00,721.2531358948036,0.0,0.0,0.0,1200.0,1200.0,0.9165,721.2531358948036
Q42,2025-04-13,2025-04-13 21:20:00,715.7394986830784,0.0,0.0,0.0,1200.0,1200.0,0.9205,715.7394986830784
Q42,2025-04-13,2025-04-13 21:30:00,751.359679768694,0.0,0.0,0.0,1200.0,1200.0,0.8356,751.359679768694
Q42,2025-04-13,2025-04-13 21:40:00,781.7509436865427,0.0,-0.0,0.0,1200.0,1200.0,0.921,781.7509436865427
Q42,2025-04-13,2025-04-13 21:50:00,694.0739077246745,0.0,-0.0,0.0,1200.0,1200.0,0.7869,694.0739077246745
Q42,2025-04-13,2025-04-13 22:00:00,562.2476989942218,0.0,-0.0,0.0,1200.0,1200.0,0.4618,562.2476989942218
Q42,2025-04-13,2025-04-13 22:10:00,552.328008859583,0.0,0.0,0.0,1200.0,1200.0,0.3951,552.328008859583
Q42,2025-04-13,2025-04-13 22:20:00,577.1449977048037,0.0,0.0,0.0,1200.0,1200.0,0.3884,577.1449977048037
Q42,2025-04-13,2025-04-13 22:30:00,1398.8691125240653,833.3333333333334,0.0,0.0,1200.0,1950.0,0.3493,565.535779190732
Q42,2025-04-13,2025-04-13 22:40:00,565.6101101994263,0.0,0.0,0.0,1950.0,1950.0,0.4021,565.6101101994263
Q42,2025-04-13,2025-04-13 22:50:00,484.2343209473845,0.0,77.08568317461479,0.0,1950.0,1864.3492409170947,0.4409,561.3200041219993
Q42,2025-04-13,2025-04-13 23:00:00,559.4920522705537,0.0,0.0,0.0,1864.3492409170947,1864.3492409170947,0.4196,559.4920522705537
Q42,2025-04-13,2025-04-13 23:10:00,569.8275494541014,0.0,0.0,0.0,1864.3492409170947,1864.3492409170947,0.4008,569.8275494541014
Q42,2025-04-13,2025-04-13 23:20:00,580.9358636352931,0.0,0.0,0.0,1864.3492409170947,1864.3492409170947,0.4035,580.9358636352931
Q42,2025-04-13,2025-04-13 23:30:00,594.3609224293837,0.0,0.0,0.0,1864.3492409170947,1864.3492409170947,0.4216,594.3609224293837
Q42,2025-04-13,2025-04-13 23:40:00,597.36594100239,0.0,0.0,0.0,1864.3492409170947,1864.3492409170947,0.4376,597.36594100239
Q42,2025-04-13,2025-04-13 23:50:00,0.0,0.0,597.9143168253852,0.0,1864.3492409170947,1200.0,0.4437,597.9143168253852
Q42,2025-04-13,2025-04-14 00:00:00,568.8804471748181,0.0,-0.0,0.0,1200.0,1200.0,0.4328,568.8804471748181
Q42,2025-04-14,2025-04-14 00:10:00,1425.7687261950396,833.3333333333334,0.0,0.0,1801.8842346875472,2551.884234687547,0.4065,592.4353928617062
Q42,2025-04-14,2025-04-14 00:20:00,1419.9562989417996,833.3333333333334,0.0,0.0,2551.884234687547,3301.884234687547,0.4051,586.6229656084663
Q42,2025-04-14,2025-04-14 00:30:00,588.2072797386323,0.0,0.0,0.0,3301.884234687547,3301.884234687547,0.4355,588.2072797386323
Q42,2025-04-14,2025-04-14 00:40:00,570.9870652256591,0.0,0.0,0.0,3301.884234687547,3301.884234687547,0.458,570.9870652256591
Q42,2025-04-14,2025-04-14 00:50:00,1405.3740851965335,831.2397392360587,0.0,0.0,3301.884234687547,4050.0,0.4242,574.1343459604749
Q42,2025-04-14,2025-04-14 01:00:00,1410.6685159498265,833.3333333333334,0.0,0.0,4050.0,4800.0,0.3736,577.3351826164932
Q42,2025-04-14,2025-04-14 01:10:00,1419.502450687667,833.3333333333334,0.0,0.0,4800.0,5550.0,0.3918,586.1691173543336
Q42,2025-04-14,2025-04-14 01:20:00,1435.5330356404183,833.3333333333334,0.0,0.0,5550.0,6300.0,0.3934,602.1997023070851
Q42,2025-04-14,2025-04-14 01:30:00,1440.7605015786576,833.3333333333334,0.0,0.0,6300.0,7050.0,0.3785,607.4271682453243
Q42,2025-04-14,2025-04-14 01:40:00,597.5154356825087,0.0,0.0,0.0,7050.0,7050.0,0.4305,597.5154356825087
Q42,2025-04-14,2025-04-14 01:50:00,610.3757265133346,0.0,0.0,0.0,7050.0,7050.0,0.455,610.3757265133346
Q42,2025-04-14,2025-04-14 02:00:00,620.9748472441839,0.0,0.0,0.0,7050.0,7050.0,0.4359,620.9748472441839
Q42,2025-04-14,2025-04-14 02:10:00,612.0575309307486,0.0,0.0,0.0,7050.0,7050.0,0.4484,612.0575309307486
Q42,2025-04-14,2025-04-14 02:20:00,600.2684142704543,0.0,0.0,0.0,7050.0,7050.0,0.4405,600.2684142704543
Q42,2025-04-14,2025-04-14 02:30:00,1456.562014474975,833.3333333333334,0.0,0.0,7050.0,7800.0,0.4086,623.2286811416416
Q42,2025-04-14,2025-04-14 02:40:00,1447.3749269825598,833.3333333333334,0.0,0.0,7800.0,8550.0,0.4178,614.0415936492266
Q42,2025-04-14,2025-04-14 02:50:00,613.2268866801301,0.0,0.0,0.0,8550.0,8550.0,0.4785,613.2268866801301
Q42,2025-04-14,2025-04-14 03:00:00,610.8059278150043,0.0,0.0,0.0,8550.0,8550.0,0.5202,610.8059278150043
Q42,2025-04-14,2025-04-14 03:10:00,606.6946467060338,0.0,0.0,0.0,8550.0,8550.0,0.459,606.6946467060338
Q42,2025-04-14,2025-04-14 03:20:00,1448.7663623136395,833.3333333333334,0.0,0.0,8550.0,9300.0,0.4146,615.4330289803061
Q42,2025-04-14,2025-04-14 03:30:00,622.3453755840546,0.0,0.0,0.0,9300.0,9300.0,0.4402,622.3453755840546
Q42,2025-04-14,2025-04-14 03:40:00,626.7224557362863,0.0,0.0,0.0,9300.0,9300.0,0.4777,626.7224557362863
Q42,2025-04-14,2025-04-14 03:50:00,616.4227155106247,0.0,0.0,0.0,9300.0,9300.0,0.4979,616.4227155106247
Q42,2025-04-14,2025-04-14 04:00:00,626.2807245593997,0.0,0.0,0.0,9300.0,9300.0,0.4898,626.2807245593997
Q42,2025-04-14,2025-04-14 04:10:00,631.2876577221796,0.0,0.0,0.0,9300.0,9300.0,0.4623,631.2876577221796
Q42,2025-04-14,2025-04-14 04:20:00,620.5978245458123,0.0,0.0,0.0,9300.0,9300.0,0.4638,620.5978245458123
Q42,2025-04-14,2025-04-14 04:30:00,619.2616367208329,0.0,0.0,0.0,9300.0,9300.0,0.479,619.2616367208329
Q42,2025-04-14,2025-04-14 04:40:00,626.4608855648038,0.0,0.0,0.0,9300.0,9300.0,0.4527,626.4608855648038
Q42,2025-04-14,2025-04-14 04:50:00,632.483696622078,0.0,0.0,0.0,9300.0,9300.0,0.4601,632.483696622078
Q42,2025-04-14,2025-04-14 05:00:00,626.9272084087787,0.0,0.0,0.0,9300.0,9300.0,0.4872,626.9272084087787
Q42,2025-04-14,2025-04-14 05:10:00,626.8395786326616,0.0,0.0,0.0,9300.0,9300.0,0.4457,626.8395786326616
Q42,2025-04-14,2025-04-14 05:20:00,647.386206126146,0.0,0.0,0.0,9300.0,9300.0,0.432,647.386206126146
Q42,2025-04-14,2025-04-14 05:30:00,1462.7865366193648,833.3333333333334,0.0,0.0,9300.0,10050.0,0.4218,629.4532032860315
Q42,2025-04-14,2025-04-14 05:40:00,1425.0882015740945,833.3333333333334,0.0,0.0,10050.0,10800.0,0.3441,591.7548682407612
Q42,2025-04-14,2025-04-14 05:50:00,638.0266563894094,0.0,-0.0,0.0,10800.0,10800.0,0.5867,638.0266563894094
Q42,2025-04-14,2025-04-14 06:00:00,0.0,0.0,735.349200629261,0.0,10800.0,9982.945332634154,0.9956,735.349200629261
Q42,2025-04-14,2025-04-14 06:10:00,0.0,0.0,707.123288519784,0.0,9982.945332634154,9197.252789834394,0.9853,707.123288519784
Q42,2025-04-14,2025-04-14 06:20:00,0.0,0.0,648.6062143364154,0.0,9197.252789834394,8476.579218349489,0.8631,648.6062143364154
Q42,2025-04-14,2025-04-14 06:30:00,0.0,0.0,603.5184013554066,0.0,8476.579218349489,7806.003216843481,0.8408,603.5184013554066
Q42,2025-04-14,2025-04-14 06:40:00,0.0,0.0,567.375362727312,0.0,7806.003216843481,7175.586147146468,0.8298,567.375362727312
Q42,2025-04-14,2025-04-14 06:50:00,0.0,0.0,519.1315043966605,0.0,7175.586147146468,6598.773364483512,0.8408,519.1315043966605
Q42,2025-04-14,2025-04-14 07:00:00,0.0,0.0,455.0217682161931,0.0,6598.773364483512,6093.193622021075,0.8575,455.0217682161931
Q42,2025-04-14,2025-04-14 07:10:00,0.0,0.0,415.92022758688574,0.0,6093.193622021075,5631.060035813423,0.8306,415.92022758688574
Q42,2025-04-14,2025-04-14 07:20:00,0.0,0.0,365.42264482137176,0.0,5631.060035813423,5225.034874900788,0.7975,365.42264482137176
Q42,2025-04-14,2025-04-14 07:30:00,0.0,0.0,279.4019836351357,0.0,5225.034874900788,4914.588226417304,0.7441,279.4019836351357
Q42,2025-04-14,2025-04-14 07:40:00,0.0,0.0,200.32401394159194,0.0,4914.588226417304,4692.005988704424,0.6627,200.32401394159194
Q42,2025-04-14,2025-04-14 07:50:00,0.0,0.0,285.366683836882,0.0,4692.005988704424,4374.931895552333,0.8459,285.366683836882
Q42,2025-04-14,2025-04-14 08:00:00,0.0,0.0,468.2614689962402,0.0,4374.931895552333,3854.6413744453994,1.1574,468.2614689962402
Q42,2025-04-14,2025-04-14 08:10:00,0.0,0.0,433.2439498385906,0.0,3854.6413744453994,3373.2592079580763,1.1445,433.2439498385906
Q42,2025-04-14,2025-04-14 08:20:00,0.0,0.0,337.3917505725722,0.0,3373.2592079580763,2998.379485099663,1.0897,337.3917505725722
Q42,2025-04-14,2025-04-14 08:30:00,0.0,0.0,263.8197789347065,0.0,2998.379485099663,2705.246397394433,1.1084,263.8197789347065
Q42,2025-04-14,2025-04-14 08:40:00,0.0,0.0,232.1159598158154,0.0,2705.246397394433,2447.3397753768604,1.0341,232.1159598158154
Q42,2025-04-14,2025-04-14 08:50:00,0.0,0.0,191.50423529241985,0.0,2447.3397753768604,2234.557291718616,0.9931,191.50423529241985
Q42,2025-04-14,2025-04-14 09:00:00,0.0,0.0,178.3896499318533,0.0,2234.557291718616,2036.3465695721122,1.0232,178.3896499318533
Q42,2025-04-14,2025-04-14 09:10:00,0.0,0.0,165.958356420332,0.0,2036.3465695721122,1851.9483957717434,1.0239,165.958356420332
Q42,2025-04-14,2025-04-14 09:20:00,0.0,0.0,120.62150211611348,0.0,1851.9483957717434,1717.9245045316175,1.0064,120.62150211611348
Q42,2025-04-14,2025-04-14 09:30:00,0.0,0.0,81.047351306279,0.0,1717.9245045316175,1627.8718919690853,0.9811,81.047351306279
Q42,2025-04-14,2025-04-14 09:40:00,0.0,0.0,39.914200652143755,0.0,1627.8718919690853,1583.52278013337,0.9417,39.914200652143755
Q42,2025-04-14,2025-04-14 09:50:00,0.0,0.0,39.00891123922793,0.0,1583.52278013337,1540.1795454231167,0.9321,39.00891123922793
Q42,2025-04-14,2025-04-14 10:00:00,0.0,28.474770842647388,0.0,0.0,1540.1795454231167,1565.8068391814993,0.9297,-28.474770842647388
Q42,2025-04-14,2025-04-14 10:10:00,0.0,84.03707346261035,0.0,0.0,1565.8068391814993,1641.4402052978487,0.8718,-84.03707346261035
Q42,2025-04-14,2025-04-14 10:20:00,0.0,109.71919762088814,0.0,0.0,1641.4402052978487,1740.187483156648,0.8523,-109.71919762088814
Q42,2025-04-14,2025-04-14 10:30:00,0.0,76.73511445311112,0.0,0.0,1740.187483156648,1809.249086164448,0.8997,-76.73511445311112
Q42,2025-04-14,2025-04-14 10:40:00,0.0,130.39148877137103,0.0,0.0,1809.249086164448,1926.601426058682,0.9167,-130.39148877137103
Q42,2025-04-14,2025-04-14 10:50:00,0.0,124.17613403950338,0.0,0.0,1926.601426058682,2038.3599466942348,0.734,-124.17613403950338
Q42,2025-04-14,2025-04-14 11:00:00,702.625940157973,833.3333333333334,0.0,0.0,2038.3599466942348,2788.359946694235,0.4588,-130.70739317536038
Q42,2025-04-14,2025-04-14 11:10:00,670.0905046883074,833.3333333333334,0.0,0.0,2788.359946694235,3538.359946694235,0.3936,-163.242828645026
Q42,2025-04-14,2025-04-14 11:20:00,654.6262255777651,833.3333333333334,0.0,0.0,3538.359946694235,4288.359946694235,0.4503,-178.7071077555682
Q42,2025-04-14,2025-04-14 11:30:00,332.00862034856186,584.2038318786106,0.0,0.0,4288.359946694235,4814.143395384985,0.497,-252.1952115300487
Q42,2025-04-14,2025-04-14 11:40:00,618.2635772478277,833.3333333333334,0.0,0.0,4814.143395384985,5564.143395384985,0.4823,-215.06975608550567
Q42,2025-04-14,2025-04-14 11:50:00,590.3955637498028,833.3333333333334,0.0,0.0,5564.143395384985,6314.143395384985,0.447,-242.93776958353055
Q42,2025-04-14,2025-04-14 12:00:00,555.5441037794772,833.3333333333334,0.0,0.0,6314.143395384985,7064.143395384985,0.4424,-277.78922955385616
Q42,2025-04-14,2025-04-14 12:10:00,523.5651235315207,833.3333333333334,0.0,0.0,7064.143395384985,7814.143395384985,0.486,-309.76820980181265
Q42,2025-04-14,2025-04-14 12:20:00,0.0,336.31685520001855,0.0,0.0,7814.143395384985,8116.828565065001,0.5098,-336.31685520001855
Q42,2025-04-14,2025-04-14 12:30:00,553.7950776819878,833.3333333333334,0.0,0.0,8116.828565065001,8866.828565065001,0.4602,-279.5382556513456
Q42,2025-04-14,2025-04-14 12:40:00,586.4558912380742,833.3333333333334,0.0,0.0,8866.828565065001,9616.828565065001,0.3779,-246.8774420952592
Q42,2025-04-14,2025-04-14 12:50:00,0.0,241.52645722853018,0.0,0.0,9616.828565065001,9834.202376570678,0.5224,-241.52645722853018
Q42,2025-04-14,2025-04-14 13:00:00,0.0,238.7466350975763,0.0,0.0,9834.202376570678,10049.074348158496,0.7898,-238.7466350975763
Q42,2025-04-14,2025-04-14 13:10:00,0.0,198.39429630499524,0.0,0.0,10049.074348158496,10227.629214832992,0.8048,-198.39429630499524
Q42,2025-04-14,2025-04-14 13:20:00,0.0,136.86660820155788,0.0,0.0,10227.629214832992,10350.809162214395,0.7645,-136.86660820155788
Q42,2025-04-14,2025-04-14 13:30:00,0.0,141.00317686597143,0.0,0.0,10350.809162214395,10477.712021393769,0.8049,-141.00317686597143
Q42,2025-04-14,2025-04-14 13:40:00,0.0,75.57507572107716,0.0,0.0,10477.712021393769,10545.729589542738,0.8592,-75.57507572107716
Q42,2025-04-14,2025-04-14 13:50:00,0.0,105.55257205348241,0.0,0.0,10545.729589542738,10640.726904390873,0.8854,-105.55257205348241
Q42,2025-04-14,2025-04-14 14:00:00,0.0,75.28142402967858,0.0,0.0,10640.726904390873,10708.480186017583,0.8981,-75.28142402967858
Q42,2025-04-14,2025-04-14 14:10:00,0.0,37.66464024133438,0.0,0.0,10708.480186017583,10742.378362234784,0.9333,-37.66464024133438
Q42,2025-04-14,2025-04-14 14:20:00,0.0,64.02404196135059,0.0,0.0,10742.378362234784,10800.0,0.9283,-64.02404196135059
Q42,2025-04-14,2025-04-14 14:30:00,0.0,0.0,23.4977858921076,0.0,10800.0,10773.891349008769,0.9067,23.4977858921076
Q42,2025-04-14,2025-04-14 14:40:00,0.0,0.0,72.43892586571097,0.0,10773.891349008769,10693.403653602423,0.9352,72.43892586571097
Q42,2025-04-14,2025-04-14 14:50:00,0.0,0.0,113.94633721440488,0.0,10693.403653602423,10566.796612253085,0.823,113.94633721440488
Q42,2025-04-14,2025-04-14 15:00:00,117.63856105748815,0.0,0.0,0.0,10566.796612253085,10566.796612253085,0.6296,117.63856105748815
Q42,2025-04-14,2025-04-14 15:10:00,414.4277773269604,259.1148752743498,0.0,0.0,10566.796612253085,10800.0,0.6207,155.3129020526106
Q42,2025-04-14,2025-04-14 15:20:00,205.46177226703182,0.0,0.0,0.0,10800.0,10800.0,0.6364,205.46177226703182
Q42,2025-04-14,2025-04-14 15:30:00,233.32564037334166,0.0,0.0,0.0,10800.0,10800.0,0.6242,233.32564037334166
Q42,2025-04-14,2025-04-14 15:40:00,269.777722561387,0.0,0.0,0.0,10800.0,10800.0,0.6932,269.777722561387
Q42,2025-04-14,2025-04-14 15:50:00,362.0774076687683,0.0,0.0,0.0,10800.0,10800.0,0.7374,362.0774076687683
Q42,2025-04-14,2025-04-14 16:00:00,390.3866641494719,0.0,0.0,0.0,10800.0,10800.0,0.7453,390.3866641494719
Q42,2025-04-14,2025-04-14 16:10:00,436.58794475627974,0.0,-0.0,0.0,10800.0,10800.0,0.8109,436.58794475627974
Q42,2025-04-14,2025-04-14 16:20:00,498.8825320942912,0.0,-0.0,0.0,10800.0,10800.0,0.8566,498.8825320942912
Q42,2025-04-14,2025-04-14 16:30:00,528.3044010113854,0.0,-0.0,0.0,10800.0,10800.0,0.8621,528.3044010113854
Q42,2025-04-14,2025-04-14 16:40:00,604.0940302344084,0.0,-0.0,0.0,10800.0,10800.0,0.8861,604.0940302344084
Q42,2025-04-14,2025-04-14 16:50:00,634.0749731544812,0.0,-0.0,0.0,10800.0,10800.0,0.8966,634.0749731544812
Q42,2025-04-14,2025-04-14 17:00:00,656.9748380764204,0.0,0.0,0.0,10800.0,10800.0,0.8917,656.9748380764204
Q42,2025-04-14,2025-04-14 17:10:00,718.1065374137212,0.0,-0.0,0.0,10800.0,10800.0,0.9133,718.1065374137212
Q42,2025-04-14,2025-04-14 17:20:00,780.1377352379858,0.0,-0.0,0.0,10800.0,10800.0,0.9601,780.1377352379858
Q42,2025-04-14,2025-04-14 17:30:00,833.0004377567134,0.0,-0.0,0.0,10800.0,10800.0,0.9989,833.0004377567134
Q42,2025-04-14,2025-04-14 17:40:00,909.8437420849161,0.0,0.0,0.0,10800.0,10800.0,1.0055,909.8437420849161
Q42,2025-04-14,2025-04-14 17:50:00,823.2847386681958,0.0,-0.0,0.0,10800.0,10800.0,1.0679,823.2847386681958
Q42,2025-04-14,2025-04-14 18:00:00,652.1184299969252,0.0,-0.0,0.0,10800.0,10800.0,1.1798,652.1184299969252
Q42,2025-04-14,2025-04-14 18:10:00,0.0,0.0,669.4830023882853,0.0,10800.0,10056.12999734635,1.2353,669.4830023882853
Q42,2025-04-14,2025-04-14 18:20:00,0.0,0.0,733.2682404153616,0.0,10056.12999734635,9241.387507995949,1.2261,733.2682404153616
Q42,2025-04-14,2025-04-14 18:30:00,725.3417579841096,0.0,0.0,0.0,9241.387507995949,9241.387507995949,1.205,725.3417579841096
Q42,2025-04-14,2025-04-14 18:40:00,0.0,0.0,711.5225319331254,0.0,9241.387507995949,8450.806916959144,1.2358,711.5225319331254
Q42,2025-04-14,2025-04-14 18:50:00,0.0,0.0,727.9068413014911,0.0,8450.806916959144,7642.021537735264,1.2852,727.9068413014911
Q42,2025-04-14,2025-04-14 19:00:00,0.0,0.0,732.1421947948841,0.0,7642.021537735264,6828.530210185393,1.301,732.1421947948841
Q42,2025-04-14,2025-04-14 19:10:00,0.0,0.0,718.6374252081107,0.0,6828.530210185393,6030.044182176382,1.2586,718.6374252081107
Q42,2025-04-14,2025-04-14 19:20:00,718.9395123789072,0.0,0.0,0.0,6030.044182176382,6030.044182176382,1.2187,718.9395123789072
Q42,2025-04-14,2025-04-14 19:30:00,75.19148611270839,0.0,661.5489023232067,0.0,6030.044182176382,5294.9898462617075,1.225,736.7403884359151
Q42,2025-04-14,2025-04-14 19:40:00,0.0,0.0,727.3543996825044,0.0,5294.9898462617075,4486.818291058925,1.2747,727.3543996825044
Q42,2025-04-14,2025-04-14 19:50:00,0.0,0.0,729.7027041978038,0.0,4486.818291058925,3676.0375086169206,1.3311,729.7027041978038
Q42,2025-04-14,2025-04-14 20:00:00,0.0,0.0,764.7641387980907,0.0,3676.0375086169206,2826.299576619042,1.3446,764.7641387980907
Q42,2025-04-14,2025-04-14 20:10:00,0.0,0.0,743.000132858946,0.0,2826.299576619042,2000.7438734424354,1.2842,743.000132858946
Q42,2025-04-14,2025-04-14 20:20:00,736.1306528425015,0.0,0.0,0.0,2000.7438734424354,2000.7438734424354,1.2153,736.1306528425015
Q42,2025-04-14,2025-04-14 20:30:00,738.6464238010157,0.0,0.0,0.0,2000.7438734424354,2000.7438734424354,1.2192,738.6464238010157
Q42,2025-04-14,2025-04-14 20:40:00,0.0,0.0,720.6694860981919,0.0,2000.7438734424354,1200.0,1.3015,720.6694860981919
Q42,2025-04-14,2025-04-14 20:50:00,734.6032595466994,0.0,-0.0,0.0,1200.0,1200.0,1.2113,734.6032595466994
Q42,2025-04-14,2025-04-14 21:00:00,760.9148008568652,0.0,0.0,0.0,1200.0,1200.0,0.9976,760.9148008568652
Q42,2025-04-14,2025-04-14 21:10:00,751.0646824618411,0.0,0.0,0.0,1200.0,1200.0,0.9601,751.0646824618411
Q42,2025-04-14,2025-04-14 21:20:00,733.5919104163588,0.0,0.0,0.0,1200.0,1200.0,0.956,733.5919104163588
Q42,2025-04-14,2025-04-14 21:30:00,726.9868635638162,0.0,0.0,0.0,1200.0,1200.0,0.9458,726.9868635638162
Q42,2025-04-14,2025-04-14 21:40:00,767.3813689190239,0.0,-0.0,0.0,1200.0,1200.0,1.001,767.3813689190239
Q42,2025-04-14,2025-04-14 21:50:00,699.4307069324074,0.0,-0.0,0.0,1200.0,1200.0,0.7863,699.4307069324074
Q42,2025-04-14,2025-04-14 22:00:00,569.779316598022,0.0,0.0,0.0,1200.0,1200.0,0.4069,569.779316598022
Q42,2025-04-14,2025-04-14 22:10:00,1374.5008325563872,833.3333333333334,0.0,0.0,1200.0,1950.0,0.3437,541.1674992230537
Q42,2025-04-14,2025-04-14 22:20:00,563.7407957492467,0.0,0.0,0.0,1950.0,1950.0,0.4105,563.7407957492467
Q42,2025-04-14,2025-04-14 22:30:00,573.285563499535,0.0,0.0,0.0,1950.0,1950.0,0.4284,573.285563499535
Q42,2025-04-14,2025-04-14 22:40:00,571.3964927373221,0.0,0.0,0.0,1950.0,1950.0,0.4135,571.3964927373221
Q42,2025-04-14,2025-04-14 22:50:00,573.9538561597343,0.0,0.0,0.0,1950.0,1950.0,0.4375,573.9538561597343
Q42,2025-04-14,2025-04-14 23:00:00,0.0,0.0,578.5310152357581,0.0,1950.0,1307.1877608491577,0.474,578.5310152357581
Q42,2025-04-14,2025-04-14 23:10:00,569.0575337746203,0.0,0.0,0.0,1307.1877608491577,1307.1877608491577,0.4279,569.0575337746203
Q42,2025-04-14,2025-04-14 23:20:00,578.5043045000245,0.0,0.0,0.0,1307.1877608491577,1307.1877608491577,0.3692,578.5043045000245
Q42,2025-04-14,2025-04-14 23:30:00,599.1233328250685,0.0,0.0,0.0,1307.1877608491577,1307.1877608491577,0.3638,599.1233328250685
Q42,2025-04-14,2025-04-14 23:40:00,594.2838270655373,0.0,0.0,0.0,1307.1877608491577,1307.1877608491577,0.4118,594.2838270655373
Q42,2025-04-14,2025-04-14 23:50:00,492.3605797163546,0.0,96.46898476424194,0.0,1307.1877608491577,1200.0,0.4389,588.8295644805966
Q42,2025-04-14,2025-04-15 00:00:00,588.8229973947249,0.0,-0.0,0.0,1200.0,1200.0,0.4372,588.8229973947249
Q42,2025-04-15,2025-04-15 00:10:00,595.6687702545147,0.0,0.0,0.0,1749.6018031166975,1749.6018031166975,0.456,595.6687702545147
Q42,2025-04-15,2025-04-15 00:20:00,593.3286998958204,0.0,0.0,0.0,1749.6018031166975,1749.6018031166975,0.4383,593.3286998958204
Q42,2025-04-15,2025-04-15 00:30:00,1429.0422860201998,833.3333333333334,0.0,0.0,1749.6018031166975,2499.6018031166977,0.3894,595.7089526868665
Q42,2025-04-15,2025-04-15 00:40:00,1413.0547990566388,833.3333333333334,0.0,0.0,2499.6018031166977,3249.6018031166977,0.3817,579.7214657233055
Q42,2025-04-15,2025-04-15 00:50:00,1420.4976597362456,833.3333333333334,0.0,0.0,3249.6018031166977,3999.6018031166977,0.4017,587.1643264029121
Q42,2025-04-15,2025-04-15 01:00:00,1410.9940533434233,821.9354987300833,0.0,0.0,3999.6018031166977,4739.343751973773,0.4128,589.0585546133401
Q42,2025-04-15,2025-04-15 01:10:00,1419.5479212621958,833.3333333333334,0.0,0.0,4739.343751973773,5489.343751973773,0.4002,586.2145879288623
Q42,2025-04-15,2025-04-15 01:20:00,599.6152077438694,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.4367,599.6152077438694
Q42,2025-04-15,2025-04-15 01:30:00,616.864649329558,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.4858,616.864649329558
Q42,2025-04-15,2025-04-15 01:40:00,610.2228183619687,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.4435,610.2228183619687
Q42,2025-04-15,2025-04-15 01:50:00,606.9894173921653,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.449,606.9894173921653
Q42,2025-04-15,2025-04-15 02:00:00,608.1219530261172,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.4954,608.1219530261172
Q42,2025-04-15,2025-04-15 02:10:00,624.292915511482,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.4409,624.292915511482
Q42,2025-04-15,2025-04-15 02:20:00,605.0415217101084,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.4287,605.0415217101084
Q42,2025-04-15,2025-04-15 02:30:00,610.7468111474841,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.4688,610.7468111474841
Q42,2025-04-15,2025-04-15 02:40:00,622.5718294850371,0.0,0.0,0.0,5489.343751973773,5489.343751973773,0.4271,622.5718294850371
Q42,2025-04-15,2025-04-15 02:50:00,1462.9464214742532,833.3333333333334,0.0,0.0,5489.343751973773,6239.343751973773,0.4128,629.6130881409198
Q42,2025-04-15,2025-04-15 03:00:00,626.4600449950741,0.0,0.0,0.0,6239.343751973773,6239.343751973773,0.4474,626.4600449950741
Q42,2025-04-15,2025-04-15 03:10:00,613.6293662514721,0.0,0.0,0.0,6239.343751973773,6239.343751973773,0.4377,613.6293662514721
Q42,2025-04-15,2025-04-15 03:20:00,617.8801738536067,0.0,0.0,0.0,6239.343751973773,6239.343751973773,0.4321,617.8801738536067
Q42,2025-04-15,2025-04-15 03:30:00,611.5672088398803,0.0,0.0,0.0,6239.343751973773,6239.343751973773,0.4356,611.5672088398803
Q42,2025-04-15,2025-04-15 03:40:00,1455.431751562971,833.3333333333334,0.0,0.0,6239.343751973773,6989.343751973773,0.4033,622.0984182296374
Q42,2025-04-15,2025-04-15 03:50:00,1447.1942084877141,833.3333333333334,0.0,0.0,6989.343751973773,7739.343751973773,0.408,613.8608751543807
Q42,2025-04-15,2025-04-15 04:00:00,623.2270643951578,0.0,0.0,0.0,7739.343751973773,7739.343751973773,0.4449,623.2270643951578
Q42,2025-04-15,2025-04-15 04:10:00,638.2487193190173,0.0,0.0,0.0,7739.343751973773,7739.343751973773,0.4303,638.2487193190173
