strategy_id,terminal_mode,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_bound_gap_yuan,terminal_target,terminal_lower_kWh,terminal_upper_kWh,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
T_free,free,2025-05-18,137,0.0215378999710083,0.0,1,38113.97028368368,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,2.220446049250313e-15,0.0,0.0
T_free,free,2025-05-19,138,0.028443700168281794,0.0,1,37655.903930015025,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-05-20,139,0.020176999969407916,0.0,1,37227.25920749087,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,3.552713678800501e-15,0.0,0.0
T_free,free,2025-05-21,140,0.026853700168430805,0.0,1,38206.74966762452,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.4424906541753444e-15,0.0,0.0
T_free,free,2025-05-22,141,0.026677999878302217,0.0,1,37790.46578463157,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,-0.0,7.549516567451064e-15,7.549516567451064e-15,6.29126380620922e-12
T_free,free,2025-05-23,142,0.047704300144687295,0.0,1,14987.504773657405,0.0,,1200.0,10800.0,False,28,,5.684341886080802e-14,8.526512829121202e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-05-24,143,0.018788799876347184,0.0,1,15145.785212792965,0.0,,1200.0,10800.0,False,28,,5.684341886080802e-14,7.958078640513122e-13,0.0,0.0,0.0,-0.0,3.3306690738754696e-16,0.0,0.0
T_free,free,2025-05-25,144,0.023786399979144335,0.0,1,37141.966354547105,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-05-26,145,0.026235499884933233,0.0,1,37002.27180256529,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,5.329070518200751e-15,5.329070518200751e-15,4.440892098500626e-12
T_free,free,2025-05-27,146,0.021751799853518605,0.0,1,37899.27298141954,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,7.771561172376096e-16,0.0,0.0
T_free,free,2025-05-28,147,0.021512100007385015,0.0,1,36892.45109112821,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-05-29,148,0.025337300030514598,0.0,1,37305.010380190186,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-05-30,149,0.04399510007351637,0.0,1,15125.654094922831,0.0,,1200.0,10800.0,False,28,,5.684341886080802e-14,1.7053025658242404e-12,0.0,0.0,4.206412995699793e-12,-0.0,6.217248937900877e-15,6.217248937900877e-15,5.1810407815840636e-12
T_free,free,2025-05-31,150,0.025863199960440397,0.0,1,15013.050928315395,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,6.821210263296962e-13,7.579122514774401e-13,-0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
T_free,free,2025-06-01,151,0.026075199944898486,0.0,1,37893.53257660635,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.633094239485217e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-02,152,0.01959859998896718,0.0,1,44593.907821032844,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,3.410605131648481e-13,-0.0,7.771561172376096e-16,0.0,3.410605131648481e-13
T_free,free,2025-06-03,153,0.01861380017362535,0.0,1,46996.9523873322,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.704148513061227e-13,0.0,0.0,3.410605131648481e-13,-0.0,9.278341549270485e-15,0.0,3.410605131648481e-13
T_free,free,2025-06-04,154,0.019456200068816543,1.5066850596054552e-16,1,48291.16455225704,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,8.260059303211165e-14,8.260059303211165e-14,6.88338275267597e-11
T_free,free,2025-06-05,155,0.027808200102299452,0.0,1,49375.65301664591,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,-0.0,4.440892098500626e-15,0.0,0.0
T_free,free,2025-06-06,156,0.03297719988040626,0.0,1,21760.062488639236,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,1.6541434888495132e-11,-0.0,1.2612133559741778e-13,1.2612133559741778e-13,1.0510111299784815e-10
T_free,free,2025-06-07,157,0.027369000017642975,0.0,1,22441.83737795777,0.0,,1200.0,10800.0,False,28,,5.684341886080802e-14,3.467448550509289e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-08,158,0.017891000024974346,0.0,1,57209.15314970938,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-09,159,0.027143499813973904,0.0,1,49034.48135354134,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,7.327471962526033e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-06-10,160,0.022833700058981776,1.3483711451223346e-16,1,53961.08957466079,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.6645352591003757e-15,0.0,0.0
T_free,free,2025-06-11,161,0.021869099931791425,0.0,1,52530.619040836435,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,3.410605131648481e-13,-0.0,1.0658141036401503e-14,1.0658141036401503e-14,8.881784197001252e-12
T_free,free,2025-06-12,162,0.011568800080567598,0.0,1,56733.069240165576,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-06-13,163,0.03373299981467426,0.0,1,21716.283828278818,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,2.3874235921539366e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-14,164,0.0322972999420017,0.0,1,22815.472476362935,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,-0.0,3.219646771412954e-15,0.0,0.0
T_free,free,2025-06-15,165,0.012636899948120117,0.0,1,53409.70570738366,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-16,0.0,0.0
T_free,free,2025-06-16,166,0.02077700011432171,0.0,1,53415.249907327176,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,6.780994712872437e-15,0.0,0.0
T_free,free,2025-06-17,167,0.03120120009407401,1.3342421572353687e-16,1,54532.51176877557,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.552713678800501e-15,3.552713678800501e-15,2.9605947323337505e-12
T_free,free,2025-06-18,168,0.013704899931326509,0.0,1,55546.21818867385,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-16,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-06-19,169,0.0272603000048548,0.0,1,53304.04313265557,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-15,2.220446049250313e-15,1.850371707708594e-12
T_free,free,2025-06-20,170,0.03989190002903342,0.0,1,21059.196246506668,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.0733326879903522e-13,0.0,0.0
T_free,free,2025-06-21,171,0.06393829989247024,0.0,1,20456.503022396726,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-22,172,0.013256600126624107,0.0,1,50760.992844199005,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-23,173,0.014771800022572279,0.0,1,51830.55969515643,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-24,174,0.027879599947482347,1.4411888440365026e-16,1,50485.80305274094,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-25,175,0.022237200057134032,0.0,1,52892.790782681775,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.220446049250313e-15,0.0,0.0
T_free,free,2025-06-26,176,0.028318700147792697,0.0,1,51395.796622455804,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.1094237467877974e-15,0.0,0.0
T_free,free,2025-06-27,177,0.033113300101831555,0.0,1,20137.111206141053,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,1.1368683772161603e-12,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-28,178,0.052500300109386444,0.0,1,20135.614900061628,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.9326762412674725e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-06-29,179,0.025021000066772103,0.0,1,52403.99256864631,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,4.773959005888173e-15,0.0,0.0
T_free,free,2025-06-30,180,0.01406370010226965,0.0,1,51642.28087151935,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-07-01,181,0.023865200113505125,0.0,1,51248.62707657259,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,6.217248937900877e-15,6.217248937900877e-15,5.1810407815840636e-12
T_free,free,2025-07-02,182,0.016005299985408783,0.0,1,56695.25924338875,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,3.410605131648481e-13,-0.0,0.0,0.0,3.410605131648481e-13
T_free,free,2025-07-03,183,0.020027900114655495,0.0,1,55660.50573237032,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-07-04,184,0.03261939994990826,0.0,1,25357.29885600633,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,7.275957614183426e-12,8.084397349092696e-12,-0.0,2.980701724624941e-14,2.980701724624941e-14,1.6754783689448477e-11
T_free,free,2025-07-05,185,0.03303049993701279,0.0,1,26296.834282481002,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.8189894035458565e-12,0.0,8.185452315956354e-12,9.046571197395766e-12,-0.0,2.462668499935538e-14,2.462668499935538e-14,1.1475666302067048e-11
T_free,free,2025-07-06,186,0.023475500056520104,1.4985842762917912e-16,1,48552.20843626891,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.5543122344752192e-15,1.5543122344752192e-15,1.2952601953960159e-12
T_free,free,2025-07-07,187,0.023679299978539348,1.2816248047347655e-16,1,56771.354512674225,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,3.4416913763379853e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-07-08,188,0.02866350021213293,1.2483213439624677e-16,1,58285.93454220539,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,9.358397365399509e-15,1.6591473725279995e-15,1.3826228104399994e-12
T_free,free,2025-07-09,189,0.01789020001888275,0.0,1,51607.83727274749,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,5.551115123125783e-15,5.551115123125783e-15,4.625929269271485e-12
T_free,free,2025-07-10,190,0.0227055000141263,0.0,1,52571.89514626007,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,3.441691376337985e-14,3.441691376337985e-14,2.868076146948321e-11
T_free,free,2025-07-11,191,0.02431449992582202,0.0,1,25374.911840169345,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,-0.0,3.219646771412954e-15,6.907438674798423e-16,5.756198895665352e-13
T_free,free,2025-07-12,192,0.023961300030350685,0.0,1,25546.326656220757,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,8.778568608689894e-13,-0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
T_free,free,2025-07-13,193,0.05139000015333295,0.0,1,51751.94830613953,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.4139800441625994e-12,0.0,0.0,0.0,-0.0,1.0912513790842237e-12,0.0,0.0
T_free,free,2025-07-14,194,0.019070900045335293,0.0,1,51094.57769801999,0.0,,1200.0,10800.0,False,28,,1.7053025658242404e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,9.880984919163893e-15,1.7763568394002505e-15,1.4802973661668753e-12
T_free,free,2025-07-15,195,0.020021799951791763,1.3891337770752806e-16,1,52377.65961966904,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.277822871605167e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-07-16,196,0.018350499914959073,0.0,1,51733.236031174376,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.5810382367095316e-14,1.5810382367095316e-14,1.3175318639246095e-11
T_free,free,2025-07-17,197,0.03078889986500144,0.0,1,51789.08071947946,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,-0.0,4.2405054902240065e-15,2.2921651298506677e-16,1.9101376082088895e-13
T_free,free,2025-07-18,198,0.03443209989927709,0.0,1,26195.838987915624,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,6.661338147750939e-16,0.0,0.0
T_free,free,2025-07-19,199,0.03866830002516508,0.0,1,25875.665583151105,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-07-20,200,0.025371399940922856,1.429710972873563e-16,1,50891.108428436724,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,0.0,-0.0,6.8833827526759706e-15,0.0,0.0
T_free,free,2025-07-21,201,0.022758800070732832,0.0,1,52981.76958256983,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.348877145181177e-13,0.0,0.0,0.0,-0.0,3.215984245446316e-15,1.5543122344752192e-15,1.2952601953960159e-12
T_free,free,2025-07-22,202,0.01839410001412034,0.0,1,54975.9150116371,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,0.0,1.021405182655144e-14,1.021405182655144e-14,8.511709855459532e-12
T_free,free,2025-07-23,203,0.018387400079518557,0.0,1,53048.22146375838,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.4424906541753444e-15,2.4424906541753444e-15,2.0354088784794535e-12
T_free,free,2025-07-24,204,0.018977399915456772,0.0,1,53822.972155440366,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,5.329070518200751e-15,0.0,0.0
T_free,free,2025-07-25,205,0.03735800017602742,0.0,1,25981.435112037296,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.2505552149377763e-12,0.0,0.0,0.0,-0.0,2.220446049250313e-15,2.220446049250313e-15,1.850371707708594e-12
T_free,free,2025-07-26,206,0.046985800145193934,0.0,1,26096.81175122187,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,5.5706550483591855e-12,-0.0,1.0919486295179738e-14,1.0919486295179738e-14,6.29126380620922e-12
T_free,free,2025-07-27,207,0.018672000151127577,0.0,1,52708.5548170909,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.686384944667225e-13,0.0,0.0,0.0,-0.0,8.881784197001252e-16,0.0,0.0
T_free,free,2025-07-28,208,0.02025899989530444,0.0,1,53001.86662624657,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.313350008393172e-13,0.0,0.0,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,5.921189464667501e-12
T_free,free,2025-07-29,209,0.03054790012538433,0.0,1,57744.43876388719,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,-0.0,1.8709454952410737e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-07-30,210,0.020853199996054173,0.0,1,54431.10842473016,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,-0.0,4.6629367034256575e-15,4.6629367034256575e-15,3.885780586188048e-12
T_free,free,2025-07-31,211,0.028481399873271585,0.0,1,53989.135905789015,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-01,212,0.031049400102347136,0.0,1,26461.934139906618,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.1368683772161603e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-02,213,0.03313980018720031,0.0,1,25926.19814324217,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.6431300764452317e-14,1.6431300764452317e-14,1.3692750637043597e-11
T_free,free,2025-08-03,214,0.020088399993255734,0.0,1,50229.94468065381,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-04,215,0.022205400047823787,0.0,1,48336.86197710833,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.100187187665142e-13,0.0,0.0,0.0,-0.0,6.439293542825908e-15,6.439293542825908e-15,5.366077952354923e-12
T_free,free,2025-08-05,216,0.03591390000656247,0.0,1,46872.71490051478,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,2.021099337273174e-12,-0.0,2.425319204727809e-15,2.425319204727809e-15,5.551115123125783e-13
T_free,free,2025-08-06,217,0.03179979999549687,0.0,1,47542.22419374685,0.0,,1200.0,10800.0,False,28,,1.6737228886793462e-13,9.094947017729282e-13,0.0,0.0,9.631801529192468e-13,-0.0,1.1532108601386428e-15,1.1532108601386428e-15,9.25185853854297e-13
T_free,free,2025-08-07,218,0.023596399929374456,0.0,1,48406.91024131008,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,5.10702591327572e-15,5.10702591327572e-15,4.255854927729766e-12
T_free,free,2025-08-08,219,0.027897100197151303,0.0,1,24621.563586375156,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.252776074688882e-13,0.0,0.0,1.9326762412674725e-12,-0.0,2.6645352591003757e-15,2.4424906541753444e-15,2.0354088784794535e-12
T_free,free,2025-08-09,220,0.02067190012894571,0.0,1,23700.699427525033,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,7.0433739370577815e-15,0.0,0.0
T_free,free,2025-08-10,221,0.03190040006302297,0.0,1,45867.33782247929,0.0,,1200.0,10800.0,False,28,,2.2737367544323206e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-11,222,0.02360059996135533,0.0,1,47387.77403407425,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,5.218048215738236e-15,0.0,0.0
T_free,free,2025-08-12,223,0.020697199972346425,0.0,1,47876.840123154,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.7763568394002505e-15,1.7763568394002505e-15,1.4802973661668753e-12
T_free,free,2025-08-13,224,0.023846499854698777,0.0,1,46290.634900358826,0.0,,1200.0,10800.0,False,28,,2.2737367544323206e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.1094237467877974e-15,1.9984014443252818e-15,1.6653345369377346e-12
T_free,free,2025-08-14,225,0.02027709991671145,0.0,1,46959.699462308265,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,-0.0,1.7763568394002505e-15,0.0,0.0
T_free,free,2025-08-15,226,0.0412621998693794,0.0,1,23832.062773482423,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,2.198812992368293e-12,-0.0,2.6385755908419516e-15,2.6385755908419516e-15,2.1839842804634086e-14
T_free,free,2025-08-16,227,0.02494549984112382,0.0,1,24719.275288458506,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,1.9984014443252818e-15,8.881784197001252e-16,7.401486830834376e-13
T_free,free,2025-08-17,228,0.02388340001925826,0.0,1,46298.41174601279,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-18,229,0.03086040006019175,0.0,1,45996.93086477832,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.7905676941154525e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-19,230,0.02536700014024973,0.0,1,47303.63490322995,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,7.105427357601002e-15,7.105427357601002e-15,5.921189464667501e-12
T_free,free,2025-08-20,231,0.020138500025495887,0.0,1,46184.90275501144,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.6645352591003757e-15,0.0,0.0
T_free,free,2025-08-21,232,0.022901399992406368,0.0,1,47536.896611379736,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.242295734817162e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-22,233,0.025710100075230002,0.0,1,24054.91468230864,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,6.821210263296962e-13,0.0,0.0,3.069544618483633e-12,-0.0,4.218847493575595e-15,4.218847493575595e-15,3.5157062446463288e-12
T_free,free,2025-08-23,234,0.02033100021071732,0.0,1,24167.59501621581,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,0.0,0.0,-0.0,8.881784197001252e-16,0.0,0.0
T_free,free,2025-08-24,235,0.020272199995815754,0.0,1,48537.62247996302,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.029132914089132e-13,0.0,0.0,0.0,-0.0,2.6645352591003757e-15,0.0,0.0
T_free,free,2025-08-25,236,0.019742400152608752,3.034593845986369e-16,1,47953.41968947041,1.4551915228366852e-11,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,1.3123751708446787e-12,0.0,0.0
T_free,free,2025-08-26,237,0.02566249994561076,0.0,1,49459.04267433315,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-27,238,0.020591000095009804,0.0,1,48569.76324029231,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.668621376273222e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-28,239,0.02008739998564124,1.5041229833465312e-16,1,48373.42221840868,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.4210854715202004e-13,8.242295734817162e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-08-29,240,0.05513690016232431,0.0,1,24987.322213022708,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.526512829121202e-13,0.0,9.322320693172514e-12,1.3301360013429075e-11,-0.0,6.705747068735946e-14,6.705747068735946e-14,5.5881225572799544e-11
T_free,free,2025-08-30,241,0.07533130003139377,0.0,1,24580.626251162128,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,4.092726157978177e-12,0.0,2.2737367544323206e-13,2.5263741715914674e-13,-0.0,2.334799020786704e-13,0.0,2.021099337273174e-12
T_free,free,2025-08-31,242,0.020330999977886677,1.4669212064100346e-16,1,49600.19380993014,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-09-01,243,0.02762350020930171,0.0,1,49345.9231290666,0.0,,1200.0,10800.0,False,28,,1.7053025658242404e-13,7.815970093361102e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-09-02,244,0.019436399918049574,0.0,1,46360.108097919205,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,8.810729923425242e-13,0.0,0.0,0.0,-0.0,7.771561172376096e-16,0.0,0.0
T_free,free,2025-09-03,245,0.019778900081291795,0.0,1,39937.636748914665,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,4.884981308350689e-15,0.0,0.0
