date,interval,start_slot,end_slot,emergency_kWh
2025-11-17,09:50-10:50,59,65,383.65365851785685
2025-11-17,20:30-20:50,123,125,48.00860149434391
2025-11-18,20:10-21:10,121,127,2131.221259404752
2025-11-19,05:50-06:00,35,36,1.3850000000001046
2025-11-19,09:30-10:50,57,65,1263.4575877619022
2025-11-19,20:20-21:10,122,127,1067.7224059523824
2025-11-20,20:20-21:30,122,129,1521.575252220239
2025-11-21,07:40-08:20,46,50,503.53711410714436
2025-11-22,07:40-08:30,46,51,639.5949733392868
2025-11-22,08:40-09:10,52,55,67.99899650000008
2025-11-22,20:40-21:00,124,126,187.51308830357402
2025-11-22,21:30-21:50,129,131,76.65593928571458
2025-11-23,09:50-10:50,59,65,1083.2277914642825
2025-11-23,20:30-21:20,123,128,152.88790266666842
2025-11-24,06:00-06:10,36,37,18.83966666666663
2025-11-24,20:30-21:00,123,126,584.3753566785703
2025-11-25,10:00-10:50,60,65,485.3553053809544
2025-11-25,20:20-20:50,122,125,915.7230744285712
2025-11-25,21:30-21:50,129,131,47.082071458333346
2025-11-26,06:00-06:10,36,37,32.99316666666664
2025-11-26,10:20-10:50,62,65,169.8862459583304
2025-11-26,20:10-20:40,121,124,1741.7078553630995
2025-11-27,20:20-20:40,122,124,1012.5053804583315
2025-11-28,08:00-09:00,48,54,408.8273128690511
2025-11-28,20:40-20:50,124,125,257.0385025714256
2025-11-29,08:10-09:00,49,54,260.2380319285745
2025-11-29,20:00-21:00,120,126,2155.2126340416653
2025-11-29,21:30-21:40,129,130,102.48835065476399
2025-11-30,06:00-06:10,36,37,6.062833333333401
2025-11-30,10:10-10:50,61,65,424.6598076964243
2025-11-30,20:00-20:40,120,124,2826.8358996130937
2025-12-01,05:50-06:10,35,37,196.56981666666672
2025-12-01,07:50-08:10,47,49,113.36543333333327
2025-12-01,08:40-10:50,52,65,5231.344281172623
2025-12-01,19:50-20:40,119,124,3085.3592969940464
2025-12-01,21:30-21:50,129,131,14.470021708333388
2025-12-02,05:50-06:10,35,37,164.85483333333354
2025-12-02,07:50-08:20,47,50,201.09771666666677
2025-12-02,08:40-10:50,52,65,5759.111719994045
2025-12-02,19:40-21:50,118,131,4133.960412607144
2025-12-03,05:50-06:10,35,37,118.98503333333338
2025-12-03,07:50-08:10,47,49,130.28498333333334
2025-12-03,08:50-10:40,53,64,4122.719013976188
2025-12-03,19:50-21:50,119,131,3607.1686134285733
2025-12-04,05:50-06:10,35,37,145.02681666666672
2025-12-04,07:50-08:20,47,50,211.06405000000007
2025-12-04,08:40-10:50,52,65,5299.940713958332
2025-12-04,20:10-20:50,121,125,1879.2333137738087
2025-12-05,07:20-09:30,44,57,3398.0625229583266
2025-12-05,19:30-21:00,117,126,3357.523887875004
2025-12-05,21:40-21:50,130,131,42.474908142856194
2025-12-06,07:10-09:50,43,59,3500.9131731190446
2025-12-06,19:10-21:40,115,130,4698.3426823095215
2025-12-07,06:00-06:10,36,37,55.054800000000114
2025-12-07,07:50-08:10,47,49,164.7132833333335
2025-12-07,08:50-10:50,53,65,4097.319609690471
2025-12-07,20:00-20:40,120,124,2401.682736065479
2025-12-07,20:50-21:00,125,126,6.270149000000174
2025-12-08,06:00-06:10,36,37,48.043883928571404
2025-12-08,07:50-08:10,47,49,100.20634285714289
2025-12-08,09:10-10:50,55,65,2922.4565207619135
2025-12-08,20:00-20:50,120,125,2361.323835726194
2025-12-09,06:00-06:10,36,37,68.04995714285724
2025-12-09,07:50-08:20,47,50,262.83740714285716
2025-12-09,09:00-10:40,54,64,3033.1489645714305
2025-12-09,20:20-21:20,122,128,1507.5543724107165
2025-12-10,06:00-06:10,36,37,91.9247113095239
2025-12-10,07:50-08:10,47,49,79.20775714285742
2025-12-10,09:10-10:50,55,65,3040.3246413988113
2025-12-10,20:00-21:30,120,129,2417.178736482148
2025-12-11,06:00-06:10,36,37,84.76989880952374
2025-12-11,07:50-08:10,47,49,108.86933392857134
2025-12-11,09:20-10:50,56,65,2676.8544641607145
2025-12-11,20:30-20:50,123,125,461.0513645000018
2025-12-11,21:40-21:50,130,131,0.31480516666676905
2025-12-12,07:50-09:50,47,59,1649.7719535595204
2025-12-12,19:10-21:20,115,128,4566.4291772976185
2025-12-13,07:50-09:50,47,59,1831.391167511908
2025-12-13,19:20-21:00,116,126,3760.8692680535755
2025-12-13,21:20-21:50,128,131,68.13644323214135
2025-12-14,06:00-06:10,36,37,60.82203690476183
2025-12-14,07:50-08:10,47,49,67.82524285714283
2025-12-14,09:10-10:50,55,65,3469.5629489107123
2025-12-14,20:10-20:40,121,124,1509.7513676250026
2025-12-14,20:50-21:10,125,127,7.564451416666383
2025-12-14,21:20-21:50,128,131,34.81134504166637
2025-12-15,07:50-08:10,47,49,106.60745059523776
2025-12-15,09:30-10:50,57,65,2791.730558597743
2025-12-15,20:20-20:40,122,124,1321.5780194464314
2025-12-16,07:50-08:20,47,50,119.51065297619039
2025-12-16,09:30-10:50,57,65,2759.7607601249983
2025-12-16,20:20-20:40,122,124,872.4628959940457
2025-12-16,20:50-21:10,125,127,17.790721791666577
2025-12-17,07:50-08:20,47,50,104.65851369047652
2025-12-17,09:30-10:40,57,64,1946.2659426845266
2025-12-17,20:30-20:50,123,125,473.70870886309126
2025-12-17,21:20-21:40,128,130,37.776138124999946
2025-12-18,07:50-08:20,47,50,98.29590297619018
2025-12-18,09:20-10:50,56,65,2620.704244970243
2025-12-18,20:30-21:10,123,127,108.48468392261509
2025-12-19,08:40-09:30,52,57,646.501475011904
2025-12-19,20:00-20:50,120,125,2107.165738321059
2025-12-19,21:10-21:40,127,130,59.081038095239194
2025-12-20,08:20-09:40,50,58,1202.8634997559486
2025-12-20,20:10-20:50,121,125,1506.9238908749999
2025-12-20,21:00-21:20,126,128,9.934404166666592
2025-12-20,21:30-21:50,129,131,33.640292857143365
2025-12-21,07:50-08:10,47,49,83.88371190476187
2025-12-21,09:40-10:50,58,65,2229.071410684522
2025-12-21,20:20-20:40,122,124,1147.3272121785744
2025-12-22,07:50-08:20,47,50,62.26449523809538
2025-12-22,09:50-10:40,59,64,1042.4222230119037
2025-12-22,20:30-21:30,123,129,742.8960090892828
2025-12-23,10:30-10:50,63,65,304.18953145237936
2025-12-23,20:30-20:40,123,124,161.6968282976186
2025-12-24,07:50-08:10,47,49,40.857090476190706
2025-12-24,10:00-10:50,60,65,810.6255113333319
2025-12-24,20:20-20:40,122,124,839.0485904166703
2025-12-25,07:50-08:00,47,48,27.213154761904775
2025-12-25,10:10-10:50,61,65,617.1652045833346
2025-12-25,20:30-21:30,123,129,683.287547511902
2025-12-26,08:50-09:30,53,57,510.45584321428964
2025-12-26,20:20-20:50,122,125,1214.0830303214334
2025-12-26,21:00-21:30,126,129,28.5704999999998
2025-12-27,09:30-09:50,57,59,84.19437966071405
2025-12-27,20:00-20:50,120,125,1950.095817083328
2025-12-28,07:50-08:20,47,50,137.77159464285705
2025-12-28,10:00-10:40,60,64,870.344092523811
2025-12-28,21:10-21:40,127,130,26.668314101191232
2025-12-29,20:30-20:40,123,124,23.88271433332875
2025-12-29,20:50-21:00,125,126,17.75593641666644
2025-12-29,21:10-21:40,127,130,47.92591641666691
2025-12-30,08:00-08:10,48,49,20.033142261904686
2025-12-30,10:30-10:50,63,65,99.39990173809517
2025-12-31,08:00-08:10,48,49,6.519049999999879
2025-12-31,10:10-10:50,61,65,459.67518690476123
2025-12-31,20:30-21:30,123,129,477.84461829762074
