date,C75,C80,L75,L80,d_bias_80,d_bias_75,d_quantile_L,d_quantile_C,d_combined_75_vs_80
2025-07-19,25985.511315763215,26553.7583570651,25922.907241103043,26518.702340056665,35.05601700843545,62.604074660172046,-595.7950989536221,-568.2470413018855,-533.19102429345
2025-07-20,52571.9878541117,53470.635058850545,52294.3002216477,53163.490710151134,307.14434869941033,277.6876324639961,-869.190488503431,-898.6472047388452,-591.5028560394348
2025-07-21,54346.81518050062,55385.09296366768,54179.535893614564,55210.01849738015,175.0744662875295,167.27928688605607,-1030.4826037655876,-1038.277783167061,-863.2033168795315
2025-07-22,55335.52813991919,56345.56932315687,55273.2402771215,56302.722973464086,42.846349692787044,62.28786279768974,-1029.4826963425876,-1010.0411832376849,-967.1948335448978
2025-07-23,57464.743785910105,58533.434910140306,57332.67958514052,58380.608999883705,152.82591025660076,132.06420076958602,-1047.9294147431865,-1068.6911242302012,-915.8652139736005
2025-07-24,55704.33725064908,56937.92877233501,55753.13201619798,56905.93430756662,31.99446476839512,-48.79476554890425,-1152.8022913686364,-1233.5915216859357,-1201.5970569175406
2025-07-25,24901.671986593377,25497.492223552115,24938.31206354437,25547.97100653373,-50.47878298161595,-36.64007695099281,-609.6589429893611,-595.820236958738,-646.2990199403539
2025-07-26,25419.710919272777,25930.30196828693,25394.49924800211,25971.062349360065,-40.76038107313434,25.211671270666557,-576.563101357955,-510.5910490141541,-551.3514300872885
2025-07-27,53455.970450044515,54307.38356598701,53196.7483684587,54004.79505697767,302.5885090093361,259.22208158581634,-808.0466885189744,-851.4131159424942,-548.8246069331581
2025-07-28,54767.9954812167,55724.90430579775,54774.82627143799,55838.33963866745,-113.43533286970342,-6.830790221290954,-1063.5133672294614,-956.908824581049,-1070.3441574507524
2025-07-29,58585.563194034556,59291.45691025882,58253.92093667228,58997.03842628127,294.418483977548,331.6422573622767,-743.1174896089942,-705.8937162242655,-411.4752322467175
2025-07-30,56938.94203196377,57670.82540253928,56696.30249956449,57348.287534860574,322.5378676787077,242.63953239928378,-651.9850352960857,-731.8833705755096,-409.3455028968019
2025-07-31,54813.15308937589,55695.81079454323,54842.32877450553,55569.91746337522,125.89333116800844,-29.175685129637714,-727.5886888696914,-882.6577051673376,-756.7643739993291
2025-08-01,25151.054997721676,25696.45357832599,25040.194593434193,25601.77088241477,94.68269591121862,110.8604042874831,-561.5762889805774,-545.3985806043129,-450.71588469309427
2025-08-02,25593.323672843697,26166.16734963998,25541.42933613346,26174.804496338766,-8.637146698783909,51.89433671023653,-633.3751602053053,-572.8436767962849,-581.4808234950688
2025-08-03,44210.61595968445,45198.79468200713,44595.01382058647,45528.882115629654,-330.08743362252426,-384.3978609020196,-933.868295043183,-988.1787223226784,-1318.2661559452026
2025-08-04,48652.76939164122,49674.57673678042,48517.52149523471,49256.28776809084,418.28896868957963,135.24789640650852,-738.7662728561336,-1021.8073451392047,-603.5183764496251
2025-08-05,48141.2744454973,49268.11229539903,48037.36283436542,49085.9409069301,182.17138846893067,103.91161113187991,-1048.5780725646764,-1126.8378499017272,-944.6664614327965
2025-08-06,50057.26169424196,51038.66809068323,50212.6808538583,51156.204377031005,-117.53628634777124,-155.4191596163364,-943.5235231727056,-981.4063964412708,-1098.942682789042
2025-08-07,49756.56434453763,50826.10966029555,49633.43589763587,50658.92174628096,167.1879140145902,123.1284469017628,-1025.4858486450903,-1069.5453157579177,-902.3574017433275
2025-08-08,24322.561338405947,24751.012968429462,24211.554400765894,24672.128478309212,78.88449012025012,111.00693764005337,-460.5740775433187,-428.45163002351546,-349.56713990326534
2025-08-09,23522.306213784243,23930.96988254846,23472.78455822309,23855.263225622177,75.70665692628245,49.52165556115142,-382.4786673990857,-408.6636687642167,-332.95701183793426
2025-08-10,46516.176539185566,47205.92675734721,46806.09793024023,47503.88197744724,-297.95522010003333,-289.9213910546605,-697.7840472070166,-689.7502181616437,-987.705438261677
2025-08-11,47897.8815296002,48569.98301931063,47553.30646088245,48167.50713650478,402.4758828058548,344.5750687177497,-614.2006756223273,-672.1014897104324,-269.6256069045776
2025-08-12,49702.097047737465,50366.89792010015,49778.69448151284,50375.331643862824,-8.433723762675072,-76.59743377537234,-596.6371623499872,-664.8008723626845,-673.2345961253595
2025-08-13,46827.37552879922,47313.694209286434,46907.531660858025,47334.57752262438,-20.883313337944855,-80.156132058808,-427.0458617663535,-486.3186804872166,-507.2019938251615
2025-08-14,48388.60482217499,49045.277514623966,48606.95605644234,49103.52768007311,-58.250165449142514,-218.35123426734935,-496.5716236307708,-656.6726924489776,-714.9228578981201
2025-08-15,23943.088358462617,24342.815896476954,23840.23067391594,24279.47634944736,63.33954702959454,102.85768454667777,-439.2456755314197,-399.72753801433646,-336.3879909847419
2025-08-16,24445.801950865334,24871.998011795502,24407.077635912032,24860.018173963093,11.97983783240852,38.72431495330238,-452.9405380510616,-426.19606093016773,-414.2162230977592
2025-08-17,47174.11497685628,47792.10529771685,47353.51822522414,48006.31240913777,-214.2071114209175,-179.40324836786021,-652.7941839136256,-617.9903208605683,-832.1974322814858
2025-08-18,46598.64500668086,47468.186747930944,46864.82332437276,47651.588119838096,-183.40137190715177,-266.178317691898,-786.7647954653366,-869.5417412500829,-1052.9431131572346
2025-08-19,46545.39276126992,47260.2113923165,46742.75265917859,47421.46961320906,-161.25822089255962,-197.3598979086746,-678.7169540304676,-714.8186310465826,-876.0768519391422
2025-08-20,51213.13906167126,51289.20328656271,51122.413983249666,51320.66046294125,-31.457176378535223,90.72507842159393,-198.24647969158104,-76.06422489145189,-107.52140126998711
2025-08-21,46694.13154852074,47333.36591973354,46794.50843590732,47449.63536797123,-116.26944823769009,-100.37688738658471,-655.126932063904,-639.2343712127986,-755.5038194504887
2025-08-22,24285.858295901286,24372.817514384617,24499.77920036552,24273.76162562014,99.05588876447655,-213.9209044642339,226.01757474537953,-86.95921848333091,12.096670281145634
2025-08-23,24027.246275623358,24421.44458915518,23965.157286042275,24385.366035427407,36.0785537277734,62.0889895810833,-420.20874938513225,-394.19831353182235,-358.11975980404895
2025-08-24,45831.97690922371,46532.89888937382,45882.84797632205,46566.75985952186,-33.86097014803818,-50.87106709834188,-683.9118831998057,-700.9219801501094,-734.7829502981476
2025-08-25,54222.27810479954,55070.2956699596,54308.43127127696,55086.42179169059,-16.126121730987506,-86.15316647742293,-777.9905204136303,-848.0175651600657,-864.1436868910532
2025-08-26,47357.13658021686,48351.18357845365,47496.95914012035,48498.93473168607,-147.75115323242062,-139.82255990349222,-1001.9755915657224,-994.046998236794,-1141.7981514692146
2025-08-27,49742.92976194835,50370.902415391654,49570.690140625884,50128.932329533476,241.9700858581782,172.2396213224638,-558.2421889075922,-627.9726534433066,-386.0025675851284
2025-08-28,51433.15332840556,51525.65724932409,51205.8345353246,51232.42365518863,293.2335941354613,227.3187930809654,-26.58911986403109,-92.503920918527,200.72967321693432
2025-08-29,25240.339797131102,25768.94296534562,25295.795581168954,25816.26392991183,-47.32096456621002,-55.45578403785112,-520.4683487428774,-528.6031682145185,-575.9241327807285
2025-08-30,23667.396864119248,24078.876332798332,23656.827584840878,24137.145710336892,-58.26937753855964,10.569279278370232,-480.31812549601455,-411.4794686790847,-469.7488462176443
2025-08-31,47378.91762187655,47785.69850644919,47397.27987606939,48016.01672767603,-230.3182212268439,-18.362254192841647,-618.7368516066417,-406.7808845726395,-637.0991057994834
2025-09-01,47870.93214049767,48846.8768955215,48052.13906143723,48959.86419750259,-112.98730198109115,-181.20692093955586,-907.7251360653609,-975.9447550238256,-1088.9320570049167
2025-09-02,44702.38382751204,45294.916775726066,44669.555408088054,45301.25466912281,-6.337893396746949,32.828419423989544,-631.6992610347588,-592.5329482140223,-598.8708416107693
2025-09-03,44390.13278976627,45166.17925898096,44702.1050301432,45505.89223182386,-339.71297284289903,-311.9722403769265,-803.787201680665,-776.0464692146925,-1115.7594420575915
2025-09-04,42113.6317372998,38543.83445728768,38659.3755015894,38954.74753643787,-410.9130791501884,3454.2562357104034,-295.37203484847123,3569.7972800121206,3158.884200861932
2025-09-05,19489.97621184706,19945.430570508946,19488.960618029887,19940.698488811944,4.732081697002286,1.0155938171737944,-451.73787078205714,-455.45435866188564,-450.72227696488335
2025-09-06,16783.426411145552,17181.118055907136,16782.500841581117,17186.900603122696,-5.782547215560044,0.9255695644351363,-404.3997615415792,-397.69164476158403,-403.4741919771441
2025-09-07,41494.58334544549,40474.56883926055,41274.78058223409,39315.87678920933,1158.6920500512206,219.80276321140263,1958.9037930247578,1020.0145061849398,2178.7065562361604
2025-09-08,51448.27393949964,49835.38062893513,51426.99807225994,49863.387031154314,-28.006402219187294,21.2758672396958,1563.6110411056288,1612.893310564512,1584.8869083453246
2025-09-09,40635.342574426104,41378.68339430655,40683.46607299432,41496.37264326312,-117.68924895657256,-48.123498568216746,-812.9065702688022,-743.3408198804464,-861.0300688370189
2025-09-10,44816.63523100626,45396.43161025628,44808.234537698285,45430.64822786881,-34.21661761253199,8.400693307972688,-622.4136901705278,-579.7963792500232,-614.0129968625552
2025-09-11,41094.891415169244,42196.89228237095,41146.397181001725,42235.67391454266,-38.78163217171095,-51.50576583248039,-1089.2767335409371,-1102.0008672017066,-1140.7824993734175
2025-09-12,19026.183114702497,19567.77599360994,19071.926055649055,19599.08934980779,-31.313356197850226,-45.74294094655852,-527.1632941587341,-541.5928789074424,-572.9062351052926
2025-09-13,17975.70727201331,18238.204570070768,18032.862187155835,18287.56642921181,-49.36185914104135,-57.15491514252426,-254.70424205597374,-262.49729805745665,-311.859157198498
2025-09-14,44366.491052190846,45513.731560669585,44163.91869495148,45237.11600199449,276.6155586750974,202.572357239369,-1073.1973070430104,-1147.2405084787388,-870.6249498036414
2025-09-15,40814.65005843932,39087.27689162682,41066.62609907476,39408.1185017553,-320.841610128482,-251.97604063543986,1658.5075973194616,1727.3731668125038,1406.5315566840218
2025-09-16,44020.47349158398,45092.97053434232,43864.864420974685,44824.47251090899,268.49802343332703,155.60907060929458,-959.6080899343069,-1072.4970427583394,-803.9990193250123
2025-09-17,42353.6245810179,43439.056285374405,42257.476125212066,43262.84030204012,176.21598333428847,96.14845580583642,-1005.3641768280504,-1085.4317043565025,-909.215721022214
2025-09-18,43157.07031157902,43332.650053503654,43198.98604413717,43190.05812926378,142.59192423987406,-41.91573255815456,8.927914873391273,-175.57974192463735,-32.987817684763286
2025-09-19,18897.27336493845,19434.21153057767,18964.38585403991,19506.69057893458,-72.4790483569086,-67.11248910145878,-542.3047248946714,-536.9381656392216,-609.4172139961302
2025-09-20,18120.31477233828,18153.299259417658,17945.725972062544,18229.345185014838,-76.04592559718003,174.58880027573468,-283.6192129522933,-32.984487079378596,-109.03041267655863
2025-09-21,42694.47883694487,42909.41415895568,42458.48824882843,42772.206354265705,137.2078046899769,235.990588116445,-313.7181054372777,-214.9353220108096,-77.7275173208327
2025-09-22,43849.72493961132,44484.51471577542,43680.76349244174,44337.362401384555,147.15231439086347,168.96144716957497,-656.5989089428112,-634.7897761640997,-487.6374617732363
2025-09-23,44552.93148047074,44812.77423729964,43852.28961072502,44494.9374679477,317.8367693519467,700.6418697457193,-642.647857222677,-259.8427568289044,57.99401252304233
2025-09-24,42622.494770502584,42992.31662339877,42734.242317395205,43202.096812500175,-209.78018910140236,-111.74754689262045,-467.8544951049698,-369.8218528961879,-579.6020419975903
2025-09-25,43686.550914119274,44429.51332046458,43681.533722431115,44485.34148214905,-55.828161684468796,5.017191688159073,-803.8077597179363,-742.9624063453084,-798.7905680297772
2025-09-26,18744.113086692803,19179.176176770492,18762.274220700605,19204.05836024387,-24.882183473378973,-18.161134007801593,-441.78413954326606,-435.0630900776887,-459.94527355106766
2025-09-27,18920.012647918997,19171.219300168348,18691.744432891475,19128.734458364303,42.48484180404557,228.26821502752136,-436.99002547282726,-251.20665224935146,-208.7218104453059
2025-09-28,45134.23111018741,45662.97167737516,44966.09615329047,45701.75314077015,-38.781463394996535,168.1349568969381,-735.6569874796842,-528.7405671877495,-567.5220305827461
2025-09-29,48657.74211681331,46885.21113522325,48473.384826480346,46479.311634702906,405.8995005203469,184.3572903329623,1994.0731917774392,1772.5309815900546,2178.4304821104015
2025-09-30,46135.57475649832,46302.066393775494,45897.57976295445,46164.97784249235,137.08855128314462,237.9949935438708,-267.39807953790296,-166.49163727717678,-29.403085994032153
2025-10-01,40300.71056473357,41277.403199522305,39780.97462422346,40721.76117799273,555.642021529573,519.7359405101088,-940.7865537692705,-976.6926347887347,-421.05061325916176
2025-10-02,41027.42906121041,42044.683049375446,40705.97502592012,41695.20723825995,349.47581111549516,321.45403529029136,-989.2322123398335,-1017.2539881650373,-667.7781770495421
2025-10-03,16206.353672249088,16651.851438211197,16109.427271674473,16495.806687612487,156.04475059871038,96.9264005746154,-386.37941593801406,-445.49776596210904,-289.45301536339866
2025-10-04,16389.637863086515,16817.45442007237,16365.227503475704,16795.69311981145,21.76130026091778,24.4103596108107,-430.46561633574674,-427.8165569858538,-406.05525672493604
2025-10-05,39795.681437903266,40564.25232870963,39661.645356992216,40365.755821743725,198.49650696590106,134.0360809110498,-704.1104647515094,-768.5708908063607,-570.0743838404596
2025-10-06,39711.63584992542,39670.69155095138,39628.11118590457,39604.61610364645,66.075447304931,83.52466402084974,23.495082258123148,40.944298974041885,107.01974627897289
2025-10-07,40674.200306384155,41380.258958221595,40524.09999618951,41193.56988286598,186.68907535561448,150.10031019464805,-669.4698866764738,-706.0586518374403,-519.3695764818258
2025-10-08,39843.436189540764,39131.966932285155,39623.112741125246,39055.45546828752,76.5114639976382,220.32344841551821,567.6572728377287,711.4692572556087,787.9807212532469
2025-10-09,41674.45667133349,41734.00930821255,42044.0537785645,41732.22391669654,1.7853915160158067,-369.5971072310058,311.8298618679619,-59.55263687905972,-57.76724536304391
2025-10-10,16531.42221130849,16761.244176520024,16665.563947451403,16848.91751582319,-87.67333930316454,-134.14173614291212,-183.3535683717855,-229.8219652115331,-317.49530451469764
2025-10-11,16767.473788906438,16897.746709463176,16809.252002348287,16904.855389928118,-7.108680464942154,-41.77821344184849,-95.60338757983118,-130.27292055673752,-137.38160102167967
2025-10-12,40218.420148590696,40807.47173868163,40414.06257190973,40913.242555312994,-105.77081663136778,-195.6424233190337,-499.1799834032645,-589.0515900909304,-694.8224067222982
2025-10-13,41209.678684084414,41426.8442792825,41302.97404076801,41564.54758095398,-137.70330167147767,-93.29535668359313,-261.57354018597107,-217.16559519808652,-354.8688968695642
2025-10-14,42138.706605713116,42879.54051420672,42206.77382398409,42833.21258450714,46.32792969957518,-68.06721827097499,-626.4387605230513,-740.8339084936015,-694.5059787940263
2025-10-15,42902.50455320262,43680.73011943755,43184.9055870738,43881.58867311316,-200.85855367561453,-282.4010338711814,-696.6830860393602,-778.2255662349271,-979.0841199105416
2025-10-16,43273.6965873302,43920.38936360871,43445.338454673314,44095.81489167069,-175.42552806198364,-171.6418673431108,-650.4764369973782,-646.6927762785053,-822.118304340489
2025-10-17,17025.438321131984,17337.171157839635,16914.18072284853,17217.47001875903,119.70113908060375,111.25759828345326,-303.2892959105011,-311.7328367076516,-192.03169762704783
2025-10-18,17294.450327838767,17675.442668754098,17312.187659303847,17614.39851813701,61.044150617086416,-17.737331465079478,-302.2108588331648,-380.9923409153307,-319.9481902982443
2025-10-19,43353.646231907886,43784.22960769484,43044.393594998575,43854.567761402934,-70.33815370809316,309.25263690931024,-810.1741664043584,-430.583375786955,-500.92152949504816
2025-10-20,45611.86069150212,46600.36692057558,45708.461080559624,46609.71006855915,-9.343147983570816,-96.60038905750116,-901.2489879995264,-988.5062290734568,-997.8493770570276
2025-10-21,46141.58332554231,46580.90469204314,45785.26497337981,46329.532791658996,251.371900384147,356.3183521625033,-544.267818279186,-439.32136650082975,-187.94946611668274
2025-10-22,45351.36237089354,45112.39413540319,45308.48210873844,45161.67138206774,-49.27724666454742,42.880262155100354,146.81072667070111,238.9682354903489,189.69098882580147
2025-10-23,47178.870876361485,47953.70861950798,47424.86792484025,48169.23350110089,-215.52488159290806,-245.99704847876274,-744.3655762606431,-774.8377431464978,-990.3626247394059
2025-10-24,18177.803473091168,17785.628695395826,18197.855639376798,17776.5882561297,9.040439266125759,-20.052166285629937,421.2673832470973,392.1747776953416,401.2152169614674
2025-10-25,17566.00375767338,17881.820559810294,17611.39035001295,17945.604836678824,-63.78427686852956,-45.38659233956787,-334.2144866658746,-315.8168021369129,-379.60107900544244
2025-10-26,45329.591021199325,45892.27737196812,45606.79584546239,46144.262633600134,-251.98526163201313,-277.2048242630626,-537.4667881377463,-562.6863507687958,-814.671612400809
2025-10-27,46624.64007171153,46933.38304171032,46031.22250674978,46408.39425226212,524.9887894482017,593.4175649617537,-377.1717455123435,-308.7429699987915,216.2458194494102
2025-10-28,46496.528400696894,46851.484310062544,46040.486370766776,46356.77601706359,494.7082929989556,456.0420299301186,-316.28964629681286,-354.95590936564986,139.75238363330573
2025-10-29,49631.18627132875,49391.16590774129,49029.2232014323,48835.81879749711,555.3471102441836,601.9630698964465,193.40440393519384,240.0203635874568,795.3674738316404
2025-10-30,45011.78089805977,45284.222684252025,44657.3306829524,45119.933681859766,164.28900239225914,354.4502151073684,-462.60299890736496,-272.4417861922557,-108.15278379999654
2025-10-31,18799.064035454667,18857.917833600695,18735.919585591102,18754.951152795406,102.9666808052898,63.14444986356466,-19.03156720430343,-58.853798146028566,44.11288265926123
2025-11-01,18123.379734879552,18522.87366250144,18088.559911708755,18451.512896950015,71.36076555142427,34.81982317079746,-362.95298524125974,-399.49392762188654,-328.1331620704623
2025-11-02,50146.208922749334,50421.204389911276,49684.93880580421,49902.93647995326,518.2679099580128,461.27011694512476,-217.99767414905364,-274.99546716194163,243.27244279607112
2025-11-03,48949.94357737923,49835.7426720703,48607.57860613241,49435.365905881976,400.37676618832484,342.36497124681773,-827.7872997495651,-885.7990946910722,-485.4223285027474
2025-11-04,47516.16157822595,47914.53576779239,47182.64399869598,47351.048919112654,563.486848679735,333.5175795299656,-168.40492041667312,-398.3741895664425,165.11265911329247
2025-11-05,49593.286977234646,50427.35128104742,49461.8056706652,50200.361083685915,226.99019736150512,131.48130656944704,-738.5554130207165,-834.0643038127746,-607.0741064512695
2025-11-06,49854.874513970615,50416.05022658146,49553.38439411728,50272.99299617518,143.05723040628072,301.49011985333345,-719.608602057895,-561.1757126108423,-418.1184822045616
2025-11-07,18694.444505862706,18901.484385719934,18819.79099858089,19048.62141713116,-147.1370314112246,-125.34649271818489,-228.8304185502675,-207.0398798572278,-354.1769112684524
2025-11-08,18694.464469690676,19003.052200565944,18691.98691105866,18992.554494255182,10.497706310761714,2.4775586320174625,-300.56758319652363,-308.5877308752679,-298.09002456450617
2025-11-09,49221.23964173803,50018.67339788774,49121.5794920243,49780.53467495171,238.13872293602617,99.66014971373079,-658.9551829274133,-797.4337561497086,-559.2950332136825
2025-11-10,51973.53470828337,52677.18399220651,51925.0864706471,52508.71871777611,168.46527443040395,48.4482376362721,-583.6322471290114,-703.6492839231432,-535.1840094927393
2025-11-11,50841.56695667561,51622.65652480894,50660.72568237813,51413.963006333106,208.69351847583312,180.84127429748332,-753.2373239549779,-781.0895681333277,-572.3960496574946
2025-11-12,50573.89778739431,51220.60596822039,50522.077130113146,51101.2330845875,119.37288363289554,51.8206572811614,-579.1559544743504,-646.7081808260846,-527.335297193189
2025-11-13,50195.67964520786,50210.538139227996,50215.98320237292,50481.39552249278,-270.8573832647817,-20.30355716505437,-265.41232011985994,-14.858494020132639,-285.7158772849143
2025-11-14,19105.042232682197,19436.26544192611,19110.073026828886,19437.558825544013,-1.2933836179036007,-5.030794146689004,-327.4857987151263,-331.2232092439117,-332.5165928618153
2025-11-15,20262.30812209337,20812.253911130814,20130.05260679087,20679.157038077894,133.09687305292027,132.25551530250232,-549.1044312870254,-549.9457890374433,-416.84891598452305
2025-11-16,51363.67515594957,51436.738509336064,51618.940649023534,51773.70524238956,-336.96673305349395,-255.26549307396635,-154.7645933660242,-73.0633533864966,-410.03008643999055
2025-11-17,52347.4590322474,52497.44724580087,52598.18199749961,52906.1733222974,-408.7260764965322,-250.72296525220736,-307.9913247977893,-149.98821355346445,-558.7142900499966
2025-11-18,50947.566777259286,51158.996547693925,50410.61337358681,50618.29974385063,540.696803843297,536.9534036724726,-207.68637026381475,-211.42977043463907,329.2670334086579
2025-11-19,53533.61862888325,54133.346548782705,53686.10835389025,54250.334167975416,-116.98761919271055,-152.4897250070062,-564.2258140851627,-599.7279198994584,-716.7155390921689
2025-11-20,51181.35560848871,51721.27681265817,51741.52055914006,52086.21986256308,-364.9430499049049,-560.1649506513495,-344.69930342301814,-539.9212041694627,-904.8642540743676
2025-11-21,19735.42105712347,20039.94369394161,19762.924640722154,20043.492122100844,-3.5484281592362095,-27.50358359868551,-280.56748137869,-304.5226368181393,-308.0710649773755
2025-11-22,21326.927210266524,21855.231047918143,21013.286944457002,21472.414758710616,382.816289207527,313.6402658095212,-459.1278142536139,-528.3038376516197,-145.48754844409268
2025-11-23,52056.62975138734,52804.55213247009,52353.268632555766,52881.67232638497,-77.12019391488138,-296.6388811684228,-528.4036938292047,-747.9223810827461,-825.0425749976275
2025-11-24,50808.14744394983,51386.393486337016,50623.243698704566,51091.84611767881,294.5473686582045,184.90374524526123,-468.60241897424567,-578.2460423871889,-283.69867372898443
2025-11-25,55797.11458698431,56392.244396625945,55450.65449729565,56111.00086769312,281.24352893282776,346.46008968866226,-660.3463703974703,-595.1298096416358,-313.88628070880804
2025-11-26,54433.369432453466,54978.22735171285,54531.133164886516,55201.44726678357,-223.2199150707238,-97.76373243304988,-670.3141018970564,-544.8579192593825,-768.0778343301063
2025-11-27,52839.289905930484,53468.15004415115,53056.48340385642,53542.70635619096,-74.55631203980738,-217.19349792593857,-486.2229523345377,-628.8601382206689,-703.4164502604763
2025-11-28,20184.477614834854,20742.95703780061,20066.6202757303,20479.709734842865,263.247302957745,117.85733910455383,-413.08945911256524,-558.4794229657564,-295.2321200080114
2025-11-29,23343.24477535405,23794.10316595315,23143.008764979393,23627.60881998111,166.49434597204163,200.23601037465778,-484.6000550017161,-450.85839059909995,-284.3640446270583
2025-11-30,55235.55855172521,55671.854665143364,55543.313671898766,56119.54750246913,-447.6928373257688,-307.75512017355504,-576.233830570367,-436.29611341815325,-883.988950743922
2025-12-01,74553.43653529415,73797.52679575571,72575.38434182748,71605.35507343097,2192.1717223247397,1978.0521934666758,970.029268396509,755.9097395384451,2948.081461863185
2025-12-02,72400.35450767547,71455.06814684437,71208.53170566316,70239.28521100037,1215.7829358439922,1191.822802012306,969.2464946627879,945.2863608311018,2161.069296675094
2025-12-03,68589.89303245398,67489.83530312317,67739.94347161641,66580.86635714192,908.9689459812507,849.9495608375728,1159.077114474494,1100.057729330816,2009.0266753120668
2025-12-04,67226.0273254061,66730.64296016899,65676.57230709714,65035.36872655676,1695.274233612232,1549.4550183089596,641.2035805403866,495.38436523711425,2190.658598849346
2025-12-05,26170.62169867093,26782.638549276573,26221.258038046733,26777.75079501959,4.887754256982589,-50.6363393758038,-556.492756972857,-612.0168506056434,-607.1290963486608
2025-12-06,27012.84887692784,27672.487686128716,26959.631741133508,27606.970319293338,65.5173668353782,53.217135794333444,-647.3385781598299,-659.6388092008747,-594.1214423654965
2025-12-07,63639.138371050714,63382.62378938914,62634.4192788361,63215.51934950889,167.1044398802478,1004.719092214611,-581.1000706727864,256.5145816615768,423.6190215418246
2025-12-08,66504.3331785024,67392.19583280964,66540.1540630285,67356.08393461324,36.11189819639549,-35.82088452609605,-815.9298715847399,-887.8626543072314,-851.7507561108359
2025-12-09,61556.37452599484,62053.48996603249,61553.2609247288,61973.569395432605,79.92057059988292,3.1136012660426786,-420.30847070380696,-497.1154400376472,-417.1948694377643
2025-12-10,62363.56753818883,61413.43044303375,61511.954656410664,61433.80926320436,-20.378820170612016,851.6128817781646,78.14539320630138,950.137095155078,929.758274984466
2025-12-11,60971.754901672815,61841.52256033548,60983.47327007936,61746.93182145966,94.59073887582053,-11.718368406545778,-763.4585513802958,-869.7676586626621,-775.1769197868416
2025-12-12,26909.785003612174,27586.514496067495,27127.873465340897,27688.74906323588,-102.23456716838336,-218.0884617287229,-560.8755978949812,-676.7294924553207,-778.9640596237041
2025-12-13,26518.21662149328,27153.765866438862,26610.18987192471,27229.43186771032,-75.66600127145648,-91.97325043143064,-619.2419957856073,-635.5492449455814,-711.2152462170379
2025-12-14,63070.14764209387,62496.0266143221,62788.52701702189,62353.49856219849,142.52805212361272,281.62062507198425,435.0284548233976,574.1210277717691,716.6490798953819
2025-12-15,62366.45743893494,63002.33833666102,62541.7677762061,63116.08821576303,-113.74987910201162,-175.310337271163,-574.3204395569337,-635.8808977260851,-749.6307768280967
2025-12-16,62583.861788142116,63369.781265239726,62536.88033750289,63339.63462974928,30.146635490447807,46.98145063922857,-802.7542922463908,-785.9194770976101,-755.7728416071623
2025-12-17,61931.91852380985,62623.95827019826,61990.44845146779,62674.34301014142,-50.38473994316155,-58.52992765793897,-683.89455867363,-692.0397463884074,-742.4244863315689
2025-12-18,61080.87022677647,62021.32347635195,61168.23227462376,62112.92807804693,-91.60460169497674,-87.36204784729489,-944.6958034231648,-940.4532495754829,-1032.0578512704597
2025-12-19,25945.694734348133,26521.15030628515,25940.40254868849,26501.84648642041,19.303819864740944,5.292185659644019,-561.4439377319213,-575.4555719370182,-556.1517520722773
2025-12-20,26300.142656538563,26951.507757633404,26398.407043905194,27024.843471750617,-73.33571411721277,-98.26438736663113,-626.4364278454232,-651.3651010948415,-724.7008152120543
2025-12-21,62833.30391945888,63106.68810399296,62874.57985837365,63145.625190992,-38.93708699904528,-41.27593891476863,-271.04533261835604,-273.3841845340794,-312.3212715331247
2025-12-22,61607.932124551735,62419.91638304912,61652.12772836173,62495.610845907264,-75.69446285814047,-44.1956038099961,-843.4831175455329,-811.9842584973885,-887.678721355529
2025-12-23,62135.3546530219,63003.221256771554,62246.36618221482,63097.40192301247,-94.18066624091443,-111.0115291929178,-851.035740797648,-867.8666037496514,-962.0472699905658
2025-12-24,62033.148867961616,62953.67989286294,62058.145448745796,62949.204316094685,4.475576768258179,-24.99658078417997,-891.0588673488892,-920.5310249013273,-916.0554481330691
2025-12-25,61654.83510581857,61848.76450519805,61572.015971585715,61983.58007507729,-134.81556987923977,82.81913423285732,-411.5641034915752,-193.92939937947813,-328.7449692587179
2025-12-26,26699.182793793098,27348.5534283026,26554.03499482484,27172.446736596994,176.10669170560504,145.14779896825712,-618.4117417721536,-649.3706345095015,-473.2639428038965
2025-12-27,26586.68764556388,27403.780195094554,26502.322184328827,27212.07144525313,191.70874984142574,84.36546123505468,-709.7492609243018,-817.0925495306728,-625.3837996892471
2025-12-28,61628.064739792535,62414.460841714135,61439.20088200943,62238.29056468321,176.17027703092754,188.86385778310796,-799.0896826737808,-786.3961019216003,-610.2258248906728
2025-12-29,62797.587868271825,63538.733123322665,62611.15560267937,63280.852650937886,257.88047238477884,186.43226559245522,-669.6970482585166,-741.1452550508402,-483.26478266606136
2025-12-30,62167.941772105696,62841.54632013367,61996.96013636456,62691.548319777015,149.99800035665248,170.98163574113278,-694.588183412452,-673.6045480279718,-523.6065476713193
2025-12-31,62845.10118022944,63623.633116920915,62592.278872525516,63378.01127042518,245.62184649573464,252.82230770392198,-785.7323978996646,-778.5319366914773,-532.9100901957427
