企业代号,F1,F2,F3,F4,F7,F8,F9,F10
E308,-0.04454388326186638,-2.2010490927273323,-0.5197025481247716,-1.896074552009738,0.5836575875486382,0.13300248138957815,0.4232882230578128,0.26212265209794305
E309,-2.185850116532281,-2.6498929370510074,-0.9321128407893503,-0.20949010164735793,0.2789046653144016,0.32701421800947866,0.3039129078490162,0.1270134245509019
E310,-1.4605107121923866,-2.657763962489329,-0.31509223219346977,0.03482065269773276,0.2696025778732546,0.12337011033099297,0.2096493907920861,1.7678626963677142
E311,-1.0604607528946177,-2.661434827915785,-0.4532246860144437,0.24999291857473688,0.3238993710691824,0.15631691648822268,0.25430865199536357,5.0
E312,2.6948686464401908,0.9551508124456031,-1.4378876027844179,1.9842620681092746,0.1517626827171109,0.45973645680819913,0.3423372033420058,-0.028393512633211382
E313,-3.106674959436785,-2.84209929624631,-0.6560321190528585,0.10575155733232039,0.32628398791540786,0.5286195286195287,0.4392606554244955,0.40178816552660235
E314,-1.8380474732674255,-2.835449613428447,-0.034983119940831045,0.7684670849880222,0.4955964771817454,0.8267716535433071,0.6816037101196304,0.8043023788893151
E315,-2.215543653855506,-2.6694595629541937,-0.6445662408661318,-0.38339901854328645,0.24484536082474226,0.4468354430379747,0.3602854173237805,0.10708237204033844
E316,-2.70674518989497,-2.931991874567991,-0.8018285745886505,-0.2938145298582369,0.2803129074315515,0.8048245614035088,0.6026267089629698,0.749327486871944
E317,-3.2838159848740016,-3.2163732057508816,-0.6840966980072638,-0.3426531227557685,0.2401129943502825,0.3062200956937799,0.27515904224881155,5.0
E318,-3.09777494945262,-3.0259097890443423,-1.2504401854023404,-0.8352902357857017,0.4766666666666667,0.5232273838630807,0.5004887642771387,0.10339589313432368
E319,-2.8595203118911243,-2.6587248313213148,-1.0399135842846476,-0.4691438022657668,0.33516483516483514,0.11455525606469003,0.2504579539794233,-0.17946103248865147
E320,-3.5374745316345835,-3.144414692032665,-1.663437942307927,-0.4673634735987059,0.46311475409836067,0.9285714285714286,0.7337302547335665,5.0
E321,-3.227770992380981,-2.953574629779638,-1.107750926965975,-0.9789297477732578,0.7777777777777778,0.13817330210772832,0.5585830882779624,0.4464095765723959
E322,-1.9452297638628382,-2.5127466626066077,0.16789486494684802,0.3686165779727239,0.2323008849557522,0.7693181818181818,0.5682491381547615,1.5196491351046149
E323,-2.990395411686339,-3.0330725032761543,-1.5072964407593408,-0.9355155184149233,0.2435129740518962,0.5818181818181818,0.44598820905143577,5.0
E324,-0.38255780193665456,0.6931828057502134,-2.2768236085361258,1.169426891311267,0.6224552745219001,0.53125,0.5786523702881264,-0.23422266786224152
E325,0.9181155891076221,-0.6737429726727483,0.4300505056961817,-0.15422176776528285,0.4641509433962264,0.42727272727272725,0.44609308542426507,-0.017514380682957686
E326,-3.2764550352801507,-2.7671592919615953,-1.6738161303050554,-0.5113238523034691,0.4405594405594406,0.4393939393939394,0.43997707590405893,0.0008717363118555185
E327,-3.0251263722784345,-2.5325627203687358,-1.4720524561183308,-0.2665012087273506,0.45416666666666666,0.974169741697417,0.7600243570932196,-0.33757572163650607
E328,-3.158186814635884,-3.069598495238541,-0.980604175963311,-0.25482715930822436,0.578494623655914,0.35365853658536583,0.4794425878551571,2.1174189527018896
E329,-3.7928780957685593,-3.315727044808714,-1.5315783095450326,-0.43323856658250487,0.8,0.6821705426356589,0.7434233818087206,1.6684219318492888
E330,2.588380255498853,-1.0247624799726678,2.4048687771082586,-0.6964601498705567,0.30131004366812225,0.5143623132899272,0.4215188796176578,0.4557856894773231
E331,-3.691812197359946,-3.3443041424319837,-0.9641662214479594,-0.200174036896073,0.20833333333333334,0.6842105263157895,0.5057404581893302,0.763889417917578
E332,-2.4592255759360624,-2.1003800192716224,-1.0620162862169298,0.17253464827936824,0.3715651135005974,0.9819587628865979,0.742396001329644,-0.6777627836739207
E333,-3.1021214143056315,-3.170327094676423,-1.1832698083885915,0.0002569644041698069,0.24852767962308597,0.9197080291970803,0.6736575044146739,0.5505345160446089
E334,-3.5235803598462714,-3.0703694814352414,-0.9238950652999429,-0.07122500894703439,0.6,0.6243654822335025,0.6123039504219592,1.2230612190901566
E335,-3.107822398585741,-3.1026499960193705,-1.6272467542088076,-0.9649766653712281,0.5261958997722096,0.8176470588235294,0.6875423033311672,5.0
E336,-3.9332447469589984,-3.4618377527260265,-1.758441926411028,-0.8148174355945086,0.8571428571428571,0.5471698113207547,0.7190579531483573,5.0
E337,-3.005808361683895,-3.0139549841625985,-1.002923259435928,-0.9502360323645949,0.30434782608695654,0.1816976127320955,0.25064080046592463,-0.36353662035989476
E338,-3.602009455576182,-3.2868942454807257,-1.2873014153302145,-0.15697845645303335,0.30952380952380953,0.8651685393258427,0.6497390207234531,0.05692831339551663
E339,-3.6583403124476126,-3.258891143330396,-1.0495658674049122,-0.03829341125385214,0.5079365079365079,0.2727272727272727,0.40766386974074015,5.0
E340,-3.764370770362855,-3.462792731340483,0.5735925174854661,-0.4422452110791147,0.9090909090909091,0.32926829268292684,0.6836899478411486,-0.20100571739434356
E341,-3.8179893257826856,-3.3391669649820788,-1.6546153318906438,-0.47171639086571737,0.660377358490566,0.32,0.5188922121245305,5.0
E342,-3.419884517981568,-3.196109530880723,-1.550945389371498,-0.8868291866599016,0.4448669201520912,0.44025157232704404,0.44256526274779046,0.33276128665059873
E343,-3.5508237261493254,-3.3767631548530725,-0.6377915318669778,-0.4005639318650914,1.0,0.8660508083140878,0.9354261068041357,1.0336605933359622
E344,-3.706075816643342,-3.3966452119479285,-0.3463793239841568,0.215580970541734,0.371900826446281,0.22580645161290322,0.30765140849786243,0.1127850983928679
E345,-3.669189445075662,-3.361327832508744,-1.630196695151435,-0.47854536122112057,0.1976284584980237,0.5172413793103449,0.391532662800419,0.407057568758872
E346,-2.79139523285586,-3.057686480354702,-1.0086278494669287,-0.26407613547234626,0.3346774193548387,0.1937984496124031,0.27346555002247147,0.18787490388667513
E347,-3.6559812356446506,-3.3833970591744227,-1.8395877841594714,-1.3643515585588044,0.27586206896551724,0.28095238095238095,0.2784188584280415,-0.040202656609417686
E348,0.09188189713637271,-2.131072172254871,0.7644772998946762,-1.003247914935609,0.43,0.2176153665963926,0.34077591447964917,0.31381177641482705
E349,-3.88572554316406,-3.413193394399551,-1.533165539189504,-0.07588440675763573,0.5555555555555556,1.0,0.8089010988089465,-0.6777627836739207
E350,-3.444949825711653,-3.349087154458134,-1.4312240028558143,-0.14900860805041913,0.4069952305246423,0.26666666666666666,0.3440612073315719,3.1220764569520365
E351,-3.806019566645571,-3.43723182800458,-1.4422610844260022,-0.4484357292533105,0.32673267326732675,0.6666666666666666,0.5249755633478849,5.0
E352,-2.8866226648764326,-2.862114956482694,-1.0531014986371037,0.441946655811273,0.4522207267833109,0.19230769230769232,0.347480815479888,-0.1599816840715852
E353,-3.6330858646758255,-3.3874702174889815,-1.0572048588711842,-0.38946795892640335,0.23076923076923078,0.275,0.2538497960111673,-0.30077770298481876
E354,-3.5853314937313017,-3.376319816699029,-0.9192350182318627,-0.532582911123633,0.7313432835820896,0.38390092879256965,0.5840560425029563,0.09366135295898728
E355,-3.7147957700095984,-3.3531193656297686,-1.6039670396480503,-0.6398415895959092,1.0,0.21505376344086022,0.723273157655556,2.018487767114758
E356,-3.801601656809584,-3.399462705118268,-1.507139732932694,-0.1820452953002655,1.0,0.9790575916230366,0.9895841974573717,1.5876131788237278
E357,-3.803847098513196,-3.4349099472682876,-1.4193356434905662,-0.517670009295075,0.8,0.6883116883116883,0.7462482764691946,1.3779499530204184
E358,-3.6385309538009256,-3.5645482761424065,1.5443143484733195,0.10393932504835554,1.0,0.5681063122923588,0.8132480501256745,0.9023885652732073
E359,-3.752467188125593,-3.4386540052752084,-1.1835406227727399,-0.588052751739326,1.0,0.448559670781893,0.7749857347886993,5.0
E360,-4.002873652060071,-3.494536066094171,-1.963845449452499,-1.4764326603538735,1.0,1.0,1.0,-0.6777627836739207
E361,-3.629612029241066,-3.2830431642893645,-1.7840002441008105,-1.002165321595804,0.867816091954023,0.3220338983050847,0.6545267760420206,0.09736308181187539
E362,-3.632449829460516,-3.3963009955315737,-0.28688803325664297,0.03584252236689777,0.2619047619047619,0.6952380952380952,0.5253332815359621,-0.6777627836739207
E363,-3.750273735644646,-3.4797441774225466,-0.6993586814381011,-0.4780422480925103,0.18181818181818182,0.5384615384615384,0.4018698045648841,5.0
E364,-3.4067891532419727,-3.3305305939388465,-0.6071509094411485,-0.16721882943806454,0.5214285714285715,0.22388059701492538,0.40125445593899656,-0.1394917722189218
E365,-3.700040335459348,-3.313184476071816,-1.534664677942014,-0.607424317741023,0.45384615384615384,0.5340909090909091,0.4955953140085671,1.6887575680897386
E366,-3.912462243294097,-3.438157823540774,-1.625879345341793,-0.2816758617061658,0.8571428571428571,0.8,0.8290638930598233,0.3771640570898573
E367,-3.7435764332331565,-3.4767243738303493,-0.04760726943728488,-0.07435214127825972,0.32,0.7395348837209302,0.5697858563706762,-0.2049018108804756
E368,-3.880294802819188,-3.4605323132455754,-1.540540560935944,-0.9606629911729408,0.3333333333333333,0.8125,0.6209941066995367,1.0605319470981156
E369,-3.6193893078808794,-3.361797848271571,-1.4137630853382432,-0.5190702753882587,0.39751552795031053,0.6869158878504673,0.5611916036181448,-0.24118558411223834
E370,-3.511260798650839,-3.3525193507166433,-0.76658334244272,-0.3487952201047917,1.0,0.3032128514056225,0.7388971624175884,1.0004176772729876
E371,-3.8740570272674524,-3.4413535142848715,-1.7136836248660847,-0.6179229168661797,0.5432098765432098,0.625,0.5855347854628661,0.13674319422809122
E372,-3.1502287379985283,-3.2628692893967224,-0.46171143817506455,-0.24688430436381653,0.6481481481481481,0.3651877133105802,0.5260504195896455,-0.15879215800305457
E373,-2.8938240254177594,-2.510251000678466,-1.7341649824101906,0.3025370236145279,0.48127128263337116,0.7410714285714286,0.6248235389821947,3.0142625491583983
E374,-3.720429496682482,-3.4511412442588614,-1.9212059170935785,-1.7285158712785125,1.0,0.27309236947791166,0.7330004919053807,5.0
E375,-3.6413142069974818,-3.367831384130169,-1.5351549397941848,-0.5986038922129824,1.0,0.08222811671087533,0.7094932921380642,0.4253919209270036
E376,-3.9858515824063523,-3.5143241619678944,-1.9322477829130131,-1.3443003441481078,1.0,0.6037735849056604,0.825997137352737,5.0
E377,-3.8047574326243123,-3.4968303622187054,-1.5470320279677174,-1.3127506501136237,0.6363636363636364,0.42528735632183906,0.541215305185085,0.9593881787565106
E378,-2.894052095401102,-3.2147929910184834,-1.0028779824452554,-0.44799328105195857,0.7644508670520231,0.23756906077348067,0.5660495502928095,5.0
E379,-3.1063828444174413,-3.269702461381166,-1.6317109701755044,-1.4320485827883862,0.3194805194805195,0.4602510460251046,0.39616841601441777,-0.4517426004767761
E380,-3.80957725747394,-3.610421236736908,1.480819147088102,0.3361969625631917,1.0,0.9680851063829787,0.9841719293905266,4.750393144528996
E381,-0.8450496500666987,0.3476185015812279,-2.2210187751830217,1.7668420464892707,0.38837081733406476,0.8048780487804879,0.6319258521240506,1.0664906341097016
E382,-3.8732286980449917,-3.432465503918601,-1.5343464201263801,-0.07688048694827142,1.0,0.06818181818181818,0.7087484604323944,4.638263532037834
E383,-3.8718959557860533,-3.5633906753667497,0.1428499002288709,-0.16819130190084214,0.6923076923076923,0.9444444444444444,0.8280293622421785,5.0
E384,-3.5883889269625064,-3.285220982973888,-1.2849043048771533,-0.2840492628930945,0.2834008097165992,0.96875,0.7137200366558389,5.0
E385,-4.082273639979069,-3.6279596329691115,-1.7257951528928215,-2.482683374118785,0.8064516129032258,0.7142857142857143,0.7617638366274903,5.0
E386,-3.5705569427791826,-3.329317127244963,-1.2263547399749908,-0.19893802810310343,0.341645885286783,0.8939393939393939,0.6767013931454998,-0.6179714169434878
E387,-3.9061075874287092,-3.4708204310073345,-1.7489615690713156,-0.8159659970143017,1.0,0.8617021276595744,0.9334159193020648,0.43041547107585193
E388,-3.3939269475239824,-3.328229099959474,-1.4632032311753795,-0.5838053204524964,0.6301369863013698,0.4632768361581921,0.5530361870735572,0.010358981678775473
E389,-3.8982963240545656,-3.447746843755243,-1.586218843021508,-0.20933067951341303,1.0,1.0,1.0,5.0
E390,-3.9114017030730017,-3.4471202751711947,-1.5645767127569707,-0.06898708037367406,0.3125,1.0,0.7408293494456061,0.5267905176674631
E391,-3.6333729713889604,-3.398802359248429,-1.3074249782067275,-0.7970946753156909,1.0,0.1742857142857143,0.7177658079778116,-0.24047901637014452
E392,-3.576215802456879,-3.3908541637267433,-1.4519070212469793,-0.7095015894973153,0.5754189944134078,0.09615384615384616,0.41252429095867493,0.4386072492168914
E393,-3.3087744899702267,-3.3165326616754354,-0.9119362357971932,-0.8167414350112416,0.875,0.28171334431630973,0.6499951570457582,0.04646579719838598
E394,-3.150329127697534,-3.2788494939202533,-1.525507811340043,-0.9941378830258731,0.27223230490018147,0.7974683544303798,0.5958465423870324,5.0
E395,-3.570932700978532,-3.4015141765424484,-1.0850994805407013,-1.2821805687461616,0.3795620437956204,0.381294964028777,0.38042949063132236,-0.597113577806659
E396,-3.709383852890484,-3.4140507145175047,-1.2808817380531528,-0.41731221962518983,0.2890995260663507,0.6285714285714286,0.48922416987926665,-0.46863445383565633
E397,-3.7957781860243887,-3.5076211258390435,-2.159110367254008,-2.3722281057339916,0.9473684210526315,0.2677595628415301,0.6961329286497095,0.08806331996851409
E398,-3.8309381578602757,-3.4258558640105914,-1.5455735050214536,-0.12401089173234961,0.6351351351351351,0.6741573033707865,0.6549369090115844,0.2984693695208167
E399,-3.9231837445299362,-3.476705181403695,-1.7137817806198232,-0.5687623791385843,0.8076923076923077,0.47368421052631576,0.6620965168339373,5.0
E400,-3.8517753527910648,-3.4528363919998677,-1.722942182515429,-0.8014627760679436,0.9375,0.39552238805970147,0.7194943396081894,-0.27101343447289106
E401,-3.993873024676573,-3.601691376283896,-2.415625549742651,-3.019455942939755,0.5357142857142857,0.5454545454545454,0.5406063526612465,5.0
E402,-3.8961770406603358,-3.4875155233878448,-0.725510250881945,0.04038036020964052,0.9649122807017544,0.96,0.9624592743199738,-0.3073622508752698
E403,-3.820390697884663,-3.440789036697182,-1.6916275562854066,-0.6157233146331001,0.2727272727272727,0.8571428571428571,0.6360322487265392,-0.4523888587829266
E404,-4.00394546882816,-3.496041800310247,-2.1073170998518216,-1.8192258378245003,0.6896551724137931,0.8571428571428571,0.7779197048500954,-0.33346056232138244
E405,-4.10235893364697,-3.6353870531890746,-2.435123147378455,-2.9927768433604482,0.8888888888888888,0.2222222222222222,0.6478835438717,-0.557018598092529
E406,-3.917089591258384,-3.4886131156572784,-1.3172682313643993,-0.6094821651821473,0.23076923076923078,0.8387096774193549,0.6150968870294747,0.40195394054243383
E407,-3.7296503577267064,-3.4141428260760636,-0.9128237300052329,-0.33436171759621286,0.37583892617449666,0.8863636363636364,0.6807699296736627,1.8550444014765093
E408,-3.9417343137833876,-3.491958140077194,-1.8179246939571432,-0.9317246771108958,0.75,0.6875,0.7194290270763336,0.4052085531479925
E409,-3.8968434484330543,-3.4817026753473894,-1.7831356413940977,-0.9270666408743932,0.8666666666666667,0.36633663366336633,0.6653245975743414,1.8756051554244118
E410,-3.726058218722361,-3.4582361626739773,-0.40664135052481487,0.43152439814397026,0.9238095238095239,0.18181818181818182,0.6657634292753127,0.03657759431647049
E411,-3.803376836453486,-3.5215868071445584,-1.1558999698041714,-1.0516382793903591,0.5045871559633027,0.31958762886597936,0.422341361038268,0.23402993907071437
E412,-3.7732665992309307,-3.4360505117698246,-1.670604893324133,-0.6502605730313066,0.7325581395348837,0.2080536912751678,0.5384829459936651,0.3183349324756034
E413,-3.9030637945040447,-3.4782021607678426,-1.7372166913367677,-0.6822122303121797,0.9032258064516129,0.75,0.8301556653544462,5.0
E414,-4.043066396479682,-3.540599009126432,-1.973112436720197,-1.3958695031327062,0.8333333333333334,0.7142857142857143,0.7760955244288867,5.0
E415,-3.798142571410946,-3.4704334955141194,-0.18798346849384343,0.49620821933742726,1.0,0.10096153846153846,0.7107014957943035,5.0
E416,-3.980139588259569,-3.499360230076642,-1.810998166019503,-0.8708535813023316,0.75,0.92,0.8393151970505479,5.0
E417,-3.8529174062856275,-3.4438604172531346,-1.5855661100765612,-0.12224891316136252,0.6875,1.0,0.8580956386091239,-0.14361517953710262
E418,-3.8925755734282186,-3.460602837274984,-1.6456670459421552,-0.35080491197234326,0.4788732394366197,0.391304347826087,0.4372863318674169,5.0
E419,-2.5620309345152226,-2.9741637863956805,-1.196418531562037,0.342654654521376,0.46549079754601225,1.0,0.7799620768345159,5.0
E420,-3.7162390116346664,-3.3641242220209917,-1.67202501149617,-0.4890489142649742,0.5294117647058824,0.16666666666666666,0.392463115710747,-0.014392179163319314
E421,-3.9178197645876147,-3.4612297828092937,-1.6184565624682226,-0.25410032783637165,0.8947368421052632,0.8620689655172413,0.8785547558144754,0.34267466773785454
E422,-3.9843394571502713,-3.509033535076563,-1.809353810278981,-0.8758532543019434,1.0,0.3,0.73824115301167,5.0
E423,-3.9225690201307635,-3.538008551475294,-0.2984072866354489,0.2505327911676955,0.7142857142857143,1.0,0.8689660757568884,0.5441524975624819
E424,-3.9486338347335304,-3.549925329549066,-0.6678263470117017,-0.33868073535133525,0.56,0.5348837209302325,0.5475858813538617,5.0
E425,-3.795411395550833,-3.4983387338941143,-0.8944666924016702,-0.3007549471671774,0.576271186440678,1.0,0.8161153350849825,5.0
