企业代号,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,F7,F8,F9,F10
E230,84,83,1,0,120507.45,5019.28,309.0,125526.73,676,592,84,20,49308980.03,1026757.01,5981789.18,50335737.04,50210210.31,0.1118421052631579,0.02631578947368421,0.6666666666666666,0.31952662721893493,0.5227531491757619,0.051918543570818
E231,695,681,14,0,35730036.88,1777860.21,1657493.0,37507897.09,408,370,38,0,33376164.7,2719686.59,3491141.47,36095851.29,-1412045.8000000045,0.0471441523118767,0.0,0.3381294964028777,0.8946078431372549,0.6762598425680602,5.0
E232,828,782,46,39,35129701.39,2355436.13,639439.08,37485137.52,118,113,5,9,47970719.64,2878243.08,711685.94,50848962.72,13363825.199999996,0.05391120507399577,0.0507399577167019,0.47946859903381644,0.9491525423728814,0.7519244264393713,5.0
E233,727,718,9,0,401349.69,32715.38,11167.68,434065.07,238,223,15,0,19988668.900000002,1436234.6400000001,523400.0,21424903.54,20990838.47,0.024870466321243522,0.0,0.2792297111416781,1.0,0.7341557163110102,5.0
E234,946,919,27,1,4551474.64,451876.6,87988.34,5003351.24,604,580,24,4,39835337.13,5891521.24,2017878.0,45726858.37,40723507.129999995,0.032903225806451615,0.0032258064516129032,0.2441860465116279,0.13410596026490065,0.19699141337828663,3.7154653339254367
E235,612,593,19,0,14054231.02,2131892.54,497321.24,16186123.56,1014,944,70,4,40024592.54,6112717.3,2785734.5,46137309.84,29951186.28,0.054735547355473556,0.0024600246002460025,0.2647058823529412,0.28402366863905326,0.27453474142577644,0.43035753831507145
E236,204,197,7,1,4980574.7700000005,331396.06,162888.0,5311970.83,667,518,149,13,44647209.89,2696815.21,15710212.67,47344025.1,42032054.27,0.1791044776119403,0.016073478760045924,0.3235294117647059,0.6491754122938531,0.5128840006296311,0.15570918130285816
E237,1937,1900,37,104,17103901.02,1578332.05,1547097.65,18682233.07,295,221,74,0,19792717.95,1859323.93,4398131.88,21652041.88,2969808.8099999987,0.04973118279569892,0.04659498207885305,0.37222509034589574,0.8169491525423729,0.6348060474360304,5.0
E238,3899,3808,91,23,15987761.56,1078894.17,1473742.8800000001,17066655.73,11741,11053,715,258,56429503.98,3385775.77,4867158.05,59815279.75,42748624.019999996,0.05749859225427016,0.03628855659137834,0.23724031803026416,0.07778881165177094,0.17654187565177784,-0.05698237743094847
E239,379,367,12,5,25876475.69,3318705.49,4594983.100000001,29195181.18,348,306,42,3,26270147.96,3743755.17,3999420.5,30013903.13,818721.9499999993,0.07427785419532325,0.011004126547455296,0.44063324538258575,0.367816091954023,0.4058610195847344,5.0
E240,1122,1085,37,1,30020619.8,1451344.1,2056621.07,31471963.9,124,20,104,0,17016977.52,510509.26,86299620.86,17527486.78,-13944477.119999997,0.11316211878009631,0.0008025682182985554,0.00267379679144385,0.9274193548387096,0.6557872402382995,5.0
E241,427,415,12,1,5982268.47,779997.39,271293.6,6762265.86,794,721,73,5,37898804.22,5942543.02,4160686.96,43841347.24,37079081.38,0.06961506961506962,0.004914004914004914,0.24824355971896955,0.756926952141058,0.5632775851298795,0.02140159342946788
E242,513,503,10,0,18605594.03,2408621.2,447554.11,21014215.23,263,18,245,0,1518719.26,218167.54,21687440.62,1736886.8,-19277328.43,0.3286082474226804,0.0,0.005847953216374269,0.5399239543726235,0.3818062827286841,1.0629308959093013
E243,697,681,16,2,4588763.79,305612.62,89841.0,4894376.41,711,677,34,0,32091033.41,4993262.25,1418000.32,37084295.66,32189919.249999996,0.03551136363636364,0.0014204545454545455,0.48206599713055953,0.6019690576652602,0.5453230106899405,0.29708927165077037
E244,1151,1105,46,7,13820506.18,2138728.92,1698966.02,15959235.1,536,443,93,13,34862195.29,4426303.18,8424224.44,39288498.47,23329263.369999997,0.08239478363959692,0.011855364552459988,0.4439617723718506,0.7052238805970149,0.5892549435905767,0.02064061601657191
E245,265,264,1,0,132745.05,15143.74,308.0,147888.79,353,309,44,18,25170610.39,755117.96,3020616.0,25925728.35,25777839.560000002,0.07281553398058252,0.02912621359223301,0.49056603773584906,0.5184135977337111,0.5046819274033203,0.7969843963568041
E246,1368,1298,70,11,6524608.6,578859.41,434161.83,7103468.01,829,749,80,14,31377751.46,1869196.44,3275546.21,33246947.9,26143479.89,0.06827492034592626,0.01137915339098771,0.17982456140350878,0.47285886610373945,0.3577236224635427,0.15589553044563198
E247,943,915,28,7,12283876.14,1497639.08,735296.3,13781515.22,359,333,26,0,21712508.8,3220907.07,1689867.8,24933415.87,11151900.65,0.041474654377880185,0.005376344086021506,0.2598091198303287,0.9415041782729805,0.6906268516545278,1.0502801725733748
E248,1511,1466,45,9,13784612.42,1244744.25,1368032.97,15029356.67,405,353,52,6,20868777.099999998,1484785.89,3257520.32,22353562.99,7324206.319999998,0.050626304801670144,0.007828810020876827,0.3309066843150232,0.3037037037037037,0.3175965785140872,1.0720660342782102
E249,719,620,99,1,27296207.13,1107861.22,11071285.0,28404068.35,472,470,2,0,51819821.7,1799309.51,200000.0,53619131.21,25215062.86,0.08480268681780016,0.0008396305625524769,0.4534075104311544,1.0,0.776394993065829,-0.358112122525201
E250,439,427,12,9,8633213.09,961509.65,479479.0,9594722.74,778,660,118,22,32443945.69,4999476.46,6388570.35,37443422.15,27848699.409999996,0.10682004930156122,0.025472473294987676,0.3462414578587699,0.2480719794344473,0.30118337779556426,0.07480407373621878
E251,1457,1355,102,23,9138566.25,1021703.58,1333418.89,10160269.83,315,274,41,14,12859876.88,1715098.92,3108854.5,14574975.8,4414705.970000001,0.0806997742663657,0.0208803611738149,0.17089910775566233,0.4095238095238095,0.313780381476101,5.0
E252,958,905,53,4,26238254.22,4067266.56,2694936.73,30305520.78,541,517,24,10,39283384.0,5532434.58,1665239.24,44815818.58,14510297.799999997,0.0513675783855904,0.009339559706470981,0.24217118997912318,0.5526802218114603,0.42667453218903834,-0.05146616113861782
E253,1237,1196,41,5,18383666.46,1529007.93,868069.94,19912674.39,381,318,63,3,23725535.58,1593339.1099999999,5053839.65,25318874.69,5406200.300000001,0.06427688504326329,0.004944375772558714,0.20937752627324172,0.1837270341207349,0.1969702662524267,0.7484821149048606
E254,237,236,1,0,3221474.1799999997,392539.39999999997,800000.0,3614013.58,493,456,37,2,37200358.72,1116010.5,2742021.0,38316369.22,34702355.64,0.052054794520547946,0.0027397260273972603,0.5316455696202531,0.7342799188640974,0.6410202847585671,-0.03856748426687988
E255,1377,1331,46,7,11268140.56,1568521.83,1978080.23,12836662.39,639,599,40,30,38606481.84,6143411.41,2311442.71,44749893.25,31913230.86,0.04265873015873016,0.018353174603174604,0.24691358024691357,0.8622848200312989,0.6342323812951994,-0.0017340149023451629
E256,280,270,10,3,10258640.4,1655074.81,474140.48,11913715.21,919,892,27,8,29926361.09,4702919.0,812684.0,34629280.09,22715564.880000003,0.030859049207673062,0.009174311926605505,0.26071428571428573,0.1381936887921654,0.20864974766039865,-0.014747022817697714
E257,352,337,15,2,15089198.55,2345782.71,979333.56,17434981.26,361,317,44,11,23793654.89,2726153.59,3745012.83,26519808.48,9084827.219999999,0.08274894810659186,0.0182328190743338,0.19886363636363635,0.4155124653739612,0.3257279192431284,0.0772651448401735
E258,2318,2233,85,23,15197534.26,465425.32,1033470.71,15662959.58,2495,2380,115,52,68046478.54,3477324.79,4725308.56,71523803.33,55860843.75,0.0415541242468315,0.015582796592561812,0.23468507333908542,0.2256513026052104,0.23021250402139337,-0.5357170039359033
E259,2462,2321,141,22,18472779.25,1288601.73,2112947.57,19761380.98,818,707,111,16,31725623.11,1903537.45,3028980.0,33629160.56,13867779.580000002,0.07682926829268293,0.011585365853658536,0.10641754670999187,0.11124694376528117,0.10885902981583322,0.07372088766215854
E260,1365,1343,22,9,17836465.14,2495773.55,915987.55,20332238.69,1588,1405,183,24,22168583.16,3144158.95,3305567.96,25312742.11,4980503.419999998,0.06942092786996275,0.011175076193701321,0.1597069597069597,0.1977329974811083,0.1797284775316706,1.1001545305562768
E261,1386,1338,48,9,8616353.38,1227082.56,568372.5,9843435.94,1548,1367,181,24,15967699.38,2417937.03,2864136.44,18385636.41,8542200.47,0.07805044308111793,0.011247443762781187,0.18326118326118326,0.25775193798449614,0.2236299653725463,0.9958921067131059
E262,329,320,9,0,16419328.120000001,2439547.09,347110.52,18858875.21,692,656,36,9,24523963.3,3743011.33,1240986.71,28266974.63,9408099.419999998,0.04407443682664055,0.00881488736532811,0.3434650455927052,0.36127167630057805,0.35248082333726233,0.06597192241184238
E263,496,490,6,1,14352187.42,696953.49,153410.55,15049140.91,496,404,92,18,26231558.89,2230938.9699999997,5680253.28,28462497.86,13413356.95,0.09879032258064516,0.019153225806451613,0.30443548387096775,0.6633064516129032,0.516069962597636,0.2995500742272519
E264,1610,1502,108,11,23547443.51,3536156.4,6756171.58,27083599.91,423,24,399,0,1173035.7,192354.03,30495688.19,1365389.73,-25718210.18,0.24938514510575505,0.0054107230693556324,0.0018633540372670807,0.9267139479905437,0.6552870414896392,0.2538904630399652
E265,2035,1968,67,13,21512865.91,2206736.3,3882884.72,23719602.21,475,401,74,16,23812366.63,2583156.41,3149436.0300000003,26395523.04,2675920.829999998,0.05617529880478088,0.011553784860557768,0.19901719901719903,0.3094736842105263,0.26017475542747026,1.2156143974011266
E266,295,289,6,2,1223479.75,108087.67,184441.0,1331567.42,484,450,34,9,26289597.49,4166787.95,2725842.8,30456385.44,29124818.020000003,0.051347881899871634,0.014120667522464698,0.23728813559322035,0.8574380165289256,0.629088869509851,-0.16743871148682268
E267,192,189,3,0,1033331.6900000001,8272.31,11074.0,1041604.0,227,202,25,5,17493142.05,243272.62,2362325.0,17736414.67,16694810.670000002,0.06682577565632458,0.011933174224343675,0.5104166666666666,0.6475770925110133,0.5830442797747563,5.0
E268,47,42,5,0,5853887.01,175840.99,217000.0,6029728.0,360,342,18,9,25591515.94,1474316.98,1096892.98,27065832.92,21036104.92,0.056511056511056514,0.022113022113022112,0.5319148936170213,0.7555555555555555,0.6533749503854854,-0.15982074046920153
E269,170,169,1,0,935601.37,99703.88,2599.0,1035305.25,223,194,29,9,30060690.45,4475754.28,4198792.13,34536444.73,33501139.479999997,0.07633587786259542,0.022900763358778626,0.3411764705882353,0.7668161434977578,0.5934679359543441,-0.46884421243838215
E270,561,548,13,4,5861645.7,880726.67,97186.64,6742372.37,415,335,80,10,20044158.2,3067766.62,5721356.37,23111924.82,16369552.45,0.09528688524590163,0.014344262295081968,0.47950089126559714,0.6457831325301204,0.5687516852655986,0.4921824771437826
E271,1698,1638,60,8,26123955.509999998,3989514.86,2127275.18,30113470.37,557,440,117,15,30204201.37,4812933.34,16689229.6,35017134.71,4903664.34,0.07849223946784922,0.010199556541019957,0.1160188457008245,0.31597845601436264,0.238015500779857,0.09528424404883637
E272,1206,1168,38,14,4428282.71,402497.17,343423.9,4830779.88,595,542,53,33,13847647.5,2110398.94,1715581.9,15958046.44,11127266.559999999,0.05052748473070516,0.02609661299278179,0.1890547263681592,0.373109243697479,0.295763585735841,0.4703140584032113
E273,1546,1460,86,18,9969872.58,526747.22,1178142.25,10496619.8,8046,7961,85,13,23004728.28,819743.87,285402.62,23824472.15,13327852.349999998,0.017827356130108423,0.00323185988323603,0.2238033635187581,0.013298533432761621,0.15853201019631913,-0.13136224180269415
E274,12,12,0,0,35569.07,1218.9299999999998,0.0,36788.0,154,136,18,2,11733690.96,352010.56,1388841.42,12085701.52,12048913.52,0.10843373493975904,0.012048192771084338,0.5,0.525974025974026,0.5131513792241649,5.0
E275,379,364,15,6,1600295.1300000001,184279.82,207534.31,1784574.95,441,357,84,24,20636866.03,1593978.1199999999,5741390.03,22230844.15,20446269.2,0.12073170731707317,0.036585365853658534,0.30606860158311344,0.3287981859410431,0.3176367705045839,0.07676870125180019
E276,1040,1022,18,1,4044018.63,246656.49,568260.6,4290675.12,212,169,43,8,12182839.35,997314.27,1745169.73,13180153.62,8889478.5,0.048722044728434506,0.00718849840255591,0.3384615384615385,0.4669811320754717,0.40781588415131687,0.571428233611492
E277,334,319,15,2,12518820.56,1600277.25,654957.71,14119097.81,271,254,17,1,18107878.28,2838241.78,1279922.1,20946120.06,6827022.249999998,0.05289256198347107,0.0049586776859504135,0.23053892215568864,0.7638376383763837,0.5641791082755182,0.12482134289432688
E278,405,389,16,2,11040657.06,1639530.6,1371527.84,12680187.66,238,222,16,2,13017866.0,1947120.83,1049410.73,14964986.83,2284799.17,0.049766718506998445,0.006220839813374806,0.21728395061728395,0.39915966386554624,0.3213570852284964,0.9113550533048814
E279,619,600,19,4,16692566.79,2123067.24,944430.34,18815634.03,526,500,26,33,22943219.65,346302.01,1244892.25,23289521.66,4473887.629999999,0.039301310043668124,0.032314410480349345,0.3198707592891761,0.9866920152091255,0.7334433977907495,1.2402927308033125
E280,555,544,11,0,12226246.4,1885936.58,150698.92,14112182.98,588,549,39,4,17080553.21,2661776.35,1669149.4,19742329.56,5630146.579999998,0.04374453193350831,0.003499562554680665,0.27927927927927926,0.14285714285714285,0.22181645464218808,0.26179444403875934
E281,1062,1002,60,0,19629385.24,1985079.67,698503.06,21614464.91,581,551,30,3,16333110.18,1441416.0,1166876.94,17774526.18,-3839938.7300000004,0.054777845404747415,0.0018259281801582471,0.22693032015065914,0.45611015490533563,0.36023176123951783,0.5826869114963764
E282,795,752,43,19,11977184.03,899463.48,835464.45,12876647.51,2711,1959,715,18,21071603.49,977157.14,1084989.45,22048760.63,9172113.12,0.22675413576725614,0.010553337136337706,0.4025157232704403,0.30099594245665806,0.35539939846269963,-0.009664590385048164
E283,609,582,27,0,15198205.36,2171527.63,860171.46,17369732.99,299,291,8,0,19645465.23,3045998.21,600766.7,22691463.44,5321730.450000003,0.03854625550660793,0.0,0.2561576354679803,0.5451505016722408,0.42591419539740777,0.2204671122163167
E284,1058,1007,51,5,10717026.24,1512829.93,942918.02,12229856.17,466,429,37,2,16027714.879999999,2444025.62,1029338.0,18471740.5,6241884.33,0.05774278215223097,0.004593175853018373,0.2542533081285444,0.39914163090128757,0.33463322176141463,0.384781648976662
E285,772,730,42,4,16078594.040000001,2344516.84,2712434.2,18423110.88,564,458,106,7,30216720.82,3835772.69,4513505.21,34052493.51,15629382.629999999,0.11077844311377245,0.008233532934131737,0.19689119170984457,0.3900709219858156,0.3089672033985056,0.18594378451574645
E286,305,290,15,0,11293218.69,1595995.37,571203.2,12889214.06,258,199,59,5,12127861.53,1714878.47,4123834.57,13842740.0,953525.9399999995,0.13143872113676733,0.008880994671403197,0.24918032786885247,0.46511627906976744,0.37311123599573803,5.0
E287,462,422,40,3,14278828.88,2210717.93,1617929.11,16489546.81,309,267,42,1,15043409.13,2325767.77,2717267.6,17369176.9,879630.089999998,0.10635538261997406,0.005188067444876783,0.17965367965367965,0.4563106796116505,0.346767127147855,0.20429838469697675
E288,582,575,7,1,13186165.14,1983995.19,407405.87,15170160.33,308,240,68,4,16013736.53,2542966.2,5228907.48,18556702.73,3386542.4000000004,0.08426966292134831,0.0056179775280898875,0.2542955326460481,0.5097402597402597,0.40280351930178365,0.3632071270424574
E289,3335,3307,28,9,7236380.2,635867.3099999999,546736.0700000001,7872247.51,1679,1567,112,24,21051602.52,631547.99,904354.0,21683150.51,13810903.000000002,0.02792181890706023,0.00658157159952134,0.6011994002998501,0.19416319237641452,0.44673261812559645,-0.11840103800591872
E290,871,859,12,6,5306769.02,791144.95,108476.58,6097913.97,1125,988,137,19,16894268.32,2494782.05,3350298.51,19389050.37,13291136.400000002,0.0746492985971944,0.012525050100200401,0.21125143513203215,0.2613333333333333,0.2376155297496928,0.24958397448726186
E291,393,372,21,9,16817356.23,1818822.57,1558453.9700000002,18636178.8,162,129,33,2,11223475.72,1773813.3,581438.7,12997289.02,-5638889.780000001,0.0972972972972973,0.01981981981981982,0.3460559796437659,0.8148148148148148,0.6259704160297463,5.0
E292,335,323,12,0,6835386.2299999995,653070.77,103169.1,7488457.0,1317,1278,39,2,11604986.87,861912.9199999999,358813.39,12466899.79,4978442.789999999,0.030871670702179176,0.0012106537530266344,0.2656716417910448,0.683371298405467,0.5184485281762902,2.0628944778135887
E293,59,56,3,0,7511439.88,1062104.58,1116416.09,8573544.46,117,107,10,0,7696185.75,1135045.39,888470.33,8831231.14,257686.6799999997,0.07386363636363637,0.0,0.3898305084745763,1.0,0.7589360399063767,2.2023247740200356
E294,867,845,22,4,4089504.26,476579.32,384456.18,4566083.58,359,310,49,1,22641319.89,3547704.12,4325361.9,26189024.01,21622940.43,0.05791190864600326,0.004078303425774877,0.25144175317185696,0.3342618384401114,0.29576505192086183,-0.18419686608679334
E295,854,818,36,1,11177597.67,1687666.27,981971.6,12865263.94,251,206,45,3,13675456.42,2116499.77,3758762.64,15791956.19,2926692.25,0.07330316742081448,0.0036199095022624436,0.32786885245901637,0.2549800796812749,0.2936944206544121,0.4592185182120459
E296,1544,1446,98,28,5441938.89,364491.8,2093957.8,5806430.69,252,219,33,19,12371267.16,823132.21,2332131.17,13194399.37,7387968.679999999,0.07293986636971046,0.026169265033407572,0.23121761658031087,0.6547619047619048,0.4910064857741277,5.0
E297,50,50,0,0,10296967.85,1521992.15,0.0,11818960.0,183,162,21,0,13646000.04,2044372.96,1741413.0,15690373.0,3871413.0,0.09012875536480687,0.0,0.78,1.0,0.8967719888578144,5.0
E298,909,902,7,10,5471901.9,276398.16,85285.55,5748300.06,2813,2436,377,29,16228313.17,509962.27,2339184.09,16738275.44,10989975.379999999,0.1031703385276733,0.01047823750671682,0.30803080308030806,0.6029150373266975,0.4787428944020749,0.38765803178814906
E299,592,570,22,6,24189235.73,2635057.56,467199.75,26824293.29,545,495,50,6,19682705.990000002,2188745.75,3382246.16,21871451.74,-4952841.550000001,0.0633245382585752,0.010554089709762533,0.41216216216216217,0.44954128440366975,0.4312568922936128,0.1993966503565498
E300,771,747,24,2,14744459.95,1388451.74,652431.66,16132911.69,246,223,23,4,18538935.79,1707802.98,1777951.9,20246738.77,4113827.08,0.046214355948869225,0.0058997050147492625,0.19066147859922178,0.508130081300813,0.3837629339477775,5.0
E301,3029,2971,58,7,3919541.14,199036.53,375370.51,4118577.67,458,428,30,8,15413221.299999999,825463.76,1206367.67,16238685.06,12120107.39,0.025236593059936908,0.004301691998852882,0.15120501815780785,0.2903930131004367,0.23150708366446737,0.5203055296285417
E302,955,899,56,8,3118772.12,375515.29000000004,933276.94,3494287.41,289,261,28,1,9362480.97,1390533.63,1169861.51,10753014.6,7258727.1899999995,0.06752411575562701,0.007234726688102894,0.2534031413612565,0.3875432525951557,0.3274163440359885,0.940618102374901
E303,693,682,11,1,2176920.41,246191.56,747388.52,2423111.97,360,315,45,1,16347545.81,80872.89,456535.7,16428418.7,14005306.729999999,0.05318138651471985,0.001899335232668566,0.6565656565656566,0.33055555555555555,0.5197814140050285,0.1956451673200282
E304,607,588,19,1,16812220.66,2227649.61,502817.0,19039870.27,1029,951,78,0,9378613.35,1405563.44,585116.19,10784176.79,-8255693.48,0.059290953545232276,0.0006112469437652812,0.34761120263591433,0.15257531584062195,0.26843320882656474,0.9264773512303651
E305,590,575,15,0,19412737.84,151456.23,113467.0,19564194.07,359,321,38,2,47837106.24,2671421.75,13073911.6,50508527.99,30944333.92,0.05584826132771338,0.002107481559536354,0.1711864406779661,0.8802228412256268,0.634072964132404,-0.28486453695314085
E306,1251,1225,26,5,3607070.9099999997,340621.07,124670.85,3947691.98,382,329,53,7,12549784.6,845471.64,1705794.45,13395256.24,9447564.26,0.04837721984078383,0.007348438456827924,0.2685851318944844,0.2486910994764398,0.25882932217349147,0.4473727395775902
E307,461,452,9,0,3079011.13,150204.3,9942.0,3229215.43,115,98,17,0,6136165.47,552826.45,1220146.1,6688991.92,3459776.4899999998,0.04513888888888889,0.0,0.3405639913232104,0.7478260869565218,0.5810454752077066,5.0
E308,514,487,27,9,8216874.26,176823.09,391217.7,8393697.35,2015,1613,402,11,11938831.56,358162.83,1239032.24,12296994.39,3903297.040000001,0.16963226571767498,0.007908264136022143,0.5836575875486382,0.13300248138957815,0.4232882230578128,0.26212265209794305
E309,986,934,52,14,6372921.7,423554.5,779361.6,6796476.2,211,172,39,2,12733306.41,709799.09,2862153.9,13443105.5,6646629.3,0.07602339181286549,0.013366750208855471,0.2789046653144016,0.32701421800947866,0.3039129078490162,0.1270134245509019
E310,1862,1839,23,9,3675969.84,180589.08,137636.0,3856558.92,997,938,59,30,11111512.29,448608.24,1003641.64,11560120.53,7703561.609999999,0.028681357117873382,0.013641133263378805,0.2696025778732546,0.12337011033099297,0.2096493907920861,1.7678626963677142
E311,2544,2514,30,22,1996852.28,149165.59,75740.33,2146017.87,467,411,56,18,10671429.46,320142.55,1299448.04,10991572.01,8845554.14,0.028561939554965127,0.01328462304882099,0.3238993710691824,0.15631691648822268,0.25430865199536357,5.0
E312,4652,4433,219,31,73673797.93,9940748.08,6199590.48,83614546.01,683,666,17,15,12251621.22,1941925.33,514734.33,14193546.55,-69420999.46000001,0.04423617619493908,0.008622305529522024,0.1517626827171109,0.45973645680819913,0.3423372033420058,-0.028393512633211382
E313,331,325,6,5,7075381.48,1062818.91,224295.19,8138200.39,297,279,18,8,13222546.68,1337698.39,1011466.99,14560245.07,6422044.680000001,0.03821656050955414,0.020700636942675158,0.32628398791540786,0.5286195286195287,0.4392606554244955,0.40178816552660235
E314,1249,1237,12,39,2971881.77,121061.08,10769.41,3092942.85,127,110,17,2,7405442.54,222163.46,1042329.0,7627606.0,4534663.15,0.021075581395348836,0.029796511627906978,0.4955964771817454,0.8267716535433071,0.6816037101196304,0.8043023788893151
E315,388,376,12,4,2140613.28,302747.05,461094.35,2443360.33,1580,1533,47,3,11439913.57,1778881.46,324276.19,13218795.03,10775434.7,0.029979674796747968,0.003556910569105691,0.24484536082474226,0.4468354430379747,0.3602854173237805,0.10708237204033844
E316,767,754,13,3,2516088.69,301464.96,52214.8,2817553.65,456,404,52,13,10820742.97,1588744.61,1451554.01,12409487.58,9591933.93,0.053147996729354045,0.013082583810302535,0.2803129074315515,0.8048245614035088,0.6026267089629698,0.749327486871944
E317,354,347,7,3,1637924.23,96865.66,179007.58,1734789.89,209,171,37,10,5715048.96,366605.57,1313083.44,6081654.53,4346864.640000001,0.07815275310834814,0.023090586145648313,0.2401129943502825,0.3062200956937799,0.27515904224881155,5.0
E318,300,297,3,2,1186897.16,89994.40000000001,9209.880000000001,1276891.56,409,349,60,2,11136065.79,1730536.16,2066510.87,12866601.95,11589710.389999999,0.08885754583921016,0.005641748942172073,0.4766666666666667,0.5232273838630807,0.5004887642771387,0.10339589313432368
E319,182,176,6,1,7265941.14,1129321.01,413781.43,8395262.15,742,691,51,6,13556534.74,2159632.23,1544640.61,15716166.97,7320904.82,0.06168831168831169,0.007575757575757576,0.33516483516483514,0.11455525606469003,0.2504579539794233,-0.17946103248865147
E320,244,231,13,0,6696594.76,68453.36,121250.0,6765048.12,98,92,6,0,8499217.04,509953.27,550000.0,9009170.31,2244122.1900000004,0.05555555555555555,0.0,0.46311475409836067,0.9285714285714286,0.7337302547335665,5.0
E321,63,62,1,1,5147612.82,781659.69,261010.94,5929272.51,427,365,62,6,11319199.69,1123108.22,1553521.2,12442307.91,6513035.4,0.12857142857142856,0.014285714285714285,0.7777777777777778,0.13817330210772832,0.5585830882779624,0.4464095765723959
E322,904,884,20,12,9064070.76,1186520.29,656848.21,10250591.05,880,832,48,43,10070044.29,1208040.93,965646.08,11278085.22,1027494.1699999999,0.03811659192825112,0.030829596412556053,0.2323008849557522,0.7693181818181818,0.5682491381547615,1.5196491351046149
E323,501,468,33,4,3996447.27,319394.69,682325.29,4315841.96,165,117,48,0,5482348.52,487062.35,1629622.73,5969410.87,1653568.9100000001,0.12162162162162163,0.006006006006006006,0.2435129740518962,0.5818181818181818,0.44598820905143577,5.0
E324,1621,1569,52,6,79367372.22,12559660.93,3706436.73,91927033.15,416,339,77,6,13801263.37,1162377.31,3671576.36,14963640.68,-69420999.46000001,0.06332842415316642,0.005891016200294551,0.6224552745219001,0.53125,0.5786523702881264,-0.23422266786224152
E325,530,513,17,12,31237890.88,4300366.58,866989.1,35538257.46,4180,4001,179,29,11491404.96,1573880.09,1257405.56,13065285.05,-22472972.41,0.041613588110403395,0.00870488322717622,0.4641509433962264,0.42727272727272725,0.44609308542426507,-0.017514380682957686
E326,286,270,16,0,8824077.06,1384652.19,742301.0,10208729.25,198,181,17,0,11078618.6,1734595.09,1295435.6,12813213.69,2604484.4399999995,0.06818181818181818,0.0,0.4405594405594406,0.4393939393939394,0.43997707590405893,0.0008717363118555185
E327,480,466,14,0,10740900.51,1620612.06,944414.54,12361512.57,271,251,20,1,17995408.78,2898222.9,1365009.42,20893631.68,8532119.11,0.045272969374167776,0.0013315579227696406,0.45416666666666666,0.974169741697417,0.7600243570932196,-0.33757572163650607
E328,465,447,18,5,2291691.51,309109.71,536556.95,2600801.22,164,144,20,4,8339064.06,748739.52,1361352.0,9087803.58,6487002.359999999,0.06041335453100159,0.014308426073131956,0.578494623655914,0.35365853658536583,0.4794425878551571,2.1174189527018896
E329,5,5,0,0,1251.8899999999999,75.11,0.0,1327.0,129,124,5,0,11070606.1,2306.88,372524.25,11070606.1,11069279.1,0.03731343283582089,0.0,0.8,0.6821705426356589,0.7434233818087206,1.6684219318492888
E330,1374,1344,30,6,2696224.73,175096.61000000002,201044.54,2871321.34,7833,7773,60,34,8297018.33,248915.41,48910.5,8545933.74,5674612.4,0.009775171065493646,0.004344520473552732,0.30131004366812225,0.5143623132899272,0.4215188796176578,0.4557856894773231
E331,144,139,5,1,1197830.9000000001,74261.32,72691.0,1272092.22,95,88,7,3,6039945.03,362396.72000000003,278607.0,6402341.75,5130249.53,0.0502092050209205,0.016736401673640166,0.20833333333333334,0.6842105263157895,0.5057404581893302,0.763889417917578
E332,837,817,20,5,16194935.73,2239421.7,720942.25,18434357.43,388,378,10,3,30588960.18,5059304.03,606901.82,35648264.21,17213906.78,0.024489795918367346,0.006530612244897959,0.3715651135005974,0.9819587628865979,0.742396001329644,-0.6777627836739207
E333,849,844,5,5,1313617.23,112463.37,16131.0,1426080.6,137,127,10,1,7120404.600000001,213612.05,637135.71,7334016.65,5907936.050000001,0.015212981744421906,0.006085192697768763,0.24852767962308597,0.9197080291970803,0.6736575044146739,0.5505345160446089
E334,150,147,3,0,5450873.57,848844.46,21846.7,6299718.03,197,185,12,6,7529936.97,1180837.0,884360.0,8710773.97,2411055.9400000004,0.043227665706051875,0.01729106628242075,0.6,0.6243654822335025,0.6123039504219592,1.2230612190901566
E335,439,431,8,0,3245504.41,354950.6,456343.0,3600455.01,340,272,68,0,5453445.84,564152.35,524224.4,6017598.19,2417143.1800000006,0.0975609756097561,0.0,0.5261958997722096,0.8176470588235294,0.6875423033311672,5.0
E336,7,7,0,0,262083.75,54.25,0.0,262138.0,53,48,5,0,2876876.5,2360.61,11741.5,2879237.11,2617099.11,0.08333333333333333,0.0,0.8571428571428571,0.5471698113207547,0.7190579531483573,5.0
E337,69,66,3,0,293179.11,24989.67,4499.0,318168.78,754,678,76,7,11315825.15,1351743.77,1900356.83,12667568.92,12349400.14,0.0959902794653706,0.00850546780072904,0.30434782608695654,0.1816976127320955,0.25064080046592463,-0.36353662035989476
E338,252,251,1,2,570761.98,31986.63,20300.0,602748.61,89,82,7,0,7358057.11,320199.47,643896.69,7678256.58,7075507.97,0.02346041055718475,0.005865102639296188,0.30952380952380953,0.8651685393258427,0.6497390207234531,0.05692831339551663
E339,126,126,0,0,2892673.65,440105.95,0.0,3332779.6,176,168,8,4,3899767.09,592764.83,243681.85,4492531.92,1159752.3199999998,0.026490066225165563,0.013245033112582781,0.5079365079365079,0.2727272727272727,0.40766386974074015,5.0
