date,fixed_total_cost_yuan,free_total_cost_yuan,free_minus_fixed_yuan,fixed_planned_cost_yuan,free_planned_cost_yuan,fixed_emergency_cost_yuan,free_emergency_cost_yuan,delta_emergency_kWh,fixed_state_end_kWh,free_state_end_kWh,fixed_nominal_terminal_kWh,free_nominal_terminal_kWh
2025-07-03,55815.18912315194,55825.12853070059,9.939407548648887,55650.56632482167,55660.50573237032,164.62279833026759,164.62279833026759,0.0,6628.8798270107,1999.620961700476,6000.0,1200.0
2025-07-04,25638.548310443242,25357.29885600633,-281.24945443691104,25638.548310443242,25357.29885600633,0.0,0.0,0.0,6204.28147695646,1492.724971161589,6000.0,1200.0
2025-07-05,26486.680515977416,26296.834282481002,-189.84623349641333,26486.680515977416,26296.834282481002,0.0,0.0,0.0,6703.807641541652,2206.485983305961,6000.0,1200.0
2025-07-06,83286.46254335545,83710.33056110286,423.86801774741616,48624.741195087365,48552.20843626892,34661.72134826809,35158.12212483395,262.16924563356406,5766.299819626358,1221.3274532155647,6000.0,1200.0
2025-07-07,56872.746886345994,56826.686250498096,-46.060635847898084,56817.41514852214,56771.35451267424,55.331737823860394,55.331737823860394,0.0,6856.664203150636,2248.881263139336,6000.0,1200.0
2025-07-08,58319.12839180657,58298.844208524984,-20.284183281582955,58306.21872548697,58285.93454220539,12.909666319596349,12.909666319596349,0.0,8301.491063246138,4071.999116116383,6000.0,1200.0
2025-07-09,52293.73789563854,52087.36824491744,-206.36965072109888,51814.20692346859,51607.83727274749,479.53097216994564,479.53097216994564,0.0,6410.791716953622,1806.068584224631,6000.0,1200.0
2025-07-10,53242.49613226582,53222.67841540287,-19.817716862948146,52591.712863123015,52571.89514626007,650.7832691428084,650.7832691428084,0.0,6358.27220321974,1679.3599719191022,6000.0,1200.0
2025-07-11,25684.41427252299,25582.03939319885,-102.37487932413933,25631.197113816226,25374.911840169345,53.21715870676525,207.1275530295061,40.269595584181275,6538.693525278595,1895.441090423342,6000.0,1200.0
2025-07-12,25803.03618825077,25546.326656220757,-256.7095320300141,25803.03618825077,25546.326656220757,0.0,0.0,0.0,6417.850148236649,1701.110156594602,6000.0,1200.0
2025-07-13,52749.27058700289,52783.078359023726,33.807772020838456,51718.14053411868,51751.948306139515,1031.1300528842082,1031.1300528842082,0.0,6230.132969505289,1609.7372175728924,6000.0,1200.0
2025-07-14,51449.13978616384,51437.55776744788,-11.582018715962477,51106.15971673595,51094.57769801999,342.9800694278882,342.9800694278882,0.0,6349.128759307464,1746.8051351498996,6000.0,1200.0
2025-07-15,52398.359494987904,52377.659619669044,-20.699875318859995,52398.359494987904,52377.659619669044,0.0,0.0,0.0,7236.214603240536,2757.994567189355,6000.0,1200.0
2025-07-16,52137.25600800078,52053.45377937764,-83.80222862314258,51817.03825979752,51733.236031174376,320.2177482032647,320.2177482032647,0.0,6916.037605710191,2186.7332974291176,6000.0,1200.0
2025-07-17,51899.23051934925,51936.89778672446,37.66726737521094,51751.413452104236,51789.08071947945,147.81706724501646,147.81706724501646,0.0,6578.190586756916,2013.643908968904,6000.0,1200.0
2025-07-18,26495.713369734072,26195.838987915624,-299.87438181844846,26495.713369734072,26195.838987915624,0.0,0.0,0.0,7098.577986030935,2438.394947628389,6000.0,1200.0
2025-07-19,26174.39168026529,25875.66558315111,-298.72609711418045,26174.39168026529,25875.66558315111,0.0,0.0,0.0,6653.117177551854,2185.505354005348,6000.0,1200.0
2025-07-20,51038.81043596559,50952.26632500832,-86.54411095727119,50977.65253939401,50891.10842843674,61.15789657157959,61.15789657157959,0.0,6702.436467499337,2104.978583546237,6000.0,1200.0
2025-07-21,53006.331147515455,52981.76958256983,-24.561564945623104,53006.331147515455,52981.76958256983,0.0,0.0,0.0,7145.7919440785745,2725.9109285230475,6000.0,1200.0
2025-07-22,55134.47117552223,55023.09435092817,-111.37682459405914,55087.29183623116,54975.9150116371,47.17933929106777,47.17933929106777,0.0,7351.309964336087,2781.377439835446,6000.0,1200.0
2025-07-23,53088.58156247979,53048.22146375839,-40.3600987214013,53088.58156247979,53048.22146375839,0.0,0.0,0.0,6899.307655728764,2428.8162353592493,6000.0,1200.0
2025-07-24,53909.20376492487,53822.972155440366,-86.23160948450095,53909.20376492487,53822.972155440366,0.0,0.0,0.0,7506.701728172002,2963.302791248515,6000.0,1200.0
2025-07-25,26361.788269773104,25981.435112037292,-380.3531577358117,26361.788269773104,25981.435112037292,0.0,0.0,0.0,7312.7758298032195,2901.3735376942614,6000.0,1200.0
2025-07-26,26532.466820533813,26096.811751221867,-435.65506931194614,26532.466820533813,26096.811751221867,0.0,0.0,0.0,7056.344217208828,2628.574309606504,6000.0,1200.0
2025-07-27,54077.29050644803,53969.992669978215,-107.29783646981377,52815.852653560716,52708.5548170909,1261.4378528873144,1261.4378528873144,0.0,7122.490993611545,2583.597161153494,6000.0,1200.0
2025-07-28,53190.277272215135,53135.86883292987,-54.40843928526738,53056.27506553184,53001.86662624657,134.0022066833003,134.0022066833003,0.0,6639.356563735633,2139.0966441505248,6000.0,1200.0
2025-07-29,57815.28480751545,57744.43876388719,-70.84604362825485,57815.28480751545,57744.43876388719,0.0,0.0,0.0,7972.834639130076,3648.0109352212216,6000.0,1200.0
2025-07-30,54590.771086723515,54431.10842473017,-159.66266199334495,54590.771086723515,54431.10842473017,0.0,0.0,0.0,7660.745720942867,3274.7428847128776,6000.0,1200.0
2025-07-31,54118.48022977656,53989.135905789015,-129.34432398754143,54118.48022977656,53989.135905789015,0.0,0.0,0.0,7235.616069756935,2834.4433017096653,6000.0,1200.0
2025-08-01,26845.168951637235,26461.934139906618,-383.23481173061737,26845.168951637235,26461.934139906618,0.0,0.0,0.0,7446.718812783294,3067.7248932328994,6000.0,1200.0
2025-08-02,26384.362219174203,25926.198143242167,-458.1640759320362,26384.362219174203,25926.198143242167,0.0,0.0,0.0,7415.188016889982,3080.9938394691167,6000.0,1200.0
2025-08-03,50990.56579432499,50837.30274129622,-153.26305302877154,50383.20773368259,50229.94468065382,607.3580606423974,607.3580606423974,0.0,6517.857404233623,1861.4087291630442,6000.0,1200.0
2025-08-04,48369.04976393313,48373.544630540266,4.4948666071359185,48332.367110501196,48336.86197710833,36.68265343193461,36.68265343193461,0.0,7102.388422632213,2478.9661569530667,6000.0,1200.0
2025-08-05,46886.57847268839,46872.71490051478,-13.863572173606372,46886.57847268839,46872.71490051478,0.0,0.0,0.0,7217.811340203391,2544.605887170639,6000.0,1200.0
2025-08-06,50825.975128891485,50835.444712715485,9.469583824000438,47532.75460992285,47542.22419374685,3293.2205189686388,3293.2205189686388,0.0,6258.269680106813,1670.3468291961556,6000.0,1200.0
2025-08-07,48523.10606907032,48495.86948912726,-27.23657994306268,48434.14682125313,48406.91024131007,88.95924781718776,88.95924781718776,0.0,7010.031508122006,2257.1866049025434,6000.0,1200.0
2025-08-08,24892.27982330845,24621.563586375152,-270.7162369332982,24892.27982330845,24621.563586375152,0.0,0.0,0.0,7281.55803813763,2640.3844176108955,6000.0,1200.0
2025-08-09,24048.585632528797,23700.699427525033,-347.8862050037642,24048.585632528797,23700.699427525033,0.0,0.0,0.0,6907.758807185643,2208.857114736542,6000.0,1200.0
2025-08-10,45851.15814824136,45874.29843742668,23.140289185321308,45844.19753329398,45867.3378224793,6.9606149473805425,6.9606149473805425,0.0,6902.21140559616,2316.8741992610103,6000.0,1200.0
2025-08-11,47688.95831219046,47657.72525126742,-31.233060923041194,47419.0070949973,47387.77403407426,269.9512171931573,269.9512171931573,0.0,6658.721211571278,1956.4514525423688,6000.0,1200.0
2025-08-12,48082.396202014475,48108.22895800584,25.832755991366867,47851.00736716262,47876.84012315399,231.38883485184917,231.38883485184917,0.0,6639.796995050575,2010.773382526397,6000.0,1200.0
2025-08-13,46839.22401753758,46830.05387429144,-9.170143246134103,46299.80504360497,46290.63490035883,539.418973932611,539.418973932611,0.0,6763.891824216714,2167.57505761141,6000.0,1200.0
2025-08-14,47552.717739682834,47527.34327298183,-25.374466701003257,46985.07392900927,46959.699462308265,567.6438106735663,567.6438106735663,0.0,6393.714881487164,1890.7072522651226,6000.0,1200.0
2025-08-15,24155.333792561833,23832.062773482423,-323.2710190794096,24155.333792561833,23832.062773482423,0.0,0.0,0.0,6650.72605276949,2151.141639876721,6000.0,1200.0
2025-08-16,25050.814460247188,24719.275288458506,-331.5391717886814,25050.814460247188,24719.275288458506,0.0,0.0,0.0,7078.033721735555,2425.991279917632,6000.0,1200.0
2025-08-17,47184.809785341946,47184.76352065391,-0.046264688033261336,46298.45801070082,46298.41174601279,886.3517746411271,886.3517746411271,0.0,6426.331304397722,1802.931469425379,6000.0,1200.0
2025-08-18,46937.09324178561,46926.15432708497,-10.938914700636815,46007.869779478955,45996.93086477832,929.2234623066515,929.2234623066515,0.0,6624.328057137767,2046.4804570089896,6000.0,1200.0
2025-08-19,47958.17649092893,47924.56006980968,-33.61642111924448,47337.25132434919,47303.63490322995,620.9251665797365,620.9251665797365,0.0,6640.415057998129,2106.2700212877835,6000.0,1200.0
2025-08-20,60784.54917821811,60729.929518884375,-54.61965933373722,46239.52241434518,46184.90275501144,14545.026763872935,14545.026763872935,0.0,6233.0916579690775,1524.9397778704913,6000.0,1200.0
2025-08-21,47723.135550865685,47753.57819776013,30.442646894443897,47506.45396448529,47536.896611379736,216.6815863803899,216.6815863803899,0.0,6446.908113334846,1744.0983390055997,6000.0,1200.0
2025-08-22,24254.794253289143,24109.820382669353,-144.97387061978952,24254.794253289143,24054.91468230864,0.0,54.90570036071047,26.19361234936641,6240.19371305979,1540.662594254956,6000.0,1200.0
2025-08-23,24357.625493273285,24167.59501621581,-190.03047705747304,24357.625493273285,24167.59501621581,0.0,0.0,0.0,6483.662574013686,1813.090854198016,6000.0,1200.0
2025-08-24,48535.92637402187,48547.33435665952,11.40798263765464,48526.214497325374,48537.62247996303,9.711876696490652,9.711876696490652,0.0,6470.276504607799,1828.5977766156875,6000.0,1200.0
2025-08-25,48402.37981896453,48400.00606481945,-2.373754145082785,47955.793443615505,47953.41968947042,446.58637534902914,446.58637534902914,0.0,6323.393222414708,1641.801235350622,6000.0,1200.0
2025-08-26,49448.12157844016,49465.502769613384,17.381191173226398,49441.66148315992,49459.04267433315,6.460095280238508,6.460095280238508,0.0,7029.677613941917,2491.255084798193,6000.0,1200.0
2025-08-27,48752.46695609369,48698.20941122645,-54.25754486723599,48624.02078515955,48569.76324029231,128.44617093414215,128.44617093414215,0.0,6388.053078863801,1664.0316193008334,6000.0,1200.0
2025-08-28,48899.99220895972,48937.41692474864,37.42471578892582,48335.997502619764,48373.42221840869,563.9947063399505,563.9947063399505,0.0,6466.219190947647,1758.001510906573,6000.0,1200.0
2025-08-29,25179.38393433015,24987.322213022708,-192.0617213074438,25179.38393433015,24987.322213022708,0.0,0.0,0.0,6793.414398997508,2112.7144809792358,6000.0,1200.0
2025-08-30,24773.220153113973,24580.62625116213,-192.59390195184096,24773.220153113973,24580.62625116213,0.0,0.0,0.0,6266.9879510878945,1527.6205523975254,6000.0,1200.0
2025-08-31,49795.63716438806,49840.911524534655,45.27436014659179,49554.919449783556,49600.19380993015,240.71771460451043,240.71771460451043,0.0,6805.576965593999,2221.9508902235107,6000.0,1200.0
2025-09-01,49377.557072481715,49345.9231290666,-31.633943415115937,49377.557072481715,49345.9231290666,0.0,0.0,0.0,9653.605662632564,5622.513071643112,6000.0,1200.0
2025-09-02,46666.6333641065,46360.108097919205,-306.5252661872946,46666.6333641065,46360.108097919205,0.0,0.0,0.0,9324.946576141325,5208.869068839481,6000.0,1200.0
2025-09-03,40207.110504741126,39942.45986649032,-264.6506382508087,40202.287387165474,39937.636748914665,4.823117575652283,4.823117575652283,0.0,7182.538288325942,2580.695813977739,6000.0,1200.0
2025-09-04,40748.03422214938,40723.508404116925,-24.525818032452662,40611.60330846686,40587.07749043441,136.43091368252055,136.43091368252055,0.0,6972.533183792662,2462.3799657273203,6000.0,1200.0
2025-09-05,21532.111197641818,21219.843271938076,-312.26792570374164,21532.111197641818,21219.843271938076,0.0,0.0,0.0,8396.048502565674,4038.832164202304,6000.0,1200.0
2025-09-06,17404.59015025079,16911.665478621322,-492.92467162946923,17404.59015025079,16911.665478621322,0.0,0.0,0.0,6738.044457414435,2164.2043121685683,6000.0,1200.0
2025-09-07,38690.97700597225,38654.94824289622,-36.028763076028554,38690.97700597225,38654.94824289622,0.0,0.0,0.0,6491.381754058039,1870.7626379914805,6000.0,1200.0
2025-09-08,74350.42164105279,75829.93153403095,1479.509892978167,33477.23780642178,33464.68504208341,40873.18383463101,42365.246491947546,764.3802682242904,5200.187231804558,1200.0,6000.0,1200.0
2025-09-09,44755.71838411156,44450.48530503184,-305.2330790797205,44755.71838411156,44450.48530503184,0.0,0.0,0.0,7351.631321571585,2848.37827647076,6000.0,1200.0
2025-09-10,43551.64646873581,43479.412471964155,-72.23399677165435,42089.515781094145,42017.28178432249,1462.1306876416613,1462.1306876416613,0.0,7142.5583505991435,2656.855213401133,6000.0,1200.0
2025-09-11,41829.4317193912,41749.52900687534,-79.90271251586091,41829.4317193912,41749.52900687534,0.0,0.0,0.0,7092.631584960082,2493.469671313619,6000.0,1200.0
2025-09-12,19678.18007132657,19425.921167540622,-252.25890378594704,19678.18007132657,19425.921167540622,0.0,0.0,0.0,7544.9517190351135,2903.1374039121406,6000.0,1200.0
2025-09-13,18325.58172547031,18052.414015601484,-273.16770986882693,18325.58172547031,18052.414015601484,0.0,0.0,0.0,7064.503717259075,2365.9120228509805,6000.0,1200.0
2025-09-14,42254.34027468504,42276.65123534092,22.31096065587917,42254.34027468504,42276.65123534092,0.0,0.0,0.0,6736.907176876553,1964.3361130855064,6000.0,1200.0
2025-09-15,41681.69600963885,41740.86428476163,59.16827512277814,41673.80240348885,41732.97067861163,7.89360615000031,7.89360615000031,0.0,6515.521802053155,1888.5107818494635,6000.0,1200.0
2025-09-16,43080.97846953139,43071.38282040006,-9.595649131326354,43025.59672186472,43016.001072733394,55.38174766666711,55.38174766666711,0.0,6421.5436443486415,1708.683562393237,6000.0,1200.0
2025-09-17,41817.51523632452,41849.44852645565,31.93329013112816,41782.80634257452,41814.73963270565,34.70889375000076,34.70889375000076,0.0,6439.639484290459,1733.7777209828105,6000.0,1200.0
2025-09-18,41630.57854530231,41659.08122549475,28.502680192439584,41613.39386690231,41641.89654709475,17.18467839999985,17.18467839999985,0.0,6099.930491808977,1497.307668649082,6000.0,1200.0
2025-09-19,19564.276490549368,19424.96290486041,-139.31358568895666,19564.276490549368,19424.96290486041,0.0,0.0,0.0,7167.444732808466,2594.241364659891,6000.0,1200.0
2025-09-20,18475.61053177569,18227.991955486257,-247.61857628943108,18475.61053177569,18227.991955486257,0.0,0.0,0.0,6674.699291673156,2063.869310379342,6000.0,1200.0
2025-09-21,43679.96386869873,43661.92773280789,-18.03613589084125,43679.96386869873,43661.92773280789,0.0,0.0,0.0,6341.818014420992,1765.837033209761,6000.0,1200.0
2025-09-22,42782.6026850216,42749.31636362595,-33.28632139565161,42686.96046757534,42653.67414617969,95.64221744625621,95.64221744625621,0.0,6199.021422037707,1515.707551396421,6000.0,1200.0
2025-09-23,44737.493132488955,44756.159511469996,18.666378981040907,43171.141720887936,43189.80809986898,1566.3514116010178,1566.3514116010178,0.0,6347.42682849825,1730.4506234049843,6000.0,1200.0
2025-09-24,44199.9632920811,44186.28937806395,-13.67391401714849,44199.9632920811,44186.28937806395,0.0,0.0,0.0,6761.625680415894,2229.347145605093,6000.0,1200.0
2025-09-25,43777.954684750555,43721.91572497647,-56.038959774086834,43674.457253083885,43618.4182933098,103.49743166666669,103.49743166666669,0.0,6321.386090843757,1575.0901312090273,6000.0,1200.0
2025-09-26,19314.489101932428,19251.92576099943,-62.56334093299665,19314.489101932428,19251.92576099943,0.0,0.0,0.0,6861.870003861968,2188.8519580188813,6000.0,1200.0
2025-09-27,19085.68491978706,18932.871338523597,-152.81358126346458,19085.68491978706,18932.871338523597,0.0,0.0,0.0,6188.289539676192,1610.3846505357408,6000.0,1200.0
2025-09-28,44401.81123608092,44370.02487072701,-31.786365353909787,44362.24986691425,44330.46350156034,39.56136916666671,39.56136916666671,0.0,6371.47322302385,1675.8410607858755,6000.0,1200.0
2025-09-29,45643.570052630006,45667.46814104222,23.898088412213838,43924.923708364506,43948.82179677672,1718.6463442654979,1718.6463442654979,0.0,6100.850905213339,1420.074001681437,6000.0,1200.0
2025-09-30,45733.555499914735,45751.35572237687,17.800222462137754,44750.6093949943,44768.40961745644,982.946104920436,982.9461049204306,-7.958078640513122e-13,6119.690113454065,1433.5768160186155,6000.0,1200.0
2025-10-01,45282.673626346615,45302.96299763702,20.289371290404233,45282.673626346615,45302.96299763702,0.0,0.0,0.0,7946.916165995018,3459.6570921141633,6000.0,1200.0
2025-10-02,41666.50062873387,41584.55617978384,-81.94444895003107,41666.50062873387,41584.55617978384,0.0,0.0,0.0,7747.519321690764,3132.1263161756415,6000.0,1200.0
2025-10-03,16888.596685909506,16652.287518591955,-236.30916731755133,16888.596685909506,16652.287518591955,0.0,0.0,0.0,7653.19832420972,3164.5193810260325,6000.0,1200.0
2025-10-04,17033.06855133158,16753.243695643334,-279.8248556882463,17033.06855133158,16753.243695643334,0.0,0.0,0.0,7305.117651855252,2670.9190932194956,6000.0,1200.0
2025-10-05,38558.82613561498,38549.34430806426,-9.481827550720482,38558.82613561498,38549.34430806426,0.0,0.0,0.0,6965.369633567707,2253.3474806967934,6000.0,1200.0
2025-10-06,40957.98767566603,40987.16301847907,29.175342813039606,40957.98767566603,40987.16301847907,0.0,0.0,0.0,6772.296457211948,2158.89587423481,6000.0,1200.0
2025-10-07,40411.70891401237,40394.481175277164,-17.227738735207822,40411.70891401237,40394.481175277164,0.0,0.0,0.0,7025.3239232548185,2428.8512768820337,6000.0,1200.0
2025-10-08,40206.92560555786,40180.49293283632,-26.43267272153753,38179.400761783676,38152.96808906214,2027.5248437741852,2027.5248437741852,0.0,6159.231465349041,1390.591545160868,6000.0,1200.0
2025-10-09,39567.10387638913,39626.7829085047,59.67903211557132,39567.10387638913,39626.7829085047,0.0,0.0,0.0,6304.800334787405,1637.5610711110605,6000.0,1200.0
2025-10-10,16414.741679693896,16335.867784187074,-78.87389550682201,16414.741679693896,16335.867784187074,0.0,0.0,0.0,6438.850552101974,1658.5120105960432,6000.0,1200.0
2025-10-11,16919.268336117842,16902.36013126966,-16.90820484818323,16919.268336117842,16902.36013126966,0.0,0.0,0.0,6573.868736857521,1925.0446461752254,6000.0,1200.0
2025-10-12,39504.184280920366,39504.784255830804,0.5999749104375951,39406.14847318703,39406.74844809747,98.03580773333336,98.03580773333336,0.0,6384.08039676736,1686.6529133562253,6000.0,1200.0
2025-10-13,41361.33047482344,41386.03389099137,24.703416167933028,41361.33047482344,41386.03389099137,0.0,0.0,0.0,6573.04958804553,1911.6929170537173,6000.0,1200.0
2025-10-14,41205.84954429633,41212.456174819876,6.606630523543572,41205.84954429633,41212.456174819876,0.0,0.0,0.0,6385.553509493768,1640.4917423786549,6000.0,1200.0
2025-10-15,42251.4585088639,42298.97236343757,47.51385457366996,40626.1137264263,40673.62758099997,1625.3447824375985,1625.3447824375985,0.0,6221.786887152111,1568.286367544698,6000.0,1200.0
2025-10-16,48696.245143867614,48700.54998382747,4.304839959855599,42242.53416228965,42246.83900224951,6453.71098157796,6453.71098157796,0.0,6309.575286125045,1657.1048725476714,6000.0,1200.0
2025-10-17,17738.720039002437,17701.423466149427,-37.29657285301073,17738.720039002437,17701.423466149427,0.0,0.0,0.0,6525.096903401172,1876.932137456773,6000.0,1200.0
2025-10-18,17536.694201581227,17481.029902912313,-55.66429866891485,17536.694201581227,17481.029902912313,0.0,0.0,0.0,6945.328430583032,2194.4268019575006,6000.0,1200.0
2025-10-19,44819.38316259365,44867.26861950609,47.8854569124378,43282.323304183185,43330.20876109562,1537.059858410468,1537.059858410468,0.0,6206.9319231403915,1541.3489024679245,6000.0,1200.0
2025-10-20,45728.66846755689,45738.81364317672,10.145175619829388,45119.57549212547,45129.72066774531,609.092975431422,609.0929754314142,-1.6342482922482304e-12,6354.339142506966,1605.6656572685702,6000.0,1200.0
2025-10-21,45249.93450487447,45299.31363468613,49.37912981165573,45249.93450487447,45299.31363468613,0.0,0.0,0.0,6505.632982985011,1855.0671878810608,6000.0,1200.0
2025-10-22,46284.848226235554,46286.57816583074,1.7299395951849874,45831.36410532146,45833.094044916645,453.48412091409307,453.48412091409307,0.0,6141.082976534141,1426.8757342570254,6000.0,1200.0
2025-10-23,45797.31346234788,45830.98376970427,33.670307356384,45797.31346234788,45830.98376970427,0.0,0.0,0.0,6331.274730338063,1647.6453947566554,6000.0,1200.0
2025-10-24,17833.658144105408,17828.56652541668,-5.091618688726157,17607.794437769982,17602.702819081256,225.86370633542444,225.86370633542444,0.0,6225.437885304891,1538.8012337031505,6000.0,1200.0
2025-10-25,18116.8263691934,18121.250244256073,4.423875062671868,18116.8263691934,18121.250244256073,0.0,0.0,0.0,6350.768799968981,1653.3882778516545,6000.0,1200.0
2025-10-26,46366.36708041385,46391.192352374856,24.825271961002727,46366.36708041385,46391.192352374856,0.0,0.0,0.0,6515.588494322483,1854.3180945916772,6000.0,1200.0
2025-10-27,46299.86467821329,46306.678982875615,6.814304662322684,46217.42355658541,46224.23786124773,82.44112162788244,82.44112162788244,0.0,6200.807915684413,1503.1932879998822,6000.0,1200.0
2025-10-28,46344.640696199844,46370.15078582719,25.510089627343405,46344.640696199844,46370.15078582719,0.0,0.0,0.0,6509.820387083692,1818.1458742100135,6000.0,1200.0
2025-10-29,47938.41665796895,47959.819527958076,21.402869989127794,45747.28546875117,45768.6883387403,2191.1311892177746,2191.1311892177746,0.0,6118.060583235562,1382.6648313454257,6000.0,1200.0
2025-10-30,46596.48265782855,46640.38411868798,43.90146085942979,46579.42431049522,46623.32577135465,17.05834733333342,17.05834733333342,0.0,6212.502729932128,1475.6083962666999,6000.0,1200.0
2025-10-31,18240.34625356336,18269.837189942635,29.49093637927581,18240.34625356336,18269.837189942635,0.0,0.0,0.0,6326.508254019084,1684.2739047012008,6000.0,1200.0
2025-11-01,18401.799074630315,18385.437544003078,-16.36153062723679,18401.799074630315,18385.437544003078,0.0,0.0,0.0,6744.013370638791,2026.288764792689,6000.0,1200.0
2025-11-02,49104.107527379216,49136.97355564007,32.866028260854364,47840.090535984586,47872.95656424544,1264.0169913946336,1264.0169913946336,0.0,6259.366968899163,1556.8575098196502,6000.0,1200.0
2025-11-03,48935.004978103956,48962.65148200251,27.64650389855524,48935.004978103956,48962.65148200251,0.0,0.0,0.0,6657.71730778127,1918.8402500865395,6000.0,1200.0
2025-11-04,49372.365071306696,49415.737073608754,43.37200230205781,49160.7287123344,49204.10071463646,211.63635897229454,211.63635897229454,0.0,6182.628943056083,1504.423323884437,6000.0,1200.0
2025-11-05,49204.14394343979,49220.421754336596,16.277810896805022,49204.14394343979,49220.421754336596,0.0,0.0,0.0,6696.530110839927,1902.439060653946,6000.0,1200.0
2025-11-06,49243.324980784084,49312.9762966762,69.65131589211524,49243.324980784084,49312.9762966762,0.0,0.0,0.0,6284.202524108423,1564.6731801164535,6000.0,1200.0
2025-11-07,19059.778031115093,19083.2532054502,23.475174335108022,19059.778031115093,19083.2532054502,0.0,0.0,0.0,6559.062435337831,1878.2027478543555,6000.0,1200.0
2025-11-08,18682.971192275352,18686.568396426606,3.597204151254118,18682.971192275352,18686.568396426606,0.0,0.0,0.0,6636.909126345697,1927.424092830328,6000.0,1200.0
2025-11-09,49564.3925983487,49593.77598985507,29.3833915063733,49564.3925983487,49593.77598985507,0.0,0.0,0.0,6392.774048195031,1701.9151310059624,6000.0,1200.0
2025-11-10,50466.469498533974,50487.98889899203,21.519400458055316,50466.469498533974,50487.98889899203,0.0,0.0,0.0,6327.917414411647,1639.3492222357727,6000.0,1200.0
2025-11-11,51755.599329703095,51776.30251829289,20.7031885897959,51755.599329703095,51776.30251829289,0.0,0.0,0.0,6494.500153284279,1764.956324369574,6000.0,1200.0
2025-11-12,51226.01367256673,51265.62233261931,39.60866005257412,51226.01367256673,51265.62233261931,0.0,0.0,0.0,6465.429447222279,1794.4012237386771,6000.0,1200.0
2025-11-13,50737.84911194019,50749.554770050876,11.705658110688091,50737.84911194019,50749.554770050876,0.0,0.0,0.0,6313.6961766168615,1658.4814442180736,6000.0,1200.0
2025-11-14,19470.084344978088,19463.868845088662,-6.2154998894257005,19470.084344978088,19463.868845088662,0.0,0.0,0.0,6757.161596364808,2191.113739849465,6000.0,1200.0
2025-11-15,19354.33974115344,19302.96760945434,-51.372131699099555,19354.33974115344,19302.96760945434,0.0,0.0,0.0,6588.380857037126,1895.969007218179,6000.0,1200.0
2025-11-16,51811.34274378901,51832.7583694718,21.415625682784594,51811.34274378901,51832.7583694718,0.0,0.0,0.0,6344.437895128964,1588.0343219682136,6000.0,1200.0
2025-11-17,52680.76464237952,52733.8893897113,53.12474733177805,52680.76464237952,52733.8893897113,0.0,0.0,0.0,6712.019668842944,2008.4112258206849,6000.0,1200.0
2025-11-18,51209.796712289666,51236.03973793233,26.243025642666908,51209.796712289666,51236.03973793233,0.0,0.0,0.0,6252.819536977918,1515.1748967236463,6000.0,1200.0
2025-11-19,52878.72046721308,52923.22000265229,44.49953543920856,52872.41940971308,52916.91894515229,6.301057500000476,6.301057500000476,0.0,6327.45915890011,1640.0526954674428,6000.0,1200.0
2025-11-20,53028.878912660904,53049.02761895658,20.148706295673037,53028.878912660904,53049.02761895658,0.0,0.0,0.0,6529.566030947536,1853.6617476430338,6000.0,1200.0
2025-11-21,19968.590661186892,19972.960207675842,4.369546488949709,19968.590661186892,19972.960207675842,0.0,0.0,0.0,6876.834075730105,2174.500965194998,6000.0,1200.0
2025-11-22,19968.107361999297,19983.835429731495,15.728067732197815,19968.107361999297,19983.835429731495,0.0,0.0,0.0,6648.837494411959,1942.2464461082473,6000.0,1200.0
2025-11-23,53453.699157070005,53481.64464006504,27.94548299503367,53453.699157070005,53481.64464006504,0.0,0.0,0.0,6449.686749561503,1771.523717307793,6000.0,1200.0
2025-11-24,53259.37670633976,53274.56815620786,15.19144986809988,53171.13170767309,53186.32315754119,88.24499866666649,88.24499866666649,0.0,6202.579094102968,1488.637216949688,6000.0,1200.0
2025-11-25,53212.571723567424,53245.89626816704,33.324544599614455,53212.571723567424,53245.89626816704,0.0,0.0,0.0,6496.453492656809,1782.0800722903323,6000.0,1200.0
2025-11-26,54460.95988014685,54493.29345003422,32.333569887370686,54306.41988748019,54338.75345736756,154.53999266666654,154.53999266666654,0.0,6685.803757203617,2058.186735832457,6000.0,1200.0
2025-11-27,54014.6496220143,54004.60635896987,-10.043263044433843,54014.6496220143,54004.60635896987,0.0,0.0,0.0,6653.596808725462,2017.9062410782992,6000.0,1200.0
2025-11-28,20520.065470487963,20507.716543837603,-12.348926650360227,20520.065470487963,20507.716543837603,0.0,0.0,0.0,6677.094265591509,2117.2863156375756,6000.0,1200.0
2025-11-29,20790.387519038864,20743.61995243941,-46.76756659945386,20790.387519038864,20743.61995243941,0.0,0.0,0.0,6659.659216884691,1930.7999841443868,6000.0,1200.0
2025-11-30,55534.052416148996,55572.61746535844,38.565049209442805,55505.654104815665,55544.21915402511,28.398311333333652,28.398311333333652,0.0,6418.097800682916,1695.5530952209226,6000.0,1200.0
2025-12-01,75824.8155237369,75776.27820096449,-48.53732277241943,55327.87296637966,55364.460123159675,20496.94255735725,20411.818077804808,-16.778255553846975,6178.738886874447,1485.6996954206932,6000.0,1200.0
2025-12-02,79563.98075022874,79447.59394276088,-116.38680746786122,56371.52229716111,56394.9192204919,23192.458453067637,23052.67472226898,-28.176523039438507,6068.903546767408,1323.5818671684888,6000.0,1200.0
