strategy_id,terminal_mode,date,next_date,day_end_actual_kWh,day_end_nominal_kWh,next_emergency_0_6h_kWh,next_emergency_0_6h_cost_yuan
T_fixed6000,fixed6000,2025-11-08,2025-11-09,6636.909126345697,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-09,2025-11-10,6392.774048195031,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-10,2025-11-11,6327.917414411647,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-11,2025-11-12,6494.500153284279,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-12,2025-11-13,6465.429447222279,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-13,2025-11-14,6313.6961766168615,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-14,2025-11-15,6757.161596364808,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-15,2025-11-16,6588.380857037126,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-16,2025-11-17,6344.437895128964,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-17,2025-11-18,6712.019668842944,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-18,2025-11-19,6252.819536977918,6000.0,1.3850000000001046,6.301057500000476
T_fixed6000,fixed6000,2025-11-19,2025-11-20,6327.45915890011,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-20,2025-11-21,6529.566030947536,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-21,2025-11-22,6876.834075730105,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-22,2025-11-23,6648.837494411959,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-23,2025-11-24,6449.686749561503,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-24,2025-11-25,6202.579094102968,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-25,2025-11-26,6496.453492656809,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-26,2025-11-27,6685.803757203617,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-27,2025-11-28,6653.596808725462,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-28,2025-11-29,6677.094265591509,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-29,2025-11-30,6659.659216884691,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-11-30,2025-12-01,6418.097800682916,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-01,2025-12-02,6178.738886874447,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-02,2025-12-03,6068.903546767408,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-03,2025-12-04,7400.4878908468645,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-04,2025-12-05,6919.319713153639,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-05,2025-12-06,7729.928046278074,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-06,2025-12-07,6848.88012914587,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-07,2025-12-08,6671.134426544791,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-08,2025-12-09,7032.718019165235,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-09,2025-12-10,6325.795042797967,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-10,2025-12-11,6499.071222592186,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-11,2025-12-12,6643.397473850399,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-12,2025-12-13,6635.647474613537,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-13,2025-12-14,6630.694407109354,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-14,2025-12-15,6381.075451821051,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-15,2025-12-16,6582.663539064113,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-16,2025-12-17,6387.468684702774,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-17,2025-12-18,6546.891193000468,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-18,2025-12-19,6571.864362112467,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-19,2025-12-20,6388.020671830884,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-20,2025-12-21,6654.0355776768365,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-21,2025-12-22,6496.436879665836,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-22,2025-12-23,6356.855681427459,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-23,2025-12-24,6706.457310455621,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-24,2025-12-25,6490.238382814419,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-25,2025-12-26,6474.453003222694,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-26,2025-12-27,7034.849689855376,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-27,2025-12-28,6745.9594818072865,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-28,2025-12-29,6763.155390879706,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-29,2025-12-30,6454.531116411835,6000.0,0.0,0.0
T_fixed6000,fixed6000,2025-12-30,2025-12-31,6686.4641975643435,6000.0,0.0,0.0
T_free,free,2025-02-01,2025-02-02,2729.5796900631467,1200.0,0.0,0.0
T_free,free,2025-02-02,2025-02-03,2592.7886263024925,1200.0,0.0,0.0
T_free,free,2025-02-03,2025-02-04,1670.9596816936446,1200.0,0.0,0.0
T_free,free,2025-02-04,2025-02-05,1827.112651523065,1200.0,0.0,0.0
T_free,free,2025-02-05,2025-02-06,1743.0075372189879,1200.0,0.0,0.0
T_free,free,2025-02-06,2025-02-07,1743.9511937583168,1200.0,0.0,0.0
T_free,free,2025-02-07,2025-02-08,1910.5593546216217,1200.0,0.0,0.0
T_free,free,2025-02-08,2025-02-09,1897.1746645652693,1200.0,0.0,0.0
T_free,free,2025-02-09,2025-02-10,2028.0999118192897,1200.0,0.0,0.0
T_free,free,2025-02-10,2025-02-11,1885.756771064487,1200.0,0.0,0.0
T_free,free,2025-02-11,2025-02-12,1987.5519279209175,1200.0,0.0,0.0
T_free,free,2025-02-12,2025-02-13,1849.7596169643507,1200.0,0.0,0.0
T_free,free,2025-02-13,2025-02-14,1856.9242248530686,1200.0,0.0,0.0
T_free,free,2025-02-14,2025-02-15,1863.6178046127966,1200.0,0.0,0.0
T_free,free,2025-02-15,2025-02-16,1284.249861540396,1200.0,25.71394984221945,116.98561480717738
T_free,free,2025-02-16,2025-02-17,1449.7456891619897,1200.0,0.0,0.0
T_free,free,2025-02-17,2025-02-18,1470.5151664984548,1200.0,2.404578615352193,10.939630410544803
T_free,free,2025-02-18,2025-02-19,1799.594589478329,1200.0,1.3742213641319267,6.252020096118201
T_free,free,2025-02-19,2025-02-20,1200.0,1200.0,0.0,0.0
T_free,free,2025-02-20,2025-02-21,1792.6925587007204,1200.0,0.0,0.0
T_free,free,2025-02-21,2025-02-22,1703.9784778190506,1200.0,0.0,0.0
T_free,free,2025-02-22,2025-02-23,1456.3127176840278,1200.0,0.0,0.0
T_free,free,2025-02-23,2025-02-24,1305.8688876788365,1200.0,0.0,0.0
T_free,free,2025-02-24,2025-02-25,1420.6971152763676,1200.0,30.75640980227729,139.92628639546052
T_free,free,2025-02-25,2025-02-26,1388.7002197511836,1200.0,0.0,0.0
T_free,free,2025-02-26,2025-02-27,1469.403390823494,1200.0,0.0,0.0
T_free,free,2025-02-27,2025-02-28,1740.8468802113564,1200.0,0.0,0.0
T_free,free,2025-02-28,2025-03-01,1732.8664206094838,1200.0,0.0,0.0
T_free,free,2025-03-01,2025-03-02,1647.2459881878376,1200.0,0.0,0.0
T_free,free,2025-03-02,2025-03-03,1200.0,1200.0,0.0,0.0
T_free,free,2025-03-03,2025-03-04,1264.4888764248672,1200.0,0.0,0.0
T_free,free,2025-03-04,2025-03-05,1314.2814305225536,1200.0,3.286666666666747,14.952690000000366
T_free,free,2025-03-05,2025-03-06,1501.4596033760215,1200.0,0.0,0.0
T_free,free,2025-03-06,2025-03-07,1489.0239915850414,1200.0,0.0,0.0
T_free,free,2025-03-07,2025-03-08,1860.2533850248503,1200.0,0.0,0.0
T_free,free,2025-03-08,2025-03-09,1773.907410665515,1200.0,0.0,0.0
T_free,free,2025-03-09,2025-03-10,1582.5711635844407,1200.0,0.0,0.0
T_free,free,2025-03-10,2025-03-11,1658.388640768951,1200.0,0.0,0.0
T_free,free,2025-03-11,2025-03-12,2081.619335212804,1200.0,0.0,0.0
T_free,free,2025-03-12,2025-03-13,1520.0841489830195,1200.0,0.0,0.0
T_free,free,2025-03-13,2025-03-14,1490.6656341009723,1200.0,0.0,0.0
T_free,free,2025-03-14,2025-03-15,2162.769986894054,1200.0,0.0,0.0
T_free,free,2025-03-15,2025-03-16,1512.058356933599,1200.0,1.6400000000001,7.461180000000455
T_free,free,2025-03-16,2025-03-17,1891.9810310793466,1200.0,0.0,0.0
T_free,free,2025-03-17,2025-03-18,2019.251651244732,1200.0,0.0,0.0
T_free,free,2025-03-18,2025-03-19,1817.8586456122894,1200.0,0.0,0.0
T_free,free,2025-03-19,2025-03-20,2081.9032433013303,1200.0,0.0,0.0
T_free,free,2025-03-20,2025-03-21,1742.5677748691849,1200.0,0.0,0.0
T_free,free,2025-03-21,2025-03-22,1682.3377127332665,1200.0,0.0,0.0
T_free,free,2025-03-22,2025-03-23,2217.514530532895,1200.0,0.0,0.0
T_free,free,2025-03-23,2025-03-24,1653.4928984425915,1200.0,0.0,0.0
T_free,free,2025-03-24,2025-03-25,1645.7884523506063,1200.0,0.0,0.0
T_free,free,2025-03-25,2025-03-26,1559.1991674478547,1200.0,0.0,0.0
T_free,free,2025-03-26,2025-03-27,1807.7232733985477,1200.0,0.0,0.0
T_free,free,2025-03-27,2025-03-28,1743.9395285503322,1200.0,0.0,0.0
T_free,free,2025-03-28,2025-03-29,2145.3042219666295,1200.0,0.0,0.0
T_free,free,2025-03-29,2025-03-30,1769.5070795167621,1200.0,0.0,0.0
T_free,free,2025-03-30,2025-03-31,1934.5265490786,1200.0,0.0,0.0
T_free,free,2025-03-31,2025-04-01,1882.7747401821903,1200.0,0.0,0.0
T_free,free,2025-04-01,2025-04-02,1626.5295790983264,1200.0,0.0,0.0
T_free,free,2025-04-02,2025-04-03,1880.6717533661815,1200.0,0.0,0.0
T_free,free,2025-04-03,2025-04-04,1870.8752140496472,1200.0,0.0,0.0
T_free,free,2025-04-04,2025-04-05,2069.2437107938827,1200.0,0.0,0.0
T_free,free,2025-04-05,2025-04-06,1697.7052115655138,1200.0,0.0,0.0
T_free,free,2025-04-06,2025-04-07,1677.0396039846257,1200.0,0.0,0.0
T_free,free,2025-04-07,2025-04-08,1821.1310750772502,1200.0,0.0,0.0
T_free,free,2025-04-08,2025-04-09,1394.5547919122625,1200.0,0.0,0.0
T_free,free,2025-04-09,2025-04-10,1465.8001509110798,1200.0,0.0,0.0
T_free,free,2025-04-10,2025-04-11,1910.2516041375625,1200.0,0.0,0.0
T_free,free,2025-04-11,2025-04-12,1752.5810774363845,1200.0,0.0,0.0
T_free,free,2025-04-12,2025-04-13,2044.4503829166379,1200.0,0.0,0.0
T_free,free,2025-04-13,2025-04-14,1837.3286361636979,1200.0,0.0,0.0
T_free,free,2025-04-14,2025-04-15,1687.034914546597,1200.0,0.0,0.0
T_free,free,2025-04-15,2025-04-16,1895.461478876378,1200.0,0.0,0.0
T_free,free,2025-04-16,2025-04-17,1734.297903577169,1200.0,0.0,0.0
T_free,free,2025-04-17,2025-04-18,2025.3939922567483,1200.0,0.0,0.0
T_free,free,2025-04-18,2025-04-19,2302.6746393912013,1200.0,0.0,0.0
T_free,free,2025-04-19,2025-04-20,2120.188101705256,1200.0,0.0,0.0
T_free,free,2025-04-20,2025-04-21,2026.7837783291384,1200.0,0.0,0.0
T_free,free,2025-04-21,2025-04-22,1583.9772537086978,1200.0,0.0,0.0
T_free,free,2025-04-22,2025-04-23,1792.8887815064666,1200.0,0.0,0.0
T_free,free,2025-04-23,2025-04-24,2034.1081462745378,1200.0,0.0,0.0
T_free,free,2025-04-24,2025-04-25,1937.4801162201131,1200.0,0.0,0.0
T_free,free,2025-04-25,2025-04-26,1743.6947188030383,1200.0,0.0,0.0
T_free,free,2025-04-26,2025-04-27,1718.8251270502249,1200.0,0.0,0.0
T_free,free,2025-04-27,2025-04-28,1469.0405130120078,1200.0,0.0,0.0
T_free,free,2025-04-28,2025-04-29,1558.7952922964657,1200.0,0.0,0.0
T_free,free,2025-04-29,2025-04-30,1876.7862812084545,1200.0,0.0,0.0
T_free,free,2025-04-30,2025-05-01,1682.6039819707717,1200.0,0.0,0.0
T_free,free,2025-05-01,2025-05-02,1200.0,1200.0,0.0,0.0
T_free,free,2025-05-02,2025-05-03,1200.0,1200.0,0.0,0.0
T_free,free,2025-05-03,2025-05-04,1308.9000081965044,1200.0,0.0,0.0
T_free,free,2025-05-04,2025-05-05,1244.5348495997769,1200.0,0.0,0.0
T_free,free,2025-05-05,2025-05-06,1468.6863807105867,1200.0,0.0,0.0
T_free,free,2025-05-06,2025-05-07,1351.3276524325304,1200.0,0.0,0.0
T_free,free,2025-05-07,2025-05-08,1542.3026396279472,1200.0,0.0,0.0
T_free,free,2025-05-08,2025-05-09,2266.2339089225256,1200.0,0.0,0.0
T_free,free,2025-05-09,2025-05-10,1722.5244651629637,1200.0,0.0,0.0
T_free,free,2025-05-10,2025-05-11,1450.0404425349875,1200.0,0.0,0.0
T_free,free,2025-05-11,2025-05-12,1395.2021454082685,1200.0,0.0,0.0
T_free,free,2025-05-12,2025-05-13,1897.8269242944277,1200.0,0.0,0.0
T_free,free,2025-05-13,2025-05-14,1959.6240015349194,1200.0,0.0,0.0
T_free,free,2025-05-14,2025-05-15,2030.1744214843673,1200.0,0.0,0.0
T_free,free,2025-05-15,2025-05-16,2505.1256767562227,1200.0,0.0,0.0
T_free,free,2025-05-16,2025-05-17,1911.2371697678652,1200.0,0.0,0.0
T_free,free,2025-05-17,2025-05-18,1866.7028562441023,1200.0,0.0,0.0
T_free,free,2025-05-18,2025-05-19,2164.4029026935104,1200.0,0.0,0.0
T_free,free,2025-05-19,2025-05-20,1965.283257593914,1200.0,0.0,0.0
T_free,free,2025-05-20,2025-05-21,1944.4800355592465,1200.0,0.0,0.0
T_free,free,2025-05-21,2025-05-22,2125.7510449014835,1200.0,0.0,0.0
T_free,free,2025-05-22,2025-05-23,2870.114585828708,1200.0,0.0,0.0
T_free,free,2025-05-23,2025-05-24,2963.5759935061965,1200.0,0.0,0.0
T_free,free,2025-05-24,2025-05-25,2913.2239625273282,1200.0,0.0,0.0
T_free,free,2025-05-25,2025-05-26,2436.506748286802,1200.0,0.0,0.0
T_free,free,2025-05-26,2025-05-27,2725.3605211458607,1200.0,0.0,0.0
T_free,free,2025-05-27,2025-05-28,2398.318299258897,1200.0,0.0,0.0
T_free,free,2025-05-28,2025-05-29,2682.3643489152296,1200.0,0.0,0.0
T_free,free,2025-05-29,2025-05-30,2888.560679006962,1200.0,0.0,0.0
T_free,free,2025-05-30,2025-05-31,3162.940445734891,1200.0,0.0,0.0
T_free,free,2025-05-31,2025-06-01,3016.667501321004,1200.0,0.0,0.0
T_free,free,2025-06-01,2025-06-02,1200.0,1200.0,0.0,0.0
T_free,free,2025-06-02,2025-06-03,1200.0,1200.0,0.0,0.0
T_free,free,2025-06-03,2025-06-04,1972.1352445253067,1200.0,0.0,0.0
T_free,free,2025-06-04,2025-06-05,2117.438383419464,1200.0,0.0,0.0
T_free,free,2025-06-05,2025-06-06,2008.5000654798796,1200.0,0.0,0.0
T_free,free,2025-06-06,2025-06-07,2008.8897594149378,1200.0,0.0,0.0
T_free,free,2025-06-07,2025-06-08,2910.9139432649417,1200.0,0.0,0.0
T_free,free,2025-06-08,2025-06-09,3690.661571002612,1200.0,0.0,0.0
T_free,free,2025-06-09,2025-06-10,1604.2710281444745,1200.0,0.0,0.0
T_free,free,2025-06-10,2025-06-11,1871.2428739842642,1200.0,0.0,0.0
T_free,free,2025-06-11,2025-06-12,1903.305673884869,1200.0,0.0,0.0
T_free,free,2025-06-12,2025-06-13,2386.4499985353027,1200.0,0.0,0.0
T_free,free,2025-06-13,2025-06-14,2225.7555692192745,1200.0,0.0,0.0
T_free,free,2025-06-14,2025-06-15,2007.3079575063132,1200.0,0.0,0.0
T_free,free,2025-06-15,2025-06-16,2365.808601010661,1200.0,0.0,0.0
T_free,free,2025-06-16,2025-06-17,2420.3419205136174,1200.0,0.0,0.0
T_free,free,2025-06-17,2025-06-18,1995.1244896096086,1200.0,0.0,0.0
T_free,free,2025-06-18,2025-06-19,2510.589268162117,1200.0,0.0,0.0
T_free,free,2025-06-19,2025-06-20,2244.0555382952907,1200.0,0.0,0.0
T_free,free,2025-06-20,2025-06-21,2570.5308380255783,1200.0,0.0,0.0
T_free,free,2025-06-21,2025-06-22,2918.91153174528,1200.0,0.0,0.0
T_free,free,2025-06-22,2025-06-23,2661.114911735377,1200.0,0.0,0.0
T_free,free,2025-06-23,2025-06-24,2424.8405429731974,1200.0,0.0,0.0
T_free,free,2025-06-24,2025-06-25,2563.1902533847806,1200.0,0.0,0.0
T_free,free,2025-06-25,2025-06-26,2657.121163784832,1200.0,0.0,0.0
T_free,free,2025-06-26,2025-06-27,2354.78824878912,1200.0,0.0,0.0
T_free,free,2025-06-27,2025-06-28,3003.0356858971372,1200.0,0.0,0.0
T_free,free,2025-06-28,2025-06-29,2964.579117283978,1200.0,0.0,0.0
T_free,free,2025-06-29,2025-06-30,3508.279029250889,1200.0,0.0,0.0
T_free,free,2025-06-30,2025-07-01,2590.8687799402737,1200.0,0.0,0.0
T_free,free,2025-07-01,2025-07-02,1200.0,1200.0,0.0,0.0
T_free,free,2025-07-02,2025-07-03,1742.150841550777,1200.0,0.0,0.0
T_free,free,2025-07-03,2025-07-04,1999.620961700476,1200.0,0.0,0.0
T_free,free,2025-07-04,2025-07-05,1492.724971161589,1200.0,0.0,0.0
T_free,free,2025-07-05,2025-07-06,2206.485983305961,1200.0,0.0,0.0
T_free,free,2025-07-06,2025-07-07,1221.3274532155647,1200.0,0.0,0.0
T_free,free,2025-07-07,2025-07-08,2248.881263139336,1200.0,0.0,0.0
T_free,free,2025-07-08,2025-07-09,4071.999116116383,1200.0,0.0,0.0
T_free,free,2025-07-09,2025-07-10,1806.068584224631,1200.0,0.0,0.0
T_free,free,2025-07-10,2025-07-11,1679.3599719191022,1200.0,0.0,0.0
T_free,free,2025-07-11,2025-07-12,1895.441090423342,1200.0,0.0,0.0
T_free,free,2025-07-12,2025-07-13,1701.110156594602,1200.0,0.0,0.0
T_free,free,2025-07-13,2025-07-14,1609.7372175728924,1200.0,0.0,0.0
T_free,free,2025-07-14,2025-07-15,1746.8051351498996,1200.0,0.0,0.0
T_free,free,2025-07-15,2025-07-16,2757.994567189355,1200.0,0.0,0.0
T_free,free,2025-07-16,2025-07-17,2186.7332974291176,1200.0,0.0,0.0
T_free,free,2025-07-17,2025-07-18,2013.643908968904,1200.0,0.0,0.0
T_free,free,2025-07-18,2025-07-19,2438.394947628389,1200.0,0.0,0.0
T_free,free,2025-07-19,2025-07-20,2185.505354005348,1200.0,0.0,0.0
T_free,free,2025-07-20,2025-07-21,2104.978583546237,1200.0,0.0,0.0
T_free,free,2025-07-21,2025-07-22,2725.9109285230475,1200.0,0.0,0.0
T_free,free,2025-07-22,2025-07-23,2781.377439835446,1200.0,0.0,0.0
T_free,free,2025-07-23,2025-07-24,2428.8162353592493,1200.0,0.0,0.0
T_free,free,2025-07-24,2025-07-25,2963.302791248515,1200.0,0.0,0.0
T_free,free,2025-07-25,2025-07-26,2901.3735376942614,1200.0,0.0,0.0
T_free,free,2025-07-26,2025-07-27,2628.574309606504,1200.0,0.0,0.0
T_free,free,2025-07-27,2025-07-28,2583.597161153494,1200.0,0.0,0.0
T_free,free,2025-07-28,2025-07-29,2139.0966441505248,1200.0,0.0,0.0
T_free,free,2025-07-29,2025-07-30,3648.0109352212216,1200.0,0.0,0.0
T_free,free,2025-07-30,2025-07-31,3274.7428847128776,1200.0,0.0,0.0
T_free,free,2025-07-31,2025-08-01,2834.4433017096653,1200.0,0.0,0.0
T_free,free,2025-08-01,2025-08-02,3067.7248932328994,1200.0,0.0,0.0
T_free,free,2025-08-02,2025-08-03,3080.9938394691167,1200.0,0.0,0.0
T_free,free,2025-08-03,2025-08-04,1861.4087291630442,1200.0,0.0,0.0
T_free,free,2025-08-04,2025-08-05,2478.9661569530667,1200.0,0.0,0.0
T_free,free,2025-08-05,2025-08-06,2544.605887170639,1200.0,0.0,0.0
T_free,free,2025-08-06,2025-08-07,1670.3468291961556,1200.0,0.0,0.0
T_free,free,2025-08-07,2025-08-08,2257.1866049025434,1200.0,0.0,0.0
T_free,free,2025-08-08,2025-08-09,2640.3844176108955,1200.0,0.0,0.0
T_free,free,2025-08-09,2025-08-10,2208.857114736542,1200.0,0.0,0.0
T_free,free,2025-08-10,2025-08-11,2316.8741992610103,1200.0,0.0,0.0
T_free,free,2025-08-11,2025-08-12,1956.4514525423688,1200.0,0.0,0.0
T_free,free,2025-08-12,2025-08-13,2010.773382526397,1200.0,0.0,0.0
T_free,free,2025-08-13,2025-08-14,2167.57505761141,1200.0,0.0,0.0
T_free,free,2025-08-14,2025-08-15,1890.7072522651226,1200.0,0.0,0.0
T_free,free,2025-08-15,2025-08-16,2151.141639876721,1200.0,0.0,0.0
T_free,free,2025-08-16,2025-08-17,2425.991279917632,1200.0,0.0,0.0
T_free,free,2025-08-17,2025-08-18,1802.931469425379,1200.0,0.0,0.0
T_free,free,2025-08-18,2025-08-19,2046.4804570089896,1200.0,0.0,0.0
T_free,free,2025-08-19,2025-08-20,2106.2700212877835,1200.0,0.0,0.0
T_free,free,2025-08-20,2025-08-21,1524.9397778704913,1200.0,0.0,0.0
T_free,free,2025-08-21,2025-08-22,1744.0983390055997,1200.0,0.0,0.0
T_free,free,2025-08-22,2025-08-23,1540.662594254956,1200.0,0.0,0.0
T_free,free,2025-08-23,2025-08-24,1813.090854198016,1200.0,0.0,0.0
T_free,free,2025-08-24,2025-08-25,1828.5977766156875,1200.0,0.0,0.0
T_free,free,2025-08-25,2025-08-26,1641.801235350622,1200.0,0.0,0.0
T_free,free,2025-08-26,2025-08-27,2491.255084798193,1200.0,0.0,0.0
T_free,free,2025-08-27,2025-08-28,1664.0316193008334,1200.0,0.0,0.0
T_free,free,2025-08-28,2025-08-29,1758.001510906573,1200.0,0.0,0.0
T_free,free,2025-08-29,2025-08-30,2112.7144809792358,1200.0,0.0,0.0
T_free,free,2025-08-30,2025-08-31,1527.6205523975254,1200.0,0.0,0.0
T_free,free,2025-08-31,2025-09-01,2221.9508902235107,1200.0,0.0,0.0
T_free,free,2025-09-01,2025-09-02,5622.513071643112,1200.0,0.0,0.0
T_free,free,2025-09-02,2025-09-03,5208.869068839481,1200.0,0.0,0.0
T_free,free,2025-09-03,2025-09-04,2580.695813977739,1200.0,0.0,0.0
T_free,free,2025-09-04,2025-09-05,2462.3799657273203,1200.0,0.0,0.0
T_free,free,2025-09-05,2025-09-06,4038.832164202304,1200.0,0.0,0.0
T_free,free,2025-09-06,2025-09-07,2164.2043121685683,1200.0,0.0,0.0
T_free,free,2025-09-07,2025-09-08,1870.7626379914805,1200.0,0.0,0.0
T_free,free,2025-09-08,2025-09-09,1200.0,1200.0,0.0,0.0
T_free,free,2025-09-09,2025-09-10,2848.37827647076,1200.0,0.0,0.0
T_free,free,2025-09-10,2025-09-11,2656.855213401133,1200.0,0.0,0.0
T_free,free,2025-09-11,2025-09-12,2493.469671313619,1200.0,0.0,0.0
T_free,free,2025-09-12,2025-09-13,2903.1374039121406,1200.0,0.0,0.0
T_free,free,2025-09-13,2025-09-14,2365.9120228509805,1200.0,0.0,0.0
T_free,free,2025-09-14,2025-09-15,1964.3361130855064,1200.0,0.0,0.0
T_free,free,2025-09-15,2025-09-16,1888.5107818494635,1200.0,0.0,0.0
T_free,free,2025-09-16,2025-09-17,1708.683562393237,1200.0,7.629166666666833,34.70889375000076
T_free,free,2025-09-17,2025-09-18,1733.7777209828105,1200.0,0.0,0.0
T_free,free,2025-09-18,2025-09-19,1497.307668649082,1200.0,0.0,0.0
T_free,free,2025-09-19,2025-09-20,2594.241364659891,1200.0,0.0,0.0
T_free,free,2025-09-20,2025-09-21,2063.869310379342,1200.0,0.0,0.0
T_free,free,2025-09-21,2025-09-22,1765.837033209761,1200.0,0.0,0.0
T_free,free,2025-09-22,2025-09-23,1515.707551396421,1200.0,0.0,0.0
T_free,free,2025-09-23,2025-09-24,1730.4506234049843,1200.0,0.0,0.0
T_free,free,2025-09-24,2025-09-25,2229.347145605093,1200.0,0.0,0.0
T_free,free,2025-09-25,2025-09-26,1575.0901312090273,1200.0,0.0,0.0
T_free,free,2025-09-26,2025-09-27,2188.8519580188813,1200.0,0.0,0.0
T_free,free,2025-09-27,2025-09-28,1610.3846505357408,1200.0,0.0,0.0
T_free,free,2025-09-28,2025-09-29,1675.8410607858755,1200.0,0.0,0.0
T_free,free,2025-09-29,2025-09-30,1420.074001681437,1200.0,0.0,0.0
T_free,free,2025-09-30,2025-10-01,1433.5768160186155,1200.0,0.0,0.0
T_free,free,2025-10-01,2025-10-02,3459.6570921141633,1200.0,0.0,0.0
T_free,free,2025-10-02,2025-10-03,3132.1263161756415,1200.0,0.0,0.0
T_free,free,2025-10-03,2025-10-04,3164.5193810260325,1200.0,0.0,0.0
T_free,free,2025-10-04,2025-10-05,2670.9190932194956,1200.0,0.0,0.0
T_free,free,2025-10-05,2025-10-06,2253.3474806967934,1200.0,0.0,0.0
T_free,free,2025-10-06,2025-10-07,2158.89587423481,1200.0,0.0,0.0
T_free,free,2025-10-07,2025-10-08,2428.8512768820337,1200.0,0.0,0.0
T_free,free,2025-10-08,2025-10-09,1390.591545160868,1200.0,0.0,0.0
T_free,free,2025-10-09,2025-10-10,1637.5610711110605,1200.0,0.0,0.0
T_free,free,2025-10-10,2025-10-11,1658.5120105960432,1200.0,0.0,0.0
T_free,free,2025-10-11,2025-10-12,1925.0446461752254,1200.0,0.0,0.0
T_free,free,2025-10-12,2025-10-13,1686.6529133562253,1200.0,0.0,0.0
T_free,free,2025-10-13,2025-10-14,1911.6929170537173,1200.0,0.0,0.0
T_free,free,2025-10-14,2025-10-15,1640.4917423786549,1200.0,0.0,0.0
T_free,free,2025-10-15,2025-10-16,1568.286367544698,1200.0,0.0,0.0
T_free,free,2025-10-16,2025-10-17,1657.1048725476714,1200.0,0.0,0.0
T_free,free,2025-10-17,2025-10-18,1876.932137456773,1200.0,0.0,0.0
T_free,free,2025-10-18,2025-10-19,2194.4268019575006,1200.0,0.0,0.0
T_free,free,2025-10-19,2025-10-20,1541.3489024679245,1200.0,0.0,0.0
T_free,free,2025-10-20,2025-10-21,1605.6656572685702,1200.0,0.0,0.0
T_free,free,2025-10-21,2025-10-22,1855.0671878810608,1200.0,0.0,0.0
T_free,free,2025-10-22,2025-10-23,1426.8757342570254,1200.0,0.0,0.0
T_free,free,2025-10-23,2025-10-24,1647.6453947566554,1200.0,0.0,0.0
T_free,free,2025-10-24,2025-10-25,1538.8012337031505,1200.0,0.0,0.0
T_free,free,2025-10-25,2025-10-26,1653.3882778516545,1200.0,0.0,0.0
T_free,free,2025-10-26,2025-10-27,1854.3180945916772,1200.0,0.0,0.0
T_free,free,2025-10-27,2025-10-28,1503.1932879998822,1200.0,0.0,0.0
T_free,free,2025-10-28,2025-10-29,1818.1458742100135,1200.0,0.0,0.0
