问题编号,方案名称,账本类型,评价阶段,自然日,时段开始,时段结束,价格_元每千瓦时,实际负载_千瓦,光伏功率_千瓦,净负荷_千瓦时,计划购电量_千瓦时,最终有效购电量_千瓦时,充电量_千瓦时,放电量_千瓦时,应急购电量_千瓦时,弃电量_千瓦时,储能期初_千瓦时,储能期末_千瓦时,普通购电费_元,调整购电费_元,应急购电费_元,总费用_元,原始策略,原始时段序号,原始来源
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 22:20:00,2025-04-03 22:30:00,0.4368,3286.4671,0.0,547.7445166666666,573.7160460083894,573.7160460083894,25.97152934172277,0.0,0.0,0.0,1524.0968498444456,1547.471226251996,250.5991688964645,0.0,0.0,250.5991688964645,S2_load_q75,8918,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 22:30:00,2025-04-03 22:40:00,0.4198,3090.55,0.0,515.0916666666667,564.4354632942695,566.7915313618391,51.69986469517244,0.0,0.0,0.0,1547.471226251996,1594.001104477651,237.93908486570007,0.4945386873828579,0.0,238.43362355308287,S2_load_q75,8919,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 22:40:00,2025-04-03 22:50:00,0.4186,3284.0945,0.0,547.3490833333333,573.129704025025,577.1324436685222,29.783360335188945,0.0,0.0,0.0,1594.001104477651,1620.8061287793214,241.58764091964343,0.8377734073839627,0.0,242.4254143270274,S2_load_q75,8920,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 22:50:00,2025-04-03 23:00:00,0.4241,3445.8627,0.0,574.31045,576.7961473409273,576.7961473409273,2.485697340927345,0.0,0.0,0.0,1620.8061287793214,1623.043256386156,244.61924608728725,0.0,0.0,244.61924608728725,S2_load_q75,8921,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 23:00:00,2025-04-03 23:10:00,0.4237,3434.21,0.0,572.3683333333333,579.0346512971798,579.0346512971798,6.666317963846495,0.0,0.0,0.0,1623.043256386156,1629.0429425536176,245.3369817546151,0.0,0.0,245.3369817546151,S2_load_q75,8922,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 23:10:00,2025-04-03 23:20:00,0.4248,3520.413,0.0,586.7355,595.322924364869,595.322924364869,8.58742436486898,0.0,0.0,0.0,1629.0429425536176,1636.7716244819997,252.8931782701964,0.0,0.0,252.8931782701964,S2_load_q75,8923,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 23:20:00,2025-04-03 23:30:00,0.424,3429.8708,0.0,571.6451333333333,587.0348782522507,587.0348782522507,15.38974491891736,0.0,0.0,0.0,1636.7716244819997,1650.6223949090254,248.90278837895428,0.0,0.0,248.90278837895428,S2_load_q75,8924,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 23:30:00,2025-04-03 23:40:00,0.422,3387.5,0.0,564.5833333333333,584.421520779521,583.3647579308457,18.78142459751245,0.0,0.0,0.0,1650.6223949090254,1667.5256770467863,246.1799278468169,0.2229769610704773,0.0,246.40290480788735,S2_load_q75,8925,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 23:40:00,2025-04-03 23:50:00,0.424,3798.6716,0.0,633.1119333333334,589.7160263588789,587.9797563263509,0.0,45.13217700698249,0.0,0.0,1667.5256770467863,1617.378813705695,249.3034166823728,0.3680892468959505,0.0,249.6715059292687,S2_load_q75,8926,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-03 23:50:00,2025-04-04 00:00:00,0.4271,3314.2471,0.0,552.3745166666666,537.3881191603828,537.3881191603828,0.0,14.98639750628388,0.0,0.0,1617.378813705695,1600.7272609209351,229.51846569339943,0.0,0.0,229.51846569339943,S2_load_q75,8927,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-03,2025-04-04 00:00:00,2025-04-04 00:10:00,0.4276,2234.15,0.0,372.35833333333335,434.1909581662843,434.1909581662843,61.83262483295096,0.0,0.0,0.0,1600.7272609209351,1656.376623270591,185.66005371190317,0.0,0.0,185.66005371190317,S2_load_q75,8928,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 00:10:00,2025-04-04 00:20:00,0.4248,2288.9737,0.0,381.49561666666665,1256.529366713295,1256.529366713295,833.3333333333334,0.0,0.0,41.70041671329511,1656.376623270591,2406.376623270591,533.7736749798078,0.0,0.0,533.7736749798078,S2_load_q75,8929,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 00:20:00,2025-04-04 00:30:00,0.4245,2593.894,0.0,432.3156666666666,1260.4847233792475,1260.4847233792475,828.1690567125811,0.0,0.0,0.0,2406.376623270591,3151.728774311914,535.0757650744906,0.0,0.0,535.0757650744906,S2_load_q75,8930,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 00:30:00,2025-04-04 00:40:00,0.4269,2517.36,0.0,419.56,1139.9613122173412,1139.9613122173412,720.4013122173412,0.0,0.0,0.0,3151.728774311914,3800.0899553075214,486.6494841855829,0.0,0.0,486.6494841855829,S2_load_q75,8931,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 00:40:00,2025-04-04 00:50:00,0.4272,2367.6003,0.0,394.60005,418.6066518174796,418.6066518174796,24.006601817479577,0.0,0.0,0.0,3800.0899553075214,3821.695896943253,178.8287616564273,0.0,0.0,178.8287616564273,S2_load_q75,8932,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 00:50:00,2025-04-04 01:00:00,0.4271,2469.1655,0.0,411.5275833333333,422.3417322943501,422.3417322943501,10.814148961016713,0.0,0.0,0.0,3821.695896943253,3831.428631008168,180.38215386291688,0.0,0.0,180.38215386291688,S2_load_q75,8933,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 01:00:00,2025-04-04 01:10:00,0.4285,2635.21,0.0,439.20166666666665,435.7024292244626,435.7024292244626,0.0,3.4992374422040484,0.0,0.0,3831.428631008168,3827.540589405719,186.69849092268225,0.0,0.0,186.69849092268225,S2_load_q75,8934,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 01:10:00,2025-04-04 01:20:00,0.4311,2422.413,0.0,403.7355,432.2709099501095,432.2709099501095,28.53540995010951,0.0,0.0,0.0,3827.540589405719,3853.2224583608177,186.35198927949224,0.0,0.0,186.35198927949224,S2_load_q75,8935,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 01:20:00,2025-04-04 01:30:00,0.4302,2354.9025,0.0,392.48375,444.81118903378047,444.81118903378047,52.32743903378048,0.0,0.0,0.0,3853.2224583608177,3900.31715349122,191.3577735223324,0.0,0.0,191.3577735223324,S2_load_q75,8936,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 01:30:00,2025-04-04 01:40:00,0.4279,2574.73,0.0,429.1216666666666,421.68672473129936,421.68672473129936,0.0,7.434941935367306,0.0,0.0,3900.31715349122,3892.056106896368,180.439749512523,0.0,0.0,180.439749512523,S2_load_q75,8937,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 01:40:00,2025-04-04 01:50:00,0.4312,2677.9273,0.0,446.3212166666666,442.3795065333101,442.3795065333101,0.0,3.94171013335648,0.0,0.0,3892.056106896368,3887.676428970416,190.75404321716331,0.0,0.0,190.75404321716331,S2_load_q75,8938,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 01:50:00,2025-04-04 02:00:00,0.4333,2599.9772,0.0,433.3295333333333,451.5126769683661,451.5126769683661,18.18314363503282,0.0,0.0,0.0,3887.676428970416,3904.041258241946,195.64044293039305,0.0,0.0,195.64044293039305,S2_load_q75,8939,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 02:00:00,2025-04-04 02:10:00,0.4311,2494.72,0.0,415.7866666666666,457.9397499277877,457.9397499277877,42.15308326112108,0.0,0.0,0.0,3904.041258241946,3941.9790331769545,197.41782619386927,0.0,0.0,197.41782619386927,S2_load_q75,8940,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 02:10:00,2025-04-04 02:20:00,0.4293,2554.6878,0.0,425.7813,466.3816442240442,466.3816442240442,40.60034422404419,0.0,0.0,0.0,3941.9790331769545,3978.5193429785945,200.21763986538215,0.0,0.0,200.21763986538215,S2_load_q75,8941,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 02:20:00,2025-04-04 02:30:00,0.4324,2629.0036,0.0,438.16726666666665,444.4145540810099,444.4145540810099,6.247287414343248,0.0,0.0,0.0,3978.5193429785945,3984.1419016515033,192.16485318462867,0.0,0.0,192.16485318462867,S2_load_q75,8942,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 02:30:00,2025-04-04 02:40:00,0.4367,2664.59,0.0,444.09833333333336,431.19257259246376,431.19257259246376,0.0,12.905760740869596,0.0,0.0,3984.1419016515033,3969.802167494981,188.3017964511289,0.0,0.0,188.3017964511289,S2_load_q75,8943,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 02:40:00,2025-04-04 02:50:00,0.4348,2722.2976,0.0,453.7162666666666,448.343917254331,448.343917254331,0.0,5.372349412335609,0.0,0.0,3969.802167494981,3963.832890370164,194.93993522218312,0.0,0.0,194.93993522218312,S2_load_q75,8944,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 02:50:00,2025-04-04 03:00:00,0.4335,2595.5258,0.0,432.5876333333333,457.5853605256691,457.5853605256691,24.997727192335788,0.0,0.0,0.0,3963.832890370164,3986.330844843266,198.3632537878776,0.0,0.0,198.3632537878776,S2_load_q75,8945,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 03:00:00,2025-04-04 03:10:00,0.4357,2395.78,0.0,399.2966666666667,462.971314164292,462.971314164292,63.6746474976253,0.0,0.0,0.0,3986.330844843266,4043.638027591129,201.716601581382,0.0,0.0,201.716601581382,S2_load_q75,8946,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 03:10:00,2025-04-04 03:20:00,0.4374,2465.3939,0.0,410.8989833333333,465.1009240691239,465.1009240691239,54.20194073579057,0.0,0.0,0.0,4043.638027591129,4092.4197742533406,203.4351441878348,0.0,0.0,203.4351441878348,S2_load_q75,8947,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 03:20:00,2025-04-04 03:30:00,0.4371,2538.3703,0.0,423.06171666666665,453.62296385127325,453.62296385127325,30.5612471846066,0.0,0.0,0.0,4092.4197742533406,4119.924896719486,198.27859749939157,0.0,0.0,198.27859749939157,S2_load_q75,8948,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 03:30:00,2025-04-04 03:40:00,0.4356,2564.62,0.0,427.4366666666666,448.8394345240465,448.8394345240465,21.4027678573799,0.0,0.0,0.0,4119.924896719486,4139.1873877911285,195.51445767867463,0.0,0.0,195.51445767867463,S2_load_q75,8949,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 03:40:00,2025-04-04 03:50:00,0.4353,2756.2229,0.0,459.37048333333337,445.19583557077766,445.19583557077766,0.0,14.174647762555708,0.0,0.0,4139.1873877911285,4123.437779166066,193.7937472239595,0.0,0.0,193.7937472239595,S2_load_q75,8950,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 03:50:00,2025-04-04 04:00:00,0.436,2894.1438,0.0013,482.3570833333333,450.7562983782368,450.7562983782368,0.0,31.60078495509657,0.0,0.0,4123.437779166066,4088.3257958826257,196.5297460929112,0.0,0.0,196.5297460929112,S2_load_q75,8951,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 04:00:00,2025-04-04 04:10:00,0.4378,2856.31,0.0,476.0516666666666,459.7450307915415,459.7450307915415,0.0,16.306635875125153,0.0,0.0,4088.3257958826257,4070.2073115769313,201.27637448053687,0.0,0.0,201.27637448053687,S2_load_q75,8952,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 04:10:00,2025-04-04 04:20:00,0.4401,2739.4695,0.0,456.57825,449.2422514785087,449.2422514785087,0.0,7.335998521491319,0.0,0.0,4070.2073115769313,4062.056202108608,197.71151487569168,0.0,0.0,197.71151487569168,S2_load_q75,8953,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 04:20:00,2025-04-04 04:30:00,0.4389,2677.3509,0.0176,446.2222166666666,449.424995810202,449.424995810202,3.202779143535338,0.0,0.0,0.0,4062.056202108608,4064.938703337789,197.25263066109764,0.0,0.0,197.25263066109764,S2_load_q75,8954,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 04:30:00,2025-04-04 04:40:00,0.4364,2743.01,0.0,457.16833333333335,465.3373179118953,465.3373179118953,8.168984578561947,0.0,0.0,0.0,4064.938703337789,4072.290789458495,203.07320553675112,0.0,0.0,203.07320553675112,S2_load_q75,8955,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 04:40:00,2025-04-04 04:50:00,0.4393,2883.0055,0.0,480.5009166666667,460.6149207209556,460.6149207209556,0.0,19.8859959457111,0.0,0.0,4072.290789458495,4050.195238407705,202.3481346727158,0.0,0.0,202.3481346727158,S2_load_q75,8956,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 04:50:00,2025-04-04 05:00:00,0.4422,2825.0675,0.2453,470.8037,461.4338528882795,461.4338528882795,0.0,9.369847111720505,0.0,0.0,4050.195238407705,4039.78429717246,204.0460497471972,0.0,0.0,204.0460497471972,S2_load_q75,8957,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 05:00:00,2025-04-04 05:10:00,0.4395,2622.12,0.0,437.02,446.1576341563991,446.1576341563991,9.137634156399088,0.0,0.0,0.0,4039.78429717246,4048.008167913219,196.0862802117374,0.0,0.0,196.0862802117374,S2_load_q75,8958,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 05:10:00,2025-04-04 05:20:00,0.4333,2607.4788,0.0,434.5798,440.75177995296144,440.75177995296144,6.171979952961465,0.0,0.0,0.0,4048.008167913219,4053.562949870885,190.9777462536182,0.0,0.0,190.9777462536182,S2_load_q75,8959,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 05:20:00,2025-04-04 05:30:00,0.4439,2718.5814,3.4164,452.5275,445.2394002944493,445.2394002944493,0.0,7.288099705550678,0.0,0.0,4053.562949870885,4045.4650613091617,197.6417697907061,0.0,0.0,197.6417697907061,S2_load_q75,8960,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 05:30:00,2025-04-04 05:40:00,0.4301,2771.21,0.0,461.8683333333333,445.271414628282,445.271414628282,0.0,16.596918705051394,0.0,0.0,4045.4650613091617,4027.0240405257714,191.51123543162404,0.0,0.0,191.51123543162404,S2_load_q75,8961,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 05:40:00,2025-04-04 05:50:00,0.3713,2648.9967,0.0,441.49945,1264.7912213360482,1264.7912213360482,823.2917713360482,0.0,0.0,0.0,4027.0240405257714,4767.986634728215,469.6169804820747,0.0,0.0,469.6169804820747,S2_load_q75,8962,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 05:50:00,2025-04-04 06:00:00,0.5708,2570.6464,56.8966,418.9583,0.0,0.0,0.0,418.9583,0.0,0.0,4767.986634728215,4302.477412505993,0.0,0.0,0.0,0.0,S2_load_q75,8963,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 06:00:00,2025-04-04 06:10:00,0.9099,2602.15,251.4375,391.78541666666666,0.0,0.0,0.0,391.78541666666666,0.0,0.0,4302.477412505993,3867.160282876364,0.0,0.0,0.0,0.0,S2_load_q75,8964,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 06:10:00,2025-04-04 06:20:00,0.9368,2618.5122,491.2225,354.54828333333336,0.0,0.0,0.0,354.54828333333336,0.0,0.0,3867.160282876364,3473.217745839326,0.0,0.0,0.0,0.0,S2_load_q75,8965,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 06:20:00,2025-04-04 06:30:00,0.8758,2672.3286,770.9059,316.9037833333333,0.0,0.0,0.0,316.9037833333333,0.0,0.0,3473.217745839326,3121.102431024512,0.0,0.0,0.0,0.0,S2_load_q75,8966,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 06:30:00,2025-04-04 06:40:00,0.8759,2744.72,1071.15,278.9283333333333,0.0,0.0,0.0,278.9283333333333,0.0,0.0,3121.102431024512,2811.1820606541414,0.0,0.0,0.0,0.0,S2_load_q75,8967,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 06:40:00,2025-04-04 06:50:00,0.8601,2788.6437,1356.8336,238.63501666666667,0.0,0.0,0.0,238.63501666666667,0.0,0.0,2811.1820606541414,2546.0320421356228,0.0,0.0,0.0,0.0,S2_load_q75,8968,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 06:50:00,2025-04-04 07:00:00,0.8442,3092.2778,1656.1685,239.35155,0.0,0.0,0.0,239.35155,0.0,0.0,2546.0320421356228,2280.085875468956,0.0,0.0,0.0,0.0,S2_load_q75,8969,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 07:00:00,2025-04-04 07:10:00,0.8334,3437.05,1949.925,247.85416666666669,0.0,0.0,0.0,247.85416666666669,0.0,0.0,2280.085875468956,2004.6923569504377,0.0,0.0,0.0,0.0,S2_load_q75,8970,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 07:10:00,2025-04-04 07:20:00,0.8092,3280.6933,2186.947,182.29105,0.0,0.0,0.0,182.29105,0.0,0.0,2004.6923569504377,1802.1467458393267,0.0,0.0,0.0,0.0,S2_load_q75,8971,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 07:20:00,2025-04-04 07:30:00,0.7972,3126.5442,2441.4531,114.18184999999994,0.0,0.0,0.0,114.18184999999994,0.0,0.0,1802.1467458393267,1675.2780236171045,0.0,0.0,0.0,0.0,S2_load_q75,8972,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 07:30:00,2025-04-04 07:40:00,0.7644,3130.51,2787.0,57.2516666666667,0.0,0.0,0.0,57.2516666666667,0.0,0.0,1675.2780236171045,1611.6650606541416,0.0,0.0,0.0,0.0,S2_load_q75,8973,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 07:40:00,2025-04-04 07:50:00,0.6899,2996.5819,3218.869,-37.04785,0.0,0.0,37.04785,0.0,0.0,0.0,1611.6650606541416,1645.0081256541416,0.0,0.0,0.0,0.0,S2_load_q75,8974,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 07:50:00,2025-04-04 08:00:00,0.86,3059.7941,3560.6476,-83.47558333333328,0.0,0.0,83.47558333333328,0.0,0.0,0.0,1645.0081256541416,1720.1361506541416,0.0,0.0,0.0,0.0,S2_load_q75,8975,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 08:00:00,2025-04-04 08:10:00,1.1617,3304.98,3834.225,-88.20749999999998,0.0,0.0,88.20749999999998,0.0,0.0,0.0,1720.1361506541416,1799.5229006541415,0.0,0.0,0.0,0.0,S2_load_q75,8976,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 08:10:00,2025-04-04 08:20:00,1.1683,3333.7395,4214.4585,-146.78649999999993,0.0,0.0,146.78649999999993,0.0,0.0,0.0,1799.5229006541415,1931.6307506541411,0.0,0.0,0.0,0.0,S2_load_q75,8977,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
问题三,S2：F2日内负载修正、Linear光伏、F2自身W28/q75、四节点滚动,滚动实际调度账本,正式评价期,2025-04-04,2025-04-04 08:20:00,2025-04-04 08:30:00,1.0956,3265.4044,4533.2877,-211.3138833333333,0.0,0.0,211.3138833333333,0.0,0.0,0.0,1931.6307506541411,2121.813245654141,0.0,0.0,0.0,0.0,S2_load_q75,8978,results/q3_intraday_load_cost/S2_load_q75/dispatch.csv
