问题编号,方案名称,账本类型,评价阶段,自然日,时段开始,时段结束,价格_元每千瓦时,实际负载_千瓦,光伏功率_千瓦,净负荷_千瓦时,计划购电量_千瓦时,最终有效购电量_千瓦时,充电量_千瓦时,放电量_千瓦时,应急购电量_千瓦时,弃电量_千瓦时,储能期初_千瓦时,储能期末_千瓦时,普通购电费_元,调整购电费_元,应急购电费_元,总费用_元,原始策略,原始时段序号,原始来源
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 17:10:00,2025-01-19 17:20:00,0.9462,,,,1063.2748333333332,1063.2748333333332,,,0.0,,,,1006.0706473,,0.0,1006.0706473,N_free,102,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 17:20:00,2025-01-19 17:30:00,0.9742,,,,1058.6056,1058.6056,,,0.0,,,,1031.29357552,,0.0,1031.29357552,N_free,103,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 17:30:00,2025-01-19 17:40:00,0.9862,,,,1058.2016666666666,1058.2016666666666,,,0.0,,,,1043.5984836666669,,0.0,1043.5984836666669,N_free,104,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 17:40:00,2025-01-19 17:50:00,0.976,,,,1061.5349333333334,1061.5349333333334,,,0.0,,,,1036.0580949333332,,0.0,1036.0580949333332,N_free,105,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 17:50:00,2025-01-19 18:00:00,1.0742,,,,943.06985,943.06985,,,0.0,,,,1013.04563287,,0.0,1013.04563287,N_free,106,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 18:00:00,2025-01-19 18:10:00,1.2313,,,,757.6983333333333,757.6983333333333,,,0.0,,,,932.9539578333332,,0.0,932.9539578333332,N_free,107,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 18:10:00,2025-01-19 18:20:00,1.2561,,,,704.8096333333333,704.8096333333333,,,0.0,,,,885.31138043,,0.0,885.31138043,N_free,108,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 18:20:00,2025-01-19 18:30:00,1.2447,,,,714.4143333333333,714.4143333333333,,,0.0,,,,889.2315206999999,,0.0,889.2315206999999,N_free,109,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 18:30:00,2025-01-19 18:40:00,1.2545,,,,727.9783333333332,727.9783333333332,,,0.0,,,,913.2488191666664,,0.0,913.2488191666664,N_free,110,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 18:40:00,2025-01-19 18:50:00,1.2522,,,,756.3141666666667,756.3141666666667,,,0.0,,,,947.0565995,,0.0,947.0565995,N_free,111,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 18:50:00,2025-01-19 19:00:00,1.2881,,,,125.97804999999858,125.97804999999858,,,0.0,,,,162.27232620499817,,0.0,162.27232620499817,N_free,112,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 19:00:00,2025-01-19 19:10:00,1.3466,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,113,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 19:10:00,2025-01-19 19:20:00,1.3523,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,114,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 19:20:00,2025-01-19 19:30:00,1.3445,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,115,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 19:30:00,2025-01-19 19:40:00,1.3483,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,116,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 19:40:00,2025-01-19 19:50:00,1.349,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,117,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 19:50:00,2025-01-19 20:00:00,1.3473,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,118,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 20:00:00,2025-01-19 20:10:00,1.3482,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,119,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 20:10:00,2025-01-19 20:20:00,1.3513,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,120,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 20:20:00,2025-01-19 20:30:00,1.34,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,121,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 20:30:00,2025-01-19 20:40:00,1.3489,,,,0.0,0.0,,,458.32920166666776,,,,0.0,,3091.2013006408406,3091.2013006408406,N_free,122,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 20:40:00,2025-01-19 20:50:00,1.3952,,,,0.0,0.0,,,766.4613666666667,,,,0.0,,5346.834493866666,5346.834493866666,N_free,123,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 20:50:00,2025-01-19 21:00:00,1.2226,,,,760.9584,760.9584,,,0.0,,,,930.34773984,,0.0,930.34773984,N_free,124,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 21:00:00,2025-01-19 21:10:00,0.9332,,,,760.51,760.51,,,0.0,,,,709.707932,,0.0,709.707932,N_free,125,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 21:10:00,2025-01-19 21:20:00,0.9068,,,,731.4806333333332,731.4806333333332,,,0.0,,,,663.3066383066666,,0.0,663.3066383066666,N_free,126,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 21:20:00,2025-01-19 21:30:00,0.9371,,,,724.0906166666666,724.0906166666666,,,0.0,,,,678.5453168783333,,0.0,678.5453168783333,N_free,127,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 21:30:00,2025-01-19 21:40:00,0.9371,,,,748.8716666666666,748.8716666666666,,,0.0,,,,701.7676388333333,,0.0,701.7676388333333,N_free,128,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 21:40:00,2025-01-19 21:50:00,0.9871,,,,755.8918333333332,755.8918333333332,,,0.0,,,,746.1408286833332,,0.0,746.1408286833332,N_free,129,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 21:50:00,2025-01-19 22:00:00,0.7764,,,,675.1566833333333,675.1566833333333,,,0.0,,,,524.1916489399999,,0.0,524.1916489399999,N_free,130,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 22:00:00,2025-01-19 22:10:00,0.4209,,,,1396.4733333333334,1396.4733333333334,,,0.0,,,,587.775626,,0.0,587.775626,N_free,131,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 22:10:00,2025-01-19 22:20:00,0.3859,,,,1387.045116666667,1387.045116666667,,,0.0,,,,535.2607105216667,,0.0,535.2607105216667,N_free,132,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 22:20:00,2025-01-19 22:30:00,0.4368,,,,570.6167666666666,570.6167666666666,,,0.0,,,,249.24540368,,0.0,249.24540368,N_free,133,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 22:30:00,2025-01-19 22:40:00,0.4198,,,,1404.58,1404.58,,,0.0,,,,589.642684,,0.0,589.642684,N_free,134,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 22:40:00,2025-01-19 22:50:00,0.4186,,,,1418.4463999999998,1418.4463999999998,,,0.0,,,,593.7616630399999,,0.0,593.7616630399999,N_free,135,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 22:50:00,2025-01-19 23:00:00,0.4241,,,,582.4459666666667,582.4459666666667,,,0.0,,,,247.0153344633333,,0.0,247.0153344633333,N_free,136,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 23:00:00,2025-01-19 23:10:00,0.4237,,,,1412.5816666666665,1412.5816666666665,,,0.0,,,,598.5108521666666,,0.0,598.5108521666666,N_free,137,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 23:10:00,2025-01-19 23:20:00,0.4248,,,,616.8086833333333,616.8086833333333,,,0.0,,,,262.02032868,,0.0,262.02032868,N_free,138,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 23:20:00,2025-01-19 23:30:00,0.424,,,,598.4355833333333,598.4355833333333,,,0.0,,,,253.7366873333333,,0.0,253.7366873333333,N_free,139,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 23:30:00,2025-01-19 23:40:00,0.422,,,,1387.1833333333332,1387.1833333333332,,,0.0,,,,585.3913666666666,,0.0,585.3913666666666,N_free,140,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 23:40:00,2025-01-19 23:50:00,0.424,,,,939.4944833333332,939.4944833333332,,,0.0,,,,398.3456609333333,,0.0,398.3456609333333,N_free,141,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-19 23:50:00,2025-01-20 00:00:00,0.4271,,,,614.5357333333333,614.5357333333333,,,0.0,,,,262.46821170666664,,0.0,262.46821170666664,N_free,142,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-19,2025-01-20 00:00:00,2025-01-20 00:10:00,0.4276,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,143,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 00:10:00,2025-01-20 00:20:00,0.4248,,,,1444.1371,1444.1371,,,0.0,,,,613.46944008,,0.0,613.46944008,N_free,0,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 00:20:00,2025-01-20 00:30:00,0.4245,,,,1466.004233333333,1466.004233333333,,,0.0,,,,622.3187970499998,,0.0,622.3187970499998,N_free,1,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 00:30:00,2025-01-20 00:40:00,0.4269,,,,1440.035,1440.035,,,0.0,,,,614.7509415,,0.0,614.7509415,N_free,2,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 00:40:00,2025-01-20 00:50:00,0.4272,,,,1437.08405,1437.08405,,,0.0,,,,613.9223061600001,,0.0,613.9223061600001,N_free,3,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 00:50:00,2025-01-20 01:00:00,0.4271,,,,1417.0431833333332,1417.0431833333332,,,0.0,,,,605.2191436016666,,0.0,605.2191436016666,N_free,4,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 01:00:00,2025-01-20 01:10:00,0.4285,,,,738.7268504115232,738.7268504115232,,,0.0,,,,316.5444554013377,,0.0,316.5444554013377,N_free,5,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 01:10:00,2025-01-20 01:20:00,0.4311,,,,646.2420166666666,646.2420166666666,,,0.0,,,,278.59493338499993,,0.0,278.59493338499993,N_free,6,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 01:20:00,2025-01-20 01:30:00,0.4302,,,,676.3978333333333,676.3978333333333,,,0.0,,,,290.9863479,,0.0,290.9863479,N_free,7,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 01:30:00,2025-01-20 01:40:00,0.4279,,,,1475.8266666666666,1475.8266666666666,,,0.0,,,,631.5062306666666,,0.0,631.5062306666666,N_free,8,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 01:40:00,2025-01-20 01:50:00,0.4312,,,,642.4381166666667,642.4381166666667,,,0.0,,,,277.0193159066667,,0.0,277.0193159066667,N_free,9,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 01:50:00,2025-01-20 02:00:00,0.4333,,,,640.80015,640.80015,,,0.0,,,,277.65870499500005,,0.0,277.65870499500005,N_free,10,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 02:00:00,2025-01-20 02:10:00,0.4311,,,,632.1683333333333,632.1683333333333,,,0.0,,,,272.5277685,,0.0,272.5277685,N_free,11,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 02:10:00,2025-01-20 02:20:00,0.4293,,,,653.3865333333333,653.3865333333333,,,0.0,,,,280.49883876,,0.0,280.49883876,N_free,12,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 02:20:00,2025-01-20 02:30:00,0.4324,,,,653.68165,653.68165,,,0.0,,,,282.65194546,,0.0,282.65194546,N_free,13,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 02:30:00,2025-01-20 02:40:00,0.4367,,,,640.2383333333332,640.2383333333332,,,0.0,,,,279.5920801666666,,0.0,279.5920801666666,N_free,14,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 02:40:00,2025-01-20 02:50:00,0.4348,,,,672.0840166666667,672.0840166666667,,,0.0,,,,292.2221304466667,,0.0,292.2221304466667,N_free,15,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 02:50:00,2025-01-20 03:00:00,0.4335,,,,696.0026666666665,696.0026666666665,,,0.0,,,,301.71715599999993,,0.0,301.71715599999993,N_free,16,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 03:00:00,2025-01-20 03:10:00,0.4357,,,,691.0883333333333,691.0883333333333,,,0.0,,,,301.1071868333333,,0.0,301.1071868333333,N_free,17,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 03:10:00,2025-01-20 03:20:00,0.4374,,,,687.9624666666666,687.9624666666666,,,0.0,,,,300.91478292,,0.0,300.91478292,N_free,18,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 03:20:00,2025-01-20 03:30:00,0.4371,,,,679.2885,679.2885,,,0.0,,,,296.91700335,,0.0,296.91700335,N_free,19,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 03:30:00,2025-01-20 03:40:00,0.4356,,,,669.3583333333333,669.3583333333333,,,0.0,,,,291.57249,,0.0,291.57249,N_free,20,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 03:40:00,2025-01-20 03:50:00,0.4353,,,,677.6823166666666,677.6823166666666,,,0.0,,,,294.995112445,,0.0,294.995112445,N_free,21,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 03:50:00,2025-01-20 04:00:00,0.436,,,,697.26815,697.26815,,,0.0,,,,304.0089134,,0.0,304.0089134,N_free,22,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 04:00:00,2025-01-20 04:10:00,0.4378,,,,709.425,709.425,,,0.0,,,,310.586265,,0.0,310.586265,N_free,23,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 04:10:00,2025-01-20 04:20:00,0.4401,,,,698.6765166666667,698.6765166666667,,,0.0,,,,307.487534985,,0.0,307.487534985,N_free,24,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 04:20:00,2025-01-20 04:30:00,0.4389,,,,681.7081166666667,681.7081166666667,,,0.0,,,,299.201692405,,0.0,299.201692405,N_free,25,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 04:30:00,2025-01-20 04:40:00,0.4364,,,,682.6183333333333,682.6183333333333,,,0.0,,,,297.8946406666667,,0.0,297.8946406666667,N_free,26,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 04:40:00,2025-01-20 04:50:00,0.4393,,,,710.3667166666667,710.3667166666667,,,0.0,,,,312.0640986316667,,0.0,312.0640986316667,N_free,27,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 04:50:00,2025-01-20 05:00:00,0.4422,,,,718.9996333333333,718.9996333333333,,,0.0,,,,317.94163786,,0.0,317.94163786,N_free,28,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 05:00:00,2025-01-20 05:10:00,0.4395,,,,715.3016666666667,715.3016666666667,,,0.0,,,,314.3750825,,0.0,314.3750825,N_free,29,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 05:10:00,2025-01-20 05:20:00,0.4333,,,,745.5997833333332,745.5997833333332,,,0.0,,,,323.0683861183333,,0.0,323.0683861183333,N_free,30,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 05:20:00,2025-01-20 05:30:00,0.4439,,,,751.2661166666667,751.2661166666667,,,0.0,,,,333.48702918833334,,0.0,333.48702918833334,N_free,31,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 05:30:00,2025-01-20 05:40:00,0.4301,,,,708.4266666666667,708.4266666666667,,,0.0,,,,304.69430933333336,,0.0,304.69430933333336,N_free,32,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 05:40:00,2025-01-20 05:50:00,0.3713,,,,1504.8347,1504.8347,,,0.0,,,,558.74512411,,0.0,558.74512411,N_free,33,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 05:50:00,2025-01-20 06:00:00,0.5708,,,,753.0261333333333,753.0261333333333,,,0.0,,,,429.8273169066666,,0.0,429.8273169066666,N_free,34,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 06:00:00,2025-01-20 06:10:00,0.9099,,,,892.835,892.835,,,0.0,,,,812.3905665000001,,0.0,812.3905665000001,N_free,35,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 06:10:00,2025-01-20 06:20:00,0.9368,,,,235.31888333333336,235.31888333333336,,,0.0,,,,220.4467299066667,,0.0,220.4467299066667,N_free,36,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 06:20:00,2025-01-20 06:30:00,0.8758,,,,886.4502,886.4502,,,0.0,,,,776.35308516,,0.0,776.35308516,N_free,37,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 06:30:00,2025-01-20 06:40:00,0.8759,,,,894.7183333333334,894.7183333333334,,,0.0,,,,783.6837881666667,,0.0,783.6837881666667,N_free,38,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 06:40:00,2025-01-20 06:50:00,0.8601,,,,919.2638833333332,919.2638833333332,,,0.0,,,,790.658866055,,0.0,790.658866055,N_free,39,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 06:50:00,2025-01-20 07:00:00,0.8442,,,,896.76965,896.76965,,,0.0,,,,757.0529385299999,,0.0,757.0529385299999,N_free,40,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 07:00:00,2025-01-20 07:10:00,0.8334,,,,847.1045833333333,847.1045833333333,,,0.0,,,,705.97695975,,0.0,705.97695975,N_free,41,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 07:10:00,2025-01-20 07:20:00,0.8092,,,,856.3717166666665,856.3717166666665,,,0.0,,,,692.9759931266666,,0.0,692.9759931266666,N_free,42,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 07:20:00,2025-01-20 07:30:00,0.7972,,,,847.47145,847.47145,,,0.0,,,,675.6042399400001,,0.0,675.6042399400001,N_free,43,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 07:30:00,2025-01-20 07:40:00,0.7644,,,,760.5308333333334,760.5308333333334,,,0.0,,,,581.349769,,0.0,581.349769,N_free,44,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 07:40:00,2025-01-20 07:50:00,0.6899,,,,1478.6587333333332,1478.6587333333332,,,0.0,,,,1020.1266601266664,,0.0,1020.1266601266664,N_free,45,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 07:50:00,2025-01-20 08:00:00,0.86,,,,737.9257333333333,737.9257333333333,,,0.0,,,,634.6161306666665,,0.0,634.6161306666665,N_free,46,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 08:00:00,2025-01-20 08:10:00,1.1617,,,,103.04041666666672,103.04041666666672,,,33.1229166666667,,,,119.70205204166672,,192.3944614583335,312.09651350000024,N_free,47,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 08:10:00,2025-01-20 08:20:00,1.1683,,,,56.330366666666805,56.330366666666805,,,48.21969999999988,,,,65.81076737666682,,281.67537754999927,347.4861449266661,N_free,48,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 08:20:00,2025-01-20 08:30:00,1.0956,,,,0.0,0.0,,,8.779316666666773,,,,0.0,,48.09309670000058,48.09309670000058,N_free,49,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 08:30:00,2025-01-20 08:40:00,1.0849,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,50,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 08:40:00,2025-01-20 08:50:00,1.061,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,51,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 08:50:00,2025-01-20 09:00:00,1.043,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,52,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 09:00:00,2025-01-20 09:10:00,1.036,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,53,results/q2_time_mapping/N_free/template_plan.csv
问题二,N_free：模板购电计划,模板时段计划账本,公共初始化,2025-01-20,2025-01-20 09:10:00,2025-01-20 09:20:00,1.0147,,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,N_free,54,results/q2_time_mapping/N_free/template_plan.csv
