问题编号,方案名称,账本类型,评价阶段,自然日,时段开始,时段结束,价格_元每千瓦时,实际负载_千瓦,光伏功率_千瓦,净负荷_千瓦时,计划购电量_千瓦时,最终有效购电量_千瓦时,充电量_千瓦时,放电量_千瓦时,应急购电量_千瓦时,弃电量_千瓦时,储能期初_千瓦时,储能期末_千瓦时,普通购电费_元,调整购电费_元,应急购电费_元,总费用_元,原始策略,原始时段序号,原始来源
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 01:20:00,2025-02-11 01:30:00,0.4402,3464.6653,0.0,577.4442166666666,1467.0560785928046,1467.0560785928046,833.3333333333334,0.0,0.0,56.278528592804605,5648.771516544578,6398.771516544578,645.7980857965525,0.0,0.0,645.7980857965525,Q42,1448,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 01:30:00,2025-02-11 01:40:00,0.4427,3531.49,0.0,588.5816666666666,1461.7037035584033,1461.7037035584033,833.3333333333334,0.0,0.0,39.78870355840331,6398.771516544578,7148.771516544578,647.0962295653051,0.0,0.0,647.0962295653051,Q42,1449,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 01:40:00,2025-02-11 01:50:00,0.4887,3680.6743,0.0,613.4457166666666,639.7128486043955,639.7128486043955,26.26713193772889,0.0,0.0,0.0,7148.771516544578,7172.411935288534,312.6276691129681,0.0,0.0,312.6276691129681,Q42,1450,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 01:50:00,2025-02-11 02:00:00,0.471,3728.3424,0.0,621.3904,648.4677449598131,648.4677449598131,27.077344959813104,0.0,0.0,0.0,7172.411935288534,7196.781545752366,305.428307876072,0.0,0.0,305.428307876072,Q42,1451,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 02:00:00,2025-02-11 02:10:00,0.4081,3677.22,0.0,612.8699999999999,1496.3644473608251,1496.3644473608251,833.3333333333334,0.0,0.0,50.16111402749186,7196.781545752366,7946.781545752366,610.6663309679527,0.0,0.0,610.6663309679527,Q42,1452,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 02:10:00,2025-02-11 02:20:00,0.4303,3722.5369,0.0,620.4228166666667,1478.7458371043936,1478.7458371043936,833.3333333333334,0.0,0.0,24.98968710439351,7946.781545752366,8696.781545752365,636.3043337060205,0.0,0.0,636.3043337060205,Q42,1453,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 02:20:00,2025-02-11 02:30:00,0.4689,3782.3375,0.0,630.3895833333333,661.7342660369742,661.7342660369742,31.34468270364084,0.0,0.0,0.0,8696.781545752365,8724.991760185641,310.2871973447372,0.0,0.0,310.2871973447372,Q42,1454,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 02:30:00,2025-02-11 02:40:00,0.4732,3805.98,0.0,634.3299999999999,674.4244145956842,674.4244145956842,40.09441459568427,0.0,0.0,0.0,8724.991760185641,8761.076733321757,319.1376329866778,0.0,0.0,319.1376329866778,Q42,1455,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 02:40:00,2025-02-11 02:50:00,0.4624,3828.9341,0.0,638.1556833333333,642.2579649270265,642.2579649270265,4.102281593693192,0.0,0.0,0.0,8761.076733321757,8764.768786756082,296.98008298225704,0.0,0.0,296.98008298225704,Q42,1456,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 02:50:00,2025-02-11 03:00:00,0.4559,3820.2622,0.0,636.7103666666667,653.5767138848408,653.5767138848408,16.866347218174155,0.0,0.0,0.0,8764.768786756082,8779.948499252438,297.96562386009896,0.0,0.0,297.96562386009896,Q42,1457,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 03:00:00,2025-02-11 03:10:00,0.455,3802.84,0.0,633.8066666666666,680.6526168500902,680.6526168500902,46.84595018342361,0.0,0.0,0.0,8779.948499252438,8822.109854417518,309.6969406667911,0.0,0.0,309.6969406667911,Q42,1458,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 03:10:00,2025-02-11 03:20:00,0.4492,3831.9758,0.0,638.6626333333334,657.4723488895772,657.4723488895772,18.809715556243876,0.0,0.0,0.0,8822.109854417518,8839.038598418138,295.3365791211981,0.0,0.0,295.3365791211981,Q42,1459,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 03:20:00,2025-02-11 03:30:00,0.4477,3814.2393,0.0,635.70655,650.7437582664179,650.7437582664179,15.037208266417906,0.0,0.0,0.0,8839.038598418138,8852.572085857913,291.3379805758753,0.0,0.0,291.3379805758753,Q42,1460,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 03:30:00,2025-02-11 03:40:00,0.4677,3794.42,0.0,632.4033333333333,684.066485235566,684.066485235566,51.6631519022327,0.0,0.0,0.0,8852.572085857913,8899.068922569923,319.9378951446742,0.0,0.0,319.9378951446742,Q42,1461,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 03:40:00,2025-02-11 03:50:00,0.5084,3893.8921,0.0,648.9820166666666,686.1766547433344,686.1766547433344,37.19463807666784,0.0,0.0,0.0,8899.068922569923,8932.544096838923,348.8522112715112,0.0,0.0,348.8522112715112,Q42,1462,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 03:50:00,2025-02-11 04:00:00,0.4903,3852.6459,0.0,642.1076499999999,678.8352641212209,678.8352641212209,36.727614121221,0.0,0.0,0.0,8932.544096838923,8965.598949548023,332.8329299986346,0.0,0.0,332.8329299986346,Q42,1463,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 04:00:00,2025-02-11 04:10:00,0.4441,3701.11,0.0,616.8516666666667,1507.6037855818454,1507.6037855818454,833.3333333333334,0.0,0.0,57.41878558184533,8965.598949548023,9715.598949548024,669.5268411768975,0.0,0.0,669.5268411768975,Q42,1464,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 04:10:00,2025-02-11 04:20:00,0.4793,3749.3532,0.0,624.8922,679.9041963473679,679.9041963473679,55.011996347367926,0.0,0.0,0.0,9715.598949548024,9765.109746260654,325.87808130929346,0.0,0.0,325.87808130929346,Q42,1465,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 04:20:00,2025-02-11 04:30:00,0.5055,3880.4067,0.0,646.7344499999999,695.6536938462077,695.6536938462077,48.91924384620779,0.0,0.0,0.0,9765.109746260654,9809.13706572224,351.652942239258,0.0,0.0,351.652942239258,Q42,1466,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 04:30:00,2025-02-11 04:40:00,0.4941,3986.44,0.0,664.4066666666666,722.7223839995071,722.7223839995071,58.31571733284045,0.0,0.0,0.0,9809.13706572224,9861.621211321795,357.09712993415644,0.0,0.0,357.09712993415644,Q42,1467,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 04:40:00,2025-02-11 04:50:00,0.5042,4066.3956,0.001,677.7324333333332,710.7209846606534,710.7209846606534,32.988551327320124,0.0,0.0,0.0,9861.621211321795,9891.310907516385,358.3455204659014,0.0,0.0,358.3455204659014,Q42,1468,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 04:50:00,2025-02-11 05:00:00,0.4996,4068.6519,0.0,678.1086499999999,691.4261067607454,691.4261067607454,13.317456760745472,0.0,0.0,0.0,9891.310907516385,9903.296618601056,345.4364829376684,0.0,0.0,345.4364829376684,Q42,1469,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 05:00:00,2025-02-11 05:10:00,0.4844,3995.45,0.0,665.9083333333333,677.4542992497367,677.4542992497367,11.54596591640336,0.0,0.0,0.0,9903.296618601056,9913.68798792582,328.15886255657244,0.0,0.0,328.15886255657244,Q42,1470,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 05:10:00,2025-02-11 05:20:00,0.5008,3915.7712,0.014,652.6261999999999,678.6085669162592,678.6085669162592,25.98236691625925,0.0,0.0,0.0,9913.68798792582,9937.072118150452,339.84717031166264,0.0,0.0,339.84717031166264,Q42,1471,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 05:20:00,2025-02-11 05:30:00,0.4823,3889.9944,0.0,648.3324,711.8695197339968,711.8695197339968,63.53711973399675,0.0,0.0,0.0,9937.072118150452,9994.255525911049,343.3346693677066,0.0,0.0,343.3346693677066,Q42,1472,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 05:30:00,2025-02-11 05:40:00,0.4242,3878.46,0.0,646.41,1554.1628889330673,1554.1628889330673,833.3333333333334,0.0,0.0,74.41955559973394,9994.255525911049,10744.255525911049,659.2758974854072,0.0,0.0,659.2758974854072,Q42,1473,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 05:40:00,2025-02-11 05:50:00,0.4272,3862.5048,0.195,643.7183,1517.5715260231095,1517.5715260231095,61.93830454327932,0.0,0.0,811.9149214798302,10744.255525911049,10800.0,648.3065559170724,0.0,0.0,648.3065559170724,Q42,1474,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 05:50:00,2025-02-11 06:00:00,0.6438,4266.8742,0.0,711.1457,761.805477269507,761.805477269507,0.0,0.0,0.0,50.659777269507,10800.0,10800.0,490.4503662661087,0.0,0.0,490.4503662661087,Q42,1475,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 06:00:00,2025-02-11 06:10:00,0.9578,4965.17,0.0,827.5283333333333,874.4142835538904,874.4142835538904,0.0,0.0,0.0,46.88595022055711,10800.0,10800.0,837.5140007879162,0.0,0.0,837.5140007879162,Q42,1476,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 06:10:00,2025-02-11 06:20:00,1.0691,5311.3728,2.7159,884.7761499999999,69.95444429244958,69.95444429244958,0.0,814.8217057075503,0.0,0.0,10800.0,9894.642549213831,74.78829639305785,0.0,0.0,74.78829639305785,Q42,1477,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 06:20:00,2025-02-11 06:30:00,1.0627,5244.8342,0.0,874.1390333333334,49.8718039535604,49.8718039535604,0.0,824.267229379773,0.0,0.0,9894.642549213831,8978.790072125197,52.99876606144864,0.0,0.0,52.99876606144864,Q42,1478,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 06:30:00,2025-02-11 06:40:00,1.0437,5122.52,0.0,853.7533333333333,891.2034949796276,891.2034949796276,37.45016164629431,0.0,0.0,0.0,8978.790072125197,9012.495217606862,930.1490877102374,0.0,0.0,930.1490877102374,Q42,1479,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 06:40:00,2025-02-11 06:50:00,1.0249,5326.6014,89.1271,872.9123833333333,885.4019433902876,885.4019433902876,12.489560056954248,0.0,0.0,0.0,9012.495217606862,9023.73582165812,907.4484517807056,0.0,0.0,907.4484517807056,Q42,1480,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 06:50:00,2025-02-11 07:00:00,0.9731,5317.5364,284.2868,838.8749333333333,852.6231276428633,852.6231276428633,13.74819430953005,0.0,0.0,0.0,9023.73582165812,9036.109196536698,829.6875655092703,0.0,0.0,829.6875655092703,Q42,1481,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 07:00:00,2025-02-11 07:10:00,0.9291,5082.38,561.375,753.5008333333333,809.733224074791,809.733224074791,56.23239074145772,0.0,0.0,0.0,9036.109196536698,9086.718348204007,752.3231384878884,0.0,0.0,752.3231384878884,Q42,1482,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 07:10:00,2025-02-11 07:20:00,0.9693,5178.5319,861.8887,719.4405333333334,764.3130536677116,764.3130536677116,44.87252033437824,0.0,0.0,0.0,9086.718348204007,9127.10361650495,740.848642920113,0.0,0.0,740.848642920113,Q42,1483,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 07:20:00,2025-02-11 07:30:00,0.9765,5405.3337,1138.5282,711.1342500000001,726.9265277068051,726.9265277068051,15.792277706805066,0.0,0.0,0.0,9127.10361650495,9141.316666441076,709.8437543056953,0.0,0.0,709.8437543056953,Q42,1484,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 07:30:00,2025-02-11 07:40:00,0.9034,5370.34,1379.6625,665.1129166666667,675.338668085921,675.338668085921,10.225751419254266,0.0,0.0,0.0,9141.316666441076,9150.519842718404,610.100952748821,0.0,0.0,610.100952748821,Q42,1485,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 07:40:00,2025-02-11 07:50:00,0.8549,5034.1354,1617.7246,569.4018,1064.605837691056,1064.605837691056,495.204037691056,0.0,0.0,0.0,9150.519842718404,9596.203476640354,910.1315306420836,0.0,0.0,910.1315306420836,Q42,1486,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 07:50:00,2025-02-11 08:00:00,1.0477,5660.9293,1927.2472,622.28035,677.0777656565472,677.0777656565472,54.79741565654717,0.0,0.0,0.0,9596.203476640354,9645.521150731249,709.3743750783646,0.0,0.0,709.3743750783646,Q42,1487,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 08:00:00,2025-02-11 08:10:00,1.3362,6925.71,2295.0,771.785,0.0,0.0,0.0,771.785,0.0,0.0,9645.521150731249,8787.982261842359,0.0,0.0,0.0,0.0,Q42,1488,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 08:10:00,2025-02-11 08:20:00,1.34,7166.8905,2635.4393,755.2418666666667,0.0,0.0,0.0,755.2418666666667,0.0,0.0,8787.982261842359,7948.824632212729,0.0,0.0,0.0,0.0,Q42,1489,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 08:20:00,2025-02-11 08:30:00,1.2845,7005.0033,2962.3562,673.7745166666666,0.0,0.0,0.0,673.7745166666666,0.0,0.0,7948.824632212729,7200.186280360877,0.0,0.0,0.0,0.0,Q42,1490,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 08:30:00,2025-02-11 08:40:00,1.2968,6928.27,3244.125,614.0241666666667,0.0,0.0,0.0,614.0241666666667,0.0,0.0,7200.186280360877,6517.937206286803,0.0,0.0,0.0,0.0,Q42,1491,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 08:40:00,2025-02-11 08:50:00,1.28,6791.6544,3431.5991,560.0092166666667,0.0,0.0,0.0,560.0092166666667,0.0,0.0,6517.937206286803,5895.70474332384,0.0,0.0,0.0,0.0,Q42,1492,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 08:50:00,2025-02-11 09:00:00,1.2561,6800.103,3682.656,519.5745,0.0,0.0,0.0,519.5745,0.0,0.0,5895.70474332384,5318.39974332384,0.0,0.0,0.0,0.0,Q42,1493,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 09:00:00,2025-02-11 09:10:00,1.2353,6969.01,4021.2,491.30166666666673,0.0,0.0,0.0,491.30166666666673,0.0,0.0,5318.39974332384,4772.5090025831,0.0,0.0,0.0,0.0,Q42,1494,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 09:10:00,2025-02-11 09:20:00,1.1978,7064.9932,4313.8646,458.5214333333333,0.0,0.0,0.0,458.5214333333333,0.0,0.0,4772.5090025831,4263.040743323841,0.0,0.0,0.0,0.0,Q42,1495,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 09:20:00,2025-02-11 09:30:00,1.1787,7006.3532,4547.8489,409.75071666666656,0.0,0.0,0.0,409.75071666666656,0.0,0.0,4263.040743323841,3807.762169249767,0.0,0.0,0.0,0.0,Q42,1496,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 09:30:00,2025-02-11 09:40:00,1.1731,6906.59,4824.3375,347.0420833333334,0.0,0.0,0.0,347.0420833333334,0.0,0.0,3807.762169249767,3422.159854434952,0.0,0.0,0.0,0.0,Q42,1497,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 09:40:00,2025-02-11 09:50:00,1.1397,6935.7884,5228.1644,284.6040000000001,0.0,0.0,0.0,284.6040000000001,0.0,0.0,3422.159854434952,3105.9331877682853,0.0,0.0,0.0,0.0,Q42,1498,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 09:50:00,2025-02-11 10:00:00,1.1062,6887.2513,5469.9859,236.21090000000004,0.0,0.0,0.0,236.21090000000004,0.0,0.0,3105.9331877682853,2843.47663221273,0.0,0.0,0.0,0.0,Q42,1499,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 10:00:00,2025-02-11 10:10:00,1.0849,6764.8,5584.6125,196.69791666666663,0.0,0.0,0.0,196.69791666666663,0.0,0.0,2843.47663221273,2624.923391471989,0.0,0.0,0.0,0.0,Q42,1500,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 10:10:00,2025-02-11 10:20:00,1.06,6788.6782,5871.3545,152.8872833333333,0.0,0.0,0.0,152.8872833333333,0.0,0.0,2624.923391471989,2455.04863221273,0.0,0.0,0.0,0.0,Q42,1501,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 10:20:00,2025-02-11 10:30:00,1.0383,6825.9334,6036.1146,131.63646666666665,199.60195602118785,199.60195602118785,67.9654893545212,0.0,0.0,0.0,2455.04863221273,2516.217572631799,207.24671093679933,0.0,0.0,207.24671093679933,Q42,1502,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 10:30:00,2025-02-11 10:40:00,1.0315,6805.39,6154.6875,108.45041666666673,172.39243500449447,172.39243500449447,63.94201833782776,0.0,0.0,0.0,2516.217572631799,2573.765389135844,177.82279670713606,0.0,0.0,177.82279670713606,Q42,1503,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 10:40:00,2025-02-11 10:50:00,1.0186,6791.7637,6599.4037,32.060000000000095,203.9802389577012,203.9802389577012,171.92023895770112,0.0,0.0,0.0,2573.765389135844,2728.4936041977758,207.77427140231444,0.0,0.0,207.77427140231444,Q42,1504,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 10:50:00,2025-02-11 11:00:00,0.8632,6780.3684,6864.4824,-14.018999999999927,145.8938575202413,145.8938575202413,159.91285752024123,0.0,0.0,0.0,2728.4936041977758,2872.4151759659926,125.9355778114723,0.0,0.0,125.9355778114723,Q42,1505,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 11:00:00,2025-02-11 11:10:00,0.6386,6765.86,6835.8375,-11.66291666666666,980.9636630168676,980.9636630168676,833.3333333333334,0.0,0.0,159.293246350201,2872.4151759659926,3622.4151759659926,626.4433952025717,0.0,0.0,626.4433952025717,Q42,1506,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 11:10:00,2025-02-11 11:20:00,0.5798,6745.9792,6896.794,-25.135800000000017,964.6562855444434,964.6562855444434,833.3333333333334,0.0,0.0,156.4587522111101,3622.4151759659926,4372.415175965993,559.3077143586682,0.0,0.0,559.3077143586682,Q42,1507,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 11:20:00,2025-02-11 11:30:00,0.6151,6663.6085,6957.867,-49.043083333333314,911.0201290945135,911.0201290945135,833.3333333333334,0.0,0.0,126.72987909451363,4372.415175965993,5122.415175965993,560.3684814060354,0.0,0.0,560.3684814060354,Q42,1508,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 11:30:00,2025-02-11 11:40:00,0.6391,6591.38,6927.7875,-56.067916666666704,875.6341661176982,875.6341661176982,833.3333333333334,0.0,0.0,98.3687494510316,5122.415175965993,5872.415175965993,559.617795565821,0.0,0.0,559.617795565821,Q42,1509,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 11:40:00,2025-02-11 11:50:00,0.6149,6658.1091,6864.5851,-34.41266666666676,921.2068617678528,921.2068617678528,833.3333333333334,0.0,0.0,122.2861951011862,5872.415175965993,6622.415175965993,566.4500993010527,0.0,0.0,566.4500993010527,Q42,1510,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 11:50:00,2025-02-11 12:00:00,0.5966,6651.4306,6919.2066,-44.629333333333456,900.2546533492746,900.2546533492746,833.3333333333334,0.0,0.0,111.55065334927464,6622.415175965993,7372.415175965993,537.0919261881772,0.0,0.0,537.0919261881772,Q42,1511,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 12:00:00,2025-02-11 12:10:00,0.603,6471.21,7003.275,-88.67749999999992,825.8132695933083,825.8132695933083,833.3333333333334,0.0,0.0,81.15743625997482,7372.415175965993,8122.415175965993,497.9654015647649,0.0,0.0,497.9654015647649,Q42,1512,results/q4_price_transfer/Q42/dispatch.csv
问题四-4-2,Q42：问题二配置迁移至附件4波动电价,波动电价滚动调度账本,正式评价期,2025-02-11,2025-02-11 12:10:00,2025-02-11 12:20:00,0.6037,6252.8643,6895.5989,-107.12243333333328,838.6997329868368,838.6997329868368,833.3333333333334,0.0,0.0,112.48883298683675,8122.415175965993,8872.415175965993,506.3230288041534,0.0,0.0,506.3230288041534,Q42,1513,results/q4_price_transfer/Q42/dispatch.csv
