strategy_id,target,date,slot,forecast_kW
G0_naive_gate,pv,2025-05-22,116,0.0
G0_naive_gate,pv,2025-05-22,117,0.0
G0_naive_gate,pv,2025-05-22,118,0.0
G0_naive_gate,pv,2025-05-22,119,0.0
G0_naive_gate,pv,2025-05-22,120,0.0
G0_naive_gate,pv,2025-05-22,121,0.0
G0_naive_gate,pv,2025-05-22,122,0.0
G0_naive_gate,pv,2025-05-22,123,0.0
G0_naive_gate,pv,2025-05-22,124,0.0
G0_naive_gate,pv,2025-05-22,125,0.0
G0_naive_gate,pv,2025-05-22,126,0.0
G0_naive_gate,pv,2025-05-22,127,0.0
G0_naive_gate,pv,2025-05-22,128,0.0
G0_naive_gate,pv,2025-05-22,129,0.0
G0_naive_gate,pv,2025-05-22,130,0.0
G0_naive_gate,pv,2025-05-22,131,0.0
G0_naive_gate,pv,2025-05-22,132,0.0
G0_naive_gate,pv,2025-05-22,133,0.0
G0_naive_gate,pv,2025-05-22,134,0.0
G0_naive_gate,pv,2025-05-22,135,0.0
G0_naive_gate,pv,2025-05-22,136,0.0
G0_naive_gate,pv,2025-05-22,137,0.0
G0_naive_gate,pv,2025-05-22,138,0.0
G0_naive_gate,pv,2025-05-22,139,0.0
G0_naive_gate,pv,2025-05-22,140,0.0
G0_naive_gate,pv,2025-05-22,141,0.0
G0_naive_gate,pv,2025-05-22,142,0.0
G0_naive_gate,pv,2025-05-22,143,0.0
G0_naive_gate,pv,2025-05-23,0,0.0
G0_naive_gate,pv,2025-05-23,1,0.0
G0_naive_gate,pv,2025-05-23,2,0.0
G0_naive_gate,pv,2025-05-23,3,0.0
G0_naive_gate,pv,2025-05-23,4,0.0
G0_naive_gate,pv,2025-05-23,5,0.0
G0_naive_gate,pv,2025-05-23,6,0.0
G0_naive_gate,pv,2025-05-23,7,0.0
G0_naive_gate,pv,2025-05-23,8,0.0
G0_naive_gate,pv,2025-05-23,9,0.0
G0_naive_gate,pv,2025-05-23,10,0.0
G0_naive_gate,pv,2025-05-23,11,0.0
G0_naive_gate,pv,2025-05-23,12,0.0
G0_naive_gate,pv,2025-05-23,13,0.0
G0_naive_gate,pv,2025-05-23,14,0.0
G0_naive_gate,pv,2025-05-23,15,0.0
G0_naive_gate,pv,2025-05-23,16,0.0
G0_naive_gate,pv,2025-05-23,17,0.0
G0_naive_gate,pv,2025-05-23,18,0.0
G0_naive_gate,pv,2025-05-23,19,0.0
G0_naive_gate,pv,2025-05-23,20,0.0
G0_naive_gate,pv,2025-05-23,21,0.0
G0_naive_gate,pv,2025-05-23,22,0.0
G0_naive_gate,pv,2025-05-23,23,0.0
G0_naive_gate,pv,2025-05-23,24,0.0746
G0_naive_gate,pv,2025-05-23,25,0.0
G0_naive_gate,pv,2025-05-23,26,0.0
G0_naive_gate,pv,2025-05-23,27,1.0393
G0_naive_gate,pv,2025-05-23,28,0.0
G0_naive_gate,pv,2025-05-23,29,0.0
G0_naive_gate,pv,2025-05-23,30,44.1306
G0_naive_gate,pv,2025-05-23,31,186.196
G0_naive_gate,pv,2025-05-23,32,410.175
G0_naive_gate,pv,2025-05-23,33,641.2812
G0_naive_gate,pv,2025-05-23,34,880.5098
G0_naive_gate,pv,2025-05-23,35,1162.5
G0_naive_gate,pv,2025-05-23,36,1501.0123
G0_naive_gate,pv,2025-05-23,37,1777.7122
G0_naive_gate,pv,2025-05-23,38,1995.9375
G0_naive_gate,pv,2025-05-23,39,2273.2113
G0_naive_gate,pv,2025-05-23,40,2567.6448
G0_naive_gate,pv,2025-05-23,41,2869.425
G0_naive_gate,pv,2025-05-23,42,3216.2297
G0_naive_gate,pv,2025-05-23,43,3543.211
G0_naive_gate,pv,2025-05-23,44,3805.35
G0_naive_gate,pv,2025-05-23,45,4035.2281
G0_naive_gate,pv,2025-05-23,46,4382.3795
G0_naive_gate,pv,2025-05-23,47,4834.6875
G0_naive_gate,pv,2025-05-23,48,5207.3287
G0_naive_gate,pv,2025-05-23,49,5394.0041
G0_naive_gate,pv,2025-05-23,50,5488.1625
G0_naive_gate,pv,2025-05-23,51,5700.003
G0_naive_gate,pv,2025-05-23,52,5998.1346
G0_naive_gate,pv,2025-05-23,53,6368.625
G0_naive_gate,pv,2025-05-23,54,6826.8541
G0_naive_gate,pv,2025-05-23,55,7193.5142
G0_naive_gate,pv,2025-05-23,56,7406.1375
G0_naive_gate,pv,2025-05-23,57,7521.8539
G0_naive_gate,pv,2025-05-23,58,7420.65
G0_naive_gate,pv,2025-05-23,59,7164.375
G0_naive_gate,pv,2025-05-23,60,7029.6536
G0_naive_gate,pv,2025-05-23,61,7229.4451
G0_naive_gate,pv,2025-05-23,62,7711.275
G0_naive_gate,pv,2025-05-23,63,8185.9618
G0_naive_gate,pv,2025-05-23,64,8413.3937
G0_naive_gate,pv,2025-05-23,65,8347.0125
G0_naive_gate,pv,2025-05-23,66,8151.8747
G0_naive_gate,pv,2025-05-23,67,8110.9788
G0_naive_gate,pv,2025-05-23,68,8211.1875
G0_naive_gate,pv,2025-05-23,69,8211.1026
G0_naive_gate,pv,2025-05-23,70,8239.2034
G0_naive_gate,pv,2025-05-23,71,8253.5625
G0_naive_gate,pv,2025-05-23,72,8101.823
G0_naive_gate,pv,2025-05-23,73,8221.2072
G0_naive_gate,pv,2025-05-23,74,8415.9375
G0_naive_gate,pv,2025-05-23,75,8053.7361
G0_naive_gate,pv,2025-05-23,76,7852.5818
G0_naive_gate,pv,2025-05-23,77,8034.15
G0_naive_gate,pv,2025-05-23,78,8125.0395
G0_naive_gate,pv,2025-05-23,79,8229.5887
G0_naive_gate,pv,2025-05-23,80,8336.0625
G0_naive_gate,pv,2025-05-23,81,8216.4449
G0_naive_gate,pv,2025-05-23,82,7862.7765
G0_naive_gate,pv,2025-05-23,83,7464.225
G0_naive_gate,pv,2025-05-23,84,7242.9832
G0_naive_gate,pv,2025-05-23,85,7008.3317
G0_naive_gate,pv,2025-05-23,86,6728.2875
G0_naive_gate,pv,2025-05-23,87,6542.1254
G0_naive_gate,pv,2025-05-23,88,6235.1803
G0_naive_gate,pv,2025-05-23,89,5842.6875
G0_naive_gate,pv,2025-05-23,90,5634.001
G0_naive_gate,pv,2025-05-23,91,5458.0072
G0_naive_gate,pv,2025-05-23,92,5240.85
G0_naive_gate,pv,2025-05-23,93,5053.321
G0_naive_gate,pv,2025-05-23,94,4805.1784
G0_naive_gate,pv,2025-05-23,95,4474.8375
G0_naive_gate,pv,2025-05-23,96,4117.251
G0_naive_gate,pv,2025-05-23,97,3660.7018
G0_naive_gate,pv,2025-05-23,98,3251.325
G0_naive_gate,pv,2025-05-23,99,3134.271
G0_naive_gate,pv,2025-05-23,100,2965.3139
G0_naive_gate,pv,2025-05-23,101,2648.6625
G0_naive_gate,pv,2025-05-23,102,2410.5428
G0_naive_gate,pv,2025-05-23,103,2175.9161
G0_naive_gate,pv,2025-05-23,104,1899.3375
G0_naive_gate,pv,2025-05-23,105,1628.9012
G0_naive_gate,pv,2025-05-23,106,1351.3748
G0_naive_gate,pv,2025-05-23,107,1075.0875
G0_naive_gate,pv,2025-05-23,108,834.016
G0_naive_gate,pv,2025-05-23,109,612.779
G0_naive_gate,pv,2025-05-23,110,392.9625
G0_naive_gate,pv,2025-05-23,111,181.5702
G0_naive_gate,pv,2025-05-23,112,45.4574
G0_naive_gate,pv,2025-05-23,113,0.0
G0_naive_gate,pv,2025-05-23,114,0.0
G0_naive_gate,pv,2025-05-23,115,1.1393
G0_naive_gate,pv,2025-05-23,116,0.0
G0_naive_gate,pv,2025-05-23,117,0.0
G0_naive_gate,pv,2025-05-23,118,0.0818
G0_naive_gate,pv,2025-05-23,119,0.0
G0_naive_gate,pv,2025-05-23,120,0.0
G0_naive_gate,pv,2025-05-23,121,0.0
G0_naive_gate,pv,2025-05-23,122,0.0
G0_naive_gate,pv,2025-05-23,123,0.0
G0_naive_gate,pv,2025-05-23,124,0.0
G0_naive_gate,pv,2025-05-23,125,0.0
G0_naive_gate,pv,2025-05-23,126,0.0
G0_naive_gate,pv,2025-05-23,127,0.0
G0_naive_gate,pv,2025-05-23,128,0.0
G0_naive_gate,pv,2025-05-23,129,0.0
G0_naive_gate,pv,2025-05-23,130,0.0
G0_naive_gate,pv,2025-05-23,131,0.0
G0_naive_gate,pv,2025-05-23,132,0.0
G0_naive_gate,pv,2025-05-23,133,0.0
G0_naive_gate,pv,2025-05-23,134,0.0
G0_naive_gate,pv,2025-05-23,135,0.0
G0_naive_gate,pv,2025-05-23,136,0.0
G0_naive_gate,pv,2025-05-23,137,0.0
G0_naive_gate,pv,2025-05-23,138,0.0
G0_naive_gate,pv,2025-05-23,139,0.0
G0_naive_gate,pv,2025-05-23,140,0.0
G0_naive_gate,pv,2025-05-23,141,0.0
G0_naive_gate,pv,2025-05-23,142,0.0
G0_naive_gate,pv,2025-05-23,143,0.0
G0_naive_gate,pv,2025-05-24,0,0.0
G0_naive_gate,pv,2025-05-24,1,0.0
G0_naive_gate,pv,2025-05-24,2,0.0
G0_naive_gate,pv,2025-05-24,3,0.0
G0_naive_gate,pv,2025-05-24,4,0.0
G0_naive_gate,pv,2025-05-24,5,0.0
G0_naive_gate,pv,2025-05-24,6,0.0
G0_naive_gate,pv,2025-05-24,7,0.0
G0_naive_gate,pv,2025-05-24,8,0.0
G0_naive_gate,pv,2025-05-24,9,0.0
G0_naive_gate,pv,2025-05-24,10,0.0
G0_naive_gate,pv,2025-05-24,11,0.0
G0_naive_gate,pv,2025-05-24,12,0.0
G0_naive_gate,pv,2025-05-24,13,0.0
G0_naive_gate,pv,2025-05-24,14,0.0
G0_naive_gate,pv,2025-05-24,15,0.0
G0_naive_gate,pv,2025-05-24,16,0.0
G0_naive_gate,pv,2025-05-24,17,0.0
G0_naive_gate,pv,2025-05-24,18,0.0
G0_naive_gate,pv,2025-05-24,19,0.0
G0_naive_gate,pv,2025-05-24,20,0.0
G0_naive_gate,pv,2025-05-24,21,0.0
G0_naive_gate,pv,2025-05-24,22,0.0
G0_naive_gate,pv,2025-05-24,23,0.0
G0_naive_gate,pv,2025-05-24,24,0.0936
G0_naive_gate,pv,2025-05-24,25,0.0
G0_naive_gate,pv,2025-05-24,26,0.0
G0_naive_gate,pv,2025-05-24,27,1.3034
G0_naive_gate,pv,2025-05-24,28,0.0
G0_naive_gate,pv,2025-05-24,29,0.0
G0_naive_gate,pv,2025-05-24,30,49.1981
G0_naive_gate,pv,2025-05-24,31,186.0057
G0_naive_gate,pv,2025-05-24,32,393.5625
G0_naive_gate,pv,2025-05-24,33,614.7072
G0_naive_gate,pv,2025-05-24,34,866.5894
G0_naive_gate,pv,2025-05-24,35,1152.6375
G0_naive_gate,pv,2025-05-24,36,1452.1575
G0_naive_gate,pv,2025-05-24,37,1777.6173
G0_naive_gate,pv,2025-05-24,38,2101.275
G0_naive_gate,pv,2025-05-24,39,2372.1625
G0_naive_gate,pv,2025-05-24,40,2641.2336
G0_naive_gate,pv,2025-05-24,41,2971.2375
G0_naive_gate,pv,2025-05-24,42,3365.7318
G0_naive_gate,pv,2025-05-24,43,3658.372
G0_naive_gate,pv,2025-05-24,44,3867.525
G0_naive_gate,pv,2025-05-24,45,4172.7019
G0_naive_gate,pv,2025-05-24,46,4493.0174
G0_naive_gate,pv,2025-05-24,47,4751.625
G0_naive_gate,pv,2025-05-24,48,4974.7435
G0_naive_gate,pv,2025-05-24,49,5305.7197
G0_naive_gate,pv,2025-05-24,50,5720.7375
G0_naive_gate,pv,2025-05-24,51,6038.3836
G0_naive_gate,pv,2025-05-24,52,6235.3592
G0_naive_gate,pv,2025-05-24,53,6463.6875
G0_naive_gate,pv,2025-05-24,54,6862.7671
G0_naive_gate,pv,2025-05-24,55,7013.832
G0_naive_gate,pv,2025-05-24,56,6969.1875
G0_naive_gate,pv,2025-05-24,57,7204.1107
G0_naive_gate,pv,2025-05-24,58,7453.7105
G0_naive_gate,pv,2025-05-24,59,7631.4375
G0_naive_gate,pv,2025-05-24,60,7918.194
G0_naive_gate,pv,2025-05-24,61,8097.5536
G0_naive_gate,pv,2025-05-24,62,8152.3875
G0_naive_gate,pv,2025-05-24,63,8290.7885
G0_naive_gate,pv,2025-05-24,64,8415.2434
G0_naive_gate,pv,2025-05-24,65,8446.1625
G0_naive_gate,pv,2025-05-24,66,8379.7371
G0_naive_gate,pv,2025-05-24,67,8145.0631
G0_naive_gate,pv,2025-05-24,68,8117.25
G0_naive_gate,pv,2025-05-24,69,8719.0021
G0_naive_gate,pv,2025-05-24,70,8776.2758
G0_naive_gate,pv,2025-05-24,71,8264.9625
G0_naive_gate,pv,2025-05-24,72,8318.0725
G0_naive_gate,pv,2025-05-24,73,8497.4684
G0_naive_gate,pv,2025-05-24,74,8347.6875
G0_naive_gate,pv,2025-05-24,75,7912.4341
G0_naive_gate,pv,2025-05-24,76,7635.1244
G0_naive_gate,pv,2025-05-24,77,7445.325
G0_naive_gate,pv,2025-05-24,78,6970.6195
G0_naive_gate,pv,2025-05-24,79,7016.9675
G0_naive_gate,pv,2025-05-24,80,7518.8625
G0_naive_gate,pv,2025-05-24,81,7529.956
G0_naive_gate,pv,2025-05-24,82,7266.3487
G0_naive_gate,pv,2025-05-24,83,7129.05
G0_naive_gate,pv,2025-05-24,84,7220.3262
G0_naive_gate,pv,2025-05-24,85,6960.1971
G0_naive_gate,pv,2025-05-24,86,6472.2375
G0_naive_gate,pv,2025-05-24,87,6397.5276
G0_naive_gate,pv,2025-05-24,88,6009.0317
G0_naive_gate,pv,2025-05-24,89,5436.4875
G0_naive_gate,pv,2025-05-24,90,5562.0528
G0_naive_gate,pv,2025-05-24,91,5492.5717
G0_naive_gate,pv,2025-05-24,92,4982.9625
G0_naive_gate,pv,2025-05-24,93,4689.67
G0_naive_gate,pv,2025-05-24,94,4465.2553
G0_naive_gate,pv,2025-05-24,95,4193.4375
G0_naive_gate,pv,2025-05-24,96,3963.6334
G0_naive_gate,pv,2025-05-24,97,3715.8667
G0_naive_gate,pv,2025-05-24,98,3461.8875
G0_naive_gate,pv,2025-05-24,99,3278.2833
G0_naive_gate,pv,2025-05-24,100,3058.9542
G0_naive_gate,pv,2025-05-24,101,2764.65
G0_naive_gate,pv,2025-05-24,102,2455.393
G0_naive_gate,pv,2025-05-24,103,2135.7086
G0_naive_gate,pv,2025-05-24,104,1849.9125
G0_naive_gate,pv,2025-05-24,105,1661.4904
G0_naive_gate,pv,2025-05-24,106,1492.4629
G0_naive_gate,pv,2025-05-24,107,1263.3
G0_naive_gate,pv,2025-05-24,108,957.181
G0_naive_gate,pv,2025-05-24,109,666.7167
G0_naive_gate,pv,2025-05-24,110,426.6375
G0_naive_gate,pv,2025-05-24,111,207.2993
G0_naive_gate,pv,2025-05-24,112,58.7236
G0_naive_gate,pv,2025-05-24,113,0.0
G0_naive_gate,pv,2025-05-24,114,0.0
G0_naive_gate,pv,2025-05-24,115,1.6546
G0_naive_gate,pv,2025-05-24,116,0.0
G0_naive_gate,pv,2025-05-24,117,0.0
G0_naive_gate,pv,2025-05-24,118,0.1188
G0_naive_gate,pv,2025-05-24,119,0.0
G0_naive_gate,pv,2025-05-24,120,0.0
G0_naive_gate,pv,2025-05-24,121,0.0
G0_naive_gate,pv,2025-05-24,122,0.0
G0_naive_gate,pv,2025-05-24,123,0.0
G0_naive_gate,pv,2025-05-24,124,0.0
G0_naive_gate,pv,2025-05-24,125,0.0
G0_naive_gate,pv,2025-05-24,126,0.0
G0_naive_gate,pv,2025-05-24,127,0.0
G0_naive_gate,pv,2025-05-24,128,0.0
G0_naive_gate,pv,2025-05-24,129,0.0
G0_naive_gate,pv,2025-05-24,130,0.0
G0_naive_gate,pv,2025-05-24,131,0.0
G0_naive_gate,pv,2025-05-24,132,0.0
G0_naive_gate,pv,2025-05-24,133,0.0
G0_naive_gate,pv,2025-05-24,134,0.0
G0_naive_gate,pv,2025-05-24,135,0.0
G0_naive_gate,pv,2025-05-24,136,0.0
G0_naive_gate,pv,2025-05-24,137,0.0
G0_naive_gate,pv,2025-05-24,138,0.0
G0_naive_gate,pv,2025-05-24,139,0.0
G0_naive_gate,pv,2025-05-24,140,0.0
G0_naive_gate,pv,2025-05-24,141,0.0
G0_naive_gate,pv,2025-05-24,142,0.0
G0_naive_gate,pv,2025-05-24,143,0.0
G0_naive_gate,pv,2025-05-25,0,0.0
G0_naive_gate,pv,2025-05-25,1,0.0
G0_naive_gate,pv,2025-05-25,2,0.0
G0_naive_gate,pv,2025-05-25,3,0.0
G0_naive_gate,pv,2025-05-25,4,0.0
G0_naive_gate,pv,2025-05-25,5,0.0
G0_naive_gate,pv,2025-05-25,6,0.0
G0_naive_gate,pv,2025-05-25,7,0.0
G0_naive_gate,pv,2025-05-25,8,0.0
G0_naive_gate,pv,2025-05-25,9,0.0
G0_naive_gate,pv,2025-05-25,10,0.0
G0_naive_gate,pv,2025-05-25,11,0.0
G0_naive_gate,pv,2025-05-25,12,0.0
G0_naive_gate,pv,2025-05-25,13,0.0
G0_naive_gate,pv,2025-05-25,14,0.0
G0_naive_gate,pv,2025-05-25,15,0.0
G0_naive_gate,pv,2025-05-25,16,0.0
G0_naive_gate,pv,2025-05-25,17,0.0
G0_naive_gate,pv,2025-05-25,18,0.0
G0_naive_gate,pv,2025-05-25,19,0.0
G0_naive_gate,pv,2025-05-25,20,0.0
G0_naive_gate,pv,2025-05-25,21,0.0
G0_naive_gate,pv,2025-05-25,22,0.0
G0_naive_gate,pv,2025-05-25,23,0.0
G0_naive_gate,pv,2025-05-25,24,0.1424
G0_naive_gate,pv,2025-05-25,25,0.0
G0_naive_gate,pv,2025-05-25,26,0.0
G0_naive_gate,pv,2025-05-25,27,1.9829
G0_naive_gate,pv,2025-05-25,28,0.0
G0_naive_gate,pv,2025-05-25,29,0.0
G0_naive_gate,pv,2025-05-25,30,66.8188
G0_naive_gate,pv,2025-05-25,31,221.0388
G0_naive_gate,pv,2025-05-25,32,443.9625
G0_naive_gate,pv,2025-05-25,33,684.4512
G0_naive_gate,pv,2025-05-25,34,914.2041
G0_naive_gate,pv,2025-05-25,35,1137.3375
G0_naive_gate,pv,2025-05-25,36,1380.352
G0_naive_gate,pv,2025-05-25,37,1653.647
G0_naive_gate,pv,2025-05-25,38,1952.5125
G0_naive_gate,pv,2025-05-25,39,2279.4712
G0_naive_gate,pv,2025-05-25,40,2701.4862
G0_naive_gate,pv,2025-05-25,41,3127.2
G0_naive_gate,pv,2025-05-25,42,3360.183
G0_naive_gate,pv,2025-05-25,43,3483.4518
G0_naive_gate,pv,2025-05-25,44,3686.8125
G0_naive_gate,pv,2025-05-25,45,4072.4929
G0_naive_gate,pv,2025-05-25,46,4276.5525
G0_naive_gate,pv,2025-05-25,47,4368.3
G0_naive_gate,pv,2025-05-25,48,4753.9091
G0_naive_gate,pv,2025-05-25,49,5013.8917
G0_naive_gate,pv,2025-05-25,50,5143.7625
G0_naive_gate,pv,2025-05-25,51,5541.4985
G0_naive_gate,pv,2025-05-25,52,5735.2675
G0_naive_gate,pv,2025-05-25,53,5715.9
G0_naive_gate,pv,2025-05-25,54,5970.906
G0_naive_gate,pv,2025-05-25,55,6243.8614
G0_naive_gate,pv,2025-05-25,56,6480.4125
G0_naive_gate,pv,2025-05-25,57,6898.939
G0_naive_gate,pv,2025-05-25,58,7241.783
G0_naive_gate,pv,2025-05-25,59,7479.2625
G0_naive_gate,pv,2025-05-25,60,7840.8907
G0_naive_gate,pv,2025-05-25,61,8194.5051
G0_naive_gate,pv,2025-05-25,62,8469.975
G0_naive_gate,pv,2025-05-25,63,8721.741
G0_naive_gate,pv,2025-05-25,64,8881.3016
G0_naive_gate,pv,2025-05-25,65,8939.2125
G0_naive_gate,pv,2025-05-25,66,8958.2421
G0_naive_gate,pv,2025-05-25,67,8927.5933
G0_naive_gate,pv,2025-05-25,68,8899.6125
G0_naive_gate,pv,2025-05-25,69,8963.1409
G0_naive_gate,pv,2025-05-25,70,9024.9261
G0_naive_gate,pv,2025-05-25,71,8992.725
G0_naive_gate,pv,2025-05-25,72,8866.2788
G0_naive_gate,pv,2025-05-25,73,8812.775
G0_naive_gate,pv,2025-05-25,74,8796.5625
G0_naive_gate,pv,2025-05-25,75,8598.9535
G0_naive_gate,pv,2025-05-25,76,8252.9967
G0_naive_gate,pv,2025-05-25,77,8020.35
G0_naive_gate,pv,2025-05-25,78,8133.2645
G0_naive_gate,pv,2025-05-25,79,8090.2877
G0_naive_gate,pv,2025-05-25,80,8021.2125
G0_naive_gate,pv,2025-05-25,81,8488.5249
G0_naive_gate,pv,2025-05-25,82,8566.4297
G0_naive_gate,pv,2025-05-25,83,8012.7375
G0_naive_gate,pv,2025-05-25,84,7504.8987
G0_naive_gate,pv,2025-05-25,85,7133.9189
G0_naive_gate,pv,2025-05-25,86,6686.55
G0_naive_gate,pv,2025-05-25,87,6000.0196
G0_naive_gate,pv,2025-05-25,88,5664.1452
G0_naive_gate,pv,2025-05-25,89,5705.775
G0_naive_gate,pv,2025-05-25,90,5587.4916
G0_naive_gate,pv,2025-05-25,91,5511.1364
G0_naive_gate,pv,2025-05-25,92,5540.4
G0_naive_gate,pv,2025-05-25,93,5453.4966
G0_naive_gate,pv,2025-05-25,94,5211.6608
G0_naive_gate,pv,2025-05-25,95,4825.0125
G0_naive_gate,pv,2025-05-25,96,4362.2282
G0_naive_gate,pv,2025-05-25,97,4109.5532
G0_naive_gate,pv,2025-05-25,98,3982.275
G0_naive_gate,pv,2025-05-25,99,3626.5596
G0_naive_gate,pv,2025-05-25,100,3299.3252
G0_naive_gate,pv,2025-05-25,101,3092.2125
G0_naive_gate,pv,2025-05-25,102,2827.8144
G0_naive_gate,pv,2025-05-25,103,2540.266
G0_naive_gate,pv,2025-05-25,104,2255.85
G0_naive_gate,pv,2025-05-25,105,1943.9756
G0_naive_gate,pv,2025-05-25,106,1604.6314
G0_naive_gate,pv,2025-05-25,107,1267.5
G0_naive_gate,pv,2025-05-25,108,970.6817
G0_naive_gate,pv,2025-05-25,109,701.1294
G0_naive_gate,pv,2025-05-25,110,445.35
G0_naive_gate,pv,2025-05-25,111,213.813
G0_naive_gate,pv,2025-05-25,112,60.3578
G0_naive_gate,pv,2025-05-25,113,0.0
G0_naive_gate,pv,2025-05-25,114,0.0
G0_naive_gate,pv,2025-05-25,115,1.697
G0_naive_gate,pv,2025-05-25,116,0.0
G0_naive_gate,pv,2025-05-25,117,0.0
G0_naive_gate,pv,2025-05-25,118,0.1218
G0_naive_gate,pv,2025-05-25,119,0.0
G0_naive_gate,pv,2025-05-25,120,0.0
G0_naive_gate,pv,2025-05-25,121,0.0
G0_naive_gate,pv,2025-05-25,122,0.0
G0_naive_gate,pv,2025-05-25,123,0.0
G0_naive_gate,pv,2025-05-25,124,0.0
G0_naive_gate,pv,2025-05-25,125,0.0
G0_naive_gate,pv,2025-05-25,126,0.0
G0_naive_gate,pv,2025-05-25,127,0.0
G0_naive_gate,pv,2025-05-25,128,0.0
G0_naive_gate,pv,2025-05-25,129,0.0
G0_naive_gate,pv,2025-05-25,130,0.0
G0_naive_gate,pv,2025-05-25,131,0.0
G0_naive_gate,pv,2025-05-25,132,0.0
G0_naive_gate,pv,2025-05-25,133,0.0
G0_naive_gate,pv,2025-05-25,134,0.0
G0_naive_gate,pv,2025-05-25,135,0.0
G0_naive_gate,pv,2025-05-25,136,0.0
G0_naive_gate,pv,2025-05-25,137,0.0
G0_naive_gate,pv,2025-05-25,138,0.0
G0_naive_gate,pv,2025-05-25,139,0.0
G0_naive_gate,pv,2025-05-25,140,0.0
G0_naive_gate,pv,2025-05-25,141,0.0
G0_naive_gate,pv,2025-05-25,142,0.0
G0_naive_gate,pv,2025-05-25,143,0.0
G0_naive_gate,pv,2025-05-26,0,0.0
G0_naive_gate,pv,2025-05-26,1,0.0
G0_naive_gate,pv,2025-05-26,2,0.0
G0_naive_gate,pv,2025-05-26,3,0.0
G0_naive_gate,pv,2025-05-26,4,0.0
G0_naive_gate,pv,2025-05-26,5,0.0
G0_naive_gate,pv,2025-05-26,6,0.0
G0_naive_gate,pv,2025-05-26,7,0.0
G0_naive_gate,pv,2025-05-26,8,0.0
G0_naive_gate,pv,2025-05-26,9,0.0
G0_naive_gate,pv,2025-05-26,10,0.0
G0_naive_gate,pv,2025-05-26,11,0.0
G0_naive_gate,pv,2025-05-26,12,0.0
G0_naive_gate,pv,2025-05-26,13,0.0
G0_naive_gate,pv,2025-05-26,14,0.0
G0_naive_gate,pv,2025-05-26,15,0.0
G0_naive_gate,pv,2025-05-26,16,0.0
G0_naive_gate,pv,2025-05-26,17,0.0
G0_naive_gate,pv,2025-05-26,18,0.0
G0_naive_gate,pv,2025-05-26,19,0.0
G0_naive_gate,pv,2025-05-26,20,0.0
G0_naive_gate,pv,2025-05-26,21,0.0
G0_naive_gate,pv,2025-05-26,22,0.0
G0_naive_gate,pv,2025-05-26,23,0.0
G0_naive_gate,pv,2025-05-26,24,0.1478
G0_naive_gate,pv,2025-05-26,25,0.0
G0_naive_gate,pv,2025-05-26,26,0.0
G0_naive_gate,pv,2025-05-26,27,2.0579
G0_naive_gate,pv,2025-05-26,28,0.0
G0_naive_gate,pv,2025-05-26,29,0.0
G0_naive_gate,pv,2025-05-26,30,69.3628
G0_naive_gate,pv,2025-05-26,31,229.1835
G0_naive_gate,pv,2025-05-26,32,451.6125
G0_naive_gate,pv,2025-05-26,33,681.9873
G0_naive_gate,pv,2025-05-26,34,945.0
G0_naive_gate,pv,2025-05-26,35,1217.55
G0_naive_gate,pv,2025-05-26,36,1444.2892
G0_naive_gate,pv,2025-05-26,37,1707.7908
G0_naive_gate,pv,2025-05-26,38,1996.125
G0_naive_gate,pv,2025-05-26,39,2211.2854
G0_naive_gate,pv,2025-05-26,40,2429.8142
G0_naive_gate,pv,2025-05-26,41,2771.6625
G0_naive_gate,pv,2025-05-26,42,3280.677
G0_naive_gate,pv,2025-05-26,43,3715.8215
G0_naive_gate,pv,2025-05-26,44,4058.775
G0_naive_gate,pv,2025-05-26,45,4510.3183
G0_naive_gate,pv,2025-05-26,46,4973.2536
G0_naive_gate,pv,2025-05-26,47,5301.9375
G0_naive_gate,pv,2025-05-26,48,5448.2677
G0_naive_gate,pv,2025-05-26,49,5625.1261
G0_naive_gate,pv,2025-05-26,50,5835.825
G0_naive_gate,pv,2025-05-26,51,5900.3712
G0_naive_gate,pv,2025-05-26,52,5996.3985
G0_naive_gate,pv,2025-05-26,53,6231.7875
G0_naive_gate,pv,2025-05-26,54,6532.8159
G0_naive_gate,pv,2025-05-26,55,6756.8274
G0_naive_gate,pv,2025-05-26,56,6945.375
G0_naive_gate,pv,2025-05-26,57,7261.3927
G0_naive_gate,pv,2025-05-26,58,7560.6795
G0_naive_gate,pv,2025-05-26,59,7756.1625
G0_naive_gate,pv,2025-05-26,60,7905.198
G0_naive_gate,pv,2025-05-26,61,8092.4235
G0_naive_gate,pv,2025-05-26,62,8270.9625
G0_naive_gate,pv,2025-05-26,63,8334.6776
G0_naive_gate,pv,2025-05-26,64,8470.653
G0_naive_gate,pv,2025-05-26,65,8552.025
G0_naive_gate,pv,2025-05-26,66,8310.9314
G0_naive_gate,pv,2025-05-26,67,8427.9456
G0_naive_gate,pv,2025-05-26,68,8855.85
G0_naive_gate,pv,2025-05-26,69,8899.2378
G0_naive_gate,pv,2025-05-26,70,9103.3825
G0_naive_gate,pv,2025-05-26,71,9350.4
G0_naive_gate,pv,2025-05-26,72,8913.1279
G0_naive_gate,pv,2025-05-26,73,8523.9493
G0_naive_gate,pv,2025-05-26,74,8397.9375
G0_naive_gate,pv,2025-05-26,75,8099.6204
G0_naive_gate,pv,2025-05-26,76,8131.5685
G0_naive_gate,pv,2025-05-26,77,8516.925
G0_naive_gate,pv,2025-05-26,78,8674.6194
