date,interval,start_slot,end_slot,emergency_kWh
2025-12-11,06:00-06:10,36,37,84.76989880952374
2025-12-11,07:50-08:10,47,49,108.86933392857134
2025-12-11,09:20-10:50,56,65,2668.885051119051
2025-12-11,20:30-20:50,123,125,461.0513645000018
2025-12-11,21:40-21:50,130,131,0.31480516666676905
2025-12-12,07:50-09:50,47,59,1633.8472903928518
2025-12-12,19:10-21:20,115,128,4566.4291772976185
2025-12-13,07:50-09:50,47,59,1811.5277544702387
2025-12-13,19:20-21:00,116,126,3760.8692680535755
2025-12-13,21:20-21:50,128,131,68.13644323214135
2025-12-14,06:00-06:10,36,37,60.82203690476183
2025-12-14,07:50-08:10,47,49,67.82524285714283
2025-12-14,09:10-10:50,55,65,3465.5731713690457
2025-12-14,20:10-20:40,121,124,1509.7513676250026
2025-12-14,20:50-21:10,125,127,7.564451416666383
2025-12-14,21:20-21:50,128,131,34.81134504166637
2025-12-15,07:50-08:10,47,49,106.60745059523776
2025-12-15,09:30-10:50,57,65,2788.909256642861
2025-12-15,20:20-20:40,122,124,1321.5780194464314
2025-12-16,07:50-08:20,47,50,119.51065297619039
2025-12-16,09:30-10:50,57,65,2754.0891017916674
2025-12-16,20:20-20:40,122,124,872.4628959940457
2025-12-16,20:50-21:10,125,127,17.790721791666577
2025-12-17,07:50-08:20,47,50,104.65851369047652
2025-12-17,09:30-10:40,57,64,1942.9837718511926
2025-12-17,20:30-20:50,123,125,473.70870886309126
2025-12-17,21:20-21:40,128,130,37.776138124999946
2025-12-18,07:50-08:20,47,50,98.29590297619018
2025-12-18,09:20-10:50,56,65,2615.4297658035784
2025-12-18,20:30-21:10,123,127,108.48468392261509
2025-12-19,08:40-09:30,52,57,642.1252208452377
2025-12-19,20:00-20:50,120,125,2107.165738321056
2025-12-19,21:10-21:40,127,130,59.081038095239194
2025-12-20,08:20-09:40,50,58,1199.8195375476153
2025-12-20,20:10-20:50,121,125,1506.9238908749999
2025-12-20,21:00-21:20,126,128,9.934404166666592
2025-12-20,21:30-21:50,129,131,33.640292857143365
2025-12-21,07:50-08:10,47,49,83.88371190476187
2025-12-21,09:40-10:50,58,65,2251.715418559524
2025-12-21,20:20-20:40,122,124,1147.3272121785744
2025-12-22,07:50-08:20,47,50,62.26449523809538
2025-12-22,09:50-10:40,59,64,1039.4993896785693
2025-12-22,20:30-21:30,123,129,742.8960090892828
2025-12-23,10:30-10:50,63,65,304.18953145237936
2025-12-23,20:30-20:40,123,124,161.6968282976186
2025-12-24,07:50-08:10,47,49,40.857090476190706
2025-12-24,10:00-10:50,60,65,829.4944782083313
2025-12-24,20:20-20:40,122,124,839.0485904166703
2025-12-25,07:50-08:00,47,48,27.213154761904775
2025-12-25,10:10-10:50,61,65,610.2417629166687
2025-12-25,20:30-21:30,123,129,683.287547511902
2025-12-26,08:50-09:30,53,57,510.45584321428964
2025-12-26,20:20-20:50,122,125,1214.0830303214334
2025-12-26,21:00-21:30,126,129,28.5704999999998
2025-12-27,09:30-09:50,57,59,84.19437966071241
2025-12-27,20:00-20:50,120,125,1950.095817083328
2025-12-28,07:50-08:20,47,50,137.77159464285705
2025-12-28,10:00-10:40,60,64,869.648296690476
2025-12-28,21:10-21:40,127,130,26.668314101191232
2025-12-29,20:30-20:40,123,124,23.88271433332875
2025-12-29,20:50-21:00,125,126,17.75593641666644
2025-12-29,21:10-21:40,127,130,47.92591641666691
2025-12-30,08:00-08:10,48,49,20.033142261904686
2025-12-30,10:30-10:50,63,65,99.39990173809517
2025-12-31,08:00-08:10,48,49,6.519049999999879
2025-12-31,10:10-10:50,61,65,459.67518690476123
2025-12-31,20:30-21:30,123,129,477.84461829762074
