date,slot,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,load_kW,pv_kW,net_actual_kWh,residual_kWh,valid
2025-03-27,19,3501.2278993065624,0.0,583.5379832177604,3424.03,0.0,570.6716666666666,-12.866316551093746,1
2025-03-27,20,3560.25851628704,0.0,593.3764193811733,3582.98,0.0,597.1633333333333,3.7869139521600346,1
2025-03-27,21,3613.4294397434737,0.0,602.2382399572456,3540.3425,0.0,590.0570833333334,-12.181156623912216,1
2025-03-27,22,3615.138429913822,0.0,602.5230716523037,3602.9938,0.0,600.4989666666667,-2.0241049856369955,1
2025-03-27,23,3542.324008638708,0.0,590.387334773118,3742.21,0.0,623.7016666666666,33.31433189354857,1
2025-03-27,24,3571.574994643018,0.0,595.2624991071696,3606.1309,0.0,601.0218166666666,5.759317559497049,1
2025-03-27,25,3609.877550102453,0.0,601.6462583504087,3554.1993,0.0017,592.3662666666667,-9.279991683742082,1
2025-03-27,26,3512.2466297332003,0.0,585.3744382888667,3707.01,0.0,617.835,32.46056171113332,1
2025-03-27,27,3558.2404649997884,0.0,593.0400774999647,3812.7916,0.0,635.4652666666666,42.4251891667019,1
2025-03-27,28,3601.90410823298,0.0,600.3173513721633,3820.3644,0.024,636.7234,36.40604862783664,1
2025-03-27,29,3634.384887774454,0.0,605.7308146290757,3759.28,0.0,626.5466666666666,20.815852037590957,1
2025-03-27,30,3604.123639602652,18.28038344949687,597.6405426921924,3677.8557,0.0,612.97595,15.3354073078076,1
2025-03-27,31,3607.5263681962074,18.22418344949687,598.2170307911184,3595.7182,0.3348,599.2305666666666,1.0135358755482002,1
2025-03-27,32,3606.996252126048,18.22418344949687,598.1286781127585,3525.46,0.0,587.5766666666666,-10.55201144609191,1
2025-03-27,33,3558.486804643333,38.74586597628303,586.6234897778417,3556.2368,0.0,592.7061333333334,6.0826435554917,1
2025-03-27,34,4042.8810864114575,18.49728344949687,670.7306338269934,4048.9466,7.8315,673.5191833333333,2.788549506339905,1
2025-03-27,35,4803.001754495312,76.54222436219767,787.7432550221856,4685.89,85.5375,766.7254166666667,-21.01783835551896,1
2025-03-27,36,4806.58800823298,281.42512436219766,754.1938139784638,4733.2918,295.4628,739.6381666666666,-14.555647311797202,1
2025-03-27,37,4697.385351294591,541.8181243621976,692.5945378220655,4748.9226,573.7775,695.8575166666666,3.2629788446010934,1
2025-03-27,38,4776.183964128612,792.4922243621976,663.9486232944024,4933.09,853.9875,679.8504166666667,15.901793372264251,1
2025-03-27,39,4737.1327883253225,1087.1487709233309,608.3306695669986,4913.9078,1113.9673,633.3234166666666,24.99274709966801,1
2025-03-27,40,4733.3642992051855,1373.7138243621978,559.9417458071646,4781.514,1388.9737,565.4233833333333,5.481637526168697,1
2025-03-27,41,4788.629740836797,1729.6922243621975,509.8229194124333,4671.47,1706.25,494.2033333333334,-15.619586079099918,1
2025-03-27,42,4703.271832107102,2018.0960243621976,447.52930129081733,4642.2009,2068.0281,429.02879999999993,-18.500501290817397,1
2025-03-27,43,4713.557059290799,2396.483687735855,386.17889525915734,4741.6455,2463.4286,379.70281666666654,-6.476078592490808,1
2025-03-27,44,4762.269348059156,2712.8725662331462,341.56613030433493,4730.78,2851.35,313.2383333333333,-28.327796971001646,1
2025-03-27,45,4570.957061027245,3166.3444117374256,234.10210821496986,4477.4524,3187.305,215.02456666666671,-19.077541548303145,1
2025-03-27,46,5311.829771309872,3474.2872213478418,306.25709166033835,5321.3524,3517.7224,300.6049999999999,-5.652091660338442,1
2025-03-27,47,6510.264138713818,3702.733934882459,467.92170063855986,6779.68,3814.5375,494.1904166666667,26.268716028106837,1
2025-03-27,48,6605.069496633003,3986.914192854303,436.35921729644997,6909.2138,4003.8106,484.23386666666676,47.87464937021679,1
2025-03-27,49,6480.79555491336,4235.634640438411,374.19348574582483,6651.3628,4213.8278,406.25583333333327,32.06234758750844,1
2025-03-27,50,6575.326654372951,4573.615412817083,333.61854025931143,6600.37,4525.3875,345.8304166666667,12.211876407355248,1
2025-03-27,51,6457.713106451008,4844.303958004349,268.9015247411098,6422.5569,4874.1926,258.0607166666665,-10.840808074443316,1
2025-03-27,52,6512.139761906846,5091.151199212871,236.83142711566248,6420.2538,5029.1988,231.84250000000003,-4.988927115662449,1
2025-03-27,53,6656.918351782165,5312.867482283422,224.00847824979047,6565.86,5109.45,242.73499999999996,18.726521750209486,1
2025-03-27,54,6521.861040746297,5565.301261146227,159.42662993334488,6490.2598,5462.9572,171.2171,11.790470066655104,1
2025-03-27,55,6409.160699619535,5866.189310374772,90.49523154079391,6447.7551,5806.0421,106.95216666666677,16.45693512587286,1
2025-03-27,56,6506.779191145743,6035.535785581177,78.54056759409437,6529.22,6038.2875,81.82208333333331,3.281515739238941,1
2025-03-27,57,6443.597018871614,6241.403877759509,33.69885685201749,6547.0135,6350.994,32.66991666666672,-1.0289401853507698,1
2025-03-27,58,6428.868334733958,6550.649177759508,-20.296807170924996,6501.7133,6714.9498,-35.53941666666666,-15.242609495741664,1
2025-03-27,59,6499.433354646512,6834.109155592283,-55.77930015762846,6515.79,6917.4375,-66.94125,-11.161949842371534,1
2025-03-27,60,6524.550870412302,6993.222633523509,-78.11196051853449,6667.8065,6824.6579,-26.141900000000078,51.97006051853441,1
2025-03-27,61,6451.501470227749,7232.698533523509,-130.19951054929317,6599.4274,7073.0536,-78.93770000000009,51.261810549293074,1
2025-03-27,62,6379.38027708428,7405.355233523508,-170.99582607320463,6383.93,7497.6,-185.61166666666668,-14.615840593462053,1
2025-03-27,63,6308.4540272359445,7554.776269314757,-207.72037367980207,6472.6155,7314.6769,-140.34356666666673,67.37680701313533,1
2025-03-27,64,6301.5105363594685,7774.400969314757,-245.48173882588145,6666.5932,7216.3908,-91.63293333333331,153.84880549254814,1
2025-03-27,65,6299.430390118587,7945.931174101895,-274.4167973305513,6693.86,7558.65,-144.13166666666666,130.28513066388462,1
2025-03-27,66,6355.158423718998,7702.055465350175,-224.48284027186278,6494.1187,8003.6035,-251.5808,-27.097959728137226,1
2025-03-27,67,6351.6336973766975,7689.117994282397,-222.9140494842833,6452.1933,8309.4847,-309.54856666666683,-86.63451718238352,1
2025-03-27,68,6328.539781993467,7894.475994282398,-260.98936871482175,6604.73,8422.2,-302.91166666666686,-41.92229795184511,1
2025-03-27,69,6400.872203312876,8121.938502840965,-286.8443832546815,6590.3506,8447.9716,-309.60350000000017,-22.759116745318693,1
2025-03-27,70,6283.295395511324,8191.437234682048,-318.0236398617873,6300.5654,8508.3043,-367.9564833333332,-49.93284347154594,1
2025-03-27,71,6064.875294089948,8245.695804879853,-363.47008513165093,5953.25,8662.0125,-451.4604166666668,-87.99033153501586,1
2025-03-27,72,5920.633050378216,8197.251831470157,-379.4364635153236,5888.352,8850.1024,-493.6250666666666,-114.18860315134299,1
2025-03-27,73,5910.345747747818,8100.272831470159,-364.98784728705687,5910.8524,8814.6806,-483.97136666666665,-118.98351937960979,1
2025-03-27,74,5941.122241892971,7890.182602840965,-324.84339349133234,5897.76,8547.675,-441.6524999999998,-116.80910650866747,1
2025-03-27,75,5932.290465727032,7784.7618942823965,-308.7452380925607,5926.6448,8257.3237,-388.44648333333345,-79.70124524077272,1
2025-03-27,76,6020.99249620397,7667.705894282398,-274.45223301307124,6039.4245,7835.6611,-299.3727666666667,-24.92053365359544,1
2025-03-27,77,6221.812474441199,7813.439924750965,-265.2712417182943,6187.75,7408.5,-203.45833333333331,61.81290838496096,1
2025-03-27,78,6319.482549078775,7643.690705399662,-220.70135938681443,6275.8221,7257.9728,-163.6917833333332,57.009576053481226,1
2025-03-27,79,6307.6001328466255,7617.876938927489,-218.379467680144,6333.2686,7048.783,-119.2524,99.127067680144,1
2025-03-27,80,6190.662520209365,7486.005179162061,-215.8904431587827,6398.78,6782.55,-63.96166666666674,151.92877649211596,1
2025-03-27,81,6170.839496870085,7480.590474067338,-218.29182953287545,6456.5036,6797.2034,-56.783300000000054,161.5085295328754,1
2025-03-27,82,6179.387081810697,7304.523037440464,-187.52265927162776,6374.6746,6811.072,-72.73289999999997,114.78975927162779,1
2025-03-27,83,6144.751404435699,7116.579659904997,-161.97137591154961,6211.49,6703.9125,-82.07041666666676,79.90095924488286,1
2025-03-27,84,6237.222620818019,6854.557491893688,-102.88914517927817,6179.1592,6610.3074,-71.85803333333327,31.031111845944906,1
2025-03-27,85,6268.65232081802,6726.495739451451,-76.30723643890526,6230.6794,6408.9805,-29.716849999999944,46.59038643890532,1
2025-03-27,86,6208.22844113885,6443.16333398575,-39.155815474483305,6240.04,6181.875,9.69416666666666,48.849982141149965,1
2025-03-27,87,6201.817081927353,5957.747785581178,40.67821605769586,6143.1651,6135.756,1.2348499999999754,-39.44336605769589,1
2025-03-27,88,6142.512547976438,5753.871110374771,64.77357293361122,6157.6965,5915.272,40.40408333333335,-24.369489600277873,1
2025-03-27,89,6107.491589437017,5363.809422213678,123.94702787055651,6270.86,5510.1375,126.7870833333333,2.840055462776789,1
2025-03-27,90,6096.944429064464,5163.315372873988,155.60484269841268,6239.805,5261.8149,162.99835,7.393507301587306,1
2025-03-27,91,6115.059497858437,4909.381294600413,200.94636720967065,6107.5872,4974.8347,188.79208333333327,-12.154283876337388,1
2025-03-27,92,6194.249917910026,4591.180891181522,267.1781711214172,6044.65,4549.6875,249.1604166666666,-18.017754454750616,1
2025-03-27,93,6153.837470989533,4314.800905207424,306.5060942970182,6169.3926,4115.7208,342.27863333333335,35.77253903631515,1
2025-03-27,94,6124.196638679557,4064.161905681095,343.3391221664102,6197.6058,3770.1202,404.5809333333334,61.241811166923185,1
2025-03-27,95,6058.409091340847,3808.8151597592687,374.9323219302631,6107.49,3477.975,438.25249999999994,63.32017806973687,1
2025-03-27,96,6094.719095122802,3415.3799479116888,446.55652453518553,6138.4898,3122.9551,502.58911666666665,56.032592131481124,1
2025-03-27,97,6144.401731755249,3144.0139116988025,500.0646366760744,6132.6584,2748.3966,564.0436333333333,63.97899665725896,1
2025-03-27,98,6161.592531755248,2797.2400116988024,560.7254200094076,6106.01,2426.925,613.1808333333333,52.45541332392577,1
2025-03-27,99,6108.1606328194575,2502.119305207424,601.0068879353389,6240.7257,2189.7263,675.1665666666667,74.15967873132774,1
2025-03-27,100,6066.632706504242,2175.162887516776,648.5783031645776,6288.0524,1953.5443,722.4180166666665,73.8397135020889,1
2025-03-27,101,6109.556004668372,1847.7634330739809,710.2987619323985,6198.32,1685.5125,752.1345833333332,41.83582140093472,1
2025-03-27,102,6119.753888211396,1528.8272330739806,765.1544425229024,6161.6415,1421.4762,790.0275499999999,24.873107477097506,1
2025-03-27,103,6070.97068345483,1207.3550330739806,810.6026083968081,6097.9625,1156.8496,823.5188166666667,12.916208269858544,1
2025-03-27,104,6071.338109009617,905.7007149527642,860.9395656761421,6087.3,880.6125,867.78125,6.841684323857862,1
2025-03-27,105,6240.942569334227,601.2630149527641,939.9465923969105,6166.0405,590.5729,929.2446,-10.701992396910555,1
2025-03-27,106,5518.006013109946,311.52241495276417,867.7472663595304,5347.6352,303.6061,840.6715166666665,-27.075749692863837,1
2025-03-27,107,4210.846090191801,83.29222436219767,687.9256443049337,4108.59,84.8625,670.6212499999999,-17.304394304933794,1
2025-03-27,108,4140.976644985103,15.465192858930394,687.5852420210288,4026.8225,6.7558,670.0111166666667,-17.57412535436208,1
2025-03-27,109,4366.790104660439,35.33967538571656,721.9084048791203,4241.5031,0.0,706.9171833333332,-14.991221545787084,1
2025-03-27,110,4303.937787016227,14.853192858930392,714.8474323595494,4193.99,0.0,698.9983333333332,-15.849099026216209,1
2025-03-27,111,4321.739005645853,14.853192858930392,717.8143021311537,4197.5897,0.2594,699.55505,-18.25925213115363,1
2025-03-27,112,4359.143183892181,14.906892858930393,724.039381838875,4325.326,0.0,720.8876666666666,-3.1517151722083554,1
2025-03-27,113,4407.767749102564,0.0,734.6279581837607,4468.08,0.0,744.68,10.052041816239239,1
2025-03-27,114,4316.241750078607,0.0,719.3736250131011,4450.0547,0.0186,741.6726833333332,22.29905832023212,1
2025-03-27,115,4316.77511218944,0.0,719.4625186982399,4282.4519,0.0,713.7419833333333,-5.7205353649065955,1
2025-03-27,116,4270.965408960189,0.0,711.8275681600314,4168.65,0.0,694.7749999999999,-17.05256816003157,1
2025-03-27,117,4376.862554043192,0.0,729.477092340532,4328.0281,0.0013,721.3378,-8.139292340531938,1
2025-03-27,118,4388.5308713355935,0.0,731.4218118892655,4477.722,0.0,746.2869999999999,14.86518811073438,1
2025-03-27,119,4322.377555905521,0.0,720.3962593175868,4447.67,0.0,741.2783333333333,20.882074015746525,1
2025-03-27,120,4427.724419344697,0.0,737.9540698907828,4323.5687,0.0,720.5947833333332,-17.359286557449536,1
2025-03-27,121,4424.948221393878,0.0,737.491370232313,4249.6361,0.0,708.2726833333332,-29.21868689897974,1
2025-03-27,122,4267.438118758176,0.0,711.2396864596959,4274.65,0.0,712.4416666666666,1.2019802069706884,1
2025-03-27,123,4287.3793118860485,0.0,714.5632186476747,4336.828,0.0,722.8046666666667,8.241448018991946,1
2025-03-27,124,4314.544488108071,0.0,719.0907480180118,4364.9313,0.0,727.48855,8.39780198198821,1
2025-03-27,125,4330.685439791733,0.0,721.7809066319555,4355.92,0.0,725.9866666666667,4.2057600347111475,1
2025-03-27,126,4334.095474120233,0.0,722.3492456867054,4360.2391,0.0,726.7065166666666,4.357270979961186,1
2025-03-27,127,4349.557464078107,0.0,724.9262440130178,4369.9768,0.0,728.3294666666667,3.403222653648868,1
2025-03-27,128,4443.858101081451,0.0,740.6430168469085,4481.0,0.0,746.8333333333333,6.190316486424763,1
2025-03-27,129,4460.497203491464,0.0,743.4162005819105,4698.5183,0.0,783.0863833333333,39.67018275142277,1
2025-03-27,130,3951.1138239866746,0.0,658.5189706644458,4242.5333,0.0,707.0888833333333,48.56991266888758,1
2025-03-27,131,3244.1672409360244,0.0,540.694540156004,3362.64,0.0,560.4399999999999,19.745459843995945,1
2025-03-27,132,3247.685332568164,0.0,541.2808887613606,3161.216,0.0,526.8693333333333,-14.411555428027327,1
2025-03-27,133,3357.7424763808863,0.0,559.623746063481,3260.9834,0.0,543.4972333333333,-16.126512730147738,1
2025-03-27,134,3275.957191577297,0.0,545.9928652628828,3311.48,0.0,551.9133333333333,5.920468070450511,1
2025-03-27,135,3258.5800368841765,0.0,543.0966728140294,3359.6785,0.0,559.9464166666667,16.84974385263729,1
2025-03-27,136,3277.9393492059803,0.0,546.3232248676634,3403.5685,0.0,567.2614166666666,20.93819179900322,1
2025-03-27,137,3309.817136744956,0.0,551.6361894574926,3473.03,0.0,578.8383333333334,27.20214387584076,1
2025-03-27,138,3345.979845853815,0.0,557.6633076423025,3583.4128,0.0,597.2354666666666,39.57215902436417,1
2025-03-27,139,3328.3432822976506,0.0,554.7238803829417,3513.732,0.0,585.622,30.898119617058228,1
2025-03-27,140,3298.227435566821,0.0,549.7045725944702,3355.66,0.0,559.2766666666666,9.572094072196478,1
2025-03-27,141,3418.9363214653904,0.0,569.8227202442317,3369.5594,0.0,561.5932333333333,-8.229486910898459,1
2025-03-27,142,3090.765540997842,0.0,515.127590166307,3037.5167,0.0,506.25278333333335,-8.874806832973604,1
2025-03-27,143,2452.5327570080144,0.0,408.75545950133574,2463.43,0.0,410.5716666666666,1.8162071653308658,1
2025-03-28,0,2399.032596927941,0.0,399.8387661546568,2320.9786,0.0,386.8297666666666,-13.008999487990195,1
2025-03-28,1,2541.7433365617194,0.0,423.6238894269532,2300.2059,0.0,383.36764999999997,-40.25623942695324,1
2025-03-28,2,2494.785744754496,0.0,415.79762412574934,2271.31,0.0,378.5516666666666,-37.24595745908272,1
2025-03-28,3,2438.1440012033486,0.0,406.3573335338914,2426.4493,0.0,404.4082166666667,-1.9491168672246886,1
2025-03-28,4,2484.6087963243417,0.0,414.1014660540569,2520.5839,0.0,420.09731666666664,5.995850612609729,1
2025-03-28,5,2498.5615339630103,0.0,416.42692232716837,2542.29,0.0,423.715,7.288077672831605,1
2025-03-28,6,2499.123840308185,0.0,416.5206400513642,2689.6893,0.0,448.28155,31.7609099486358,1
2025-03-28,7,2490.875715682758,0.0,415.14595261379293,2632.3772,0.0,438.7295333333333,23.58358071954035,1
2025-03-28,8,2491.629148979423,0.0,415.2715248299038,2451.87,0.0,408.645,-6.626524829903815,1
2025-03-28,9,2533.2479494718195,0.0,422.20799157863655,2588.0122,0.0,431.3353666666667,9.127375088030135,1
2025-03-28,10,2575.29243220902,0.0,429.21540536816997,2736.1733,0.0,456.0288833333333,26.813477965163315,1
2025-03-28,11,2564.75083220902,0.0,427.45847203483663,2711.36,0.0,451.8933333333333,24.434861298496685,1
2025-03-28,12,2537.024871197986,0.0,422.8374785329977,2638.0194,0.0,439.6699,16.83242146700229,1
2025-03-28,13,2515.5540332363707,0.0,419.2590055393951,2625.7735,0.0,437.6289166666666,18.369911127271507,1
2025-03-28,14,2494.2293742795605,0.0,415.70489571326004,2652.51,0.0,442.08500000000004,26.380104286739993,1
2025-03-28,15,2552.386125222529,0.0,425.39768753708813,2613.6794,0.0,435.6132333333333,10.21554579624518,1
2025-03-28,16,2604.4044666866544,0.0,434.0674111144424,2573.1105,0.0,428.8517499999999,-5.215661114442469,1
2025-03-28,17,2578.1174787908085,0.0,429.68624646513473,2631.69,0.0,438.615,8.92875353486528,1
2025-03-28,18,2624.969119773129,0.0,437.49485329552147,2805.7165,0.0,467.61941666666667,30.1245633711452,1
2025-03-28,19,2639.2222530400622,0.0,439.870375506677,2814.2387,0.0,469.0397833333333,29.169407826656254,1
2025-03-28,20,2602.9830454463463,0.0,433.83050757439105,2654.2,0.0,442.3666666666666,8.536159092275568,1
2025-03-28,21,2581.424652450142,0.0,430.23744207502364,2602.6318,0.0,433.7719666666667,3.5345245916430486,1
2025-03-28,22,2625.876151965476,0.0,437.6460253275793,2648.0655,0.0,441.34425,3.698224672420679,1
2025-03-28,23,2681.302611941209,0.0,446.88376865686814,2696.13,0.0,449.355,2.471231343131876,1
2025-03-28,24,2673.297374021355,0.0,445.5495623368925,2675.6271,0.0,445.93785,0.38828766310751917,1
2025-03-28,25,2626.228642833423,0.0,437.7047738055704,2634.5434,0.0039,439.0899166666666,1.3851428610961989,1
2025-03-28,26,2655.0707549289687,0.0,442.5117924881614,2624.81,0.0,437.4683333333333,-5.043459154828099,1
2025-03-28,27,2685.872910950858,0.0,447.64548515847633,2650.9856,0.0,441.8309333333333,-5.814551825143042,1
2025-03-28,28,2723.816120633201,0.0,453.96935343886685,2635.1093,0.054,439.17588333333333,-14.793470105533515,1
2025-03-28,29,2678.031214046396,0.0,446.33853567439934,2553.06,0.0,425.51,-20.828535674399347,1
2025-03-28,30,2718.726391755182,19.777741297392406,449.82477507629824,2484.2122,0.0,414.0353666666666,-35.78940840963162,1
2025-03-28,31,2709.425555948921,19.05578548589837,448.3949617438371,2610.7381,0.7517,434.9977333333334,-13.397228410503715,1
2025-03-28,32,2678.2883953657924,18.72098548589837,443.2612349799823,2811.13,0.0,468.52166666666665,25.260431686684342,1
2025-03-28,33,2722.085445160312,26.63748276126304,449.2413270665081,2775.4737,0.0,462.57894999999996,13.337622933491843,1
2025-03-28,34,2766.682545160312,26.552485485898373,456.688343279069,2740.4525,14.4865,454.32766666666663,-2.360676612402358,1
2025-03-28,35,2744.3334346725,107.58366867236974,439.45829433335507,2763.82,108.45,442.5616666666667,3.103372333311654,1
2025-03-28,36,2673.2119789869826,317.50896867236975,392.61716838576876,2685.8708,321.9299,393.99014999999997,1.3729816142312075,1
2025-03-28,37,2657.6251789869825,595.8236686723698,343.6335850524354,2733.542,589.1918,357.39169999999996,13.758114947564536,1
2025-03-28,38,2695.791808888047,876.0336686723697,303.2930233692795,2772.6,844.7625,321.30625,18.013226630720453,1
2025-03-28,39,2664.531807211441,1136.0134686723698,254.75305642317852,2484.1964,1075.8876,234.7181333333333,-20.034923089845222,1
2025-03-28,40,2892.8546854852752,1411.0198686723695,246.97246946881762,2612.3842,1363.9986,208.06426666666667,-38.90820280215095,1
2025-03-28,41,3237.1789948241485,1768.8945856496148,244.7140681957556,3171.08,1702.875,244.70083333333332,-0.013234862422280003,1
2025-03-28,42,3224.0707946172533,2092.5422009617564,188.5880989425828,3385.9999,2002.6963,230.55059999999995,41.96250105741714,1
2025-03-28,43,3205.2289517091654,2482.404138035188,120.47080227899619,3332.9401,2281.2665,175.27893333333327,54.80813105433708,1
2025-03-28,44,3292.3226488631094,2815.718380402177,79.43404474348873,3292.08,2549.4375,123.77374999999998,44.33970525651125,1
2025-03-28,45,3174.926286768578,3082.609844645608,15.386073687161645,3419.9139,2798.4389,103.57916666666665,88.19309297950501,1
2025-03-28,46,3105.064728627919,3413.0272446456083,-51.32708600294821,3466.2616,3077.7153,64.75771666666665,116.08480266961486,1
2025-03-28,47,3159.9607261852966,3711.945510558092,-91.99746406213254,3341.64,3369.75,-4.685000000000021,87.31246406213252,1
2025-03-28,48,3119.884228627919,3952.606549242405,-138.78705343574762,3214.5523,3623.3205,-68.12803333333332,70.6590201024143,1
2025-03-28,49,3202.9545622420296,4241.501610521097,-173.0911747131779,3226.2888,3968.3369,-123.67468333333332,49.41649137984459,1
2025-03-28,50,3237.498104598465,4605.742619805941,-228.04075253457933,3268.76,4315.9125,-174.52541666666667,53.515335867912654,1
2025-03-28,51,3083.605642645285,4869.400213522113,-297.63242847947123,3160.1097,4470.604,-218.4157166666667,79.21671181280453,1
2025-03-28,52,3331.9798689855124,5056.872610521097,-287.4821235892641,3354.3972,4843.4554,-248.17636666666664,39.30575692259748,1
2025-03-28,53,3768.9657488961393,5270.073330417788,-250.18459692027483,3834.83,5381.1375,-257.7179166666666,-7.533319746391783,1
2025-03-28,54,3759.246059266416,5637.5723586858985,-313.0543832365804,4079.1469,5626.8951,-257.9580333333332,55.09634990324719,1
2025-03-28,55,3807.162132793944,6098.658582704821,-381.9160749851462,4075.6445,5959.4001,-313.9592666666666,67.9568083184796,1
2025-03-28,56,3909.997775513218,6330.903982704822,-403.48436786526725,4005.66,6370.1625,-394.08375000000007,9.40061786526718,1
2025-03-28,57,3729.062774935857,6614.888409855223,-480.9709391532276,4030.6422,6450.4548,-403.3021000000001,77.66883915322751,1
2025-03-28,58,3607.327903828536,6904.53278507711,-549.5341468747623,4007.3351,6581.2333,-428.9830333333333,120.551113541429,1
2025-03-28,59,3623.679183087145,7147.669824735658,-587.3317736080855,3912.57,6877.8,-494.205,93.12677360808556,1
2025-03-28,60,3780.036801597159,7126.931400575449,-557.8157664963816,3874.5244,7093.2766,-536.4587,21.35706649638155,1
2025-03-28,61,3825.720173662273,7333.982240678044,-584.7103445026285,3843.1499,7395.1641,-592.0023666666666,-7.292022164038144,1
2025-03-28,62,3772.5539026948186,7742.57966158276,-661.670959814657,3812.97,7702.65,-648.28,13.39095981465698,1
2025-03-28,63,3696.761554423496,7821.173730125034,-687.4020292835896,3819.1441,7742.2221,-653.8463333333333,33.555695950256336,1
2025-03-28,64,3694.9194315153936,7785.96165795198,-681.8403710727644,3706.1103,7877.7785,-695.2780333333333,-13.437662260568914,1
2025-03-28,65,3718.5971498916833,7963.341063277325,-707.4573188976069,3540.4,8179.875,-773.2458333333334,-65.78851443572648,1
2025-03-28,66,3732.139270898539,8222.855311706346,-748.4526734679678,3571.6937,8330.2916,-793.0996500000001,-44.64697653203234,1
2025-03-28,67,3697.346154423497,7976.903823348877,-713.2596114875633,3699.9985,8289.5509,-764.9254000000001,-51.665788512436734,1
2025-03-28,68,3762.976588853176,8277.746855211812,-752.4617110597725,3754.0,8260.65,-751.1083333333332,1.3533777264392484,1
2025-03-28,69,3772.883482648576,8466.532677991576,-782.2748658904999,3647.7443,8500.5774,-808.8055166666666,-26.53065077616668,1
2025-03-28,70,3765.931204810153,8501.62566127533,-789.2824094108628,3553.2313,8812.058,-876.4711166666668,-87.18870725580405,1
2025-03-28,71,3703.0473751187897,8307.620342434037,-767.4288278858745,3542.94,8901.8625,-893.1537499999997,-125.7249221141252,1
2025-03-28,72,3714.4815053216334,8125.897473415531,-735.2359946823162,3541.9547,8649.8772,-851.3204166666667,-116.08442198435046,1
2025-03-28,73,3688.840646043788,8008.761377727287,-719.9867886139165,3540.7209,8524.4239,-830.6171666666665,-110.63037805275007,1
2025-03-28,74,3538.778669135968,7953.415440266855,-735.772795188481,3541.87,8544.5625,-833.7820833333333,-98.00928814485223,1
2025-03-28,75,3634.881746637163,8112.870555211811,-746.3314680957747,3539.1373,8299.4711,-793.3889666666666,-47.057498570891994,1
2025-03-28,76,3640.265787920574,8135.02118342683,-749.1258992510426,3514.7443,8037.0502,-753.7176499999998,-4.5917507489572245,1
2025-03-28,77,3593.662813404212,7917.12428053719,-720.5769111888296,3453.87,8031.3,-762.905,-42.328088811170346,1
2025-03-28,78,3592.606118802581,7650.870820235068,-676.3774502387478,3384.2605,8242.798,-809.75625,-133.37879976125225,1
2025-03-28,79,3565.8899963785902,7280.836164005509,-619.1576946044864,3468.1296,8002.876,-755.7910666666667,-136.63337206218023,1
2025-03-28,80,3558.939899401281,7244.823450168936,-614.3139251279424,3611.94,7486.3125,-645.72875,-31.41482487205758,1
2025-03-28,81,3523.535964788244,6978.135393834543,-575.7665715077164,3559.2673,7503.9978,-657.4550833333333,-81.68851182561684,1
2025-03-28,82,3524.045737917466,6972.560442355238,-574.7524507396286,3547.7232,7448.1973,-650.0790166666666,-75.32656592703802,1
2025-03-28,83,3564.9904928347914,6912.763563708772,-557.9621784789967,3676.88,7109.475,-572.0991666666666,-14.136988187669886,1
2025-03-28,84,3615.8522171069617,6830.549402790353,-535.7828642805653,3746.8474,6910.499,-527.2752666666665,8.507597613898724,1
2025-03-28,85,3617.9332639319646,6639.040803129672,-503.5179231996179,3449.166,6752.4566,-550.5484333333334,-47.030510133715495,1
2025-03-28,86,3586.9427651021906,6534.600545219241,-491.2762966861751,3142.06,6530.7,-564.7733333333333,-73.49703664715821,1
2025-03-28,87,3499.5395218329304,6428.372482704822,-488.13882681198186,3487.1799,6255.4085,-461.37143333333324,26.767393478648614,1
2025-03-28,88,3458.141552119234,5893.452907364197,-405.8852258741605,3640.7441,5876.2863,-372.5903666666666,33.29485920749386,1
2025-03-28,89,3469.788805050024,5538.366843099067,-344.7630063415072,3388.07,5598.0,-368.3216666666666,-23.558660325159394,1
2025-03-28,90,3448.109662776042,5258.649477401163,-301.7566357708534,3342.1335,5665.4008,-387.2112166666667,-85.45458089581331,1
2025-03-28,91,3399.127471093246,5002.508510521097,-267.2301732379752,3382.7193,5434.6688,-341.9915833333333,-74.76141009535814,1
2025-03-28,92,3394.064339757764,4660.415977336763,-211.05860626316644,3385.72,4873.05,-247.88833333333338,-36.82972707016694,1
2025-03-28,93,3461.4002725097457,4326.4529012905705,-144.17543813013745,3390.3079,4574.1643,-197.3094000000001,-53.133961869862645,1
2025-03-28,94,3464.480373607784,4000.138332029391,-89.27632640360123,3332.9492,4304.3079,-161.89311666666663,-72.6167902630654,1
2025-03-28,95,3402.866531091707,3707.993132029391,-50.85443348961394,3266.28,3887.925,-103.60749999999999,-52.75306651038605,1
2025-03-28,96,3404.2188214216026,3509.188422900445,-17.49493357980706,3313.9704,3430.5416,-19.42853333333331,-1.9335997535262486,1
2025-03-28,97,3380.743487860934,3170.0056964064943,35.12296524240658,3320.0285,3060.0036,43.33748333333331,8.214518090926731,1
2025-03-28,98,3362.306531091707,2848.5340964064944,85.62873911420206,3329.13,2785.35,90.63000000000002,5.0012608857979615,1
2025-03-28,99,3517.45474689233,2572.799913341104,157.4424722585377,3475.0713,2500.2131,162.47636666666668,5.033894408128987,1
2025-03-28,100,3245.605922841472,2151.2983913919106,182.38458857492688,3196.6906,2127.7904,178.15003333333334,-4.23455524159354,1
