group,date,total_cost_yuan,emergency_kWh,state_end_kWh
Q43_S0,2025-04-21,33721.27294755079,0.0,1362.1742532377427
Q43_S0,2025-04-22,35226.918286945926,0.0,1628.2739678179628
Q43_S0,2025-04-23,35185.550305098914,0.0,2406.173059722798
Q43_S0,2025-04-24,33271.45361498807,0.0,1726.2782473542927
Q43_S0,2025-04-25,9671.922705017212,0.0,1425.1979559154954
Q43_S0,2025-04-26,10191.036263984868,0.0,2138.773131414035
Q43_S0,2025-04-27,33381.937578929654,0.0,1577.6842514321427
Q43_S0,2025-04-28,39180.103434573284,0.0,1742.1196131829838
Q43_S0,2025-04-29,32749.620867617865,0.0,1721.8974608797487
Q43_S0,2025-04-30,31427.952537059235,0.0,2256.0584112072147
Q43_S0,2025-05-01,45433.95604829706,2092.141307897288,1203.4597731110223
Q43_S0,2025-05-02,17794.709543102937,1492.476724579872,1200.0
Q43_S0,2025-05-03,16602.879035770533,1235.9451955610466,1719.713948228863
Q43_S0,2025-05-04,43380.65209199961,1532.826284308503,1202.0731855862184
Q43_S0,2025-05-05,40622.03156230352,350.2507352290597,1208.9714507151136
Q43_S0,2025-05-06,38609.140862460124,334.8380300662922,1317.7467341220615
Q43_S0,2025-05-07,39746.309069455456,134.52285488358245,1331.1602951459038
Q43_S0,2025-05-08,41041.60733157819,82.43748333333315,2261.454714542524
Q43_S0,2025-05-09,11776.224580837144,0.0,1560.0165925174942
Q43_S0,2025-05-10,12169.298606427616,0.0,1803.3025292588734
Q43_S0,2025-05-11,39708.9579536446,369.55081814787377,1229.9928033506321
Q43_S0,2025-05-12,37493.15419842666,0.0,1683.0737293462173
Q43_S0,2025-05-13,37872.179165049114,0.0,1785.7837145683666
Q43_S0,2025-05-14,37224.15867733133,0.0,1796.91388958564
Q43_S0,2025-05-15,38083.58331491172,0.0,2253.8152693468946
Q43_S0,2025-05-16,11512.990670235717,0.0,1637.839593426048
Q43_S0,2025-05-17,12053.895666529575,6.943228804929504,2421.9852727968178
Q43_S0,2025-05-18,38308.64334222375,2.838047206457759,2156.884524491061
Q43_S0,2025-05-19,35825.46727240402,79.23649999999998,1785.3844755646253
Q43_S0,2025-05-20,36740.90678130868,0.0,1735.5299594867445
Q43_S0,2025-05-21,37824.94223060288,0.0,1989.2432739316366
Q43_S0,2025-05-22,35512.378649276965,0.0,2696.5125830171687
Q43_S0,2025-05-23,12067.408938437598,0.0,2680.703963099394
Q43_S0,2025-05-24,12172.147041723614,0.0,3290.2577973543625
Q43_S0,2025-05-25,35252.282072438065,12.048766666666552,2183.6758498559448
Q43_S0,2025-05-26,38336.087217347645,0.0,3144.5094934189556
Q43_S0,2025-05-27,35748.01431105618,154.39805581782213,2120.0774456850263
Q43_S0,2025-05-28,37760.9351320457,0.0,3244.9698465031865
Q43_S0,2025-05-29,38276.80775354581,17.38141680071817,2868.7595721818384
Q43_S0,2025-05-30,12402.74960408761,0.0,3113.718456685344
Q43_S0,2025-05-31,12178.976243792264,0.0,3562.5770212850484
Q43_S0,2025-06-01,63464.04143498392,1982.976049450379,1200.0
Q43_S0,2025-06-02,56839.75566900763,1015.8323098530922,1200.0
Q43_S0,2025-06-03,52693.58771345834,453.80507184196136,1200.0
Q43_S0,2025-06-04,57204.11235418462,361.0525251925072,1588.0997238234766
Q43_S0,2025-06-05,54816.97211181439,111.73095350223309,1924.1951082557075
Q43_S0,2025-06-06,20530.207057905147,132.9181519750034,2007.2490425601363
Q43_S0,2025-06-07,21593.00531220196,0.0,3204.1750262264645
Q43_S0,2025-06-08,53319.229170260725,0.0,3558.717378706019
Q43_S0,2025-06-09,54994.30333914292,202.64128073293205,1620.4937033926112
Q43_S0,2025-06-10,53748.5761810515,57.50645161079149,1342.8848619167188
Q43_S0,2025-06-11,57591.00415841618,51.450626675529975,2408.748760806017
Q43_S0,2025-06-12,54428.97706155375,9.576307398732752,1935.3328798428192
Q43_S0,2025-06-13,18124.2156813533,0.0,2058.4122434420738
Q43_S0,2025-06-14,18263.22832612558,0.0,2508.6534204663562
Q43_S0,2025-06-15,53397.682587052936,14.074043386617518,2151.9026849444153
Q43_S0,2025-06-16,55120.598836587254,39.67758187408117,2213.2955935363125
Q43_S0,2025-06-17,56806.6857309276,65.19778124084326,1812.4834390191659
Q43_S0,2025-06-18,56033.42290503417,20.7953091781103,2388.2266455086187
Q43_S0,2025-06-19,55364.042303809525,88.41889648244728,2214.100628615743
Q43_S0,2025-06-20,17769.816149416496,0.0,2368.5300800990567
Q43_S0,2025-06-21,17574.444137334933,0.0,3389.832691596855
Q43_S0,2025-06-22,52093.166381904426,0.0,2468.633802186252
Q43_S0,2025-06-23,50384.41790571812,0.0,2271.3818453046583
Q43_S0,2025-06-24,59687.097180695266,0.0,2455.220930235825
Q43_S0,2025-06-25,54208.16436565785,10.826793762692091,2411.6718774308206
Q43_S0,2025-06-26,51512.286694845425,36.012441138601275,2205.1061221479586
Q43_S0,2025-06-27,17521.842904487083,0.0,2739.7983901045936
Q43_S0,2025-06-28,17028.938396287765,0.0,2716.2091226126527
Q43_S0,2025-06-29,54519.61189761619,0.0,3167.7514527786498
Q43_S0,2025-06-30,53959.64518726276,0.2852838799975643,3643.20788106407
Q43_S0,2025-07-01,81351.84838473829,2837.9321766968537,1200.0
Q43_S0,2025-07-02,59262.43606933958,356.1775212710081,1568.1541252200336
Q43_S0,2025-07-03,65860.88408554642,76.67658074768212,1356.7158669688374
Q43_S0,2025-07-04,24689.553841931345,220.03892629149726,1311.4674423590936
Q43_S0,2025-07-05,25220.786219110596,0.0,2636.755697373695
Q43_S0,2025-07-06,72620.32346937177,1294.306723575356,1200.0
Q43_S0,2025-07-07,62182.613456287756,84.14367826539751,1865.1828080058526
Q43_S0,2025-07-08,71116.48186713662,0.0,3829.5105789373233
Q43_S0,2025-07-09,61144.940900453614,99.3360197185799,1584.821172107445
Q43_S0,2025-07-10,60473.225885719985,206.3568170726461,1379.1132108329882
Q43_S0,2025-07-11,24945.33519287953,0.0,1722.1988416481424
Q43_S0,2025-07-12,25130.074339757546,0.0,2233.599479774383
Q43_S0,2025-07-13,59530.93762624662,210.77778077211508,1245.3783291580944
Q43_S0,2025-07-14,59289.70854003896,64.69277584959525,1556.3198507057082
Q43_S0,2025-07-15,60492.7867141885,3.2912894124557397,2240.032626073574
Q43_S0,2025-07-16,60468.83703934884,138.29847409191393,1955.0078573946562
Q43_S0,2025-07-17,60463.25041872174,50.26395566823123,1667.638448401151
Q43_S0,2025-07-18,27417.094694154883,0.0,3292.922089269149
Q43_S0,2025-07-19,24858.35384990535,0.0,2661.376326269408
Q43_S0,2025-07-20,59872.76366757463,37.56603684576169,1834.0473010067324
Q43_S0,2025-07-21,63426.09534622134,4.179748373203552,2374.296067648987
Q43_S0,2025-07-22,63825.998537217616,29.57594449374517,2371.2415519502347
Q43_S0,2025-07-23,66054.6990874775,0.0,2770.561991408157
Q43_S0,2025-07-24,64880.00928245256,0.0,2692.6250986271953
Q43_S0,2025-07-25,23755.039154892955,0.0,2424.300137584436
Q43_S0,2025-07-26,24599.167740400844,0.0,2975.1408789981806
Q43_S0,2025-07-27,61193.58287915319,0.0,2255.4583810094823
Q43_S0,2025-07-28,63454.088997890576,0.0,1963.6624611655031
Q43_S0,2025-07-29,66952.46308201956,15.209274656190132,2945.068131940521
Q43_S0,2025-07-30,66261.31827306507,0.0,3031.7625659467394
Q43_S0,2025-07-31,63395.23857251218,0.0,2838.561482937984
Q43_S0,2025-08-01,23854.83767836444,0.0,2491.248736573442
Q43_S0,2025-08-02,24293.11318515378,0.0,3494.095439551687
Q43_S0,2025-08-03,50344.47999192435,111.75169485484832,1554.8152518342672
Q43_S0,2025-08-04,54978.753618008246,18.305254205797382,2169.587495809389
Q43_S0,2025-08-05,54174.19922424837,0.0,2208.6376855992203
Q43_S0,2025-08-06,57838.29047562744,0.0,2189.4623100946883
Q43_S0,2025-08-07,56247.937204014896,25.89086488154703,2013.3095408259042
Q43_S0,2025-08-08,22503.49670073608,0.0,2246.7754263322263
Q43_S0,2025-08-09,22483.49597512182,0.0,2529.8521486712507
Q43_S0,2025-08-10,53508.07764411013,24.166827057523165,2032.812466656464
Q43_S0,2025-08-11,53684.759710166916,202.9706223345268,1723.3293553918847
Q43_S0,2025-08-12,57027.72756345132,100.25996923320122,1732.089647341064
Q43_S0,2025-08-13,53327.67604562627,121.67475170806188,1797.814886025339
Q43_S0,2025-08-14,54513.40862541211,105.738259029546,1529.6681917342612
Q43_S0,2025-08-15,22430.63611740258,0.0,1610.3507212284603
Q43_S0,2025-08-16,23439.435755778104,54.55260067147401,2374.791558160672
Q43_S0,2025-08-17,53853.77959371372,155.06609232084895,2191.7202109929444
Q43_S0,2025-08-18,53679.88600146579,163.68454331258897,1864.08057729057
Q43_S0,2025-08-19,53471.644852276884,123.79619195974885,1787.3547684908249
Q43_S0,2025-08-20,58608.85668289984,137.56383101708445,1590.6510598277155
Q43_S0,2025-08-21,53267.21805613783,47.009767214021736,1527.4402271644035
Q43_S0,2025-08-22,23204.875153950412,154.13833075687882,1434.1218647396274
Q43_S0,2025-08-23,22539.69830473955,0.0,2269.4291279251197
Q43_S0,2025-08-24,52308.39462959264,2.947565475305396,1609.6040411509764
Q43_S0,2025-08-25,61558.62832002399,49.51215288874073,1682.014737265089
Q43_S0,2025-08-26,53694.64164385859,12.656898863594165,2157.8588791919265
Q43_S0,2025-08-27,55504.334697124,31.109463692262125,1478.3438313978463
Q43_S0,2025-08-28,58106.56256825195,106.9299156997946,1537.3118065198466
Q43_S0,2025-08-29,23527.01721327319,0.0,1770.7867441777314
Q43_S0,2025-08-30,23115.183599733817,260.43143833892225,2013.0680749745645
Q43_S0,2025-08-31,52908.029471029404,97.78549161557237,1972.2645233245778
Q43_S0,2025-09-01,48430.3875362616,0.0,5929.600425076648
Q43_S0,2025-09-02,44646.66176139295,0.0,5433.472334227332
Q43_S0,2025-09-03,45908.74968634104,0.0,5168.791404415457
Q43_S0,2025-09-04,41933.40974412844,652.9774783756316,2949.5690799564563
Q43_S0,2025-09-05,15769.885867523819,0.0,3164.634419767324
Q43_S0,2025-09-06,13920.46233437803,0.0,2806.367961102373
Q43_S0,2025-09-07,41583.2902993265,372.4916464975074,2201.2433966063613
Q43_S0,2025-09-08,51886.35375797881,2294.374984236063,1585.575117253782
Q43_S0,2025-09-09,41962.877741307784,331.05534447159613,2676.2564863033385
Q43_S0,2025-09-10,46402.38179455044,36.94535544906651,2944.1370828691797
Q43_S0,2025-09-11,41350.93792905672,0.0,2433.1134994467525
Q43_S0,2025-09-12,15427.023633522738,0.0,2569.740073822698
Q43_S0,2025-09-13,14842.604798512002,0.0,2768.162016451266
Q43_S0,2025-09-14,44978.43718943837,3.55499999999995,1711.673268323424
Q43_S0,2025-09-15,42075.20081867329,416.3764378556151,1566.485008435056
Q43_S0,2025-09-16,45455.93642942366,13.09274999999991,1667.022515574541
Q43_S0,2025-09-17,43328.56706878558,7.62916666666672,1551.4014889226012
Q43_S0,2025-09-18,42891.51618495574,37.2267487415717,1283.7301471528647
Q43_S0,2025-09-19,15518.777600569547,0.0,2723.892925470792
Q43_S0,2025-09-20,14419.488638373738,33.6259374928089,2352.929677471861
Q43_S0,2025-09-21,43264.62708454344,8.444999999999936,1599.2362493939522
Q43_S0,2025-09-22,45464.41473661789,0.0,1341.716734714624
Q43_S0,2025-09-23,45220.82510575969,69.27611532522967,1446.7410032135624
Q43_S0,2025-09-24,43877.25653359566,0.0,1961.9411485156486
Q43_S0,2025-09-25,44617.405818534324,31.886366666666504,1268.581699673585
Q43_S0,2025-09-26,14764.255014685577,0.0,1878.3341846994244
Q43_S0,2025-09-27,15486.45159817771,4.420691058672453,1886.3461763780188
Q43_S0,2025-09-28,46621.399381961426,5.868333333333226,1749.9817063311955
Q43_S0,2025-09-29,49959.1801900045,880.7349122335072,1323.5920529728767
Q43_S0,2025-09-30,47667.98806970813,183.87080331889928,1212.3533481000818
Q43_S0,2025-10-01,40094.06083464427,0.0,4085.631003526013
Q43_S0,2025-10-02,40068.064241092776,0.0,3084.7309104612946
Q43_S0,2025-10-03,12196.358690619523,0.0,3068.774925304252
Q43_S0,2025-10-04,12967.118753081533,0.0,3065.863157818208
Q43_S0,2025-10-05,39630.23728802709,0.0,2153.378517461918
Q43_S0,2025-10-06,40609.47607810054,0.0,2044.6213444440698
Q43_S0,2025-10-07,41076.82541164358,0.0,2969.4473258645853
Q43_S0,2025-10-08,40001.98886421616,497.1908175844845,1904.689321386595
Q43_S0,2025-10-09,42359.62835633264,224.3853483160131,1431.188551846481
Q43_S0,2025-10-10,12987.549442438312,0.0,1662.6590795364411
Q43_S0,2025-10-11,13203.791299300236,27.813553385595696,2121.111727063775
Q43_S0,2025-10-12,40510.88327877028,20.929933333333224,2012.8031754350786
Q43_S0,2025-10-13,41571.909025208166,0.0,1678.115671939851
Q43_S0,2025-10-14,42897.65411762384,0.0,1335.9020952524659
Q43_S0,2025-10-15,44011.61244794654,0.0,1581.3283104171553
Q43_S0,2025-10-16,44797.2416711501,0.0,1463.4794945596352
Q43_S0,2025-10-17,13324.855804785711,0.0,1459.6736924870456
Q43_S0,2025-10-18,13547.273578578193,0.0,2505.696724089265
Q43_S0,2025-10-19,44668.261468253535,18.963774350224753,2021.3336420439903
Q43_S0,2025-10-20,46901.89686295359,0.0,1404.7012612109465
Q43_S0,2025-10-21,47773.62674879232,0.0,1719.426330906273
Q43_S0,2025-10-22,47000.07847131831,212.1482434974117,1283.3007115678763
Q43_S0,2025-10-23,48463.53639283258,0.0,1454.9341229987083
Q43_S0,2025-10-24,14410.419352935718,131.43194383414556,1402.6489668119852
Q43_S0,2025-10-25,14158.726708287846,0.0,2003.8847326469256
Q43_S0,2025-10-26,47000.79938896518,0.0,1606.5451933148888
Q43_S0,2025-10-27,47392.293482651905,0.0,1455.8956264453284
Q43_S0,2025-10-28,47964.308892576286,0.0,1631.1427153662855
Q43_S0,2025-10-29,51796.538856808766,249.4715669210192,1940.51497374599
Q43_S0,2025-10-30,46596.34261754459,0.0,1211.7590378086268
Q43_S0,2025-10-31,14716.76429299793,65.85848389280235,1465.027225577868
Q43_S0,2025-11-01,14195.534300639592,0.0,2393.410038738651
Q43_S0,2025-11-02,51759.90649820431,173.88066144761012,1426.1854362501688
Q43_S0,2025-11-03,51520.47395835799,0.0,1642.3978123816823
Q43_S0,2025-11-04,49647.33125583654,70.12379398097562,1369.9425842162643
Q43_S0,2025-11-05,52692.571865190796,0.0,1656.3901576117937
Q43_S0,2025-11-06,52547.63673448537,0.0,1324.3182331607547
Q43_S0,2025-11-07,14889.730872196607,0.0,2160.670837669559
Q43_S0,2025-11-08,14833.597075487165,41.1451457866051,2414.109422855899
Q43_S0,2025-11-09,52273.715169492956,0.0,2170.069592363961
Q43_S0,2025-11-10,56039.0252011172,0.0,1370.515391309429
Q43_S0,2025-11-11,54154.23003380308,0.0,2283.2624746354904
Q43_S0,2025-11-12,54054.0838925688,0.0,2432.246326818473
Q43_S0,2025-11-13,54009.32451497748,0.0,1666.3514969457274
Q43_S0,2025-11-14,15084.402113256585,0.0,1983.6382294896434
Q43_S0,2025-11-15,16017.25105915625,0.0,2292.097829836557
Q43_S0,2025-11-16,55693.44412494689,0.0,1560.258498783595
Q43_S0,2025-11-17,56252.15956701759,0.0,1995.2091428314939
Q43_S0,2025-11-18,54420.384644931815,0.0,1379.779071943105
Q43_S0,2025-11-19,59741.46735444012,0.0,1591.700132963559
Q43_S0,2025-11-20,55859.697548780314,0.0,1657.7378471681193
Q43_S0,2025-11-21,16133.483741039006,0.0,1940.8224806553098
Q43_S0,2025-11-22,16678.84644396983,0.0,2386.805026814659
Q43_S0,2025-11-23,57428.74738657006,0.0,2314.252066490452
Q43_S0,2025-11-24,54428.4671973923,16.144217029185484,1458.5201591236428
Q43_S0,2025-11-25,60157.618211038636,0.0,1730.5425795242068
Q43_S0,2025-11-26,59744.09202445191,26.71098896707508,1996.769870304281
Q43_S0,2025-11-27,58298.64749163007,0.0,1892.7476867952983
Q43_S0,2025-11-28,15563.111511262141,0.0,1950.9790845363138
Q43_S0,2025-11-29,18691.22719910941,0.0,2372.8148146742033
Q43_S0,2025-11-30,61482.800710736454,5.597391938904025,1690.4362577908607
Q43_S0,2025-12-01,84813.34528447647,2590.053329070887,2280.6570255053575
Q43_S0,2025-12-02,86043.58553741126,2205.9667204874427,1248.9824383792757
Q43_S0,2025-12-03,78460.84153283623,969.9913665650759,1569.0240092646213
Q43_S0,2025-12-04,77099.64403818463,676.6550804375815,2493.3709796299945
Q43_S0,2025-12-05,22370.34707503019,0.0,3162.6524127127627
Q43_S0,2025-12-06,23708.12163529054,0.0,2869.241059528362
Q43_S0,2025-12-07,72992.54403631436,52.49518850153095,1795.5838319017928
Q43_S0,2025-12-08,78599.4480955546,0.0,2923.355379738799
Q43_S0,2025-12-09,71098.53896398503,65.08033109273595,1540.4523118419347
Q43_S0,2025-12-10,71745.45881691475,6.944760323337505,2238.6118717982813
Q43_S0,2025-12-11,69892.87171446452,0.0,1721.8103708607891
Q43_S0,2025-12-12,23466.431078013764,0.0,2232.271608942053
Q43_S0,2025-12-13,23404.3041680617,0.0,2465.3763932439647
Q43_S0,2025-12-14,74248.84359868843,319.5869850318842,1546.9325789879176
Q43_S0,2025-12-15,73941.33449632028,0.0,1785.083317545722
Q43_S0,2025-12-16,73357.24612096882,0.0,1656.7133222000314
Q43_S0,2025-12-17,72953.80487319558,2.444433333333336,1687.1975558947136
Q43_S0,2025-12-18,70930.6398018411,0.0,1790.3835293040672
Q43_S0,2025-12-19,22270.12496266127,0.0,1977.38821657506
Q43_S0,2025-12-20,22772.2091422199,0.0,2418.2448203594195
Q43_S0,2025-12-21,73457.80502969284,30.031414144821156,1640.7934691999853
Q43_S0,2025-12-22,72758.17401534427,0.0,1577.9621451253693
Q43_S0,2025-12-23,72856.61044285858,0.0,1900.0308515768172
Q43_S0,2025-12-24,72522.90143343387,0.0,2368.2415204305044
Q43_S0,2025-12-25,71971.12052460577,0.0,1653.1774941646804
Q43_S0,2025-12-26,23008.147465824357,0.0,2136.7382367046876
Q43_S0,2025-12-27,22578.868365300543,0.0,2496.509539975549
Q43_S0,2025-12-28,71179.68682449294,0.0,2019.7380765809075
Q43_S0,2025-12-29,73109.60126729382,0.0,1592.4284099064364
Q43_S0,2025-12-30,71430.31885103695,0.0,1886.8489595463261
Q43_S0,2025-12-31,73472.53032825825,0.0,2155.001561207502
Q43_S2,2025-02-01,17548.476779170625,0.0,2731.585509785432
Q43_S2,2025-02-02,65106.37777513984,671.7780284484404,2115.5329192984173
Q43_S2,2025-02-03,64182.91042580521,5.967151382907105,2069.999861247154
Q43_S2,2025-02-04,64467.51754022218,0.0,1403.5004663094878
Q43_S2,2025-02-05,63735.89362097655,0.0,2210.38441656153
Q43_S2,2025-02-06,64018.71564454267,28.087841500901618,1481.365553645026
Q43_S2,2025-02-07,17930.45537628041,33.297520971517486,1312.7296743759873
Q43_S2,2025-02-08,15939.665912030798,0.0,2414.4803291678095
Q43_S2,2025-02-09,62770.47335231647,0.0,2374.5638499211764
Q43_S2,2025-02-10,56382.062874341245,0.0,2221.7361081533195
Q43_S2,2025-02-11,57819.9502340369,90.06983380831139,1726.2799526480387
Q43_S2,2025-02-12,56902.32876144089,0.12571503963624764,1526.825140484639
Q43_S2,2025-02-13,53439.87047272929,0.0,1658.179460488172
Q43_S2,2025-02-14,16253.687019253803,0.0,1914.914856738328
Q43_S2,2025-02-15,15941.04017743856,31.778161331546503,1769.0553456633481
Q43_S2,2025-02-16,58068.81574722811,57.89554354248139,1338.5399308966673
Q43_S2,2025-02-17,54721.51892632412,2.6872817192531784,1796.1610556390635
Q43_S2,2025-02-18,52531.83618006996,37.89915264842659,1781.3441250891456
Q43_S2,2025-02-19,53284.505466875715,389.22348897707434,1200.0
Q43_S2,2025-02-20,53781.0045074216,51.29670542905565,1802.2736773489055
Q43_S2,2025-02-21,15061.562147040253,0.0,1599.6010045760688
Q43_S2,2025-02-22,15489.66332114739,0.0,2339.3039718167456
Q43_S2,2025-02-23,52232.536190484316,31.62369379289571,1257.4251503264072
Q43_S2,2025-02-24,50554.819228415654,54.06165384964879,1847.2453256642632
Q43_S2,2025-02-25,48816.65206664894,65.73581765255312,1305.0207158116025
Q43_S2,2025-02-26,50128.40593177719,30.844311081885166,1704.775619658806
Q43_S2,2025-02-27,47346.27232450717,8.002381901927833,1545.7572133042256
Q43_S2,2025-02-28,14371.876110031273,0.0,1514.7499065416341
Q43_S2,2025-03-01,14718.282806778621,0.0,2302.042748044076
Q43_S2,2025-03-02,52998.2218982283,233.5621369168756,1200.0
Q43_S2,2025-03-03,53408.53641221162,77.02375997854615,1265.8265742769236
Q43_S2,2025-03-04,49226.59406237825,0.6247333333333245,1381.0730437212887
Q43_S2,2025-03-05,47721.890272749006,6.6182999999999765,1779.014485349811
Q43_S2,2025-03-06,46420.665765641206,0.0,1688.0830022810107
Q43_S2,2025-03-07,13660.305509098567,0.0,2376.361381972063
Q43_S2,2025-03-08,12943.75328338091,0.0,2105.6374472371804
Q43_S2,2025-03-09,45236.27851176881,0.0,1611.3201488091438
Q43_S2,2025-03-10,49212.938293557214,0.0,2404.681354275204
Q43_S2,2025-03-11,46214.404352415746,0.0,2049.240266350794
Q43_S2,2025-03-12,44496.112726101965,0.0,1582.624511925119
Q43_S2,2025-03-13,48179.52485493699,0.0,1584.809231192485
Q43_S2,2025-03-14,13012.519566657878,0.0,2560.1437447387448
Q43_S2,2025-03-15,13114.550519156559,0.0,2094.935169270975
Q43_S2,2025-03-16,44803.26071860634,1.6399999999999864,1879.351695248079
Q43_S2,2025-03-17,40898.054183843116,115.8335499999975,2002.0737077957897
Q43_S2,2025-03-18,44459.039098778885,0.0,1825.8431638198695
Q43_S2,2025-03-19,42239.27052659692,0.0,2849.2811166126808
Q43_S2,2025-03-20,43014.56679658927,70.32707989032198,1550.6516484843728
Q43_S2,2025-03-21,11743.944211682816,0.0,1352.2874133096952
Q43_S2,2025-03-22,12483.212968316879,0.0,2365.6783052289725
Q43_S2,2025-03-23,41627.34175148394,0.0,1690.4210066901246
Q43_S2,2025-03-24,41213.30233849942,0.0,2471.5075474699906
Q43_S2,2025-03-25,42595.98005852331,0.0,1482.593551759309
Q43_S2,2025-03-26,39400.85607983887,0.0,1682.106766669889
Q43_S2,2025-03-27,40253.492125172634,39.46605839817536,1627.4242780102068
Q43_S2,2025-03-28,12031.720162699356,0.0,1744.2632830339871
Q43_S2,2025-03-29,11660.096913326794,0.0,2274.5327633106617
Q43_S2,2025-03-30,37537.66811348826,0.0,1746.415022094423
Q43_S2,2025-03-31,38871.927275320646,0.0,2048.9815556870935
Q43_S2,2025-04-01,42448.25153715352,0.6939946352045343,2181.165606721693
Q43_S2,2025-04-02,41268.36920946472,63.348183669292894,1460.7951073213187
Q43_S2,2025-04-03,40413.490970257866,0.0,1553.0280218059095
Q43_S2,2025-04-04,10952.416265758191,0.0,1685.1835053385416
Q43_S2,2025-04-05,11269.033284177443,0.0,2179.643969397942
Q43_S2,2025-04-06,38013.171742840736,0.0,1450.7182152589924
Q43_S2,2025-04-07,35873.595146853084,0.0,1514.6640368770472
Q43_S2,2025-04-08,38085.3647386835,2.8519728351792084,1923.9701518602217
Q43_S2,2025-04-09,39898.34757661008,0.0,1544.39824866509
Q43_S2,2025-04-10,38338.41916563027,0.0,1655.1459055348196
Q43_S2,2025-04-11,10599.963172910417,0.0,1408.7830349608425
Q43_S2,2025-04-12,10825.031720253377,0.0,2403.971311833683
Q43_S2,2025-04-13,35532.8897691427,0.0,1602.9609113176189
Q43_S2,2025-04-14,36395.154602922186,0.8676961380231205,1425.7382076786705
Q43_S2,2025-04-15,34305.90013164539,0.0,1633.9855733471902
Q43_S2,2025-04-16,37293.988704630094,0.0,1456.5278140462808
Q43_S2,2025-04-17,36238.08382143841,0.0,1729.2116197002056
Q43_S2,2025-04-18,10421.344522285346,0.0,1943.3582675026264
Q43_S2,2025-04-19,10670.186072681068,0.0,2329.7697373904757
Q43_S2,2025-04-20,34845.14347964795,0.0,1719.5378261296694
Q43_S2,2025-04-21,33837.51636977491,26.927410032936972,1308.2334394127354
Q43_S2,2025-04-22,35257.84825396051,0.0,1542.3747509125988
Q43_S2,2025-04-23,35364.288527203615,0.0,2449.829108577511
Q43_S2,2025-04-24,33126.55312247934,0.0,1681.79508034905
Q43_S2,2025-04-25,9763.208611370768,0.0,1450.707098832975
Q43_S2,2025-04-26,10108.201163151947,0.0,2054.1124949646887
Q43_S2,2025-04-27,33414.92638991205,0.0,1581.1647859204254
Q43_S2,2025-04-28,38884.063606314,0.0,1667.8749268043068
Q43_S2,2025-04-29,32612.089391026242,0.0,1627.515505480208
Q43_S2,2025-04-30,31429.262630197314,0.0,2207.830159799085
Q43_S2,2025-05-01,44706.8882803919,1890.5628721813514,1209.7635972781236
Q43_S2,2025-05-02,15637.891781606571,738.1269488601588,1200.0
Q43_S2,2025-05-03,13881.730996788792,321.2210503532043,2022.6922976239482
Q43_S2,2025-05-04,39421.16709186196,390.6530470497664,1217.1307536215447
Q43_S2,2025-05-05,40121.95890020924,14.1252315065178,1916.4464428732563
Q43_S2,2025-05-06,38235.08017819663,0.0,1527.136632168457
Q43_S2,2025-05-07,39764.78441155706,160.01787430443943,1299.9845728150317
Q43_S2,2025-05-08,40585.8959001056,82.43748333333315,1574.2763499561165
Q43_S2,2025-05-09,13473.76101814399,72.50983889695817,2650.5868762175737
Q43_S2,2025-05-10,12964.56501861395,281.679719044068,1533.5176949734948
Q43_S2,2025-05-11,40459.16681113072,319.3522078571877,2261.6004081382666
Q43_S2,2025-05-12,37881.00170975323,0.0,2334.6726822494134
Q43_S2,2025-05-13,38306.681459055035,0.0,2162.0255200676
Q43_S2,2025-05-14,37619.43853874237,0.0,2202.614592395174
Q43_S2,2025-05-15,37419.18916070968,0.0,1657.1183967228262
Q43_S2,2025-05-16,11613.860568260416,0.0,1377.976156054096
Q43_S2,2025-05-17,12095.773282874878,6.882839068390581,2411.114168212048
Q43_S2,2025-05-18,38293.56525255155,5.236666666666565,2121.1702545447524
Q43_S2,2025-05-19,36976.470708022265,276.76373794848803,1420.937758050142
Q43_S2,2025-05-20,36687.996306493376,0.0,1496.4987213374861
Q43_S2,2025-05-21,37614.46649177916,0.0,1607.091434484543
Q43_S2,2025-05-22,35505.988306641644,2.5699999999999363,2313.278799045994
Q43_S2,2025-05-23,11986.219548520816,0.0,2213.5791895622588
Q43_S2,2025-05-24,12279.508134440408,0.0,3140.877775176749
Q43_S2,2025-05-25,36217.219810331146,8.312781475810311,2716.772176421202
Q43_S2,2025-05-26,38032.57662911728,0.0,3164.8006521674406
Q43_S2,2025-05-27,35348.28366076084,173.2906876922767,1552.574200146343
Q43_S2,2025-05-28,38155.33477463459,0.0,3339.1287699775708
Q43_S2,2025-05-29,38269.94546802709,17.38141680071817,2985.4157445746364
Q43_S2,2025-05-30,12185.47119597219,0.0,2786.8726730376566
Q43_S2,2025-05-31,11882.780321126998,0.0,2583.710272201363
Q43_S2,2025-06-01,61578.17893697037,1618.7251362426216,1200.0
Q43_S2,2025-06-02,57069.31239783523,721.3925842990944,1623.917445663129
Q43_S2,2025-06-03,53448.90750669632,0.15166566795767267,2563.871924279314
Q43_S2,2025-06-04,56049.28816613296,16.679055878914824,1756.750819781899
Q43_S2,2025-06-05,54619.36089499488,81.6535126758929,1959.2405857422123
Q43_S2,2025-06-06,21474.16288740239,132.39755177181502,2228.2513884843434
Q43_S2,2025-06-07,22170.261578285088,0.0,3679.7068241095817
Q43_S2,2025-06-08,52769.60481687971,0.0,3137.5402103084475
Q43_S2,2025-06-09,55290.000942503546,74.04731028939068,2115.8135592072817
