strategy_id,time_version,publication_date,template_slot,source_label,interval_start,price_yuan_kWh,planned_kWh,emergency_kWh,planned_cost_yuan,emergency_cost_yuan,nominal_state_start_kWh,nominal_state_end_kWh,actual_state_start_kWh,actual_state_end_kWh,terminal_target_kWh
N_fixed6000,start_time_v1,2025-04-18,27,00:40,2025-04-18 04:40:00,0.4393,342.0586651064815,0.0,150.26637158127733,0.0,5590.684069943794,5445.70926628744,5930.189941868762,5793.193291987074,6000.0
N_fixed6000,start_time_v1,2025-04-18,28,00:50,2025-04-18 04:50:00,0.4422,0.0,0.0,0.0,0.0,5445.70926628744,4922.74089403613,5793.193291987074,5284.316180875963,6000.0
N_fixed6000,start_time_v1,2025-04-18,29,00:00,2025-04-18 05:00:00,0.4395,0.0,0.0,0.0,0.0,4922.74089403613,4408.306660320038,5284.316180875963,4790.512477172259,6000.0
N_fixed6000,start_time_v1,2025-04-18,30,00:10,2025-04-18 05:10:00,0.4333,470.3964027716367,0.0,203.82276132095018,0.0,4408.306660320038,4408.306660320038,4790.512477172259,4815.106434666733,6000.0
N_fixed6000,start_time_v1,2025-04-18,31,00:20,2025-04-18 05:20:00,0.4439,0.0,0.0,0.0,0.0,4408.306660320038,3872.9399026556252,4815.106434666733,4318.478453185251,6000.0
N_fixed6000,start_time_v1,2025-04-18,32,00:30,2025-04-18 05:30:00,0.4301,471.6247012921242,0.0,202.8457840257426,0.0,3872.9399026556252,3872.9399026556252,4318.478453185251,4339.239684348163,6000.0
N_fixed6000,start_time_v1,2025-04-18,33,00:40,2025-04-18 05:40:00,0.3713,454.35494887068137,0.0,168.701992515684,0.0,3872.9399026556252,3872.9399026556252,4339.239684348163,4356.645608331776,6000.0
N_fixed6000,start_time_v1,2025-04-18,34,00:50,2025-04-18 05:50:00,0.5708,0.0,0.0,0.0,0.0,3872.9399026556252,3402.4926704025693,4356.645608331776,3902.152274998443,6000.0
N_fixed6000,start_time_v1,2025-04-18,35,01:00,2025-04-18 06:00:00,0.9099,0.0,0.0,0.0,0.0,3402.4926704025693,2975.6627011746614,3902.152274998443,3492.3147749984428,6000.0
N_fixed6000,start_time_v1,2025-04-18,36,01:10,2025-04-18 06:10:00,0.9368,0.0,0.0,0.0,0.0,2975.6627011746614,2608.2272347220205,3492.3147749984428,3143.650923146591,6000.0
N_fixed6000,start_time_v1,2025-04-18,37,01:20,2025-04-18 06:20:00,0.8758,0.0,0.0,0.0,0.0,2608.2272347220205,2285.5842565501707,3143.650923146591,2845.1272194428875,6000.0
N_fixed6000,start_time_v1,2025-04-18,38,01:30,2025-04-18 06:30:00,0.8759,0.0,0.0,0.0,0.0,2285.5842565501707,2021.9138214814632,2845.1272194428875,2593.5017564799246,6000.0
N_fixed6000,start_time_v1,2025-04-18,39,01:40,2025-04-18 06:40:00,0.8601,0.0,0.0,0.0,0.0,2021.9138214814632,1827.4037882710877,2593.5017564799246,2413.846923146591,6000.0
N_fixed6000,start_time_v1,2025-04-18,40,01:50,2025-04-18 06:50:00,0.8442,0.0,0.0,0.0,0.0,1827.4037882710877,1646.284959494171,2413.846923146591,2275.30631203548,6000.0
N_fixed6000,start_time_v1,2025-04-18,41,01:00,2025-04-18 07:00:00,0.8334,0.0,0.0,0.0,0.0,1646.284959494171,1452.7825081355854,2275.30631203548,2151.0864046280726,6000.0
N_fixed6000,start_time_v1,2025-04-18,42,01:10,2025-04-18 07:10:00,0.8092,0.0,0.0,0.0,0.0,1452.7825081355854,1298.052824420399,2151.0864046280726,2079.2529787021467,6000.0
N_fixed6000,start_time_v1,2025-04-18,43,01:20,2025-04-18 07:20:00,0.7972,0.0,0.0,0.0,0.0,1298.052824420399,1206.0759676716975,2079.2529787021467,2080.033863702147,6000.0
N_fixed6000,start_time_v1,2025-04-18,44,01:30,2025-04-18 07:30:00,0.7644,0.0,0.0,0.0,0.0,1206.0759676716975,1200.0,2080.033863702147,2131.541613702147,6000.0
N_fixed6000,start_time_v1,2025-04-18,45,01:40,2025-04-18 07:40:00,0.6899,0.0,0.0,0.0,0.0,1200.0,1200.0,2131.541613702147,2219.236563702147,6000.0
N_fixed6000,start_time_v1,2025-04-18,46,01:50,2025-04-18 07:50:00,0.86,0.0,0.0,0.0,0.0,1200.0,1200.0,2219.236563702147,2365.278093702147,6000.0
N_fixed6000,start_time_v1,2025-04-18,47,01:00,2025-04-18 08:00:00,1.1617,0.0,0.0,0.0,0.0,1200.0,1200.0,2365.278093702147,2570.193843702147,6000.0
N_fixed6000,start_time_v1,2025-04-18,48,01:10,2025-04-18 08:10:00,1.1683,0.0,0.0,0.0,0.0,1200.0,1200.0,2570.193843702147,2776.4446087021474,6000.0
N_fixed6000,start_time_v1,2025-04-18,49,01:20,2025-04-18 08:20:00,1.0956,0.0,0.0,0.0,0.0,1200.0,1200.0,2776.4446087021474,2995.5267937021476,6000.0
N_fixed6000,start_time_v1,2025-04-18,50,01:30,2025-04-18 08:30:00,1.0849,0.0,0.0,0.0,0.0,1200.0,1200.0,2995.5267937021476,3268.2969187021477,6000.0
N_fixed6000,start_time_v1,2025-04-18,51,01:40,2025-04-18 08:40:00,1.061,0.0,0.0,0.0,0.0,1200.0,1200.0,3268.2969187021477,3587.6583637021477,6000.0
N_fixed6000,start_time_v1,2025-04-18,52,01:50,2025-04-18 08:50:00,1.043,0.0,0.0,0.0,0.0,1200.0,1200.0,3587.6583637021477,3883.503903702148,6000.0
N_fixed6000,start_time_v1,2025-04-18,53,01:00,2025-04-18 09:00:00,1.036,0.0,0.0,0.0,0.0,1200.0,1200.0,3883.503903702148,4141.645653702148,6000.0
N_fixed6000,start_time_v1,2025-04-18,54,01:10,2025-04-18 09:10:00,1.0147,0.0,0.0,0.0,0.0,1200.0,1200.0,4141.645653702148,4466.196363702147,6000.0
N_fixed6000,start_time_v1,2025-04-18,55,01:20,2025-04-18 09:20:00,0.9922,0.0,0.0,0.0,0.0,1200.0,1200.0,4466.196363702147,4848.128058702147,6000.0
N_fixed6000,start_time_v1,2025-04-18,56,01:30,2025-04-18 09:30:00,0.97,0.0,0.0,0.0,0.0,1200.0,1200.0,4848.128058702147,5257.036308702148,6000.0
N_fixed6000,start_time_v1,2025-04-18,57,01:40,2025-04-18 09:40:00,0.9422,0.0,0.0,0.0,0.0,1200.0,1200.0,5257.036308702148,5744.6426737021475,6000.0
N_fixed6000,start_time_v1,2025-04-18,58,01:50,2025-04-18 09:50:00,0.9569,0.0,0.0,0.0,0.0,1200.0,1200.0,5744.6426737021475,6261.408438702148,6000.0
N_fixed6000,start_time_v1,2025-04-18,59,01:00,2025-04-18 10:00:00,0.9977,0.0,0.0,0.0,0.0,1200.0,1200.0,6261.408438702148,6756.019938702148,6000.0
N_fixed6000,start_time_v1,2025-04-18,60,01:10,2025-04-18 10:10:00,0.9919,0.0,0.0,0.0,0.0,1200.0,1200.0,6756.019938702148,7284.639573702148,6000.0
N_fixed6000,start_time_v1,2025-04-18,61,01:20,2025-04-18 10:20:00,0.9588,0.0,0.0,0.0,0.0,1200.0,1200.0,7284.639573702148,7861.640178702148,6000.0
N_fixed6000,start_time_v1,2025-04-18,62,01:30,2025-04-18 10:30:00,0.9549,0.0,0.0,0.0,0.0,1200.0,1200.0,7861.640178702148,8459.207178702149,6000.0
N_fixed6000,start_time_v1,2025-04-18,63,01:40,2025-04-18 10:40:00,0.9839,0.0,0.0,0.0,0.0,1200.0,1200.0,8459.207178702149,9053.83338370215,6000.0
N_fixed6000,start_time_v1,2025-04-18,64,01:50,2025-04-18 10:50:00,0.799,0.0,0.0,0.0,0.0,1200.0,1200.0,9053.83338370215,9656.84869870215,6000.0
N_fixed6000,start_time_v1,2025-04-18,65,01:00,2025-04-18 11:00:00,0.5025,0.0,0.0,0.0,0.0,1200.0,1200.0,9656.84869870215,10291.74394870215,6000.0
N_fixed6000,start_time_v1,2025-04-18,66,01:10,2025-04-18 11:10:00,0.4662,0.0,0.0,0.0,0.0,1200.0,1200.0,10291.74394870215,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,67,01:20,2025-04-18 11:20:00,0.5007,0.0,0.0,0.0,0.0,1200.0,1200.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,68,01:30,2025-04-18 11:30:00,0.4827,0.0,0.0,0.0,0.0,1200.0,1200.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,69,01:40,2025-04-18 11:40:00,0.4785,0.0,0.0,0.0,0.0,1200.0,1200.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,70,01:50,2025-04-18 11:50:00,0.4662,0.0,0.0,0.0,0.0,1200.0,1200.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,71,02:00,2025-04-18 12:00:00,0.4432,0.0,0.0,0.0,0.0,1200.0,1200.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,72,02:10,2025-04-18 12:10:00,0.4411,0.0,0.0,0.0,0.0,1200.0,1200.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,73,02:20,2025-04-18 12:20:00,0.4551,0.0,0.0,0.0,0.0,1200.0,1279.3185223987705,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,74,02:30,2025-04-18 12:30:00,0.4463,0.0,0.0,0.0,0.0,1279.3185223987705,1956.1331097530376,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,75,02:40,2025-04-18 12:40:00,0.4113,0.0,0.0,0.0,0.0,1956.1331097530376,2611.7869996286054,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,76,02:50,2025-04-18 12:50:00,0.5682,0.0,0.0,0.0,0.0,2611.7869996286054,3255.182104410037,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,77,02:00,2025-04-18 13:00:00,0.8279,0.0,0.0,0.0,0.0,3255.182104410037,3941.501324498477,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,78,02:10,2025-04-18 13:10:00,0.8636,0.0,0.0,0.0,0.0,3941.501324498477,4589.296280541232,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,79,02:20,2025-04-18 13:20:00,0.8416,0.0,0.0,0.0,0.0,4589.296280541232,5171.063119946592,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,80,02:30,2025-04-18 13:30:00,0.8618,0.0,0.0,0.0,0.0,5171.063119946592,5716.097439775526,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,81,02:40,2025-04-18 13:40:00,0.8623,0.0,0.0,0.0,0.0,5716.097439775526,6222.017683911164,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,82,02:50,2025-04-18 13:50:00,0.9026,0.0,0.0,0.0,0.0,6222.017683911164,6687.407670621678,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,83,02:00,2025-04-18 14:00:00,0.9754,0.0,0.0,0.0,0.0,6687.407670621678,7121.432407158308,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,84,02:10,2025-04-18 14:10:00,1.0002,0.0,0.0,0.0,0.0,7121.432407158308,7579.076776103466,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,85,02:20,2025-04-18 14:20:00,0.9978,0.0,0.0,0.0,0.0,7579.076776103466,8023.410940127367,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,86,02:30,2025-04-18 14:30:00,1.0271,0.0,0.0,0.0,0.0,8023.410940127367,8454.176195494689,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,87,02:40,2025-04-18 14:40:00,1.0906,0.0,0.0,0.0,0.0,8454.176195494689,8831.588180450299,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,88,02:50,2025-04-18 14:50:00,0.9376,0.0,0.0,0.0,0.0,8831.588180450299,9177.755691356047,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,89,02:00,2025-04-18 15:00:00,0.6694,0.0,0.0,0.0,0.0,9177.755691356047,9544.896788127151,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,90,02:10,2025-04-18 15:10:00,0.66,0.0,0.0,0.0,0.0,9544.896788127151,9857.02962984612,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,91,02:20,2025-04-18 15:20:00,0.7217,0.0,0.0,0.0,0.0,9857.02962984612,10119.987939234123,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,92,02:30,2025-04-18 15:30:00,0.7308,0.0,0.0,0.0,0.0,10119.987939234123,10344.8594216365,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,93,02:40,2025-04-18 15:40:00,0.7534,0.0,0.0,0.0,0.0,10344.8594216365,10543.779883569343,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,94,02:50,2025-04-18 15:50:00,0.7823,0.0,0.0,0.0,0.0,10543.779883569343,10681.339615683873,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,95,02:00,2025-04-18 16:00:00,0.8055,0.0,0.0,0.0,0.0,10681.339615683873,10782.821067871182,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,96,02:10,2025-04-18 16:10:00,0.8271,0.0,0.0,0.0,0.0,10782.821067871182,10782.821067871182,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,97,02:20,2025-04-18 16:20:00,0.8519,0.0,0.0,0.0,0.0,10782.821067871182,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,98,02:30,2025-04-18 16:30:00,0.8791,32.73686292161849,0.0,28.77897619439481,0.0,10800.0,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,99,02:40,2025-04-18 16:40:00,0.9024,127.85493744137989,0.0,115.37629554710121,0.0,10800.0,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,100,02:50,2025-04-18 16:50:00,0.9163,117.22278174934884,0.0,107.41123491692834,0.0,10800.0,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,101,02:00,2025-04-18 17:00:00,0.9264,65.25284497398573,0.0,60.45023558390038,0.0,10800.0,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,102,02:10,2025-04-18 17:10:00,0.9462,99.75214732211373,0.0,94.38548179618401,0.0,10800.0,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,103,02:20,2025-04-18 17:20:00,0.9742,184.55365721324137,0.0,179.79217285713972,0.0,10800.0,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,104,02:30,2025-04-18 17:30:00,0.9862,234.69204942941715,0.0,231.45329914729118,0.0,10800.0,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,105,02:40,2025-04-18 17:40:00,0.976,297.9320162849042,0.0,290.7816478940665,0.0,10800.0,10800.0,10800.0,10800.0,6000.0
N_fixed6000,start_time_v1,2025-04-18,106,02:50,2025-04-18 17:50:00,1.0742,19.216949580327878,0.0,20.642847239188207,0.0,10800.0,10449.452390185053,10800.0,10511.93011064481,6000.0
N_fixed6000,start_time_v1,2025-04-18,107,03:00,2025-04-18 18:00:00,1.2313,0.0,0.0,0.0,0.0,10449.452390185053,10035.375684925015,10511.93011064481,10116.769925459625,6000.0
N_fixed6000,start_time_v1,2025-04-18,108,03:10,2025-04-18 18:10:00,1.2561,0.0,0.0,0.0,0.0,10035.375684925015,9581.283613843358,10116.769925459625,9670.136203237402,6000.0
N_fixed6000,start_time_v1,2025-04-18,109,03:20,2025-04-18 18:20:00,1.2447,0.0,0.0,0.0,0.0,9581.283613843358,9085.877653920295,9670.136203237402,9176.998647681847,6000.0
N_fixed6000,start_time_v1,2025-04-18,110,03:30,2025-04-18 18:30:00,1.2545,0.0,0.0,0.0,0.0,9085.877653920295,8582.433905849275,9176.998647681847,8648.93198101518,6000.0
N_fixed6000,start_time_v1,2025-04-18,111,03:40,2025-04-18 18:40:00,1.2522,0.0,0.0,0.0,0.0,8582.433905849275,8083.368366326518,8648.93198101518,8140.8323884225865,6000.0
N_fixed6000,start_time_v1,2025-04-18,112,03:50,2025-04-18 18:50:00,1.2881,0.0,0.0,0.0,0.0,8083.368366326518,7570.028139353585,8140.8323884225865,7641.28322175592,6000.0
N_fixed6000,start_time_v1,2025-04-18,113,03:00,2025-04-18 19:00:00,1.3466,0.0,0.0,0.0,0.0,7570.028139353585,7043.156600959244,7641.28322175592,7132.049888422586,6000.0
N_fixed6000,start_time_v1,2025-04-18,114,03:10,2025-04-18 19:10:00,1.3523,0.0,0.0,0.0,0.0,7043.156600959244,6525.495753561801,7132.049888422586,6636.7883328670305,6000.0
N_fixed6000,start_time_v1,2025-04-18,115,03:20,2025-04-18 19:20:00,1.3445,0.0,0.0,0.0,0.0,6525.495753561801,6003.3624384351615,6636.7883328670305,6143.290518052216,6000.0
N_fixed6000,start_time_v1,2025-04-18,116,03:30,2025-04-18 19:30:00,1.3483,0.0,0.0,0.0,0.0,6003.3624384351615,5467.476809597201,6143.290518052216,5635.729406941105,6000.0
N_fixed6000,start_time_v1,2025-04-18,117,03:40,2025-04-18 19:40:00,1.349,0.0,0.0,0.0,0.0,5467.476809597201,4929.669758435431,5635.729406941105,5133.682721755919,6000.0
N_fixed6000,start_time_v1,2025-04-18,118,03:50,2025-04-18 19:50:00,1.3473,0.0,0.0,0.0,0.0,4929.669758435431,4398.039452338149,5133.682721755919,4642.557906941104,6000.0
N_fixed6000,start_time_v1,2025-04-18,119,03:00,2025-04-18 20:00:00,1.3482,0.0,0.0,0.0,0.0,4398.039452338149,3847.62109066025,4642.557906941104,4155.961610644808,6000.0
N_fixed6000,start_time_v1,2025-04-18,120,03:10,2025-04-18 20:10:00,1.3513,0.0,0.0,0.0,0.0,3847.62109066025,3323.4801243958177,4155.961610644808,3669.3186476818455,6000.0
N_fixed6000,start_time_v1,2025-04-18,121,03:20,2025-04-18 20:20:00,1.34,0.0,0.0,0.0,0.0,3323.4801243958177,2797.550880185026,3669.3186476818455,3173.6215365707344,6000.0
N_fixed6000,start_time_v1,2025-04-18,122,03:30,2025-04-18 20:30:00,1.3489,0.0,0.0,0.0,0.0,2797.550880185026,2254.0540181239726,3173.6215365707344,2661.6382032374013,6000.0
N_fixed6000,start_time_v1,2025-04-18,123,03:40,2025-04-18 20:40:00,1.3952,0.0,0.0,0.0,0.0,2254.0540181239726,1719.875035981142,2661.6382032374013,2138.4873884225863,6000.0
N_fixed6000,start_time_v1,2025-04-18,124,03:50,2025-04-18 20:50:00,1.2226,0.0,0.0,0.0,0.0,1719.875035981142,1200.0,2138.4873884225863,1630.4113143485122,6000.0
N_fixed6000,start_time_v1,2025-04-18,125,03:00,2025-04-18 21:00:00,0.9332,462.9568501126956,0.0,432.0313325251675,0.0,1200.0,1200.0,1630.4113143485122,1654.7519794499383,6000.0
N_fixed6000,start_time_v1,2025-04-18,126,03:10,2025-04-18 21:10:00,0.9068,480.9578146237685,0.0,436.1325463008333,0.0,1200.0,1200.0,1654.7519794499383,1691.44121261133,6000.0
N_fixed6000,start_time_v1,2025-04-18,127,03:20,2025-04-18 21:20:00,0.9371,492.01214016029314,0.0,461.06457654421075,0.0,1200.0,1200.0,1691.44121261133,1746.9870287555939,6000.0
N_fixed6000,start_time_v1,2025-04-18,128,03:30,2025-04-18 21:30:00,0.9371,488.48755524296297,0.0,457.7616880181806,0.0,1200.0,1200.0,1746.9870287555939,1805.9843284742606,6000.0
N_fixed6000,start_time_v1,2025-04-18,129,03:40,2025-04-18 21:40:00,0.9871,492.4461535195649,0.0,486.0935981391625,0.0,1200.0,1200.0,1805.9843284742606,1827.715821641869,6000.0
N_fixed6000,start_time_v1,2025-04-18,130,03:50,2025-04-18 21:50:00,0.7764,452.35230322037535,0.0,351.2063282202994,0.0,1200.0,1200.0,1827.715821641869,1823.5665104052491,6000.0
N_fixed6000,start_time_v1,2025-04-18,131,03:00,2025-04-18 22:00:00,0.4209,1234.0780754706273,0.0,519.423461965587,0.0,1200.0,1950.0,1823.5665104052491,2573.566510405249,6000.0
N_fixed6000,start_time_v1,2025-04-18,132,03:10,2025-04-18 22:10:00,0.3859,1222.185222840687,0.0,471.64127749422113,0.0,1950.0,2700.0,2573.566510405249,3323.566510405249,6000.0
N_fixed6000,start_time_v1,2025-04-18,133,03:20,2025-04-18 22:20:00,0.4368,417.9268029866528,0.0,182.55042754456994,0.0,2700.0,2700.0,3323.566510405249,3365.5828480932364,6000.0
N_fixed6000,start_time_v1,2025-04-18,134,03:30,2025-04-18 22:30:00,0.4198,1268.517675987922,0.0,532.5237203797296,0.0,2700.0,3450.0,3365.5828480932364,4115.582848093236,6000.0
N_fixed6000,start_time_v1,2025-04-18,135,03:40,2025-04-18 22:40:00,0.4186,1258.9201321965265,0.0,526.9839673374661,0.0,3450.0,4200.0,4115.582848093236,4865.582848093236,6000.0
N_fixed6000,start_time_v1,2025-04-18,136,03:50,2025-04-18 22:50:00,0.4241,420.2517948666047,0.0,178.22878620292704,0.0,4200.0,4200.0,4865.582848093236,4907.90748847318,6000.0
N_fixed6000,start_time_v1,2025-04-18,137,03:00,2025-04-18 23:00:00,0.4237,1253.8234490521183,0.0,531.2449953633826,0.0,4200.0,4950.0,4907.90748847318,5657.90748847318,6000.0
N_fixed6000,start_time_v1,2025-04-18,138,03:10,2025-04-18 23:10:00,0.4248,414.17996012549355,0.0,175.94364706130966,0.0,4950.0,4950.0,5657.90748847318,5650.528018242247,6000.0
N_fixed6000,start_time_v1,2025-04-18,139,03:20,2025-04-18 23:20:00,0.424,425.3179471405704,0.0,180.33480958760185,0.0,4950.0,4950.0,5650.528018242247,5661.92894566876,6000.0
N_fixed6000,start_time_v1,2025-04-18,140,03:30,2025-04-18 23:30:00,0.422,1287.9035479381826,0.0,543.495297229913,0.0,4950.0,5700.0,5661.92894566876,6411.92894566876,6000.0
N_fixed6000,start_time_v1,2025-04-18,141,03:40,2025-04-18 23:40:00,0.424,767.2717067217466,0.0,325.32320365002056,0.0,5700.0,6000.0,6411.92894566876,6770.749741718332,6000.0
N_fixed6000,start_time_v1,2025-04-18,142,03:50,2025-04-18 23:50:00,0.4271,423.72549418125095,0.0,180.97315856481228,0.0,6000.0,6000.0,6770.749741718332,6809.650616481458,6000.0
N_fixed6000,start_time_v1,2025-04-18,143,0:00+1,2025-04-19 00:00:00,0.4276,0.0,0.0,0.0,0.0,6000.0,5074.074074074074,6809.650616481458,6364.993209074051,6000.0
N_fixed6000,start_time_v1,2025-04-19,0,00:10,2025-04-19 00:10:00,0.4248,425.9083517636626,0.0,180.92586782920387,0.0,6328.845775563427,6328.845775563427,6364.993209074051,6356.23528510775,6000.0
N_fixed6000,start_time_v1,2025-04-19,1,00:20,2025-04-19 00:20:00,0.4245,422.9350831575575,0.0,179.53594280038314,0.0,6328.845775563427,6328.845775563427,6356.23528510775,6351.923525653185,6000.0
N_fixed6000,start_time_v1,2025-04-19,2,00:30,2025-04-19 00:30:00,0.4269,434.68127059259825,0.0,185.5654344159802,0.0,6328.845775563427,6328.845775563427,6351.923525653185,6393.383169186523,6000.0
N_fixed6000,start_time_v1,2025-04-19,3,00:40,2025-04-19 00:40:00,0.4272,432.44164839663114,0.0,184.73907219504082,0.0,6328.845775563427,6328.845775563427,6393.383169186523,6433.1153627434915,6000.0
N_fixed6000,start_time_v1,2025-04-19,4,00:50,2025-04-19 00:50:00,0.4271,442.7826631567767,0.0,189.11247543425932,0.0,6328.845775563427,6328.845775563427,6433.1153627434915,6457.079179584591,6000.0
N_fixed6000,start_time_v1,2025-04-19,5,00:00,2025-04-19 01:00:00,0.4285,441.6276011226272,0.0,189.23742708104575,0.0,6328.845775563427,6328.845775563427,6457.079179584591,6467.631020594955,6000.0
N_fixed6000,start_time_v1,2025-04-19,6,00:10,2025-04-19 01:10:00,0.4311,428.3997939582335,0.0,184.68315117539444,0.0,6328.845775563427,6328.845775563427,6467.631020594955,6493.694955157365,6000.0
N_fixed6000,start_time_v1,2025-04-19,7,00:20,2025-04-19 01:20:00,0.4302,436.9213178939454,0.0,187.96355095797531,0.0,6328.845775563427,6328.845775563427,6493.694955157365,6537.451576261916,6000.0
N_fixed6000,start_time_v1,2025-04-19,8,00:30,2025-04-19 01:30:00,0.4279,452.5483088889838,0.0,193.64542137359618,0.0,6328.845775563427,6328.845775563427,6537.451576261916,6576.325554262001,6000.0
N_fixed6000,start_time_v1,2025-04-19,9,00:40,2025-04-19 01:40:00,0.4312,454.06606916074554,0.0,195.7932890221135,0.0,6328.845775563427,6328.845775563427,6576.325554262001,6610.811201506672,6000.0
N_fixed6000,start_time_v1,2025-04-19,10,00:50,2025-04-19 01:50:00,0.4333,447.55128926197693,0.0,193.9239736372146,0.0,6328.845775563427,6328.845775563427,6610.811201506672,6637.053286842451,6000.0
N_fixed6000,start_time_v1,2025-04-19,11,00:00,2025-04-19 02:00:00,0.4311,443.10407291707764,0.0,191.02216583455217,0.0,6328.845775563427,6328.845775563427,6637.053286842451,6642.068452467821,6000.0
N_fixed6000,start_time_v1,2025-04-19,12,00:10,2025-04-19 02:10:00,0.4293,443.4371777147597,0.0,190.36758039294634,0.0,6328.845775563427,6328.845775563427,6642.068452467821,6608.494316595332,6000.0
N_fixed6000,start_time_v1,2025-04-19,13,00:20,2025-04-19 02:20:00,0.4324,443.46194216408867,0.0,191.75294379175193,0.0,6328.845775563427,6328.845775563427,6608.494316595332,6573.67573381469,6000.0
N_fixed6000,start_time_v1,2025-04-19,14,00:30,2025-04-19 02:30:00,0.4367,461.5959678799634,0.0,201.57895917318,0.0,6328.845775563427,6328.845775563427,6573.67573381469,6592.021604906657,6000.0
N_fixed6000,start_time_v1,2025-04-19,15,00:40,2025-04-19 02:40:00,0.4348,465.33890453816815,0.0,202.3293556931955,0.0,6328.845775563427,6328.845775563427,6592.021604906657,6628.875048991008,6000.0
N_fixed6000,start_time_v1,2025-04-19,16,00:50,2025-04-19 02:50:00,0.4335,470.37776566145783,0.0,203.90876141424198,0.0,6328.845775563427,6328.845775563427,6628.875048991008,6673.84530308632,6000.0
N_fixed6000,start_time_v1,2025-04-19,17,00:00,2025-04-19 03:00:00,0.4357,465.24152896539397,0.0,202.70573417022214,0.0,6328.845775563427,6328.845775563427,6673.84530308632,6710.796179155175,6000.0
N_fixed6000,start_time_v1,2025-04-19,18,00:10,2025-04-19 03:10:00,0.4374,453.7127679356618,0.0,198.4539646950585,0.0,6328.845775563427,6328.845775563427,6710.796179155175,6725.911095297271,6000.0
N_fixed6000,start_time_v1,2025-04-19,19,00:20,2025-04-19 03:20:00,0.4371,456.8463843833893,0.0,199.68755461397947,0.0,6328.845775563427,6328.845775563427,6725.911095297271,6746.999386242321,6000.0
N_fixed6000,start_time_v1,2025-04-19,20,00:30,2025-04-19 03:30:00,0.4356,462.8679129420311,0.0,201.62526287754875,0.0,6328.845775563427,6328.845775563427,6746.999386242321,6777.645507890149,6000.0
N_fixed6000,start_time_v1,2025-04-19,21,00:40,2025-04-19 03:40:00,0.4353,468.79335748997045,0.0,204.06574851538414,0.0,6328.845775563427,6328.845775563427,6777.645507890149,6786.101869631122,6000.0
N_fixed6000,start_time_v1,2025-04-19,22,00:50,2025-04-19 03:50:00,0.436,466.1748987985708,0.0,203.25225587617686,0.0,6328.845775563427,6328.845775563427,6786.101869631122,6790.093533549836,6000.0
